Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m9-glob-004.txt
Log File Name:                   SCH_d1_m9-glob-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            169027617
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m9-glob-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
1750000	478.508883	1	-1.752185462828	1.278525899547	-0.043219671262	-0.058538571467	0.005749207240	0.000140514480	0.962823756613	N\A	0.093906997180	0.013576787608	0.043708579720	0.007696416175	34	2	0.002926033338	Global Trend	
1800000	459.002994	1	-2.141573249773	1.567459322858	-0.100374701177	-0.102804875985	0.031300665603	0.000103193634	0.961463765555	N\A	0.111524353299	0.016216666170	0.047145394741	0.008340165397	35	3	0.000632114145	Global Trend	
1850000	468.769036	1	-1.791995501799	1.308528926768	-0.046217296128	-0.059144989429	0.005214197874	0.000162778246	0.963526777665	N\A	0.092324626592	0.013105242620	0.044521155371	0.007588227106	27	2	0.003121894244	Global Trend	
1900000	472.662441	1	-1.700482313402	1.264234982671	-0.043001972418	-0.063722494583	0.009326861098	0.000148202369	0.962490375086	N\A	0.082620894717	0.012148389990	0.040525762547	0.007204384207	27	3	0.004100790818	Global Trend	
1950000	489.101379	1	-2.020480824802	1.570794376603	-0.083864189633	-0.198028778200	0.034935930893	0.000131120297	0.967529925300	N\A	0.086113471924	0.011928227689	0.041005367123	0.006753291666	37	2	0.002843301545	Global Trend	
2000000	468.409183	1	-2.463127224155	1.763545124981	-0.106876006753	-0.214892533593	0.031868087417	0.000033457659	0.969803788185	N\A	0.105772122778	0.014834377733	0.044411534068	0.007362269451	37	0	0.000254827796	Global Trend	
2050000	483.099282	1	-2.196387148261	1.675362135531	-0.094655956206	-0.204774700872	0.032118594870	0.000180882504	0.961336270098	N\A	0.102630359993	0.014881450340	0.045936105664	0.008117528932	34	4	0.002444050324	Global Trend	
2100000	490.905193	1	-2.102596295403	1.514758605114	-0.079562815521	-0.143194851207	0.024023429457	0.000149691797	0.969477087430	N\A	0.088904049808	0.012228566960	0.039311015264	0.006899835557	47	5	-0.000015820904	Global Trend	
2150000	481.388184	1	-2.176444317839	1.560422127066	-0.085554409470	-0.132992015155	0.020845172645	0.000141899669	0.964210993013	N\A	0.112402479231	0.016943409837	0.045907236587	0.008750455795	43	3	0.000630619821	Global Trend	
2200000	469.419126	1	-2.413740103658	1.761484366575	-0.114844282634	-0.198851323920	0.036372620545	0.000125626117	0.963240855592	N\A	0.104131320550	0.016134340887	0.040116780832	0.007547610899	43	0	0.000625287878	Global Trend	
2250000	466.785408	1	-1.832022614535	1.279323766730	-0.050836806116	-0.010643739093	0.004267002854	0.000122650101	0.962682553912	N\A	0.106349604634	0.014596707693	0.046814934214	0.007596805429	39	3	0.000731334832	Global Trend	
2300000	480.701494	1	-2.172105473122	1.519277558204	-0.082428275754	-0.134267645622	0.026536698364	0.000131133377	0.964436758144	N\A	0.109703525935	0.015821431757	0.046336484404	0.008137683565	29	5	-0.000457355125	Global Trend	
2350000	487.535873	1	-1.636499064532	1.200138264501	-0.053148222619	0.028912897456	0.006704604641	0.000100287955	0.968544382499	N\A	0.104627653391	0.015078869645	0.043905343016	0.007702502697	37	2	0.000676165669	Global Trend	
2400000	500.494391	1	-1.864560459356	1.349313866270	-0.055554516507	-0.059796418855	0.005958504427	0.000069727972	0.971333871066	N\A	0.089765879582	0.012881803728	0.041482715529	0.007463112229	40	6	0.001204642669	Global Trend	
2450000	473.406630	1	-2.196432723568	1.508617080784	-0.076326428999	-0.152874963007	0.024841538376	0.000147081043	0.959485591297	N\A	0.104882119544	0.014674365029	0.046789090179	0.007911136923	31	3	-0.001184536379	Global Trend	
2500000	474.909599	1	-1.845730546864	1.316077102409	-0.044573155317	-0.088196933739	0.006337044841	0.000122967113	0.967263574717	N\A	0.100824227397	0.015028905496	0.044415840793	0.007966290299	36	5	0.000770152197	Global Trend	
2550000	466.160049	1	-1.920253885474	1.424542889122	-0.071208246225	-0.106243181002	0.021776377019	0.000086899418	0.962936081075	N\A	0.109743324913	0.016316557169	0.047841224525	0.008638641142	35	2	0.000988167283	Global Trend	
2600000	478.361265	1	-2.221117196629	1.657671445572	-0.106633309047	-0.147478009082	0.029712330953	0.000134513902	0.962649988572	N\A	0.100863662955	0.014835372249	0.041147973820	0.007618902278	38	2	0.001377887041	Global Trend	
2650000	485.717151	1	-1.810455010618	1.339130618196	-0.062302216512	-0.057745421265	0.011874767040	0.000074401852	0.965457738289	N\A	0.101805171694	0.014378740464	0.046657748090	0.008294768162	35	5	0.000794706562	Global Trend	
2700000	473.469582	1	-1.742332679100	1.242270215724	-0.033391019077	-0.041936734688	-0.002685688138	0.000158770812	0.962362628188	N\A	0.094144476997	0.014577101964	0.042770462787	0.008081484050	22	4	0.002593741836	Global Trend	
2750000	475.941676	1	-1.768527315811	1.267821116681	-0.036731132949	-0.064857994554	0.004085301957	0.000106524713	0.963083381853	N\A	0.078951873786	0.010826984306	0.042926455136	0.006880855160	35	3	0.003031490905	Global Trend	
2800000	495.210446	1	-1.888428583374	1.348524807407	-0.053836681360	-0.107899071845	0.017725392497	0.000092207125	0.970427149360	N\A	0.101715309983	0.015424434836	0.043025171748	0.008367532617	45	5	0.000630722683	Global Trend	
2850000	487.829149	1	-1.807308995455	1.323040398470	-0.046809879756	-0.058861274528	0.003597265519	0.000123910967	0.964404088994	N\A	0.082159355996	0.011513588566	0.040431145533	0.006641892018	32	2	0.003351325289	Global Trend	
2900000	468.247087	1	-1.874986847656	1.368924012789	-0.069291268425	-0.038812371333	0.011282835010	0.000095641593	0.961646124195	N\A	0.105882967617	0.014907005499	0.046309721321	0.007771213421	37	2	0.000819100632	Global Trend	
2950000	483.365142	1	-1.747588645163	1.230249323762	-0.043168880833	0.002138812448	-0.000879958500	0.000111384029	0.967325096777	N\A	0.115389088149	0.016431857664	0.047924788406	0.008719707541	39	4	0.000366318360	Global Trend	
3000000	487.971464	1	-2.198889012225	1.558444787423	-0.087723410963	-0.142358723098	0.025417812343	0.000194243968	0.963985444636	N\A	0.116491309623	0.016634004964	0.049310298735	0.008791592680	21	4	-0.000071855140	Global Trend	
3050000	491.562679	1	-1.605917370285	1.161967363837	-0.038942941092	0.024576375948	-0.001377527538	0.000073750759	0.967770347488	N\A	0.087200961224	0.011993631332	0.041837304203	0.006667935143	38	3	0.001457199294	Global Trend	
3100000	486.698292	1	-2.186823613436	1.619740699686	-0.090320166028	-0.191572900248	0.027488970524	0.000078239775	0.967307360773	N\A	0.108812473470	0.015653044184	0.046317779022	0.008151926482	38	3	0.000764768970	Global Trend	
3150000	482.120240	1	-1.912456504603	1.363930359259	-0.059672650044	-0.077476724887	0.012229553754	0.000083789637	0.969065211388	N\A	0.099961355308	0.014800615379	0.042930041084	0.007922318991	46	5	0.000077249467	Global Trend	
3200000	485.872395	1	-2.050563745591	1.520927633946	-0.078325901401	-0.137290440335	0.021180163566	0.000081276778	0.963562635628	N\A	0.097617395665	0.014107383175	0.043901932783	0.007634086043	25	2	0.001356955799	Global Trend	
3250000	492.463731	1	-1.879272625903	1.373715528212	-0.064941782779	-0.106248663244	0.027117636553	0.000083583362	0.971103917252	N\A	0.082700727196	0.012166993331	0.039526874256	0.007286140728	33	5	0.001764582182	Global Trend	
3300000	477.997931	1	-1.715353585204	1.283878564954	-0.049574785268	-0.041123792257	0.007425448789	0.000188600243	0.963145942602	N\A	0.090920227181	0.013204876365	0.042019047551	0.007303675174	36	3	0.003546904743	Global Trend	
3350000	480.410150	1	-2.032292425343	1.455100649040	-0.076900969516	-0.101555879174	0.022389308530	0.000162367641	0.968175503153	N\A	0.115306161998	0.016206092979	0.048636168007	0.008514349565	39	2	0.000002406490	Global Trend	
3400000	485.899140	1	-1.999794924762	1.436337280912	-0.063800312464	-0.131084548633	0.019924954062	0.000110265817	0.965411561751	N\A	0.111662076011	0.016060541240	0.045708320793	0.007863407212	30	3	0.000493557156	Global Trend	
3450000	482.625132	1	-1.994937122702	1.411704994451	-0.051946821311	-0.131673878142	0.011970164531	0.000090510142	0.966101081325	N\A	0.094365501473	0.012642939378	0.044216388531	0.006914115718	26	5	0.001415486284	Global Trend	
3500000	478.728525	1	-2.018699683617	1.510446146934	-0.074504749655	-0.146720488589	0.020605792036	0.000183548443	0.966906056456	N\A	0.098667638595	0.013119824555	0.045438977975	0.007549572255	34	1	0.002450220855	Global Trend	
3550000	480.632153	1	-2.213231290943	1.593702964767	-0.087334629470	-0.189540092931	0.028804837341	0.000076197210	0.968427769105	N\A	0.103300962128	0.014525242865	0.044733169225	0.007305073489	44	4	-0.000006108577	Global Trend	
3600000	492.220741	1	-2.074962108430	1.551306287026	-0.094416737313	-0.102010520757	0.027003346919	0.000106349983	0.965547695865	N\A	0.096017728539	0.014122374250	0.041085661027	0.007464169853	41	4	0.001720506916	Global Trend	
3650000	477.663637	1	-2.158934980228	1.610717117988	-0.102005250000	-0.140675948427	0.031023115820	0.000135083689	0.962070056083	N\A	0.093188171222	0.013295749211	0.042240383778	0.007221972948	36	2	0.001155207301	Global Trend	
3700000	477.944378	1	-1.849980189125	1.394419625588	-0.071978064016	-0.055038615354	0.016446060852	0.000178070358	0.960847153571	N\A	0.104803352778	0.014453434253	0.048494932025	0.008249570558	28	2	0.003623695712	Global Trend	
3750000	479.249171	1	-2.017815676042	1.453785259602	-0.065519924519	-0.127730544703	0.015383208009	0.000102621127	0.963464755889	N\A	0.122418987303	0.017699321092	0.049656627333	0.008692473750	44	2	0.000673415079	Global Trend	
3800000	457.095165	1	-2.184788960071	1.529972957341	-0.075877507351	-0.186744911311	0.031349386730	0.000197966515	0.959405884079	N\A	0.110096972261	0.015981527157	0.044252980749	0.008225518634	30	3	-0.001483626397	Global Trend	
3850000	467.414025	1	-1.960168831372	1.441572995548	-0.067926732632	-0.095780770077	0.015265622232	0.000131164508	0.960836820741	N\A	0.089236118104	0.013044845866	0.037575438631	0.006956097028	36	1	0.002031544695	Global Trend	
3900000	478.306415	1	-1.890508951241	1.344008415975	-0.058618645497	-0.066853324604	0.014849272622	0.000126537156	0.964212531607	N\A	0.093106327866	0.013776976116	0.043173491628	0.007895395074	35	2	0.000621853422	Global Trend	
3950000	488.944675	1	-1.783312678779	1.299133081732	-0.049778992934	-0.075752781765	0.011474510483	0.000104073025	0.966080498011	N\A	0.100122288623	0.014176413516	0.045513519058	0.007864604499	31	3	0.001572915879	Global Trend	
4000000	480.864472	1	-1.777958597789	1.227969991454	-0.037593461023	-0.010849905143	-0.005879236482	0.000086473914	0.968928993555	N\A	0.103778391001	0.014615873905	0.044906040167	0.007816085721	35	4	-0.000509926260	Global Trend	
4050000	481.215955	1	-1.479118787344	1.114939606010	-0.022331373403	0.008510688257	-0.006696396210	0.000153722608	0.966171027579	N\A	0.061049881329	0.008098242997	0.038597420368	0.005705494043	28	3	0.008676349949	Global Trend	
4100000	484.083017	1	-2.080165595051	1.491574240058	-0.088567537633	-0.106535249547	0.027886824360	0.000083281916	0.968244100179	N\A	0.123307970489	0.018872001347	0.045479623735	0.008761711773	41	4	-0.000536081828	Global Trend	
4150000	488.850606	1	-1.830199384718	1.299462721899	-0.057095249692	-0.031271558643	0.011145643215	0.000087294901	0.965872127522	N\A	0.097653529704	0.014316759142	0.040384248194	0.007310202159	33	3	0.000107124296	Global Trend	
4200000	478.942613	1	-1.887509148436	1.328352366681	-0.051795038310	-0.030599545670	0.003814057227	0.000121662341	0.962179813839	N\A	0.100470654476	0.014251863693	0.045241845399	0.007682292595	38	4	0.001441435999	Global Trend	
4250000	495.073186	1	-2.089786102800	1.510016329631	-0.079467932605	-0.129904247245	0.025424668565	0.000141786600	0.967743576215	N\A	0.105743589404	0.015457859665	0.044294263692	0.007922920459	38	5	0.001118155722	Global Trend	
4300000	492.049299	1	-1.802165176732	1.334666551993	-0.059610987185	-0.062622000626	0.013849254060	0.000135081290	0.965657593820	N\A	0.095309426993	0.013473583519	0.044067700414	0.007238563391	41	3	0.002278824370	Global Trend	
4350000	482.802342	1	-1.390021697235	0.976202181853	-0.005236945125	0.046040210123	-0.011545921912	0.000097667299	0.981485700686	N\A	0.034776587236	0.004404008858	0.032017932096	0.004779339889	37	6	0.014111527091	Global Trend	
4400000	484.454353	1	-1.398075553680	0.993167671311	-0.002334180071	0.027982091231	-0.012017281595	0.000113516984	0.994620825914	N\A	0.031666074740	0.004256965541	0.033656828159	0.004952094585	30	5	0.034836838021	Global Trend	
4450000	473.758863	1	-1.931288232141	1.377448195532	-0.041816310646	-0.130497887537	0.008672550324	0.000151440922	0.962116985348	N\A	0.096869406993	0.013866548153	0.045027490612	0.007743238991	27	2	0.003044399350	Global Trend	
4500000	496.310820	1	-1.892111975088	1.351511385183	-0.052594104529	-0.076332787367	0.011127656723	0.000094815210	0.967244781748	N\A	0.093836030747	0.013080204640	0.045122836967	0.007951898340	44	4	0.001751184219	Global Trend	
4550000	498.711301	1	-1.794799678026	1.262993770197	-0.042251260197	-0.016859739720	0.000179512039	0.000130965299	0.970445226257	N\A	0.102812632356	0.015245768039	0.042706948719	0.007785881198	43	5	0.001488839822	Global Trend	
4600000	479.725899	1	-1.789352844807	1.236058058962	-0.039594174031	0.002636717850	-0.004027986806	0.000123866982	0.969557546695	N\A	0.094791230334	0.013430466278	0.043742378660	0.007443466868	40	3	0.000964481959	Global Trend	
4650000	486.652157	1	-2.156446492324	1.536316049908	-0.081328286232	-0.174110631669	0.031496257438	0.000167025212	0.964507786366	N\A	0.100872615488	0.013797275593	0.045864000061	0.007810451391	37	3	-0.000167579381	Global Trend	
4700000	501.541674	1	-1.882786754381	1.352538235302	-0.049318239985	-0.123319986492	0.014876505593	0.000100721202	0.969577721291	N\A	0.084313159479	0.011533820722	0.038063931426	0.006289826369	34	6	0.000834501539	Global Trend	
4750000	490.235697	1	-1.948901900864	1.376695066337	-0.049994143175	-0.134540089405	0.014765792253	0.000095984405	0.972298696191	N\A	0.103643337159	0.015437267016	0.041553553349	0.007283697954	34	3	0.000425533607	Global Trend	
4800000	490.874997	1	-1.909875324086	1.380252671616	-0.062000423003	-0.107941877343	0.021044259673	0.000100403230	0.969600908281	N\A	0.098766279628	0.013795990626	0.041400236407	0.006183641464	35	4	0.000740369314	Global Trend	
4850000	489.666031	1	-1.980061272755	1.374531689515	-0.042944645006	-0.132105191435	0.011269349997	0.000127573447	0.966218538939	N\A	0.099854503423	0.013743088674	0.043189874490	0.006912932293	42	6	0.001311136197	Global Trend	
4900000	491.363584	1	-1.789878564049	1.231231170438	-0.037889008004	-0.018420108961	-0.001195661545	0.000105342316	0.966393879281	N\A	0.098518854360	0.014023647772	0.043478702452	0.007613102091	43	3	0.000079841732	Global Trend	
4950000	498.301198	1	-2.260321753833	1.695374285678	-0.119273049351	-0.123055160735	0.031145388179	0.000134694507	0.968456124275	N\A	0.104634549266	0.015693030699	0.042674252971	0.008120283140	34	3	0.001383224803	Global Trend	
5000000	484.952025	1	-2.182297240699	1.530591855681	-0.072162010551	-0.158191471817	0.019749108275	0.000052127354	0.962992608810	N\A	0.118460099667	0.016297074660	0.050340234153	0.008359568791	34	3	0.000187828166	Global Trend	
5050000	479.853596	1	-2.501291398888	1.787776466593	-0.103647125658	-0.249193494038	0.035460196492	0.000036594084	0.965120339172	N\A	0.111152388107	0.015428344691	0.048642752467	0.008380843632	38	3	0.000317155297	Global Trend	
5100000	481.473947	1	-1.957135029318	1.370039229622	-0.065023640735	-0.012306857620	0.005276995326	0.000102206306	0.964358934775	N\A	0.104003951504	0.015079763223	0.043930347490	0.007623396196	34	4	0.000909437601	Global Trend	
5150000	484.938173	1	-1.767685980490	1.330023339833	-0.053564574153	-0.069055445183	0.011778602931	0.000100444293	0.970801767957	N\A	0.071985985699	0.010166455278	0.038412227143	0.006446284124	42	5	0.003427429342	Global Trend	
5200000	482.881988	1	-1.830380935728	1.306027676621	-0.061579392377	-0.014994477664	0.008300360713	0.000130922706	0.962332095560	N\A	0.106028126081	0.014851379153	0.046213892795	0.008281225816	36	7	0.000468417543	Global Trend	
5250000	487.353792	1	-1.640143720321	1.206668871922	-0.050478501366	0.045195726324	0.001958325366	0.000109119471	0.967131222608	N\A	0.085016738338	0.011441436241	0.041963797435	0.006686211044	36	5	0.002576092860	Global Trend	
5300000	474.237897	1	-1.347666808900	0.932489712665	0.001846165137	0.069389125788	-0.014845591333	0.000140644173	0.987742813951	N\A	0.033219824191	0.004108069997	0.033512022741	0.004874036888	35	5	-0.023384652412	Global Trend	
5350000	490.052707	1	-1.948366811656	1.439903919877	-0.074137600152	-0.109086333693	0.021427815404	0.000089103379	0.965914659781	N\A	0.100210802250	0.013948293287	0.045322069462	0.007923871679	39	5	0.000918178183	Global Trend	
5400000	476.442798	1	-1.758804763754	1.245298641873	-0.034601603671	-0.039882448089	-0.000505989548	0.000168920224	0.959949031651	N\A	0.103500614317	0.013983672233	0.048123614753	0.008041554892	30	4	0.002856150672	Global Trend	
5450000	467.888197	1	-2.072754824534	1.410727143959	-0.055525119678	-0.104157324668	0.012061498254	0.000232912199	0.961850025567	N\A	0.105727596283	0.015187196521	0.046466775262	0.008424264239	29	5	-0.000005827607	Global Trend	
5500000	464.928293	1	-1.802874944921	1.333524933559	-0.047868736402	-0.096828259822	0.009631675284	0.000158483244	0.963618050534	N\A	0.090567293969	0.013497286021	0.042900640355	0.007640879250	33	1	0.002947476208	Global Trend	
5550000	471.113630	1	-1.974330070939	1.489576765710	-0.086465492041	-0.066638193782	0.020128906852	0.000139689142	0.963900992394	N\A	0.102188563629	0.014345235073	0.047049727958	0.008180865296	39	2	0.002256066904	Global Trend	
5600000	458.351700	1	-1.671736521180	1.308698851408	-0.063202077192	0.000870801569	0.007640597971	0.000313653813	0.961111230815	N\A	0.099895525420	0.014332273633	0.047608621921	0.008807382946	37	1	0.005069294522	Global Trend	
5650000	474.263359	1	-2.306853202544	1.686839329710	-0.116302669261	-0.144279723690	0.037011202954	0.000142141790	0.963544658021	N\A	0.108722725422	0.015794817085	0.047540143455	0.008472420084	29	3	0.000617459444	Global Trend	
5700000	461.783787	1	-2.339519474972	1.581626649690	-0.085974189951	-0.105316906283	0.013619177559	0.000195434843	0.966418514195	N\A	0.122992954109	0.017182438787	0.052182090290	0.009178392449	42	5	-0.000768033248	Global Trend	
5750000	463.430988	1	-1.863635823034	1.389328813072	-0.057009545903	-0.131581737722	0.019325205691	0.000243772055	0.965136354275	N\A	0.077065213169	0.010622482940	0.038197320113	0.006245735170	43	3	0.003798096535	Global Trend	
5800000	457.210471	1	-1.540363391085	1.039883884708	-0.004460342328	0.030068665023	-0.015291759853	0.000111968234	0.960960259578	N\A	0.103178879400	0.015694591893	0.046688192635	0.008475239717	32	1	0.001538742998	Global Trend	
5850000	483.286361	1	-1.967766008996	1.398385188956	-0.056348065035	-0.082553704261	0.005379772872	0.000079859237	0.970366457884	N\A	0.088185398447	0.012562300121	0.040661412946	0.006906742840	30	5	0.001212817727	Global Trend	
5900000	468.744956	1	-1.856097519390	1.269557103625	-0.045715023936	0.006102722816	-0.002964374383	0.000126208476	0.963680853487	N\A	0.116436261216	0.016536943163	0.049027725219	0.008475268181	29	2	0.000644850306	Global Trend	
5950000	483.026145	1	-1.725680218026	1.305361340667	-0.056800232521	-0.013143154438	0.003977305783	0.000122130292	0.966502243224	N\A	0.076714658358	0.010666317901	0.040214717183	0.006742661295	35	2	0.003153357710	Global Trend	
6000000	477.641489	1	-1.828861421069	1.307459415762	-0.042907802150	-0.062159187662	0.003293327467	0.000155552199	0.965745278832	N\A	0.099688879880	0.014870731540	0.043474851370	0.008070444116	26	3	0.001896878849	Global Trend	
6050000	467.885785	1	-1.725327718499	1.198463665888	-0.038801547434	-0.027917886716	0.007532701967	0.000102014292	0.964818346472	N\A	0.113244173224	0.016034879873	0.047741416756	0.008053372885	29	6	-0.000663782811	Global Trend	
6100000	492.906669	1	-1.951867222280	1.374080044116	-0.065885651217	-0.024525252968	0.007311718277	0.000146625396	0.966710636104	N\A	0.109605232102	0.014953991669	0.048290192085	0.008190408608	34	4	0.000759878181	Global Trend	
6150000	486.341160	1	-1.757598149145	1.227606617484	-0.041533061582	0.014729532884	-0.003166880673	0.000091287270	0.965329646471	N\A	0.101933416870	0.015029314118	0.044447776868	0.007702790124	36	4	0.001054908329	Global Trend	
6200000	487.221365	1	-1.983190868789	1.361507281837	-0.065966991784	-0.016255866157	0.007696962752	0.000117631425	0.964053307960	N\A	0.119612537515	0.016966675248	0.049807794829	0.008578507632	36	3	-0.000509976556	Global Trend	
6250000	491.123400	1	-1.533697909947	1.137319954982	-0.025046168417	-0.001515152995	-0.005235697904	0.000129233985	0.962107901866	N\A	0.066511172883	0.009634871442	0.036068280562	0.005826329231	32	4	0.006115260603	Global Trend	
6300000	479.797520	1	-2.176211962892	1.522537686824	-0.090442775599	-0.106941290296	0.026013754145	0.000116874481	0.967734365923	N\A	0.119503549777	0.018475595999	0.046798490602	0.009490436376	39	4	-0.000892625525	Global Trend	
