Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m8-VR-005.txt
Log File Name:                   MOB_d1_m8-VR-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            4068857349
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m8-VR-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
6050000	242.188760	1	-1.570565331727	1.134916490491	-0.072366673630	0.199474291902	0.001150711301	0.886639613836	N\A	0.100750627312	0.014990516166	0.043690687639	47	25	
6100000	231.615729	1	-1.988130870440	1.508470419818	-0.131176426592	0.176544375708	0.000514559875	0.924952212515	N\A	0.102140223591	0.014288571740	0.029400652845	39	36	
6150000	248.163133	1	-1.511840509665	1.201560622414	-0.072189962844	0.156133802328	0.000482052139	0.934995449457	N\A	0.090144465088	0.013707158891	0.026123410005	43	28	
6200000	226.846632	1	-2.162539977845	1.608178802678	-0.127352396139	0.123173662693	0.000531276026	0.898251054774	N\A	0.110040510967	0.016112086159	0.034417612544	42	23	
6250000	242.050758	1	-1.677864587570	1.351785657441	-0.101542253983	0.145823583314	0.000531079630	0.896306983992	N\A	0.095323160058	0.014108419384	0.040982936435	50	34	
6300000	229.212846	1	-1.962227244972	1.505961989491	-0.101580714291	0.038964386282	0.000725768046	0.889601691752	N\A	0.096793868863	0.014957861710	0.040382023926	51	27	
6350000	234.687004	1	-1.778249630298	1.400424450675	-0.091873455048	0.102923046015	0.000404025351	0.907139513518	N\A	0.093063785435	0.014859713779	0.041219849545	48	32	
6400000	225.562778	1	-1.671251176128	1.285302027855	-0.086233244748	0.156940317268	0.000491273618	0.880137343831	N\A	0.111750686798	0.016336548881	0.046832785665	50	36	
6450000	231.104238	1	-1.578786616989	1.227978662796	-0.096535090522	0.231151739761	0.000468783115	0.924256265356	N\A	0.106875447287	0.014674908399	0.037814459629	52	37	
6500000	236.380971	1	-1.491340696573	1.208038529132	-0.073563867039	0.129088282430	0.000524460544	0.904531206663	N\A	0.098355056003	0.014158945010	0.037229898506	45	29	
6550000	212.377605	1	-2.009272704177	1.530597621088	-0.124836740644	0.133629425095	0.000659647072	0.870797158724	N\A	0.111404864755	0.015226511784	0.049467118432	54	31	
6600000	230.983305	1	-1.833411898581	1.317010443031	-0.073455557222	0.090807787794	0.000749013781	0.897522595381	N\A	0.100139339536	0.013889026388	0.037356763196	51	26	
6650000	233.985332	1	-2.075316950562	1.643202525582	-0.117950103038	0.036694530177	0.000877027063	0.929861693771	N\A	0.095546759682	0.012709095868	0.035468041391	50	28	
6700000	215.887998	1	-1.877679504449	1.469943100369	-0.120981910914	0.153431123877	0.000493271919	0.887902844760	N\A	0.109567232685	0.017212090152	0.045574724131	61	27	
6750000	231.158479	1	-1.476744453231	1.184447698609	-0.093709353270	0.236359557349	0.001224512370	0.912438377184	N\A	0.099916701500	0.014430784781	0.035420137687	52	26	
6800000	246.623558	1	-1.671792823076	1.408884657951	-0.135838912642	0.254216903344	0.000252805347	0.910453350045	N\A	0.104499937385	0.015078001912	0.039844824787	46	30	
6850000	252.671937	1	-1.814826024679	1.471784445428	-0.109805188097	0.119792342669	0.000114106985	0.930409997596	N\A	0.088253494781	0.012332807086	0.029040461020	40	24	
6900000	230.415321	1	-1.625941552227	1.335396246303	-0.052527896713	-0.042898473885	0.000148201269	0.937526371092	N\A	0.066882271893	0.011908972190	0.029276446515	45	30	
6950000	243.594701	1	-2.019679372376	1.557156540057	-0.133082689340	0.146946639110	0.000422495820	0.887823681992	N\A	0.105946309566	0.015212751543	0.044944979230	45	28	
7000000	225.007458	1	-1.809486319347	1.431144349530	-0.088711850307	0.048294796031	0.001055593809	0.866367135194	N\A	0.108042807875	0.015796784822	0.047990248163	50	27	
7050000	224.659843	1	-1.893130517438	1.482049746641	-0.108575089324	0.086091445910	0.000389320530	0.892108882308	N\A	0.110112959860	0.015567464323	0.042644873247	51	29	
7100000	219.471648	1	-1.731092136072	1.386633909118	-0.115000695226	0.201217026913	0.000487005251	0.902011609146	N\A	0.112414769442	0.015752957141	0.035220783842	48	34	
7150000	228.707878	1	-1.707482752460	1.408281631805	-0.117156376424	0.158223033156	0.000693445992	0.875270801975	N\A	0.108419856599	0.016659474150	0.039960651138	33	29	
7200000	259.176453	1	-1.727114141418	1.344504300283	-0.105192182109	0.187188450933	0.000587287341	0.911344290772	N\A	0.101448097960	0.014055364285	0.038555782531	46	32	
7250000	243.693031	1	-1.696458873062	1.344965249021	-0.104241928740	0.187491441785	0.000548560158	0.889041702434	N\A	0.101588166838	0.013904258780	0.042619381924	46	24	
7300000	241.153474	1	-1.862750603682	1.450962345460	-0.111291841583	0.131644142103	0.000694152747	0.920771773189	N\A	0.091848495366	0.014965136378	0.026590245168	49	28	
7350000	235.836909	1	-1.465531090026	1.184102794315	-0.102131684193	0.293452690669	0.000428441719	0.896153794291	N\A	0.101663307824	0.014988464798	0.045417082243	62	24	
7400000	220.486726	1	-1.955508019273	1.481803813448	-0.095970036077	0.044430582222	0.000671638071	0.862891166045	N\A	0.116575336073	0.016491697401	0.052431994076	48	25	
7450000	240.294336	1	-1.722182429979	1.445312243524	-0.129905830090	0.198639816234	0.001184495571	0.911215987836	N\A	0.113814094556	0.015342464686	0.039609969438	50	31	
7500000	245.903992	1	-2.004866520721	1.552329718031	-0.113921666679	0.092505688721	0.000489025382	0.898067800503	N\A	0.097074554319	0.014843870824	0.042470351124	42	38	
7550000	226.962370	1	-1.693121308434	1.309969577850	-0.081123469475	0.113540340632	0.000529825742	0.874529294041	N\A	0.108750269197	0.016140992878	0.047141592198	39	31	
7600000	219.729545	1	-1.729610377676	1.379839970244	-0.077035190866	0.030531732032	0.000553006426	0.879390411201	N\A	0.103508672497	0.015591284769	0.042999594971	58	27	
7650000	233.718183	1	-1.915455986747	1.465278634242	-0.116302625862	0.132608113465	0.000634740056	0.902833671115	N\A	0.105363101167	0.015092102626	0.043777762120	50	34	
7700000	246.123827	1	-2.018392587705	1.538910520724	-0.123724925080	0.120567194950	0.000397407410	0.907719771072	N\A	0.084488977692	0.014961644327	0.044878905014	55	29	
7750000	240.544933	1	-1.548304150140	1.285649691995	-0.094573152689	0.165432020002	0.000978880858	0.923558002737	N\A	0.091433519345	0.014105009497	0.031461849320	46	40	
7800000	236.660395	1	-1.720689510356	1.327336042042	-0.086264374772	0.119612108105	0.000495496454	0.917090249371	N\A	0.101312588366	0.014652962153	0.030157453843	36	38	
7850000	245.171033	1	-1.607457630688	1.307560269256	-0.102855236705	0.163187776344	0.000403861302	0.897752705390	N\A	0.104603007543	0.015139922835	0.036794877105	48	32	
7900000	220.174984	1	-1.583090520775	1.351478801101	-0.118616492493	0.239658343341	0.000294031267	0.888702185777	N\A	0.110118973795	0.015768828513	0.047190018978	55	35	
7950000	240.938494	1	-1.848237619251	1.429157185211	-0.092716181257	0.093896407227	0.000272596192	0.891795287643	N\A	0.100856439831	0.014930212857	0.040769432728	55	28	
8000000	250.874748	1	-1.656013108936	1.404049896409	-0.119302409371	0.185006238204	0.000549718322	0.897059822767	N\A	0.105572779979	0.014690077203	0.035479315622	49	22	
8050000	239.396723	1	-1.695643872183	1.314586993145	-0.100429674977	0.189450999778	0.000419530234	0.893706554574	N\A	0.098773493525	0.014023970579	0.041372156128	46	29	
8100000	234.835871	1	-1.819818287350	1.440887307065	-0.107133421502	0.108652728509	0.000456513314	0.889082428178	N\A	0.106549134061	0.016007439261	0.038693706197	51	28	
8150000	227.271922	1	-1.489091914005	1.247347377213	-0.105074147524	0.230813295523	0.000443162016	0.883593565098	N\A	0.104560707902	0.016229714697	0.048556778849	54	27	
8200000	251.400016	1	-1.921803952695	1.519008401634	-0.130724344498	0.184107565811	0.000454869400	0.904142548068	N\A	0.102015386694	0.014946154247	0.041824298629	56	34	
