Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m8-fab-001.txt
Log File Name:                   SCH_d1_m8-fab-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            883926312
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m8-fab-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
3100000	478.772510	1	-1.886149116731	1.279134997529	-0.030486127013	-0.090282438613	0.000103714715	0.964970125149	N\A	0.057060375281	0.007218138851	0.024138393425	47	5	
3150000	483.525665	1	-2.036219963053	1.375898369202	-0.046703927283	-0.074711494601	0.000107026129	0.963251992352	N\A	0.054006955709	0.007344995754	0.024488747886	30	4	
3200000	472.435073	1	-1.739966087398	1.209763454955	-0.029324501232	-0.057327030997	0.000078853127	0.966155267463	N\A	0.053339754193	0.006970538685	0.025177034604	39	2	
3250000	478.346425	1	-1.668583297149	1.205201051351	-0.037620403202	-0.019426429016	0.000141726578	0.962350660329	N\A	0.058870443160	0.007771620776	0.026180088129	39	4	
3300000	480.596104	1	-1.800003208943	1.228895449819	-0.032506724024	-0.034591483748	0.000122793230	0.966560459855	N\A	0.055075217589	0.007645619720	0.024267617458	38	6	
3350000	482.760359	1	-1.626137259333	1.127617257197	-0.024925736300	-0.007551859005	0.000103642926	0.965243448494	N\A	0.053935162751	0.007531148602	0.026556952935	33	5	
3400000	473.098351	1	-1.685527411753	1.177046747757	-0.044442987982	0.041934314364	0.000213736734	0.960265999802	N\A	0.052527029173	0.006671682272	0.024582595230	32	6	
3450000	477.526590	1	-1.471084913182	1.069106963690	-0.040198179438	0.087132694807	0.000114017098	0.968065440949	N\A	0.053794958350	0.007604199763	0.025900615195	44	4	
3500000	465.877902	1	-1.890745122096	1.283184708748	-0.047700639746	0.000589091252	0.000165695614	0.962227766985	N\A	0.054850051713	0.007677126025	0.025771482120	37	4	
3550000	492.438151	1	-1.662946779946	1.152569057195	-0.027321752389	-0.014119916929	0.000121051326	0.966677943482	N\A	0.053223301138	0.007736076990	0.025382540689	38	3	
3600000	481.070898	1	-1.603120787398	1.134687521673	-0.027717577922	-0.013844856543	0.000136022300	0.968608772735	N\A	0.054085219945	0.008000261080	0.024881390396	38	5	
3650000	482.645067	1	-1.702710869515	1.185476170024	-0.036371690823	-0.004307175630	0.000057727539	0.962443640655	N\A	0.057044517310	0.007482994036	0.024840002366	31	4	
3700000	484.013677	1	-1.723772170042	1.201942679741	-0.033369418165	-0.029629271977	0.000079734086	0.971023525389	N\A	0.051261231428	0.007419971254	0.026820266170	37	5	
3750000	482.076908	1	-1.873738372520	1.313641612050	-0.052556276416	-0.033601217062	0.000126482816	0.965998953222	N\A	0.057141750910	0.007604843075	0.024843985788	26	4	
3800000	498.462680	1	-1.786116213768	1.236582464172	-0.041740810960	-0.009463401814	0.000091472899	0.967456000903	N\A	0.052569836073	0.007312429203	0.025160068754	28	6	
3850000	484.242743	1	-1.580549193312	1.106354974256	-0.015340003267	-0.038874335734	0.000157772334	0.962373343772	N\A	0.057714163557	0.008028576569	0.025748590234	33	6	
3900000	485.394320	1	-1.728212915929	1.208811079081	-0.033519167309	-0.034569642421	0.000115644918	0.968466070033	N\A	0.052136446226	0.007011185952	0.025032806190	40	3	
3950000	479.093746	1	-1.745670204640	1.207174864207	-0.027805237038	-0.040245319236	0.000093227459	0.968031223098	N\A	0.049439413112	0.006522934448	0.022259384612	42	5	
4000000	481.685056	1	-1.724807377497	1.187346780411	-0.029025720018	-0.029479596775	0.000071658100	0.973572632510	N\A	0.049230472932	0.006696313434	0.024578620248	41	3	
4050000	481.205650	1	-1.869290089282	1.283159278521	-0.043887318029	-0.033992825937	0.000135390459	0.964638107512	N\A	0.055056167930	0.008261380965	0.026646231052	31	3	
4100000	485.428129	1	-1.799649747018	1.243792763482	-0.042659799470	-0.010345737202	0.000065068106	0.966887408688	N\A	0.054281295592	0.007736563539	0.023813202611	43	3	
4150000	482.438157	1	-1.715530292096	1.176666524917	-0.032996180452	-0.005569269220	0.000102048346	0.964888458420	N\A	0.050596709856	0.006760524581	0.023879784960	39	2	
4200000	487.468158	1	-1.877819990650	1.267587216645	-0.039901463925	-0.026612114466	0.000095710121	0.965132722375	N\A	0.052949350834	0.007296065110	0.025179027526	28	3	
4250000	465.034629	1	-1.825643809954	1.246873508455	-0.037052247927	-0.035185822983	0.000165728779	0.960970443536	N\A	0.058997379584	0.008253775731	0.027273396963	33	1	
4300000	481.393909	1	-1.741354993222	1.179913842756	-0.031870289980	0.001239843248	0.000124931153	0.964747091420	N\A	0.052368125568	0.006504694271	0.022489479199	34	4	
4350000	495.715650	1	-1.746600713368	1.203928260896	-0.036658194952	-0.005868551500	0.000097194941	0.969494522086	N\A	0.052794459481	0.007436665116	0.024770926807	46	8	
4400000	492.958171	1	-1.679381765926	1.163328469906	-0.029710811700	-0.012714614033	0.000125786603	0.969094794676	N\A	0.053634954354	0.007158388748	0.023931224932	44	5	
4450000	482.013361	1	-1.662262378528	1.136393783054	-0.027350064284	0.005432582156	0.000136141416	0.966722391372	N\A	0.053350841888	0.007493307659	0.024120899774	32	6	
4500000	472.055176	1	-1.733689313016	1.206299571484	-0.035764156229	-0.018031468512	0.000097830576	0.962944288509	N\A	0.056653499424	0.007788466549	0.026596115060	39	2	
4550000	489.859234	1	-1.883973292052	1.304679919759	-0.053536069378	-0.005485012303	0.000138907600	0.965665884650	N\A	0.056921704833	0.007882330536	0.025218680389	29	5	
4600000	490.289670	1	-1.940106408291	1.313245934800	-0.042194629984	-0.055251347989	0.000095932562	0.967296976376	N\A	0.052628818946	0.007542681273	0.024123069740	36	4	
4650000	476.412729	1	-1.837634193516	1.278976226210	-0.032775233159	-0.090816445347	0.000023235815	0.968586672981	N\A	0.048545959113	0.006969843267	0.020430631297	39	5	
4700000	485.197944	1	-1.844968540276	1.309002872961	-0.052073170323	-0.036682407767	0.000022302244	0.968630771514	N\A	0.057208817484	0.007887853537	0.025249956051	43	3	
4750000	476.054632	1	-1.631755772097	1.169453105200	-0.046179361263	0.038642633719	0.000132283563	0.969788569683	N\A	0.054472229411	0.007844037851	0.026137365782	30	4	
4800000	482.904734	1	-1.772434287725	1.192766618216	-0.026056217525	-0.045286693908	0.000084194572	0.964890768125	N\A	0.054025784612	0.007632394175	0.024975870693	34	4	
4850000	484.776908	1	-1.785530024052	1.236609810077	-0.044080605036	-0.001269467784	0.000150835901	0.967824995975	N\A	0.055583807464	0.007757094149	0.023677855291	32	3	
4900000	466.095274	1	-1.840340214035	1.274348432725	-0.038266478114	-0.058394083344	0.000117679208	0.962690396255	N\A	0.054831767224	0.007667039288	0.025403938907	29	5	
4950000	490.900838	1	-1.874028785405	1.320133973883	-0.058116871407	-0.015698047678	0.000116129802	0.966126736654	N\A	0.056425395175	0.008468382577	0.025821563532	44	5	
5000000	480.185356	1	-1.688606230884	1.177743569167	-0.040888664501	0.019242844448	0.000143733268	0.962449959960	N\A	0.053121662115	0.006881230249	0.024231524343	32	3	
5050000	494.658971	1	-1.763108822245	1.243246900441	-0.036972526100	-0.054838695349	0.000063665591	0.969446214947	N\A	0.052552824017	0.007953893360	0.025333885331	40	5	
5100000	481.408285	1	-1.771054325434	1.215708855489	-0.037686091462	-0.001009289239	0.000077768096	0.965789135195	N\A	0.055690810867	0.007735943703	0.024244964953	27	4	
5150000	494.958070	1	-1.862941355114	1.282815828461	-0.040970552774	-0.042688522887	0.000095927645	0.963112705552	N\A	0.057149334090	0.007757365210	0.025327123853	35	4	
5200000	466.535075	1	-1.613870590661	1.111522724040	-0.029307727115	0.028550761411	0.000088111572	0.966796692928	N\A	0.054199494517	0.007373434478	0.023784180265	47	3	
5250000	457.911135	1	-1.715324772648	1.179005406801	-0.045316162413	0.032617664760	0.000132454216	0.959598505593	N\A	0.056236268298	0.007402364762	0.026316614970	42	4	
5300000	503.366944	1	-1.812807034403	1.261116125507	-0.040080997695	-0.043766375191	0.000041715501	0.968045454403	N\A	0.054421015212	0.007410944208	0.024365455076	42	4	
5350000	483.699365	1	-1.741456104696	1.197022999436	-0.028191245917	-0.024247455363	0.000031357624	0.964843600331	N\A	0.056863263210	0.007731386411	0.026045528409	44	4	
5400000	479.348236	1	-1.555670520243	1.085810790158	-0.023996311170	0.017034506096	0.000105678545	0.964653022328	N\A	0.058156552750	0.008284764007	0.025068636637	25	3	
5450000	484.287368	1	-1.860297951023	1.266355997078	-0.038166336948	-0.037938042412	0.000134640978	0.966560245638	N\A	0.058077548366	0.007873950069	0.025706464836	26	2	
5500000	477.623611	1	-1.906671668643	1.313633535648	-0.056496237458	-0.003820536848	0.000086838265	0.966598637581	N\A	0.053634848050	0.007166652468	0.026183049479	42	3	
5550000	464.832830	1	-1.868505164730	1.302657346861	-0.057688977110	0.015336625015	0.000172101694	0.965274965754	N\A	0.053775702124	0.007060019332	0.023920757566	39	3	
5600000	490.781745	1	-1.776077958251	1.243920137892	-0.035950270975	-0.044626336342	0.000073882621	0.973784249480	N\A	0.048135023179	0.006484783182	0.021586268928	45	7	
5650000	478.878552	1	-1.664539663359	1.164831876098	-0.031357974615	-0.013964808802	0.000118876079	0.964019827233	N\A	0.056960497666	0.006951213319	0.025675887715	34	3	
5700000	484.557712	1	-1.654499597764	1.172964851522	-0.047493728199	0.057988470939	0.000092096694	0.966378119543	N\A	0.054263749703	0.006874589042	0.025038136968	41	4	
5750000	473.129705	1	-1.690836186509	1.191815910645	-0.038224911469	0.009424304591	0.000102527442	0.961163115495	N\A	0.057223413821	0.006984633473	0.025744739266	32	3	
5800000	474.247937	1	-1.973663733586	1.396515550189	-0.057173077574	-0.085862591483	0.000025448190	0.964616209897	N\A	0.051523110015	0.006997257935	0.021326050850	37	7	
5850000	488.686244	1	-1.986204503642	1.325882191646	-0.047358172122	-0.029637803371	0.000113922614	0.968920496172	N\A	0.053482386192	0.007026783301	0.021799737938	36	5	
5900000	467.308606	1	-1.783437951610	1.229137861844	-0.036060296655	-0.028150318317	0.000112119286	0.963202010774	N\A	0.054909275742	0.007397109029	0.023923252990	32	3	
5950000	480.241824	1	-1.806465143246	1.269191003239	-0.043255641683	-0.036915443207	0.000079218601	0.966133773093	N\A	0.054755335626	0.007733416280	0.025191626718	34	5	
6000000	479.587859	1	-1.577657652815	1.111766473325	-0.038117148601	0.062373238350	0.000102629823	0.966295495468	N\A	0.054267741845	0.007589882770	0.025412217085	37	4	
6050000	469.730289	1	-1.812177190300	1.229346833426	-0.025668406302	-0.069630643486	0.000108573710	0.964007584984	N\A	0.053422761059	0.007634638791	0.025840932014	40	5	
6100000	482.866251	1	-1.846131325501	1.309004669053	-0.065556882895	0.027390854169	0.000091423870	0.963901075428	N\A	0.057338142841	0.007453026203	0.024784938869	38	4	
6150000	472.217107	1	-1.862457376821	1.305130268426	-0.041152438383	-0.059900576311	0.000048660129	0.963427529673	N\A	0.057306864811	0.007737762053	0.025143819904	40	2	
6200000	474.808352	1	-1.792858555463	1.229461980230	-0.043404914592	0.008208059959	0.000141538005	0.966394499136	N\A	0.058504191775	0.008131731354	0.025467641573	37	3	
6250000	491.479552	1	-1.897347214277	1.319284365652	-0.059987220831	0.009029165702	0.000077006364	0.971461314558	N\A	0.055687373055	0.007549694242	0.025129179721	40	3	
6300000	473.359917	1	-1.657376329947	1.168856205413	-0.039452362377	0.018316819596	0.000218014154	0.962896750100	N\A	0.060127361756	0.008238708407	0.024955907735	32	3	
6350000	483.954917	1	-1.882432928487	1.308184021260	-0.052231987786	-0.012106954212	0.000097331990	0.966056798578	N\A	0.054494868746	0.007766305393	0.027765899318	37	5	
6400000	487.532334	1	-1.804212476477	1.280216964355	-0.057556325108	0.011442072201	0.000065011110	0.977493182039	N\A	0.052040518447	0.007960659802	0.025195889011	39	4	
6450000	481.770422	1	-1.611953296775	1.136882934376	-0.031538725894	0.009674270033	0.000105975693	0.962652081504	N\A	0.056188777961	0.007551105698	0.024047612763	32	5	
6500000	472.657071	1	-1.709177340201	1.204216351786	-0.040007852320	0.011355623996	0.000101903024	0.966537399541	N\A	0.051496794662	0.007290735211	0.023764134256	33	4	
6550000	482.037263	1	-1.876476356235	1.288933047770	-0.044754735354	-0.034816525228	0.000132710925	0.963941067726	N\A	0.057438645340	0.008549785919	0.025613392209	31	6	
6600000	485.967355	1	-1.786825551884	1.225048962197	-0.033771555735	-0.033269295835	0.000082253960	0.968714593150	N\A	0.054683148205	0.007511285986	0.025504289407	41	3	
6650000	474.236517	1	-1.780052063125	1.245396453680	-0.044302630189	-0.013213442759	0.000101093087	0.964102273089	N\A	0.055981431305	0.007504769414	0.026434287267	39	5	
6700000	483.670654	1	-1.760644390029	1.248510205683	-0.066652168566	0.088893660951	0.000096623128	0.963139586834	N\A	0.056478382467	0.007441674724	0.026416930724	31	6	
6750000	477.646230	1	-1.539005781070	1.082487191881	-0.028451427430	0.037268021578	0.000101363454	0.962457517256	N\A	0.058089662756	0.007749380855	0.026048061544	25	4	
6800000	484.114770	1	-1.793400486672	1.248174937028	-0.043394558055	-0.014819813535	0.000083297271	0.965395290675	N\A	0.058134863133	0.007670306104	0.023927193369	35	6	
6850000	463.374923	1	-1.731311940037	1.177220468829	-0.027871903521	-0.014364843146	0.000145865500	0.962557815602	N\A	0.064059258865	0.009107873443	0.027747493965	37	5	
6900000	474.771066	1	-1.711421008776	1.196165277570	-0.037405901317	-0.001592724790	0.000142254518	0.965528649585	N\A	0.055657430995	0.007350297547	0.024917750786	38	1	
6950000	484.226918	1	-1.693310187267	1.195656119352	-0.034267130896	-0.027076302444	0.000091019048	0.964260125855	N\A	0.052608463251	0.007067228862	0.025747996531	34	3	
7000000	478.161605	1	-1.708310353782	1.193211862912	-0.039776122195	0.008049407607	0.000107494757	0.963129385800	N\A	0.058692761189	0.008086905376	0.026351248368	34	2	
7050000	478.339214	1	-1.638273856574	1.139718886006	-0.030878099490	0.008600623589	0.000098110118	0.968393519936	N\A	0.053183684265	0.007375876836	0.024672192826	31	7	
7100000	483.947355	1	-1.817117982942	1.240101510348	-0.038575933953	-0.025711877949	0.000107103066	0.967690121274	N\A	0.054246960496	0.007068139616	0.023345327155	43	5	
7150000	472.353058	1	-1.859482542371	1.248244398918	-0.040210048820	-0.015092762288	0.000097901963	0.963204518126	N\A	0.058066359720	0.007790737675	0.023943475362	35	3	
7200000	489.547325	1	-1.793477850884	1.240222609565	-0.041427146580	-0.014659545969	0.000131324125	0.965639697275	N\A	0.053274596691	0.007061268731	0.024991954897	35	4	
7250000	491.204770	1	-1.662899785565	1.180710347596	-0.048768039663	0.053493108053	0.000043978577	0.965906997103	N\A	0.057788973111	0.007863977482	0.024443700676	51	5	
7300000	469.728694	1	-1.673463633155	1.172575667871	-0.033605390697	-0.009416466328	0.000120442729	0.959080225085	N\A	0.057683709442	0.007501958636	0.024931410072	34	2	
7350000	473.645788	1	-1.684629065265	1.225944508932	-0.030605040469	-0.045155910811	0.000169923156	0.963547456861	N\A	0.054584782693	0.008262592526	0.025726671278	35	5	
7400000	494.604592	1	-1.818037320192	1.265799925415	-0.052761955537	0.011790001182	0.000108456689	0.965847866223	N\A	0.056010433181	0.007650017397	0.024405271963	29	4	
7450000	474.116335	1	-1.630850690680	1.116041279666	-0.019737835514	-0.014262758017	0.000072292307	0.967246820188	N\A	0.056414999772	0.007482813367	0.023923091038	43	2	
7500000	486.065216	1	-1.914539689943	1.305711532620	-0.052537184182	-0.000393216788	0.000178234897	0.963060294818	N\A	0.055448222568	0.007653706241	0.025371781515	25	4	
7550000	483.590127	1	-1.792291958109	1.268521015394	-0.053081842244	0.006666428118	0.000072909680	0.968114846522	N\A	0.055070893827	0.008483003137	0.026383373583	41	3	
7600000	486.904335	1	-1.718527697523	1.190147326370	-0.042590390371	0.031169397516	0.000086165307	0.968016089399	N\A	0.052198016544	0.007075539717	0.022807729982	45	8	
7650000	493.405140	1	-1.660520120457	1.163837234479	-0.027523676362	-0.034196199978	0.000099974857	0.968507875850	N\A	0.051529184960	0.007233431320	0.023661322291	33	6	
7700000	484.548468	1	-1.686082651906	1.197915660861	-0.044724637558	0.019160813597	0.000114601711	0.963655551945	N\A	0.056876194951	0.007223774426	0.025477858389	38	8	
7750000	471.835180	1	-1.874756913871	1.261806220896	-0.021781749527	-0.105272949837	0.000104220348	0.965897558533	N\A	0.050326542264	0.007131098717	0.023911035149	41	3	
7800000	488.813216	1	-1.771146581687	1.247503629202	-0.044607742551	-0.024581229911	0.000169206929	0.965958300386	N\A	0.054655186808	0.007225452151	0.025143468882	34	3	
7850000	488.455091	1	-1.804587509348	1.275953541882	-0.048935153390	-0.024828901431	0.000058219090	0.969138298152	N\A	0.051714289136	0.007497131920	0.023999350240	54	3	
7900000	483.377036	1	-1.727501703530	1.211106741632	-0.039979097070	-0.009192832863	0.000101323143	0.963127812119	N\A	0.057576599392	0.007757330978	0.026376654246	24	4	
7950000	490.271156	1	-1.654805033844	1.164894867964	-0.038068275249	0.015462163747	0.000085886881	0.965566887111	N\A	0.052787531641	0.007504860535	0.024752485867	43	4	
8000000	478.964677	1	-1.893400216081	1.298398087661	-0.047155251330	-0.030007464371	0.000114839372	0.965318042482	N\A	0.053818650682	0.007432611993	0.024873040998	38	4	
8050000	479.291781	1	-2.256986017120	1.243635080247	-0.041369917143	-0.024819600148	0.000137999606	0.965166046680	N\A	0.056623697794	0.007715549976	0.025400753446	33	5	
8100000	481.864566	1	-1.740450435507	1.193298444286	-0.032970798892	-0.015044774143	0.000078340167	0.969893929111	N\A	0.053842991178	0.007550121475	0.023264382459	34	2	
8150000	472.715618	1	-1.965872078109	1.348952067241	-0.052333022668	-0.038804130304	0.000099461011	0.964368045692	N\A	0.058030358268	0.007940828640	0.024990702495	30	3	
