Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m8-fab-002.txt
Log File Name:                   CEREB_d1_m8-fab-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            773471591
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m8-fab-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.111269
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
4350000	577.211765	1	-0.981611047739	1.053916325585	-0.008833481369	0.019936190004	0.000015439318	0.986419243940	N\A	0.039561097537	0.004976641500	0.016937185287	47	4	
4400000	567.885184	1	-1.101233696586	1.115060597145	-0.011526998145	0.002086866595	0.000072718162	0.984002090796	N\A	0.040320690511	0.004718329350	0.016560550123	34	3	
4450000	582.764739	1	-1.055273244773	1.096572240207	-0.012251737424	0.011912173432	0.000099000004	0.989458051685	N\A	0.036732382602	0.004125254467	0.015518387336	37	5	
4500000	576.556482	1	-0.957196064620	1.043084885667	-0.008121904934	0.019282546667	0.000029936152	0.986221884341	N\A	0.041032054025	0.004777843422	0.016577482280	34	3	
4550000	570.655632	1	-0.957836514550	1.032406230962	-0.002250641254	0.000307635356	0.000058782397	0.983314936417	N\A	0.041904472120	0.004893010599	0.017429999687	23	4	
4600000	566.576706	1	-1.157347157579	1.154094922202	-0.022347988911	0.021541615037	0.000079863696	0.986612828983	N\A	0.039424652556	0.004402681964	0.015642331892	32	3	
4650000	567.549103	1	-0.981403010851	1.041328276687	-0.005345634518	0.023627751688	0.000057165389	0.985949129918	N\A	0.040780532252	0.005014838393	0.016113557316	29	5	
4700000	571.708606	1	-0.965060420568	1.053027020218	-0.009839115275	0.025601163282	0.000067668463	0.986084277252	N\A	0.038359998029	0.004749111918	0.016367475368	42	5	
4750000	567.259202	1	-0.885622737953	1.009821904084	-0.007654750073	0.040561157249	0.000060966568	0.980857463021	N\A	0.044411794310	0.005437410239	0.017722079759	35	3	
4800000	574.454173	1	-0.999616014835	1.065781232567	-0.011159058915	0.027150624102	0.000097605329	0.986843763442	N\A	0.038574312010	0.004532294442	0.016066903699	37	4	
4850000	575.590086	1	-0.765498201164	0.953221704363	-0.001672758240	0.045464013592	0.000092021439	0.982912061412	N\A	0.042909402708	0.004647425460	0.017468161028	39	4	
4900000	586.395067	1	-0.930024268403	1.026811169779	-0.009294444243	0.043830082122	0.000077675111	0.990832585757	N\A	0.033827194825	0.003793835948	0.015069318788	30	3	
4950000	568.887160	1	-0.924487292948	1.028717841130	-0.006759428976	0.034265837632	0.000086262600	0.985041511391	N\A	0.042434446893	0.004558578534	0.016887836331	36	5	
5000000	572.020003	1	-1.060626318251	1.110813097513	-0.012680008885	0.000832231297	0.000086649724	0.988802937287	N\A	0.040328763477	0.004388647926	0.014708561311	36	5	
5050000	580.674957	1	-0.852635196266	0.954942602125	-0.004180058498	0.077148265791	0.000007659297	0.989363865640	N\A	0.040522133178	0.004408556981	0.014764915063	48	3	
5100000	576.431547	1	-0.815281172794	0.957589359052	-0.000453057638	0.047762227812	0.000072696191	0.984056593881	N\A	0.043739666490	0.004590075002	0.017719934254	31	3	
5150000	584.468124	1	-0.841999189450	0.989751047024	-0.005865372712	0.044827675096	0.000075936493	0.982337014192	N\A	0.042956738313	0.005084940577	0.018600440410	34	5	
5200000	569.323058	1	-0.900194250205	1.004266636146	-0.003790072757	0.034515454312	0.000068076284	0.982647482153	N\A	0.044614663673	0.004962840997	0.017100148946	27	4	
5250000	572.729476	1	-1.027790878945	1.076045160667	-0.011110253887	0.024674431489	0.000088605358	0.985568559338	N\A	0.042175944473	0.004857247295	0.015796275501	37	4	
5300000	565.728867	1	-0.988914234525	1.053300146552	-0.003289633268	-0.001029248900	0.000082116435	0.979982913935	N\A	0.045023418923	0.005622323859	0.020177031417	35	4	
5350000	571.710900	1	-0.961443259781	1.048372619942	-0.012022061669	0.039720653886	0.000103488527	0.985539189747	N\A	0.041823389787	0.004612419624	0.015907164509	30	4	
5400000	568.302950	1	-1.006956201091	1.062250235611	-0.004134505760	-0.000914623104	0.000052685162	0.985624456550	N\A	0.040716098585	0.004440043789	0.015706450390	38	5	
5450000	573.600220	1	-1.245518545893	1.200379669087	-0.025100633688	0.000152136240	0.000058924456	0.983113322188	N\A	0.041754189314	0.005735806115	0.017780059201	34	5	
5500000	572.169079	1	-0.977256855010	1.044647192064	-0.002256586152	-0.000125529405	0.000092660620	0.983477322302	N\A	0.038003703105	0.004911736461	0.017561711335	35	4	
5550000	576.586160	1	-0.905410672210	1.005124747630	-0.006217855910	0.046281666705	0.000067159349	0.986513486675	N\A	0.036706111579	0.004554440358	0.017056335445	40	6	
5600000	567.824920	1	-0.937137268055	1.039246080582	-0.011051495479	0.036947536536	0.000080561103	0.982088593534	N\A	0.044328226212	0.005321379618	0.018653573049	34	3	
5650000	575.319075	1	-0.854702676149	1.000698856840	-0.008005039979	0.044150440126	0.000067911863	0.987820122214	N\A	0.032208778040	0.004175057585	0.011337048166	32	3	
5700000	573.838261	1	-0.988941589359	1.067321537663	-0.015885952239	0.045577358132	0.000085339411	0.985318418731	N\A	0.042046124288	0.004879064136	0.016959095574	33	2	
5750000	559.501256	1	-1.093179003590	1.132508863014	-0.024247880563	0.039049441498	0.000080707473	0.981092846188	N\A	0.041809610343	0.004710674139	0.017379759050	30	0	
5800000	565.831782	1	-0.836810794239	0.965511712720	-0.003434357944	0.062610924939	0.000086610096	0.986562336473	N\A	0.032542654403	0.004372559970	0.016045160619	29	1	
5850000	570.882640	1	-0.867044718901	1.004155771308	-0.002634422418	0.018018487063	0.000074726040	0.985366830020	N\A	0.042571050651	0.004914242192	0.016657205444	35	0	
5900000	575.651177	1	-1.008362771523	1.069052698996	-0.012290763505	0.033192847696	0.000091516621	0.983399390204	N\A	0.042806668426	0.005015171659	0.017329901682	31	0	
5950000	568.580216	1	-0.917919270738	1.006573936107	-0.001997611861	0.031113753536	0.000074168764	0.983745845508	N\A	0.039247435088	0.004405319093	0.016579220637	33	1	
6000000	572.529809	1	-1.024272034339	1.096969991515	-0.013847157828	0.006613084976	0.000092453405	0.983011164776	N\A	0.042643262610	0.005438573902	0.019246584351	38	0	
6050000	565.556894	1	-1.051701263256	1.089594940200	-0.009725446362	0.009228837922	0.000065656277	0.981496569370	N\A	0.043094900631	0.005058957738	0.016901357797	26	0	
6100000	573.122001	1	-0.903998909406	1.009917237927	-0.006413818973	0.041611716329	0.000097932003	0.985353602126	N\A	0.039387548978	0.004132589411	0.015780038187	30	0	
6150000	575.461978	1	-0.915073855798	1.024254133253	-0.008522207910	0.042439852638	0.000077342407	0.984623118010	N\A	0.041423806201	0.004725595932	0.016258158364	36	1	
6200000	577.705737	1	-1.044108425830	1.077976272712	-0.015108862048	0.039860576743	0.000076384153	0.983991191318	N\A	0.038107969732	0.004328917343	0.016325653611	30	2	
6250000	576.874396	1	-1.049450870191	1.083966279928	-0.011198846183	0.014015831504	0.000087044389	0.985369744131	N\A	0.039015304049	0.004875930322	0.015831227450	41	2	
6300000	569.156257	1	-1.091234603911	1.109549068514	-0.016783815260	0.022869339561	0.000078830987	0.983256132330	N\A	0.039724701644	0.005651515752	0.017229582156	26	3	
6350000	584.155895	1	-1.023309363912	1.058081227639	-0.016852939782	0.065879838969	0.000066222895	0.991033148392	N\A	0.022083410974	0.004030183389	0.013020811690	30	2	
6400000	579.302126	1	-0.925476138356	1.004828365159	-0.005864006035	0.042979475342	0.000075092335	0.983418412438	N\A	0.038733385598	0.004408081491	0.016412949069	32	3	
6450000	586.359670	1	-0.996609376441	1.036725021943	-0.007931728398	0.043677627254	0.000094897451	0.984170835405	N\A	0.034313556136	0.004479724603	0.015754522387	24	3	
6500000	572.240900	1	-1.000513520533	1.078843299264	-0.014995784636	0.031917863086	0.000052611648	0.986873631483	N\A	0.039461854792	0.004628159109	0.015135617929	31	0	
6550000	575.218177	1	-0.760429251292	0.929831942165	-0.003457601347	0.084687876849	0.000075086214	0.984204463462	N\A	0.041995461267	0.004475399259	0.016496758057	33	1	
6600000	566.876995	1	-0.751890836039	0.937290993321	0.004398519267	0.031396475870	0.000071822271	0.982640640097	N\A	0.042220049338	0.004098185993	0.016282504271	38	1	
6650000	576.984134	1	-0.948579247657	1.035133360724	-0.008729166165	0.038216984843	0.000080299500	0.984373002715	N\A	0.040821835625	0.004726664126	0.016663697217	31	1	
6700000	573.433961	1	-0.858572004860	0.982966359755	-0.007095335529	0.064655161281	0.000076432131	0.985444488949	N\A	0.040300725073	0.004331207444	0.016529663227	27	0	
6750000	564.523720	1	-0.882011033981	1.001979337377	-0.005049336644	0.037835708205	0.000072559298	0.984234524803	N\A	0.039317312633	0.004717542739	0.017570716289	40	0	
6800000	558.817541	1	-0.950876278811	1.047114065795	-0.005431372532	0.015124229882	0.000091001090	0.983140995946	N\A	0.041582332809	0.005112669779	0.017869957053	39	1	
6850000	568.383259	1	-0.909897108404	1.020804614846	-0.002507108535	0.009551901326	0.000084248544	0.983929632425	N\A	0.040899097415	0.004975494569	0.017431502364	31	1	
6900000	571.470627	1	-0.958187261909	1.031263365500	-0.005211202071	0.017828556261	0.000071660131	0.981719292007	N\A	0.043636525234	0.005330721296	0.019108820855	38	2	
6950000	571.218799	1	-0.981083264522	1.054309920581	-0.008245720495	0.019012998125	0.000071412945	0.985262265409	N\A	0.031579364608	0.004718358663	0.015600696341	46	1	
7000000	567.844608	1	-0.894270975424	1.004644247865	-0.005081127716	0.039583437643	0.000094159267	0.981414586565	N\A	0.040532182982	0.004560928218	0.017690603692	33	2	
7050000	577.330597	1	-1.017656290605	1.084910276161	-0.018280074250	0.043851591068	0.000075325320	0.985002461011	N\A	0.039513060844	0.004575545460	0.016060375368	42	1	
7100000	564.012658	1	-1.060883332020	1.108597331240	-0.013130346505	0.004726406665	0.000120749861	0.984121039566	N\A	0.042731928118	0.004874003510	0.016971272215	31	0	
7150000	577.605565	1	-0.918740551617	1.023033425842	-0.003188441862	0.015129381131	0.000089461484	0.985328058866	N\A	0.041716025558	0.004558003342	0.015881871627	33	2	
7200000	572.237102	1	-0.888548620381	1.004021815071	-0.002160351087	0.026086054005	0.000091103634	0.984636416560	N\A	0.039457557547	0.004588731215	0.015892376608	40	1	
7250000	575.322401	1	-1.006150895467	1.078973336736	-0.011439498658	0.013803193093	0.000119447729	0.986555872439	N\A	0.039218879092	0.004292599910	0.015803849509	27	1	
7300000	567.015908	1	-0.954792337580	1.051914932356	-0.012494791187	0.033300607853	0.000033918277	0.980424821964	N\A	0.047850433925	0.005402975195	0.018945869198	37	0	
7350000	567.018802	1	-1.092117891671	1.119733096422	-0.015968318501	0.012717991130	0.000077127005	0.983830469384	N\A	0.039160729672	0.004793175549	0.016320665375	41	3	
7400000	572.219095	1	-0.760893599771	0.947629524926	-0.004655728137	0.069974220885	0.000088736412	0.987808272222	N\A	0.038942117837	0.003979041465	0.015137453608	44	1	
7450000	563.255262	1	-1.134666835453	1.132710097941	-0.013197288776	0.002912972016	0.000087181940	0.982970881578	N\A	0.039962563462	0.004555592241	0.016765917939	43	0	
7500000	575.584588	1	-0.855670246451	0.995842449610	-0.003762317829	0.031656405983	0.000080269577	0.986734808701	N\A	0.035228111230	0.004676246841	0.016506206177	38	1	
7550000	562.813647	1	-0.942576655059	1.042736141253	-0.005481398615	0.008334647255	0.000070453256	0.981925225457	N\A	0.043206983399	0.005114180439	0.017769917994	30	0	
7600000	575.281697	1	-1.013403907648	1.054622183712	-0.013280783641	0.051377183585	0.000056712588	0.986164561872	N\A	0.041603311871	0.004777462042	0.015251247005	29	1	
7650000	569.169988	1	-0.951406189994	1.029999114082	-0.003754616663	0.021296082319	0.000076422103	0.989392682879	N\A	0.038206424861	0.004423647561	0.014464032476	44	0	
7700000	567.377622	1	-0.777485614751	0.940283615050	-0.003474837013	0.075944615773	0.000079026681	0.983068713922	N\A	0.043279669298	0.005134453617	0.018069254555	32	1	
7750000	576.911222	1	-1.116567955345	1.143947668402	-0.014382781171	-0.017951282637	0.000065352587	0.984742012072	N\A	0.039017296084	0.004619049219	0.016400523193	27	1	
7800000	570.122295	1	-1.027078684268	1.091341384122	-0.013589589977	0.015300237105	0.000092359880	0.983409849856	N\A	0.042491720128	0.005032879520	0.017350404623	38	1	
7850000	569.328763	1	-1.036823929072	1.090691830689	-0.008191293804	-0.006312607455	0.000089558686	0.982043757069	N\A	0.041632084868	0.004900820998	0.018268854855	29	0	
7900000	562.342020	1	-1.022590896398	1.098321200648	-0.017550099240	0.024366424278	0.000101231819	0.984085149642	N\A	0.043941839758	0.004836021901	0.018127885098	41	0	
7950000	572.977512	1	-1.024429520884	1.081545439882	-0.012428914309	0.026670172542	0.000202975249	0.988201906022	N\A	0.036389495978	0.004196705065	0.014967459374	38	2	
8000000	572.450986	1	-1.260140644145	1.187599133375	-0.012411578610	-0.042864589005	0.000056148704	0.984235853915	N\A	0.041060299004	0.005241886590	0.015753668807	32	3	
8050000	581.176751	1	-1.094935900780	1.112622232584	-0.008796959014	-0.021421412216	0.000078695839	0.982412543541	N\A	0.042370376134	0.005037491360	0.018369424981	25	5	
8100000	569.659295	1	-0.994268262988	1.045185244412	-0.016555515441	0.070627089185	0.000091137278	0.983366431545	N\A	0.040859395421	0.004381756055	0.017231135733	39	1	
8150000	563.696633	1	-0.973188290169	1.067753813102	-0.010377800164	0.007443774398	0.000098297461	0.988956287956	N\A	0.040006081786	0.004509366058	0.015570029186	41	1	
8200000	570.928237	1	-0.984195952368	1.052435380643	-0.008949162442	0.027558048971	0.000080899533	0.989047070596	N\A	0.040486114607	0.004406801570	0.015958470983	36	0	
