Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m5-glob-005.txt
Log File Name:                   MES_d1_m5-glob-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            569847483
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m5-glob-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.297316
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.66 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	581.366083	1	-1.078407624512	1.027850517464	-0.027437774923	0.000079406359	0.999992132717	N\A	0.001339346808	0.001318642927	45	6	-0.935832979545	Global Trend	
1050000	589.717273	1	-1.043261920423	1.029157154608	-0.026325444118	0.000076185895	0.997541827363	N\A	0.004139780602	0.001185461354	45	7	-0.052319201603	Global Trend	
1100000	597.288806	1	-1.294690073785	1.175331982631	-0.049068264978	0.000101824127	0.979213728251	N\A	0.025334812447	0.003834672567	44	7	-0.002206842224	Global Trend	
1150000	600.228517	1	-1.249843795826	1.102824694109	-0.040382913087	0.000063507852	0.983843906266	N\A	0.013704712325	0.002295301450	38	9	-0.011497973198	Global Trend	
1200000	583.755563	1	-0.940259404843	1.059695220997	-0.033002456335	0.000129330711	0.984519696959	N\A	0.021865498925	0.003487991584	40	7	0.009659751547	Global Trend	
1250000	579.162533	1	-0.998418662115	1.033533874478	-0.031626020686	0.000017822157	0.997197784408	N\A	0.003785862349	0.001367055768	48	5	-0.010627124634	Global Trend	
1300000	583.599071	1	-1.137655574230	1.057899497445	-0.033175897132	0.000062848000	0.988386070379	N\A	0.011098991199	0.002295856969	50	7	-0.015172432850	Global Trend	
1350000	590.767338	1	-1.114074411612	1.130636618847	-0.044823507196	0.000055771287	0.980670218853	N\A	0.022944695023	0.003710576085	32	10	0.001411792763	Global Trend	
1400000	574.861681	1	-0.943711211689	1.043233726542	-0.031443065611	0.000120056053	0.983176758695	N\A	0.015050754811	0.002566848378	45	7	0.017466486675	Global Trend	
1450000	603.185343	1	-1.074339008946	1.051237969701	-0.031155431619	0.000101645958	0.987580758112	N\A	0.020747705982	0.003718633071	29	8	-0.004216487669	Global Trend	
1500000	596.539872	1	-1.099239095216	1.077032679346	-0.033654535485	0.000036635839	0.981698099919	N\A	0.024977652017	0.004044919183	43	11	-0.001531418131	Global Trend	
1550000	595.215946	1	-1.031016169611	1.058096890255	-0.033098261569	0.000061625394	0.983553448885	N\A	0.019823893517	0.003356035384	34	7	0.003947739476	Global Trend	
1600000	593.705281	1	-1.261862268943	1.144114519425	-0.046718468824	0.000065201960	0.983895952674	N\A	0.016930534008	0.002615892115	39	9	-0.005019436571	Global Trend	
1650000	589.696705	1	-1.143276436910	1.033564795001	-0.028299690191	0.000051840258	0.998526552019	N\A	0.002825322379	0.001298367159	43	9	-0.056525109843	Global Trend	
1700000	592.179883	1	-0.831673483447	1.022613360378	-0.024010553099	0.000061762981	0.996713750302	N\A	0.004256424145	0.001097566127	46	9	0.038298435195	Global Trend	
1750000	594.511011	1	-1.091555813577	1.060861056130	-0.033645367515	0.000095698988	0.980783128201	N\A	0.023915984415	0.003746200067	49	8	-0.003900857709	Global Trend	
1800000	589.314393	1	-1.004569250794	1.027771645025	-0.028779625027	0.000070278619	0.999754978438	N\A	0.001545050414	0.001181218057	32	7	0.213079057213	Global Trend	
1850000	584.088987	1	-1.018338901176	1.025728437116	-0.027639203716	0.000055749260	0.999151487891	N\A	0.002156213512	0.001204283269	27	7	0.064904875115	Global Trend	
1900000	582.521472	1	-1.141991748582	1.096957923863	-0.037586118680	0.000064904662	0.977757938049	N\A	0.021572010864	0.003028390439	44	7	-0.000835424794	Global Trend	
1950000	585.010789	1	-1.029426612026	1.040051332685	-0.030073860038	0.000126223420	0.980782546781	N\A	0.024219902447	0.004065037152	30	6	-0.007089659297	Global Trend	
2000000	575.446265	1	-1.181610759561	1.111283182536	-0.038002564196	0.000058245048	0.983773543695	N\A	0.022974509259	0.003679234910	53	5	-0.000970315460	Global Trend	
2050000	592.640728	1	-1.162659782780	1.108194738602	-0.039802298287	0.000163604652	0.987494872097	N\A	0.018507082402	0.003104370168	51	5	0.000666511124	Global Trend	
2100000	575.405756	1	-1.020864513459	1.027507415359	-0.028082589265	0.000064226295	0.999622762006	N\A	0.001642773932	0.001093864021	37	5	0.126211338653	Global Trend	
2150000	573.261037	1	-1.049099251556	1.067898872808	-0.034383889213	0.000087441447	0.977696090037	N\A	0.024111109493	0.003681492155	29	5	-0.002288365000	Global Trend	
2200000	576.596988	1	-0.930876409041	1.041521285801	-0.028829867817	0.000088986371	0.995411485642	N\A	0.005818634778	0.001471442572	41	6	0.033324280715	Global Trend	
2250000	582.563828	1	-1.021263760207	1.031336668823	-0.027174852202	0.000068313120	0.977564517630	N\A	0.025178493913	0.003886116991	37	7	0.001940296171	Global Trend	
2300000	582.697718	1	-1.007879571972	1.052551348322	-0.028386984915	0.000082642855	0.984734498625	N\A	0.019881044857	0.003481729618	40	6	0.005040527528	Global Trend	
2350000	590.738351	1	-1.110505776908	1.062902250572	-0.031984296030	0.000070087103	0.984278789750	N\A	0.017715405224	0.002983829824	30	7	-0.004795071585	Global Trend	
2400000	580.382677	1	-0.998900015377	1.029099059271	-0.029783226611	0.000069911273	0.999956064629	N\A	0.001336928831	0.001293929788	29	5	0.385885040956	Global Trend	
2450000	571.949825	1	-0.996486758418	1.049473928444	-0.031040802162	0.000076708206	0.987089155300	N\A	0.018304016579	0.003319523980	40	4	0.005064180999	Global Trend	
2500000	574.800121	1	-1.131994274928	1.108474296297	-0.041986242156	0.000090820993	0.974747392139	N\A	0.028345733949	0.004373747910	34	5	-0.003902472983	Global Trend	
2550000	563.271491	1	-0.931560100992	1.031791114542	-0.031718430793	0.000059990006	0.999247014784	N\A	0.002063054044	0.001285937140	43	8	0.075811677205	Global Trend	
2600000	601.924174	1	-0.932957694051	1.049176923532	-0.031273775983	0.000049164703	0.986783669800	N\A	0.016763539345	0.002571507540	42	7	0.002187281052	Global Trend	
2650000	594.953462	1	-0.942726650458	1.026295417594	-0.026347121701	0.000105812901	0.999989674987	N\A	0.001109680528	0.001104420992	38	8	1.665692258283	Global Trend	
2700000	592.704522	1	-0.965503988064	1.027999098290	-0.028186125156	0.000085029076	0.999573315866	N\A	0.001881118455	0.001266265077	35	8	-0.177769238552	Global Trend	
2750000	584.592369	1	-1.011415971813	1.095739276009	-0.040643244614	0.000076042535	0.988719213671	N\A	0.017581706491	0.003142081157	43	7	0.001462557123	Global Trend	
2800000	573.619028	1	-0.959578831513	1.021844570191	-0.025444840271	0.000065777898	0.980678022945	N\A	0.021948403688	0.003615215899	44	6	0.003299341124	Global Trend	
2850000	596.671171	1	-0.831541328964	1.078997528634	-0.036319974520	0.000116932287	0.983204096646	N\A	0.022331448090	0.003681325607	40	9	-0.002137658023	Global Trend	
2900000	588.049324	1	-0.952103846032	1.066157953211	-0.034088509697	0.000081804502	0.987205030355	N\A	0.012512322614	0.002219510657	43	7	0.013069971888	Global Trend	
2950000	584.967088	1	-1.208318812943	1.070619407063	-0.030960646584	0.000093591321	0.980655450879	N\A	0.019011595915	0.003124821650	40	10	-0.008437350854	Global Trend	
3000000	576.980024	1	-1.070697942124	1.092222328730	-0.040785825135	0.000100734639	0.986146073738	N\A	0.020120584965	0.003389124780	41	5	0.000230222603	Global Trend	
3050000	581.872906	1	-0.941241551356	1.105827255814	-0.041662264465	0.000058988092	0.980419191493	N\A	0.022220341115	0.003457094874	38	11	-0.001313685175	Global Trend	
3100000	601.073471	1	-1.005673247690	1.061082703166	-0.031647710316	0.000081205112	0.991662790226	N\A	0.017335371721	0.003371370443	36	10	-0.004164699311	Global Trend	
3150000	600.160431	1	-1.078206918199	1.109207640383	-0.041770286392	0.000070116841	0.988955134139	N\A	0.015491552959	0.002499109438	36	8	-0.000984253462	Global Trend	
3200000	588.620101	1	-0.917915211143	1.034522904241	-0.027783955504	0.000083993518	0.993536107437	N\A	0.006511251390	0.001590615517	46	7	0.034356491526	Global Trend	
3250000	594.862321	1	-1.025214594428	1.052357226781	-0.031709192844	0.000077594095	0.986527763898	N\A	0.019232283102	0.003251061322	41	9	0.001833260737	Global Trend	
3300000	574.046286	1	-1.023793519926	1.033865835408	-0.027769381597	0.000086005772	0.989571600729	N\A	0.009079741493	0.001967349037	46	6	-0.024576436269	Global Trend	
3350000	574.614429	1	-1.190025381692	1.071259078251	-0.032412345322	0.000088664557	0.982579272845	N\A	0.015448253403	0.002693722765	36	6	-0.014065326368	Global Trend	
3400000	578.284176	1	-1.099012363880	1.097525640843	-0.037514912332	0.000053738076	0.985625451677	N\A	0.019071360066	0.003179582477	37	5	-0.000612113095	Global Trend	
3450000	578.693397	1	-1.005023491329	1.060559748055	-0.031231782062	0.000074262766	0.986812675147	N\A	0.012459683642	0.002227055241	39	5	0.015396892352	Global Trend	
3500000	595.830655	1	-1.081606715381	1.097778319850	-0.036313555934	0.000137138888	0.980845193415	N\A	0.023338842433	0.003839987403	40	7	0.006558919309	Global Trend	
3550000	576.001883	1	-1.084404492313	1.028062207610	-0.027604347965	0.000075307592	0.999987302235	N\A	0.001277799587	0.001250563085	35	5	-0.951635362022	Global Trend	
3600000	585.492318	1	-1.071742464639	1.058529702653	-0.034360673199	0.000149066376	0.985762903236	N\A	0.016444661366	0.002823908311	41	8	-0.014032485707	Global Trend	
3650000	593.162515	1	-1.148408624672	1.106490936584	-0.036218162007	0.000087458979	0.983852181274	N\A	0.023413872846	0.003695211621	31	7	0.001587493743	Global Trend	
3700000	595.623810	1	-1.093786080685	1.085885019876	-0.038344657125	0.000067773699	0.994825631329	N\A	0.014450200736	0.002949814590	38	9	-0.003156381717	Global Trend	
3750000	593.592973	1	-1.141954939681	1.134600540572	-0.046349906357	0.000066295327	0.983457293933	N\A	0.020084148143	0.003115864669	31	9	0.001160769935	Global Trend	
3800000	591.601674	1	-1.057891862865	1.114683881070	-0.044125025267	0.000086267536	0.977215360539	N\A	0.027954434080	0.004371307737	42	6	0.001029855149	Global Trend	
3850000	598.976569	1	-0.938808770312	1.025703345027	-0.024995363369	0.000075027785	0.999517711192	N\A	0.001967902619	0.001213023918	37	9	-0.149653964925	Global Trend	
3900000	594.341391	1	-0.963834448915	1.029661112166	-0.028576823413	0.000085005191	0.989394564867	N\A	0.009747785127	0.002014582913	42	9	-0.018724493406	Global Trend	
3950000	582.588602	1	-1.183144052934	1.084904515594	-0.036597575449	0.000196012598	0.991577658279	N\A	0.013715979825	0.002502516465	47	7	-0.013059665656	Global Trend	
4000000	590.575533	1	-1.054652635077	1.083589960149	-0.033771409590	0.000061725240	0.983346037520	N\A	0.016347723362	0.002685143430	41	8	0.008641636932	Global Trend	
4050000	592.561314	1	-1.244570138979	1.072418592276	-0.035317420550	0.000100220764	0.989161391284	N\A	0.009574815327	0.002035940103	41	6	-0.027933811666	Global Trend	
4100000	590.968578	1	-1.065354708649	1.025015129659	-0.024776294763	0.000077682220	0.999978393080	N\A	0.001259123901	0.001225659152	40	8	-0.817438530956	Global Trend	
4150000	600.657995	1	-1.004823507861	1.041095463341	-0.028168170337	0.000070466499	0.995030170696	N\A	0.012378433973	0.002381182050	40	11	0.015228593909	Global Trend	
4200000	588.974385	1	-1.214399191462	1.106901564504	-0.041511819156	0.000140692021	0.983784936131	N\A	0.019132750993	0.003217236335	40	7	-0.010207733644	Global Trend	
4250000	567.594515	1	-0.987298618530	1.026740455664	-0.028359193388	0.000053173844	0.996730535026	N\A	0.004298112793	0.001482947077	35	10	-0.026128034760	Global Trend	
4300000	581.348893	1	-1.069718123139	1.077966294171	-0.034555428779	0.000103546103	0.984002915169	N\A	0.022636142693	0.003831009075	32	6	-0.000394260488	Global Trend	
4350000	581.772768	1	-1.091625383658	1.050140496333	-0.030887561721	0.000073438952	0.988600380471	N\A	0.009392829421	0.001824889462	49	6	-0.019189352841	Global Trend	
4400000	570.637180	1	-1.148983462793	1.050161651239	-0.030402744409	0.000079946356	0.993029603358	N\A	0.006424885810	0.001480510494	42	9	-0.021997932038	Global Trend	
4450000	582.238736	1	-1.201019405821	1.120462487278	-0.041412012924	0.000047248603	0.977514114209	N\A	0.027028286858	0.004068167660	35	7	-0.001030889347	Global Trend	
4500000	602.467559	1	-0.983438886636	1.028502891923	-0.028746590078	0.000076534752	0.999985124232	N\A	0.001229161919	0.001218522163	41	8	0.664164652154	Global Trend	
4550000	581.920884	1	-1.087820275790	1.028001913581	-0.026688824202	0.000074668794	0.999859798069	N\A	0.001500498716	0.001282584917	38	6	-0.265642899288	Global Trend	
