Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  STR_d1_m2-fab-003.txt
Log File Name:                   STR_d1_m2-fab-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            281626071
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   STR_d1_m2-fab-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     11
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.147241
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
    Beta-5                       None
    Beta-6                       None
    Beta-7                       None
    Beta-8                       None
    Beta-9                       None
    Beta-10                      None
    Beta-11                      None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Beta-5 - normal 0.00 5.00 
        Beta-6 - normal 0.00 5.00 
        Beta-7 - normal 0.00 5.00 
        Beta-8 - normal 0.00 5.00 
        Beta-9 - normal 0.00 5.00 
        Beta-10 - normal 0.00 5.00 
        Beta-11 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.77 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      12
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Beta 5	Beta 6	Beta 7	Beta 8	Beta 9	Beta 10	Beta 11	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	s.e. Beta-5	s.e. Beta-6	s.e. Beta-7	s.e. Beta-8	s.e. Beta-9	s.e. Beta-10	s.e. Beta-11	No RJ Local Node	No RJ LS Betas	
1500000	358.815240	1	0.204235317311	0.662176287007	0.394579461997	0.192387699396	0.422914644227	0.344585919525	0.431295354119	0.051175101583	-0.012449549414	0.056538364431	-0.029184067642	-0.063434024983	0.000487321126	0.933272366261	N\A	0.100721118642	0.284865870970	0.276677681744	0.332923569452	0.281735658772	0.389200206310	0.102747981532	0.101810732998	0.112813429379	0.105153837152	0.102955182260	37	10	
1550000	348.268010	1	0.455571860220	0.661077014766	-0.596911646262	-0.688557994397	0.128783502863	-0.355278721591	0.264004289030	0.073741261013	-0.000012455286	-0.027293154310	-0.109904495292	-0.078638956054	0.000541522273	0.929698553433	N\A	0.071247294994	0.249250989292	0.240636702403	0.289791178178	0.245918642683	0.381018671559	0.074095756888	0.072956865191	0.079166675692	0.077180428052	0.076555433937	29	11	
1600000	343.111009	1	0.715283908753	0.559014885645	-1.514431865556	-1.523952159429	-0.998318988161	-1.444868589209	0.041133728077	0.185322117777	0.055094745234	0.108304490933	0.059402712735	0.016085575239	0.000326863054	0.934346385185	N\A	0.058626890661	0.202223370566	0.193463006088	0.245146740589	0.214867826124	0.304272696402	0.061927252764	0.060345227825	0.072311726453	0.069778924549	0.064481040004	36	12	
1650000	343.639528	1	0.681824702579	0.423339686573	-0.335570066545	-0.440078402957	-0.052586936001	-0.139684248519	0.379881587397	0.325874353295	0.225389361797	0.231475819193	0.121821583328	0.100711594245	0.000542260510	0.922115147147	N\A	0.071295842837	0.252507915177	0.242522070533	0.291309963647	0.254608945504	0.379666232681	0.074787157526	0.073182152422	0.080877152627	0.079454616969	0.075811694788	34	14	
1700000	345.792356	1	1.011866896816	0.497032647539	-0.347000837725	-0.380598182751	-0.329998688559	-0.045080848805	-0.553122607664	0.246822080234	0.128565594569	0.267509044875	0.039515258427	0.049675985701	0.000447095502	0.927355050589	N\A	0.063096161415	0.203028276517	0.192407964237	0.248044594413	0.204455211800	0.329446187158	0.066752198230	0.064961425525	0.074518213594	0.070200118728	0.069067873498	34	8	
1750000	362.968844	1	0.542650973630	0.600968434912	0.471902347148	0.362493525204	0.633162777977	0.342245429718	-0.095779083703	0.143817332193	0.052262198833	0.060087676456	-0.084905521599	0.000028203743	0.000233582599	0.929078249219	N\A	0.039733636215	0.170895077053	0.153136590790	0.258308873888	0.162006225484	0.248604910871	0.045915737208	0.042334553130	0.064533058242	0.050643664491	0.047324206206	37	11	
1800000	357.916670	1	0.294554243822	0.726058509833	0.143713203024	0.071656384644	0.893753009192	0.491255438539	0.335114612247	-0.014560472832	-0.079953267931	-0.135718275845	-0.205080621875	-0.118128548132	0.000174439943	0.926114939792	N\A	0.040437396537	0.172689468881	0.156261356323	0.263711562588	0.163429798525	0.221888666218	0.045121716896	0.043860389511	0.063968443343	0.050349397990	0.047230417673	27	11	
1850000	344.012772	1	0.299444525748	0.683829009236	0.171708881581	0.059663295938	-0.091697887521	0.953119764344	0.555579369711	0.055609838181	-0.051742600372	-0.127027647561	-0.275645019464	-0.095921244291	0.000212493485	0.930227193327	N\A	0.044630631104	0.182963055382	0.170100054871	0.248652492826	0.215679773141	0.249568436026	0.050285119130	0.046485876819	0.065005110363	0.067774258761	0.054695453845	44	12	
1900000	329.534125	1	0.376758183197	0.670677915575	0.103571585725	-0.000774052169	0.819469659328	0.044194885909	0.273789274440	0.114203338688	-0.046682568543	-0.080514904888	-0.108432364224	-0.062017913376	0.000154581260	0.921257634106	N\A	0.122903881078	0.268020375045	0.256531049058	0.283383530514	0.269038561640	0.352791816540	0.125918342339	0.123756199922	0.129321564168	0.128032993100	0.125905698127	46	9	
1950000	331.268784	1	0.253651976523	0.605095565301	0.296187431483	0.204174888542	0.586620067007	0.754733584716	0.336449229383	0.125306079920	0.048802278890	0.045875546807	-0.067546460849	-0.032046162457	0.000601523073	0.902419607133	N\A	0.075090736480	0.280377105608	0.265594752022	0.314432274445	0.282056834446	0.399066593675	0.081764610969	0.076867328247	0.088050447905	0.082904798165	0.079491854945	28	10	
2000000	346.501164	1	0.267681325478	0.579117620645	0.382828610298	0.230545631328	0.671522225809	0.364319905450	0.509253074858	0.098763504867	0.061522128396	0.076845495161	0.025872028089	-0.067144657663	0.000428668562	0.921429357972	N\A	0.063605822883	0.233574966727	0.221486173583	0.265974959911	0.224136235216	0.339157740312	0.067738395311	0.065968607527	0.074857509415	0.069008169434	0.068685066487	31	11	
2050000	357.860092	1	0.542432026425	0.653241796032	0.162164810685	-0.086188295151	0.467997908264	0.185033276710	-0.019246754774	0.070730508129	-0.025892703140	-0.044385424749	-0.073145973836	-0.083412778551	0.000583238653	0.925429751870	N\A	0.057481252675	0.245392441302	0.234778567398	0.288911575288	0.244180750657	0.395970115010	0.061639616969	0.059377487351	0.069296952093	0.065737433759	0.068705698786	25	13	
2100000	353.137515	1	1.146678271375	0.759429745989	-0.581921860439	-0.846091732117	-0.532761620716	-0.741301635231	-0.327250976047	-0.037944135510	-0.107120808758	-0.124404350215	-0.211672027598	-0.213519532904	0.000720180774	0.932137902014	N\A	0.121709209758	0.335017216584	0.327568236017	0.383826986618	0.333456222166	0.471678969659	0.124045386372	0.122410503672	0.130212273493	0.125897426242	0.125183562851	35	11	
2150000	348.865669	1	0.170895629896	0.825787902524	0.370701970831	0.144687103442	0.427076888223	-0.651638682831	0.869617059722	-0.149437452332	-0.235946561729	-0.197309778700	-0.258147327243	-0.172028287479	0.000183614667	0.926646107642	N\A	0.041487178846	0.194247725127	0.160009426413	0.191035047581	0.171939967382	0.226496442181	0.049927248548	0.044325582084	0.056130623052	0.052072664752	0.047535353415	38	16	
2200000	336.016598	1	0.366084294017	0.686207135720	0.235981255035	0.196193669757	0.476678352420	-0.466750730831	0.105612162606	0.034832054382	-0.056788526439	0.035530284364	-0.094865665089	-0.113619192633	0.000171598860	0.927951277057	N\A	0.040106745082	0.173777736941	0.154637664585	0.196212883986	0.164648722895	0.227026760390	0.047986982375	0.042604705056	0.058773455649	0.051661452681	0.050779150250	44	8	
2250000	334.022709	1	0.544611057709	0.645241635078	-0.241414569693	-0.110345080296	0.356146033928	-0.640534252684	-0.039176803013	0.177084952673	-0.003037083643	0.020146907953	-0.109780713106	-0.164004522142	0.000192603856	0.918089240639	N\A	0.046377525584	0.189224997606	0.166975627042	0.187612931356	0.187469199035	0.245430560829	0.057276664296	0.048916417109	0.056355382551	0.060856893380	0.056103450479	33	12	
2300000	342.310906	1	0.379087516049	0.669437563106	0.087783558492	-0.116827000685	0.165519105063	-0.115208956636	0.246931075494	0.024294600791	-0.007624407427	0.056157964677	-0.148885370930	-0.068706487460	0.000211721312	0.925035132754	N\A	0.045279694619	0.190147585502	0.172231469532	0.194449673644	0.182571423999	0.258740044008	0.050283306353	0.048020544889	0.055631148611	0.056195596993	0.060007661566	30	12	
2350000	323.555030	1	0.101344683317	0.702110866429	0.785956948433	0.633254782950	0.575512690740	0.333698314469	0.692089620534	0.005657806192	-0.078758886988	-0.003705664192	-0.000151836137	-0.131341112034	0.000446704535	0.923651770904	N\A	0.122708909618	0.318662917286	0.310461359631	0.335112073762	0.331383758220	0.388935229453	0.124864840049	0.123768731501	0.126807848130	0.129505685798	0.125232809447	38	7	
2400000	359.380823	1	0.634236934079	0.672665254280	-0.088791198254	-0.139237639112	0.192609780653	0.157882626364	0.002056552707	0.098158424163	-0.019270061929	0.042068182465	-0.093092732505	-0.145519261629	0.000455904071	0.925041518747	N\A	0.044977421059	0.219157603367	0.209391498934	0.253941234969	0.224326141612	0.336134899348	0.050368426712	0.048177133122	0.058524581257	0.054742738500	0.051157183938	39	8	
2450000	336.202080	1	0.693851130958	0.623036710436	-0.014605534207	0.090864112235	0.332075908745	-0.025154209278	-0.348100290677	0.144792113610	0.012679415420	-0.007454874562	-0.076369778291	0.026496327292	0.000257798741	0.923052830008	N\A	0.050525845244	0.207568775391	0.191752575562	0.247364380546	0.200539182932	0.269108557816	0.056723625327	0.052867402847	0.065802488249	0.057050983785	0.058493188244	44	11	
2500000	328.719346	1	0.424407095676	0.723878439904	0.145003438969	-0.133521812220	1.062035300889	0.265085892463	0.812471632204	-0.053060881311	-0.030060952628	-0.245691710903	-0.200281821353	-0.262188564333	0.000189179984	0.909700850103	N\A	0.042262578793	0.187518760025	0.163345337068	0.248468895218	0.176610446964	0.235213908820	0.049526093727	0.045553055029	0.063724461070	0.054432739564	0.050465308282	36	11	
2550000	350.803591	1	0.120303746403	0.776388911798	0.321838623278	0.262422166005	0.499353044740	0.754684876492	0.390810257394	-0.020992646685	-0.117610391335	-0.019112049988	-0.282102556979	-0.163982089424	0.000465182369	0.943796688372	N\A	0.104682450715	0.327736995615	0.320835649557	0.356424841015	0.324992317644	0.413267691069	0.106588077632	0.105417923491	0.112777440676	0.109164818971	0.107200367388	47	13	
2600000	332.570444	1	0.380260167236	0.863451240740	0.568355666346	0.309059753324	0.781381035561	0.558525122312	-0.065511562393	-0.163980494223	-0.204619478074	-0.278610421551	-0.409518884450	-0.249409398809	0.000883589239	0.923909637972	N\A	0.082710326006	0.306377086301	0.295043615466	0.355424297173	0.311921347106	0.475083469534	0.085949512477	0.083866584488	0.093369414661	0.092041385379	0.087945376632	38	10	
2650000	350.010529	1	-0.816466044137	0.859754469958	0.664273147086	0.500773580164	1.410373983447	0.913150546125	1.535976980862	-0.126958721786	-0.194281433650	-0.244206984931	-0.333762064127	-0.290608422570	0.000519088365	0.921000257485	N\A	0.069755887068	0.257836198333	0.242833102927	0.285055339089	0.247951698927	0.371542869855	0.075164017956	0.071457619748	0.079063388158	0.076558289382	0.074333285763	30	12	
2700000	360.515352	1	0.530865106450	0.632745698902	0.199264258797	-0.134503269695	0.565607309186	0.250657430254	-0.519589621180	0.054400861601	0.024605899182	-0.045324929021	-0.116536695649	-0.112721905963	0.000420247240	0.927949650186	N\A	0.062764294787	0.236734445397	0.224097103069	0.272934245016	0.248440779331	0.341650543533	0.066065782859	0.064398367260	0.075834139036	0.074509577899	0.068288100201	29	11	
2750000	336.336261	1	0.649948760261	0.566969971671	0.958013664626	0.864919592013	1.314032907754	1.098145091345	0.140982945906	0.161203522233	0.067092764408	0.041508099337	-0.056356525818	-0.044354126019	0.000305921382	0.918300965992	N\A	0.082006997910	0.282319181803	0.271213654137	0.304761529040	0.280814760000	0.344742164626	0.086310798620	0.083643333346	0.090337406582	0.088860762092	0.084741781940	40	15	
2800000	345.016536	1	-0.085595297138	0.725645268669	0.854773945168	0.776394268381	0.193802530462	0.988904116201	1.618585424737	-0.027930836914	-0.094702742029	-0.098055015875	-0.163770831759	-0.139881656620	0.000568048142	0.918827881165	N\A	0.075807054143	0.261864745193	0.251204210642	0.308096048251	0.260252141985	0.390160515720	0.079920792011	0.077448421335	0.088678968212	0.082642992205	0.079837153025	35	13	
2850000	343.910625	1	-0.157069942257	0.621035412033	1.687840660143	1.242515053054	1.288749617040	1.888742485693	0.707081180813	0.114943227705	0.036323470259	-0.034413174961	-0.083143610035	-0.021611672661	0.000131138705	0.930928814360	N\A	0.035061110250	0.151207380581	0.136463932480	0.202892915660	0.149355002072	0.258411192277	0.041612232170	0.039049283980	0.052571695299	0.046524992381	0.042538047901	39	12	
2900000	362.996033	1	-0.842621698787	0.719118862670	2.696341320291	2.533952102857	1.509859377359	3.221785790382	1.699328316974	0.040058041377	-0.086499879391	-0.066959389149	-0.156990178679	-0.173533703479	0.000067705293	0.929473172764	N\A	0.036642597544	0.157841712613	0.139602449087	0.162822823850	0.175705954621	0.197816670042	0.045332582700	0.040241756859	0.048366395174	0.048332597186	0.046443789099	39	11	
2950000	374.834765	1	-0.238320570440	0.679615361228	2.040951979838	1.764368970268	1.766623771917	2.215844918230	0.822616919019	0.038628062444	-0.022414863466	-0.201352400786	-0.153901254237	-0.094551526429	0.000102057666	0.935232253879	N\A	0.031716552860	0.137432895878	0.123698999719	0.187960428659	0.156777046653	0.241982330731	0.038224802820	0.035955983186	0.046273958295	0.047194479848	0.037267096789	42	17	
3000000	370.456233	1	0.203008334124	0.802727377399	1.389551625022	1.397367393485	0.575435220703	1.517585028928	0.541817800916	-0.021197491765	-0.135618928537	-0.169175887944	-0.176707906825	-0.277433178778	0.000199294307	0.935699651683	N\A	0.043499628817	0.191497624186	0.173870236971	0.214849913013	0.177362919379	0.296965185383	0.048963218847	0.046222519356	0.060062853346	0.050755562281	0.048553809339	42	12	
3050000	376.277918	1	0.377600813075	0.595793495314	1.665301807954	1.483933443900	0.604457535646	1.494732685424	0.248843733389	0.151305675187	0.060306037355	0.031595895095	-0.030942187541	-0.020096065337	0.000218135015	0.934045597044	N\A	0.045219203786	0.186572384185	0.172616717320	0.206515347271	0.209222701270	0.244579435706	0.052015513858	0.047389958373	0.062014550069	0.061231370379	0.048995394642	34	19	
3100000	351.045274	1	0.830725600497	0.524776557462	1.588084896491	1.376061093588	-0.097103081572	1.515831867732	-0.331404376108	0.147709101081	0.144616694795	0.181308278304	0.003320812338	0.050289461889	0.000488293652	0.918498059097	N\A	0.067655133835	0.254631105411	0.237722540774	0.288082982129	0.246812052592	0.360460061868	0.073206443261	0.069357985729	0.081148202019	0.075890653356	0.072494113182	35	9	
3150000	329.644965	1	0.194814997752	0.851953756947	1.965206931684	1.818912469730	0.938066349888	1.916795710097	0.323845496555	-0.126652835276	-0.192014068039	-0.294980150213	-0.265875395551	-0.248799402724	0.000626847752	0.917512923031	N\A	0.086125203575	0.263903088706	0.250498573674	0.292708021335	0.254397669513	0.399243107493	0.089013962825	0.088014017448	0.093453741537	0.091386421441	0.089678332800	43	13	
3200000	353.106415	1	0.456752146647	0.749018752886	1.244250699934	1.143767478080	0.503975483420	1.747755894737	0.249698782531	0.039897710420	-0.081923600501	-0.112014822369	-0.148250091593	-0.174022669835	0.000191412920	0.929557459459	N\A	0.033067679116	0.173567852867	0.154384750354	0.188100174860	0.160797844932	0.224659289684	0.041449353829	0.037226461186	0.048552786616	0.044488732962	0.042124802856	40	13	
3250000	353.341225	1	0.581227217566	0.650510101827	0.927406406678	0.739629303672	0.422232344869	0.895432966313	0.108651369606	0.056226042970	0.003600632837	-0.013088240905	-0.093311297373	-0.089262568024	0.000119490180	0.920961015464	N\A	0.033467735425	0.163072803702	0.138810873032	0.147542341537	0.149721280545	0.222752776977	0.043703151688	0.037442032290	0.044922754142	0.047077252782	0.043417524456	36	10	
3300000	340.429172	1	1.300560236869	0.796270001384	0.693653995748	0.612655425124	0.833169144053	0.997276052860	-0.754946855622	-0.036041775074	-0.153216076672	-0.176753959395	-0.294231011818	-0.204469399097	0.000146536992	0.932063829082	N\A	0.024065485497	0.146956983983	0.129772029470	0.227450627745	0.139292941955	0.223884594034	0.034087967753	0.030217613409	0.048545464463	0.039379789673	0.035020851840	50	17	
3350000	346.199874	1	0.327634835753	0.671078550273	0.283331470970	0.027087461558	0.306217873192	0.498834572020	0.683472822211	0.053874386442	-0.000153447259	-0.023143589612	-0.139348991123	-0.142091258921	0.000108249598	0.914975649095	N\A	0.032007572609	0.174056493957	0.126825820135	0.233406457968	0.136131200669	0.267699438119	0.045368406371	0.036432802833	0.054439290692	0.041312386515	0.039684698025	39	15	
3400000	326.256030	1	1.156836218873	0.532093889844	-0.387091274507	-0.516129961442	-0.160124268313	-0.340738434064	-0.943133176462	0.219694326386	0.096804189910	0.115855199759	-0.012047331144	0.084346023668	0.000236732400	0.907283186584	N\A	0.046573158449	0.203252125658	0.180926457972	0.222158896840	0.191299548052	0.284753377394	0.055125786512	0.050134087274	0.067807738237	0.057989149520	0.051503566647	39	7	
3450000	346.748274	1	0.467688079573	0.679416650597	0.036934480018	-0.209649364561	0.466426253128	0.254399670188	0.389374678851	0.061903886437	-0.001238422885	-0.005683549964	-0.147836953702	-0.150388101477	0.000580982049	0.926028326300	N\A	0.046413459586	0.168019538421	0.154496220385	0.204659292259	0.161420515463	0.303664413908	0.051423734119	0.049704790092	0.063505030124	0.054691316870	0.053666616046	46	8	
3500000	357.260580	1	0.248336858428	0.693651295236	0.704980780116	0.353438339551	1.242343154625	0.650690147619	0.289010766935	0.009348988100	-0.029914962552	-0.113033241810	-0.167030078369	-0.175834915035	0.000491470160	0.924153032530	N\A	0.053305037806	0.217794002773	0.199755337915	0.229162129264	0.209604035959	0.316971949041	0.057245050369	0.056336467114	0.063644287763	0.062244659328	0.057157361960	37	14	
3550000	342.882552	1	0.285722062649	0.747555676496	-0.153057044087	-0.146424289501	0.523377399665	-0.166059608421	0.817319482826	0.029785320558	-0.098596403101	-0.104135023130	-0.166018492233	-0.188783237271	0.000489290280	0.918157072065	N\A	0.105259821978	0.289865759673	0.282687192824	0.318497249009	0.307902791253	0.392405242104	0.107465064362	0.106874853528	0.111802885675	0.112585956287	0.107952717641	34	11	
3600000	349.085892	1	-0.198599047643	0.752057063116	0.531715590428	0.526168355669	1.342479194934	0.921735642975	0.994760966810	0.012006110856	-0.073228050049	-0.197956975747	-0.206235556617	-0.185244582252	0.000590527408	0.920167153014	N\A	0.074904335916	0.285510912542	0.273383340752	0.308144075252	0.278500507562	0.411844804637	0.079779746793	0.076503430359	0.082711424671	0.081981790501	0.079813309419	32	9	
3650000	340.487041	1	0.622269222510	0.553668345661	-0.047297843638	0.002091912079	1.011575642997	0.210909003539	-0.301851283155	0.240120283211	0.106165580945	0.011702598304	0.032979072964	0.051736427262	0.000635577273	0.923224963103	N\A	0.151558237837	0.371644024271	0.366893785628	0.400413055109	0.368757238379	0.483532734534	0.153076486465	0.152461402436	0.156329887727	0.154137922624	0.154557479146	36	10	
3700000	332.222901	1	0.852965736092	0.829480381210	0.347090165975	0.446215484203	1.024347426010	0.568906882978	-0.310838829013	-0.068674973436	-0.163424581718	-0.230436885472	-0.246057786500	-0.332848345605	0.000506500242	0.913422862989	N\A	0.093885746263	0.273239847350	0.261389599477	0.293360491831	0.269983446159	0.385623324808	0.098094365104	0.095295819373	0.099566211640	0.100727655880	0.099053277087	38	7	
3750000	345.019720	1	0.404647945846	0.785987294247	0.364152354682	0.335085363692	1.117594182928	-0.047223790540	-0.119184678812	-0.005219865350	-0.107378178673	-0.223162441430	-0.144534823880	-0.206008476206	0.000491463576	0.913498900002	N\A	0.065798944473	0.339871110219	0.329636759315	0.358625093209	0.338631435460	0.430059413572	0.071662771780	0.067950638641	0.074624165034	0.076408668940	0.071419624864	39	15	
3800000	349.573514	1	0.100463347647	0.873602643417	0.003414453757	0.135372782130	0.651254443653	-0.501831020927	0.903828269756	-0.087076796998	-0.243372885196	-0.249671369880	-0.308177104072	-0.308575861395	0.000636110762	0.927668633561	N\A	0.077767735942	0.279793388585	0.271402948244	0.324185945227	0.276250503293	0.418753351004	0.080896450966	0.079130096887	0.087700531758	0.083166541534	0.082284109906	37	11	
3850000	347.105256	1	1.108625997592	0.722347235352	-0.002071278952	-0.012480113650	0.386892271679	-0.952895059807	-0.450531287888	0.005576173080	-0.080321386353	-0.027877859925	-0.152093256521	-0.068193337491	0.000147487911	0.928164152226	N\A	0.042784874873	0.184801099210	0.165193644632	0.204849741853	0.173837916018	0.279616223372	0.050462463826	0.046004868193	0.055605247548	0.053533171828	0.048657554173	37	16	
