Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m3-glob-005.txt
Log File Name:                   AMY_d1_m3-glob-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2853999829
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m3-glob-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.287140
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	395.034077	1	0.489091251940	0.735784970801	-0.045936482865	0.000304387207	0.935805741165	N\A	0.020380630300	0.004781471914	48	9	-0.002776757208	Global Trend	
1050000	387.284061	1	0.441274125254	0.708812657868	-0.036033990150	0.000197247919	0.912511916888	N\A	0.023240221172	0.004853356205	33	8	-0.001308630318	Global Trend	
1100000	397.218162	1	0.315579030319	0.751719073299	-0.045015315894	0.000196904462	0.910144664093	N\A	0.022713504276	0.004718261504	36	9	-0.000140325197	Global Trend	
1150000	405.559669	1	0.355531928678	0.716381373712	-0.038395134870	0.000159629054	0.920603486901	N\A	0.022559009726	0.004882997854	38	12	0.000198265966	Global Trend	
1200000	424.021813	1	0.367124632261	0.752881884866	-0.046153058010	0.000231636380	0.931772113826	N\A	0.021430710886	0.004698163832	30	10	-0.001131587158	Global Trend	
1250000	403.720944	1	0.340997462567	0.742148376182	-0.042575180946	0.000236168851	0.923190054352	N\A	0.022357648179	0.004835619025	37	13	-0.000888432038	Global Trend	
1300000	408.971544	1	0.441595189027	0.690419785797	-0.036473561673	0.000489025296	0.925188997101	N\A	0.020378823934	0.004490972147	34	11	-0.001710259896	Global Trend	
1350000	387.531082	1	0.257315943083	0.640991238144	-0.026263152195	0.000207640027	0.913016339348	N\A	0.023383462581	0.005054257192	39	14	-0.000509449299	Global Trend	
1400000	402.001466	1	0.383356151709	0.750844977338	-0.045864703790	0.000257862566	0.928752542407	N\A	0.021922259645	0.005191047015	37	8	-0.001351106524	Global Trend	
1450000	408.557328	1	0.452222036970	0.701606596262	-0.034207473146	0.000102450365	0.932610283154	N\A	0.021132267090	0.004978669543	37	7	-0.000593452465	Global Trend	
1500000	401.462544	1	0.510331897780	0.720161324140	-0.033761629103	0.000270882931	0.922061475072	N\A	0.021239189264	0.004570227443	36	7	-0.003039957406	Global Trend	
1550000	409.914662	1	0.340749952865	0.759489792163	-0.045548809879	0.000263422191	0.932638844399	N\A	0.019416045633	0.004339654724	44	12	-0.001861834355	Global Trend	
