Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  DIE_d1_m9-glob-002.txt
Log File Name:                   DIE_d1_m9-glob-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3809435668
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   DIE_d1_m9-glob-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.175894
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	735.916055	1	-0.977406819603	0.934621608552	0.003633918988	0.060497270380	-0.008779545101	0.000022108396	0.996133156495	N\A	0.016540822438	0.002168761412	0.016036680262	0.002042507934	35	0	-0.015100927693	Global Trend	
1550000	740.332294	1	-0.965257020407	0.936383157645	0.000057914513	0.068962769322	-0.005850156327	0.000028407510	0.999988541254	N\A	0.013925403392	0.002127959127	0.015102809225	0.002685193356	35	1	-0.549095864624	Global Trend	
1600000	725.644359	1	-0.955032390887	0.930159882739	-0.004061380353	0.089652298207	-0.009736339962	0.000040446278	0.991801663154	N\A	0.032864654292	0.004631633672	0.019695781835	0.003615797955	41	0	0.007345979089	Global Trend	
1650000	741.280480	1	-0.944869623053	0.908789244521	0.003573242464	0.101745044080	-0.014423266846	0.000026830692	0.999989662189	N\A	0.014890143362	0.002101433152	0.016243357356	0.002772207029	29	1	-0.607222635676	Global Trend	
1700000	732.578289	1	-0.924687739260	0.899083564876	0.005530019267	0.107510220039	-0.014782402254	0.000037785039	0.999501063939	N\A	0.015024913383	0.002017083838	0.016131058956	0.002606838646	34	1	-0.127510076242	Global Trend	
1750000	725.063774	1	-0.882881228440	0.873024815650	0.010661092677	0.092590957289	-0.013813257098	0.000028686771	0.992939908882	N\A	0.028440822010	0.004035479963	0.017738784056	0.003201247275	38	1	-0.006298798628	Global Trend	
1800000	724.162941	1	-0.993694404767	0.945921734699	-0.001653455314	0.061205306244	-0.005597074877	0.000022540348	0.999978690411	N\A	0.014338148463	0.002181987279	0.015775700933	0.002898195653	39	1	-0.250933496989	Global Trend	
1850000	736.899898	1	-0.983870906762	0.941833273482	0.001642064081	0.069696492499	-0.010247435136	0.000029783259	0.999459623378	N\A	0.015593298642	0.002278643926	0.016840972638	0.003034418408	33	0	0.074134911855	Global Trend	
1900000	740.865882	1	-0.954014576474	0.933801825417	-0.001621547400	0.073771234055	-0.006494793239	0.000014927136	0.999956175788	N\A	0.015070367482	0.002138051276	0.016326614699	0.002698633912	32	1	-0.173079406744	Global Trend	
1950000	732.583969	1	-0.988209974727	0.942646815880	0.001429317010	0.063787210290	-0.007183409766	0.000019270852	0.999983958986	N\A	0.015960129119	0.002294554029	0.017350595569	0.002947624783	29	1	0.274383583604	Global Trend	
2000000	729.054466	1	-1.005775470801	0.957541608231	0.000384506315	0.048395549555	-0.006100811294	0.000026793153	0.999994970877	N\A	0.014710529097	0.002155567224	0.016061514818	0.002846472622	37	1	0.692166797419	Global Trend	
2050000	713.073102	1	-0.716658623430	0.741451251156	0.026652189358	0.124874514288	-0.016265842031	0.000023644779	0.993160966757	N\A	0.056113400682	0.008906032780	0.022427297283	0.004991579492	32	0	-0.000251892654	Global Trend	
2100000	719.264544	1	-1.015382887357	0.948568241203	0.002364153880	0.054056006618	-0.006868895968	0.000028469262	0.999540428642	N\A	0.015377630755	0.002166947176	0.016695847798	0.002875069302	34	0	-0.056736314348	Global Trend	
2150000	734.225746	1	-0.960449556624	0.938938057442	-0.000511444452	0.067158471597	-0.006929063901	0.000023939159	0.999889879823	N\A	0.014984419709	0.002074494858	0.016359854900	0.002746777150	27	1	-0.170724875482	Global Trend	
2200000	729.231564	1	-0.948194646952	0.927818757365	-0.001513217915	0.083941606666	-0.010395619687	0.000032098640	0.999990213927	N\A	0.014149615177	0.001796354367	0.015261039925	0.002367781468	38	1	-0.735467155434	Global Trend	
2250000	726.361816	1	-0.959052881181	0.946872022949	0.001535782767	0.058213379520	-0.008437915737	0.000023324379	0.999919122812	N\A	0.015623166093	0.002232448032	0.016975482526	0.002976915691	30	1	-0.198597891180	Global Trend	
2300000	728.229310	1	-0.975380854262	0.931410634704	-0.000986145228	0.061487367057	-0.003468824214	0.000024925612	0.993060443494	N\A	0.048025106203	0.007372604786	0.021086582491	0.004176580948	34	1	-0.001190575317	Global Trend	
2350000	730.939980	1	-0.990125476963	0.942818319074	-0.001363204935	0.063785716687	-0.006061592353	0.000025697307	0.998739013371	N\A	0.015403342570	0.002248572251	0.016490063025	0.002911051344	30	0	-0.046259916863	Global Trend	
2400000	735.381003	1	-0.936611040302	0.934454008520	-0.002100970264	0.076456455612	-0.006125295108	0.000029680106	0.999742891504	N\A	0.015466697882	0.002213701491	0.016732364388	0.002831610497	35	0	0.128166258234	Global Trend	
2450000	716.107954	1	-0.881437947664	0.840019669434	0.015430897702	0.108918833451	-0.016377077253	0.000029911710	0.992400027452	N\A	0.054599897766	0.008555194306	0.021539505975	0.004529492879	32	0	-0.000773277737	Global Trend	
2500000	733.291316	1	-0.908631499679	0.920738657176	0.000783623419	0.057612837250	-0.003315232051	0.000025726541	0.993984331568	N\A	0.020683773186	0.003019524260	0.017308607189	0.002999969951	38	0	-0.010483773653	Global Trend	
2550000	729.201778	1	-0.988028832644	0.946073509802	-0.003483149321	0.062166311692	-0.004713931097	0.000022400997	0.999994013466	N\A	0.014615621744	0.002148159632	0.015893380349	0.002785801597	24	0	0.622362028867	Global Trend	
2600000	725.390899	1	-0.933433682558	0.902797467017	0.007806712404	0.049283156231	-0.004528883411	0.000024428861	0.992753703263	N\A	0.047521388168	0.007435002804	0.020399032817	0.004235213405	33	1	-0.001385609147	Global Trend	
2650000	733.438406	1	-0.983277909341	0.917926846149	0.002191926601	0.093664168051	-0.012916202383	0.000023100166	0.996338618722	N\A	0.016432370771	0.002366836585	0.016055101175	0.002953544051	33	0	0.018297803410	Global Trend	
2700000	732.101973	1	-0.971257537269	0.916328474701	0.002607015986	0.091491616018	-0.010259084327	0.000027692039	0.999994061913	N\A	0.015797764838	0.002206242329	0.017194470715	0.002898485110	27	0	0.824491930477	Global Trend	
2750000	733.704706	1	-0.979182336747	0.921923433628	-0.001842815419	0.086432167151	-0.006445267568	0.000023679269	0.999990273745	N\A	0.015375812523	0.002196845370	0.016785763973	0.002941763867	47	1	-0.489802055307	Global Trend	
2800000	718.894069	1	-0.930778203381	0.936669924301	-0.010229636951	0.086983864144	-0.000864666216	0.000027694509	0.993940394430	N\A	0.020370438516	0.002940748426	0.017780920612	0.003228082973	21	0	0.012877585101	Global Trend	
2850000	737.738403	1	-0.997446456262	0.924795775376	0.002938355115	0.077756023230	-0.008466303234	0.000028407299	0.995689874553	N\A	0.016604287579	0.002666134744	0.015891956190	0.002950668352	34	0	-0.015339512719	Global Trend	
2900000	725.647685	1	-0.963860299281	0.923904622294	-0.001770065182	0.086761723876	-0.008496127990	0.000023108189	0.997065774575	N\A	0.016707810439	0.002243973835	0.016915202755	0.002734931091	37	0	0.016098490198	Global Trend	
2950000	727.803238	1	-0.996896354422	0.949568724637	-0.003346315415	0.064539511475	-0.005021603647	0.000025462478	0.993882065117	N\A	0.020959492695	0.003164465333	0.015837379201	0.002937035144	42	0	0.008041465283	Global Trend	
3000000	734.923155	1	-0.952386225682	0.953329418215	-0.004700913805	0.054496603550	-0.002822470962	0.000026689690	0.999995900046	N\A	0.014443507741	0.001827165906	0.015658729968	0.002301971538	34	0	0.830088095913	Global Trend	
3050000	734.173080	1	-1.001430888696	0.946794972294	0.002232871113	0.047921281786	-0.005971909507	0.000024612561	0.994442131428	N\A	0.019660800260	0.003166936877	0.015351124079	0.002878678466	32	0	-0.009169828393	Global Trend	
3100000	717.196300	1	-1.086015996687	1.012334756894	-0.019942579610	0.046492672850	0.006667945024	0.000031874636	0.992479015067	N\A	0.036434198188	0.005395462332	0.019406355667	0.003718049206	41	0	-0.003733574929	Global Trend	
3150000	734.535652	1	-0.916856976592	0.901800979722	-0.000356975890	0.109697786208	-0.011585882051	0.000020857660	0.999978509156	N\A	0.014926591824	0.002132251507	0.016364763499	0.002805002901	37	1	-0.291339258038	Global Trend	
3200000	735.153539	1	-0.937785645562	0.933450161276	-0.002143784814	0.073342281521	-0.005084084675	0.000024364309	0.999990590308	N\A	0.014221083403	0.002035054054	0.015518785771	0.002757894403	38	1	-0.445048669939	Global Trend	
3250000	736.458468	1	-0.988193291135	0.974254385384	-0.004599783281	0.038544003393	-0.001628482812	0.000029491854	0.998074956051	N\A	0.016164499909	0.002313124804	0.016937118077	0.003133055467	38	0	0.040521887137	Global Trend	
3300000	728.955988	1	-0.989868223704	0.946021530325	-0.002598173431	0.065862259184	-0.005884872428	0.000022476537	0.997672875072	N\A	0.015686261539	0.002315806150	0.016293048406	0.002957878588	37	0	0.018946510060	Global Trend	
3350000	735.514193	1	-0.966291705846	0.915483174456	0.001384323329	0.095013052797	-0.012764189951	0.000026209489	0.997356299264	N\A	0.016267091884	0.002229437339	0.016854970376	0.002631602199	32	1	-0.039451454921	Global Trend	
3400000	726.488260	1	-1.031952877129	0.991670636539	-0.009213765033	0.065324489538	-0.006680230380	0.000023308770	0.992006836145	N\A	0.033522198979	0.004735791538	0.019537830594	0.003509241471	33	1	0.004716009152	Global Trend	
3450000	735.046423	1	-0.891118310430	0.876841908027	0.002957756746	0.111429184008	-0.010802557623	0.000021147475	0.993149294665	N\A	0.026796158687	0.004254649872	0.017119646035	0.003122276050	30	0	-0.005686146299	Global Trend	
3500000	742.798759	1	-1.001262269559	0.931229002171	0.007596322511	0.065852843375	-0.013668028327	0.000026585134	0.995315924933	N\A	0.018258112718	0.002579708974	0.016223204521	0.002963766927	32	1	-0.016230147587	Global Trend	
3550000	721.294242	1	-0.978098329440	0.910412650598	0.003445226802	0.093195576995	-0.013254015220	0.000009377781	0.993888964266	N\A	0.022981704420	0.003267350290	0.016589243070	0.002971402500	44	0	0.001921264380	Global Trend	
3600000	727.164250	1	-0.980734039980	0.942896328186	-0.001150635986	0.061980441495	-0.005989093543	0.000023200874	0.998842753503	N\A	0.015399872883	0.002329030792	0.016496109889	0.002859422488	34	0	-0.038497201984	Global Trend	
3650000	740.400391	1	-1.000244216832	0.969621408722	-0.003762758376	0.065648380075	-0.008650308607	0.000025401910	0.994666428096	N\A	0.019304983398	0.002951836161	0.015946213959	0.003096056767	45	1	0.011581040746	Global Trend	
3700000	735.321282	1	-0.853493548481	0.864423684463	0.014183016300	0.087817743080	-0.014244348030	0.000021849762	0.994222996162	N\A	0.021628570679	0.003189304433	0.016218923967	0.002946649213	33	1	-0.007737280256	Global Trend	
3750000	730.315396	1	-1.004563818224	0.954878069816	-0.000124593016	0.050229097226	-0.006943622572	0.000025334987	0.998288447680	N\A	0.016176015539	0.002312383226	0.017367063967	0.003045747283	23	1	-0.044382570356	Global Trend	
3800000	731.437444	1	-0.992651662965	0.928464324292	0.002529005345	0.080900619881	-0.011884270992	0.000024104920	0.999999642726	N\A	0.014618427099	0.002153245839	0.015906139825	0.002735420629	33	1	2.840698701938	Global Trend	
3850000	733.704242	1	-1.040536615391	0.958358053383	0.003924049882	0.051054570818	-0.009704516418	0.000025026172	0.998631019988	N\A	0.014847790407	0.002305518711	0.015831778831	0.003011919328	38	0	0.026086624853	Global Trend	
3900000	733.943468	1	-0.898617715795	0.854321857901	0.015112855004	0.083818363986	-0.012827571256	0.000022345369	0.992952782105	N\A	0.054723754468	0.008924707555	0.021337854794	0.004614535760	42	0	-0.000310595882	Global Trend	
3950000	740.010255	1	-0.999534468564	0.950013206038	-0.000109101078	0.061875940857	-0.006828785097	0.000031630096	0.997977576204	N\A	0.014783388392	0.002107813132	0.015308828680	0.002856061311	45	1	0.033785138853	Global Trend	
4000000	732.429635	1	-1.012803975314	0.951517124779	-0.001806982586	0.054425396609	-0.005217369885	0.000028790883	0.998652068440	N\A	0.014871580786	0.002309379770	0.015687552052	0.002955435752	33	0	0.049534444895	Global Trend	
4050000	724.629921	1	-0.984247863553	0.950721515247	-0.003869158439	0.057282617320	-0.004159492273	0.000026346376	0.999998705183	N\A	0.015019262413	0.002187469552	0.016343597197	0.002940161226	33	2	-1.473910062649	Global Trend	
4100000	717.230863	1	-0.942676886411	0.899803890448	0.002248616828	0.105336109962	-0.012688730522	0.000031252440	0.997696715315	N\A	0.016812027098	0.002333926427	0.017612809712	0.003047652095	35	1	-0.019662802304	Global Trend	
4150000	727.693606	1	-0.892463020120	0.881682298975	0.008102221448	0.074891210700	-0.005559111884	0.000023303686	0.992871773164	N\A	0.027251853460	0.004460106305	0.017767036808	0.003414825764	34	1	-0.005286954780	Global Trend	
4200000	725.670006	1	-0.980460254524	0.908681035734	0.004609200865	0.080854213953	-0.008339024084	0.000029635017	0.991918853757	N\A	0.054789503631	0.008610068471	0.022415716105	0.004611601784	39	0	0.000046550266	Global Trend	
4250000	734.596290	1	-0.968727913314	0.904296840377	0.004982994873	0.084223525403	-0.011309979186	0.000022876576	0.992027796987	N\A	0.040522941909	0.006142438607	0.019896175249	0.003954981205	36	1	0.002294633515	Global Trend	
4300000	738.272295	1	-0.917574216068	0.883251124353	0.004563116693	0.087015486071	-0.008725733000	0.000026131303	0.992225241034	N\A	0.044925353593	0.006942426558	0.019594624047	0.003931051993	39	0	0.001256677899	Global Trend	
4350000	729.485206	1	-0.872392066620	0.902662864747	0.001161025908	0.081350036793	-0.006201125821	0.000040878499	0.993682866047	N\A	0.019793748749	0.002904558837	0.016445836837	0.002938576377	40	1	-0.018764307275	Global Trend	
4400000	726.278745	1	-1.029579847894	0.934195224935	0.001293936281	0.067994315361	-0.007034618099	0.000023226167	0.998802903191	N\A	0.015263429494	0.002101355176	0.016239794461	0.002708795408	31	1	0.041434142036	Global Trend	
4450000	734.668354	1	-0.885927509502	0.915249156204	-0.003595443663	0.093207958219	-0.005781425706	0.000032355886	0.999961685674	N\A	0.015001904360	0.002084233980	0.016485665129	0.002780893484	32	1	-0.407952221361	Global Trend	
4500000	720.189404	1	-0.991445309366	0.952191860400	-0.008212260862	0.082730569506	-0.004014280325	0.000020605764	0.992537739020	N\A	0.034865865048	0.005417477297	0.018992621323	0.003791377962	32	0	0.002130446291	Global Trend	
4550000	727.970211	1	-0.948804969231	0.924644872457	0.004087779169	0.060257970765	-0.008464602524	0.000021654043	0.994413074797	N\A	0.023106186846	0.003524673368	0.015446907743	0.002789498887	40	1	-0.005174430512	Global Trend	
4600000	731.745569	1	-0.843030996631	0.823202954709	0.017205449528	0.096628010951	-0.012445480968	0.000039172392	0.992635323343	N\A	0.045891498164	0.007573872228	0.019106184638	0.004349472834	37	0	-0.001562712205	Global Trend	
4650000	734.774964	1	-1.033594157260	0.965746644601	-0.001638062413	0.043965054064	-0.004182463776	0.000006266620	0.997285731132	N\A	0.015683258988	0.002289594978	0.015737735529	0.002876038346	35	1	0.005759436726	Global Trend	
4700000	724.038839	1	-1.033419068618	0.948247771023	0.002614982801	0.060384785981	-0.011178313403	0.000023730756	0.999997068541	N\A	0.014652883761	0.002324229522	0.016115909739	0.003124045671	32	0	-0.630268020302	Global Trend	
4750000	735.236559	1	-0.958825296362	0.910238411442	0.003337250231	0.099924895821	-0.013809085244	0.000020423656	0.999967727210	N\A	0.014759176311	0.001898796043	0.015998347114	0.002583177841	30	1	-0.278723961596	Global Trend	
4800000	731.844856	1	-0.943174213808	0.888994166232	0.011453213096	0.072391956983	-0.011100669921	0.000025028627	0.993072843179	N\A	0.042770804849	0.006955950910	0.018893891946	0.003925741099	30	0	-0.001898882638	Global Trend	
4850000	735.231908	1	-0.938348640693	0.918636148701	0.003462658831	0.087953050142	-0.011611503525	0.000023648286	0.999949659862	N\A	0.014145075595	0.001670846581	0.015295244738	0.001965787256	47	0	-0.201365145728	Global Trend	
4900000	728.109511	1	-1.013159741006	0.949335141401	0.001910832827	0.064643338827	-0.011081907134	0.000025045448	0.996621369490	N\A	0.016796226108	0.002477612434	0.016977471045	0.003022005381	34	0	0.023042852990	Global Trend	
4950000	732.731954	1	-1.011204392398	0.934745862679	0.002932027602	0.072678540877	-0.010317078846	0.000032692751	0.999995108026	N\A	0.015216144338	0.002181476902	0.016633648599	0.002901618302	36	0	0.957791020166	Global Trend	
5000000	723.417264	1	-0.962612177585	0.930421706613	-0.002577058025	0.080223839981	-0.007512941788	0.000039776534	0.999798298349	N\A	0.015613048452	0.002236890109	0.016848367736	0.002821059832	38	0	0.172894696532	Global Trend	
5050000	730.020506	1	-0.962110817335	0.941083175868	-0.000044863665	0.055101763749	-0.005100426420	0.000020007636	0.997318472063	N\A	0.015902981995	0.002344850349	0.016493357967	0.003036385778	43	0	-0.015925444640	Global Trend	
5100000	730.604302	1	-0.958963460997	0.922403169051	0.002914493790	0.082454698241	-0.010801081931	0.000026330438	0.999563179915	N\A	0.014821740397	0.002150496356	0.016029690798	0.002555332877	37	0	-0.069572031888	Global Trend	
5150000	722.329336	1	-0.966527679881	0.898291524159	0.004832120479	0.100196574595	-0.013832267538	0.000036173952	0.992513497565	N\A	0.032027186115	0.004694726607	0.018114896568	0.003291859945	37	0	0.005673207694	Global Trend	
5200000	730.779864	1	-0.953667579919	0.935703295296	-0.000053346740	0.060738239260	-0.003932822289	0.000023163100	0.998583622198	N\A	0.015079714835	0.002108937856	0.016197618693	0.003017743521	34	0	-0.033409299593	Global Trend	
5250000	731.120757	1	-0.898397668670	0.859402284204	0.016588887558	0.078672705320	-0.013892244340	0.000026148656	0.993076868460	N\A	0.044764764353	0.007213232689	0.019536601368	0.004171133801	43	0	-0.001725535904	Global Trend	
5300000	727.727273	1	-0.941618423570	0.901577450391	0.007045264847	0.071960364455	-0.009815513297	0.000028295535	0.992043657296	N\A	0.044964856775	0.006733857961	0.020754825418	0.003991916765	36	0	-0.002878176926	Global Trend	
5350000	740.347123	1	-1.044299697918	0.979086005563	0.001476071667	0.025036451079	-0.005301412370	0.000027403740	0.999991610243	N\A	0.009396903426	0.002002938126	0.010754478651	0.002783099772	40	0	0.368622952831	Global Trend	
5400000	735.303308	1	-0.962044023337	0.919330653612	0.004053276433	0.075412909595	-0.010518229548	0.000028035428	0.994717856326	N\A	0.019618833973	0.002957832369	0.015662856498	0.002912894947	39	0	-0.010002732022	Global Trend	
5450000	721.416154	1	-1.026101296509	0.970298025615	-0.002789609514	0.040845382392	-0.001459565689	0.000018489375	0.997270156605	N\A	0.016672793225	0.002405415891	0.017051901340	0.003025191332	37	0	0.014535676660	Global Trend	
5500000	730.556401	1	-0.963474373539	0.939957385611	-0.002627377219	0.058858924084	-0.002956791898	0.000023171938	0.996559644588	N\A	0.015907172420	0.002390737038	0.015705868741	0.002831689488	47	0	-0.014999532837	Global Trend	
5550000	741.424431	1	-0.920537705967	0.900517486669	-0.001062388467	0.100468988545	-0.008776532933	0.000024825709	0.992678492925	N\A	0.042372179071	0.006387580077	0.019556185870	0.003863228888	35	0	-0.002370610541	Global Trend	
5600000	735.408917	1	-0.987043218341	0.928066492895	0.000141649857	0.080453053629	-0.008577388857	0.000029342449	0.999869156198	N\A	0.015951851096	0.002126779935	0.017297254571	0.002952894263	29	1	0.253160601946	Global Trend	
5650000	729.354521	1	-0.987490336686	0.957591873395	0.001496634495	0.044811173294	-0.006648714625	0.000027915790	0.999734946505	N\A	0.014839727278	0.002158229012	0.016099068653	0.002846671426	40	0	-0.100215260580	Global Trend	
5700000	728.347088	1	-0.994622457777	0.952538719767	-0.002727928332	0.053188548071	-0.003545341811	0.000028235564	0.999841879218	N\A	0.015281186260	0.002149380517	0.016669933770	0.002834331876	29	0	-0.155869667211	Global Trend	
5750000	735.915025	1	-0.937716976578	0.934101544927	-0.000444384807	0.075709081226	-0.008632441360	0.000034992584	0.999983549851	N\A	0.015365243392	0.002214030133	0.016787367625	0.003011018189	41	1	0.509320764632	Global Trend	
5800000	735.498969	1	-0.928463797309	0.928031848660	0.001791586483	0.066294096995	-0.007850558164	0.000017938489	0.997948017489	N\A	0.014009544685	0.002209251074	0.014495041898	0.002680254957	40	0	-0.022094637278	Global Trend	
5850000	746.481442	1	-0.894626060256	0.870379506080	0.009382137308	0.098326304912	-0.014436959976	0.000021022800	0.993917406705	N\A	0.038331333819	0.005819675998	0.018117004597	0.003535830960	42	1	-0.001632744803	Global Trend	
5900000	734.682860	1	-0.759278454235	0.780125236990	0.024305283647	0.108302151138	-0.017630812328	0.000021672774	0.992610723517	N\A	0.052527024471	0.008062857941	0.021636730888	0.004375209662	28	1	-0.001221528449	Global Trend	
5950000	739.237693	1	-0.838263440289	0.831234848303	0.019272994059	0.094076323281	-0.016331163117	0.000019795115	0.993219290548	N\A	0.036092302882	0.005475990980	0.018085446681	0.003430463309	41	0	-0.002308321891	Global Trend	
6000000	717.156366	1	-0.890933148059	0.873462337527	0.013620391963	0.044112199012	-0.006513023137	0.000056882834	0.992993796227	N\A	0.039134950028	0.006718876354	0.018885820890	0.004262549499	37	2	-0.000658051930	Global Trend	
6050000	740.417584	1	-0.946451252254	0.938612692640	-0.003355388926	0.082853529234	-0.008172287513	0.000018271098	0.997914861575	N\A	0.013692769239	0.001761419967	0.013756985135	0.002637854319	39	0	0.023144424832	Global Trend	
6100000	725.644662	1	-0.997358152007	0.944730709949	-0.004831518906	0.064393502770	-0.003905999862	0.000023755562	0.999951110930	N\A	0.014974431501	0.002166558813	0.016268828797	0.002845011771	36	0	-0.201811056967	Global Trend	
6150000	737.250109	1	-0.954594009466	0.910234185352	0.006444782783	0.058531067986	-0.006433217788	0.000023193383	0.992857804283	N\A	0.040748528505	0.006328838880	0.019252354724	0.003747703724	31	0	-0.002098365918	Global Trend	
6200000	745.025365	1	-0.946844406627	0.936123916807	-0.002392104107	0.071000529362	-0.005486342488	0.000025523339	0.999958616751	N\A	0.014505316881	0.002026652645	0.015798948763	0.002722994251	34	0	-0.303191572297	Global Trend	
6250000	735.851049	1	-0.965809230924	0.954283232763	-0.000898672362	0.052699425111	-0.004262443434	0.000028295178	0.999879678670	N\A	0.016153486987	0.002307914964	0.017591803797	0.003100576161	37	0	0.203441054083	Global Trend	
6300000	745.562842	1	-0.919831094589	0.871482016332	0.017577484118	0.065666995067	-0.013247971047	0.000021281454	0.993644090256	N\A	0.045944776120	0.007060490792	0.019716855911	0.003951056511	35	2	-0.001612270655	Global Trend	
6350000	729.690985	1	-0.995687283902	0.953352390564	-0.000645586018	0.054778179516	-0.006915287017	0.000013569209	0.999972003644	N\A	0.014627760756	0.002088292870	0.015862329883	0.002804178162	42	0	0.137022817719	Global Trend	
