Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m7-fab-002.txt
Log File Name:                   NEO_d1_m7-fab-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2919296848
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m7-fab-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1500000	662.488770	1	-1.118049819618	1.116968260355	-0.002984230162	-0.004596196685	0.000055373390	0.991252705650	N\A	0.017557805576	0.015895349340	0.001997262694	29	3	
1550000	659.879679	1	-1.058368701341	1.119378204766	-0.011513418973	-0.003671808313	0.000067617943	0.992602935617	N\A	0.017513113884	0.015551872045	0.001700387526	35	5	
1600000	649.812771	1	-1.039460313740	1.089469884672	0.021685565242	-0.005852537051	0.000047830434	0.992291442835	N\A	0.015010185688	0.013710178694	0.001731935276	31	4	
1650000	654.708782	1	-1.024139235590	1.103910385420	-0.000961553162	-0.003088362879	0.000059167720	0.992269110139	N\A	0.016210934315	0.014196558177	0.001839149254	36	2	
1700000	649.515393	1	-1.033312363920	1.122223032191	-0.005847412342	-0.004664302244	0.000111739009	0.992497416575	N\A	0.015387067896	0.015357105284	0.001885658723	43	2	
1750000	655.209434	1	-1.074852599841	1.136253506771	-0.018258796308	-0.003956244656	0.000036011085	0.991928431944	N\A	0.017865733636	0.016035300889	0.001690168852	37	4	
1800000	662.846442	1	-1.029805945193	1.116713194073	-0.011096069863	-0.003936244455	0.000056190673	0.994431046722	N\A	0.014317466427	0.012819985693	0.001633438592	52	5	
1850000	655.693520	1	-1.160333711412	1.165237087174	-0.042752600815	-0.000891371337	0.000030084844	0.991340305813	N\A	0.016598687962	0.015892966421	0.002071030673	43	4	
1900000	669.149360	1	-1.062649161666	1.136770081683	-0.023288205501	-0.003739064762	0.000011486430	0.991629657651	N\A	0.015962188380	0.015296088006	0.002045785186	38	5	
1950000	642.024075	1	-1.017218264686	1.107195578685	0.003428883636	-0.002073946362	0.000024773564	0.990013593435	N\A	0.016393266386	0.015953316637	0.002131743271	38	2	
2000000	639.163921	1	-1.035099714882	1.129145782241	-0.022662245860	-0.002746841717	0.000007977223	0.993908786644	N\A	0.015386027844	0.014443366287	0.001797772750	48	1	
2050000	651.440882	1	-1.019437073557	1.121409211629	-0.017217546646	-0.001508597647	0.000021124532	0.992503628453	N\A	0.015735261415	0.013271454227	0.001599937058	47	2	
2100000	637.372684	1	-1.122717912224	1.173064819822	-0.050373576041	-0.002498034138	0.000006911647	0.990800620600	N\A	0.017344809623	0.016835199578	0.001958491718	43	2	
2150000	644.183379	1	-1.021707795302	1.147343205441	-0.035099459965	-0.001891540878	0.000056929582	0.992090307748	N\A	0.016157951004	0.014789349470	0.001709153461	39	5	
2200000	636.860714	1	-1.072389468739	1.115985083743	0.014222688393	-0.008676017529	0.000069129268	0.993495211383	N\A	0.012404999320	0.013001281132	0.001734184340	29	3	
2250000	636.003073	1	-1.099799311656	1.182451570904	-0.038796528191	-0.004134200175	0.000077539835	0.991797640827	N\A	0.018400585854	0.016961638630	0.001923839760	46	2	
2300000	631.140549	1	-1.019341633533	1.114502561308	0.016477112100	-0.005333030132	0.000059536662	0.991910680718	N\A	0.013325840902	0.013892262220	0.001805772062	45	2	
2350000	647.985703	1	-1.143336241844	1.172189138463	-0.037571713977	-0.005296054682	0.000034710372	0.991828102885	N\A	0.017950509491	0.016602558955	0.001949210843	44	2	
2400000	646.598878	1	-1.102818565072	1.132099761704	-0.007176356902	-0.004009377223	0.000017993091	0.990124471569	N\A	0.019913664674	0.017720281128	0.002146314185	45	3	
2450000	659.807169	1	-1.087248806774	1.121283137473	0.003126975216	-0.006035919687	0.000035519686	0.992215734189	N\A	0.016640815688	0.015133957080	0.001695261876	39	2	
2500000	638.905547	1	-1.081955765545	1.133173548990	-0.028016537483	-0.002309506250	0.000067111717	0.992563742736	N\A	0.014960704789	0.014108435145	0.001909794322	43	3	
2550000	659.307617	1	-0.998275100969	1.079486648858	0.036420183204	-0.007275892514	0.000039966419	0.993869493290	N\A	0.011644870170	0.011716890932	0.001503566879	43	3	
2600000	653.103711	1	-1.003054205519	1.071511250882	0.018915904584	-0.003707832583	0.000065263198	0.995747636613	N\A	0.010209668332	0.010102094555	0.001333335124	40	3	
2650000	652.669121	1	-1.087234722088	1.087806857323	0.026435920150	-0.005628335178	0.000054149508	0.991913661939	N\A	0.015458062093	0.014461605280	0.001823960258	44	2	
2700000	639.457559	1	-1.148574595277	1.144619413574	-0.005462576173	-0.006386936526	0.000057967228	0.989885584700	N\A	0.017910527420	0.016172853266	0.002042499077	39	3	
2750000	641.021797	1	-0.888674722438	1.101606799968	-0.009877583336	-0.002132591067	0.000041881337	0.993096379209	N\A	0.013048271899	0.012964441789	0.001461514932	31	5	
2800000	650.417104	1	-0.992028081271	1.123057415890	-0.010650132429	-0.004182069353	0.000069614454	0.994721174155	N\A	0.010521927745	0.011912184935	0.001605113509	45	2	
2850000	647.702029	1	-1.014816670187	1.128207977255	0.004835129708	-0.007406579470	0.000039547592	0.992206379438	N\A	0.013466422568	0.014568900945	0.001788947713	37	1	
2900000	635.233684	1	-0.964487982773	1.092871667622	0.023703087126	-0.006776721382	0.000079462911	0.991108639971	N\A	0.016284015563	0.015264589419	0.002030942776	38	4	
2950000	643.457172	1	-1.065068317232	1.138597625824	-0.021447583451	-0.002228042682	0.000042894473	0.991187537591	N\A	0.017303557405	0.016002606803	0.002060343068	45	1	
3000000	641.877294	1	-1.029797084865	1.100806163310	0.015486055773	-0.005731661994	0.000065297589	0.991558369806	N\A	0.017017987795	0.016554370080	0.001984445595	34	2	
3050000	656.849112	1	-1.107134560231	1.135614798938	-0.010509610594	-0.004859573962	0.000150266376	0.991248642465	N\A	0.016372336153	0.015300630108	0.001895442025	34	5	
3100000	632.377425	1	-0.929694766984	1.087546727210	0.012461403340	-0.003094848120	0.000046854805	0.991531568147	N\A	0.016409955742	0.015126207158	0.001909875768	38	2	
3150000	652.211657	1	-0.796007769798	1.121560890634	-0.017461243496	-0.002454026125	0.000025195827	0.992331668198	N\A	0.016282245657	0.015263875631	0.001939188058	41	5	
3200000	644.735435	1	-1.172681830434	1.151876051575	-0.012255058114	-0.003165147616	0.000029724889	0.991088302108	N\A	0.017203031137	0.016186676563	0.002091503809	36	3	
3250000	659.653867	1	-1.030094136647	1.118354400465	-0.005092858478	-0.004636324358	0.000010881421	0.993608063415	N\A	0.014922209010	0.014905251122	0.001588860644	50	4	
3300000	647.641754	1	-1.086271721346	1.127790930193	0.017490600029	-0.009359908742	0.000036598361	0.992038933405	N\A	0.014345363831	0.014241665966	0.001923007240	42	5	
3350000	644.202944	1	-1.057264893001	1.142189820584	-0.026252789235	-0.003168388979	0.000041090795	0.991440344013	N\A	0.016697487685	0.016077317144	0.001842900618	50	1	
3400000	638.195126	1	-1.023939208759	1.116080653902	-0.012425315782	-0.002371620278	0.000096226384	0.993294721272	N\A	0.013348131619	0.012614375700	0.001642478463	39	2	
3450000	650.134502	1	-1.041918383025	1.087066693137	0.014561597554	-0.003634284746	0.000066668894	0.993539762422	N\A	0.013496183320	0.013324779252	0.001752203115	48	3	
3500000	638.593876	1	-1.039587421412	1.108647291663	-0.022221241085	-0.001882947122	0.000052495824	0.992915500662	N\A	0.013158362776	0.013166760249	0.001648068745	42	2	
3550000	662.584770	1	-1.173654618924	1.152168141590	-0.031142426906	-0.003186826689	0.000055696922	0.993186119343	N\A	0.015458934002	0.015033990524	0.001863650485	32	4	
3600000	658.302874	1	-0.978406316594	1.077816257632	0.015438990335	-0.003938043032	0.000041734974	0.992904220928	N\A	0.013085384291	0.012668949176	0.001601581067	35	5	
3650000	664.859953	1	-1.160025726529	1.143475861368	0.001515199623	-0.008672186297	0.000037417518	0.992108809587	N\A	0.015677470133	0.014936512780	0.001789710224	37	4	
3700000	656.289045	1	-1.118382635440	1.164283503540	-0.046580027880	-0.001678383981	0.000050652065	0.992347662559	N\A	0.016720619549	0.016534329020	0.001862813556	44	4	
3750000	662.194456	1	-1.100797745820	1.130033656397	-0.026441763961	-0.002486420321	0.000020233693	0.993799558769	N\A	0.015470330754	0.014654936836	0.001809487913	51	4	
3800000	651.866605	1	-1.194701605545	1.177213658126	-0.047527186550	-0.002521555016	0.000055911305	0.996398631143	N\A	0.016868908998	0.008816103209	0.001482166668	41	4	
3850000	646.400920	1	-1.007782830263	1.105754484619	-0.002199329449	-0.005667498128	0.000055580774	0.993285569964	N\A	0.014559757674	0.013947387264	0.001666456090	48	4	
3900000	651.932916	1	-1.047899312326	1.096333316282	0.006879598039	-0.004055825716	0.000066503475	0.992499520675	N\A	0.013512863531	0.013582784920	0.001693289570	38	4	
3950000	650.508494	1	-1.006047979807	1.099178231891	0.001683676507	-0.003061220468	0.000056104306	0.992942509124	N\A	0.013968557626	0.013684565527	0.001729209134	36	6	
4000000	648.856214	1	-1.035818107067	1.105025923266	-0.006421677897	-0.004993652043	0.000032782050	0.994782895945	N\A	0.009564336668	0.011421353187	0.001516656200	41	3	
4050000	652.615645	1	-1.244079901931	1.201896097160	-0.040488256151	-0.005504266082	0.000033975120	0.992861751768	N\A	0.015411768219	0.016635454050	0.001961280647	42	3	
4100000	632.798791	1	-1.063587788853	1.158351301023	-0.031065916407	-0.001866271051	0.000039356491	0.990015964168	N\A	0.017877226374	0.017043270800	0.002159599928	35	1	
4150000	641.234974	1	-0.969587076321	1.086064723971	-0.001420616623	-0.000660970418	0.000030300455	0.992551529858	N\A	0.014852638574	0.013798803435	0.001816606955	55	3	
4200000	645.272401	1	-1.019152892065	1.131631674411	-0.015364174648	-0.002667209074	0.000036925698	0.991106018719	N\A	0.017928039127	0.016199587557	0.002061728317	40	4	
4250000	631.303120	1	-1.082241662050	1.140347381523	-0.003549249598	-0.005666730996	0.000035274230	0.989199064813	N\A	0.019886506488	0.017732165517	0.002152351865	40	2	
4300000	635.339529	1	-1.000456039200	1.104675289021	0.007193576773	-0.004038642237	0.000025170070	0.991283165460	N\A	0.014348661245	0.015063451419	0.001911095549	31	3	
4350000	651.502929	1	-1.071500540396	1.140601988011	-0.018064668565	-0.005020368087	0.000012960208	0.992911872330	N\A	0.015986913502	0.014175175642	0.001676723984	38	2	
4400000	650.321825	1	-1.034941937555	1.125991292942	-0.005638552422	-0.005835378446	0.000011445808	0.993295397196	N\A	0.013560611826	0.013270441646	0.001767989382	41	1	
4450000	639.583388	1	-1.041982179224	1.133454041640	-0.008788495950	-0.005650240669	0.000011019862	0.992619880591	N\A	0.013625135554	0.013870617518	0.001786283868	41	1	
4500000	648.514329	1	-1.005390050232	1.131325959963	-0.026527015416	-0.001660532890	0.000007781557	0.992479861646	N\A	0.016590181240	0.016233211933	0.001984031416	44	5	
4550000	641.393694	1	-1.054447394784	1.128129987787	-0.021192639895	-0.002427716522	0.000018811510	0.994444089801	N\A	0.012977589961	0.010565810850	0.001313942533	46	1	
4600000	642.358711	1	-0.995032109189	1.125209591491	-0.022678883041	-0.003114517010	0.000011270603	0.992258862034	N\A	0.017689062752	0.016292039268	0.001813439434	44	1	
4650000	642.337033	1	-1.104956208416	1.116094279076	0.012508925687	-0.006886033785	0.000012535197	0.992523574411	N\A	0.014054463557	0.013558421953	0.001739760577	37	3	
4700000	642.506864	1	-1.080939038267	1.150308303529	-0.013597205147	-0.005685878856	0.000020682812	0.991281215979	N\A	0.015521056149	0.014976018766	0.001935700753	41	3	
4750000	643.895342	1	-1.028591297733	1.134018019903	0.001277854743	-0.005424255817	0.000020917283	0.990826129116	N\A	0.015979406683	0.014909662769	0.001994183830	37	2	
4800000	651.266382	1	-0.997020168612	1.102592365454	-0.004101521419	-0.001947289081	0.000021507943	0.991872558871	N\A	0.016595943172	0.014772846663	0.001850208449	40	3	
4850000	661.396984	1	-0.992739162414	1.102760277960	0.005397545720	-0.005369926426	0.000024102275	0.995299832267	N\A	0.016510820758	0.011888667244	0.001221946276	43	5	
4900000	662.261442	1	-0.965124937004	1.110693721448	-0.021598602167	0.001508385901	0.000025335006	0.991059376618	N\A	0.017276146119	0.015937959104	0.002044817055	48	6	
4950000	644.296804	1	-1.006088255083	1.142900913041	-0.032560065628	-0.000580337962	0.000020843177	0.992793456941	N\A	0.017765994848	0.015511834062	0.001895669257	40	2	
5000000	636.290582	1	-1.116296641159	1.112036466867	-0.004100046708	-0.003319696571	0.000014549259	0.991443580635	N\A	0.016112751131	0.014958153071	0.001868089647	46	2	
5050000	657.183278	1	-1.078119458628	1.116562057013	-0.012544855316	-0.002886956477	0.000032583918	0.995688836095	N\A	0.010363341282	0.011176530575	0.001687753187	43	3	
5100000	652.170728	1	-1.055479460709	1.096755953808	0.016307919594	-0.005615660808	0.000022107062	0.994157761576	N\A	0.010801029774	0.012056299403	0.001608059414	38	4	
5150000	657.765223	1	-1.003550660344	1.093696730028	0.003255106866	-0.001941984849	0.000053795970	0.993700469744	N\A	0.011021085513	0.011877225100	0.001507091029	38	3	
5200000	658.149045	1	-1.059977418435	1.097584220155	0.022067094214	-0.006968743286	0.000078966779	0.994196814309	N\A	0.010972607477	0.012135344801	0.001633390472	41	4	
5250000	646.973165	1	-1.006929480117	1.111830074606	-0.002907981688	-0.005412323082	0.000068696169	0.994108737671	N\A	0.013149193653	0.013326273598	0.001786950374	41	2	
5300000	638.371564	1	-0.969565066677	1.113761505906	-0.004816602364	-0.005099328093	0.000062110038	0.990527767385	N\A	0.015870752824	0.014963917738	0.001838413686	39	1	
5350000	649.383481	1	-1.053390471880	1.146632158018	-0.038239166963	-0.002283181826	0.000063697885	0.992136665004	N\A	0.015644676774	0.015602967251	0.001886369727	42	3	
5400000	647.728589	1	-1.020436910828	1.112029761194	0.004620573982	-0.005427040846	0.000072582450	0.991259244524	N\A	0.014510675456	0.013900534886	0.001921331656	30	1	
5450000	649.618096	1	-0.941797276551	1.122210919302	-0.009460808111	-0.002314213268	0.000030614350	0.991811759857	N\A	0.015516068362	0.014504573504	0.001767714589	42	4	
5500000	646.805581	1	-1.092574395785	1.147447399389	-0.040718599442	-0.002282210099	0.000141081725	0.991742347901	N\A	0.017347763656	0.013880486403	0.001636823258	38	4	
5550000	648.896310	1	-0.962656178381	1.136790164522	-0.023920281700	-0.003537786742	0.000260900785	0.992718250953	N\A	0.014368083757	0.013798845096	0.001761624672	31	4	
5600000	654.573306	1	-1.128941868212	1.159257662767	-0.026962763588	-0.005907149437	0.000085810373	0.992996511474	N\A	0.015696066053	0.012074559260	0.001380200806	28	4	
5650000	661.664987	1	-1.078508763826	1.119518028237	-0.009286380801	-0.001456559104	0.000072739326	0.989992906493	N\A	0.017875438272	0.015942929674	0.001991404457	47	3	
5700000	651.799368	1	-1.011515262998	1.099886805305	-0.007935053482	-0.001741235479	0.000062709976	0.992047587024	N\A	0.014418683614	0.014305448899	0.001854491006	32	3	
5750000	662.076991	1	-1.089880563760	1.116773977896	0.007794151248	-0.005565523192	0.000032152744	0.991565460861	N\A	0.015394221788	0.014540244678	0.001882380689	36	4	
5800000	656.599546	1	-1.110967615585	1.138378400330	-0.020036766394	-0.005085551619	0.000062523128	0.993602767119	N\A	0.012884014487	0.013763158266	0.001724178173	40	4	
5850000	645.934063	1	-1.078232703449	1.121699128118	-0.013046944102	-0.003897893326	0.000065253903	0.992873915070	N\A	0.013819597461	0.013839874513	0.001675757591	38	3	
5900000	663.938956	1	-1.124765733396	1.137075041470	-0.009197117020	-0.006138260286	0.000068784717	0.992562459661	N\A	0.014461805348	0.013342504049	0.001697894861	29	5	
5950000	649.296152	1	-1.157299899152	1.156589563316	-0.027027589829	-0.003609700738	0.000052236157	0.992413895822	N\A	0.016346850344	0.016377484457	0.001848436983	47	3	
6000000	662.892597	1	-1.012581141348	1.103190545654	-0.001304113846	-0.005116287691	0.000062567848	0.994601812086	N\A	0.010609668068	0.008981783611	0.001421145374	44	4	
6050000	654.138715	1	-1.048356500365	1.107728419364	0.014985882377	-0.007315750876	0.000072250968	0.994427282353	N\A	0.010526072699	0.012139516368	0.001589164319	33	2	
6100000	652.065379	1	-1.163275001480	1.155275295279	-0.034984450875	-0.001540387835	0.000122829051	0.991097446751	N\A	0.018219660319	0.015049876048	0.001839509585	39	3	
6150000	642.882715	1	-0.995192575736	1.090266483048	-0.005942509969	-0.001479250171	0.000069730425	0.993227711500	N\A	0.015848440131	0.014673041242	0.001665106325	37	3	
6200000	641.413937	1	-1.145305744106	1.140715700544	-0.019442616069	-0.003734075532	0.000103042240	0.990801398228	N\A	0.016608973667	0.016100523525	0.001822856708	51	3	
6250000	659.450304	1	-1.063496818007	1.106497929944	-0.020041227346	-0.001599882287	0.000019718167	0.993745666383	N\A	0.012691594043	0.013137151659	0.001735819665	36	5	
6300000	659.878195	1	-1.052566787080	1.095046482650	0.010654537577	-0.004186471432	0.000022340676	0.992793850219	N\A	0.014354727573	0.014257780931	0.001808831276	40	4	
6350000	639.266865	1	-1.066947543096	1.120813861613	0.008839309419	-0.006461191311	0.000009195636	0.992082600921	N\A	0.014299622845	0.014597737616	0.001845658321	37	2	
6400000	658.254023	1	-1.035997698413	1.113553065635	-0.025746210305	-0.000253044261	0.000011466081	0.994053613427	N\A	0.013090413218	0.012781450172	0.001549424645	45	4	
6450000	661.435339	1	-1.064900639742	1.113698572374	-0.012054082411	-0.003631184310	0.000027526833	0.992849456216	N\A	0.014023056051	0.013667742053	0.001831767859	43	5	
6500000	656.238949	1	-1.066101140061	1.114394540300	-0.012471891018	-0.001047729100	0.000081443756	0.991861379042	N\A	0.015584744323	0.014885269376	0.001945168010	42	3	
6550000	654.033072	1	-1.082476075219	1.118856679163	0.008980239333	-0.006459657129	0.000079949490	0.992871598345	N\A	0.014120940747	0.014201559139	0.001825860030	57	5	
6600000	670.089306	1	-1.059211918890	1.113172575682	-0.007384999921	-0.002188412793	0.000091918526	0.993168227116	N\A	0.013833133218	0.013431778952	0.001724969244	57	2	
6650000	643.934524	1	-1.112825207304	1.119209947172	-0.023106470949	-0.001495487867	0.000054923746	0.991387149959	N\A	0.015754210268	0.015165550620	0.001993008585	42	3	
6700000	639.226167	1	-0.925684926121	1.123717126893	-0.021422960198	-0.002142898259	0.000067536505	0.993969043396	N\A	0.013439427948	0.010853640290	0.001511356876	50	4	
6750000	649.882060	1	-0.919845090076	1.085440525147	0.005225526415	-0.002194382613	0.000074418146	0.993121679745	N\A	0.013353852249	0.013238430433	0.001683048718	34	3	
6800000	660.564559	1	-1.018353821106	1.118148790183	-0.020404128871	-0.001483961696	0.000036849090	0.993188413530	N\A	0.013246735549	0.012555501785	0.001686268375	50	4	
6850000	665.541088	1	-1.000992995318	1.143093731291	-0.030031489974	-0.002749606413	0.000058972439	0.993642925032	N\A	0.013658562954	0.011698080032	0.001550046125	42	5	
6900000	645.263291	1	-0.954316989923	1.104981101204	0.012823243834	-0.005592027758	0.000071941771	0.992760371389	N\A	0.013100211499	0.013919722290	0.001753266100	39	3	
6950000	644.586556	1	-0.962386185911	1.103470518291	0.004953768142	-0.004065621472	0.000054636982	0.991188303953	N\A	0.018039516294	0.016473256552	0.001800722049	33	4	
7000000	663.179282	1	-1.002513843044	1.127027443945	-0.014641303531	-0.002921555708	0.000017144671	0.992630261093	N\A	0.014912734764	0.013834243401	0.001741751252	42	3	
7050000	656.944796	1	-0.971480013338	1.102934026306	0.007180812932	-0.005680729806	0.000091284354	0.993157184916	N\A	0.013839418566	0.013666177638	0.001739122375	51	6	
7100000	657.928673	1	-1.006934909570	1.121937511349	-0.024578892993	-0.000341104364	0.000099042628	0.992725042835	N\A	0.014789296602	0.013282635622	0.001649743852	46	5	
7150000	654.285724	1	-1.049100846916	1.122451203325	-0.017966627677	-0.003337523296	0.000063638936	0.992379274290	N\A	0.014883442788	0.014188606364	0.001728831298	44	2	
7200000	649.773678	1	-1.064989627331	1.114380389254	-0.011763984001	-0.003710841494	0.000083942654	0.993677020149	N\A	0.013056828246	0.012917378257	0.001723256396	42	3	
7250000	654.143593	1	-1.028390523026	1.104994488823	-0.004925258625	-0.003812430300	0.000021227559	0.992666973680	N\A	0.013584523369	0.013141092816	0.001734719803	38	4	
7300000	659.793934	1	-1.080670402215	1.134762945695	-0.027006766781	-0.002278644441	0.000054832669	0.991898425933	N\A	0.017444118062	0.015543682789	0.001826692609	46	4	
7350000	653.900582	1	-1.059919860654	1.116643594392	-0.005720666745	-0.005057546429	0.000059596276	0.993387168594	N\A	0.012958099347	0.011621988873	0.001587637837	41	2	
7400000	656.593308	1	-1.137896773936	1.159738002760	-0.032831411883	-0.004283793268	0.000075684537	0.992071316111	N\A	0.017816251543	0.016843472920	0.001972490474	45	4	
7450000	654.153643	1	-1.109384415025	1.129860484822	0.003431115807	-0.006644163138	0.000105149194	0.992124594287	N\A	0.016020078885	0.015555315490	0.001820842932	37	6	
7500000	659.173673	1	-1.063913357915	1.122885002909	-0.005770579533	-0.004457685669	0.000052074096	0.993966681987	N\A	0.010103610733	0.011034213845	0.001638092710	51	3	
7550000	656.436747	1	-1.061182790909	1.123396465883	-0.020641590960	-0.000614830530	0.000027357398	0.998038757352	N\A	0.015554240025	0.010524983055	0.001230034678	44	4	
7600000	645.328959	1	-0.995656483561	1.096027932020	0.003568108460	-0.003639423312	0.000076442072	0.991983097736	N\A	0.016006318451	0.014909242303	0.001701596719	33	2	
7650000	646.832690	1	-1.095866503004	1.123085618670	-0.001736489020	-0.005712520800	0.000012408259	0.991233608905	N\A	0.016621844913	0.015165789403	0.002011576986	47	2	
7700000	644.151031	1	-1.091919339533	1.135287311978	-0.013764536173	-0.005358732323	0.000037368337	0.991739430558	N\A	0.017234270877	0.016209073570	0.001666961606	46	4	
7750000	657.705385	1	-1.031747711545	1.111888463214	0.000568055485	-0.005045005395	0.000058150455	0.994104154189	N\A	0.012277809948	0.012381365090	0.001457982462	35	3	
7800000	635.798533	1	-1.143115297081	1.168354739383	-0.044306180083	-0.001775780644	0.000062586995	0.990132943238	N\A	0.019091038486	0.017961297158	0.002020131717	44	2	
7850000	657.036856	1	-1.035779776042	1.107802393299	-0.002916330824	-0.004312258017	0.000074230196	0.992864196100	N\A	0.013411637516	0.013990509856	0.001664708454	38	5	
7900000	668.694218	1	-1.050893504079	1.105694994288	0.017930979675	-0.006121766142	0.000069116545	0.993283187418	N\A	0.013417385664	0.012854516021	0.001587071636	52	6	
7950000	642.837176	1	-1.064384877435	1.121487930294	-0.036352174881	0.001217990321	0.000049657435	0.991667442689	N\A	0.015050171190	0.014606279961	0.001945472592	37	4	
8000000	636.073619	1	-1.024064101713	1.099109816203	0.004977786774	-0.004489196237	0.000027877421	0.991496477315	N\A	0.014125219212	0.013736445168	0.001730849607	38	3	
8050000	655.954798	1	-1.135892786596	1.152936586452	-0.030685939669	-0.003398258830	0.000028057436	0.993060265778	N\A	0.016832483717	0.015870055884	0.001853509218	49	2	
8100000	658.116633	1	-0.948163716340	1.079245515192	0.013960319507	-0.004288302324	0.000011975704	0.995177655205	N\A	0.013130260439	0.012137001599	0.001545358211	40	4	
8150000	634.580724	1	-1.154153577477	1.180982076779	-0.045087363279	-0.004900311873	0.000056362472	0.991388244937	N\A	0.018719403114	0.017129551875	0.001718415700	39	3	
