Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  DIE_d1_m7-VR-002.txt
Log File Name:                   DIE_d1_m7-VR-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            4019149458
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   DIE_d1_m7-VR-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1500000	742.810379	1	-1.023851641530	0.948719991366	0.066592421144	-0.010609770821	0.000025644380	0.993465007646	N\A	0.016402662968	0.014258795147	0.001948390623	48	18	
1550000	714.873014	1	-0.979149129620	0.929280201904	0.056380088972	-0.001555852193	0.000027856156	0.991971548730	N\A	0.017404937136	0.015426521531	0.002260194609	46	24	
1600000	739.958675	1	-1.061378010983	0.967487247955	0.056200648069	-0.009818276556	0.000025053731	0.991610766838	N\A	0.017223475687	0.015398981911	0.002023399420	44	26	
1650000	726.070880	1	-0.985671732371	0.924934900004	0.084300425551	-0.009590039841	0.000026505077	0.991804889940	N\A	0.017290998867	0.015849877252	0.002212144937	39	15	
1700000	726.180541	1	-1.030204543626	0.949237533604	0.064869718434	-0.007462566727	0.000024658241	0.992550364441	N\A	0.017545400443	0.015966259080	0.002090095086	49	24	
1750000	717.365720	1	-0.963371977014	0.926000590094	0.061627995690	-0.005354693911	0.000028986859	0.991120441471	N\A	0.017349717459	0.016061287009	0.002253561448	38	22	
1800000	728.293146	1	-1.031835270149	0.952041847226	0.048560195793	-0.005156026818	0.000021325661	0.992726046388	N\A	0.015489375446	0.015251088305	0.002188305140	47	24	
1850000	725.471856	1	-0.978057395644	0.933116593321	0.061631926348	-0.006169420739	0.000031758773	0.991911031469	N\A	0.016485515073	0.015146491471	0.002274444537	45	19	
1900000	736.490328	1	-0.975346839974	0.918219253670	0.080887173219	-0.007926450471	0.000026521545	0.992202056633	N\A	0.017321254723	0.015454635680	0.002035558995	40	22	
1950000	730.960896	1	-0.997454613412	0.923741708560	0.086502082754	-0.007964797260	0.000025249603	0.992308973866	N\A	0.016988344645	0.015543541338	0.002151319286	49	22	
2000000	726.663424	1	-0.948880460099	0.916261145009	0.056316202990	-0.001067221750	0.000027041777	0.992289930876	N\A	0.016651409322	0.015345235835	0.002251599566	50	22	
2050000	725.970297	1	-0.963232499480	0.922872546678	0.071892666817	-0.006845680078	0.000022230631	0.992092854166	N\A	0.011638537655	0.013251387790	0.002192499273	35	26	
2100000	710.749591	1	-1.054611132718	0.962885832933	0.049408998005	-0.006193803790	0.000022978088	0.992388050090	N\A	0.017924919216	0.015995211811	0.002163220528	56	20	
2150000	718.537583	1	-0.939289851250	0.913723752064	0.066550923264	-0.002795416534	0.000022195173	0.992889140472	N\A	0.016703314000	0.015162039917	0.002189661435	44	23	
2200000	727.796028	1	-0.970673619837	0.928658544515	0.062236049289	-0.004654509677	0.000021984873	0.992925280414	N\A	0.016694850376	0.015089340688	0.002061659731	41	22	
2250000	733.631731	1	-0.995345098542	0.933953442956	0.064766922858	-0.004430187715	0.000023677922	0.993010549054	N\A	0.017252649393	0.015322698963	0.002140151796	45	27	
2300000	726.540500	1	-0.985878063512	0.937974071850	0.065457770974	-0.009075604915	0.000030114678	0.991065972902	N\A	0.018416080824	0.016288454063	0.002104120073	49	22	
2350000	717.523638	1	-0.991158229869	0.936607820996	0.064772916186	-0.007817177663	0.000025627466	0.991893592006	N\A	0.016839044087	0.015433184261	0.002048763512	44	24	
2400000	721.105060	1	-1.006680905912	0.936411757412	0.069605739275	-0.007005051385	0.000024128374	0.994683556735	N\A	0.016566625042	0.015427818100	0.002106145964	49	31	
2450000	722.395497	1	-1.000430870709	0.934666623628	0.075683256722	-0.009850721499	0.000024399901	0.992994306109	N\A	0.017207123483	0.014944512254	0.002130523405	47	27	
2500000	708.622073	1	-0.883279492173	0.876431689801	0.108733706903	-0.008038289291	0.000025708048	0.992830971882	N\A	0.015344235876	0.014455194124	0.002147331798	51	20	
2550000	723.220708	1	-1.006933215258	0.915706608299	0.107714318178	-0.012661649695	0.000025825120	0.992258902944	N\A	0.019257309086	0.016658705782	0.002207601209	54	19	
2600000	727.487744	1	-0.965945185925	0.920574141881	0.073548249743	-0.004960374163	0.000021209300	0.992882639211	N\A	0.016238141186	0.014940561639	0.002101290424	48	18	
2650000	728.543183	1	-0.952812166159	0.913626809966	0.085352519911	-0.008247345722	0.000023766618	0.992267636788	N\A	0.017210932461	0.015765458343	0.002016093837	39	32	
2700000	724.933422	1	-0.958710916498	0.918958849870	0.091529932148	-0.011565720023	0.000027040074	0.990977543999	N\A	0.017221949495	0.015651802085	0.001958204466	49	24	
2750000	734.659671	1	-1.046611856614	0.962987628343	0.051043633260	-0.007471904820	0.000026639507	0.991989495119	N\A	0.017933361068	0.016173920326	0.002104001057	61	22	
2800000	722.522794	1	-0.994008450844	0.924977831831	0.086762112219	-0.010333585155	0.000025152431	0.992411524519	N\A	0.016108764131	0.015426470171	0.002113136428	55	32	
2850000	723.772340	1	-1.005606018627	0.942116677531	0.063123752735	-0.006619791662	0.000024932615	0.992074440176	N\A	0.016481830788	0.014404127898	0.001950500972	55	26	
2900000	717.903967	1	-1.009008655292	0.934546176952	0.074874458075	-0.009364890488	0.000023208842	0.991779897711	N\A	0.016403600535	0.015366422968	0.002175850364	55	26	
2950000	734.656835	1	-0.965792646298	0.929221882901	0.060509262486	-0.004284476584	0.000020110573	0.993030831205	N\A	0.015963741518	0.014706092495	0.002119377556	55	21	
3000000	735.722824	1	-0.954871663067	0.917813573060	0.075238265147	-0.007444347976	0.000028051536	0.993019044971	N\A	0.016461399789	0.014095981697	0.002053116346	47	32	
3050000	726.878449	1	-0.951757228010	0.915454122855	0.077521854569	-0.006159483290	0.000024029252	0.991710714176	N\A	0.017554973061	0.015834758327	0.002143996186	45	26	
3100000	724.153741	1	-0.979245198334	0.909502294909	0.104839662912	-0.009049905017	0.000026004780	0.993198932163	N\A	0.016909304997	0.015136438280	0.002075852981	37	16	
3150000	719.359607	1	-1.029868487366	0.954179451427	0.063550415606	-0.009902409242	0.000024736739	0.991643196018	N\A	0.014992975136	0.013737609912	0.001930342676	51	21	
3200000	720.596833	1	-1.004884754564	0.940607879452	0.053436751397	-0.004160050326	0.000025931123	0.992113685951	N\A	0.015938798371	0.014296271011	0.002152760247	34	16	
3250000	731.291632	1	-0.980249183381	0.928937913225	0.071669377681	-0.007185013345	0.000024897228	0.993115989444	N\A	0.015561433876	0.013495582437	0.002028573655	47	25	
3300000	712.117542	1	-0.954803194390	0.924281274051	0.071697768557	-0.006272426696	0.000036565323	0.992030446064	N\A	0.017021787819	0.015913750314	0.002327496611	58	30	
3350000	720.789414	1	-1.028259302874	0.951972870808	0.061978974051	-0.007540298801	0.000019802270	0.991880423474	N\A	0.018569394311	0.016582672531	0.002198599456	36	27	
3400000	721.772100	1	-0.963417951363	0.926751878256	0.052470791586	-0.001072846926	0.000024550399	0.991892740323	N\A	0.016708851615	0.015269578872	0.002266193940	36	25	
3450000	738.664312	1	-1.015628872616	0.940453229502	0.083764401295	-0.011455545796	0.000022166751	0.992802963139	N\A	0.016241323483	0.014690054402	0.002012906370	52	15	
3500000	714.062330	1	-0.895280013541	0.898556890587	0.067995487544	-0.003463144071	0.000026820480	0.990893862385	N\A	0.017116624542	0.015945198846	0.002313655720	48	20	
3550000	717.545450	1	-0.992065581335	0.936259850342	0.054490392185	-0.002955945857	0.000021823016	0.992618469250	N\A	0.015866200670	0.014899306372	0.002151170138	36	25	
3600000	714.309626	1	-0.920697105329	0.890376438482	0.099307834977	-0.008122216360	0.000024279847	0.991012980213	N\A	0.016716545624	0.015671846195	0.002281976644	57	19	
3650000	729.795444	1	-0.983812483606	0.927045622312	0.074446490579	-0.007331671662	0.000026751292	0.992422438890	N\A	0.017666500976	0.015915889213	0.002138258567	54	24	
3700000	720.879729	1	-1.011334918127	0.935797062063	0.078638602078	-0.008111729521	0.000022322693	0.992060147216	N\A	0.016945697251	0.015575352811	0.002162722367	52	22	
3750000	733.030757	1	-1.003111538792	0.936012946462	0.086232604744	-0.011971645100	0.000028734838	0.993893164062	N\A	0.016246644801	0.014448484037	0.001898150213	57	29	
3800000	704.679352	1	-1.023854119106	0.956824207111	0.028648013735	0.001243244373	0.000022290209	0.991484042695	N\A	0.018527458469	0.016652082446	0.002489870994	57	27	
3850000	726.854815	1	-0.905455155348	0.892700329918	0.089414999730	-0.005352398163	0.000024173617	0.992540941824	N\A	0.016494487499	0.015475589204	0.002196818608	47	28	
3900000	722.837445	1	-0.992278362967	0.937474163631	0.055825883881	-0.003283719517	0.000022837507	0.992740404265	N\A	0.016161559812	0.014926275635	0.002120546391	41	29	
3950000	721.373381	1	-1.043834046132	0.965359733192	0.040490407883	-0.005192597550	0.000024452846	0.992141545033	N\A	0.016858384116	0.015604442104	0.002212041547	39	29	
4000000	728.832402	1	-0.952458376653	0.912792574305	0.083396010889	-0.007143433927	0.000023948507	0.991976512106	N\A	0.016710984549	0.015734898275	0.002154126389	50	18	
4050000	710.728166	1	-0.968774131141	0.921962768426	0.076692802091	-0.007026178118	0.000026418827	0.992339101548	N\A	0.015175103024	0.015012970496	0.002185185523	41	25	
4100000	717.830978	1	-1.014224242149	0.941019651268	0.071169004390	-0.008123547064	0.000023004732	0.991379710991	N\A	0.017546400004	0.016051443964	0.002259259981	63	17	
4150000	719.208386	1	-0.919152942558	0.889337213260	0.105105516701	-0.007765883431	0.000025802529	0.992337266091	N\A	0.017844146151	0.015937555677	0.002200127607	47	29	
4200000	731.236041	1	-1.006869279555	0.938178624347	0.073846888443	-0.007873485676	0.000022795939	0.992143055323	N\A	0.016741538463	0.015331941130	0.002074082391	43	22	
4250000	731.625871	1	-1.003759860478	0.932989648684	0.077489129119	-0.007510440133	0.000023439306	0.993143040742	N\A	0.017741553529	0.016035853501	0.002147171709	48	23	
4300000	719.745737	1	-1.025753248329	0.953684143853	0.049543707126	-0.005713996424	0.000024174671	0.990876256611	N\A	0.016386405378	0.015943406458	0.002308202949	31	21	
4350000	721.613325	1	-0.988484161388	0.942623893527	0.048383044968	-0.003054437759	0.000025100976	0.993067116968	N\A	0.015073383095	0.014235708090	0.002148887714	46	24	
4400000	717.422570	1	-0.976136430231	0.923349059860	0.084307552865	-0.008651344150	0.000038422277	0.995188437974	N\A	0.017416721396	0.015123464467	0.002164609405	49	26	
4450000	719.070970	1	-0.973640683441	0.911450052360	0.100708732480	-0.010509598938	0.000036482634	0.991418923142	N\A	0.017638437221	0.015645903646	0.001954920319	49	26	
4500000	723.930051	1	-0.943588111338	0.905623170680	0.087003707122	-0.005800103165	0.000024302048	0.992523385585	N\A	0.017079150445	0.015751060545	0.002221084328	43	19	
4550000	731.006926	1	-0.995462359020	0.951674735085	0.046005224239	-0.005019791590	0.000022568701	0.993260992005	N\A	0.014232086080	0.013483480425	0.001970656093	43	25	
4600000	726.103889	1	-1.041096072509	0.961288340753	0.055370580520	-0.008482528230	0.000022754638	0.992432525702	N\A	0.017426072053	0.015835441974	0.002125412172	38	25	
4650000	716.445239	1	-1.062154714347	0.971309145367	0.038140147791	-0.004492063792	0.000024283815	0.992656313083	N\A	0.017545345656	0.016321796485	0.002325841927	48	21	
4700000	727.378031	1	-0.922368034758	0.894302439024	0.093081050728	-0.006847856700	0.000023800666	0.992321680408	N\A	0.016901207491	0.015443372736	0.002257798705	41	24	
4750000	723.218629	1	-1.016909535093	0.942408464941	0.065396247801	-0.006410413461	0.000024665865	0.992928113276	N\A	0.017089783918	0.015752959758	0.002115335124	47	28	
4800000	714.480443	1	-1.000976366937	0.938780695141	0.070218158036	-0.008759710984	0.000025652962	0.992075781102	N\A	0.018523910102	0.016233182155	0.002232763866	47	25	
4850000	722.606050	1	-0.977273954948	0.920511051070	0.090647274765	-0.008722129279	0.000020742808	0.992226465263	N\A	0.017099629248	0.015642590609	0.002007395857	42	21	
4900000	706.563265	1	-0.954190625784	0.919503138526	0.062639296478	-0.003841712947	0.000025724611	0.991505926310	N\A	0.017509276036	0.015455122403	0.002001122103	51	30	
4950000	726.941883	1	-0.963443568591	0.920205030839	0.074131778511	-0.005394501669	0.000024122838	0.992426803951	N\A	0.018602482215	0.015975190688	0.002118566983	44	31	
5000000	734.667880	1	-0.963632727295	0.918085675482	0.079676344949	-0.007429027958	0.000025512031	0.992824858587	N\A	0.016471013196	0.014691601453	0.001984448335	56	22	
5050000	724.671139	1	-1.003392222436	0.933934422567	0.069201289598	-0.005808493541	0.000027483175	0.993075426884	N\A	0.018416315025	0.015980740689	0.002164201481	47	27	
5100000	732.019660	1	-1.068378113251	0.976727973203	0.037305351973	-0.005876881540	0.000022840806	0.992531621564	N\A	0.016006830889	0.014191028827	0.002195158683	38	20	
5150000	723.946325	1	-0.999512270328	0.929436906197	0.080450515753	-0.007782061551	0.000022383761	0.992579526078	N\A	0.017484952903	0.015655932325	0.002117027405	49	24	
5200000	720.002948	1	-0.937286564735	0.910044414906	0.082368774492	-0.006919386124	0.000023218560	0.991705914554	N\A	0.016823382206	0.015481859916	0.002170583029	36	25	
5250000	716.329734	1	-0.949762208286	0.917924224143	0.068996092588	-0.006322668626	0.000025460611	0.991790139947	N\A	0.017675429968	0.015553014115	0.002166778203	43	23	
5300000	732.299108	1	-1.015488869378	0.976378266068	0.031500083398	-0.007335389954	0.000019912979	0.992621741254	N\A	0.017415807611	0.016062853429	0.002026686016	50	26	
5350000	733.716534	1	-0.996160551944	0.933651897698	0.058396679863	-0.003105341295	0.000022365251	0.994203316273	N\A	0.016790361120	0.014656837132	0.002047140816	51	26	
5400000	739.012361	1	-0.969417713820	0.924132112458	0.075006352190	-0.007895863619	0.000024582671	0.993134828279	N\A	0.016725838555	0.015118079278	0.002050967843	45	24	
5450000	721.324230	1	-1.019246177438	0.947670459142	0.061698813348	-0.007501540859	0.000022558934	0.992159766362	N\A	0.016460240368	0.015189752075	0.002129722955	41	20	
5500000	716.612677	1	-0.904497546425	0.891217010187	0.091002746165	-0.005558889369	0.000023306000	0.992572971368	N\A	0.016042108500	0.014524232175	0.002065673988	53	28	
5550000	726.386686	1	-1.000494921557	0.939907782572	0.054266550514	-0.005238696419	0.000020529934	0.991347277246	N\A	0.017958293982	0.016291941711	0.002278543517	53	26	
5600000	724.881634	1	-0.972215693377	0.922583532393	0.074791103255	-0.006197626767	0.000022436135	0.992443160376	N\A	0.016650689664	0.015226823549	0.002208808134	40	30	
5650000	729.294974	1	-1.001721183785	0.951206927635	0.034350715201	-0.002803795189	0.000022525302	0.991781358936	N\A	0.016488439338	0.015809216642	0.002228256972	52	19	
5700000	727.289179	1	-0.983401066453	0.925076837559	0.091796016431	-0.012115422918	0.000044598739	0.991650884797	N\A	0.016687788072	0.015525856953	0.002190591846	42	19	
5750000	737.546594	1	-0.940158354617	0.904049952966	0.095362834394	-0.009267135034	0.000026992297	0.992136883094	N\A	0.016503209713	0.015125966983	0.001989112445	49	19	
5800000	716.465789	1	-0.981354623059	0.917548965640	0.080760631567	-0.005737452368	0.000034422668	0.991707511345	N\A	0.017636404890	0.015762218072	0.002203939647	51	25	
5850000	721.743108	1	-0.977511169396	0.912968337900	0.102784007780	-0.012597038017	0.000023850624	0.991219660549	N\A	0.017881960126	0.015895261050	0.002123263521	40	24	
5900000	721.719329	1	-0.953365401175	0.917897438028	0.073674967620	-0.005628655398	0.000023138818	0.991924710763	N\A	0.016346702388	0.014862997515	0.002080131038	56	20	
5950000	723.460634	1	-1.005689900542	0.930826758603	0.094060289725	-0.013142454461	0.000028434925	0.991822338073	N\A	0.017041078849	0.015328922709	0.001984129381	49	23	
6000000	725.241527	1	-1.009801373405	0.947339238847	0.066155070820	-0.010573760624	0.000026608928	0.992122228880	N\A	0.017066424586	0.015847209182	0.001873142971	57	27	
6050000	720.338970	1	-1.021842383018	0.948799964294	0.054548955315	-0.004639746610	0.000023704144	0.992052718031	N\A	0.017200398746	0.016013064677	0.002205871862	50	23	
6100000	735.079437	1	-1.005864121391	0.937128484508	0.070531520176	-0.006637180762	0.000022602331	0.993035844825	N\A	0.016796887347	0.015005191436	0.002075458502	48	25	
6150000	735.160241	1	-0.995927717829	0.939614531899	0.058479233087	-0.004957772253	0.000021744160	0.992773391371	N\A	0.017080548975	0.014991996843	0.002006075755	52	24	
6200000	708.468506	1	-0.951210376590	0.915120010529	0.075278053813	-0.005845044193	0.000024264485	0.991937409738	N\A	0.016879271797	0.016145265708	0.002233635788	52	20	
6250000	721.407442	1	-0.882442680154	0.877539062220	0.098743382606	-0.004756105549	0.000025245558	0.991472152591	N\A	0.018012989190	0.016453737808	0.002190915615	51	21	
6300000	706.798970	1	-1.009284548335	0.947053738655	0.060051270228	-0.008848205558	0.000027277117	0.991570847755	N\A	0.016752373078	0.015760541344	0.002158700644	45	25	
6350000	721.599991	1	-1.012289529414	0.947993391386	0.061855919094	-0.008365490877	0.000037630436	0.991253078777	N\A	0.018385073521	0.016213849207	0.002106016743	50	22	
6400000	726.665273	1	-1.039540946618	0.957885303841	0.066661516207	-0.012261194598	0.000024504601	0.991876403456	N\A	0.018049824716	0.015806358554	0.002007606588	59	22	
6450000	736.243090	1	-0.997953902253	0.934957706946	0.077585269912	-0.010463730950	0.000026140116	0.992873713168	N\A	0.016308094956	0.015075928952	0.002013876134	59	25	
6500000	730.846143	1	-0.990352060328	0.939715180239	0.051460471155	-0.003092484057	0.000029543075	0.991616272009	N\A	0.016862868200	0.015727769147	0.002195078668	53	18	
6550000	724.347505	1	-1.071231245522	0.968694574258	0.052597577494	-0.007612303693	0.000022261293	0.992888864884	N\A	0.017178884012	0.015626191763	0.002221928386	48	24	
6600000	723.350422	1	-0.961680052832	0.912578963226	0.094220032214	-0.010233256279	0.000026830784	0.992083917241	N\A	0.017199499034	0.015341421922	0.002125821415	47	20	
6650000	737.077733	1	-0.959169589837	0.933481525837	0.056411840404	-0.006528972701	0.000026332698	0.992669826451	N\A	0.014797401795	0.013236325999	0.001937804434	46	24	
6700000	734.025219	1	-0.955945087040	0.911130919301	0.082304151703	-0.007242578374	0.000024606026	0.992943720792	N\A	0.018014859370	0.016642971365	0.002244211091	39	29	
6750000	731.505844	1	-1.076330957294	0.974404650752	0.027364691457	-0.002777644699	0.000022004127	0.992402874865	N\A	0.018731421135	0.016067412961	0.002360482653	48	23	
6800000	731.827071	1	-0.986476725371	0.933244717307	0.056583372153	-0.004397425621	0.000019613882	0.992870282318	N\A	0.015587446828	0.013743187210	0.002030653670	40	28	
6850000	729.829274	1	-1.058994542934	0.968710413631	0.048686993574	-0.007298469263	0.000025149922	0.992162175692	N\A	0.018108614747	0.016384919978	0.002149591095	44	35	
6900000	720.019794	1	-0.963143689962	0.916043622277	0.082148938027	-0.005958794441	0.000025792884	0.992641209512	N\A	0.017092838882	0.015179424387	0.001959246725	53	33	
6950000	731.698467	1	-0.993432715034	0.933496110221	0.075105999834	-0.008995695706	0.000020704026	0.992849289000	N\A	0.016529311429	0.015011193223	0.002066979016	39	22	
7000000	735.853344	1	-1.006391649611	0.942600038336	0.077476533900	-0.011727065186	0.000018780303	0.992587204909	N\A	0.016210945985	0.014837042745	0.002050463960	44	27	
7050000	733.894722	1	-1.008960570811	0.939898259069	0.078728199665	-0.010270532610	0.000023046086	0.992339952674	N\A	0.016767237379	0.015514020689	0.002081741639	41	21	
7100000	714.303964	1	-1.002761711835	0.939932287836	0.065787982480	-0.008039842968	0.000025227619	0.991820230734	N\A	0.016891402847	0.015480419288	0.002247552338	38	27	
7150000	709.826476	1	-0.918422955448	0.904450102833	0.079957626502	-0.007105633464	0.000039791239	0.990868394050	N\A	0.017104821080	0.015603696851	0.002288149427	32	28	
7200000	722.125598	1	-1.029614478017	0.958789909357	0.040013549373	-0.003543563103	0.000027965365	0.991481644799	N\A	0.017118204814	0.015568255756	0.002202637762	48	20	
7250000	732.907443	1	-0.970950197329	0.921868845783	0.082799246163	-0.008849548634	0.000025447816	0.992052124694	N\A	0.017758697736	0.016270134090	0.002087353995	43	16	
7300000	720.279093	1	-1.068227839220	0.970583600687	0.027187118641	-0.002870329418	0.000020728391	0.991767978630	N\A	0.017001957105	0.015853605358	0.002148305078	40	32	
7350000	718.063223	1	-1.006334223281	0.957222780263	0.026304744296	-0.001529391933	0.000022492753	0.991909564748	N\A	0.016476446763	0.016119980326	0.002344147589	67	27	
7400000	731.258225	1	-1.044566381881	0.962926695634	0.046782171267	-0.005923213143	0.000020881576	0.992617233152	N\A	0.017396759644	0.015548013947	0.002036472568	38	19	
7450000	724.747769	1	-0.967546589123	0.929580097335	0.052243469931	-0.003371020999	0.000024487765	0.993843725059	N\A	0.014842615957	0.013310294473	0.002048806107	53	27	
7500000	732.522197	1	-0.930579576381	0.896227679371	0.083121855067	-0.003308416197	0.000026685810	0.993903645244	N\A	0.016208462317	0.014958207581	0.002116298192	35	28	
7550000	723.630222	1	-1.064568867553	0.975357909749	0.035350363526	-0.005249862328	0.000023584698	0.992035355124	N\A	0.017927207108	0.016322128980	0.002112142276	49	23	
7600000	710.342565	1	-1.022491317959	0.962449037786	0.031176489842	-0.002844425090	0.000024114472	0.991862701238	N\A	0.016636398602	0.015499501525	0.002079488722	45	25	
7650000	728.462897	1	-1.044315898358	0.954583640795	0.054765688339	-0.009353085987	0.000025695872	0.991699640578	N\A	0.017149279245	0.015290515705	0.002088461417	42	23	
7700000	726.410612	1	-1.003216260349	0.937613784155	0.062533732931	-0.004677912748	0.000025190939	0.992152930608	N\A	0.016818232327	0.015784758015	0.002312207367	43	15	
7750000	712.955164	1	-1.035496158564	0.947638758616	0.091092419960	-0.016387107562	0.000038232223	0.991626748996	N\A	0.017208497922	0.016075111414	0.001972250227	46	22	
7800000	729.006979	1	-0.946801087565	0.929590860882	0.060041725817	-0.005239651642	0.000022159000	0.992671613548	N\A	0.016621991612	0.016070569379	0.002254630759	44	24	
7850000	717.499642	1	-0.954114519536	0.902395476407	0.104682797710	-0.009911380704	0.000032582978	0.991735294468	N\A	0.018336758700	0.016486701799	0.002314730732	35	34	
7900000	712.802161	1	-0.852102791129	0.867382438805	0.087795403882	-0.000351898945	0.000025990547	0.990396866371	N\A	0.018481021457	0.016846926169	0.002445322469	55	25	
7950000	732.778606	1	-0.964694579351	0.913422119871	0.091149381583	-0.008586535803	0.000028705077	0.992582186831	N\A	0.017989237115	0.016143389427	0.002083885595	40	31	
8000000	721.712925	1	-1.007097452336	0.949065004874	0.041855216093	-0.001949794000	0.000022581942	0.992326438604	N\A	0.017135270051	0.015873753637	0.002235838159	42	29	
8050000	722.622723	1	-1.015473843018	0.948905580453	0.054095878939	-0.006063863887	0.000022603193	0.992302331442	N\A	0.015818760638	0.014953945916	0.002229356512	46	23	
8100000	735.185095	1	-1.004495967870	0.937860041132	0.068770331198	-0.006734398476	0.000021924270	0.992950649747	N\A	0.015856380328	0.014222161525	0.002011307587	48	26	
8150000	713.344287	1	-1.068543896723	0.978853291189	0.014500401126	0.000141122214	0.000024548532	0.991868609864	N\A	0.016565594992	0.015692086392	0.002278767972	44	18	
8200000	732.652196	1	-1.044379569893	0.964311043716	0.048643825250	-0.007350495295	0.000020809888	0.992425058276	N\A	0.016346412861	0.014890218023	0.002156615793	49	31	
