Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m9-fab-002.txt
Log File Name:                   MES_d1_m9-fab-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            295025267
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m9-fab-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.297316
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.66 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
2750000	580.538930	1	-1.009182090064	1.079141293681	-0.045541003586	0.036180122190	0.000625097560	0.000018632487	0.976248634285	N\A	0.061309993534	0.007191808817	0.030962386493	0.004911150026	48	5	
2800000	593.464227	1	-0.878169958588	0.973253210604	-0.038655666887	0.079885735492	0.001615728935	0.000060887178	0.977864959495	N\A	0.069158221944	0.009621127459	0.031434135420	0.005571073132	32	5	
2850000	586.720188	1	-0.868740179932	0.910550642337	-0.022832358697	0.119496175581	-0.011714338829	0.000072173041	0.978984896991	N\A	0.061639145346	0.007764020073	0.030446040557	0.005029190043	39	5	
2900000	583.509501	1	-0.957559369799	0.952011315032	-0.037290548615	0.113065027323	-0.005320020726	0.000053943457	0.974714042408	N\A	0.076520474847	0.010561185237	0.034064886250	0.005856358263	30	4	
2950000	587.353583	1	-0.863823133290	0.903312773951	-0.023956796106	0.119269923978	-0.009768982326	0.000095539301	0.977096969888	N\A	0.068452978342	0.008475427053	0.033756927614	0.005627875297	35	4	
3000000	580.648660	1	-1.109094528628	1.085739980373	-0.047469641337	0.066155013506	-0.003279413218	0.000139884340	0.976142734768	N\A	0.062256721604	0.007530688545	0.031401802948	0.005076021225	33	4	
3050000	594.168187	1	-1.014769294433	1.026100531364	-0.039185397687	0.060839416910	0.000454118571	0.000055730785	0.981080957352	N\A	0.056434603378	0.006934648113	0.027801627449	0.004352540401	44	4	
3100000	583.015947	1	-1.214370758854	1.233080975531	-0.071538482162	-0.007196312178	0.014889524983	0.000115557815	0.975990908108	N\A	0.066489000447	0.009664961129	0.030985008809	0.005611254804	40	2	
3150000	575.956884	1	-1.068026332359	1.082429481836	-0.046848842994	0.051822845711	0.001410239005	0.000157667718	0.975082094415	N\A	0.070513972715	0.008260194221	0.035163342510	0.005578187375	42	4	
3200000	585.397903	1	-0.895745063419	0.944523421560	-0.028622084296	0.069117249755	-0.000515299173	0.000077322965	0.976601341374	N\A	0.064587288445	0.008061189779	0.031659535453	0.005290084724	32	4	
3250000	585.479635	1	-1.055857138514	1.097539316800	-0.043049177384	-0.018163600833	0.008472822689	0.000077146910	0.977011898616	N\A	0.063678036424	0.008079929743	0.031144561330	0.005267780824	38	2	
3300000	568.158087	1	-1.323118448002	1.253428501525	-0.068544784327	-0.010927478846	0.011805088196	0.000045855354	0.976612657390	N\A	0.076478338059	0.010540104284	0.035271795053	0.006417496286	46	2	
3350000	574.599558	1	-0.953894708461	0.983522460940	-0.030302738349	0.070153992279	-0.005877746667	0.000067753413	0.979043781023	N\A	0.045243137947	0.006018367706	0.026051564570	0.004571401899	42	4	
3400000	585.214676	1	-1.001165399973	1.047210248649	-0.047349914155	0.058355424097	0.004879309028	0.000075123873	0.979151259814	N\A	0.057280256568	0.009224772240	0.026541925095	0.005719347632	40	4	
3450000	581.720456	1	-0.832227934593	0.903521355720	-0.023856819466	0.114653930686	-0.011154987562	0.000128083880	0.974839935108	N\A	0.058224967079	0.006693636028	0.030885435086	0.004631038485	33	2	
3500000	592.985262	1	-0.933286842304	0.992132847190	-0.037215887752	0.073968299910	-0.000942540794	0.000103483126	0.979647790617	N\A	0.051670244160	0.007439654355	0.027115385253	0.005197502307	45	3	
3550000	596.560330	1	-1.079414067203	1.042727278034	-0.036530861059	0.062195811686	-0.006529257389	0.000052322628	0.979415100029	N\A	0.051295009452	0.006436035331	0.027923304427	0.004534471957	36	4	
3600000	589.579516	1	-0.979713439873	1.007423793973	-0.034416043880	0.072944267440	-0.003887607186	0.000055944295	0.979562216878	N\A	0.059803131335	0.005973114790	0.032546552249	0.004329901485	31	3	
3650000	574.255089	1	-0.972702544819	1.036750541754	-0.038691791429	0.053672104278	-0.002490801742	0.000101021909	0.975453838622	N\A	0.068334235854	0.008311722386	0.034292521835	0.005487088677	46	2	
3700000	580.897485	1	-0.941393408775	0.966657984786	-0.036616136174	0.111210754490	-0.003105865681	0.000093228527	0.973293358158	N\A	0.063727722863	0.007657285453	0.032416650141	0.005109899129	25	6	
3750000	588.820204	1	-0.689723379245	0.835515500260	-0.015595330533	0.130931320840	-0.012711384468	0.000059891738	0.978506077374	N\A	0.058873646658	0.005921926122	0.031661963489	0.004237544248	35	3	
3800000	574.883188	1	-0.998788052943	1.069915286647	-0.046191118467	0.020390304595	0.006380827910	0.000065254514	0.978198307893	N\A	0.046720550914	0.006506334609	0.025114389133	0.004624829426	39	3	
3850000	567.050261	1	-0.771617899072	0.904109983414	-0.024403573543	0.092139312668	-0.005802823163	0.000051746063	0.974265049429	N\A	0.059557534142	0.007649253975	0.030960305292	0.005171192278	40	1	
3900000	567.014237	1	-0.934565059462	1.062850791094	-0.050677071411	0.056422637887	0.004834236806	0.000020117562	0.973520965119	N\A	0.072625519142	0.010956266195	0.033068278755	0.006631119277	39	4	
3950000	594.547715	1	-0.892648553616	0.975003882368	-0.033580185515	0.084783389765	-0.003561261430	0.000016730802	0.977486409503	N\A	0.068216441876	0.008736691251	0.032331800925	0.004981803980	42	4	
4000000	611.164315	1	-0.861932046854	0.974678883338	-0.026560805649	0.069935857496	-0.008381326472	0.000007280548	0.983180118147	N\A	0.044250882345	0.006362822745	0.023463261973	0.004325916131	43	5	
4050000	593.051839	1	-1.028465742959	1.024765420003	-0.033798945911	0.055244908336	-0.006090589917	0.000003271968	0.979106394000	N\A	0.053356123137	0.005353100704	0.029097078093	0.003884239949	38	4	
4100000	576.321156	1	-0.848321105657	0.919601480422	-0.028921407258	0.115594339252	-0.004181064367	0.000068826495	0.979842093739	N\A	0.059816246171	0.007543281232	0.030755506026	0.005051514014	30	2	
4150000	568.726654	1	-0.937037899487	0.992825808492	-0.035043851121	0.076447749766	-0.003291343327	0.000077275438	0.973108934450	N\A	0.078324734707	0.010301795934	0.036933616861	0.006400774291	35	1	
4200000	579.255618	1	-0.807593619332	0.899546895432	-0.023640004507	0.117888224176	-0.010583494920	0.000071268286	0.983548039289	N\A	0.058735019483	0.010377986420	0.024583518994	0.005768998557	48	3	
4250000	599.974801	1	-1.100490888676	1.106265591405	-0.045126896205	0.005111692459	0.005011116574	0.000039558893	0.982733935075	N\A	0.056423772620	0.007006367244	0.028205493153	0.004652885750	42	4	
4300000	593.300808	1	-1.014243813566	1.089810962640	-0.039108003810	-0.004355144674	0.007360684539	0.000060843057	0.978905049013	N\A	0.065829462698	0.008816672295	0.031217724280	0.005302618104	53	6	
4350000	591.935866	1	-0.992475430718	1.080995495985	-0.047469027891	0.057500195834	0.000286848229	0.000087105693	0.979445369831	N\A	0.046788571649	0.006495712968	0.024931185635	0.004247429639	40	4	
4400000	586.925388	1	-0.953771807550	0.986358694657	-0.030279042827	0.067339622662	-0.004601148067	0.000042608211	0.974723619372	N\A	0.067994810341	0.009047002397	0.032246345729	0.005254293361	37	4	
4450000	584.052365	1	-0.929776854499	0.991642135466	-0.037247430926	0.077173701433	-0.003011764445	0.000065350287	0.976988326524	N\A	0.064200903475	0.007848656725	0.032552758238	0.005235203312	33	2	
4500000	589.636574	1	-0.903103912404	0.952609937313	-0.027760468747	0.079787996908	-0.005549201809	0.000058232999	0.977739589178	N\A	0.062422285401	0.007503481999	0.031570517042	0.004916592043	41	3	
4550000	584.438430	1	-0.969251582574	0.992990822168	-0.031277503930	0.054088835837	-0.002283723958	0.000060323572	0.978707754170	N\A	0.061747690673	0.006539366411	0.032897205264	0.004749070002	31	4	
4600000	597.150954	1	-1.015871032600	1.023680249920	-0.034253060630	0.029362414910	-0.000098721207	0.000063696055	0.980952881016	N\A	0.043722677877	0.005723855239	0.023650963941	0.004169282901	39	5	
4650000	578.577976	1	-0.991552634469	1.026973638378	-0.040257186078	0.053559494769	0.001006750523	0.000036746910	0.973807531251	N\A	0.084894635270	0.011762624085	0.037172756835	0.006822641821	50	3	
4700000	589.752379	1	-1.020678184114	1.011751038051	-0.032614309823	0.053193986976	-0.001655780625	0.000056397902	0.977147107948	N\A	0.062431271885	0.007416832459	0.030893709287	0.004592604900	35	6	
4750000	591.718185	1	-1.005774139883	1.039534477248	-0.042842158662	0.058379580927	0.002434359914	0.000051600735	0.977683643769	N\A	0.061759611292	0.007972029527	0.030544323165	0.005048869678	35	5	
4800000	584.627470	1	-0.896413563888	0.949960877435	-0.033995805430	0.110940451191	-0.004012415302	0.000040928740	0.977405715939	N\A	0.071269954601	0.008586022324	0.035146754458	0.005434373597	41	5	
4850000	595.646892	1	-0.933954618421	1.013862592827	-0.042319955202	0.069889895663	0.000225183933	0.000007349634	0.976498552079	N\A	0.066810449946	0.008758470638	0.032624115509	0.005578566193	44	3	
4900000	578.927639	1	-1.013256950294	1.012267713404	-0.034506316161	0.066950680335	-0.003464294419	0.000126670754	0.980301881395	N\A	0.057443225832	0.007019365972	0.029438105531	0.004731592875	47	2	
4950000	580.988979	1	-1.021160319771	1.041333880648	-0.041779134985	0.048791989334	0.002667437778	0.000058885750	0.976686641270	N\A	0.060957940638	0.007463165018	0.030789957485	0.005001811666	38	2	
5000000	568.928162	1	-0.826515842421	0.868499400125	-0.017849688458	0.140447137759	-0.015562018427	0.000090374574	0.975744519691	N\A	0.062910023864	0.008190704493	0.031359879352	0.005129890977	34	1	
5050000	580.518379	1	-1.090890429833	1.095665845720	-0.041191982855	0.010904026192	0.001717321099	0.000059382040	0.981571196603	N\A	0.065600674436	0.009801933675	0.028157070283	0.005738685474	38	3	
5100000	574.523720	1	-1.034577290279	1.000378200054	-0.040007725419	0.110271708917	-0.005155310101	0.000042570990	0.978193982277	N\A	0.052471951708	0.006447034981	0.028393607824	0.004704278811	39	4	
5150000	587.547092	1	-1.102941676769	1.115808252489	-0.046897972036	0.006309689210	0.004081022387	0.000043760807	0.986346156955	N\A	0.040188343226	0.006117270904	0.020855731519	0.004210645266	38	4	
5200000	590.627480	1	-1.059039487159	1.076099015095	-0.042666523142	0.030247191198	0.000701589748	0.000047030077	0.981906912641	N\A	0.055988234014	0.006693471785	0.028235982020	0.004356870450	37	4	
5250000	590.143760	1	-1.029751947079	1.004477488804	-0.031450891789	0.072895093455	-0.005543998311	0.000110023739	0.979035688865	N\A	0.055111557855	0.007964998874	0.028815472431	0.005426389916	25	5	
5300000	579.928098	1	-0.891668726287	0.952723355252	-0.030354360006	0.091661164536	-0.006168868610	0.000070146016	0.976084146702	N\A	0.062864450050	0.007818373663	0.031513864535	0.005209600765	25	4	
5350000	591.134982	1	-1.118726942812	1.102879071352	-0.049142286823	0.039955082765	0.003136108637	0.000056168740	0.977009851019	N\A	0.058087569875	0.007915340994	0.029107387375	0.005241046102	32	5	
5400000	605.954732	1	-1.023102132818	1.078946523514	-0.046193078531	0.026841830393	0.005558892396	0.000061100054	0.982313976287	N\A	0.061367428515	0.007448771052	0.029742173909	0.004478917854	37	4	
5450000	595.707264	1	-1.046323036202	1.022371930747	-0.032765048103	0.063592307459	-0.006280185215	0.000067369088	0.984926568665	N\A	0.037171690006	0.003645021473	0.023208141947	0.003063790544	42	5	
5500000	599.729444	1	-0.875095192995	1.029795580977	-0.037067810405	0.049161430315	-0.000347062825	0.000037743343	0.989110320471	N\A	0.034593359747	0.004981071169	0.022767845264	0.003970562706	44	5	
5550000	605.047372	1	-1.053653819188	1.045680497157	-0.037794059585	0.056445835392	-0.002927686660	0.000053277884	0.980897530409	N\A	0.055300626620	0.008551692635	0.025060156609	0.004825840913	34	5	
5600000	593.270935	1	-1.124149928598	1.114603485939	-0.049118745492	0.006995714663	0.006991983207	0.000094912750	0.978642835587	N\A	0.061124842472	0.006808628154	0.031520587913	0.004717242835	37	5	
5650000	581.538698	1	-0.920118481487	0.988118201831	-0.028915516680	0.036781330839	0.000759709340	0.000078335691	0.978924528937	N\A	0.057083011003	0.007608013596	0.028275858939	0.005082028950	41	3	
5700000	595.813919	1	-1.039207854055	1.081771397231	-0.040974256519	0.035376339377	-0.001681689382	0.000014739996	0.983277588644	N\A	0.044358339503	0.006480501753	0.024697319017	0.004723388071	44	4	
5750000	586.696851	1	-1.044633099157	1.061535460664	-0.038456251956	0.024822145979	-0.000084761406	0.000096365851	0.977360413602	N\A	0.064288809863	0.008460579427	0.030711650372	0.005274870960	32	3	
5800000	591.750808	1	-0.959350206267	0.997547346840	-0.034518487788	0.070302482756	-0.003302420341	0.000073442786	0.976561109685	N\A	0.067396357392	0.008172787800	0.032889633803	0.005086498358	44	5	
5850000	589.289113	1	-0.985283319954	1.013520196725	-0.037764829744	0.051088647352	-0.000121499591	0.000057215085	0.979590040755	N\A	0.051458110298	0.006644885453	0.027355516916	0.004444076891	35	4	
5900000	560.827690	1	-0.697385061612	0.854839355535	-0.019257411626	0.124482354270	-0.011484196688	0.000034174095	0.977765318120	N\A	0.055638932922	0.009264101242	0.027760933285	0.006184749279	44	1	
5950000	589.927677	1	-1.057114543148	1.070105705146	-0.043216942381	0.043002448738	-0.000706894452	0.000069012941	0.980913881909	N\A	0.050180775768	0.006402575867	0.027059079951	0.004596929243	40	5	
6000000	593.794255	1	-1.012708333368	1.026746070036	-0.036225031855	0.066016306498	-0.005903866974	0.000063122755	0.979530229631	N\A	0.052765096594	0.006280452290	0.028293539597	0.004525452430	45	6	
6050000	605.642406	1	-1.146143827330	1.132971051865	-0.048435094219	0.006501725911	0.003656898486	0.000049038000	0.984304577970	N\A	0.054766001411	0.006709232667	0.027095657736	0.004317799138	35	3	
6100000	585.825762	1	-0.903130322367	0.918497503407	-0.021162700697	0.097904001148	-0.007361356048	0.000103065361	0.985400385865	N\A	0.031662692009	0.003343767059	0.021386277658	0.003333917440	39	4	
6150000	582.590994	1	-1.027672242589	1.002534760235	-0.033816585632	0.074273656677	-0.004602780103	0.000105575446	0.978320528745	N\A	0.060609426570	0.007218098990	0.031123038340	0.004860862721	40	4	
6200000	588.070613	1	-0.957353453863	0.985985802720	-0.031857093093	0.065843468407	-0.004674675100	0.000080230283	0.977791667156	N\A	0.056223364436	0.006345197899	0.029259382106	0.004213768034	37	4	
6250000	580.790353	1	-0.935531443934	1.003350651122	-0.037261303318	0.052191414983	0.000326222079	0.000087020213	0.979037827083	N\A	0.048514931938	0.006981391636	0.025947636933	0.004660390267	40	3	
6300000	573.340375	1	-1.092506518293	1.084640923702	-0.041733414052	0.038461679062	-0.000506272710	0.000077033066	0.971986946590	N\A	0.068550081662	0.008099850864	0.034464056945	0.005282987923	35	2	
6350000	591.223380	1	-0.519705165670	0.797889046793	-0.014178624551	0.166837158946	-0.015117617282	0.000045974530	0.981946205816	N\A	0.059349261107	0.005468167486	0.032506709352	0.003829899329	33	3	
6400000	586.564593	1	-0.838490081840	0.872185591901	-0.021877821844	0.162206453950	-0.017567486004	0.000110231260	0.979608782512	N\A	0.045606569028	0.005184615549	0.026324106934	0.003982091497	43	4	
6450000	584.242564	1	-0.911280711911	0.967896939350	-0.025530330169	0.051985390800	-0.005164884888	0.000070754053	0.981142532994	N\A	0.057918037983	0.007512558919	0.027885011874	0.004643923674	42	3	
6500000	587.312705	1	-0.872232633148	0.921846882810	-0.025257721306	0.110584860590	-0.009654015076	0.000130120516	0.979315143527	N\A	0.062691106071	0.007514807722	0.031850264975	0.004882809389	40	4	
6550000	598.636683	1	-1.102259129467	1.080400823331	-0.043264990677	0.050885707075	-0.002740782808	0.000039001870	0.978553653198	N\A	0.059795483183	0.007622218182	0.029990339085	0.005180494298	38	4	
6600000	591.459042	1	-1.093582639395	1.096509303511	-0.043238869640	0.011176633712	0.002738943446	0.000058357201	0.984930632069	N\A	0.041094362310	0.005981896355	0.021106754946	0.004097078156	37	5	
6650000	566.276687	1	-1.071430437284	1.103575348326	-0.047425032740	0.005427415766	0.008295945719	0.000093644186	0.979451299521	N\A	0.049630341567	0.007202425109	0.025894999983	0.004930792759	48	0	
6700000	579.335317	1	-1.034919463607	1.098489576467	-0.045811731292	-0.013390677386	0.009499763915	0.000070797376	0.980802928237	N\A	0.047183931368	0.006418129133	0.025221357270	0.004342351154	38	2	
6750000	586.375052	1	-0.978518900609	1.026925314542	-0.037605414361	0.057910197996	-0.000579528724	0.000081127374	0.980842052721	N\A	0.050680503489	0.007116008212	0.026183571667	0.004879753338	42	2	
6800000	575.942208	1	-0.876238828779	0.972919486468	-0.038513846408	0.072912112684	0.004096225723	0.000064615655	0.972572474094	N\A	0.064589513365	0.007759096955	0.032269193729	0.004934741254	38	3	
6850000	572.569723	1	-1.081303269503	1.077846841953	-0.042677780928	0.036625975658	-0.002428109162	0.000088160473	0.981900164745	N\A	0.042195668442	0.006661213202	0.023335280462	0.004883780611	39	2	
6900000	586.622550	1	-1.107577946239	1.113670894976	-0.052436388254	0.018249397798	0.007653194262	0.000091362536	0.977403319545	N\A	0.077322750953	0.010892448758	0.033926579116	0.006107285808	41	3	
6950000	581.790693	1	-0.968898513419	0.994205223299	-0.037575317437	0.073603819893	-0.001032065618	0.000073161908	0.979229879946	N\A	0.057551071807	0.007487716036	0.029278399608	0.005046740505	35	3	
7000000	571.889429	1	-0.796723616232	0.882798144003	-0.025139314167	0.148881655564	-0.013548202190	0.000068330442	0.973296742161	N\A	0.067886924174	0.008445809946	0.035113228024	0.005766918134	37	1	
7050000	587.611009	1	-0.967013610551	1.025541651619	-0.042878470115	0.070847389731	-0.000329234365	0.000053436978	0.977621820328	N\A	0.062365038416	0.007382764511	0.031242403583	0.004607051536	39	2	
7100000	585.941829	1	-0.862283654820	0.949735343573	-0.027055119934	0.093301640715	-0.008642453535	0.000025086699	0.976783903828	N\A	0.064787526026	0.008352672357	0.031395012045	0.005098307897	36	3	
