Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m7-fab-006.txt
Log File Name:                   AMY_d1_m7-fab-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            536679641
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m7-fab-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.287140
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1500000	491.157934	1	-0.938571343015	0.743061327732	0.125506965517	-0.013774738670	0.000121105247	0.957665898107	N\A	0.035380638016	0.030539107837	0.003767882652	35	8	
1550000	520.039214	1	-0.943624303372	0.699365993588	0.231116493903	-0.029884556192	0.000094766659	0.955964816388	N\A	0.034364144799	0.030767227775	0.003654700613	30	11	
1600000	486.190447	1	-1.154818698010	0.731287215124	0.202116423327	-0.030277895776	0.000136371597	0.958242283298	N\A	0.028575977556	0.028273296040	0.003792718429	31	8	
1650000	503.855119	1	-0.958614057374	0.738009780101	0.181802017982	-0.029101469685	0.000101851511	0.963344096781	N\A	0.029145076118	0.026419498143	0.003618016286	38	7	
1700000	495.094319	1	-0.954032412074	0.748073175060	0.139358789984	-0.018190945758	0.000063912215	0.959902161811	N\A	0.035888521602	0.031454618068	0.003811210035	45	6	
1750000	483.646774	1	-0.917431891634	0.658950405764	0.290928546123	-0.035689437505	0.000133959254	0.956677132574	N\A	0.033508699212	0.031872440282	0.004139693423	32	6	
1800000	490.927215	1	-0.773958368270	0.653486123264	0.212983078213	-0.023704742902	0.000094301297	0.956887675432	N\A	0.034088903340	0.030381053819	0.003748421575	34	6	
1850000	506.984119	1	-0.948330958074	0.693802519781	0.228401341160	-0.027735554472	0.000082447051	0.961434470826	N\A	0.031193218910	0.027941788550	0.003949421379	49	7	
1900000	511.896278	1	-0.879571404517	0.662345421896	0.250619637513	-0.028268193652	0.000100497852	0.960546077437	N\A	0.030309609781	0.027491129597	0.003328031778	30	12	
1950000	518.111519	1	-1.071524007743	0.755665810646	0.205847713403	-0.030697063331	0.000092685364	0.965683178150	N\A	0.028407216925	0.027722910859	0.003699000670	34	10	
2000000	500.300416	1	-0.933928311261	0.722182600860	0.181915076783	-0.020638931402	0.000085533517	0.966859149291	N\A	0.027812381970	0.027848174696	0.003495764832	41	7	
2050000	493.851691	1	-0.873985238894	0.672034122790	0.225668609313	-0.021790740646	0.000104832928	0.960577531719	N\A	0.031916486665	0.029350582455	0.003521323596	38	8	
2100000	524.906056	1	-1.005454414855	0.756013210740	0.152171064492	-0.020110322397	0.000195100880	0.979477027758	N\A	0.020836320309	0.021668585998	0.002962217772	42	12	
2150000	504.927680	1	-0.873948303544	0.662969510582	0.268272193089	-0.036060813522	0.000095231533	0.956933804125	N\A	0.028238124722	0.026823691717	0.003509946803	38	9	
2200000	509.159195	1	-0.879944620878	0.684633911164	0.210373790219	-0.025737230921	0.000089695509	0.963961512874	N\A	0.031760483083	0.028227526588	0.003557962611	38	7	
2250000	507.062850	1	-1.018266232453	0.765589879555	0.186122533284	-0.029178913606	0.000021318903	0.964241101645	N\A	0.033617383877	0.028836125237	0.003367819876	32	10	
2300000	499.983774	1	-1.124214410511	0.789747047308	0.189562934341	-0.032384753442	0.000101079677	0.956734633511	N\A	0.033350996772	0.030495157427	0.003881172016	37	9	
2350000	514.921093	1	-1.050947541226	0.739952740179	0.234911451262	-0.039783829799	0.000139044371	0.964430182121	N\A	0.024132616418	0.024356738954	0.003496898577	45	9	
2400000	501.196700	1	-0.921658105373	0.696476827632	0.236414184108	-0.031585817318	0.000096487394	0.956811813026	N\A	0.035980084802	0.031595188380	0.004017765224	36	6	
2450000	515.722928	1	-0.906490252195	0.671014500692	0.227133697792	-0.024086544650	0.000101737972	0.961841125268	N\A	0.031452723416	0.027746877034	0.003374820850	37	7	
2500000	499.168645	1	-1.046618335059	0.768174698777	0.181325987927	-0.028890472821	0.000110303257	0.962617430538	N\A	0.033753114321	0.029100829274	0.003723363076	34	7	
2550000	516.806735	1	-0.927133231741	0.677613822763	0.244301522915	-0.031252808864	0.000103413111	0.967743316874	N\A	0.026342271458	0.023282600325	0.003147541690	34	10	
2600000	517.740039	1	-0.904992013477	0.684351895621	0.263711787482	-0.038637352415	0.000082819462	0.962919163221	N\A	0.029671344628	0.027524285574	0.003641210078	30	10	
2650000	515.814627	1	-1.241249143903	0.664344375755	0.261878776638	-0.035112453329	0.000012168246	0.961959275065	N\A	0.029478323765	0.026367017512	0.003306833181	34	14	
2700000	504.887083	1	-1.485322102939	0.669039455239	0.277124374041	-0.037954436914	0.000012660110	0.961941176381	N\A	0.031539057337	0.029616081687	0.004009301596	39	11	
2750000	514.422187	1	-1.693074215803	0.734135513801	0.224812502442	-0.037262041907	0.000016196825	0.960511345597	N\A	0.032254009501	0.028717026200	0.003583644288	46	10	
2800000	505.045867	1	-0.889072392545	0.652360945635	0.263694047610	-0.029709718759	0.000016777501	0.962000688409	N\A	0.029733621899	0.027545107985	0.003742337712	44	6	
2850000	503.529281	1	-1.016985116721	0.745542972850	0.211043098329	-0.035090323382	0.000082772123	0.958294792166	N\A	0.033542823950	0.029228901018	0.003579725653	44	9	
2900000	523.764945	1	-1.009036139244	0.750043363189	0.167027487681	-0.022796293196	0.000100260970	0.969362336841	N\A	0.027517015159	0.024081045760	0.003125813723	34	8	
2950000	519.184680	1	-0.953193673234	0.729883289970	0.191253114112	-0.027905266729	0.000082594607	0.975196409110	N\A	0.024202475865	0.020993997258	0.003257391510	38	10	
3000000	494.019686	1	-0.954403663435	0.691341433436	0.235827804528	-0.031066452534	0.000086211187	0.959463953401	N\A	0.026226859132	0.024504761763	0.003705064704	41	9	
3050000	502.258087	1	-1.012197266087	0.753874503361	0.152276530194	-0.021285886680	0.000087657824	0.956598391410	N\A	0.034674163984	0.030302723514	0.003710584014	33	7	
3100000	500.379355	1	-0.783445584768	0.620296019579	0.322298954615	-0.043608651107	0.000116970383	0.957122558182	N\A	0.032468196309	0.027997206215	0.003276304670	27	9	
3150000	508.860881	1	-0.970645902420	0.738887360580	0.179967099959	-0.024590897167	0.000086810631	0.964265902365	N\A	0.032326322263	0.029515030152	0.003854683199	39	10	
3200000	502.402186	1	-0.889162970009	0.669055994075	0.262875356422	-0.034565385670	0.000094622195	0.964287721219	N\A	0.029265199865	0.025961121979	0.003229770238	41	8	
3250000	505.203453	1	-1.023725067733	0.753952747331	0.177418989282	-0.025948752516	0.000091369045	0.975290587980	N\A	0.029365525012	0.025541519113	0.003220767906	35	8	
3300000	487.915232	1	-1.024570249623	0.742584716854	0.196141532385	-0.026824648864	0.000111556446	0.957520145453	N\A	0.033777791589	0.030750500460	0.003778065556	34	8	
3350000	506.936750	1	-0.952867441108	0.702801473884	0.220714711311	-0.026079031245	0.000092663519	0.963591931027	N\A	0.029161535449	0.026570416003	0.003563009541	39	9	
3400000	504.644889	1	-0.853990473373	0.679144471828	0.207654328987	-0.023841547919	0.000080340041	0.964223108955	N\A	0.028366116479	0.025665377153	0.003413023598	46	9	
3450000	503.933337	1	-0.951710752123	0.698077718683	0.232750708953	-0.030023280362	0.000117170351	0.956981532763	N\A	0.034772381089	0.031508176911	0.003875177667	28	11	
3500000	505.794407	1	-0.925381035085	0.719908768508	0.164961588776	-0.020594307466	0.000078964929	0.963323802003	N\A	0.032557781743	0.030177873640	0.003903747424	37	11	
3550000	516.737459	1	-1.077416425019	0.764905048431	0.196258922241	-0.031820037778	0.000115887090	0.960957871491	N\A	0.030625582053	0.027592352477	0.003593877582	38	10	
3600000	505.315554	1	-0.891444709214	0.702689195170	0.188631336670	-0.021063751687	0.000094465780	0.958345497660	N\A	0.032043311369	0.029274324173	0.003416703347	26	10	
3650000	503.105706	1	-1.018758224462	0.753572990012	0.168914030628	-0.021983843023	0.000106345140	0.962303349108	N\A	0.030997716531	0.027137635249	0.003491238536	37	11	
3700000	516.336024	1	-0.869966707357	0.690611037186	0.222741309361	-0.030066611057	0.000078652996	0.960559338499	N\A	0.031474767728	0.028978378622	0.003377596820	34	14	
3750000	503.133636	1	-0.738213067455	0.589054889381	0.306973349058	-0.032544193591	0.000068594809	0.961966776037	N\A	0.030384404824	0.027467937286	0.003751171260	29	11	
3800000	508.867237	1	-1.034739759008	0.760450272613	0.173866104660	-0.025383529532	0.000093571305	0.961231516068	N\A	0.031800931989	0.028270713306	0.003747789909	36	8	
3850000	509.440261	1	-0.915110020438	0.719076357170	0.178014386812	-0.023189681731	0.000108100107	0.967317575689	N\A	0.024979267588	0.022317629498	0.003209083578	36	9	
3900000	513.552183	1	-1.029458349601	0.698159829194	0.219381692376	-0.028511223887	0.000070114967	0.970454204476	N\A	0.024400218658	0.023307178734	0.003043674703	36	15	
3950000	524.893128	1	-1.016878758003	0.731100863923	0.232782977821	-0.036186316359	0.000091685492	0.964551916187	N\A	0.023556318550	0.022538861675	0.003222160759	42	12	
4000000	502.528334	1	-0.984139095839	0.722344936908	0.203092638077	-0.027010169947	0.000074777256	0.963397512937	N\A	0.029680328409	0.027482314009	0.003205394942	38	11	
4050000	487.397792	1	-1.175275564894	0.826802006909	0.143177650027	-0.030721767399	0.000098356763	0.960829514272	N\A	0.033459743230	0.030869363929	0.004448720143	42	8	
4100000	514.238395	1	-0.859914564418	0.669937413647	0.208897161657	-0.020657043888	0.000100017528	0.965324352734	N\A	0.028899460895	0.026060912328	0.003528120245	43	10	
4150000	524.720658	1	-0.827596452377	0.643948521794	0.277588321610	-0.033968491398	0.000142099535	0.962027913455	N\A	0.028150854753	0.025855640366	0.003261612220	36	12	
4200000	499.653724	1	-1.035864224763	0.763365489360	0.175111047526	-0.027313565587	0.000106334557	0.964883727814	N\A	0.030024147600	0.025774932608	0.003662626240	34	12	
4250000	505.440309	1	-0.984948314301	0.731523650712	0.209356836462	-0.034318478816	0.000093929881	0.961285744000	N\A	0.029869499052	0.027273772194	0.003525116445	36	10	
4300000	507.234427	1	-1.000014458216	0.755133680570	0.154200344457	-0.021398715939	0.000187823870	0.966789891219	N\A	0.033575543657	0.027214986064	0.003470270062	45	9	
4350000	502.526764	1	-1.083755989235	0.788789193186	0.156168810828	-0.026939125489	0.000103581065	0.962875074595	N\A	0.033820319604	0.028572937185	0.003445265230	42	8	
4400000	503.660833	1	-0.945709376350	0.706762861229	0.217549105150	-0.028862519114	0.000100024051	0.957403125562	N\A	0.035484491097	0.030587320841	0.003906252527	41	10	
4450000	501.899736	1	-1.046134663991	0.765007423938	0.172408232080	-0.026587066677	0.000090325743	0.958993420259	N\A	0.033727066275	0.029201243055	0.003457756435	42	8	
4500000	518.001854	1	-0.956412513656	0.704053987151	0.227640459987	-0.029926078996	0.000079590257	0.966300608019	N\A	0.029810716034	0.028242269932	0.003751518192	31	12	
4550000	506.042088	1	-1.012066208626	0.739349642314	0.221411060177	-0.036254240975	0.000147339477	0.961831405188	N\A	0.030331825992	0.028375711839	0.003524837557	39	10	
4600000	508.389498	1	-1.018439532659	0.730023789061	0.234039717793	-0.035148606794	0.000088081454	0.962991885021	N\A	0.028957098158	0.026766692319	0.003816963301	43	10	
4650000	502.303371	1	-0.817018370747	0.649906210126	0.238208417213	-0.025944877717	0.000113318671	0.958026648332	N\A	0.030835045062	0.028033837660	0.003463228221	29	8	
4700000	507.928513	1	-0.906618357501	0.695747306335	0.209012394612	-0.024127123159	0.000081704375	0.959421876341	N\A	0.032539063201	0.029304518172	0.003574199579	34	6	
4750000	517.338631	1	-0.984379906243	0.729740968675	0.196706763331	-0.027829800639	0.000105619171	0.962649408469	N\A	0.029161945528	0.025942312724	0.003225503830	27	9	
4800000	513.859376	1	-1.028366257700	0.746840633031	0.202182894992	-0.031212415751	0.000144175352	0.960199275966	N\A	0.030396226717	0.026211750959	0.003396603137	45	9	
4850000	511.027556	1	-1.032775878720	0.758078987970	0.184247283515	-0.030349728908	0.000106647621	0.962714129931	N\A	0.032501904075	0.030066954748	0.004052735266	42	7	
4900000	514.684527	1	-1.137969589430	0.818166471357	0.103640286539	-0.016189614753	0.000102936266	0.969077536204	N\A	0.028161735443	0.026629896489	0.003444416007	40	8	
4950000	508.757156	1	-1.015706854167	0.781366406446	0.122956258707	-0.019899485774	0.000087926935	0.961236853729	N\A	0.033790841904	0.030059378238	0.003714780044	30	11	
5000000	494.397679	1	-0.996341015186	0.723459775892	0.235568662420	-0.033533206540	0.000082625326	0.955754139031	N\A	0.035303501960	0.032747508486	0.004446437840	42	7	
5050000	518.103096	1	-0.957434037604	0.726883200275	0.199772617128	-0.029210394360	0.000075048544	0.963490553821	N\A	0.031816163164	0.028895985348	0.003757407653	37	8	
5100000	513.911464	1	-0.823492268399	0.660967680137	0.237627508064	-0.029171792894	0.000095963894	0.966295940216	N\A	0.026810590783	0.022683641347	0.002927918393	46	8	
5150000	519.746819	1	-0.918257553543	0.715664907507	0.193781960643	-0.027840135946	0.000098057529	0.961410727243	N\A	0.032920272176	0.028696022483	0.003419158484	39	7	
5200000	515.929091	1	-0.887133366039	0.682245637170	0.229658784802	-0.025769076890	0.000089045804	0.963671707183	N\A	0.029713411559	0.027835896828	0.003566700639	37	5	
5250000	515.136207	1	-1.030321090268	0.742080253462	0.203167809690	-0.029533695546	0.000053600461	0.966686165000	N\A	0.030310498810	0.027448629484	0.003588977207	43	5	
5300000	494.471815	1	-0.976445526012	0.743557629832	0.194028348957	-0.033207710995	0.000006930797	0.963196569480	N\A	0.031821601982	0.026501697156	0.003674037665	44	3	
5350000	492.406428	1	-0.862302027382	0.662389817992	0.262231380667	-0.035383439889	0.000056149465	0.955542304165	N\A	0.031404141965	0.027777324838	0.003690652449	45	5	
5400000	509.915172	1	-1.053656852574	0.786303581422	0.155671771644	-0.026194086636	0.000019613464	0.960650010143	N\A	0.034933448673	0.031924704012	0.003720837821	40	7	
5450000	513.222664	1	-0.962384087370	0.743186612733	0.171542161010	-0.025819945634	0.000089696173	0.961926418911	N\A	0.030855355507	0.027107526174	0.003462775642	34	6	
5500000	527.831177	1	-0.925931742235	0.696812517996	0.263282891221	-0.039355571618	0.000057422360	0.965417948671	N\A	0.026653656257	0.025174798778	0.003337135678	34	6	
5550000	507.165584	1	-0.933354726525	0.715201367394	0.215929247429	-0.031649093737	0.000063287777	0.990336927986	N\A	0.027998399630	0.021805713480	0.002620476751	40	5	
5600000	498.611728	1	-0.767316832241	0.626403109106	0.260165712298	-0.027639405573	0.000099635923	0.957515654144	N\A	0.030980882272	0.027809743646	0.003622869908	33	4	
5650000	514.947829	1	-0.955386742380	0.741644862476	0.180060466689	-0.028939459638	0.000097792606	0.986276606214	N\A	0.024745547715	0.014950352442	0.003017414566	39	5	
5700000	510.355462	1	-0.936862235129	0.741809507201	0.128240583458	-0.012939032967	0.000091926734	0.962608891989	N\A	0.028520439744	0.025916702438	0.003277370102	42	9	
5750000	507.093776	1	-1.216931506950	0.787430230806	0.166405935191	-0.028542146750	0.000096635286	0.959174572501	N\A	0.034310524604	0.030520181448	0.003977919944	36	4	
5800000	511.328533	1	-0.979755552181	0.745811611697	0.186840961138	-0.028642138175	0.000086095112	0.968966799052	N\A	0.028294488542	0.022692028131	0.003412678884	40	6	
5850000	513.175470	1	-0.824726853049	0.662820266246	0.212618955123	-0.021074803911	0.000090402351	0.977207162513	N\A	0.022564410783	0.017817934144	0.002648953992	44	5	
5900000	512.251282	1	-0.922323195098	0.708969853903	0.186355174353	-0.019585549056	0.000121850114	0.962660691516	N\A	0.030278913606	0.026778628020	0.003532316839	28	7	
5950000	502.040266	1	-0.826409100090	0.655495380683	0.231479570650	-0.023145261071	0.000133092174	0.960462063919	N\A	0.028503619847	0.026934886072	0.003424367833	32	8	
6000000	510.985631	1	-1.051591785471	0.764088277975	0.167197758241	-0.020672903769	0.000102998126	0.971293473711	N\A	0.022928461780	0.021180009820	0.002946608419	32	7	
6050000	507.274655	1	-0.809989618748	0.669344906492	0.195326539811	-0.019245984711	0.000103189833	0.963252196050	N\A	0.029773835990	0.028169112752	0.003507152868	27	5	
6100000	496.851301	1	-1.139117562867	0.823174216739	0.139550994195	-0.026591635648	0.000079524438	0.960562717621	N\A	0.035375127518	0.031891738152	0.003978751347	40	6	
6150000	507.370486	1	-1.007313122202	0.733947763073	0.217819957890	-0.029274689245	0.000096425193	0.971716495925	N\A	0.028404627172	0.027767564566	0.003258895170	40	4	
6200000	523.803527	1	-1.034398075569	0.759199325993	0.187407628892	-0.028390775016	0.000077525464	0.965706029189	N\A	0.029032195800	0.027213295579	0.003615981071	22	7	
6250000	520.213025	1	-0.911914291346	0.714394181529	0.199566034562	-0.028377400501	0.000095348817	0.962234581104	N\A	0.030435354814	0.027949082648	0.003595781488	38	10	
6300000	509.994590	1	-0.971381754103	0.742976484553	0.182975652356	-0.030056519109	0.000104511903	0.962479859810	N\A	0.027919199588	0.025631359228	0.003741788123	29	6	
6350000	497.797857	1	-0.917579510173	0.691655165141	0.227470239531	-0.025115383683	0.000105742434	0.957637409641	N\A	0.033718020884	0.030189049328	0.003597273585	36	4	
6400000	517.193569	1	-0.998483358137	0.762626444326	0.142891706810	-0.018477475981	0.000074800087	0.970930927357	N\A	0.025310224333	0.023419247282	0.003384955315	38	8	
6450000	512.298673	1	-0.888951848141	0.672156139369	0.278452228107	-0.039012813513	0.000075253465	0.962962892784	N\A	0.023108077380	0.023156083182	0.003442340779	27	6	
6500000	523.414865	1	-0.950453007307	0.720273380144	0.223812509608	-0.035245405156	0.000080400731	0.964923473877	N\A	0.024501048432	0.023983283215	0.003423242418	37	7	
6550000	508.034107	1	-0.945251797560	0.705794344059	0.230803483602	-0.032120694947	0.000081566452	0.965671006086	N\A	0.031250778374	0.028294544331	0.003621520862	43	4	
6600000	523.176509	1	-0.945667664184	0.728044218154	0.183574325337	-0.025765235202	0.000091006499	0.963361371872	N\A	0.031489482863	0.028272556833	0.003606465336	34	6	
6650000	502.108727	1	-0.847952966347	0.692438235719	0.190559128347	-0.023684407592	0.000111840283	0.964226106526	N\A	0.031055357878	0.027387896622	0.003533753094	30	3	
6700000	507.371843	1	-0.960362444109	0.721537512129	0.187861127222	-0.021164223424	0.000088584855	0.959459473258	N\A	0.033189289297	0.029733066426	0.003912032110	28	5	
6750000	497.551767	1	-0.887006123879	0.690757725614	0.214128826696	-0.024896664894	0.000113261498	0.961175782828	N\A	0.033250638306	0.030415094422	0.003559592769	35	4	
6800000	510.536443	1	-0.910504193332	0.703514319349	0.203331653449	-0.025584673792	0.000103372301	0.960726338886	N\A	0.030235991886	0.026069088280	0.003221117940	34	5	
6850000	511.663429	1	-0.931306816715	0.732869698912	0.182420818945	-0.028254432886	0.000053900744	0.963680305807	N\A	0.030507902139	0.027811732646	0.003202552651	41	6	
6900000	513.615393	1	-0.865099100927	0.671072447925	0.237480399519	-0.027376347689	0.000086675798	0.961976565769	N\A	0.027677148771	0.025747496514	0.003382476080	35	6	
6950000	494.972314	1	-1.058645015099	0.769449484274	0.173745452492	-0.027209108796	0.000120161539	0.954645136023	N\A	0.033014014519	0.029407260438	0.003593773968	35	5	
7000000	502.365448	1	-0.896098769310	0.693216465464	0.231832143638	-0.031046924270	0.000084857883	0.956892125531	N\A	0.033018595833	0.029860461879	0.003724091650	30	3	
7050000	506.884651	1	-0.843312553826	0.676370203454	0.213924508741	-0.024198958878	0.000104097810	0.957799435689	N\A	0.029959814278	0.026974870805	0.003387577717	37	5	
7100000	514.880563	1	-0.932379157846	0.716508618186	0.205628780225	-0.027649308573	0.000026815806	0.971170980978	N\A	0.026861295796	0.025413870826	0.003396623998	49	6	
7150000	517.709176	1	-0.949913356163	0.732613260681	0.180030209045	-0.024658572598	0.000008460224	0.966813407203	N\A	0.025138497906	0.023305977417	0.003227109578	38	7	
7200000	503.629395	1	-0.911690339086	0.719458230467	0.211586032426	-0.027172314261	0.000031597836	0.958249732733	N\A	0.031601871041	0.028377987121	0.003793022941	43	9	
7250000	517.481678	1	-0.854629845834	0.667291503705	0.242307248476	-0.028854757527	0.000083152045	0.965557437632	N\A	0.032723928672	0.028627533707	0.003764399347	38	7	
7300000	486.126669	1	-1.040486875158	0.784186430883	0.149904615710	-0.017513459522	0.000094393025	0.959388753857	N\A	0.034405237836	0.030402647646	0.003570127634	41	6	
7350000	503.002246	1	-0.930710806535	0.708388738573	0.221675738010	-0.029811778945	0.000104340881	0.959935008302	N\A	0.033407437048	0.028602876004	0.003614107374	32	3	
7400000	504.336887	1	-0.861404758046	0.682296432988	0.219181382512	-0.025718228190	0.000099327213	0.956298983625	N\A	0.035060915007	0.030663358580	0.003894253232	39	6	
7450000	520.118635	1	-0.878127499152	0.720375250926	0.150155318167	-0.018926791563	0.000112433986	0.964972265498	N\A	0.026733929750	0.023653558588	0.003249304241	35	7	
7500000	498.481736	1	-0.767022580495	0.664458523693	0.210167169310	-0.025250235145	0.000127013403	0.957506171932	N\A	0.035264007155	0.032057928732	0.003935732609	46	5	
7550000	511.432901	1	-0.981169805970	0.771582340475	0.149908903742	-0.024316310928	0.000094282817	0.965388695454	N\A	0.029052029136	0.024089929059	0.003271246695	34	7	
7600000	502.093918	1	-0.996488220437	0.735202619044	0.165352732262	-0.020808914372	0.000097013793	0.960636500374	N\A	0.031987302348	0.028639138083	0.003427384333	34	5	
7650000	504.689348	1	-0.939343518478	0.747769496161	0.140557926613	-0.018212142599	0.000082839342	0.962651197360	N\A	0.031892433923	0.028310103061	0.003539048073	30	3	
7700000	498.815008	1	-0.931432035828	0.732478056786	0.176858089214	-0.028839484558	0.000126112938	0.959016790166	N\A	0.029042890262	0.026565790405	0.003514213205	37	6	
7750000	514.614195	1	-0.726986401437	0.613984725553	0.282001174966	-0.034163630148	0.000097400666	0.963746958667	N\A	0.027241346772	0.024972529024	0.003417715325	34	6	
7800000	494.363388	1	-0.884779357942	0.696209994206	0.223792415106	-0.033526508664	0.000095578406	0.959635518990	N\A	0.025627469931	0.024775518285	0.003489380342	40	7	
7850000	514.351483	1	-0.870616046933	0.657687651045	0.305673471554	-0.043746411007	0.000098352514	0.965171813232	N\A	0.023360455665	0.021475275509	0.002973131690	40	3	
7900000	518.198534	1	-1.007406379735	0.766461139629	0.146054103746	-0.021120502848	0.000105637101	0.979945922722	N\A	0.023076097886	0.023077108803	0.003051504525	38	6	
7950000	497.754287	1	-0.945384328146	0.723811688005	0.190058108350	-0.024891856093	0.000088127726	0.992463681114	N\A	0.027709984983	0.022279868564	0.003089478059	34	3	
8000000	508.207908	1	-0.829906867359	0.672549653348	0.234800267886	-0.028628303375	0.000080456951	0.959518845304	N\A	0.032439902607	0.029113982498	0.003765280730	26	5	
8050000	506.966044	1	-0.943473123861	0.738878776997	0.172880240017	-0.026646179782	0.000102437353	0.969904197138	N\A	0.024008964608	0.022137633769	0.003245515019	37	6	
8100000	506.030292	1	-0.851745240859	0.705966411849	0.167162934450	-0.021401462076	0.000109537531	0.962679324583	N\A	0.027327056397	0.024747615386	0.003478667665	29	5	
8150000	513.935848	1	-0.912547557404	0.701513739318	0.227791917707	-0.029988407625	0.000096823070	0.961305412231	N\A	0.032704976173	0.029332218169	0.003452885002	32	6	
8200000	509.039695	1	-0.975373697995	0.776746196072	0.145767722343	-0.024936088629	0.000114640601	0.972294622800	N\A	0.021771908422	0.020270019242	0.003369591048	34	11	
