Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  STR_d1_m5-glob-006.txt
Log File Name:                   STR_d1_m5-glob-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3981004183
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   STR_d1_m5-glob-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.147241
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.77 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	530.034605	1	-1.325134751091	1.001780091298	-0.001842516009	0.000059331633	0.999997812192	N\A	0.001568926373	0.001570503170	31	0	1.581078106925	Global Trend	
1050000	532.989267	1	-1.257912853369	0.998452897061	-0.000039115326	0.000160101683	0.998915576839	N\A	0.002553750730	0.001297030642	31	1	-0.223256713868	Global Trend	
1100000	535.802711	1	-1.374794645553	1.096845400476	-0.014770408215	0.000191548335	0.979822007462	N\A	0.030264545787	0.004582859186	39	0	0.008039585229	Global Trend	
1150000	542.537365	1	-1.384915659249	1.028791170390	-0.002330690455	0.000116136682	0.986628097505	N\A	0.031126099248	0.004423707324	30	3	-0.003189655364	Global Trend	
1200000	550.150148	1	-1.359472425838	1.005771463009	-0.000632804942	0.000068464020	0.991517294777	N\A	0.007437173955	0.001811813888	40	5	-0.025250512553	Global Trend	
1250000	539.463459	1	-1.347153866249	0.997711584880	0.002326892777	0.000042764520	0.986238809087	N\A	0.024070997269	0.004043682019	34	1	-0.003586650605	Global Trend	
1300000	529.395972	1	-1.452499848335	0.987260086254	0.003458602527	0.000252510388	0.994856077047	N\A	0.005272457701	0.001643265823	38	1	0.118037599075	Global Trend	
1350000	544.360953	1	-1.171700867452	1.018503974086	-0.001072656252	0.000104548230	0.995797473528	N\A	0.004794432936	0.001591051074	38	1	0.066325475730	Global Trend	
1400000	530.810663	1	-1.344681382458	1.003758951374	0.001929801357	0.000101439573	0.990385987588	N\A	0.008663773414	0.001633571535	39	2	0.028732349603	Global Trend	
1450000	535.603767	1	-1.303678426167	1.011760067245	-0.000826639410	0.000033170814	0.991823967748	N\A	0.009916136903	0.001788924044	50	1	0.005982831378	Global Trend	
1500000	542.280499	1	-1.202808682479	0.995049156441	0.000277659423	0.000056394034	0.998884930023	N\A	0.002618751554	0.001478304821	47	4	-0.066906781371	Global Trend	
1550000	533.626732	1	-1.309350113597	0.996793212765	0.004751715002	0.000207214507	0.999386727907	N\A	0.002162929858	0.001413796857	34	1	0.297706960143	Global Trend	
1600000	535.027900	1	-1.213403673885	0.984499630289	0.005203423621	0.000177850884	0.997117811164	N\A	0.004043607243	0.001688492924	48	0	-0.106737994241	Global Trend	
1650000	543.240601	1	-1.279412634256	1.001663330778	-0.001513638318	0.000151029526	0.999980285699	N\A	0.001429424261	0.001400403005	36	2	1.276021197847	Global Trend	
1700000	537.248475	1	-1.326161950876	0.997582753865	0.002716248046	0.000212042823	0.996925739270	N\A	0.004093760729	0.001361690787	41	0	-0.118055401282	Global Trend	
