Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m9-glob-005.txt
Log File Name:                   SCH_d1_m9-glob-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3241486415
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m9-glob-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
12750000	474.929516	1	-1.925434450621	1.416128762253	-0.074549114407	-0.081103362738	0.021524297899	0.000109154837	0.965657655243	N\A	0.102689302635	0.014514704652	0.044772011760	0.007563754932	37	1	0.001091036741	Global Trend	
12800000	473.383856	1	-2.026423159076	1.464595334898	-0.057745773155	-0.153459122995	0.011047217208	0.000106741363	0.962381032783	N\A	0.102344058208	0.014017746510	0.047001828340	0.007532201337	29	5	0.001087150765	Global Trend	
12850000	488.321419	1	-1.508920980753	1.226489655326	-0.046936890179	-0.036763467356	0.010630144361	0.000115875686	0.966763332169	N\A	0.058816853973	0.008112823709	0.036782427197	0.005881217663	27	3	0.007362614824	Global Trend	
12900000	476.251718	1	-1.894348365868	1.390679466200	-0.057490938825	-0.126814271148	0.016686316193	0.000119378821	0.965750889838	N\A	0.092415945331	0.013193172390	0.042463541945	0.007240766618	37	1	0.001776817062	Global Trend	
12950000	475.397354	1	-1.745612761572	1.188488666124	-0.044654337666	-0.007571633705	0.012214443104	0.000121816172	0.963524914989	N\A	0.079130869435	0.011763132553	0.040812293249	0.007328747728	44	3	-0.002903029889	Global Trend	
13000000	474.001542	1	-1.659560451955	1.165798376947	-0.033241798627	-0.022718155166	0.010038186354	0.000181139263	0.963940529144	N\A	0.104304068876	0.015982171162	0.045567968186	0.008548336150	33	2	0.002337359745	Global Trend	
13050000	478.245502	1	-1.327412733586	0.997923263391	-0.001856282931	0.022630131397	-0.007671918923	0.000116970628	0.995570507389	N\A	0.031155270816	0.004067592027	0.032900454751	0.004885437100	30	4	0.061828217549	Global Trend	
13100000	478.622080	1	-1.661012892300	1.173040878413	-0.036748546883	0.047257236709	-0.005422223297	0.000127997391	0.963450393188	N\A	0.095186587932	0.012923533840	0.044995673476	0.007390026434	29	2	0.002634469174	Global Trend	
13150000	470.503556	1	-1.533607152288	1.108691273056	-0.024422363409	0.026576109654	-0.007165073929	0.000087846878	0.967636566449	N\A	0.056520062181	0.008143409755	0.036949287956	0.005571985484	40	4	0.003820364173	Global Trend	
13200000	485.497642	1	-2.218214200187	1.614227508454	-0.107262795952	-0.108996236007	0.031531660339	0.000112523172	0.967369060791	N\A	0.106221766866	0.015790991049	0.045620603557	0.008440477893	35	3	0.000421472387	Global Trend	
13250000	466.583871	1	-2.295076033771	1.656466540195	-0.093263538553	-0.189463544510	0.029958128170	0.000221500522	0.961619536996	N\A	0.115216665303	0.016536362320	0.049913211709	0.008948523695	35	4	0.000871420636	Global Trend	
13300000	469.971248	1	-1.465487474430	1.052678267138	-0.013536333670	0.029261726016	-0.008892526062	0.000118106593	0.969239027729	N\A	0.050059740071	0.006645667670	0.035813542183	0.005553783373	41	2	0.006826897849	Global Trend	
13350000	472.503756	1	-1.958574166852	1.395083138061	-0.059523621449	-0.110469182469	0.016110446145	0.000086135595	0.963755225277	N\A	0.109627402590	0.016673791417	0.046448000473	0.008631904575	29	5	0.000366221829	Global Trend	
13400000	480.522931	1	-1.768504864961	1.296669648099	-0.055650718095	-0.009866196290	0.005251207729	0.000088531380	0.961293943452	N\A	0.094820615609	0.013417781091	0.044731236970	0.007679510495	35	2	0.001552149467	Global Trend	
13450000	472.940618	1	-1.968009193262	1.417448192532	-0.060063028297	-0.130875789157	0.017614304658	0.000077495259	0.967055014379	N\A	0.094902866599	0.014065826196	0.043947323897	0.007837596782	36	3	0.000410243002	Global Trend	
13500000	469.094325	1	-1.839453982714	1.366308939045	-0.078770151363	-0.023610303391	0.019905144859	0.000131877264	0.962084904879	N\A	0.103820141089	0.014444136152	0.046497243509	0.007688270376	32	2	0.001167287823	Global Trend	
13550000	487.105027	1	-1.653790668137	1.117572776035	-0.015106650755	-0.003886430491	-0.010326501375	0.000101412914	0.964102850910	N\A	0.108876382965	0.016881701122	0.044282813536	0.008719633289	33	4	0.000308222831	Global Trend	
13600000	486.106309	1	-1.560342537288	1.156326775012	-0.035161749792	0.001146540870	0.003903289372	0.000199658866	0.967285253277	N\A	0.069894531852	0.010018747552	0.039177788181	0.006678541976	38	3	0.006729550281	Global Trend	
13650000	471.322111	1	-2.189185301231	1.558226341439	-0.079365034440	-0.132243865270	0.018814242275	0.000162005404	0.962420286082	N\A	0.115382490596	0.016015604965	0.051613249090	0.009284808021	33	3	0.001180616660	Global Trend	
13700000	463.476603	1	-1.561920615397	1.170488309051	-0.030764297140	-0.035655642417	0.000253857482	0.000124742641	0.964391565128	N\A	0.071199632457	0.009943621106	0.041451636491	0.006987557543	39	5	0.004608933083	Global Trend	
13750000	481.549127	1	-2.064183923755	1.506522808743	-0.083218935484	-0.134281619486	0.023803780674	0.000102651913	0.968370784237	N\A	0.107171337838	0.015217796705	0.045440590224	0.007961566574	41	4	0.000109519753	Global Trend	
13800000	473.010120	1	-1.791363287570	1.347723050896	-0.050334471415	-0.110333415744	0.013733340412	0.000156884138	0.966155548672	N\A	0.073072503741	0.011210437796	0.039793274194	0.007022053974	45	4	0.003640951756	Global Trend	
13850000	495.058932	1	-1.864392293672	1.322323154838	-0.053378162036	-0.060434790849	0.009598294178	0.000183969339	0.966591321130	N\A	0.096458671371	0.013960015390	0.041904129460	0.007161729510	38	4	0.000278912686	Global Trend	
13900000	480.420260	1	-1.617211736357	1.151766306672	-0.032686766714	0.015924345933	-0.003606472764	0.000089065137	0.963607802266	N\A	0.118786224787	0.016921860110	0.049075770133	0.008563983069	38	4	0.000171934491	Global Trend	
13950000	474.835340	1	-1.981343771344	1.465897491612	-0.081772132463	-0.066724723204	0.016063883311	0.000164401091	0.961951813401	N\A	0.099875355744	0.014228957989	0.045258806495	0.008013603558	48	6	0.001626350019	Global Trend	
14000000	481.037075	1	-1.970048591324	1.401275800692	-0.064595465308	-0.055942667573	0.007466908625	0.000090614014	0.964017159255	N\A	0.102351859366	0.014881623534	0.043690858318	0.007688954915	36	6	0.000567671618	Global Trend	
14050000	469.712378	1	-2.208880486189	1.541364888671	-0.068360575305	-0.162102720449	0.015530805436	0.000216444185	0.963018438209	N\A	0.110355400135	0.015998528048	0.046424257549	0.008216891715	33	8	0.000832191383	Global Trend	
14100000	497.612712	1	-2.065014415187	1.549843909688	-0.082994856463	-0.174547410156	0.029824860719	0.000116776565	0.968076793845	N\A	0.095464667263	0.013355481593	0.040952924949	0.007323554169	33	4	0.001640062584	Global Trend	
14150000	489.336034	1	-2.574431197220	1.854964829431	-0.141559315411	-0.180764792393	0.043144149816	0.000146369059	0.963470358552	N\A	0.097096197357	0.011610401748	0.047219727482	0.007003348918	31	5	0.000065131616	Global Trend	
14200000	492.051552	1	-1.920014404999	1.398315054469	-0.067528600440	-0.065129900471	0.010860911405	0.000065990784	0.981413796770	N\A	0.057129318995	0.010582469931	0.030023713360	0.006512688026	33	3	0.000732971182	Global Trend	
14250000	472.621284	1	-1.880667216299	1.314073176148	-0.052537944905	-0.048742812818	0.007984374145	0.000084853026	0.964195353318	N\A	0.094949246323	0.014116757725	0.041083265000	0.007496254079	35	4	0.000507268409	Global Trend	
14300000	479.167740	1	-1.906677597995	1.496388338309	-0.087617576901	-0.100129685318	0.024977840792	0.000147549196	0.967961549370	N\A	0.081256140330	0.011714717851	0.040778245230	0.006968542341	32	2	0.003134030610	Global Trend	
14350000	466.086318	1	-1.974558286944	1.435756150500	-0.080423413181	-0.030693979342	0.013305563182	0.000093818808	0.961657438079	N\A	0.110623404810	0.015366115942	0.048189838017	0.007827877650	29	2	0.000960304630	Global Trend	
14400000	490.721725	1	-1.804256206653	1.291596880271	-0.042808294079	-0.070185038685	0.005617361217	0.000078010679	0.966058720611	N\A	0.105813282120	0.015765356614	0.044564138072	0.008150196137	40	4	0.000594186164	Global Trend	
14450000	487.446467	1	-1.963087673609	1.418198090559	-0.061501306498	-0.110303990895	0.015983710955	0.000112685748	0.968557495488	N\A	0.101629295027	0.014205484238	0.044713542900	0.007887992892	37	5	0.001497508623	Global Trend	
14500000	490.019034	1	-1.929490497325	1.404436133779	-0.066884961625	-0.095610825083	0.018023306774	0.000113936074	0.963257288947	N\A	0.105311594205	0.015304635357	0.045747379791	0.007927202087	28	3	0.000729923415	Global Trend	
14550000	481.483836	1	-1.723887281055	1.236023759786	-0.043187915758	-0.012872086554	0.000338178500	0.000112116399	0.964773662979	N\A	0.091085811954	0.012936609497	0.042391161217	0.007184264935	36	5	0.001528231657	Global Trend	
14600000	490.774439	1	-2.202972906134	1.655357243058	-0.112146141027	-0.163132491512	0.040827933711	0.000070008146	0.967644729504	N\A	0.108856120905	0.016925225957	0.044374550965	0.008724120251	35	6	0.000530354836	Global Trend	
14650000	483.242589	1	-1.942574541536	1.383065648694	-0.060079528736	-0.084888693687	0.016150080438	0.000055909323	0.969333059052	N\A	0.084776598106	0.012624248058	0.039365567689	0.007079580834	42	2	0.000899959465	Global Trend	
14700000	460.781488	1	-2.218476625182	1.602792344476	-0.081385166637	-0.188971056011	0.027935302183	0.000122640354	0.957876614136	N\A	0.116852282200	0.016591750769	0.050770856724	0.008998517962	39	3	0.001130942827	Global Trend	
14750000	466.693402	1	-1.753747563333	1.238951418932	-0.043382782146	0.002573636778	0.000391329258	0.000125805772	0.962301402187	N\A	0.099374282748	0.014203746832	0.044800449839	0.007658949680	31	2	0.001564159619	Global Trend	
14800000	480.847807	1	-2.146101373021	1.505957972793	-0.078315615246	-0.124914213249	0.022541782481	0.000124528490	0.965453390384	N\A	0.121037226054	0.017893476810	0.045179911388	0.008252559742	34	4	-0.000398062712	Global Trend	
14850000	494.491124	1	-1.709005766784	1.257169671573	-0.042769877849	-0.065068365881	0.009817555679	0.000105553387	0.969068990284	N\A	0.080486414708	0.012432020936	0.037989720883	0.007316266176	34	5	0.001782860454	Global Trend	
14900000	482.666647	1	-1.590666604692	1.215123310551	-0.042993766513	-0.026804530247	0.008919760728	0.000080770998	0.968358693198	N\A	0.065770413714	0.009328654722	0.039191792281	0.006793052082	31	3	0.003640739317	Global Trend	
14950000	485.160539	1	-1.865829632859	1.352970741794	-0.056718072257	-0.072209186544	0.011641106348	0.000119851016	0.965432994370	N\A	0.098467515743	0.014364661617	0.044061464856	0.007629964655	40	4	0.001852572686	Global Trend	
15000000	503.453735	1	-1.719769883426	1.274920082122	-0.054402714005	-0.022436033454	0.007480014550	0.000105334738	0.967016826127	N\A	0.090046774778	0.013087046962	0.041849194291	0.007344453115	27	5	0.001859481640	Global Trend	
15050000	470.183912	1	-2.221373571819	1.654866835591	-0.104005184824	-0.185321541271	0.033132468284	0.000181273116	0.966199887944	N\A	0.124384954800	0.018233697092	0.048222841834	0.008650595393	31	1	0.000638326657	Global Trend	
15100000	484.673104	1	-1.863838890409	1.351806046625	-0.058174138368	-0.068605414703	0.009138710777	0.000079256074	0.963103064186	N\A	0.114636863742	0.015894285954	0.047929193567	0.007915779024	40	4	0.000507392444	Global Trend	
15150000	489.824484	1	-1.845994120186	1.333058451433	-0.049532776041	-0.062702819583	0.004189495426	0.000199266559	0.963571225828	N\A	0.098426007367	0.014202686713	0.044503441809	0.007925953622	27	4	0.002646546111	Global Trend	
15200000	478.952128	1	-1.977383056261	1.415824250595	-0.066987184088	-0.118288337092	0.023452368375	0.000102291828	0.964435648479	N\A	0.113355907503	0.016500990461	0.046582787648	0.008159206332	26	2	0.000030946773	Global Trend	
15250000	498.476609	1	-1.931788615667	1.432709477438	-0.074969911564	-0.062594481458	0.017236884005	0.000095047179	0.967411427416	N\A	0.092383048530	0.013131393654	0.041693757374	0.007169066958	28	5	0.001767472338	Global Trend	
15300000	473.418605	1	-1.843727976889	1.309382121892	-0.051016569751	-0.078073434562	0.014486841449	0.000124169620	0.965671048341	N\A	0.118730259010	0.017075726084	0.047820575016	0.008278367274	29	4	0.000347138785	Global Trend	
15350000	483.921354	1	-1.825145542562	1.318165179986	-0.057256780984	-0.056474095486	0.013257565802	0.000094491486	0.966633448441	N\A	0.101522965693	0.014194196682	0.046548086767	0.008069673196	39	3	0.000922874745	Global Trend	
15400000	476.919959	1	-1.729204907694	1.234755475134	-0.046110416444	-0.009099330071	0.004947816271	0.000105215986	0.962068573374	N\A	0.097210608172	0.014179119941	0.045535163203	0.008086115720	34	4	0.001227052802	Global Trend	
15450000	481.872340	1	-1.871711929028	1.327956672303	-0.054156758786	-0.034049087394	0.006323718620	0.000113617113	0.964744157427	N\A	0.084266956648	0.011567102590	0.039741363832	0.006777204472	35	3	0.001593304606	Global Trend	
15500000	470.666559	1	-1.750493658231	1.246548916220	-0.032132684003	-0.067926035718	0.004134442688	0.000098928274	0.959930502193	N\A	0.098563667706	0.013817246382	0.046083668011	0.007323648142	28	5	0.001832048737	Global Trend	
15550000	484.532008	1	-1.659096779700	1.203917031896	-0.050552682774	0.025055837711	0.008717003618	0.000125080615	0.966467386469	N\A	0.094656966392	0.013837557018	0.042917940727	0.007975848321	34	3	0.001745298618	Global Trend	
15600000	476.162599	1	-1.872544758120	1.359285666605	-0.055283933147	-0.083409473195	0.012296093940	0.000103173427	0.961982788980	N\A	0.101282270231	0.013977320682	0.045995116755	0.007472568625	34	2	0.001691722796	Global Trend	
15650000	485.044397	1	-2.574509895828	1.883619108370	-0.144955067140	-0.249309693671	0.059489546358	0.000182817270	0.965334466819	N\A	0.103913965690	0.013759513100	0.047333368936	0.007970553164	38	4	-0.000011376402	Global Trend	
15700000	481.227356	1	-2.018973845588	1.527720225843	-0.087936806934	-0.148977372139	0.032901637368	0.000112073460	0.964836171695	N\A	0.097474840001	0.014828104209	0.042602109220	0.007619054098	31	2	0.001655821692	Global Trend	
15750000	488.010818	1	-2.058684877817	1.474731847519	-0.078460564047	-0.116373858563	0.025351100760	0.000119776643	0.972313059638	N\A	0.117043200444	0.017201534065	0.045201840033	0.008109389251	39	5	-0.000098740452	Global Trend	
15800000	470.336512	1	-1.951386230138	1.411521778661	-0.062084098931	-0.097388629834	0.013515981381	0.000126622443	0.971262968578	N\A	0.086311803004	0.012591925298	0.040505200301	0.006870673434	29	0	0.002180364561	Global Trend	
15850000	473.838877	1	-1.862983748590	1.310438974042	-0.061339381880	-0.040665996787	0.015635579149	0.000130916907	0.965295507777	N\A	0.102256625716	0.015062618371	0.044460514711	0.007882188834	29	2	-0.000724561670	Global Trend	
15900000	472.518259	1	-1.959290030435	1.335929588729	-0.052507477088	-0.065117355675	0.011139135050	0.000102197106	0.962138845774	N\A	0.110335135318	0.015945830215	0.047324001697	0.008119986103	35	2	-0.000430195812	Global Trend	
15950000	476.464859	1	-1.789238990242	1.218739460045	-0.033790909346	-0.033250908334	0.002391165959	0.000102830119	0.962173079519	N\A	0.116928238353	0.016157777657	0.050404604837	0.008281114154	39	2	-0.000079991101	Global Trend	
16000000	477.085000	1	-1.843113511164	1.337821072980	-0.048527816414	-0.082390675995	0.004251726848	0.000207557670	0.964279812547	N\A	0.100528408272	0.014525890381	0.045350288753	0.007867773277	43	3	0.002678070879	Global Trend	
16050000	482.617188	1	-2.027657530377	1.456310419631	-0.071695672726	-0.097305778893	0.013496844660	0.000164308700	0.969223182915	N\A	0.108405651562	0.015246523587	0.046224554112	0.008054604543	32	4	0.000561029482	Global Trend	
16100000	485.074650	1	-1.939117622034	1.367226035204	-0.057769203785	-0.045836138703	0.004905983214	0.000090700941	0.969160222722	N\A	0.113124350621	0.016145607389	0.046478941407	0.008143242438	44	7	0.000300489138	Global Trend	
16150000	479.115822	1	-2.164514654925	1.467056007615	-0.064186088340	-0.121811043384	0.016494278312	0.000238387918	0.964095387350	N\A	0.108216699025	0.015598182451	0.046490048661	0.008487508640	33	2	-0.000005531300	Global Trend	
16200000	480.905759	1	-1.777838059652	1.400652427499	-0.052086643203	-0.108481308223	0.008235234817	0.000222901621	0.965089802725	N\A	0.080536718373	0.010981085631	0.042253009744	0.007221828106	36	4	0.007813778938	Global Trend	
16250000	487.614825	1	-1.830852009586	1.356285557737	-0.053547823533	-0.110426713965	0.014435868160	0.000169816908	0.967398389499	N\A	0.102392183903	0.014483735637	0.046442071170	0.008272051862	27	5	0.003050117246	Global Trend	
16300000	458.100205	1	-1.876380789973	1.323721571849	-0.050884831621	-0.065874918878	0.007367866427	0.000108298589	0.964479172036	N\A	0.105985764647	0.013959779122	0.048319776024	0.007700279626	38	4	0.000244474587	Global Trend	
16350000	463.436100	1	-1.960645938794	1.383752712455	-0.058128285846	-0.079143956716	0.010392270938	0.000203400986	0.963480207581	N\A	0.114673268609	0.016334828780	0.049801588671	0.008897322051	36	2	0.001516235474	Global Trend	
16400000	483.904938	1	-1.875294708084	1.316904563187	-0.034252200959	-0.109821889964	0.003407032947	0.000110971137	0.964365090695	N\A	0.114477439109	0.016313878626	0.046297195196	0.008007153124	45	4	0.000287913948	Global Trend	
16450000	478.046625	1	-2.072547447060	1.549753102562	-0.088297253273	-0.111992455587	0.023541800249	0.000116668276	0.965618124815	N\A	0.086282050218	0.012651133756	0.039958910727	0.006936436250	39	4	0.002005222251	Global Trend	
16500000	475.321354	1	-2.075361829801	1.477085845359	-0.069753208854	-0.115504236738	0.015569153834	0.000106520027	0.965755365370	N\A	0.101892408909	0.014819412569	0.047116747135	0.008687496294	35	1	0.000894060346	Global Trend	
16550000	465.967325	1	-2.016016431913	1.376174289815	-0.055598388858	-0.063393581546	0.005637348251	0.000141418543	0.966705164420	N\A	0.104273041854	0.014910114710	0.045427245350	0.007937841165	40	0	-0.000122302053	Global Trend	
16600000	473.619847	1	-1.720785375414	1.232394809988	-0.030926717296	-0.062801411014	0.002087898598	0.000087693524	0.965029021943	N\A	0.084916679422	0.011864465359	0.042461485808	0.006918297887	38	3	0.002314840584	Global Trend	
16650000	477.258669	1	-1.668140144052	1.220483917042	-0.033797251505	-0.028822675703	-0.001290161277	0.000089747414	0.965089261230	N\A	0.070870620171	0.009361137907	0.039692371507	0.005895285807	38	1	0.003274877281	Global Trend	
16700000	483.289222	1	-1.908195615072	1.385268058163	-0.066285821471	-0.032910480154	0.004428330175	0.000077640098	0.963982414415	N\A	0.097423332245	0.014240507579	0.042840088255	0.007406614537	34	4	0.000976691859	Global Trend	
16750000	473.051102	1	-1.696360845935	1.179137606679	-0.039987259811	0.006392422703	0.002092835844	0.000104024272	0.959250436456	N\A	0.102245918746	0.013881562713	0.046914639571	0.007554379265	45	1	-0.000677484087	Global Trend	
16800000	467.954700	1	-1.702749958527	1.227080763351	-0.038653488184	-0.022511248902	0.001705003660	0.000119793643	0.963104975236	N\A	0.087169986651	0.012340645162	0.043524500858	0.007193396668	42	3	0.002864111320	Global Trend	
16850000	475.806736	1	-1.831770231889	1.343274036272	-0.047612676677	-0.073876737558	0.003695134727	0.000173796745	0.963363063248	N\A	0.086004941507	0.011832074421	0.042781897069	0.006824567866	23	3	0.003751266409	Global Trend	
16900000	483.989307	1	-1.964153319689	1.402139238702	-0.062198268946	-0.110267170680	0.018126513785	0.000076654006	0.972117467152	N\A	0.106701867551	0.014895137094	0.045283072939	0.007699011802	53	4	0.000225624473	Global Trend	
16950000	469.107370	1	-2.025605402141	1.465670917934	-0.069142536513	-0.146924666690	0.021465699966	0.000108522333	0.965455279477	N\A	0.119706099673	0.017220813394	0.048310760706	0.008404972028	40	2	0.000372029183	Global Trend	
17000000	476.521334	1	-1.827471891897	1.279081639869	-0.041599982718	-0.038209658628	0.002026058950	0.000247625344	0.963624839847	N\A	0.095886104056	0.012877265602	0.044521198214	0.007690048027	35	5	0.001774393185	Global Trend	
17050000	484.726090	1	-2.260553355991	1.559261003175	-0.087527018841	-0.139826996546	0.022933497094	0.000211420709	0.964184406012	N\A	0.113101521126	0.016734626721	0.046088236098	0.008249151864	36	5	-0.001270582898	Global Trend	
17100000	479.365287	1	-2.256656608035	1.647156566725	-0.097085070933	-0.195206736626	0.033959212646	0.000314412830	0.966264253195	N\A	0.116899988561	0.016670446559	0.048824258336	0.008452253953	33	3	0.001342119594	Global Trend	
17150000	470.603182	1	-1.786281404745	1.312428392622	-0.057931970339	-0.045146954829	0.012071910603	0.000107722640	0.964645067401	N\A	0.094975271459	0.013195231952	0.043389034848	0.007136353302	34	1	0.001741207966	Global Trend	
17200000	475.046545	1	-1.770503354554	1.249485121742	-0.034941768686	-0.012308110718	-0.008169281673	0.000239291335	0.962278418633	N\A	0.087930515173	0.011375883694	0.042419533206	0.006591820567	33	2	0.004452433320	Global Trend	
17250000	470.744744	1	-1.630379592257	1.144617573363	-0.031229278627	0.032509748690	-0.005165737986	0.000100801022	0.963435327965	N\A	0.094400803167	0.011686997661	0.046431937340	0.007301432159	26	3	0.000673640960	Global Trend	
17300000	470.965479	1	-2.177129016199	1.571845274348	-0.077911484097	-0.162726676009	0.018760436884	0.000126718142	0.961540353658	N\A	0.106295186045	0.014711588164	0.047825947065	0.007902174990	31	3	0.001376295678	Global Trend	
17350000	478.707470	1	-1.918139488086	1.301267804933	-0.052314491038	-0.035959981124	0.007568408457	0.000117271031	0.966175285241	N\A	0.103011673805	0.014568345833	0.045264264571	0.007306177256	34	2	-0.001022456986	Global Trend	
17400000	476.716526	1	-1.842141459482	1.316760765848	-0.048197636705	-0.065393838691	0.008829764749	0.000059001198	0.966659494180	N\A	0.090847987969	0.012799889585	0.041426435618	0.007262064699	31	6	0.001244465840	Global Trend	
17450000	477.872746	1	-1.324138162647	0.977925913165	-0.008277005202	0.043352720855	-0.011807584099	0.000109027623	0.997711919712	N\A	0.033424042261	0.004276659732	0.036015099852	0.005113997935	31	5	0.067572252300	Global Trend	
17500000	497.400012	1	-1.790027954953	1.358591004820	-0.053559194243	-0.109746367608	0.013805441074	0.000121000276	0.973062371410	N\A	0.073049296610	0.010560092402	0.037583104043	0.005979993312	37	3	0.003442673633	Global Trend	
17550000	488.329120	1	-1.847144593964	1.238512773747	-0.043625955466	0.030545522873	-0.005955970185	0.000162546585	0.964407811590	N\A	0.103094325112	0.014381139726	0.046150802371	0.008121448279	38	2	-0.000220273119	Global Trend	
17600000	485.087898	1	-2.111124666944	1.490630764026	-0.074994518751	-0.119065127014	0.015752122198	0.000173058806	0.969282933719	N\A	0.112223792815	0.015987550901	0.047242804233	0.008373313009	34	4	-0.000009334109	Global Trend	
17650000	498.075070	1	-1.856926802433	1.315970974417	-0.048479609414	-0.063475020011	0.008142152331	0.000126275028	0.968062237720	N\A	0.095761039943	0.013399484273	0.042720718766	0.007082940861	33	3	0.001587988938	Global Trend	
17700000	488.009540	1	-1.881120016565	1.334804546992	-0.061095194407	-0.036074010245	0.010470773409	0.000084228558	0.965438258009	N\A	0.088225743436	0.013653807932	0.036434924386	0.007394727014	49	3	0.001078888659	Global Trend	
17750000	491.168416	1	-1.942084595596	1.375263986052	-0.064808411830	-0.036563334142	0.006078176122	0.000116030397	0.964641020620	N\A	0.101741525367	0.013295626165	0.046796923950	0.007242536530	38	4	0.000488029072	Global Trend	
17800000	470.959103	1	-2.059392639050	1.493171191969	-0.079057628189	-0.078724355059	0.014993584968	0.000201093378	0.970928584044	N\A	0.102039656362	0.016078597962	0.037689585442	0.007904231346	33	4	0.001714750502	Global Trend	
17850000	477.338911	1	-2.268676066066	1.614428412176	-0.087128772918	-0.165005522024	0.021389579732	0.000124232945	0.964113479579	N\A	0.119157038375	0.017095510068	0.048329635968	0.008677698764	34	2	0.000499586135	Global Trend	
17900000	467.534692	1	-2.157524812158	1.628869178747	-0.109296745178	-0.153001250674	0.034852124403	0.000121093533	0.957518476905	N\A	0.108143357443	0.014405845258	0.049527307237	0.008080323155	28	4	0.000708786498	Global Trend	
17950000	479.748587	1	-2.069808150037	1.479053139672	-0.058189205427	-0.181522783831	0.016303287132	0.000121919865	0.965676488224	N\A	0.113771866753	0.016053304139	0.048080165704	0.008291260776	44	4	0.000484343370	Global Trend	
18000000	492.957283	1	-1.735460872862	1.240453158004	-0.044748340474	-0.019808335242	0.005526113460	0.000057752087	0.966266675310	N\A	0.112598869176	0.015513791974	0.048865375071	0.008227083398	36	5	0.000313155024	Global Trend	
18050000	483.133274	1	-1.758857535951	1.240853340237	-0.036431345350	-0.066985671220	0.007874615170	0.000016840244	0.964820643678	N\A	0.089754799087	0.013027152612	0.040739483076	0.007208088330	55	4	-0.000178292340	Global Trend	
18100000	495.270984	1	-1.945651523987	1.411881800803	-0.061142294756	-0.110302198908	0.016702645714	0.000011215078	0.967347600740	N\A	0.097601686586	0.014463312196	0.043221401798	0.007455437822	35	5	0.000201657256	Global Trend	
18150000	479.194242	1	-1.902658984982	1.296501345457	-0.043717004487	-0.041182961007	0.000335953877	0.000016347852	0.965144183361	N\A	0.095935375785	0.014206541489	0.042736071852	0.007926755893	42	2	-0.000051711609	Global Trend	
18200000	482.065627	1	-2.274909271168	1.597378187960	-0.066819110585	-0.237363894038	0.023747654585	0.000021874017	0.968632717036	N\A	0.112844380726	0.016640268149	0.045953545962	0.008705175725	45	5	0.000072541243	Global Trend	
18250000	466.616712	1	-2.373605133923	1.694868777845	-0.115417396960	-0.152714251611	0.035456780166	0.000106499036	0.964060842859	N\A	0.126330896314	0.018869176199	0.048830407998	0.008824081482	36	2	-0.000174432485	Global Trend	
18300000	488.026578	1	-2.217201453529	1.642036845622	-0.102841929169	-0.168368855059	0.037084346460	0.000052793672	0.970156419220	N\A	0.102344472538	0.014447432985	0.044928996519	0.007674079058	37	5	0.000625198199	Global Trend	
18350000	485.818991	1	-1.818244034052	1.385183953130	-0.077363057778	-0.057068449616	0.020713558094	0.000121001504	0.965275730986	N\A	0.102091570741	0.015204165054	0.043674674420	0.008284956854	31	5	0.001690711204	Global Trend	
18400000	496.706031	1	-1.823207144174	1.311615514168	-0.051798278722	-0.033269541829	0.004204100070	0.000055006247	0.967531605532	N\A	0.076390370060	0.011513969714	0.035789471468	0.006184664956	32	2	0.001470094384	Global Trend	
18450000	463.594932	1	-2.030730445869	1.596578475068	-0.086030646456	-0.160138480820	0.025054021965	0.000141233951	0.959761950261	N\A	0.097449400461	0.013380598806	0.044833896709	0.006929655691	33	4	0.003427142502	Global Trend	
