Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  STR_d1_m9-VR-002.txt
Log File Name:                   STR_d1_m9-VR-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            4129904833
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   STR_d1_m9-VR-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
13850000	532.134261	1	-1.533156645789	1.152214874976	-0.010145628257	-0.097528106402	0.009237712667	0.000059468414	0.983783857207	N\A	0.078729923430	0.011820686796	0.033688928331	0.006754117101	43	27	
13900000	528.685807	1	-1.744797123808	1.302780617903	-0.034962363880	-0.098253570764	0.011106323657	0.000061606390	0.978745120456	N\A	0.086478408822	0.011162068294	0.039703413697	0.006592597898	39	33	
13950000	543.302394	1	-1.458996619439	1.060867552711	0.009460161069	-0.064800101963	-0.002732095929	0.000163145893	0.983102707437	N\A	0.084679866346	0.012214414562	0.036365250749	0.007201029481	50	16	
14000000	541.941954	1	-1.523855528261	1.099590781461	0.000339383298	-0.050044724791	-0.003098814040	0.000102135547	0.985536138386	N\A	0.085567550623	0.011856373724	0.037978516527	0.006669627403	38	23	
14050000	528.295267	1	-1.866539272504	1.363411896697	-0.033707115065	-0.168050330810	0.017699871007	0.000144316020	0.977816473052	N\A	0.095669612725	0.014085617196	0.040243940736	0.007840956687	42	25	
14100000	527.509204	1	-1.576229009256	1.148471682940	-0.009563377204	-0.063841599796	0.003938531001	0.000100129966	0.981049083499	N\A	0.086781153800	0.011959055901	0.038113755981	0.006823252999	44	20	
14150000	519.177947	1	-1.347401287921	0.997853649125	0.011623573527	-0.038193409563	-0.002336169825	0.000103182597	0.977515014270	N\A	0.094025957360	0.013620289065	0.038364986654	0.007103384722	36	20	
14200000	522.271591	1	-1.763178251667	1.326981753098	-0.035700255282	-0.130494488110	0.012017276329	0.000084553539	0.972570293863	N\A	0.073079875427	0.009045931783	0.037675945802	0.006067780608	40	18	
14250000	538.799533	1	-1.738814555216	1.269593535487	-0.017387036279	-0.140665411065	0.007688388715	0.000089800960	0.985872257501	N\A	0.082862767675	0.012493027445	0.034268374237	0.006977503306	38	32	
14300000	518.046937	1	-1.842462656854	1.401851437155	-0.052376169578	-0.155369680915	0.024332048777	0.000124216694	0.977030075179	N\A	0.078835357600	0.009981505213	0.037832483782	0.006138249791	45	20	
14350000	540.731089	1	-1.623719053438	1.212694488091	-0.014745636466	-0.113477993969	0.006015805089	0.000166124609	0.984022025758	N\A	0.083832347432	0.012146053284	0.036628588837	0.007222264793	50	28	
14400000	541.107891	1	-1.508371635392	1.135837880826	-0.006524756612	-0.088606764498	0.006339549814	0.000185358233	0.984029878576	N\A	0.081335197013	0.012661810807	0.033555613107	0.007302632448	48	28	
14450000	529.936668	1	-1.777384555312	1.356767084492	-0.050314615301	-0.118287320191	0.020345118006	0.000103459287	0.973086905185	N\A	0.074920630685	0.009351618290	0.036161411513	0.005735246668	43	19	
14500000	530.573073	1	-1.522387341999	1.094656793191	0.006037595404	-0.085837559160	0.000022013865	0.000075964341	0.973182824310	N\A	0.096898625451	0.013845479307	0.041595335775	0.007918282413	47	20	
14550000	527.198130	1	-1.821292887487	1.357459702149	-0.036467954453	-0.180274609122	0.023118439054	0.000100432453	0.983702569464	N\A	0.071831656928	0.010493653285	0.030986489520	0.005294837273	57	24	
14600000	521.333017	1	-1.477680978326	1.081392764778	-0.001512061617	-0.036557981359	-0.001123135981	0.000180691866	0.981950914159	N\A	0.087802854584	0.013026677191	0.036329379383	0.007103387279	49	28	
14650000	537.467503	1	-1.609240730087	1.186704040243	-0.003530809581	-0.130629027006	0.002438255231	0.000092316976	0.980635946275	N\A	0.082167508337	0.011156040475	0.037210741290	0.006489758807	45	23	
14700000	545.417879	1	-1.358005428113	1.010215498452	0.007976664811	-0.042266323510	0.001467892075	0.000116711055	0.984356368438	N\A	0.087896133046	0.011742397373	0.036905717413	0.006621937342	40	26	
14750000	535.056972	1	-1.547429081878	1.154300541778	-0.002520235936	-0.118988207950	0.006183472860	0.000122748770	0.982508948317	N\A	0.091403221183	0.012683093271	0.039045537395	0.007460202602	54	26	
14800000	525.726666	1	-1.759521244685	1.339535259173	-0.039763998674	-0.157169905285	0.024299143373	0.000148107087	0.979582923017	N\A	0.082106783644	0.010667767355	0.038782388244	0.006473039738	51	25	
14850000	530.292077	1	-1.653079635837	1.201884586796	-0.007897269606	-0.123921190678	0.002803323826	0.000133339761	0.977322978516	N\A	0.095344593806	0.013975212954	0.039708488325	0.007513625441	51	19	
14900000	534.356392	1	-1.409294361921	1.023276976465	0.013827092512	-0.058976345391	-0.004015815796	0.000182429329	0.982022204058	N\A	0.089217225683	0.013547406936	0.038206243860	0.007721911774	43	31	
14950000	527.167994	1	-1.445744990934	1.063564232660	0.003565529235	-0.060650338677	0.002838161141	0.000108201050	0.983752432193	N\A	0.088892155148	0.012429157644	0.038579225858	0.007289184552	48	31	
15000000	531.882977	1	-1.657891999275	1.201416929090	-0.013569379287	-0.085822362486	0.000541692698	0.000087260949	0.983756308710	N\A	0.083831774636	0.013053932746	0.034613212295	0.007331940824	42	21	
15050000	527.637746	1	-1.359606967945	1.001162671880	0.012312048866	-0.027888774209	-0.005605131557	0.000148446928	0.983683216512	N\A	0.090064691737	0.014151495890	0.035775526955	0.007851691291	45	32	
15100000	537.388073	1	-1.606922746903	1.197874158829	-0.009254705218	-0.140715081576	0.011090434661	0.000313315529	0.984876475087	N\A	0.087233020393	0.012206570183	0.037877317577	0.007437187165	56	20	
15150000	537.362607	1	-1.773248797670	1.349720166803	-0.047133005769	-0.133770505398	0.023574994174	0.000156580038	0.983019823887	N\A	0.080008583367	0.011667319819	0.033371187595	0.006348935049	51	31	
15200000	522.344309	1	-1.868265387832	1.362830145656	-0.037007847772	-0.125716271351	0.012153254001	0.000164717586	0.979501947770	N\A	0.087699064588	0.011220703960	0.040181890826	0.006729574919	31	26	
15250000	526.593055	1	-1.537428422155	1.111031640941	-0.002615436761	-0.056060871038	0.000907418152	0.000135866659	0.974528394693	N\A	0.094561216056	0.013401603854	0.041417263595	0.007788509009	41	30	
15300000	530.022553	1	-1.417883695504	1.036780699278	0.010819238570	-0.038227704618	-0.007989908075	0.000197969978	0.976469454386	N\A	0.102308149207	0.014250636067	0.042722678286	0.007963571299	34	23	
15350000	522.516484	1	-1.159080945910	0.818972513571	0.044258589242	0.026907907224	-0.021590224463	0.000123035128	0.980657039767	N\A	0.091307513247	0.013917839279	0.038007481506	0.007470933873	51	27	
15400000	542.335847	1	-1.602797781854	1.193135031185	-0.006382498469	-0.158197404697	0.014239572446	0.000133686420	0.982487684845	N\A	0.083540481807	0.012342428585	0.036128472016	0.007103167488	43	26	
15450000	514.678594	1	-1.286011267101	0.929402531891	0.026586293882	0.014568745764	-0.021291857898	0.000305043939	0.977549785098	N\A	0.092831572868	0.014327965038	0.039026046449	0.008247082460	55	18	
15500000	525.876748	1	-1.324174967332	0.994761780136	0.018276293132	-0.043596347273	-0.009512787492	0.000042134801	0.982446939600	N\A	0.095364572977	0.014754223921	0.040102646650	0.008871422348	36	21	
15550000	520.975161	1	-1.419617247149	1.025904405513	0.012640215396	-0.048634422218	-0.005755306793	0.000094649582	0.979085478945	N\A	0.094968847308	0.013042696082	0.040999260186	0.007133435076	43	29	
15600000	527.688375	1	-1.585096432281	1.196481091677	-0.016581156131	-0.120744328522	0.013627159772	0.000133312005	0.978888723249	N\A	0.092940666209	0.013748950448	0.040048456566	0.008452817987	43	20	
15650000	537.803473	1	-1.337914298084	0.993507954418	0.015984120217	-0.030007652675	-0.009102369548	0.000257493755	0.979441166054	N\A	0.090087639879	0.013314889329	0.037041106069	0.007043726337	51	23	
15700000	528.668063	1	-1.774310266482	1.338667764442	-0.041664863826	-0.137505868522	0.020352906920	0.000128900574	0.981099553008	N\A	0.085409622195	0.012508301388	0.037758915495	0.007427405168	44	20	
15750000	529.909445	1	-1.601061067047	1.201641702317	-0.011521628273	-0.149711436140	0.014395306529	0.000106217071	0.978269503874	N\A	0.096211272538	0.013767639271	0.041825462102	0.008004749928	48	27	
15800000	540.247008	1	-1.632156301430	1.236979127327	-0.022848839567	-0.139558278810	0.019839159747	0.000071724807	0.984859627994	N\A	0.076604639207	0.010888667724	0.033763534136	0.006715177061	45	26	
15850000	539.475536	1	-1.627417469535	1.215305501017	-0.019853897654	-0.113846350117	0.014205954464	0.000094658477	0.989155980959	N\A	0.082327538453	0.011688813904	0.035282209010	0.007091950491	44	24	
15900000	525.062918	1	-1.536954216444	1.076546770969	0.003607596201	-0.067304273908	-0.000407125208	0.000021202391	0.971617395930	N\A	0.089586186611	0.013194508063	0.039150660713	0.007502089504	45	21	
15950000	540.096617	1	-1.595695695808	1.083107498963	0.005652770288	-0.059845801529	-0.005494770126	0.000011269155	0.980685064532	N\A	0.086301427653	0.011785562875	0.038666228311	0.006678445888	34	28	
16000000	535.826205	1	-1.768621712486	1.230471437563	-0.012553033936	-0.143097747894	0.010080781503	0.000008222750	0.984810431775	N\A	0.090621926167	0.012335932327	0.039865041512	0.007503628030	45	19	
16050000	541.866602	1	-1.161244364376	0.861516758879	0.032522552283	0.008443101990	-0.014136465020	0.000005203836	0.979181616305	N\A	0.094568631392	0.013604428046	0.039522261818	0.007643988837	41	22	
16100000	533.584777	1	-1.784461880760	1.252100923247	-0.014676956749	-0.165608716260	0.012787860411	0.000011538173	0.979788096891	N\A	0.079470924733	0.011507025190	0.034552763798	0.006561972262	51	27	
16150000	535.136984	1	-1.434571779187	1.072751330785	0.007928025989	-0.084566640453	-0.000545152784	0.000146203722	0.980247607456	N\A	0.089737988628	0.013555088556	0.037615526628	0.007727730554	44	27	
16200000	532.122385	1	-1.157193117129	0.843227473705	0.038165663541	0.024772883980	-0.020851112547	0.000173888458	0.978709536775	N\A	0.089738292291	0.013210139050	0.037760151184	0.007534291919	45	22	
16250000	536.142106	1	-1.341412851625	0.985731686867	0.019246035464	-0.053186773043	-0.005000976405	0.000131154017	0.981598462934	N\A	0.087264631287	0.013577819905	0.035087150210	0.007198377920	40	18	
16300000	520.446812	1	-1.595804652877	1.156955925755	-0.015037255840	-0.052630883302	0.002920792718	0.000110721759	0.975267660045	N\A	0.094475535384	0.013595622632	0.040111006840	0.007294590455	44	23	
16350000	542.624507	1	-1.587029725841	1.180603298521	-0.013447222968	-0.096149282793	0.006802765818	0.000263185419	0.981583497463	N\A	0.083521595205	0.012113156929	0.036622878464	0.007354862820	46	21	
16400000	549.304117	1	-1.526204950189	1.152094327784	-0.013679042367	-0.087561076158	0.010928770239	0.000162055761	0.980371566799	N\A	0.090094061645	0.013385183979	0.037306258367	0.007465120685	36	28	
16450000	541.941429	1	-1.656763248134	1.223411346389	-0.021496461421	-0.080347316845	0.005774931855	0.000109165610	0.982585104600	N\A	0.085118537082	0.012176617279	0.038172322660	0.006899541529	48	20	
16500000	554.834789	1	-1.621829722485	1.163429876320	0.000427846046	-0.112665267968	0.000940804659	0.000134037018	0.979769427710	N\A	0.088391696553	0.012471084032	0.038800459110	0.007039362829	41	26	
16550000	543.277947	1	-1.497236287468	1.104900398421	-0.009773728004	-0.015620636994	-0.001995121862	0.000146797974	0.979809456162	N\A	0.087897064418	0.012941310411	0.037320057396	0.007186009993	48	26	
16600000	532.829901	1	-1.541698077740	1.131811381501	0.002763149950	-0.130600673322	0.009384254228	0.000097684281	0.977821959804	N\A	0.088961768893	0.013866256216	0.037869780072	0.007774185367	49	20	
16650000	534.305373	1	-1.729480812708	1.279364862400	-0.025588705919	-0.136302377755	0.013546332810	0.000018431403	0.975579192442	N\A	0.089649310106	0.012424748205	0.039422905371	0.007017626170	43	20	
16700000	523.915657	1	-1.560456103916	1.072741493694	0.002541732660	-0.059927478794	-0.000024721985	0.000012882548	0.986604222951	N\A	0.080883282111	0.011131930253	0.037512489679	0.007098664433	50	25	
16750000	523.375748	1	-1.483074523901	1.024517442285	0.010611597991	-0.037080276413	-0.007733147840	0.000025971008	0.981163652855	N\A	0.090288010569	0.013502272645	0.038137870266	0.007923914623	55	31	
16800000	537.308856	1	-1.187328589407	0.808936622952	0.046451362981	0.012931718026	-0.021789327364	0.000023195007	0.977855830727	N\A	0.089991551045	0.013706152107	0.038132495382	0.007674302981	40	29	
16850000	533.139003	1	-1.572015700916	1.094205095968	-0.005504536209	-0.032170477534	-0.000734560082	0.000018092213	0.980664722111	N\A	0.087549792768	0.011647970535	0.040555408299	0.007123062940	52	33	
16900000	530.229278	1	-1.225153524294	0.940158640569	0.025671335047	-0.021534473273	-0.013365847536	0.000019795866	0.985310928268	N\A	0.083436607543	0.012215384630	0.036321945127	0.007399364368	46	33	
16950000	533.637964	1	-1.617446632616	1.209110553414	-0.015282997047	-0.119000571770	0.010517159064	0.000010337242	0.983107287562	N\A	0.085747733481	0.011982977285	0.037516970895	0.006982857430	46	22	
17000000	539.406562	1	-1.419167964864	1.017544774386	0.012555617988	-0.070477781129	0.000469359206	0.000011854194	0.979764032578	N\A	0.089775463148	0.012733929881	0.038021149593	0.007439282107	40	29	
17050000	522.344857	1	-1.283542463184	0.986853934334	0.005854623808	-0.013376686736	-0.000572637424	0.000006909654	0.982570432288	N\A	0.083470560353	0.011661707226	0.037029652760	0.006999601323	47	25	
17100000	531.237741	1	-1.505184711518	1.146976387393	-0.012310545796	-0.094781377461	0.010369425720	0.000005726218	0.984674222587	N\A	0.082806642471	0.012253426819	0.036156248360	0.007578382642	53	37	
17150000	538.920899	1	-1.584409417800	1.161437788046	-0.010899367871	-0.078866722888	0.003250085850	0.000013076785	0.981744093176	N\A	0.083951563804	0.012373262691	0.035149125296	0.007187197101	37	25	
17200000	537.056095	1	-1.609632663120	1.141887166329	-0.008698121557	-0.106001001382	0.011374425410	0.000013161692	0.983077828222	N\A	0.083163168356	0.012685550091	0.034877003081	0.007014409638	34	19	
17250000	530.318045	1	-1.481316169790	1.005237632969	0.016788264977	-0.046928821889	-0.004552520189	0.000014952529	0.982205104863	N\A	0.083667924316	0.012442918955	0.035111703000	0.007141974574	58	22	
17300000	541.553301	1	-1.530654696576	1.136321718836	0.002288659539	-0.123527213746	0.005128342121	0.000009376237	0.978290289013	N\A	0.096682936199	0.013882020300	0.040800212749	0.007957666867	36	36	
17350000	529.668507	1	-1.569189575627	1.165441480184	-0.007561027031	-0.095479859749	0.002576359438	0.000009038667	0.976787040664	N\A	0.097110120819	0.013773688755	0.040396887885	0.007601894846	54	33	
17400000	524.905334	1	-1.462452400509	1.056520497840	0.007974629351	-0.044806114690	-0.003376432414	0.000020531688	0.984744127196	N\A	0.082665175982	0.011531329051	0.037030952598	0.007065513754	43	22	
17450000	525.973222	1	-1.760833730109	1.271567656401	-0.017595641559	-0.152899003719	0.011853191417	0.000017382577	0.979190864985	N\A	0.094827551637	0.014747687623	0.038583442139	0.008246272824	44	24	
17500000	538.199050	1	-1.674133858590	1.227703810442	-0.018661410616	-0.104248629002	0.006236549694	0.000096444859	0.981336580290	N\A	0.083595755181	0.012148695141	0.035502144030	0.006744915240	48	28	
17550000	508.999359	1	-1.568825606266	1.146815704447	-0.019446626665	-0.029255412898	0.005051664330	0.000145312457	0.977568190347	N\A	0.089814178772	0.013290916629	0.036691622801	0.006684390059	42	24	
17600000	528.523536	1	-1.744036866597	1.267456506189	-0.025771159543	-0.091179243400	0.006766981242	0.000144328603	0.978751250462	N\A	0.088495914171	0.012108525036	0.039591612011	0.007096746854	50	24	
17650000	540.348901	1	-1.431803649336	1.035319616909	0.009945590547	-0.039716118696	-0.006323154760	0.000077873470	0.983084587547	N\A	0.088577356901	0.012583456197	0.037321326251	0.007208630550	51	22	
17700000	528.229362	1	-1.541926066729	1.186584411720	-0.024293353523	-0.086766932534	0.013015737882	0.000207552878	0.978901150725	N\A	0.084635840045	0.011757209530	0.038095869888	0.007094045616	52	23	
17750000	539.247977	1	-1.633240661103	1.230102824375	-0.016808695640	-0.158374879463	0.018593563086	0.000090654828	0.980870213348	N\A	0.083646274270	0.012164720788	0.035926281849	0.006788227621	45	24	
17800000	535.845727	1	-1.491674522275	1.077276817449	0.001433395900	-0.036079010984	-0.004073231382	0.000168168276	0.986945704185	N\A	0.083882266491	0.011918959615	0.037215012348	0.007120303537	59	23	
17850000	531.692010	1	-1.361170472217	1.006557563845	0.014872825507	-0.053045456226	-0.003252864698	0.000186407830	0.983077099890	N\A	0.086243023580	0.012836627615	0.037329687507	0.007670537997	48	22	
17900000	537.747783	1	-1.657465653528	1.209597461763	-0.015148938655	-0.091626716890	0.004292389466	0.000105820886	0.979122653642	N\A	0.087062140762	0.012234681372	0.037665597436	0.006795598358	47	17	
17950000	530.240924	1	-1.665077605596	1.227714042784	-0.017183966460	-0.108813606410	0.006761035084	0.000114421818	0.987110727930	N\A	0.072612502726	0.009795946918	0.031229876657	0.005649183675	55	27	
18000000	524.141538	1	-1.722752030270	1.230877446342	-0.013608033222	-0.084374543093	-0.002117929282	0.000099338711	0.978510490570	N\A	0.101240057980	0.013932824869	0.043202835761	0.007871924344	55	11	
18050000	535.050681	1	-1.458847895984	1.062944462252	0.007192010027	-0.067033405163	-0.001153504748	0.000169065343	0.975285704732	N\A	0.093292656236	0.013271569296	0.039975378377	0.007226493051	36	21	
18100000	518.189274	1	-1.664219839373	1.250266861132	-0.027564893726	-0.082751780919	0.006330989840	0.000091801132	0.971293636782	N\A	0.083741802085	0.010738124359	0.038891472909	0.006195028631	49	24	
18150000	537.565973	1	-1.256685682096	0.921517485100	0.025235688585	-0.015074367376	-0.009231451812	0.000118403860	0.977475820732	N\A	0.092090091756	0.013015079733	0.039645954168	0.007302336099	47	27	
18200000	530.227919	1	-1.463520970786	1.075280332187	0.003827359674	-0.055622824246	-0.004863474886	0.000242494821	0.995290926467	N\A	0.067121981545	0.011171164797	0.024096536895	0.006508370126	43	23	
18250000	529.551186	1	-1.450896560704	1.035303687561	0.015073166585	-0.050047273828	-0.007848602713	0.000129092492	0.981640472903	N\A	0.087174427027	0.012205995073	0.037429940091	0.006976380704	36	18	
18300000	518.560871	1	-1.647867679677	1.272984567001	-0.034596528726	-0.129623170151	0.019828802834	0.000108824139	0.977374244195	N\A	0.084315820785	0.011411913010	0.038387535407	0.006509537142	50	19	
18350000	536.154644	1	-1.598521010570	1.152065711320	-0.001919433365	-0.077236327749	-0.003010857718	0.000197217921	0.976132220046	N\A	0.091577849463	0.013233441704	0.039801770358	0.007646340502	33	15	
18400000	540.139820	1	-1.912327440314	1.409893105407	-0.040815578748	-0.213188316231	0.029754754936	0.000065510132	0.980332503784	N\A	0.087423913128	0.011941130185	0.040266295145	0.007430111451	55	19	
18450000	538.221825	1	-1.704768846091	1.308451776155	-0.039158595088	-0.148050653712	0.025458617525	0.000170919142	0.982200448568	N\A	0.078106028528	0.010283329617	0.037293660453	0.006578991655	48	27	
18500000	532.222959	1	-1.677319097379	1.231479333196	-0.024203056501	-0.091554987419	0.010788864175	0.000096628467	0.981455832719	N\A	0.082879933309	0.011676452417	0.037637052735	0.007158134097	40	18	
18550000	532.514593	1	-1.553698420583	1.141439503598	-0.013450957067	-0.069761302941	0.010649614207	0.000082974901	0.979352405860	N\A	0.084233772318	0.011819987497	0.037902988283	0.006938436620	46	22	
18600000	547.103102	1	-1.602497328791	1.196215416769	-0.016824428680	-0.099321444040	0.008239584236	0.000137853873	0.991410751904	N\A	0.065028649022	0.010383218534	0.026605269434	0.006196761400	52	25	
18650000	546.924648	1	-1.695036018740	1.255608061955	-0.023603693922	-0.119286941424	0.012320880710	0.000108786115	0.981896278135	N\A	0.091583199440	0.013580187933	0.037082525207	0.007274456504	48	27	
18700000	537.788540	1	-1.557411556718	1.136639058733	0.001109455879	-0.086945166850	-0.004825268351	0.000103002913	0.984633335169	N\A	0.083475130907	0.012655943357	0.036153090232	0.006918841846	54	28	
18750000	542.814604	1	-1.477506250756	1.043446100669	0.014075595412	-0.045003337724	-0.010623043084	0.000141928502	0.981293011432	N\A	0.081087108084	0.012028654434	0.034462661532	0.006830330027	53	31	
18800000	523.660431	1	-1.465774501465	1.107084887161	-0.009052019860	-0.043518241275	0.000535007496	0.000140168398	0.984699298673	N\A	0.080377209884	0.012430534816	0.033136371721	0.007110210040	45	19	
18850000	532.492647	1	-1.381689807317	0.987151261874	0.022696877334	-0.046411231944	-0.009135494676	0.000172591641	0.983289682955	N\A	0.080919507930	0.011942958556	0.036269787420	0.007444458259	52	25	
18900000	545.590880	1	-1.356407180004	1.006267884774	0.009348344464	-0.034253377436	-0.001655178707	0.000149553511	0.981190666056	N\A	0.093296234905	0.013323820303	0.040130607172	0.007786250799	48	25	
18950000	542.305096	1	-1.364318622529	0.985658261998	0.019009318700	-0.026843896801	-0.011658992271	0.000162031392	0.983910630666	N\A	0.092300836297	0.012820368930	0.039273579818	0.007470728679	37	24	
19000000	534.573298	1	-1.659527192941	1.235659168733	-0.022657048177	-0.127492856000	0.015856773777	0.000076407108	0.986284832271	N\A	0.079179412355	0.011508725467	0.032620947874	0.005292508543	43	32	
19050000	523.356804	1	-1.613436923323	1.168928567214	-0.005262664740	-0.093699715948	0.000704948708	0.000170036829	0.980829545427	N\A	0.109957916997	0.015338737978	0.044821777002	0.008370459955	37	23	
19100000	525.608929	1	-1.634740624825	1.214113193511	-0.005241832787	-0.150568778620	0.005643198324	0.000099182773	0.978855280953	N\A	0.093542332924	0.013662621584	0.040504077234	0.008035946498	44	25	
19150000	520.623898	1	-1.683548262535	1.189682467016	-0.004821759204	-0.079695249620	-0.004732707464	0.000134687377	0.974981225516	N\A	0.091036112855	0.014082144240	0.037429621850	0.007386704841	48	23	
19200000	534.921888	1	-1.414200892033	1.019967894857	0.014297205064	-0.050152314832	-0.005564106930	0.000082779261	0.987673341175	N\A	0.080568243607	0.011451279045	0.035127565947	0.006915447958	57	25	
19250000	547.983371	1	-1.515629455050	1.114033661230	0.001478055650	-0.084014646841	0.001463339995	0.000086981936	0.982496229972	N\A	0.090798604946	0.012829852806	0.037057439809	0.006873596390	42	26	
19300000	535.827197	1	-1.718402988759	1.309437388364	-0.039626362208	-0.110459267093	0.016085785368	0.000103476500	0.980337117979	N\A	0.083138189886	0.011831845893	0.036487345628	0.006677459723	43	25	
19350000	541.670107	1	-1.535151741249	1.150691969270	-0.008437736872	-0.103394902026	0.008260782070	0.000142507508	0.985020335497	N\A	0.082886786169	0.012730089185	0.035172713886	0.007784897696	49	28	
19400000	531.862467	1	-1.978878941774	1.497667626627	-0.056292878426	-0.229976232092	0.030682229492	0.000194994001	0.980024287722	N\A	0.079407867374	0.011278603108	0.036344904201	0.006834106025	51	27	
19450000	529.027729	1	-1.639258897692	1.215092976136	-0.017897492229	-0.087997501636	0.006343593609	0.000204924674	0.974745380282	N\A	0.096012696432	0.014293273866	0.041033005067	0.008056463234	45	33	
19500000	539.674427	1	-1.399965090854	1.031772485617	0.010720137946	-0.041099919153	-0.007784727621	0.000089002212	0.982245713537	N\A	0.089921945869	0.012765758083	0.038377648291	0.007192548959	35	24	
19550000	512.889605	1	-1.673285837322	1.236547420574	-0.019201180154	-0.126408918914	0.013666093072	0.000096517129	0.980403857805	N\A	0.097240424805	0.013313495966	0.042616206627	0.007974813332	52	34	
19600000	531.598602	1	-1.717081158757	1.282659250059	-0.023506659755	-0.166575530456	0.017273981336	0.000213935185	0.977545889608	N\A	0.094299197794	0.013277879217	0.041574232746	0.007817253655	46	22	
19650000	543.018649	1	-1.654130441080	1.256363053128	-0.022593418570	-0.157693420031	0.018996110830	0.000194707378	0.994426624665	N\A	0.075645675915	0.009932103237	0.032226606980	0.004326974743	44	25	
19700000	551.029640	1	-1.535666251683	1.144846806090	-0.006974251411	-0.096672700849	0.005011518493	0.000078818503	0.985434324083	N\A	0.078446042266	0.012106567583	0.032945494391	0.006972528091	33	24	
19750000	526.531109	1	-1.716611783555	1.292736400206	-0.035710207198	-0.108742680820	0.015240273535	0.000140537236	0.979461531698	N\A	0.077521768717	0.010118045940	0.036759186564	0.006267267034	49	25	
19800000	547.362456	1	-1.531989890608	1.148918687550	-0.006599369870	-0.118719774369	0.012834540454	0.000175043389	0.984718509883	N\A	0.079173966122	0.011081169420	0.034774493355	0.006440186735	48	27	
19850000	541.310872	1	-1.561827284052	1.153472718179	-0.002809683849	-0.132098550697	0.008850297901	0.000115091908	0.982725069829	N\A	0.078774288539	0.011964484021	0.028935322904	0.005789877072	50	32	
19900000	527.961649	1	-1.547740690726	1.148718066121	-0.006074836791	-0.080200654601	0.000473981855	0.000140716223	0.975130438782	N\A	0.093284494001	0.013379882316	0.040842146395	0.007502319241	38	28	
19950000	530.586736	1	-1.492995946630	1.101976053592	-0.003422853239	-0.052737440965	-0.001454807624	0.000098134283	0.978652330589	N\A	0.086574539864	0.012651553258	0.038124585973	0.007182736410	48	34	
20000000	525.635540	1	-1.731827611287	1.280782858827	-0.031967503120	-0.084506617079	0.007395113510	0.000103426239	0.982117191892	N\A	0.079695811527	0.009843467796	0.039738912332	0.006246235886	52	26	
20050000	543.614477	1	-1.604668236101	1.188570160918	-0.012645083809	-0.098080567433	0.004894131203	0.000102267324	0.979467996070	N\A	0.088961654302	0.012755979875	0.038501270319	0.007111000665	43	32	
20100000	550.013036	1	-1.721266188313	1.254849885980	-0.024406965512	-0.117426862772	0.013035007156	0.000145617575	0.987024534499	N\A	0.074431313335	0.010937330518	0.032708805785	0.006598418022	50	37	
20150000	539.497232	1	-1.376090065755	0.985792273665	0.019346790081	-0.032639776074	-0.007951478148	0.000087340243	0.981687651326	N\A	0.087054090427	0.012322155717	0.038534657307	0.007339868151	57	27	
20200000	543.576378	1	-1.487723336862	1.115383334122	-0.004914811331	-0.088754763153	0.006355312896	0.000088480933	0.982802905024	N\A	0.085369567169	0.011364121200	0.038696821219	0.006783532515	48	32	
20250000	535.394195	1	-1.614312208770	1.191387257807	-0.014780303241	-0.108804958810	0.008055712271	0.000079130727	0.979374321483	N\A	0.092260170165	0.013499623877	0.039871723713	0.007786520366	45	26	
20300000	530.127564	1	-1.957036246261	1.384690506843	-0.029826588717	-0.177822883160	0.012989899238	0.000258074696	0.977342330357	N\A	0.089423845993	0.011924241272	0.041856942863	0.007444676832	39	25	
20350000	551.260501	1	-1.558040306228	1.154220218005	-0.009049164560	-0.078957954940	0.004458752411	0.000163195344	0.985756904136	N\A	0.075551956767	0.010921929712	0.033955697015	0.006565142481	53	29	
