Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  STR_d1_m7-fab-004.txt
Log File Name:                   STR_d1_m7-fab-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3198768018
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   STR_d1_m7-fab-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.147241
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.77 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
2950000	536.509203	1	-1.639976898288	1.194789125452	-0.140033073349	0.000431607878	0.000223075196	0.978586592548	N\A	0.029993791023	0.028142843489	0.003654668975	37	0	
3000000	547.599565	1	-1.568186333336	1.120553433197	-0.082288426902	0.000706714251	0.000183692203	0.979611911324	N\A	0.028610696603	0.024978727111	0.003228190215	37	1	
3050000	535.173565	1	-1.519719911545	1.156294951996	-0.146712563387	0.005571384018	0.000145351046	0.981367794669	N\A	0.025113234910	0.024989241374	0.003243466921	34	3	
3100000	529.079554	1	-1.486950349666	1.108366133597	-0.102014035851	0.005528745294	0.000083715479	0.978846198799	N\A	0.027563893229	0.025208001078	0.003241280931	42	2	
3150000	544.560849	1	-1.417931882608	1.044513849945	-0.012250675672	-0.004736882734	0.000083190771	0.981110983705	N\A	0.024812092401	0.023806804354	0.003151645084	40	1	
3200000	541.095107	1	-1.482426581425	1.095971634019	-0.071174334991	0.002105881561	0.000021125089	0.980480612714	N\A	0.028407426009	0.025574178845	0.003086731542	36	3	
3250000	543.074987	1	-1.475659685419	1.109522978232	-0.087818235653	0.002146698661	0.000083825327	0.983154919209	N\A	0.024672407327	0.022166118649	0.003118089033	36	0	
3300000	544.108916	1	-1.474893045129	1.100008393607	-0.082221602160	0.003483022400	0.000221655003	0.979496081679	N\A	0.028347332322	0.025388767821	0.003036781409	41	1	
3350000	534.634336	1	-1.382485037442	1.060465381793	-0.070574959052	0.007106012713	0.000113922995	0.986652421336	N\A	0.024003694716	0.021529383859	0.002902458338	36	1	
3400000	530.198146	1	-1.446030928339	1.081933829810	-0.078463736900	0.004975871488	0.000114120312	0.978312403058	N\A	0.028509218223	0.026125267619	0.003373946996	46	1	
3450000	529.239939	1	-1.465863347390	1.083383088092	-0.055331865306	0.000160768822	0.000089922174	0.984995394172	N\A	0.022752112272	0.021450966697	0.003145688380	52	0	
3500000	550.089408	1	-1.504233060511	1.111763057463	-0.072615020680	-0.001435656378	0.000098257247	0.984556695275	N\A	0.024786115796	0.022918257571	0.002811136924	26	1	
3550000	543.812226	1	-1.529312805430	1.117869455911	-0.073086666362	-0.002422102999	0.000232740512	0.978725032010	N\A	0.027854961340	0.025366933339	0.003509016436	33	2	
3600000	542.975868	1	-1.439367172172	1.070061576320	-0.059329635790	0.003965447412	0.000111660083	0.987826645928	N\A	0.023716620701	0.021186199745	0.002321432569	42	1	
3650000	541.854644	1	-1.415722453207	1.062348912365	-0.043597391281	-0.000974100965	0.000170230921	0.979759814151	N\A	0.028721116044	0.024837584981	0.003229436998	32	0	
3700000	553.089724	1	-1.503553400705	1.101362653204	-0.056895316289	-0.001900896573	0.000080967478	0.986297730816	N\A	0.021770840518	0.020843170281	0.002808341600	45	4	
3750000	545.301333	1	-1.562941735516	1.152377767086	-0.124841688011	0.004655041665	0.000107733554	0.981933759971	N\A	0.026002125215	0.023912337431	0.002919257399	30	3	
3800000	543.177355	1	-1.527368119368	1.117538372057	-0.084876390004	0.002316184558	0.000140202001	0.978670633227	N\A	0.026587083892	0.025426263237	0.003404576985	35	0	
3850000	536.859327	1	-1.441670930399	1.071294906109	-0.061527591177	0.002306721065	0.000099481084	0.988761002448	N\A	0.021618858873	0.019306116673	0.002452299952	23	2	
3900000	541.903743	1	-1.582039967612	1.138505415645	-0.114773498137	0.004977294419	0.000021836967	0.981238273477	N\A	0.027215156108	0.024031708175	0.003102918126	30	2	
3950000	546.973744	1	-1.601361659237	1.153881303347	-0.074392615944	-0.004697541944	0.000070440954	0.983020786183	N\A	0.024836305101	0.022667223761	0.002889740360	46	1	
4000000	544.959154	1	-1.397468992686	1.060471623409	-0.042567883023	-0.000608793001	0.000092591551	0.980168265982	N\A	0.027454130663	0.024599517885	0.003053954468	43	3	
4050000	550.860653	1	-1.381075560588	1.062193102619	-0.024225446764	-0.007868408255	0.000057051669	0.979998626920	N\A	0.028804429123	0.025932136117	0.002918395240	37	6	
4100000	550.093962	1	-1.566349879998	1.136045076820	-0.098881949815	0.002915852664	0.000125192962	0.983788173367	N\A	0.024412305667	0.022807401114	0.002929791865	27	3	
4150000	529.652271	1	-1.548527755670	1.131378874078	-0.071561507146	-0.008574093701	0.000119899214	0.975570021245	N\A	0.029092015499	0.025986844173	0.003375681125	27	1	
4200000	544.733332	1	-1.554534949642	1.139355896117	-0.095814649648	-0.000281340022	0.000194514480	0.985579500926	N\A	0.023771788684	0.021889325339	0.002973633887	34	1	
4250000	538.975438	1	-1.617709821283	1.180565353707	-0.149435303576	0.007218634672	0.000139539193	0.979150487120	N\A	0.027071172958	0.025163486002	0.003144837745	39	2	
4300000	550.430649	1	-1.584918587415	1.142366823127	-0.089334950712	-0.000466347598	0.000116848671	0.979227278718	N\A	0.027259833754	0.025276551330	0.003274964147	40	1	
4350000	547.719506	1	-1.554793464083	1.139753677510	-0.108881907366	0.005076961809	0.000108188289	0.984373160316	N\A	0.024121167444	0.023637958527	0.003072116867	37	2	
4400000	538.057185	1	-1.527859330957	1.114557750691	-0.068581298522	-0.002684036803	0.000135029217	0.977047391791	N\A	0.029755539860	0.027091169903	0.003299033508	32	2	
4450000	547.602976	1	-1.455595603885	1.096693871339	-0.116245757022	0.009284048797	0.000049933471	0.982848731142	N\A	0.018981639050	0.018577748993	0.002755142873	53	3	
4500000	547.730498	1	-1.497881955530	1.121380934954	-0.116940638271	0.007886434619	0.000071342655	0.986172653611	N\A	0.024202253831	0.022433696733	0.003035436388	38	3	
4550000	539.538564	1	-1.454295419304	1.084769156571	-0.065654128273	0.001869340221	0.000174593433	0.978640966430	N\A	0.024598421951	0.024457336269	0.003426396909	41	1	
4600000	551.400323	1	-1.520744386603	1.121632926712	-0.095321732502	0.001883450687	0.000096585848	0.982189710044	N\A	0.026404280891	0.023846617251	0.002876629872	34	2	
4650000	545.466663	1	-1.487632200120	1.069706563860	-0.014746134713	-0.005485702282	0.000251534388	0.983586106173	N\A	0.023125597877	0.022394002781	0.003063369127	33	1	
4700000	546.603829	1	-1.513535210696	1.125977327179	-0.106347505143	0.005628253377	0.000084792159	0.987377337167	N\A	0.022481279498	0.021977769448	0.003094056432	44	0	
4750000	547.124816	1	-1.450110865379	1.124646424364	-0.136071412196	0.009467622677	0.000097273506	0.980804924463	N\A	0.027783747125	0.024358689312	0.003234548179	39	1	
4800000	542.626266	1	-1.659848742894	1.188195090058	-0.127690383948	0.001408271575	0.000111772205	0.979974966344	N\A	0.027440176885	0.026145867849	0.003264892783	31	1	
4850000	548.971428	1	-1.504012444700	1.089812106119	-0.045708074595	-0.001842623559	0.000121565667	0.980291870907	N\A	0.026973649816	0.024255896698	0.002935352553	43	4	
4900000	561.067160	1	-1.454121130718	1.085844460299	-0.064644934601	0.000888732404	0.000079069227	0.983987515562	N\A	0.024085608496	0.022162455142	0.002854956142	36	3	
4950000	550.747193	1	-1.533774574338	1.125532595573	-0.106891664025	0.007551436831	0.000062054901	0.982901791059	N\A	0.026535211328	0.024334571471	0.003259944580	42	2	
5000000	539.382667	1	-1.569454355331	1.137684090459	-0.113988515233	0.004574831049	0.000024606857	0.984733279500	N\A	0.023152790345	0.023544194277	0.003584091216	38	3	
5050000	550.880230	1	-1.535124534119	1.131885081629	-0.116285680491	0.007402915261	0.000043227663	0.985748958785	N\A	0.025086761181	0.023301192394	0.002661781705	44	1	
5100000	544.810058	1	-1.473992944892	1.097615600666	-0.080538857126	0.003360611467	0.000187929832	0.986657817542	N\A	0.023948942086	0.019811825995	0.002609676974	40	1	
5150000	536.157422	1	-1.473520878331	1.093776637621	-0.080638420215	0.005955783825	0.000151624239	0.977251684082	N\A	0.029344699091	0.027025266822	0.003302257578	43	3	
5200000	523.639255	1	-1.504080534464	1.170631085467	-0.150775944751	0.008019861978	0.000045140925	0.981437385500	N\A	0.027742519707	0.025040277311	0.003223000153	47	2	
5250000	548.685429	1	-1.544871257246	1.136953615305	-0.102772190190	0.002671786912	0.000062870943	0.987057432196	N\A	0.022250637325	0.021189828861	0.002913558985	39	3	
5300000	536.746660	1	-1.530294653587	1.138785557212	-0.103368714684	0.003190220518	0.000080753528	0.985693073886	N\A	0.026620123838	0.025111312590	0.003160182090	34	3	
5350000	523.747112	1	-1.544578928745	1.140598435680	-0.106857916387	0.002484806849	0.000159967800	0.975375848963	N\A	0.033423707689	0.029804615384	0.003940016990	40	0	
5400000	527.368670	1	-1.627065430390	1.155360542303	-0.103406757543	-0.000564129707	0.000041331185	0.978286067569	N\A	0.031750615833	0.028785830636	0.003676814615	34	1	
5450000	543.967136	1	-1.427385373916	1.084669693225	-0.086185824066	0.003969639135	0.000062029364	0.981360360678	N\A	0.025343763978	0.023610778934	0.002970278846	40	1	
5500000	539.724135	1	-1.458943653628	1.090311472070	-0.073892669156	0.001831991066	0.000090701127	0.978652076546	N\A	0.031064437518	0.027535807306	0.003177764455	50	2	
5550000	530.487754	1	-1.420908321392	1.064697809890	-0.042394821504	-0.000518719178	0.000077799523	0.981437762671	N\A	0.027774228668	0.024847457001	0.003472604014	43	0	
5600000	534.641949	1	-1.501531902797	1.108071326500	-0.097730608848	0.002072779285	0.000092966229	0.980005365393	N\A	0.027470580855	0.025141624197	0.003227809085	38	0	
5650000	548.516386	1	-1.494833103643	1.104497642982	-0.073983928109	-0.001331225698	0.000149948182	0.986190851981	N\A	0.024474439951	0.022769553374	0.002919185677	37	1	
5700000	532.725886	1	-1.609412555373	1.115290653077	-0.079909336772	0.002727261752	0.000188692973	0.976066941151	N\A	0.029291742736	0.027182019282	0.003683758938	32	3	
5750000	537.605627	1	-1.509993949230	1.105265457843	-0.047037484844	-0.004239963781	0.000078739354	0.981077640420	N\A	0.027588501219	0.025392250625	0.003155491323	43	2	
5800000	533.298329	1	-1.439815544512	1.088877875636	-0.079926829363	0.003890171943	0.000069511288	0.982327612804	N\A	0.025034446341	0.025550313261	0.003594108882	37	1	
5850000	551.380052	1	-1.497489172343	1.102562393923	-0.072891246002	-0.000562227668	0.000086466921	0.988118101549	N\A	0.019915814652	0.019363846854	0.002478456501	32	0	
5900000	539.804194	1	-1.486036007347	1.099860107237	-0.091929908965	0.007809953762	0.000104178532	0.985902460607	N\A	0.024027791880	0.022771457078	0.002439476667	33	1	
5950000	550.566013	1	-1.465271689338	1.079346471488	-0.039329149668	-0.004130219776	0.000153314276	0.978441826115	N\A	0.028318493788	0.025973697551	0.003135123863	43	2	
6000000	546.118277	1	-1.471805230121	1.096584702023	-0.062026482607	-0.004601005867	0.000148151319	0.978380060291	N\A	0.027920582692	0.025021677746	0.003176493117	32	1	
6050000	546.269036	1	-1.534185072835	1.098963627241	-0.062855883970	0.000734389928	0.000042901986	0.985765326844	N\A	0.023309761729	0.021429647433	0.002937601241	44	0	
6100000	553.662838	1	-1.494924558523	1.111931501636	-0.088572092344	0.003431243258	0.000104952536	0.987312499613	N\A	0.022634818164	0.020524044182	0.002597759628	41	3	
6150000	551.799247	1	-1.504778614131	1.086094152070	-0.086188507794	0.005197027462	0.000073138394	0.980322301580	N\A	0.026933682578	0.024558285343	0.003422204476	35	3	
6200000	548.085744	1	-1.639365482900	1.137116988119	-0.081501852351	-0.002397864428	0.000076935643	0.984577293353	N\A	0.023992683708	0.022247291989	0.003063356676	38	1	
6250000	536.791425	1	-1.502446342184	1.128827992578	-0.086483379166	-0.002430719929	0.000115003475	0.974713845293	N\A	0.031296381511	0.028391582376	0.003317463703	26	3	
6300000	546.749392	1	-1.542214684271	1.093745293303	-0.076892559233	0.002369094881	0.000075161471	0.983013901960	N\A	0.025253634001	0.022519367010	0.003103243901	40	1	
6350000	534.081829	1	-1.375012048742	1.046089977902	-0.055709348263	0.005647769293	0.000155378711	0.977482148907	N\A	0.028397546853	0.026196534403	0.003606521703	32	0	
6400000	539.375796	1	-1.500106127795	1.113061772247	-0.085513309966	0.000201544610	0.000134291088	0.980975029238	N\A	0.028115386253	0.025822807877	0.003100640762	28	2	
6450000	550.415855	1	-1.584677590147	1.134082295112	-0.069200252137	-0.005765856689	0.000090334074	0.986354435689	N\A	0.022275024345	0.021401100216	0.002557877406	31	3	
6500000	558.553838	1	-1.493931852671	1.094106961442	-0.053891491629	-0.001220909972	0.000255970335	0.984312613975	N\A	0.024927625228	0.022423246660	0.002890531567	38	2	
6550000	537.842858	1	-1.443978645869	1.072307846279	-0.058029829994	0.002476799848	0.000077110697	0.981128850136	N\A	0.026312685412	0.024203646604	0.003251758424	32	1	
6600000	531.885652	1	-1.583443979904	1.137742204285	-0.070313726779	-0.004623406792	0.000073129874	0.976116495413	N\A	0.028273636020	0.025985160947	0.003464703515	31	4	
6650000	547.720403	1	-1.570474982015	1.159362473108	-0.144518541356	0.007263234222	0.000077774906	0.980599498797	N\A	0.027759138349	0.025047133770	0.002907383356	42	2	
6700000	544.367628	1	-1.438093329946	1.074848136361	-0.054883171681	0.000967459539	0.000093393819	0.984229746295	N\A	0.025702571077	0.024009183403	0.003283530292	28	0	
6750000	548.711865	1	-1.437620475595	1.081899340610	-0.060232138608	0.001384156573	0.000100887406	0.984120944702	N\A	0.024971229130	0.022571009756	0.002791381348	37	3	
6800000	537.197682	1	-1.673675356372	1.168050861469	-0.133741439940	0.003810832369	0.000015798175	0.979467072563	N\A	0.027775526791	0.025455933666	0.003197961879	40	1	
6850000	547.921380	1	-1.487388964837	1.100524285248	-0.067607637640	-0.000091223989	0.000011345180	0.977422446999	N\A	0.030021104337	0.026737841040	0.003294754647	36	3	
6900000	540.595271	1	-1.475432336249	1.102418533734	-0.081343267134	0.003600414970	0.000032360468	0.988224642191	N\A	0.022332092455	0.020779498267	0.002971474830	37	1	
6950000	547.950912	1	-1.463620396315	1.057250261958	-0.039552416245	-0.000705487131	0.000027013996	0.983529172046	N\A	0.024739926969	0.022806577013	0.002985413253	45	1	
7000000	537.541574	1	-1.665339696581	1.183547673179	-0.138119514931	0.002160453537	0.000010327092	0.980028178784	N\A	0.029334833783	0.027201664537	0.003389658190	39	0	
7050000	535.141579	1	-1.656167781679	1.147368791608	-0.105691045854	0.000658158132	0.000018068150	0.978019140212	N\A	0.028270866338	0.025255605422	0.003347137658	33	1	
7100000	545.337161	1	-1.475819564612	1.086666627259	-0.041975659308	-0.004111811291	0.000017083448	0.984107348883	N\A	0.025941978767	0.020624711229	0.002721738605	42	2	
7150000	525.846643	1	-1.523212996918	1.098234362321	-0.054382670296	-0.000056573546	0.000027287393	0.975862035178	N\A	0.029962449913	0.027573401287	0.003307966925	37	0	
7200000	547.416397	1	-1.503136275233	1.100154593805	-0.088534731977	0.007503804338	0.000095534545	0.984650303915	N\A	0.025039826339	0.021161409997	0.002891979433	38	2	
7250000	555.154224	1	-1.496042557784	1.099316774084	-0.077548146208	0.003924172976	0.000197204780	0.985202205248	N\A	0.022646999646	0.022046243688	0.003109985027	34	4	
7300000	523.397844	1	-1.453247845849	1.082717529093	-0.071372872843	0.004569802447	0.000118697810	0.981153899354	N\A	0.025733455829	0.024104622375	0.003239760107	36	2	
7350000	535.809819	1	-1.496841142204	1.122038644428	-0.124662926842	0.010364632419	0.000379731692	0.982741099046	N\A	0.025369182006	0.022584869735	0.003227985982	31	4	
7400000	539.607788	1	-1.542504794009	1.128199866547	-0.096632252500	0.002461004109	0.000159909486	0.980684404923	N\A	0.027387515657	0.025672548925	0.003495654341	49	0	
7450000	542.444427	1	-1.544424362953	1.129062383757	-0.089418114743	-0.000778501011	0.000078318364	0.984553323150	N\A	0.023287628441	0.019140055176	0.002573896159	46	5	
7500000	537.399164	1	-1.553163292435	1.135194194996	-0.099390520197	0.002994532006	0.000113611666	0.974887502333	N\A	0.032643600523	0.029285425001	0.003496165429	29	0	
7550000	535.900584	1	-1.473292289813	1.093904065431	-0.072566923806	0.000587255597	0.000157579373	0.982493066335	N\A	0.026101332219	0.024149196785	0.003040987313	30	1	
7600000	527.587300	1	-1.596939936631	1.148016048599	-0.079430127210	-0.004519535678	0.000132101921	0.975532994845	N\A	0.028577244861	0.027055763761	0.003545469382	35	2	
7650000	551.528604	1	-1.543438105607	1.128158238731	-0.083092732230	-0.000387536986	0.000132170911	0.982262374085	N\A	0.025110465119	0.022904728482	0.002889876695	31	3	
7700000	542.644352	1	-1.543258764218	1.147567590724	-0.129074164568	0.007601903285	0.000144272472	0.982467418776	N\A	0.024903461702	0.022877012723	0.003152014589	41	2	
7750000	554.414524	1	-1.618398327251	1.159684020272	-0.106088352721	-0.000070381659	0.000090077708	0.985152208248	N\A	0.026455293008	0.023420242932	0.003029521196	34	3	
7800000	536.509422	1	-1.529686763354	1.156085476093	-0.138672178238	0.009480721899	0.000025021756	0.984255614487	N\A	0.027571038611	0.024148488391	0.003128326410	39	2	
7850000	533.524198	1	-1.381357130417	1.039212548485	-0.035040480121	-0.000123610001	0.000076445276	0.981490242257	N\A	0.026737121156	0.024610078859	0.003436876859	39	4	
7900000	534.566878	1	-1.566458556504	1.164873592790	-0.149247960227	0.010568371994	0.000149141757	0.975952105393	N\A	0.031249420886	0.029337748027	0.003741970770	47	3	
7950000	542.760474	1	-1.418051093798	1.062370612814	-0.039558283798	0.000476195355	0.000214997982	0.984283730949	N\A	0.025297350859	0.022927613061	0.003145047520	35	2	
8000000	535.641673	1	-1.573966397704	1.166811500880	-0.155047533207	0.011034337363	0.000168105762	0.983437507451	N\A	0.024586149933	0.023985004166	0.003234441074	41	2	
8050000	544.483280	1	-1.499499092555	1.114007404268	-0.105784515995	0.008740614545	0.000122312984	0.981427593443	N\A	0.027777497913	0.025194767403	0.003343012973	37	1	
8100000	532.758580	1	-1.556674442798	1.112062496456	-0.083727645851	0.002539772511	0.000210673161	0.986237938895	N\A	0.019285684088	0.018385285552	0.002798438065	46	1	
8150000	540.734477	1	-1.480462390452	1.116338009242	-0.098490558166	0.003521423749	0.000108378026	0.985986145893	N\A	0.024557836768	0.020298986666	0.002752353275	34	1	
