Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m8-glob-006.txt
Log File Name:                   MED_d1_m8-glob-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2272663999
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m8-glob-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	623.004001	1	-0.546199932935	0.821262068038	-0.036942337759	0.206956747019	0.000056093338	0.992771530491	N\A	0.014899432341	0.001472528082	0.013688473662	38	8	0.018991096067	Global Trend	
1050000	623.844223	1	-0.514779083046	0.827138970107	-0.037533922708	0.212956079278	0.000063894968	0.996594688250	N\A	0.014650718724	0.001553905146	0.014729276824	39	6	0.044706226064	Global Trend	
1100000	629.792742	1	-0.528569483485	0.829860086212	-0.038454099602	0.207009553831	0.000043684161	0.997173038568	N\A	0.009299740466	0.000856931532	0.008113976798	38	6	0.026663377971	Global Trend	
1150000	636.802205	1	-0.417842337099	0.800596800312	-0.027490352938	0.183817973004	0.000057374576	0.985381864975	N\A	0.028536533214	0.003750613077	0.015399707447	46	5	-0.004028590704	Global Trend	
1200000	623.792400	1	-0.466250404877	0.811143285723	-0.035027073191	0.215330691512	0.000082012025	0.989588504991	N\A	0.020572258935	0.002307024682	0.016270221401	45	3	0.012229962163	Global Trend	
1250000	596.583341	1	-0.439974233319	0.822907401168	-0.038953116670	0.215070492194	0.000102408021	0.989746988894	N\A	0.018882653424	0.002171476078	0.016800234838	28	4	-0.038165202971	Global Trend	
1300000	611.445973	1	-0.529551135288	0.844991963256	-0.038530881345	0.199991208646	0.000046413406	0.984606075856	N\A	0.022056746877	0.002260739286	0.014509446762	45	2	-0.005971731239	Global Trend	
1350000	617.678912	1	-0.537006820200	0.837472831978	-0.039965491749	0.212808620863	0.000080357886	0.992212561877	N\A	0.017179534971	0.002046306891	0.016517256213	39	4	-0.026572887041	Global Trend	
1400000	599.348320	1	-0.515829597139	0.831315644256	-0.039490338284	0.220605109649	0.000061926483	0.982647409350	N\A	0.021657440577	0.002500460457	0.015422931114	38	2	-0.007333935260	Global Trend	
1450000	611.152549	1	-0.445272147152	0.860296442872	-0.030789924100	0.156454462588	0.000150333133	0.991475588358	N\A	0.017012401890	0.002252553382	0.016042948441	45	4	-0.043501779260	Global Trend	
1500000	609.365132	1	-0.400438898247	0.809853061854	-0.040021591516	0.232096525585	0.000125399391	0.998109974496	N\A	0.014655919209	0.001549449765	0.015120611025	36	1	0.081774333995	Global Trend	
1550000	600.237335	1	-0.471918927643	0.811171527108	-0.032121843946	0.194987860712	0.000063541734	0.978549959816	N\A	0.038009612269	0.004860512323	0.017475912094	29	3	0.001414354695	Global Trend	
1600000	617.274443	1	-0.558309892550	0.854989598228	-0.037030225340	0.181405596900	0.000063733713	0.999961405262	N\A	0.014096945471	0.001508122724	0.014994158684	37	2	0.336781580564	Global Trend	
1650000	624.097092	1	-0.529702180737	0.837284278340	-0.036004817079	0.198274599042	0.000054882971	0.999917806962	N\A	0.013939288012	0.001500895609	0.014881401867	42	5	-0.170291128727	Global Trend	
1700000	611.417905	1	-0.554655037976	0.860784496633	-0.037459977414	0.194575682837	0.000055604414	0.979717317176	N\A	0.032466703390	0.003720207988	0.015830279171	35	2	0.002223691444	Global Trend	
1750000	630.101824	1	-0.376463228562	0.759904129296	-0.018069211449	0.177809929564	0.000089412600	0.984728927989	N\A	0.034877616215	0.004733846662	0.017247976382	46	5	-0.002703502515	Global Trend	
1800000	617.882157	1	-0.497531616812	0.840886131183	-0.034692047534	0.193357875076	0.000125615115	0.999919617707	N\A	0.014419266663	0.001573294519	0.015416043558	36	4	-0.370327161214	Global Trend	
1850000	628.443803	1	-0.468261811141	0.820976482256	-0.038852187882	0.225406704093	0.000074720776	0.986256859138	N\A	0.028434353995	0.003333968370	0.015112414404	48	2	0.005534814087	Global Trend	
1900000	631.108834	1	-0.444850082650	0.838348363481	-0.035014898987	0.196352449219	0.000074072720	0.999940303153	N\A	0.013502076027	0.001374100334	0.014393095385	40	3	-0.393141661625	Global Trend	
1950000	625.826360	1	-0.398536117307	0.816533829397	-0.028760925061	0.181030209840	0.000088515071	0.987822728509	N\A	0.022550007122	0.003086533406	0.015139991122	41	2	-0.013296717014	Global Trend	
2000000	625.738779	1	-0.478811509007	0.844963330896	-0.034001526193	0.188614599907	0.000092149683	0.999963812477	N\A	0.015169602765	0.001627763681	0.016211882805	48	3	-0.583025881026	Global Trend	
2050000	616.116943	1	-0.509902915261	0.818533060732	-0.034819359822	0.216713653736	0.000067819893	0.999637762020	N\A	0.013781787321	0.001411338638	0.014514588955	42	2	-0.135685151303	Global Trend	
2100000	629.437282	1	-0.502796055915	0.860598285286	-0.036024632170	0.176261890685	0.000090357005	0.999183762525	N\A	0.015269351635	0.001621139464	0.016006059723	25	7	0.206073446691	Global Trend	
2150000	624.031227	1	-0.460024032753	0.809718622745	-0.030421975123	0.198911453517	0.000051551104	0.986611308355	N\A	0.021355449418	0.002466655629	0.013273652143	43	4	-0.006489577213	Global Trend	
2200000	608.719114	1	-0.441384530629	0.805386346928	-0.039490061703	0.233957845790	0.000085707944	0.999805971270	N\A	0.015508447270	0.001684052605	0.016518209698	43	4	0.277122857254	Global Trend	
2250000	619.171915	1	-0.452273861659	0.811115519716	-0.038157967280	0.224669138600	0.000058201067	0.987765426691	N\A	0.023102420470	0.002564075196	0.014727236278	39	3	0.007925453747	Global Trend	
2300000	609.736266	1	-0.440600834370	0.814627750581	-0.038367898480	0.224646432822	0.000094165882	0.999288628556	N\A	0.016867672778	0.001692210769	0.017917418940	35	3	0.161616157175	Global Trend	
2350000	616.783485	1	-0.505032909072	0.817115821699	-0.036560756483	0.214403813317	0.000091832614	0.995124450117	N\A	0.013882324899	0.001504680581	0.013462443644	39	3	0.047558994089	Global Trend	
2400000	601.847176	1	-0.441856813930	0.814646563210	-0.039022010397	0.216364537067	0.000054741392	0.979166791626	N\A	0.032917109060	0.003453679250	0.014360878494	39	7	-0.001165299053	Global Trend	
2450000	627.564213	1	-0.431429288849	0.810925700110	-0.039132290175	0.227807911418	0.000064793808	0.999887889665	N\A	0.013139418492	0.001335075939	0.013905062652	40	2	-0.266043771285	Global Trend	
2500000	619.055323	1	-0.501863422683	0.818123623945	-0.038401025157	0.219114661535	0.000058639389	0.999433175600	N\A	0.013558734897	0.001520280982	0.014415431057	34	4	0.132906721628	Global Trend	
2550000	608.855843	1	-0.542605961749	0.864631428505	-0.040835337779	0.190829952936	0.000054342257	0.984147638625	N\A	0.028838117154	0.003018820623	0.015477371130	36	2	-0.004760962732	Global Trend	
2600000	618.313319	1	-0.437660565158	0.811829098747	-0.040085604684	0.228385581782	0.000116918848	0.999876788734	N\A	0.013658545676	0.001424367231	0.014516216610	34	4	0.470704483121	Global Trend	
2650000	632.039040	1	-0.422846862328	0.771374881423	-0.029429446690	0.208127361892	0.000057965736	0.982939108190	N\A	0.032780044016	0.003785638372	0.014940965013	43	5	0.003301300750	Global Trend	
2700000	642.065027	1	-0.486553251420	0.820078315705	-0.037461314416	0.217429973078	0.000069448363	0.999984772032	N\A	0.013466710599	0.001084587826	0.014442422511	32	5	-0.887033719586	Global Trend	
2750000	631.759265	1	-0.492449324730	0.826094785907	-0.041273904305	0.219848453163	0.000079712973	0.992780456405	N\A	0.016465502699	0.001880688499	0.015452418891	40	4	-0.034711111822	Global Trend	
2800000	627.788404	1	-0.496652133210	0.805116119998	-0.035913271028	0.228424685394	0.000074040242	0.997741973090	N\A	0.015173895355	0.001642428511	0.015733850726	32	5	0.058829501557	Global Trend	
2850000	640.839192	1	-0.496919182410	0.821817332919	-0.036905912483	0.214955356415	0.000069305114	0.999800724590	N\A	0.011978229014	0.001131329807	0.012494746317	38	5	0.227459087472	Global Trend	
2900000	618.194554	1	-0.359972975309	0.821626757892	-0.032043017038	0.198853697943	0.000102221350	0.996230075546	N\A	0.015426249608	0.001668484928	0.015522328069	39	6	-0.082967132273	Global Trend	
2950000	618.017988	1	-0.402171347827	0.789049856339	-0.035137076160	0.235697192570	0.000039811891	0.990165379660	N\A	0.018345553808	0.002374537067	0.016316758341	39	4	-0.009645617672	Global Trend	
3000000	623.566887	1	-0.373327496862	0.806489093573	-0.039969385291	0.238244139608	0.000128243389	0.996935775805	N\A	0.014942125302	0.001608156722	0.015145381463	37	4	0.115512211784	Global Trend	
3050000	626.557572	1	-0.471557223107	0.825046525802	-0.039926631871	0.216525858512	0.000047674676	0.999028121205	N\A	0.012843179601	0.001465634229	0.013599644928	38	3	-0.070804283717	Global Trend	
3100000	618.211239	1	-0.418485114353	0.809337616617	-0.038046468123	0.222729047363	0.000075297553	0.980097901457	N\A	0.029172507335	0.003038594168	0.014479176876	38	5	-0.005369053895	Global Trend	
3150000	605.798806	1	-0.308806181983	0.732585712772	-0.034939189241	0.263262788864	0.000059434137	0.981891574145	N\A	0.031454435703	0.003836418411	0.017045264944	41	1	-0.002872152545	Global Trend	
3200000	626.120778	1	-0.323745548955	0.816717340767	-0.038471487140	0.224211044148	0.000099573314	0.999654243805	N\A	0.013182781969	0.001341551354	0.013825629039	39	5	0.231045586398	Global Trend	
3250000	605.293960	1	-0.493853740901	0.830134905024	-0.039257189300	0.209148472854	0.000080183235	0.999991551513	N\A	0.014440911776	0.001587297794	0.015356907352	39	3	1.207193396611	Global Trend	
3300000	619.901499	1	-0.457168233764	0.823540816581	-0.039998766974	0.213798572985	0.000016823560	0.997353953353	N\A	0.010244184848	0.000900053714	0.009391519682	46	2	0.013382070294	Global Trend	
3350000	611.422971	1	-0.419762765855	0.806975046435	-0.035211598188	0.210876475935	0.000012231433	0.987043597148	N\A	0.021420461990	0.002521718654	0.016339294192	37	2	-0.002196550307	Global Trend	
