Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m2-VR-002.txt
Log File Name:                   MED_d1_m2-VR-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1466107228
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m2-VR-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     11
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
    Beta-5                       None
    Beta-6                       None
    Beta-7                       None
    Beta-8                       None
    Beta-9                       None
    Beta-10                      None
    Beta-11                      None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Beta-5 - normal 0.00 5.00 
        Beta-6 - normal 0.00 5.00 
        Beta-7 - normal 0.00 5.00 
        Beta-8 - normal 0.00 5.00 
        Beta-9 - normal 0.00 5.00 
        Beta-10 - normal 0.00 5.00 
        Beta-11 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      12
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Beta 5	Beta 6	Beta 7	Beta 8	Beta 9	Beta 10	Beta 11	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	s.e. Beta-5	s.e. Beta-6	s.e. Beta-7	s.e. Beta-8	s.e. Beta-9	s.e. Beta-10	s.e. Beta-11	No RJ Local Branch	No RJ Local Node	
1600000	466.167179	1	0.631102529623	0.693402952365	0.092005226458	0.073866041037	0.306601012439	0.284197499344	0.872835306693	-0.058917474418	-0.047555643199	-0.136062068910	-0.182496138791	-0.212406081111	0.000279260498	0.962013718123	N\A	0.054936062249	0.180876860429	0.175086042371	0.208680539341	0.187414824644	0.279251211560	0.056080476114	0.055930926253	0.060627169968	0.059709318045	0.059299326934	39	19	
1650000	471.411994	1	0.961200531955	0.602972724915	-0.157473050356	-0.111172063161	-0.033142741063	0.015976667854	0.217933483188	0.014860561030	0.033215913258	0.021196672684	-0.068127084136	-0.068540380942	0.000080369129	0.960148713511	N\A	0.094187582823	0.301617516625	0.297395229468	0.301860515091	0.298745984989	0.315274356864	0.095263851771	0.094921037247	0.096190213850	0.096037923638	0.095557937948	37	37	
1700000	491.536359	1	0.978296743637	0.598513721331	-0.111717540503	-0.149949454651	0.034896278133	-0.066478508911	0.312922775231	0.008365144102	0.041168106434	-0.029676379881	-0.008685625117	-0.116188782550	0.000164219002	0.964434593331	N\A	0.040551969788	0.150446800478	0.146555569849	0.167967785513	0.162038382584	0.215866234749	0.042162181110	0.041870423335	0.046420564291	0.046821804166	0.044682503019	38	30	
1750000	490.394436	1	1.096447829219	0.712532303124	-0.215349156452	-0.110410340606	0.422114137360	-0.011134718766	-0.164905766756	-0.074880098691	-0.075294753524	-0.215029976045	-0.164245790268	-0.187158235515	0.000193251465	0.963625063435	N\A	0.050634019307	0.169088646020	0.164009537544	0.188798205443	0.181711579490	0.237520641315	0.052046423322	0.051627289336	0.055390624060	0.057302500270	0.053808089618	59	21	
1800000	481.160008	1	0.873226451740	0.606853729508	0.329723567593	0.254703440307	0.443713172146	0.167069362463	-0.013159134407	0.001353651253	0.034404664091	-0.076719305774	-0.023353840109	-0.033623600284	0.000263284843	0.962608366267	N\A	0.075930944959	0.270931233906	0.268526663050	0.274498326243	0.267764181993	0.326768300172	0.076648331577	0.076794191693	0.079723881147	0.080666174774	0.078085104166	51	26	
1850000	489.585164	1	0.629444802107	0.757201734968	0.101083801493	0.037527195186	0.585001708550	0.045945992683	0.630984403333	-0.155996077847	-0.103546678498	-0.230068075354	-0.083791025157	-0.219390278714	0.000168983065	0.967861331687	N\A	0.063972396006	0.176684739498	0.171539857841	0.190075057106	0.177756848015	0.237283504517	0.064816236299	0.064818875648	0.066847610374	0.068191264411	0.066244636881	47	26	
1900000	471.539611	1	0.977352427580	0.584893766270	-0.165633703973	-0.129763496768	0.170660534766	0.156230698974	0.115373568624	0.022059826353	0.053179348053	-0.002807089952	-0.041363009767	-0.062113403388	0.000265080090	0.962598214956	N\A	0.064480212781	0.193638724669	0.191237160657	0.205771660375	0.208977011563	0.278439793622	0.065208325544	0.065645247397	0.068850408706	0.071574067146	0.068241985793	29	24	
1950000	486.655861	1	0.966437377614	0.566690391391	0.039501945408	0.051557750576	0.370275587428	0.158883850296	-0.041541618552	0.067933951946	0.093611188411	-0.005766559568	0.048530643376	-0.050678780659	0.000146325852	0.966905855210	N\A	0.055695671782	0.165608357073	0.161030232406	0.179453586341	0.200053800066	0.224569553503	0.056738143541	0.056600716454	0.060282306588	0.065270571613	0.057952416149	62	27	
2000000	479.069978	1	0.963500363416	0.621332625676	0.053134480177	-0.086325487750	0.282114616154	-0.111477132798	0.252215834783	-0.028337419573	0.009861379536	-0.077603800264	-0.061221549078	-0.114823818469	0.000222225137	0.963211642478	N\A	0.046953108177	0.367335837366	0.363902638856	0.384085759631	0.373642081046	0.409151335291	0.048829166309	0.047775899234	0.056323322118	0.055711613776	0.052021314351	49	26	
2050000	475.984443	1	0.991497537925	0.650934963044	-0.142652705313	-0.182529267734	0.023554743832	-0.208586913848	0.305903364479	-0.012234826203	0.005525007824	-0.099290249443	-0.064577835073	-0.156262687694	0.000364918792	0.967961029384	N\A	0.054924262760	0.179775828360	0.175307578148	0.204317636188	0.194445073074	0.286770835093	0.056187464572	0.055630309217	0.060672125844	0.061882460387	0.058072741872	51	20	
2100000	468.374430	1	0.784044971111	0.665306300848	0.131493943295	0.107258498859	0.489614058101	-0.045188329398	0.413090613916	-0.055646699891	-0.015639863888	-0.134928919558	0.014161687787	-0.168820943116	0.000277451293	0.967842134921	N\A	0.052655565376	0.181877103009	0.177654799108	0.209500859410	0.226231020100	0.274129813586	0.053663555294	0.053496432960	0.058796016050	0.062886883679	0.056471846747	36	26	
2150000	489.187180	1	0.478980994589	0.800397223829	0.373597880815	0.363899137522	0.733377461481	0.466180227560	0.597338732356	-0.193008127351	-0.149192406450	-0.272374784023	-0.238510236253	-0.234052271150	0.000137905151	0.965016124386	N\A	0.065395665123	0.191423038585	0.187314112737	0.214300780784	0.204648346724	0.245447239305	0.066396701720	0.066170008062	0.070058734929	0.070699243715	0.067674551357	43	21	
2200000	483.065150	1	0.834237649775	0.712002551531	0.164162395920	0.126782308725	0.617971861294	0.136834759431	0.230756852896	-0.100726307975	-0.073311080974	-0.206905763686	-0.134929793673	-0.201004640111	0.000239940251	0.966261867773	N\A	0.058602407500	0.198412706390	0.194563686728	0.215092277671	0.216923256150	0.275350538801	0.059754889305	0.059355736473	0.061756584241	0.067257122536	0.062008426457	52	18	
2250000	481.568748	1	1.043702472650	0.510495167657	-0.131391606970	-0.169543191344	0.159589983242	-0.085360899093	0.069951497918	0.093128203677	0.152562966519	0.028905198692	0.097636305544	0.019331532815	0.000304403464	0.964157374373	N\A	0.047894661313	0.182151076538	0.178087338505	0.214513078785	0.206246741132	0.280404536671	0.049046813605	0.048966773255	0.055877501306	0.060702714866	0.051965168331	49	26	
2300000	481.912465	1	1.442468248588	0.532399968402	-0.560989925312	-0.547361812818	-0.347668653777	-0.529281016996	-0.378488271103	0.093686823156	0.096529938040	0.004995977715	0.037804227846	-0.034624977344	0.000257043129	0.967079170259	N\A	0.086394824118	0.370171329819	0.367815529667	0.426567098660	0.379245159441	0.341955011700	0.087202662968	0.086858152985	0.089455656521	0.091441148962	0.088639805268	41	26	
2350000	490.118662	1	1.110542472214	0.494078620304	-0.310341498261	-0.286138787260	-0.133318205105	-0.245052853683	0.062139697218	0.131470278685	0.151933480361	0.081939602866	0.081644616218	0.032685894475	0.000265108301	0.971593698227	N\A	0.096209952948	0.241083797634	0.238664046912	0.268176807659	0.261279066147	0.329703616942	0.096637119656	0.096657129059	0.100414895799	0.101063948403	0.097590228473	54	26	
2400000	467.076662	1	0.695431522543	0.614333423712	0.326324759502	0.264028477352	0.178434598876	0.276060254591	0.429494564231	-0.003107965566	0.038652648869	-0.007171152310	-0.065589671140	-0.092362022612	0.000299465483	0.960422448779	N\A	0.072783060993	0.202487181746	0.197717296751	0.229247072115	0.212182722014	0.287417409510	0.073824541268	0.073515295047	0.079237371450	0.077404066637	0.075968481407	44	29	
2450000	473.456675	1	0.914136340644	0.631028179213	0.117722561825	0.026633127193	0.441732108680	-0.013823923707	0.182112886987	-0.013769014983	0.033623681775	-0.094914115651	-0.026957085846	-0.149235647934	0.000241582186	0.959679185829	N\A	0.047526940273	0.170559760057	0.165434417341	0.193923525610	0.196515787752	0.251748907119	0.048831165921	0.048871523765	0.053771602969	0.059408347548	0.051681087908	40	32	
2500000	467.794251	1	0.643838873605	0.733931011635	0.249574535337	0.259711110000	0.565769563886	0.543058384654	0.478083135551	-0.139675826472	-0.069700968268	-0.199788539943	-0.159554508531	-0.219632265194	0.000163395114	0.955714662183	N\A	0.074228578663	0.199241778768	0.191802073427	0.208311046858	0.205226121663	0.245245482429	0.075661135042	0.075183085428	0.077819777908	0.080449912744	0.075745152003	50	24	
2550000	474.403778	1	0.631441358995	0.664388142609	0.062861025250	0.098800209777	0.194694594072	0.277857383611	0.465286204132	-0.032257114056	-0.012205634197	-0.082357036979	-0.110326383706	-0.092955130265	0.000162088109	0.956313708210	N\A	0.055311167642	0.165496488165	0.159984176103	0.266005576376	0.171255470902	0.272949718140	0.056765286431	0.056700919375	0.059396589438	0.060751039562	0.058388770094	48	33	
2600000	475.757159	1	1.295250755948	0.601338586642	-0.305797653319	-0.257841222396	-0.101539324299	-0.225686319831	-0.341066761424	0.034027930228	0.046962604068	-0.078297247479	-0.047854871661	-0.042402021244	0.000217362329	0.963941911493	N\A	0.091271843822	0.361437336870	0.358067706462	0.371912835844	0.364692089011	0.402091707105	0.092323722890	0.091767736313	0.094797887968	0.094491578225	0.092709535483	54	35	
2650000	491.504715	1	1.004382769082	0.610890962676	-0.145089087545	-0.112089977982	0.101808659699	-0.019945546562	0.068459083967	0.001060501217	0.022405681743	-0.029802301051	-0.051254041697	-0.069084820220	0.000205873497	0.971022026020	N\A	0.048367202516	0.166201251555	0.164901350335	0.190050265751	0.217983056919	0.241244206367	0.049044330365	0.049702127441	0.054019120793	0.056101215597	0.051568083046	56	25	
2700000	480.194607	1	0.792168862306	0.614908611906	0.035445407687	0.106821280130	0.400382288517	0.179832602445	0.362982117938	-0.002124603799	0.006073207285	-0.086231543240	-0.049738259489	-0.075003921463	0.000228573719	0.968055775807	N\A	0.080763755480	0.213805096425	0.209371730084	0.229564936375	0.224226348654	0.279225080559	0.081277633358	0.081510561442	0.084172521789	0.085403465252	0.082502974891	47	25	
2750000	487.194220	1	0.674851530771	0.622177454236	0.100749077017	0.169455613905	0.360841139478	-0.004941081544	0.588087593589	0.010086773314	0.012187511078	-0.032455594533	-0.045242729361	-0.081682979055	0.000244998435	0.964798453604	N\A	0.048463104737	0.172056649387	0.168286542121	0.195407622722	0.185795183083	0.255800465289	0.049619565477	0.049614170193	0.054369181460	0.054998623202	0.052087682327	40	20	
2800000	473.049498	1	0.871509342434	0.633451028748	-0.120899843655	-0.054191019266	0.587397613185	0.101618752817	0.228717297456	-0.008798022609	0.013487083440	-0.076696198795	-0.028942335225	-0.095938754035	0.000228940807	0.958574408793	N\A	0.046325682184	0.179409959978	0.172636433929	0.389973562127	0.186978433632	0.248622133551	0.047985227393	0.047528091898	0.051880976126	0.057703255873	0.050575893672	43	25	
2850000	484.578847	1	0.978219934646	0.485518448187	0.034233419469	0.032192732184	0.125846517742	0.194064667082	0.106023906622	0.128542526732	0.158737978074	0.130171213921	0.102929348082	0.009412927529	0.000214665648	0.961163868094	N\A	0.061877140743	0.179082313962	0.172530479279	0.191144891357	0.189434523790	0.249542044862	0.063260243504	0.062788628609	0.064832713960	0.067613242517	0.064328692240	57	21	
2900000	490.301693	1	1.256122146900	0.617558196348	-0.081644883550	-0.098004025723	0.132007091225	-0.042121641435	-0.252652859199	-0.032329318564	0.042844916240	-0.077868224799	-0.044094196859	-0.082710878478	0.000232565142	0.961924830991	N\A	0.047508871224	0.170833778045	0.164601527286	0.188434452975	0.178149636674	0.330689427166	0.049372436249	0.048558463901	0.052806743549	0.051383139779	0.051925275024	47	26	
2950000	482.896627	1	0.226284047736	0.525307862489	0.669263137132	0.720173628306	0.731357507403	0.832775916293	0.919626373630	0.095151187296	0.109971172218	0.050075516403	0.026551671564	0.010714795843	0.000222695561	0.965228851126	N\A	0.068340993889	0.405420190815	0.403136262743	0.413568023219	0.411297019719	0.443110567628	0.069236300863	0.069080111873	0.072076965353	0.073685142663	0.070762751098	55	20	
3000000	489.775746	1	1.056091490888	0.523263410681	-0.134831013442	-0.192595381765	0.215381553305	0.158921106943	0.065827751916	0.083931973347	0.108411261718	0.025621706394	0.084244909647	0.019552644735	0.000258533130	0.967791535757	N\A	0.054563496632	0.208305647093	0.207680825627	0.232509850368	0.293678018497	0.270586505023	0.055637384734	0.055366106203	0.059902532543	0.060447350570	0.057776153595	45	29	
3050000	487.126698	1	1.834378452844	0.446504354981	-0.846358075673	-0.870729488098	-0.642512899908	-0.734303366555	-0.924000143272	0.175108229498	0.204103660990	0.107406928573	0.147726105520	0.111104071588	0.000248851597	0.969677031685	N\A	0.053630207581	0.282613671206	0.279891557413	0.300051005433	0.293851006597	0.341896591880	0.054389014359	0.054559266164	0.059625385992	0.061566390748	0.057432933527	55	30	
3100000	489.352196	1	0.839721273068	0.583881663523	0.081208256658	0.038937338665	0.247914530843	0.308594263801	0.342246182958	0.032959901576	0.056303271822	-0.015397767233	-0.011332272852	-0.075674020756	0.000266053008	0.969381203269	N\A	0.051107962033	0.178694959261	0.173820770980	0.205485143784	0.203028670698	0.268880541078	0.052354237950	0.051803305807	0.057498983804	0.059788381694	0.055440479638	47	25	
3150000	464.140530	1	0.929913008820	0.584563326910	0.008652266377	-0.086376883928	0.077614229865	0.255662615420	0.255727766810	0.014896026974	0.074680175236	-0.011891263286	-0.017714963189	-0.079148838940	0.000152982294	0.957170225758	N\A	0.033050257164	0.149568247860	0.141281760614	0.163746863130	0.169528340457	0.854512488409	0.036528122243	0.034763124139	0.038648621653	0.047105041441	0.037690171177	52	27	
3200000	489.988021	1	0.426920426702	0.902648914535	0.432660160195	0.353028132417	0.694672583253	0.618066573547	0.762315376822	-0.300354457932	-0.242139907035	-0.333299904422	-0.335999044244	-0.403749267967	0.000192963429	0.968237543827	N\A	0.060118039334	0.172208353286	0.166789079239	0.188170060074	0.183479213545	0.239577452260	0.060844166250	0.061042284898	0.064285150604	0.066710088338	0.063022661005	39	21	
3250000	477.205059	1	0.837857815801	0.699917393847	0.067182043061	0.067735928402	0.499106898201	0.315850914466	0.165863298999	-0.085686970853	-0.072173566125	-0.173511708036	-0.161250960122	-0.158953783706	0.000253363081	0.962134101854	N\A	0.077011218265	0.210599188559	0.206159691918	0.229291032004	0.224980150655	0.284778235833	0.077883422019	0.077712185839	0.080760918325	0.082571452404	0.079366873131	39	27	
3300000	484.410322	1	0.807199311952	0.709020623124	0.201225040572	0.163262635364	0.482301587525	0.333290797372	0.217638239531	-0.087631459461	-0.055825019887	-0.145170367127	-0.163619384622	-0.202839509231	0.000189576925	0.966369703828	N\A	0.071765609267	0.191682106201	0.187647757034	0.207495974291	0.203428950268	0.252807097072	0.072625861629	0.072491089128	0.075050685019	0.076646448397	0.073496569160	45	22	
3350000	483.237673	1	0.857238690979	0.645291956354	-0.030668093573	-0.039549040759	0.115807247886	0.327852523847	0.196944917383	-0.040503605633	0.018687520561	-0.072326689690	-0.115139928525	-0.072040273954	0.000147975284	0.966860925530	N\A	0.118152042846	0.333015046839	0.330398220681	0.343651328075	0.337553456691	0.361835931209	0.118651406175	0.118638988570	0.119931263242	0.121389602519	0.119133200077	45	26	
3400000	497.914854	1	0.845330952934	0.623366653018	0.004794816661	0.070806596623	0.361125265366	0.173054703327	0.141022275203	-0.012339674003	-0.003651453280	-0.077112448929	-0.053258077112	-0.056396657174	0.000125020533	0.964679275616	N\A	0.083416536090	0.299484468461	0.296546388409	0.279338285127	0.276515005550	0.297006591761	0.084154567380	0.084132450541	0.085862240910	0.086456392501	0.085165674796	42	31	
3450000	477.808655	1	0.817698267557	0.646401820710	0.282361132736	0.228661594446	0.484413121683	0.457641617631	0.133315629980	-0.059396500535	-0.011728510580	-0.062678224293	-0.089443868635	-0.074419110275	0.000274304802	0.963458698943	N\A	0.050064963231	0.165241889335	0.159311897108	0.178372499122	0.178060121621	0.219789276686	0.051421931047	0.051119662396	0.054128340096	0.059440729340	0.053556099995	45	20	
3500000	473.338370	1	0.603519510009	0.653163530934	0.110407300180	0.121897136288	0.442062788181	-0.027877082728	0.704420192018	-0.031372269081	0.009946657378	-0.079602642107	-0.048317409071	-0.094150458275	0.000240364495	0.962693090538	N\A	0.069058348326	0.192803682773	0.188328834363	0.263689607192	0.205706356394	0.269560464844	0.070052827136	0.069812375847	0.073963477550	0.075694251022	0.072087137119	62	40	
3550000	484.302557	1	1.228041341177	0.441193839382	-0.338963376498	-0.311089473221	-0.132537811292	-0.402233741835	-0.153500003407	0.175211004681	0.206282398246	0.112043468495	0.116840595486	0.114438347213	0.000229936100	0.966590025102	N\A	0.053433050117	0.172638184446	0.168431847207	0.195835962675	0.191629935611	0.403491762257	0.054267761078	0.054559440415	0.059201401777	0.060139309684	0.056955653754	52	31	
3600000	488.136836	1	1.084112719270	0.544843473934	-0.162530151056	-0.139645105211	0.139789102956	0.009647214759	-0.029227259278	0.066455030167	0.097925838065	0.008653277184	0.017926032406	-0.035531150512	0.000138800129	0.966666933082	N\A	0.041658243031	0.139596495714	0.133744951287	0.155652150498	0.149995398147	0.197362721915	0.042990220015	0.043014076879	0.046935252852	0.049156464369	0.044705132868	45	30	
3650000	492.380737	1	0.898564931005	0.566674947367	0.042083511859	0.023057292965	0.339795834381	0.150287666827	0.077509569508	0.046170735741	0.082485977579	0.000801219513	-0.025049002011	0.002734781895	0.000194699216	0.960313308340	N\A	0.043493970962	0.157540848309	0.153111937919	0.186770136163	0.173317384549	0.230689949237	0.045972753158	0.044823087556	0.049429413694	0.050649829316	0.045823680756	38	25	
3700000	487.685552	1	0.858502094750	0.650449483497	0.132782871468	0.144211475606	0.502735477095	0.137267394732	0.203017893658	-0.020013864724	-0.008060970270	-0.112394570765	-0.084452383864	-0.149568633846	0.000234089480	0.967481656288	N\A	0.046338752155	0.165197263278	0.161944795526	0.191888877369	0.183828183657	0.250667377339	0.047350088244	0.047450125075	0.052675902081	0.053833283093	0.050280142220	42	22	
3750000	483.298270	1	0.929419990889	0.457653963778	-0.084731393072	-0.046699521186	-0.025684359448	-0.036159894951	0.340631487635	0.155013986051	0.167923200786	0.123597886287	0.125503799667	0.063466508317	0.000229535224	0.963212785746	N\A	0.102254581558	0.218987040943	0.215459483293	0.240967954649	0.234186522593	0.287872995833	0.102995478981	0.102700556639	0.105933241219	0.105981116049	0.104042960257	50	32	
3800000	482.807322	1	0.913525628650	0.598251207205	-0.007321299888	0.000507238280	0.251550759962	0.144285980274	0.063242046811	0.030441854443	0.055340644307	0.001631741529	0.005833700250	-0.032742300944	0.000252655421	0.972476908056	N\A	0.049803671546	0.170460340421	0.166159287549	0.201084608107	0.194852109703	0.259436309156	0.050489298408	0.050830446249	0.056118094295	0.058411793592	0.053229201814	50	29	
3850000	487.675664	1	0.699673537162	0.630906260360	0.117599591876	0.063049976490	0.444258467687	0.106436707524	0.439685475517	-0.007706719391	0.013794078701	-0.067091432343	-0.045271503991	-0.049614246420	0.000267115564	0.967384143927	N\A	0.050925224011	0.177804991057	0.173440595026	0.203595286950	0.194036423867	0.268674433332	0.052106632959	0.051804412269	0.056789876536	0.056111458221	0.055297488256	44	27	
