Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m2-glob-002.txt
Log File Name:                   NEO_d1_m2-glob-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2840387182
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m2-glob-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     11
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
    Beta-5                       None
    Beta-6                       None
    Beta-7                       None
    Beta-8                       None
    Beta-9                       None
    Beta-10                      None
    Beta-11                      None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Beta-5 - normal 0.00 5.00 
        Beta-6 - normal 0.00 5.00 
        Beta-7 - normal 0.00 5.00 
        Beta-8 - normal 0.00 5.00 
        Beta-9 - normal 0.00 5.00 
        Beta-10 - normal 0.00 5.00 
        Beta-11 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      12
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Beta 5	Beta 6	Beta 7	Beta 8	Beta 9	Beta 10	Beta 11	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	s.e. Beta-5	s.e. Beta-6	s.e. Beta-7	s.e. Beta-8	s.e. Beta-9	s.e. Beta-10	s.e. Beta-11	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	378.505708	1	1.623295640155	0.864130049468	0.756620893037	0.326107997727	-0.040885286377	0.487577930751	-0.320199680030	-0.158024832912	-0.113006506031	-0.234140562405	-0.273315700394	-0.298329561670	0.000165367459	0.991017717055	N\A	0.039199989898	0.104594135153	0.080370108191	0.135215656036	0.102106195081	0.153096619202	0.046842590259	0.041593407423	0.051397835755	0.048212510499	0.043444455078	40	17	0.031242558878	Global Trend	
1550000	397.075270	1	1.483260883784	0.984712865662	0.770353487835	0.435720790450	0.061035232647	0.726320718185	-0.365497684451	-0.188886630899	-0.232306191921	-0.243502738379	-0.343908995120	-0.377840071447	0.000138462172	0.951132400359	N\A	0.045225373269	0.099899330262	0.088478291670	0.155414582943	0.125277930360	0.148715190336	0.049414157853	0.047594090140	0.056174395887	0.059702533621	0.048465185851	43	17	-0.000879819162	Global Trend	
1600000	385.047417	1	0.701079656590	0.702627442354	0.352621312094	0.006829096497	-0.831365076572	0.215088670555	0.670838645240	0.027110587367	0.047545325535	-0.037991974567	-0.077520686814	-0.080073467784	0.000297329729	0.999330254778	N\A	0.073181237077	0.109182879490	0.097803241304	0.159186404444	0.136232403933	0.199558595322	0.074992117201	0.074411118491	0.082230083434	0.082269669068	0.076040196109	40	19	0.259413545135	Global Trend	
1650000	356.086447	1	0.876433507768	0.825520755561	0.354943564246	0.075722190577	-0.527809453680	0.348992870643	0.727157650322	-0.069633210454	-0.116899163952	-0.171909838670	-0.285568962589	-0.199375278665	0.000615273699	0.960887267988	N\A	0.068463867204	0.125751223474	0.117518265714	0.188033394127	0.167498660275	0.275250959580	0.069752737906	0.069829647625	0.077693873292	0.082466903415	0.073467673136	35	15	-0.021344224107	Global Trend	
1700000	360.504633	1	0.939802487789	0.739746266113	0.182844535733	-0.233150502219	-0.331368250595	0.375637461444	0.793634907665	-0.023580683965	0.009573435758	-0.016651142495	-0.286076859022	-0.192695098558	0.000611848463	0.962415960254	N\A	0.057053199480	0.127851613207	0.114755967922	0.184074366212	0.172464116992	0.271345949830	0.058928014178	0.059100666388	0.067695128264	0.076646250874	0.059009618468	44	16	0.032490594900	Global Trend	
1750000	392.614298	1	1.023395400784	0.719129373528	0.284520014744	-0.030081342178	-0.057130459869	0.270980864122	0.225672372099	0.019204864018	-0.017225852250	-0.068375073701	-0.173521240613	-0.081804476242	0.000236497814	0.958853884064	N\A	0.044055168822	0.100664872196	0.086889610935	0.134774642251	0.110446505069	0.177939291064	0.046766154703	0.045878340643	0.054560438965	0.052559554639	0.048509978598	42	17	0.005557901460	Global Trend	
1800000	371.882898	1	0.667005918011	0.898734823673	0.323713929557	0.024666959795	-0.060460222848	0.179946306137	0.665421130265	-0.133109429990	-0.183179455415	-0.209985223450	-0.291023412784	-0.231144573584	0.000226530749	0.947862333363	N\A	0.044153637644	0.108430683639	0.088908793373	0.127146463104	0.109333431798	0.174758807525	0.048189161755	0.047550434272	0.051168535293	0.052373528709	0.049044674664	39	17	-0.005455518492	Global Trend	
1850000	371.563916	1	0.848651432447	0.806879211367	0.428509233593	0.073525069773	-0.536530943979	0.618564295979	0.408368740773	-0.027857873910	-0.091131378978	-0.224552828409	-0.329210281733	-0.113838162324	0.000380038365	0.983485598301	N\A	0.063571304875	0.102743082327	0.092862889974	0.141720370834	0.141056918655	0.202580443995	0.065937333477	0.064603229840	0.070227876228	0.073524691663	0.069568399173	53	13	0.034776983916	Global Trend	
1900000	382.160681	1	0.732699016750	0.726733037370	0.553286564347	0.198398659294	-0.877486113537	0.367441655540	0.274086852237	0.028983386971	-0.006368762890	-0.074801066121	-0.121515203971	-0.069327008941	0.000442352857	0.968431878541	N\A	0.079603339167	0.117784689435	0.108147464479	0.167321149791	0.161532653340	0.237520059009	0.081767987836	0.080622185310	0.085245995970	0.094584829520	0.083344154670	40	15	0.029164358401	Global Trend	
1950000	378.916185	1	0.837647485823	0.790490382369	0.341352331016	0.000651499080	-0.084455659778	0.207729280529	0.138876799539	-0.045918346822	-0.053394121461	-0.040264366931	-0.183372521409	-0.104298463378	0.000189687413	0.942935083067	N\A	0.039525486267	0.104849182600	0.082501004134	0.122621790453	0.132200366868	0.168927697706	0.046654841347	0.042376594470	0.048078238898	0.055871437665	0.046318516671	37	17	0.003157282707	Global Trend	
2000000	357.497644	1	1.061257765174	0.693441821556	0.120887034797	-0.265569326603	0.075588490745	0.025680250652	0.314779655096	0.055606953353	0.084257629647	-0.023109295512	-0.044581196899	-0.027211770214	0.000360623880	0.994598224081	N\A	0.054364431281	0.114868332274	0.104376070193	0.173399984130	0.132211896132	0.217415800020	0.057933763479	0.056312778742	0.067566433663	0.063684586669	0.059151883815	36	11	0.086715084756	Global Trend	
2050000	342.840187	1	1.554642458477	0.931804089132	0.611335843441	0.383259834324	0.197815305400	0.362697418773	-0.318978348223	-0.188169137347	-0.222507666578	-0.235194790187	-0.286874131318	-0.276886064788	0.000434315431	0.935363252957	N\A	0.060892389378	0.130319438393	0.118136431916	0.146566414293	0.148750253646	0.238222686850	0.063430693733	0.063936367327	0.066501764275	0.072963214951	0.067014802650	43	9	-0.003953449092	Global Trend	
2100000	365.185473	1	0.950765338609	0.823279573694	0.352591346084	0.147945577043	0.571540957240	0.149886947335	-0.348776503367	-0.068721723884	-0.088156174008	-0.217752014076	-0.170750409998	-0.120436623875	0.000336672374	0.943436843614	N\A	0.052608705597	0.129553887418	0.105350173719	0.151094763620	0.133185511386	0.212118712500	0.055658129989	0.055306367805	0.060236846701	0.063058580891	0.057333508705	39	17	0.003258955793	Global Trend	
2150000	388.358469	1	0.538191412019	0.742534427435	0.862487370393	0.384244200485	0.895370008404	0.638769561010	0.733098631252	-0.006751163951	0.045154672368	-0.080743520473	-0.157659066428	-0.149144473088	0.000293051964	0.949208809169	N\A	0.052406417814	0.205863415445	0.200128562226	0.225048327822	0.206709320727	0.276613576690	0.055508568547	0.054873170034	0.063086601255	0.061597314470	0.055458663308	44	19	0.000019933659	Global Trend	
2200000	386.763682	1	-0.692633492279	0.946257581148	1.656394468577	1.486678541105	2.411895499868	1.410600369333	2.232731092979	-0.173117418559	-0.208126724040	-0.265191151618	-0.312979715885	-0.345984215914	0.000349041460	0.952663713552	N\A	0.033430247937	0.198448133002	0.188125502882	0.212733051751	0.185324420241	0.278093418977	0.040531730288	0.036563903756	0.049751496641	0.040145671449	0.039677656740	38	15	-0.000235741784	Global Trend	
2250000	360.674004	1	1.000941052104	0.706553405260	0.170456967768	-0.170350110687	-0.143622112920	0.003697135196	0.549500353211	0.054206668107	0.013248808748	0.001574106820	-0.070147254497	-0.117789418997	0.000348683721	0.964837613209	N\A	0.053450845362	0.111365362103	0.102117320764	0.156070565260	0.147603905831	0.212039827307	0.057616965965	0.055288111614	0.063715214890	0.067564386493	0.057223267050	41	12	-0.016013477252	Global Trend	
2300000	378.629672	1	0.911088385141	0.790607420594	0.084921859774	-0.369603097391	0.652573430733	-0.184578060053	-0.083905300665	-0.105043489492	-0.032888969858	-0.071267666846	-0.193813084047	-0.091834705979	0.000357322042	0.944890218793	N\A	0.054315853979	0.111626139916	0.106812140080	0.154877388207	0.148826249761	0.219520750421	0.056610623000	0.056865970356	0.060613929629	0.065735562998	0.058665027223	30	13	0.002729137440	Global Trend	
2350000	363.822828	1	0.756848937998	0.791345091897	0.354567968366	0.021241185440	0.860643333204	0.180508068606	-0.024270053699	-0.022813053017	-0.049407788694	-0.040496373670	-0.192379093089	-0.148820184427	0.000370807968	0.947837550599	N\A	0.058910075459	0.147744665327	0.138908763195	0.182895462593	0.147632092004	0.233177454018	0.061277927736	0.061003249606	0.071075265389	0.064671001486	0.063768429889	35	6	-0.001248990489	Global Trend	
2400000	356.510641	1	1.122193965073	0.780932442081	0.247547663226	-0.087532440240	0.934494944853	0.079115662003	0.217190545583	-0.060702871874	-0.025089442714	-0.148108914563	-0.131160939002	-0.143237145925	0.000371734769	0.943290148966	N\A	0.055633672778	0.144887260293	0.121369738532	0.182339626751	0.143377641404	0.233884402051	0.058539417390	0.058098728052	0.067279025205	0.061144204031	0.061400627470	42	11	0.001328894311	Global Trend	
2450000	341.649815	1	1.095872533706	0.717471525028	0.270000485068	-0.193820070271	0.695143016695	-0.301519262401	-0.041378648939	0.028009120470	0.052314896113	-0.122519587809	-0.045544353113	-0.063511643204	0.000598604843	0.940898187056	N\A	0.069931714166	0.141872628239	0.122609561208	0.197259814505	0.178309532581	0.272495209619	0.073236030463	0.071805246012	0.079748291531	0.087522175181	0.073439950236	36	11	0.020359775855	Global Trend	
2500000	374.657112	1	0.488195930764	0.992011976500	0.503811680370	0.076688889031	1.081282312972	-0.180486598096	-0.156544610529	-0.262311653832	-0.234622440996	-0.351611722341	-0.346176472649	-0.363537942781	0.000647137554	0.943125877228	N\A	0.054800223263	0.122183056774	0.113000480944	0.192387406018	0.177843005162	0.278931291920	0.058235765702	0.056888287948	0.066840015218	0.068658870952	0.058541122160	37	14	0.016213587613	Global Trend	
2550000	383.034358	1	1.251533068900	0.746866235530	0.169644480575	-0.217988151430	0.478146803359	-0.224794965213	-0.145478285401	-0.040153114281	-0.012410633750	-0.061928154066	-0.093594713168	-0.123408228296	0.000551264097	0.954684877373	N\A	0.071768964839	0.254624449304	0.250608600162	0.285373470032	0.283794501316	0.364774213631	0.073948428971	0.072918252411	0.078466337110	0.086648109155	0.074321780661	42	12	-0.000106779458	Global Trend	
2600000	369.618315	1	1.349925266260	0.723342999614	0.134623221956	-0.236960477960	0.785672537376	0.159317832217	-0.296711648159	-0.026527053265	0.008781266958	-0.045080549769	-0.143184662204	-0.061647933709	0.000467025915	0.999517984928	N\A	0.061661648142	0.107556272707	0.100738213488	0.168363595103	0.145257484726	0.242077610481	0.063919614840	0.063084674584	0.070712562355	0.072797072756	0.066649651238	37	14	0.394563764318	Global Trend	
2650000	378.302092	1	1.101928029274	0.810298140773	0.112623493437	-0.197639440963	0.639308739368	0.430096295347	0.025497983466	-0.142147336879	-0.086078800751	-0.120888188390	-0.182244359373	-0.186300677329	0.000364991340	0.952999454267	N\A	0.053837778420	0.105927082272	0.095500208149	0.172924449218	0.120939644417	0.210387449334	0.056229643632	0.055662484098	0.067718272366	0.062971446609	0.058058794361	50	13	-0.004694528073	Global Trend	
2700000	356.399468	1	1.090605553671	0.915795672478	0.156838542859	-0.218111414856	0.606261455207	0.748245808714	-0.055931476561	-0.191555855316	-0.187079112114	-0.228893158974	-0.380700663606	-0.241237198389	0.000373887165	0.960202145995	N\A	0.072525211059	0.121624847046	0.110063653309	0.212693156229	0.130964651074	0.223348419300	0.073350995465	0.074237344571	0.083353144835	0.079509365438	0.077005932616	40	12	0.006366352264	Global Trend	
2750000	368.937713	1	1.226690938290	0.906168661576	-0.021540866863	-0.406516628247	0.781015511997	0.582246647496	0.311664973023	-0.173194373739	-0.177795754695	-0.275892071744	-0.339647263437	-0.320873720754	0.000297175372	0.941802878851	N\A	0.060711586694	0.126371526828	0.105389112613	0.157302384357	0.121068274107	0.202553693999	0.063567892666	0.062741445924	0.071156600643	0.068003995949	0.066101483040	40	15	-0.002954618703	Global Trend	
2800000	372.340598	1	1.131056121241	0.816032107864	0.001062487624	-0.587589787305	0.115720889554	0.979391841093	0.367105314838	-0.124598870368	-0.083260056887	-0.073807642933	-0.257651865648	-0.097945853863	0.000351782547	0.948503780394	N\A	0.055818414400	0.163578922654	0.152869637565	0.185029825001	0.166814205905	0.244261079786	0.059145867174	0.057591405657	0.065838267017	0.065192453932	0.061439181912	38	14	-0.000601764131	Global Trend	
2850000	356.703511	1	1.212543817850	0.821590555270	0.041223518209	-0.335873437050	0.649114533029	1.112189311707	-0.554607486255	-0.119740547425	-0.058538205486	-0.143754540047	-0.239769357540	-0.167910917976	0.000534671711	0.998510102016	N\A	0.072105895137	0.126515780033	0.114388468485	0.181322875021	0.152967878156	0.257882866179	0.073787510447	0.074154160469	0.080639105998	0.080829047630	0.076036635561	42	14	-0.298603059711	Global Trend	
2900000	372.399003	1	0.875457591176	0.815253885425	-0.008322330135	-0.382777545137	0.458158681904	1.166490379038	-0.432672822323	-0.044794955005	-0.095249110103	-0.095304078245	-0.240133685305	-0.141142058656	0.000448176102	0.997528969939	N\A	0.060419879762	0.116416332338	0.103859683268	0.161171253182	0.142674731953	0.240324903652	0.062970035577	0.062161819616	0.067809032323	0.070536485496	0.066192833896	48	16	-0.154477155965	Global Trend	
2950000	355.930834	1	1.003405791318	0.763485698303	-0.099568932370	-0.546044372673	0.290040752875	1.154447960093	-0.194266551603	-0.080169016735	-0.015781888982	-0.052075354930	-0.140048520472	-0.092096817265	0.000293216606	0.946743509585	N\A	0.050421951565	0.110670443889	0.091541930367	0.152497515082	0.171061464255	0.199712675065	0.055756542556	0.052154172114	0.062828015685	0.070900155796	0.055959484486	50	14	0.004968675781	Global Trend	
3000000	367.853427	1	1.433461489467	0.676650738143	-0.318232605579	-0.698570171758	0.464026914757	1.354253666532	-0.378955998451	0.032545673991	0.065599404008	-0.000665152402	-0.110980776265	-0.009616034690	0.000480769415	0.942422402910	N\A	0.064311924294	0.147777775753	0.141038113799	0.174918753774	0.159590858623	0.253786835130	0.067617655409	0.066033777111	0.071144766645	0.075687347729	0.070111506951	37	16	-0.001864575359	Global Trend	
3050000	357.807903	1	0.765860102477	0.842034093097	-0.594396818157	-0.898012682182	1.126928377251	1.205103265024	0.349449852871	-0.081247196080	-0.111002255071	-0.139789071358	-0.176379175773	-0.217524327041	0.000468534378	0.941113901651	N\A	0.063219645602	0.112977621488	0.101174511905	0.147521901575	0.126886963923	0.229372298696	0.066577779049	0.065377205027	0.070423862876	0.071383095916	0.067825921246	43	13	0.004057121913	Global Trend	
3100000	365.071286	1	0.725892691834	0.874972329910	-0.603141653280	-1.111404632938	0.974372353910	1.059440891703	0.796985135724	-0.123401082699	-0.117589516991	-0.168799970966	-0.353152611201	-0.237850708960	0.000276975177	0.996076401469	N\A	0.047754486918	0.114948089453	0.099193183484	0.183867249737	0.139056345618	0.195691580268	0.052948118050	0.049936139419	0.057675244196	0.061585715920	0.053188198885	44	10	0.087917281454	Global Trend	
3150000	340.248786	1	0.991151665299	0.731531991441	-1.197737278225	-1.660339343249	0.606565799138	0.141533536279	0.382412658693	0.040184953723	0.042105966352	-0.031669115626	-0.150345496213	-0.122961021530	0.000562910228	0.937391291107	N\A	0.071167012019	0.229252345719	0.212101303212	0.263248423732	0.258380813818	0.354108309851	0.077183817058	0.072663328271	0.079999800110	0.086608387805	0.075044375797	36	11	0.000268423499	Global Trend	
3200000	346.913109	1	0.831251150539	0.711486590672	-0.454727781249	-0.852029116374	1.347095463242	0.291402135299	0.131861020285	-0.005741395802	0.038325664186	-0.058715126240	-0.098273488167	-0.050844690527	0.000374452879	0.999958153842	N\A	0.117721143978	0.138654731963	0.131843271659	0.170967242841	0.168491461678	0.235432689955	0.118759360815	0.118758738697	0.120457447804	0.125103172466	0.120397150918	47	11	0.970574371692	Global Trend	
3250000	374.732372	1	0.581324264694	0.744119798198	-0.845762151627	-1.275739628723	1.315496625402	0.468539430390	1.037703009252	-0.068768617663	-0.033707610567	-0.072619980895	-0.158436758171	-0.109983020150	0.000452867211	0.999697250416	N\A	0.072220057891	0.108825340603	0.103454081874	0.166548568015	0.140249747194	0.245654585731	0.073446177996	0.073508956651	0.078875715680	0.078003412155	0.076688524045	38	12	0.392485999055	Global Trend	
3300000	361.821506	1	0.854624846173	0.856487734333	-1.143993483358	-1.473859473591	1.418650953600	0.191984826390	2.110224926195	-0.075550445777	-0.130785422159	-0.184815531932	-0.252768844621	-0.191851199869	0.000450965211	0.949748050189	N\A	0.083829813793	0.122573757404	0.114961687097	0.178771643501	0.163621357832	0.280446086834	0.085701899993	0.085116327386	0.090478726227	0.092913603072	0.088221831113	50	11	0.005895422223	Global Trend	
3350000	371.759961	1	0.965096537370	0.703912678289	-1.031068154886	-1.225870052397	1.133122639488	-0.144293387544	1.810619464713	0.064750427906	0.008112413702	-0.122064456629	-0.099188426159	-0.097786515996	0.000441493872	0.956331066297	N\A	0.059992847900	0.106806835932	0.096282126119	0.152429248351	0.145056204646	0.232433858625	0.063467341090	0.061490595917	0.066042535235	0.072076620287	0.063647606223	43	21	0.021793002067	Global Trend	
3400000	372.979421	1	0.690801482859	0.845304969397	-0.557500596352	-0.921974274276	1.346585263401	0.461898388015	0.654880993060	-0.100708144959	-0.110983290858	-0.199100473589	-0.262135093366	-0.162268134570	0.000339592059	0.995585045961	N\A	0.052737049746	0.110091606176	0.101711757632	0.145278908984	0.131447101594	0.212508481822	0.055447700359	0.055113976995	0.059622121286	0.063083490610	0.058768668975	34	11	-0.102436351609	Global Trend	
3450000	377.887079	1	0.535224555583	0.806174687924	-0.005343623671	-0.426823422204	1.110520949759	0.177747108046	0.061685492905	-0.082174517663	-0.082481575195	-0.114130722722	-0.131397268685	-0.154384881952	0.000277761053	0.953716581368	N\A	0.046521885782	0.104651861003	0.095905237017	0.131887332079	0.144185805872	0.192733906053	0.050179582604	0.048971308269	0.053125008176	0.063976312697	0.051584300081	38	16	-0.005413206105	Global Trend	
3500000	364.773183	1	0.784224712056	0.851208518440	-0.124971118266	-0.369583945575	1.070385534620	0.363129250573	0.007399985672	-0.050418128399	-0.133509825320	-0.162744001329	-0.258666006930	-0.192458575276	0.000234995397	0.998996115055	N\A	0.044247619178	0.113342098672	0.091919587589	0.138499021439	0.123313628668	0.179701241190	0.049655042245	0.047242553981	0.055961518638	0.056562654132	0.049864202611	46	11	-0.125068768919	Global Trend	
3550000	366.621720	1	0.834340537559	0.753520769014	0.194667079816	-0.320650272758	0.508009490199	-0.203541800459	0.347693658982	-0.012995306628	-0.019698344418	-0.079435511487	-0.114957095205	-0.052711068705	0.000180371327	0.999925325903	N\A	0.039383604826	0.106213238666	0.088214676974	0.131312104562	0.162247119390	0.197034594493	0.044126067259	0.041843454560	0.050915546194	0.065644729222	0.046954996338	42	14	0.370622114175	Global Trend	
3600000	351.512463	1	1.273806037751	0.840226617182	0.176670649312	-0.287999669259	0.740916381144	-0.165002811516	0.494878882856	-0.129609903142	-0.059230219190	-0.247738265833	-0.211899228102	-0.201584503302	0.000424804760	0.968202464309	N\A	0.094567157058	0.130289100827	0.117999580481	0.163846595106	0.147969880859	0.243418503957	0.096149900991	0.095927327832	0.098164536038	0.099345958996	0.098765202247	35	8	-0.032896528866	Global Trend	
