Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m8-glob-001.txt
Log File Name:                   PAL_d1_m8-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1804930038
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m8-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.207006
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.72 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	444.273143	1	-1.561302698282	1.239679617183	-0.051178971934	0.013189805359	0.000101251004	0.976925772511	N\A	0.038249604732	0.007298837804	0.020196582004	38	8	0.001304272778	Global Trend	
1550000	465.501713	1	-1.287021497386	1.303604560071	-0.047301828537	-0.051045201021	0.000075982717	0.957281342976	N\A	0.054756901579	0.007351052852	0.024797905458	42	11	0.000631397140	Global Trend	
1600000	462.047408	1	-0.889507351860	1.144586873220	-0.039955963640	0.030004551210	0.000129522842	0.961887726124	N\A	0.038123518151	0.004252396174	0.022488976170	34	16	0.006146421094	Global Trend	
1650000	453.115244	1	-0.932423883723	1.044903222771	-0.023199299975	0.015542581833	0.000067307263	0.960354724238	N\A	0.055545066713	0.006635975779	0.025196232228	49	10	0.000422629062	Global Trend	
1700000	444.821568	1	-1.090035615967	1.192685935292	-0.055542158802	0.055971628738	0.000081268596	0.954310587991	N\A	0.053065388376	0.007318253971	0.025179110296	36	11	0.000300141374	Global Trend	
1750000	443.180177	1	-1.206100829693	1.259110800439	-0.056072405596	0.025328467750	0.000116621617	0.956248913256	N\A	0.046110191777	0.005092204417	0.021237026540	37	9	0.003397512905	Global Trend	
1800000	457.172453	1	-1.224062507507	1.266834893929	-0.051134914977	-0.014867673218	0.000185784153	0.961405846761	N\A	0.056105915381	0.006597949569	0.024688091946	42	13	0.001574149553	Global Trend	
1850000	432.081316	1	-1.011005722542	1.169367760466	-0.051424712716	0.045540096332	0.000220463421	0.953836137363	N\A	0.051580727336	0.006355594573	0.024249887343	36	13	0.002780793045	Global Trend	
1900000	467.945880	1	-1.030768716872	1.207214199263	-0.053755437419	0.034910898815	0.000159284295	0.963555101937	N\A	0.043139031180	0.005246517916	0.021671878829	32	13	0.004707014354	Global Trend	
1950000	475.627557	1	-1.024340648292	1.179370882094	-0.036794547065	-0.009847816482	0.000140175255	0.963512372962	N\A	0.041161263951	0.004930580334	0.023190656432	43	14	0.005117810145	Global Trend	
2000000	447.677932	1	-1.336197486193	1.323295746162	-0.072656993869	0.056158099218	0.000125823848	0.954761093748	N\A	0.053108685824	0.006153925006	0.021012010057	40	12	0.000750614329	Global Trend	
2050000	477.655401	1	-0.942995696134	1.159970019242	-0.032225804296	-0.014617065442	0.000183592350	0.987528199187	N\A	0.025418254982	0.004560697485	0.015206371009	35	17	0.008709282887	Global Trend	
2100000	467.734154	1	-1.215970360778	1.231505487756	-0.042809707161	-0.016184960982	0.000267930273	0.960625350373	N\A	0.051046012483	0.007603678666	0.023768467959	34	15	-0.000061697240	Global Trend	
2150000	468.512563	1	-1.215082528422	1.211265716506	-0.034603658142	-0.032857670280	0.000286701236	0.956949389448	N\A	0.053777251355	0.008089624965	0.025031265007	39	15	0.003592162470	Global Trend	
2200000	466.211378	1	-1.054403967350	1.147065422153	-0.034418092315	-0.017452286308	0.000273303256	0.955329441241	N\A	0.054610265398	0.007487509524	0.024824513691	31	14	0.001696488885	Global Trend	
2250000	495.529526	1	-1.082073221111	1.231847464769	-0.048375451326	0.004441664808	0.000242971870	0.966574830822	N\A	0.042972679959	0.005676605381	0.020321754982	49	15	0.003004930239	Global Trend	
2300000	489.431089	1	-0.870148205332	1.168155102804	-0.038831628243	0.019445613989	0.000278737021	0.969224866758	N\A	0.034283452838	0.004949010150	0.020181671567	42	22	0.008897931623	Global Trend	
2350000	483.995128	1	-1.056972653890	1.206769223997	-0.041635953770	-0.007583187916	0.000222226679	0.972020691199	N\A	0.043508053181	0.005617242258	0.021697617091	39	17	0.004893288335	Global Trend	
2400000	460.866687	1	-1.101639381665	1.249611242233	-0.063412814301	0.046133344836	0.000162707199	0.958315794738	N\A	0.057328337409	0.006599054549	0.025239024702	37	12	0.002176375390	Global Trend	
2450000	445.402516	1	-1.245252179128	1.186706850169	-0.043131509771	0.008780137814	0.000286533612	0.952496220911	N\A	0.054467295431	0.007461918098	0.024128757377	42	14	0.002852351500	Global Trend	
2500000	464.301001	1	-1.008704056420	1.136428995102	-0.053156185332	0.081728509292	0.000230470895	0.956501799457	N\A	0.053245671242	0.005700149819	0.023902731987	38	13	0.003640315115	Global Trend	
2550000	465.641485	1	-1.038814425350	1.178422409923	-0.036071671150	-0.013647954506	0.000215512490	0.958025240038	N\A	0.058398615364	0.006735063232	0.025247396833	28	15	0.003053489677	Global Trend	
2600000	460.847983	1	-1.361941501585	1.281434177285	-0.072005299391	0.067857065219	0.000286414115	0.964962723972	N\A	0.060333223015	0.008103071707	0.021077376194	48	15	-0.000260665281	Global Trend	
2650000	440.246961	1	-0.928448527136	1.076772074323	-0.039009369001	0.078315869913	0.000250728357	0.954120872656	N\A	0.053338577201	0.006775776466	0.027858602078	44	11	0.003844733172	Global Trend	
2700000	453.020708	1	-1.520644955810	1.271633355822	-0.054298840515	0.012089383336	0.000305285897	0.960770982977	N\A	0.049307103749	0.007449796261	0.023627824176	45	10	0.003880741474	Global Trend	
2750000	435.292784	1	-1.236506971514	1.115919849978	-0.049740470709	0.099489816317	0.000279774553	0.953925145681	N\A	0.052830997291	0.007297381766	0.028491205277	37	10	0.005487499490	Global Trend	
2800000	440.805248	1	-1.179177722366	1.024145906351	-0.034826929362	0.072216675471	0.000279830996	0.953074943632	N\A	0.050334954126	0.004972890877	0.020637383832	34	14	0.002741014632	Global Trend	
2850000	473.534626	1	-1.263629088296	1.214392022900	-0.051003937944	0.030709109743	0.000239864125	0.973763180477	N\A	0.036540560778	0.006641637036	0.008345790540	47	15	0.001871419502	Global Trend	
2900000	467.594512	1	-0.968027329210	1.186773185946	-0.052276506380	0.029607925967	0.000206972041	0.953424504859	N\A	0.051780611570	0.005976841080	0.024405057884	33	17	0.004363922713	Global Trend	
2950000	457.403284	1	-1.100347382458	1.204739314605	-0.045522693155	0.008859731937	0.000141750817	0.956883500766	N\A	0.051582160357	0.007123842358	0.022688680341	40	9	0.000120654284	Global Trend	
3000000	424.853294	1	-1.361215972307	1.214705403651	-0.045345863061	-0.021098327443	0.000187427611	0.961261447377	N\A	0.047961865338	0.007871819908	0.021775530850	36	7	0.001227211770	Global Trend	
3050000	426.440336	1	-1.526560976393	1.334770126540	-0.056443034117	-0.058395867648	0.000243483820	0.944185360951	N\A	0.057220578873	0.007617831850	0.027429721787	43	9	0.002718264568	Global Trend	
3100000	459.431865	1	-1.824163656427	1.318781085591	-0.046313626826	-0.065013794154	0.000256721404	0.959756874825	N\A	0.048643510011	0.007121623824	0.023814915355	33	16	-0.001450423826	Global Trend	
3150000	448.675329	1	-1.847346814328	1.348704193859	-0.051283403844	-0.066069665835	0.000251022278	0.953280910855	N\A	0.059258354130	0.008361264309	0.027078750568	35	13	-0.000898512222	Global Trend	
3200000	449.362466	1	-1.558837453977	1.246968064500	-0.050605444793	-0.009454089018	0.000176445459	0.958873765268	N\A	0.056151188735	0.006824914083	0.025300125827	23	15	-0.001722702397	Global Trend	
3250000	453.702060	1	-1.542412834750	1.296795808124	-0.051044099904	-0.025817963834	0.000151761998	0.956948992911	N\A	0.053236176858	0.007087266851	0.025406116581	39	12	0.001960752007	Global Trend	
3300000	461.532753	1	-1.657956858857	1.308670254513	-0.076035737827	0.072539140751	0.000276899085	0.955491039078	N\A	0.052587311078	0.006824625498	0.022952425474	48	13	0.000786369163	Global Trend	
3350000	443.558174	1	-1.613534183720	1.283178141815	-0.053140404246	-0.017597295095	0.000235115969	0.949995414141	N\A	0.062760213339	0.008484872929	0.028272477165	39	12	-0.000405502476	Global Trend	
3400000	450.165125	1	-1.065523093369	1.135797175016	-0.029345478697	-0.009340576363	0.000226014386	0.959858547866	N\A	0.039204277323	0.005231298703	0.023791182485	35	12	0.008635424107	Global Trend	
3450000	467.684143	1	-1.066535059589	1.314458188772	-0.054901614847	-0.040290305242	0.000154467060	0.968205249550	N\A	0.040127760381	0.004628335051	0.018664864467	36	12	0.005945978995	Global Trend	
3500000	444.707225	1	-1.300800536643	1.059475917295	-0.033141480186	0.047310469821	0.000178476518	0.961631101851	N\A	0.042700553776	0.005725668758	0.023835883537	44	7	-0.005273054278	Global Trend	
3550000	440.147214	1	-1.607639777488	1.233084039388	-0.053144075012	0.030596324647	0.000168263561	0.952111002115	N\A	0.061258991124	0.007827361312	0.027165822072	34	13	-0.000216163518	Global Trend	
3600000	427.003287	1	-1.283467252172	1.221839273115	-0.045532063649	-0.031966292639	0.000259462516	0.951540728472	N\A	0.059831007962	0.007771161620	0.027619345512	35	8	0.002058652668	Global Trend	
3650000	443.040113	1	-1.208694420048	1.104631128175	-0.039343831559	0.064315466822	0.000269272230	0.958093351597	N\A	0.048696631506	0.006418078676	0.024812238950	45	8	0.006992829246	Global Trend	
3700000	463.620644	1	-1.612675250856	1.173925586442	-0.035505479511	-0.012458720088	0.000240674900	0.956990027522	N\A	0.050392600237	0.006796756629	0.025336696087	47	16	0.004671092990	Global Trend	
3750000	458.717508	1	-1.589381185710	1.238997133889	-0.044171258901	-0.009913621537	0.000210941551	0.955203601322	N\A	0.057623881651	0.007690666676	0.027159622835	34	12	0.001198569556	Global Trend	
3800000	468.801878	1	-1.475202030333	1.232915180892	-0.050087461573	0.010981666675	0.000255167358	0.961367066272	N\A	0.046197365732	0.006786636499	0.023431326692	35	19	0.003405365894	Global Trend	
3850000	454.923532	1	-1.619795556777	1.243586900223	-0.049363759304	-0.020957072798	0.000209299706	0.957621802182	N\A	0.050985861344	0.006935194499	0.024224801541	34	17	-0.000653535054	Global Trend	
3900000	450.366039	1	-1.553601092269	1.232492508266	-0.034565444512	-0.058892041506	0.000220219850	0.956251641523	N\A	0.051241426186	0.006093411697	0.024969014082	31	13	0.004024232060	Global Trend	
3950000	448.874577	1	-1.251926755870	1.123699692397	-0.040395564676	0.038332761540	0.000253687184	0.960172429261	N\A	0.050727368807	0.005817822825	0.021741913638	45	10	0.006120023669	Global Trend	
4000000	438.111690	1	-1.734991958547	1.463049199251	-0.065039223079	-0.088707255990	0.000213358187	0.953555711466	N\A	0.047894457840	0.006146890267	0.023682757725	39	11	0.003739782784	Global Trend	
4050000	462.333293	1	-1.341451904219	1.123917316935	-0.040049674606	0.034646223910	0.000131395880	0.954279619991	N\A	0.055691100968	0.005411769680	0.021608679387	30	17	0.001457278590	Global Trend	
4100000	453.194522	1	-1.224843796332	1.201149760254	-0.027866737305	-0.074155725060	0.000078446610	0.959723655839	N\A	0.056044608653	0.007259350949	0.024528217611	44	12	-0.000618674734	Global Trend	
4150000	463.282952	1	-1.301559036218	1.257820523748	-0.047125865941	-0.010428271638	0.000080308556	0.954291825086	N\A	0.055358388505	0.006894755381	0.026324186944	35	13	0.001085124412	Global Trend	
4200000	464.395042	1	-1.252812367281	1.156849562974	-0.043713477212	0.029794605836	0.000292793581	0.955440342975	N\A	0.050347078400	0.006296337983	0.023941939925	36	14	0.006654768409	Global Trend	
4250000	462.279705	1	-1.361897398965	1.152660129897	-0.029222206209	-0.028293411890	0.000228550803	0.969780747116	N\A	0.031576435329	0.003790095632	0.025883698736	33	15	0.025152181271	Global Trend	
4300000	462.552061	1	-1.569121346691	1.163119049591	-0.036719536523	-0.008132824291	0.000274298936	0.962233848660	N\A	0.056775829855	0.007956183538	0.026339517650	36	15	-0.002736818153	Global Trend	
4350000	466.787007	1	-1.729595257332	1.354341693439	-0.070081891031	0.019145270268	0.000268906218	0.957531755398	N\A	0.050221290553	0.006327493699	0.022448762689	41	15	0.004069128556	Global Trend	
4400000	452.170419	1	-1.833843773060	1.347861895718	-0.049596106419	-0.062380360989	0.000251024837	0.961939519548	N\A	0.057948223633	0.007710634829	0.024464460666	45	14	0.000874986125	Global Trend	
4450000	473.330976	1	-1.672687833190	1.228869627098	-0.047661833866	0.000260639690	0.000268649426	0.966492342871	N\A	0.042609584628	0.005830662384	0.020299684223	38	17	0.003184580791	Global Trend	
4500000	440.707921	1	-1.243006146110	1.153350674351	-0.042239592916	0.020480835823	0.000385870637	0.952234985979	N\A	0.049327421234	0.006197914821	0.027060897100	31	12	0.011470946095	Global Trend	
4550000	446.715098	1	-1.281436082454	1.285309378510	-0.052516440445	-0.011702611084	0.000255458826	0.958751918869	N\A	0.048165820709	0.006201085705	0.022668624962	37	13	0.004549961920	Global Trend	
4600000	458.856929	1	-1.183939267853	1.170926225252	-0.045124576159	0.010744019400	0.000131584240	0.954389542362	N\A	0.053683138522	0.006420614453	0.023071765835	35	16	-0.000742952163	Global Trend	
4650000	473.582041	1	-1.149665532796	1.253731686941	-0.046181351588	-0.021645258546	0.000116205995	0.964479179586	N\A	0.049392509539	0.006613462504	0.021697011460	36	16	0.000917770768	Global Trend	
4700000	462.435130	1	-1.084401569493	1.219251864286	-0.055655342546	0.040649805495	0.000094966881	0.962023274312	N\A	0.045992561675	0.005813098421	0.025133450458	47	12	0.002472370504	Global Trend	
4750000	462.402161	1	-0.607580400852	0.985115761436	-0.018194458407	0.043125489369	0.000084502418	0.993316539966	N\A	0.024186671079	0.002832578089	0.025029075027	28	14	0.025189576246	Global Trend	
4800000	471.335670	1	-0.969424183701	1.156461672474	-0.033146981443	-0.011760830405	0.000258078716	0.961355416800	N\A	0.045335822671	0.006688072764	0.022623790863	39	15	0.004775047556	Global Trend	
4850000	456.542025	1	-0.974765694785	1.183423285327	-0.030735920720	-0.026754607867	0.000163143925	0.963522753270	N\A	0.036433088475	0.004415373716	0.025179858438	40	10	0.008782240473	Global Trend	
4900000	447.901703	1	-1.390866789856	1.057093505600	-0.024904526093	0.011740826161	0.000310942294	0.954114683207	N\A	0.052029800148	0.007034251961	0.024246895964	44	14	0.004232566716	Global Trend	
4950000	453.862267	1	-1.549293416163	1.227364957152	-0.044104191526	-0.023566587248	0.000256499339	0.958638543041	N\A	0.050965715355	0.007446580319	0.023370700182	33	11	-0.001740776002	Global Trend	
5000000	443.836342	1	-1.694094549290	1.297754808893	-0.056271842879	-0.017827272613	0.000219208772	0.955354956502	N\A	0.052556142317	0.007741866209	0.025379973264	36	9	-0.001770322858	Global Trend	
5050000	430.215405	1	-1.444036695927	1.221038583125	-0.044872540643	-0.010619972054	0.000402080946	0.946239753533	N\A	0.065402594391	0.008159052552	0.027698113983	40	10	0.001454041424	Global Trend	
5100000	468.351787	1	-1.542452017120	1.179004348381	-0.047656820735	0.044876547529	0.000116079576	0.957637926246	N\A	0.048387787385	0.006383204581	0.023555376852	42	14	0.001654247939	Global Trend	
5150000	447.561753	1	-1.701972196476	1.270674624665	-0.046267882674	-0.027702017269	0.000128992748	0.956337752358	N\A	0.051807563265	0.006852722468	0.023490030362	39	11	-0.000011724682	Global Trend	
5200000	445.873362	1	-1.236678227054	1.105189509561	-0.023288252782	-0.016779356311	0.000271697429	0.961714767997	N\A	0.037936916079	0.004808274260	0.025674283951	38	9	0.011884166307	Global Trend	
5250000	453.384921	1	-1.461319932773	1.129271391661	-0.025684111780	-0.026102344770	0.000200333676	0.962526273839	N\A	0.045154510286	0.005513708869	0.021942846287	48	16	-0.004554130206	Global Trend	
5300000	451.788818	1	-1.686654112039	1.257428120047	-0.047664513159	-0.036086075882	0.000245185890	0.959443617198	N\A	0.054306339011	0.007200135728	0.024233855713	30	16	0.002566887931	Global Trend	
5350000	448.773804	1	-0.720295978175	1.070035452450	-0.024714376948	0.026541360278	0.000322971210	0.968602295255	N\A	0.032394057452	0.003793468848	0.024750571468	36	11	0.028154129637	Global Trend	
5400000	456.029887	1	-1.535932435130	1.208814380265	-0.045502226424	0.004655290895	0.000359053197	0.957052584107	N\A	0.050793980950	0.006949842101	0.023281378466	41	12	0.000922131486	Global Trend	
5450000	461.893458	1	-0.894074173756	1.181345233776	-0.046397450739	0.024049497286	0.000285765002	0.958134458418	N\A	0.054279025646	0.006438542653	0.024219290204	36	14	0.006316042958	Global Trend	
5500000	458.844224	1	-0.613960426473	1.044330267912	-0.038472740785	0.069082153254	0.000275707733	0.960565876461	N\A	0.035544912439	0.004209607017	0.023568328377	35	12	0.020015774726	Global Trend	
5550000	462.918034	1	-0.839378323953	1.229422763555	-0.060846492482	0.062786858313	0.000190603666	0.962014148797	N\A	0.047777529250	0.005957325282	0.023201429571	38	12	0.003735848110	Global Trend	
5600000	461.494954	1	-0.801897098079	1.271066866769	-0.055925334035	-0.001992734174	0.000099262279	0.967727691352	N\A	0.041832700060	0.005824871784	0.021029035905	41	17	0.002664577702	Global Trend	
5650000	441.204791	1	-1.810660098373	1.381483268687	-0.060278502314	-0.047029292419	0.000200686442	0.953218045170	N\A	0.056978132388	0.006540273631	0.025218928926	35	9	-0.000170507688	Global Trend	
5700000	442.987733	1	-1.630212830338	1.326822588491	-0.061051172070	-0.001200756072	0.000177568489	0.957169107483	N\A	0.053383248397	0.006568747473	0.023874248170	28	14	0.001846895575	Global Trend	
5750000	463.861633	1	-1.437127100547	1.223392607671	-0.040262210076	-0.012181269115	0.000221972740	0.960077698087	N\A	0.042720450261	0.005338052455	0.024325532331	45	11	0.008801257582	Global Trend	
5800000	424.251092	1	-1.849797108649	1.360295386291	-0.073095480328	0.020996535848	0.000161447610	0.945030532042	N\A	0.063330308048	0.008225431197	0.028784455863	27	12	0.000881956967	Global Trend	
5850000	475.201660	1	-1.071939370885	1.210871323851	-0.049411787544	0.016007926135	0.000153867494	0.966068889249	N\A	0.039794897096	0.005064166963	0.022110916404	47	15	0.004222352720	Global Trend	
5900000	464.067139	1	-0.971027552911	1.083299046913	-0.022514320542	-0.016193533384	0.000214287138	0.955227604052	N\A	0.051145089420	0.006589926233	0.025904368370	40	10	0.005450847917	Global Trend	
5950000	450.659149	1	-1.117921017893	1.168868448317	-0.038959946492	0.013564631174	0.000300749006	0.966239031923	N\A	0.044382199295	0.007297332507	0.020738290480	46	8	0.002000030595	Global Trend	
6000000	449.322585	1	-0.906231178717	1.159388716233	-0.026022284480	-0.039591711989	0.000226781755	0.966063053939	N\A	0.034653609270	0.004369311484	0.027459848523	44	10	0.015321729174	Global Trend	
6050000	451.952506	1	-1.222813220931	1.206014624066	-0.034721668876	-0.054086564870	0.000174412962	0.955968275290	N\A	0.048448255253	0.006535004796	0.025539418739	31	14	-0.003766044345	Global Trend	
6100000	457.371170	1	-0.940823356317	1.191494599273	-0.040865971764	-0.031672456343	0.000157362847	0.960964345770	N\A	0.036424533522	0.004442127775	0.021827661209	32	12	0.009441206715	Global Trend	
6150000	447.309218	1	-1.209898568794	1.242023538500	-0.046443414975	-0.014386645198	0.000197693781	0.950780081140	N\A	0.058441286006	0.006633671909	0.025761849517	33	12	0.001761896203	Global Trend	
6200000	457.958040	1	-1.153484944809	1.138507791436	-0.031073671025	-0.015720278279	0.000109682327	0.956682096358	N\A	0.052365767265	0.006810449604	0.025381627507	35	11	-0.001080150566	Global Trend	
6250000	459.788801	1	-1.079083606344	1.137646854264	-0.033146046906	-0.001286780883	0.000068339699	0.957927837362	N\A	0.056113365027	0.007514647335	0.024880550939	42	11	0.000455359156	Global Trend	
6300000	440.568245	1	-1.093913107626	1.197777900663	-0.037201000515	-0.024314016643	0.000068809092	0.954343325307	N\A	0.050125849898	0.005949633873	0.026720362172	45	8	0.001689938688	Global Trend	
6350000	437.710541	1	-0.885817373239	1.091073924493	-0.028969933443	0.009504821175	0.000355961273	0.958277972440	N\A	0.042407804027	0.004691045787	0.022987444199	31	10	0.014030331553	Global Trend	
6400000	447.725587	1	-1.234027190393	1.255390724647	-0.071203486767	0.094769885390	0.000363077800	0.952246530734	N\A	0.057384478602	0.007958462788	0.024556118768	37	13	0.001649921487	Global Trend	
6450000	461.041129	1	-0.843168377766	1.004476643284	-0.027406561447	0.066588165465	0.000278062461	0.954972983381	N\A	0.050549706943	0.006737380787	0.022757985254	39	16	0.000325376532	Global Trend	
6500000	437.826160	1	-1.583877648365	1.271014320046	-0.049103482977	-0.027189086870	0.000402945878	0.954523606471	N\A	0.053839667106	0.007218140345	0.025043551363	54	9	0.002091701996	Global Trend	
6550000	468.673272	1	-1.070103669445	1.257139886326	-0.060592730437	0.042746055437	0.000327098332	0.958580759277	N\A	0.049401406131	0.006150275286	0.024273606873	34	16	0.005449260843	Global Trend	
6600000	449.539948	1	-1.414684462921	1.049446083174	-0.016388802660	-0.005331336180	0.000329429483	0.963660299504	N\A	0.032535333490	0.004582514042	0.028315241627	36	15	-0.029642168036	Global Trend	
6650000	448.719131	1	-1.519668661249	1.186575467592	-0.047984373277	0.024990410997	0.000298595540	0.947704056160	N\A	0.061623904538	0.008154975595	0.028381534664	24	10	-0.000305968174	Global Trend	
6700000	439.317373	1	-1.657011020098	1.242162667440	-0.047240852893	-0.026119555407	0.000173098878	0.959780630139	N\A	0.049847433076	0.007313110276	0.023989386518	48	12	-0.002223344181	Global Trend	
6750000	449.315373	1	-1.700418399082	1.206459099056	-0.049425002447	0.029175227494	0.000187969594	0.956378933756	N\A	0.057608673234	0.006641870270	0.024678319856	30	11	-0.001021657074	Global Trend	
6800000	438.860797	1	-1.396645330283	1.178458702910	-0.047862493610	0.045666297148	0.000259759195	0.951430166907	N\A	0.058440688601	0.007188962140	0.026255542966	39	13	0.002513538255	Global Trend	
6850000	437.459820	1	-1.514901616995	1.147566919483	-0.028926299509	-0.019200398572	0.000306068664	0.958823096551	N\A	0.044560771272	0.006480944845	0.024561196128	40	9	-0.005774180840	Global Trend	
6900000	457.438136	1	-1.271208913171	1.288039355344	-0.058316991369	0.003993068309	0.000282017238	0.963034154034	N\A	0.046360518801	0.006496526343	0.021878085471	42	13	0.001044165302	Global Trend	
6950000	459.880554	1	-1.044011941573	1.128185376014	-0.044577477071	0.062682994090	0.000268200202	0.957170665447	N\A	0.057037817085	0.006486671867	0.025322396840	39	13	0.002395584317	Global Trend	
7000000	452.900404	1	-1.109891178516	1.200518754075	-0.050396802835	0.037050217645	0.000221298298	0.955568428814	N\A	0.054277259968	0.006089192718	0.023162041227	29	13	0.001358096883	Global Trend	
7050000	464.874031	1	-1.021473436789	1.242666120504	-0.053067191366	0.018674818069	0.000131184132	0.957413591327	N\A	0.053322789726	0.006660024281	0.024436283347	34	14	0.002307814126	Global Trend	
7100000	476.214950	1	-0.789030337880	1.148939199828	-0.035559616113	0.004337158045	0.000208339021	0.963606304752	N\A	0.039536243555	0.004661635764	0.023742381775	29	14	0.012552689462	Global Trend	
7150000	452.478927	1	-1.368236544369	1.126450583028	-0.029168718532	0.009077571050	0.000301324859	0.952620973570	N\A	0.057803858549	0.006578689129	0.025782717368	37	13	0.003972340062	Global Trend	
