Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  DIE_d1_m7-glob-004.txt
Log File Name:                   DIE_d1_m7-glob-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2220186194
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   DIE_d1_m7-glob-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.175894
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
3550000	712.686413	1	-1.051369864059	0.964912513625	0.039650886405	-0.005129420681	0.000031586019	0.999685429596	N\A	0.015037840273	0.016391149661	0.001732536937	33	0	0.116649706229	Global Trend	
3600000	738.662889	1	-0.972693002389	0.937426044436	0.077165066281	-0.009049813364	0.000030172213	0.999045181452	N\A	0.013954228730	0.015006087841	0.001594018633	35	0	0.046439836431	Global Trend	
3650000	728.526054	1	-0.965059035965	0.931949554886	0.078060112257	-0.009211442324	0.000019123436	0.999901329447	N\A	0.013568009768	0.014839213551	0.001583485690	39	0	0.092241634813	Global Trend	
3700000	728.346324	1	-1.001510371029	0.934723869951	0.070589758371	-0.006298437287	0.000024813091	0.992022147368	N\A	0.017643130958	0.017453017007	0.002525961650	34	0	-0.002802548797	Global Trend	
3750000	727.444254	1	-0.981923753576	0.944877004913	0.064866591749	-0.007763388645	0.000029510655	0.999612856844	N\A	0.014214852301	0.015484642652	0.001610773283	41	0	0.080215662517	Global Trend	
3800000	733.523537	1	-0.896669618128	0.920858701189	0.061887691828	-0.000524535683	0.000029557823	0.996137603245	N\A	0.015088316623	0.016085453066	0.002036496392	25	0	-0.025699119012	Global Trend	
3850000	729.466818	1	-0.925395707085	0.896335808866	0.107085847136	-0.010287216536	0.000020228461	0.992571544886	N\A	0.017577742419	0.016134941200	0.002166886746	29	0	-0.001427009363	Global Trend	
3900000	732.707972	1	-0.964016109471	0.920768986517	0.086812174745	-0.008022906606	0.000021933731	0.999976468455	N\A	0.013806434477	0.015169050110	0.001629117804	23	0	-0.225388089185	Global Trend	
3950000	732.600716	1	-0.946057967286	0.930967420824	0.071407139317	-0.007266982029	0.000020157135	0.998615085501	N\A	0.014522350701	0.015898636524	0.001718688829	29	1	-0.034926667199	Global Trend	
4000000	726.244496	1	-0.924913048121	0.895211883092	0.103650377327	-0.008212846688	0.000026677219	0.995098092322	N\A	0.013092547040	0.013476357017	0.002013843636	37	0	-0.004998185088	Global Trend	
4050000	731.195599	1	-0.927780971817	0.926568060291	0.067871293237	-0.005610207971	0.000026832871	0.997264947233	N\A	0.014663666363	0.015749879683	0.001785101749	42	0	-0.023429490473	Global Trend	
4100000	723.167074	1	-1.000735910684	0.945634921466	0.061968292759	-0.007665769023	0.000026469390	0.999997859059	N\A	0.014012484189	0.015497819349	0.001792734076	40	0	-1.024955211886	Global Trend	
4150000	733.439083	1	-1.000864511456	0.942347005036	0.061293171114	-0.005186498758	0.000023381002	0.998817074441	N\A	0.015397370162	0.016663983888	0.001706067205	41	0	-0.035471089181	Global Trend	
4200000	721.544037	1	-1.016811377836	0.945213684573	0.061190464077	-0.007254445803	0.000030748777	0.999245167419	N\A	0.014671201910	0.015880228392	0.001709155788	37	0	0.058403356822	Global Trend	
4250000	736.594932	1	-0.969574290135	0.952889133464	0.051623423550	-0.005884063116	0.000027694845	0.999886718563	N\A	0.014298595964	0.015678067895	0.001695473203	29	1	-0.196260783012	Global Trend	
4300000	730.484543	1	-0.994628561488	0.945009854445	0.061925403111	-0.006759117547	0.000022551505	0.999996614851	N\A	0.013074677511	0.014359284148	0.001574831652	41	0	0.492780887938	Global Trend	
4350000	726.526379	1	-0.946090096491	0.916814171937	0.091804184624	-0.010088658712	0.000033388938	0.999598327508	N\A	0.014525864327	0.015888443173	0.001692512779	42	1	-0.116897611859	Global Trend	
4400000	730.471796	1	-1.028727397698	0.973152141551	0.032588664950	-0.005871107403	0.000027730707	0.999997493548	N\A	0.013574917019	0.015027812033	0.001692838860	34	2	-0.888401952388	Global Trend	
4450000	741.821750	1	-1.054215838757	0.982754158141	0.024991705502	-0.004503707158	0.000026015937	0.996682162401	N\A	0.013544106852	0.014130470685	0.001641078699	34	1	0.024412492616	Global Trend	
4500000	727.711465	1	-0.971473083459	0.938458503713	0.066982383203	-0.005834837021	0.000032941700	0.999988654491	N\A	0.014716955963	0.016203707998	0.001808461738	24	0	-0.599186645465	Global Trend	
4550000	736.534190	1	-0.971690982660	0.937375386802	0.065317960432	-0.006733745305	0.000022556034	0.999367463045	N\A	0.014538045600	0.015863615136	0.001674751379	47	0	-0.037326675408	Global Trend	
4600000	746.574747	1	-0.930186459387	0.918513092444	0.093687917087	-0.010639308420	0.000024236306	0.999890153228	N\A	0.013024657405	0.014228788605	0.001515407241	45	1	0.151967564661	Global Trend	
4650000	734.986371	1	-1.045832503038	0.958186746988	0.055784395310	-0.007764243699	0.000024390121	0.994581752441	N\A	0.015161550815	0.015433389556	0.001974508742	32	0	-0.007117555065	Global Trend	
4700000	723.486118	1	-0.950920107044	0.922133179000	0.086729095940	-0.010218686367	0.000026183494	0.999876126488	N\A	0.014585874674	0.016028736927	0.001716160955	30	0	-0.095607497629	Global Trend	
4750000	729.197046	1	-1.032244115631	0.953568455530	0.051330739948	-0.005951300451	0.000022691938	0.999190573115	N\A	0.014801136226	0.015958596004	0.001707534366	39	2	0.046492655235	Global Trend	
4800000	734.909657	1	-1.040695692976	0.967511057991	0.038171742666	-0.005509430177	0.000024407219	0.999718067749	N\A	0.013312365093	0.014487690038	0.001531473932	25	0	0.072763112577	Global Trend	
4850000	728.680758	1	-0.959174826944	0.940954662102	0.064325859978	-0.008622728360	0.000063882643	0.999553797111	N\A	0.013508106439	0.014896756561	0.001710507401	47	0	-0.170444233551	Global Trend	
4900000	735.332046	1	-0.972184318465	0.919199009453	0.080292181817	-0.004513312547	0.000027685512	0.995629493449	N\A	0.014058120756	0.014893794795	0.001935565603	34	0	-0.011172142491	Global Trend	
4950000	738.216532	1	-0.966065513093	0.939361452020	0.068485982521	-0.007581009181	0.000034157134	0.999992968175	N\A	0.014037894903	0.015519871370	0.001796882273	40	1	0.904765729060	Global Trend	
5000000	738.068430	1	-1.003393118654	0.940829537985	0.067467846694	-0.008129953918	0.000023212431	0.999958280428	N\A	0.013767763466	0.015058860879	0.001601145088	40	1	-0.235638288457	Global Trend	
5050000	732.813308	1	-0.978499375696	0.921900463665	0.086202133870	-0.008076561086	0.000022833322	0.999998328500	N\A	0.013993657211	0.015342075174	0.001645602754	36	0	1.067362639846	Global Trend	
5100000	734.201861	1	-0.919556746289	0.907283322035	0.104841743009	-0.012445717256	0.000029182229	0.999982597862	N\A	0.015042226347	0.016466509223	0.001715278547	37	1	-0.570022858034	Global Trend	
5150000	730.498608	1	-1.000002900896	0.945880977429	0.055136057722	-0.005072874772	0.000020985142	0.996700649865	N\A	0.015289233555	0.015977720923	0.001853087009	38	0	-0.013811800034	Global Trend	
5200000	741.467771	1	-1.028374874353	0.946509268921	0.065930879033	-0.007666112286	0.000024450985	0.994234874911	N\A	0.015556407015	0.015481548289	0.002053364708	35	1	-0.007876238300	Global Trend	
5250000	747.360768	1	-1.000651007258	0.948175588893	0.067509661703	-0.007866999476	0.000020841466	0.997066564622	N\A	0.013946479112	0.014616022438	0.001609931285	40	1	0.019312708890	Global Trend	
5300000	733.064866	1	-0.995089228654	0.940448150456	0.067621367640	-0.007807666285	0.000024935206	0.999943000786	N\A	0.014741223544	0.016123710398	0.001695528713	28	0	0.199344152293	Global Trend	
5350000	725.135757	1	-1.027350773261	0.971984899800	0.040277301336	-0.006793246515	0.000027106860	0.997579965224	N\A	0.014743807140	0.015815585924	0.001727996709	34	1	0.029541232449	Global Trend	
5400000	715.814353	1	-0.978798428093	0.918497363030	0.084525704595	-0.007730330009	0.000025761641	0.993151590984	N\A	0.015547448221	0.015343395148	0.001999489313	34	1	0.008393771069	Global Trend	
5450000	733.105704	1	-1.002942749491	0.944173888961	0.064596551719	-0.007191135949	0.000025479290	0.999202976699	N\A	0.014114925041	0.015234138091	0.001638373477	42	1	0.055368463039	Global Trend	
5500000	723.216454	1	-0.989946024536	0.930681364783	0.078544745752	-0.009426351083	0.000025374744	0.998363697271	N\A	0.014232584905	0.015107147419	0.001545772473	39	1	0.042127952418	Global Trend	
5550000	732.222940	1	-0.985758899082	0.941361932250	0.060769344796	-0.005868445988	0.000021600202	0.997816911051	N\A	0.015406268508	0.016655825916	0.001845486133	32	0	-0.022627172988	Global Trend	
5600000	728.379915	1	-0.953881041928	0.929809237856	0.065160183130	-0.004325547354	0.000026798107	0.996583919212	N\A	0.014588100974	0.015365109619	0.001827068283	35	0	-0.018094196216	Global Trend	
5650000	727.951703	1	-0.981602957488	0.932830718881	0.074588886448	-0.007298910257	0.000023095531	0.999991788355	N\A	0.014292028676	0.015624699393	0.001655607081	36	2	0.600848439464	Global Trend	
5700000	731.859421	1	-1.023629431585	0.949102018238	0.053217271367	-0.006366116715	0.000023777642	0.996718635384	N\A	0.015485483833	0.016079923811	0.001756690297	38	0	0.019922252668	Global Trend	
5750000	730.916271	1	-0.980324138222	0.932597043750	0.074432394540	-0.006944252601	0.000023379972	0.999998819300	N\A	0.014569271821	0.015958886917	0.001696067742	29	0	1.325684512139	Global Trend	
5800000	715.426212	1	-0.994412263450	0.953276368662	0.054215386032	-0.006916752024	0.000024234993	0.999986979171	N\A	0.013820126457	0.015183108327	0.001645297971	35	2	0.279970851246	Global Trend	
5850000	742.114018	1	-1.034676037234	0.954652891018	0.054635405497	-0.006527473074	0.000024908676	0.993538510355	N\A	0.016319744432	0.015286931397	0.002038265633	48	1	-0.006158936805	Global Trend	
5900000	730.346098	1	-0.950550374109	0.914691536878	0.092792715960	-0.009621597282	0.000027867593	0.998941938436	N\A	0.014804305049	0.016077249001	0.001728571014	39	0	-0.044871063626	Global Trend	
5950000	727.915619	1	-0.958431720894	0.928950492802	0.080355254419	-0.010098742630	0.000027180430	0.999881179828	N\A	0.014024979978	0.015421080323	0.001655910491	34	0	-0.154959900154	Global Trend	
6000000	730.513833	1	-0.995790409054	0.950409687264	0.047753713663	-0.004790761853	0.000028445424	0.993985456872	N\A	0.016228594480	0.016595488850	0.002203456784	24	0	-0.015928975384	Global Trend	
6050000	728.904753	1	-0.940067831540	0.926850614546	0.088504227285	-0.012672044847	0.000028614687	0.999598892600	N\A	0.014556711952	0.015844881572	0.001677738768	26	0	0.082633977232	Global Trend	
6100000	729.832787	1	-1.031581290773	0.954150785300	0.042870155916	-0.003328788841	0.000024263306	0.994035317120	N\A	0.014846533218	0.014610982538	0.001801664023	31	0	0.010688595877	Global Trend	
6150000	729.310776	1	-0.936930681614	0.908673423499	0.100657512920	-0.009518496914	0.000023697811	0.999996468901	N\A	0.015169938355	0.016614309485	0.001714627059	33	1	-0.910010652249	Global Trend	
6200000	743.530756	1	-0.935866076599	0.901942416717	0.111131201397	-0.010646734167	0.000026747404	0.998990997489	N\A	0.012841729032	0.013879305951	0.001459842474	29	0	0.056555896172	Global Trend	
6250000	728.043735	1	-0.998619271721	0.932053179068	0.077582243221	-0.009599194895	0.000026820337	0.999997904534	N\A	0.013875438588	0.015176485706	0.001619676300	35	0	-1.148379597110	Global Trend	
6300000	731.606740	1	-0.993113650801	0.934115658398	0.074696534209	-0.008756074229	0.000027223750	0.994008141214	N\A	0.017528518239	0.017204872195	0.001909791419	35	0	0.009895547683	Global Trend	
6350000	722.249648	1	-0.943541974637	0.932740405254	0.077132252334	-0.009490041405	0.000044146083	0.999989836989	N\A	0.014587812043	0.016067527760	0.001809495939	42	0	0.860791850316	Global Trend	
6400000	735.534642	1	-0.997763938444	0.937555028010	0.073415103510	-0.009086729130	0.000020506659	0.992718547058	N\A	0.017190847753	0.015671540784	0.002158065919	29	1	0.002606780574	Global Trend	
6450000	730.952303	1	-0.977597273082	0.915169526720	0.095187761970	-0.010801102919	0.000023053380	0.999922220551	N\A	0.013816802500	0.015159001146	0.001661641951	35	1	0.126815315063	Global Trend	
6500000	724.784547	1	-0.979005028491	0.923006299391	0.086561136765	-0.009515038210	0.000029419237	0.999843620882	N\A	0.014166496860	0.015482580326	0.001680905127	34	1	0.160574961052	Global Trend	
6550000	731.079407	1	-1.000896256728	0.935072677497	0.075566520352	-0.008697630734	0.000035660096	0.992647050777	N\A	0.016262367955	0.015686635416	0.002048204490	37	0	-0.007788713235	Global Trend	
6600000	734.182902	1	-0.957315575318	0.928384735460	0.078255589352	-0.006933546711	0.000017897833	0.999994325578	N\A	0.014676645060	0.016064603987	0.001659234515	37	0	-0.467594331553	Global Trend	
6650000	731.345098	1	-0.966985648056	0.952663035377	0.061254327615	-0.007987836979	0.000023460998	0.999398191414	N\A	0.013552169112	0.014644144474	0.001550744497	36	0	0.060085302167	Global Trend	
6700000	740.954331	1	-0.996016699427	0.942562233283	0.061166662035	-0.007262526647	0.000032144384	0.993615623095	N\A	0.016275293523	0.015831935283	0.002140930413	41	0	-0.011445197246	Global Trend	
6750000	735.505621	1	-0.981317734932	0.911840760048	0.103120238071	-0.011899327825	0.000023564421	0.997458864683	N\A	0.015191593154	0.016493045609	0.001883470070	45	0	-0.022137663678	Global Trend	
6800000	728.961671	1	-0.987392055429	0.955693823182	0.044717505931	-0.003935535473	0.000027426318	0.999479213929	N\A	0.014461298728	0.015873617325	0.001745389753	39	0	-0.066464542804	Global Trend	
6850000	728.267852	1	-0.917004354116	0.909653369698	0.088814874748	-0.007266296117	0.000030487247	0.997340141071	N\A	0.014637121248	0.015800073623	0.001727211633	47	0	-0.028395353287	Global Trend	
6900000	737.437636	1	-0.983248830440	0.945299968841	0.048130451100	-0.004019240471	0.000023819382	0.993771078569	N\A	0.015876742189	0.015990544751	0.002059056728	38	0	-0.008886427958	Global Trend	
6950000	727.555070	1	-0.998021055603	0.930348348807	0.075151495943	-0.006340227887	0.000024627463	0.994063165603	N\A	0.017145164689	0.016605891807	0.001975828518	28	0	0.008973980222	Global Trend	
7000000	741.532353	1	-0.961481799483	0.931209897920	0.074556556146	-0.007910441690	0.000023416534	0.999696675517	N\A	0.014066829948	0.015513750573	0.001679117406	27	0	-0.082274993696	Global Trend	
7050000	727.061020	1	-0.984378997122	0.940255209777	0.069026101307	-0.008338984867	0.000021446302	0.999908500063	N\A	0.014988305670	0.016329067116	0.001712792368	41	2	0.119544222895	Global Trend	
7100000	725.451542	1	-1.071746097846	0.974559885960	0.022019132138	-0.003717630892	0.000033960352	0.996471451084	N\A	0.016557594031	0.017004389391	0.001529989175	36	1	0.027921552605	Global Trend	
7150000	719.743614	1	-0.915553032289	0.917919258809	0.077531450361	-0.006181187915	0.000025959979	0.996662155856	N\A	0.015004551486	0.016008536262	0.001741597616	33	0	-0.024865673876	Global Trend	
