Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m6-glob-001.txt
Log File Name:                   MED_d1_m6-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            123802712
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m6-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	628.873176	1	-0.189378663259	0.681163179351	0.148890091460	0.000080814742	0.982560462833	N\A	0.024709356965	0.016742344722	39	6	-0.002313959878	Global Trend	
1050000	622.445089	1	-0.287237104442	0.697465385557	0.135229690221	0.000068463325	0.981447265185	N\A	0.023833151727	0.016530816487	38	6	0.000771151236	Global Trend	
1100000	616.409979	1	-0.103864393500	0.671948406057	0.153474883920	0.000117221968	0.982489108882	N\A	0.023753170956	0.016215175173	34	3	-0.004792187912	Global Trend	
1150000	626.188209	1	-0.307844614174	0.716724402750	0.131526841048	0.000056347946	0.985734723864	N\A	0.023268854699	0.016118542751	43	4	-0.001486210316	Global Trend	
1200000	642.691324	1	-0.206322179657	0.668578471782	0.163061623629	0.000017324324	0.984766455722	N\A	0.024333054361	0.016707522109	46	6	-0.000965556040	Global Trend	
1250000	631.759023	1	-0.370688932778	0.744356488309	0.114726980506	0.000020774994	0.984333675598	N\A	0.022118609581	0.015118174135	39	8	-0.000295035348	Global Trend	
1300000	613.800097	1	-0.287114310093	0.717708150227	0.144569114739	0.000102159060	0.985129153205	N\A	0.023604522555	0.016651606110	41	7	-0.003941298032	Global Trend	
1350000	619.006408	1	-0.201635617977	0.670785868661	0.160565519592	0.000042211129	0.983417692119	N\A	0.024455327563	0.016946626970	35	4	-0.001220793353	Global Trend	
1400000	630.125350	1	-0.125042665910	0.598904407024	0.216104691333	0.000008310486	0.984211985407	N\A	0.025742256357	0.017878462141	45	2	-0.000154753806	Global Trend	
1450000	602.852498	1	-0.223035867678	0.680991002085	0.152640768403	0.000031696406	0.983683140157	N\A	0.025482317120	0.017569448055	37	6	-0.001314883788	Global Trend	
1500000	608.333430	1	-0.183842684870	0.626457232825	0.193801808964	0.000036400592	0.981467687697	N\A	0.027722497050	0.018824454071	56	4	-0.000070570890	Global Trend	
1550000	632.294105	1	-0.200649027945	0.662589404475	0.167301037268	0.000069332143	0.984457417681	N\A	0.025340694136	0.017486053022	49	6	-0.002114374994	Global Trend	
1600000	630.015760	1	-0.092846520415	0.662168059541	0.163760104076	0.000079119602	0.982751553816	N\A	0.025369871966	0.017622954861	40	5	-0.001687073357	Global Trend	
1650000	632.974731	1	-0.318759113820	0.716310635233	0.133818118196	0.000032830348	0.982679220998	N\A	0.023288118239	0.016071401338	37	7	-0.000658557731	Global Trend	
1700000	616.475131	1	-0.186513113697	0.703254301041	0.138770899089	0.000090262183	0.983017440166	N\A	0.025487053431	0.017568426829	39	5	-0.004165170574	Global Trend	
1750000	624.416709	1	-0.243203414583	0.718012544219	0.122577795885	0.000043991705	0.983945875812	N\A	0.024184105365	0.016999180549	37	6	-0.002295128546	Global Trend	
1800000	608.705825	1	-0.207836597751	0.675366309947	0.148424666751	0.000096877371	0.984505097971	N\A	0.023795733097	0.016242508207	45	4	-0.000555767750	Global Trend	
1850000	607.540922	1	-0.238880544844	0.659842594370	0.171416062632	0.000029968401	0.982521721399	N\A	0.025797234522	0.017882877949	37	4	0.000091011974	Global Trend	
1900000	614.798004	1	-0.289603741130	0.698985987878	0.147413348627	0.000005900758	0.982234112408	N\A	0.024408137173	0.016703390988	49	2	-0.000191602516	Global Trend	
1950000	624.377176	1	-0.237609295640	0.678511459388	0.156490961818	0.000009708214	0.983755349391	N\A	0.023605302171	0.016503074302	51	5	-0.000380503831	Global Trend	
2000000	621.309810	1	-0.178511224010	0.645523378359	0.169579217875	0.000073171491	0.982943491381	N\A	0.027036480355	0.018745899992	41	5	-0.000957630404	Global Trend	
2050000	633.446890	1	-0.207866480837	0.704245738019	0.149896313115	0.000102581362	0.985382074260	N\A	0.023337502512	0.016392665060	37	6	-0.005679279520	Global Trend	
2100000	629.810982	1	-0.195760953174	0.678726312523	0.155279772560	0.000069253672	0.984471700736	N\A	0.024108463450	0.016836930597	33	7	-0.002524594974	Global Trend	
2150000	634.698675	1	-0.094257594607	0.657185032273	0.172749181964	0.000062358164	0.985704642235	N\A	0.022646788739	0.016129148150	41	8	-0.005144980851	Global Trend	
2200000	641.638055	1	-0.159939166211	0.630399634952	0.197147593394	0.000027267347	0.985730862228	N\A	0.022840986240	0.015654783732	40	8	-0.001096785476	Global Trend	
2250000	633.901128	1	-0.235798844751	0.675771520337	0.161918826326	0.000058179961	0.984164205586	N\A	0.023638087853	0.016171919346	41	7	-0.001540012268	Global Trend	
2300000	618.220644	1	-0.159883899653	0.609758725378	0.202192046262	0.000065909950	0.981299438214	N\A	0.026582566804	0.018357501490	27	6	-0.000742707809	Global Trend	
2350000	640.981898	1	-0.176659840024	0.672249969790	0.158460426491	0.000091744146	0.983185995347	N\A	0.023993927013	0.016569046318	51	7	-0.003910202917	Global Trend	
2400000	633.987166	1	-0.142095709538	0.683865708422	0.147782214151	0.000063536114	0.985377676329	N\A	0.022575381245	0.016189506996	39	7	-0.003968865158	Global Trend	
2450000	602.103701	1	-0.217428811002	0.637746036950	0.184473142355	0.000072644009	0.977844985942	N\A	0.025840975713	0.017631334759	37	7	-0.000724363028	Global Trend	
2500000	610.862943	1	-0.204967512049	0.664736373181	0.158061474821	0.000078025527	0.983051070740	N\A	0.025725671935	0.017770562688	45	8	-0.001918882372	Global Trend	
2550000	626.624898	1	-0.222236501082	0.682931522282	0.152662173193	0.000055255040	0.983498495555	N\A	0.023663616082	0.016638363403	35	8	-0.002860431321	Global Trend	
2600000	620.806960	1	-0.185140486437	0.645113583755	0.176570593833	0.000058191676	0.980444199793	N\A	0.025196392462	0.017236372397	33	8	-0.000699406234	Global Trend	
