Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m9-glob-001.txt
Log File Name:                   CEREB_d1_m9-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            57688310
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m9-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.111269
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
3200000	569.664435	1	-1.200254288777	1.271477129190	-0.038160943675	-0.081425323602	0.021933998448	0.000085295412	0.982350447101	N\A	0.067475823161	0.008352282625	0.034407126296	0.005638110714	33	1	0.002020242714	Global Trend	
3250000	567.796836	1	-1.100891257597	1.176127279885	-0.027549166870	-0.034844701387	0.012350128246	0.000105154059	0.984004430145	N\A	0.069399234292	0.008773914544	0.033595654882	0.005714242008	38	1	-0.000169611779	Global Trend	
3300000	568.859920	1	-0.906389093290	1.046879170090	-0.006433934939	0.005954121656	0.003495413836	0.000071015886	0.986207247400	N\A	0.036072996119	0.004981853900	0.026697708759	0.004705146930	36	2	0.007080235219	Global Trend	
3350000	572.330701	1	-0.779011905858	0.918380785735	0.002646046989	0.081940267789	-0.004091077537	0.000082438531	0.994756901964	N\A	0.025219363464	0.003384679229	0.025264634049	0.004253040787	35	0	0.050668310230	Global Trend	
3400000	567.502155	1	-0.777243382342	0.944072435157	0.004191917738	0.055229198000	-0.004374602877	0.000087316508	0.999794806889	N\A	0.024434582606	0.003169638875	0.026280924758	0.004495788039	36	1	-0.284534864625	Global Trend	
3450000	578.769424	1	-1.038867979302	1.170537339531	-0.029736249420	-0.065261186486	0.022553699852	0.000066086500	0.986520709814	N\A	0.046153921521	0.006361516874	0.028309736020	0.004935787207	42	2	0.001798689345	Global Trend	
3500000	572.510541	1	-1.121485737594	1.175714197237	-0.022007567614	-0.076895621130	0.018949692116	0.000041506933	0.984909848681	N\A	0.060585359590	0.008047442367	0.031019329036	0.005436606176	36	1	0.000198073331	Global Trend	
3550000	561.423952	1	-1.132100657198	1.139199533352	-0.021954688330	0.005678719887	0.005863248633	0.000038541161	0.983127680278	N\A	0.074785971549	0.009717573591	0.035319467429	0.006158790073	35	0	-0.000255615534	Global Trend	
3600000	577.652923	1	-0.704178793755	0.947267028470	0.002740094830	0.034788563314	-0.000307471839	0.000072428393	0.989107909260	N\A	0.028755961221	0.003722151831	0.027002365438	0.004532156896	37	0	-0.022307474320	Global Trend	
3650000	580.377789	1	-0.994029217413	1.105708528567	-0.014874970835	-0.017566454856	0.008278680317	0.000075456945	0.984734881339	N\A	0.049217402209	0.006029762423	0.029328031663	0.004764508282	43	2	0.005085558987	Global Trend	
3700000	569.215458	1	-1.126820949590	1.182096688384	-0.028803437114	-0.044010678851	0.016437977280	0.000084552107	0.983717067037	N\A	0.064420465069	0.007911106774	0.033131795081	0.005566541751	33	1	-0.000646171350	Global Trend	
3750000	574.712245	1	-1.150114656910	1.194651404524	-0.029077038488	-0.035659233708	0.010373968886	0.000091212459	0.985070834837	N\A	0.075780967466	0.009241648294	0.035765088552	0.005859603470	41	2	-0.000796247587	Global Trend	
3800000	571.831515	1	-1.017198319510	1.172850992598	-0.031950061059	-0.053135579291	0.021566266748	0.000088108000	0.984081548845	N\A	0.062315291422	0.008071652930	0.033129159452	0.005830733445	28	0	0.003345585280	Global Trend	
3850000	581.417624	1	-0.951391802656	1.073759274987	-0.017884048850	0.029022517219	0.004536361754	0.000079155293	0.984580633584	N\A	0.063415383214	0.007937479121	0.032396344879	0.005472524002	41	1	0.002962327194	Global Trend	
3900000	576.902264	1	-1.029755958281	1.124356461213	-0.020949882280	-0.019280583511	0.010791010065	0.000126721462	0.984073487358	N\A	0.064610849948	0.008810126605	0.031938185509	0.005649852777	47	1	0.001292626775	Global Trend	
3950000	582.945894	1	-1.128177040688	1.199042777598	-0.026447210310	-0.068477281187	0.014895044815	0.000061873762	0.986586791110	N\A	0.070200113867	0.008726850317	0.034642583517	0.005624465403	45	1	0.000536283069	Global Trend	
4000000	579.822548	1	-1.020275090659	1.140304342255	-0.017567166450	-0.018919705280	0.006632940103	0.000097711052	0.984000020464	N\A	0.061774644927	0.007683847963	0.032074645239	0.005408472823	41	1	0.004761239756	Global Trend	
4050000	582.760325	1	-1.138740168683	1.205264520096	-0.029144158987	-0.054895616001	0.015625168210	0.000072607439	0.984575692302	N\A	0.067061661722	0.008175164426	0.033958290281	0.005512377871	33	0	0.000866419035	Global Trend	
4100000	574.787611	1	-1.263345555053	1.321798843835	-0.048329041647	-0.048806500946	0.016699494830	0.000089406054	0.981865371780	N\A	0.082517913122	0.011577701576	0.037859284682	0.007239545390	39	1	0.001939627864	Global Trend	
4150000	577.015377	1	-0.999859028265	1.167302764110	-0.032068719260	-0.022116048921	0.017026828996	0.000096819109	0.981187202371	N\A	0.069377803302	0.008460636324	0.036161697618	0.005874544228	27	0	0.004184773596	Global Trend	
4200000	582.367838	1	-1.156087977423	1.192975316894	-0.024372304885	-0.046691835608	0.009758233493	0.000075021508	0.986520417467	N\A	0.082884197046	0.010736062883	0.036315018072	0.006296814087	43	0	-0.000001161507	Global Trend	
4250000	571.814024	1	-0.939161882120	1.062038955419	-0.016315763327	0.026326413846	0.003708220210	0.000052286896	0.982790933745	N\A	0.082267419163	0.010644083087	0.038281812474	0.006464820320	40	2	0.000513042876	Global Trend	
4300000	578.046375	1	-1.124748590152	1.186017925812	-0.027945990240	-0.048783779762	0.015300928724	0.000084954271	0.986472788714	N\A	0.057660690002	0.007671312023	0.029243881175	0.005172099837	40	0	0.000246525390	Global Trend	
4350000	572.933901	1	-0.996409554223	1.121539538167	-0.026141457912	-0.012806456821	0.014424039592	0.000076758702	0.986354442081	N\A	0.073623988559	0.008780881969	0.036073800742	0.005758364069	35	1	0.000834853039	Global Trend	
4400000	565.740166	1	-0.879448774070	1.041118980446	-0.014725317317	-0.013606614865	0.014270347125	0.000072644558	0.982791160486	N\A	0.062131358223	0.007792401248	0.033489600628	0.005422676281	37	2	-0.003142105672	Global Trend	
4450000	565.711233	1	-0.954594837337	1.179616726203	-0.028282572171	-0.075709349008	0.022645806665	0.000086152326	0.982486258749	N\A	0.055003311273	0.006766467351	0.032018371440	0.005350025250	31	0	0.007685796711	Global Trend	
4500000	565.688066	1	-1.190787148803	1.242925975292	-0.027610560112	-0.106015663770	0.018342586869	0.000081673690	0.981385914550	N\A	0.070759387007	0.008674044363	0.035700986424	0.005805519186	43	0	0.000668820305	Global Trend	
4550000	583.930363	1	-1.106091970555	1.160591801472	-0.023803244164	-0.023160387611	0.010052493632	0.000068858443	0.984910683106	N\A	0.064454714109	0.007992177130	0.031759823380	0.005258845440	41	0	0.000434176987	Global Trend	
4600000	569.601244	1	-1.114890836553	1.199424081835	-0.025688207605	-0.061285727066	0.013682389229	0.000066822370	0.986554623512	N\A	0.074476550276	0.009946988917	0.036533093841	0.006455210568	42	1	0.001506681982	Global Trend	
4650000	569.784704	1	-1.169870289359	1.134807127265	-0.021946262446	-0.001413999075	0.006425206225	0.000074934235	0.985649474392	N\A	0.055180208236	0.007079182152	0.029917471290	0.005142927409	37	1	-0.004793542262	Global Trend	
4700000	576.526196	1	-1.039091217717	1.121879113922	-0.019302280530	-0.024892247187	0.013014355757	0.000094903581	0.984413797242	N\A	0.069792246389	0.008758196341	0.032921180999	0.005469181461	30	3	0.000684741703	Global Trend	
4750000	574.531656	1	-1.130306014800	1.209427064210	-0.035503715594	-0.020827237551	0.013529864480	0.000070731711	0.986546302800	N\A	0.071005912161	0.009571089984	0.032565065976	0.006128275015	31	0	0.001344826700	Global Trend	
4800000	580.419009	1	-0.977760288517	1.172659986149	-0.021872982156	-0.051950679918	0.012036936745	0.000097781355	0.984468576652	N\A	0.047804767899	0.006075682303	0.029373462716	0.005068581850	36	0	0.008816992820	Global Trend	
4850000	558.470537	1	-1.020969479162	1.135755816071	-0.020164512057	-0.016690350056	0.007269643007	0.000081305031	0.987478314202	N\A	0.048332080689	0.006638217959	0.027755647302	0.005089214604	40	0	0.002325568613	Global Trend	
4900000	575.118824	1	-1.099562024487	1.136005025404	-0.026517848276	0.002701121275	0.010203515151	0.000075938403	0.982935294052	N\A	0.065193826568	0.007980592760	0.033827251808	0.005501739893	38	0	-0.001659172007	Global Trend	
4950000	566.666746	1	-1.037522709488	1.171940953054	-0.026341144171	-0.047769023680	0.017001840491	0.000093959706	0.982704724112	N\A	0.063461771606	0.007894406912	0.032320011716	0.005402450934	30	1	0.003893491662	Global Trend	
5000000	577.410847	1	-1.194359989332	1.211399824858	-0.034647072897	-0.019804053502	0.014081239659	0.000085630358	0.982987819031	N\A	0.059756744228	0.007797780149	0.031870019612	0.005471803931	30	2	-0.000467203316	Global Trend	
5050000	570.083743	1	-1.133937330743	1.224829701453	-0.031778001726	-0.077904827345	0.020966244983	0.000076328487	0.982729029707	N\A	0.078853211011	0.010387649014	0.036250916388	0.006336999488	30	0	0.001777951617	Global Trend	
5100000	582.229886	1	-0.906668323326	1.087178618493	-0.020392896610	0.022119913152	0.007659390319	0.000092762418	0.986179143283	N\A	0.056500742333	0.006910917867	0.031670347039	0.005261136351	33	2	0.005866964386	Global Trend	
5150000	584.315530	1	-1.109767646695	1.158047740786	-0.024884943893	-0.017497595914	0.010656510274	0.000080920295	0.986833738549	N\A	0.054082174717	0.007288901094	0.027744382544	0.004949795346	32	4	0.000206827069	Global Trend	
5200000	576.760357	1	-1.079092553628	1.168930193562	-0.029901414722	0.004005934942	0.008656790677	0.000079054339	0.986356403948	N\A	0.066434104164	0.008474397970	0.032030207182	0.005456246911	33	0	0.001629885854	Global Trend	
5250000	579.305773	1	-1.136655843311	1.175760885409	-0.026144992975	-0.031308431602	0.012129046996	0.000082476795	0.985538900927	N\A	0.069892196342	0.008596155085	0.033920724198	0.005558118727	39	2	-0.000144772302	Global Trend	
5300000	588.127039	1	-1.486025612510	1.411368222809	-0.049480152546	-0.160840952745	0.029313241653	0.000046131329	0.984689890298	N\A	0.066350677622	0.008468765534	0.032241525265	0.005524419451	45	3	-0.000391650075	Global Trend	
5350000	557.187960	1	-0.877083956342	0.978967056599	-0.003182005028	0.015780841327	0.004524379311	0.000058403712	0.999221955900	N\A	0.024922319505	0.003347650362	0.026772153782	0.004575859987	33	1	0.095385142933	Global Trend	
5400000	581.837011	1	-0.759890707745	0.958398108283	-0.001691383490	0.043499286878	0.002215301896	0.000094755098	0.998427089669	N\A	0.024887841100	0.003164649295	0.026426743816	0.004310839046	37	1	0.109200914991	Global Trend	
5450000	584.311454	1	-1.257686976468	1.308774423596	-0.041660528893	-0.107020077535	0.023386583749	0.000085526831	0.985287225972	N\A	0.069647361389	0.009292715160	0.032613048414	0.005917516226	31	1	0.000878706993	Global Trend	
5500000	570.635718	1	-0.976054090964	1.063190937224	-0.016236815464	0.054872201084	0.001901445595	0.000086614133	0.984990683629	N\A	0.075606707073	0.009048354089	0.036916696749	0.005895974739	33	0	0.001582606267	Global Trend	
5550000	583.497793	1	-0.794387611669	0.957074821798	0.000688217283	0.043143546119	0.000736541698	0.000074656615	0.999174572825	N\A	0.022946163591	0.003165588456	0.024500224110	0.004292603721	34	0	0.128982443932	Global Trend	
5600000	566.066836	1	-0.814966672822	0.963346812006	-0.002769769424	0.034036713284	0.005545246683	0.000058079261	0.999931569484	N\A	0.021710967106	0.002769447381	0.023277290609	0.003780028667	39	1	-0.325762318392	Global Trend	
5650000	577.145050	1	-0.834858975764	0.950460640736	-0.000935381061	0.049581637394	0.002349114021	0.000073903492	0.996732962025	N\A	0.022358707059	0.003071770896	0.022747983288	0.004085584370	39	1	-0.049311840728	Global Trend	
5700000	563.164924	1	-0.954877975282	1.097254883728	-0.015746583632	0.007621674560	0.004899481417	0.000088614391	0.984326625648	N\A	0.058731407849	0.007214722651	0.032445741335	0.005247749081	34	0	0.005416852606	Global Trend	
5750000	571.169908	1	-1.167099489521	1.165079197719	-0.018889861185	-0.023500492530	0.005159128193	0.000090392069	0.984117477273	N\A	0.070111082249	0.008726401475	0.034826145293	0.005804560555	27	1	-0.000673876812	Global Trend	
5800000	565.784294	1	-0.911042910568	1.034343361099	-0.004770808876	-0.016047066284	0.005818633991	0.000083980456	0.982952963465	N\A	0.069630785520	0.008975838212	0.034837453175	0.005955078191	32	1	-0.003456698123	Global Trend	
5850000	576.504311	1	-1.052824496717	1.169347271500	-0.026675151921	-0.041881578958	0.014850282194	0.000082483311	0.987249288146	N\A	0.061829306515	0.008361109028	0.031987010334	0.005823834958	40	1	0.002142353202	Global Trend	
5900000	584.693743	1	-1.021384268873	1.161210279152	-0.026879489266	-0.018941223073	0.012410500619	0.000088928426	0.985292920511	N\A	0.056066504601	0.007490992359	0.030601589359	0.005467013800	23	1	0.004070365245	Global Trend	
5950000	572.653554	1	-1.063689135790	1.130132710344	-0.022918259716	-0.038983124824	0.017043021928	0.000093071346	0.982578891853	N\A	0.074334578602	0.009677146646	0.035239295799	0.006153482591	42	2	-0.002492710591	Global Trend	
6000000	570.268566	1	-0.773167649568	0.933495151291	0.001903754361	0.068569359260	-0.002849007606	0.000087142368	0.986816137926	N\A	0.033013726609	0.004388116344	0.026570875700	0.004436897916	32	1	0.020617871951	Global Trend	
6050000	570.525099	1	-1.137523038536	1.190250958269	-0.023662802307	-0.072524637663	0.015510380065	0.000079541902	0.985666931032	N\A	0.067315759463	0.009207489138	0.032166800067	0.005920730581	43	1	-0.000143733293	Global Trend	
6100000	578.255385	1	-0.602654005463	1.026659415540	-0.007273484437	0.025756077591	0.003124803175	0.000080413678	0.984268549015	N\A	0.037114185158	0.004673171035	0.027651180589	0.004630706137	36	3	0.013065166933	Global Trend	
6150000	570.774175	1	-0.762747385064	0.961160944344	-0.008406131451	0.050773458704	0.005176335857	0.000042202399	0.984675018450	N\A	0.049595012494	0.006514664412	0.029985356185	0.005085275772	38	0	0.002671823274	Global Trend	
6200000	568.739650	1	-1.272504857557	1.251228741551	-0.031038010530	-0.075171096291	0.013455651893	0.000091936514	0.985225315902	N\A	0.074147489628	0.010164363290	0.034706800855	0.006333948788	37	1	-0.001555833815	Global Trend	
6250000	569.461330	1	-1.301476798511	1.255176450998	-0.036119704731	-0.061411914820	0.014987878586	0.000090638240	0.982910062997	N\A	0.069801823260	0.009369607054	0.033153806159	0.005919852008	33	1	-0.002533584343	Global Trend	
6300000	574.977042	1	-1.197663135673	1.193240047289	-0.021606827322	-0.026327589695	0.006130590194	0.000070916067	0.986408451038	N\A	0.046710522297	0.007220606069	0.020907220742	0.004626682929	37	0	0.000602199383	Global Trend	
