Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m6-glob-002.txt
Log File Name:                   MOB_d1_m6-glob-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1954402095
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m6-glob-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.114840
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
3700000	355.415949	1	-0.745932840126	0.886286747662	0.084176027428	0.000186995667	0.984556806561	N\A	0.027985298904	0.024711190762	43	25	-0.021461790473	Global Trend	
3750000	326.543297	1	-1.019716781806	0.961406428874	0.052311886502	0.000257917111	0.982460912921	N\A	0.031383038778	0.028661695106	41	26	0.031378781359	Global Trend	
3800000	298.026503	1	-1.014506885151	0.967367211787	0.032275692797	0.000336061572	0.999643245945	N\A	0.028388318965	0.028342489222	38	19	-0.277972395826	Global Trend	
3850000	330.128212	1	-0.726748830215	0.949536045600	0.039161241705	0.001502547643	0.997060140032	N\A	0.024145288298	0.023622852088	42	27	-0.491855249514	Global Trend	
3900000	305.367403	1	-1.022123073710	0.923012052994	0.090334708855	0.000936502551	0.979106311683	N\A	0.031226448097	0.027344595033	47	26	0.057811257139	Global Trend	
3950000	290.578929	1	-1.154720671950	1.055514378210	-0.023343420866	0.000482089794	0.961209933920	N\A	0.035166717674	0.028408960370	39	26	0.025537948397	Global Trend	
4000000	322.498120	1	-0.399351467324	0.845037416334	0.098793407083	0.000896682777	0.979581278995	N\A	0.024736889659	0.020391027624	33	29	-0.097828634267	Global Trend	
4050000	290.523213	1	-0.508900413931	0.803726141905	0.143843050360	0.000611863187	0.973948095193	N\A	0.024018289986	0.019208457033	55	14	-0.050147096551	Global Trend	
4100000	286.245066	1	-0.729418324984	0.806508688575	0.151799345240	0.000927796798	0.952624662130	N\A	0.042471971197	0.033978527009	36	23	-0.036688642731	Global Trend	
4150000	277.090239	1	-0.100120437017	1.018799500605	0.002141672777	0.000987331944	0.997866915626	N\A	0.028618608005	0.028245888360	49	17	0.284675063652	Global Trend	
4200000	324.944814	1	-1.059454978517	1.044838431552	-0.010414021974	0.000129345611	0.989326684143	N\A	0.027102773997	0.025065433257	45	22	0.019049163404	Global Trend	
4250000	320.433644	1	-0.813190701893	0.877807795668	0.101994220724	0.000092594047	0.976586616259	N\A	0.030890101440	0.026677960250	43	21	-0.007857281618	Global Trend	
4300000	302.820669	1	-0.957566239775	0.914456061080	0.067293772114	0.000072395944	0.975737097293	N\A	0.033630106727	0.029349800973	58	23	-0.005343018167	Global Trend	
4350000	307.450561	1	-0.949883418837	0.990619037974	0.008392649616	0.000108017747	0.999985728924	N\A	0.025322316819	0.025318271496	40	24	-0.433636068670	Global Trend	
4400000	315.635452	1	-1.019807180548	0.949236233524	0.050972577152	0.000148375289	0.999994756161	N\A	0.023811630915	0.023812122385	39	18	0.887315105516	Global Trend	
4450000	345.004607	1	-0.809939245042	0.908769327274	0.069254856295	0.000126220134	0.993590190132	N\A	0.026608540394	0.025612649591	39	28	-0.025739638906	Global Trend	
4500000	330.475745	1	-0.951728252500	0.930436303117	0.069681868587	0.000189839918	0.999994181831	N\A	0.020585357423	0.020586678404	37	28	1.112019852563	Global Trend	
4550000	297.270205	1	-0.705766656786	0.795921515374	0.126136961287	0.000368994976	0.921883947990	N\A	0.041679430793	0.028989288714	41	20	-0.005767596740	Global Trend	
4600000	329.845880	1	-0.594726210022	0.765163561742	0.151680021078	0.000310772917	0.954679348870	N\A	0.032245262462	0.022484036965	45	20	-0.006932958386	Global Trend	
4650000	324.511152	1	-0.960536649402	0.901929967862	0.099549528247	0.000156950203	0.999898255911	N\A	0.024698750549	0.024691102719	37	26	0.216549513241	Global Trend	
4700000	317.695792	1	-0.935814755060	0.993940288694	0.014776567186	0.000212572671	0.999166132299	N\A	0.021159809684	0.021088652432	39	21	0.116188980302	Global Trend	
4750000	313.761160	1	-0.879708727512	0.967233181222	0.041452281177	0.000131569919	0.999679897945	N\A	0.023648215828	0.023629057592	35	17	0.106610482583	Global Trend	
4800000	311.174267	1	-0.911858343633	0.955632671593	0.047008851099	0.000207596376	0.999902482722	N\A	0.024214346626	0.024195142420	42	24	0.328089229381	Global Trend	
4850000	320.219002	1	-0.972640297757	0.993773532112	0.004144253203	0.000155474115	0.999936744736	N\A	0.025100629391	0.025096602830	50	27	-0.306479996239	Global Trend	
4900000	310.518387	1	-0.929464206218	0.991048037478	0.016050010851	0.000331077050	0.999108098806	N\A	0.021016537752	0.020846126473	43	22	0.185016374283	Global Trend	
4950000	308.716086	1	-0.843410872868	0.943099782755	0.042541223652	0.000270057485	0.997959383600	N\A	0.013298613531	0.012682663751	41	23	-0.077579796899	Global Trend	
5000000	320.088376	1	-0.791894008196	0.865542977845	0.120751738098	0.000113757109	0.998684645444	N\A	0.022233822451	0.022040788852	54	25	-0.053599990194	Global Trend	
5050000	335.333867	1	-0.812330894875	0.939311162086	0.057233859668	0.000087272989	0.999923612321	N\A	0.023701907753	0.023685028973	43	23	-0.171773176883	Global Trend	
5100000	337.504203	1	-0.997992872343	0.981971281810	0.018227684188	0.000431762646	0.999970822576	N\A	0.020478151947	0.020471908237	39	28	1.089824768434	Global Trend	
5150000	294.665662	1	-0.978111042441	1.004348502804	-0.012660862589	0.000717687187	0.992633237517	N\A	0.027762843862	0.026552151421	47	17	-0.131783339793	Global Trend	
5200000	325.527226	1	-0.833287978679	0.894543966072	0.053870796090	0.000339804673	0.948357351820	N\A	0.038979088968	0.025696473540	51	24	-0.010727532485	Global Trend	
5250000	321.335242	1	-0.915074270948	1.008453194131	-0.009582049474	0.000307892620	0.999927430695	N\A	0.024130433168	0.024105690082	39	30	-0.672097208351	Global Trend	
5300000	334.450080	1	-1.175360757092	1.041390461709	-0.011277620492	0.000251492091	0.937584342692	N\A	0.033996987078	0.024368320985	43	27	0.002214884455	Global Trend	
5350000	352.273084	1	-0.934709620472	0.953088388661	0.047437968723	0.000206854880	0.999986033575	N\A	0.022981996801	0.022987698433	39	26	0.927181429316	Global Trend	
5400000	303.196464	1	-0.901597775785	0.916985630107	0.080643064190	0.000379007128	0.999396725648	N\A	0.025517998078	0.025375310993	45	19	-0.182742978994	Global Trend	
5450000	301.655186	1	-0.630796176075	0.834704963692	0.120990230830	0.000943986898	0.975606753975	N\A	0.034439945564	0.030890224951	32	22	-0.113595806126	Global Trend	
5500000	340.404902	1	-0.648339551135	0.925952826058	0.079845114040	0.000205239061	0.999640198857	N\A	0.023767793343	0.023736070949	33	24	0.197862861708	Global Trend	
5550000	323.840866	1	-0.662567253208	0.899525983173	0.068593702902	0.000228699939	0.990772177751	N\A	0.031014524672	0.029301324055	45	21	-0.039908457499	Global Trend	
5600000	322.753316	1	-0.881310703898	0.889074838407	0.103467155596	0.000197200930	0.994123909285	N\A	0.023786301920	0.022477674070	44	28	-0.039405988448	Global Trend	
5650000	319.001993	1	-0.982589265136	0.949214166921	0.049614214399	0.000093239223	0.999711699873	N\A	0.024464873117	0.024361728034	49	22	-0.082085802538	Global Trend	
5700000	299.366842	1	-1.007375803004	0.941993169830	0.058282492151	0.000372944618	0.999772224951	N\A	0.026840557998	0.026826541553	41	22	0.399778420114	Global Trend	
5750000	294.777946	1	-0.967792592777	0.913153168941	0.060484253206	0.000644977797	0.938068194672	N\A	0.042166582789	0.031624528787	48	16	-0.016818329922	Global Trend	
5800000	322.236025	1	-1.055816911055	1.020060220051	-0.017137870434	0.000315300869	0.998780125035	N\A	0.022277955517	0.022043286291	42	24	0.134081324948	Global Trend	
5850000	305.013094	1	-1.042340428826	0.976977918864	0.022355514023	0.000681681127	0.987050214360	N\A	0.017052865468	0.015954757918	43	25	-0.077894516591	Global Trend	
5900000	304.742775	1	-0.908838725720	0.932006664309	0.060995375763	0.000295645138	0.998485405971	N\A	0.022546155685	0.022263036463	53	24	-0.096572645875	Global Trend	
5950000	319.248459	1	-0.856078414866	0.902870185125	0.079479910514	0.000363343149	0.979213952905	N\A	0.029410678118	0.025288612949	40	21	-0.032253521555	Global Trend	
6000000	299.433133	1	-0.867578603601	0.819922420224	0.146615009175	0.001073015602	0.960023084350	N\A	0.026544475743	0.018022426241	42	19	-0.021608891164	Global Trend	
6050000	336.234515	1	-0.836442046092	0.926605060186	0.058251820257	0.000151179047	0.996360727654	N\A	0.027325601207	0.026405947603	33	23	-0.041314467662	Global Trend	
6100000	326.494045	1	-0.950510424860	0.922751208870	0.077858817424	0.000112781516	0.999959957316	N\A	0.023666011070	0.023669392410	50	25	0.234342695004	Global Trend	
6150000	299.297241	1	-0.859014735642	0.919944222912	0.045525968895	0.000328094926	0.954811360342	N\A	0.039705289220	0.024808999611	46	22	-0.009936595718	Global Trend	
6200000	272.916704	1	-0.690181199606	0.821535539904	0.114370445935	0.000559594902	0.953053656353	N\A	0.034908170694	0.024098821099	43	21	-0.021269838260	Global Trend	
6250000	296.989456	1	-0.953043535681	0.922714031043	0.078596851059	0.000232977835	0.999614050577	N\A	0.030811101216	0.030758213345	44	18	0.166137326036	Global Trend	
6300000	294.278435	1	-0.896233198180	0.870996012332	0.127612385542	0.000257886716	0.999848438292	N\A	0.022430184141	0.022388183038	47	19	-0.232849096214	Global Trend	
6350000	331.008443	1	-0.662023463577	0.792700205021	0.152970225291	0.000210013938	0.974222683645	N\A	0.020359753888	0.013773695440	41	25	-0.009889110265	Global Trend	
6400000	295.604303	1	-1.030904796160	0.978153618157	0.015823950353	0.000184347150	0.997926841811	N\A	0.028918117966	0.028528900305	45	17	-0.053567230595	Global Trend	
6450000	310.683834	1	-1.043337225955	0.889474421128	0.110659889055	0.000232151579	0.999980754145	N\A	0.027701710583	0.027718921172	44	23	0.888672107264	Global Trend	
6500000	296.329376	1	-0.601554586090	0.739471350189	0.173825343939	0.000431958916	0.923611470537	N\A	0.047815756794	0.033343319696	43	17	-0.003850063101	Global Trend	
6550000	322.743473	1	-0.755910792615	0.820471388312	0.145009100305	0.000224496704	0.967050063910	N\A	0.032060530203	0.025280452458	36	24	-0.013162685375	Global Trend	
6600000	323.032504	1	-0.646238861204	0.795751284272	0.139725352875	0.000252974066	0.951530119118	N\A	0.032348327748	0.024011710223	53	24	-0.008183346117	Global Trend	
6650000	262.870762	1	-1.093988239454	0.961617638682	0.039505718896	0.000300376837	0.999876397079	N\A	0.032206125784	0.032184651241	41	14	0.399940007812	Global Trend	
6700000	284.804617	1	-0.759180556269	0.839703623477	0.112948688261	0.000318519733	0.917502353044	N\A	0.047249639051	0.034437977914	40	18	-0.005839665365	Global Trend	
6750000	312.074788	1	-0.757648733079	0.796846813116	0.147144372744	0.001380273874	0.936085247409	N\A	0.044897657617	0.031139147612	28	23	-0.012490159734	Global Trend	
6800000	320.940820	1	-0.666376424453	0.741201157221	0.174145934349	0.001082824899	0.940925431976	N\A	0.042679738423	0.030801837797	31	23	-0.025637944442	Global Trend	
6850000	302.433440	1	-0.872148315048	0.925875559302	0.077795634962	0.000967637766	0.998815520575	N\A	0.025734171237	0.025586737958	39	22	0.488704262556	Global Trend	
6900000	295.207704	1	-1.201745931442	1.013106003800	-0.020893863122	0.000556644181	0.994543246185	N\A	0.029687364572	0.028919869030	38	23	-0.156892422987	Global Trend	
6950000	324.033895	1	-0.759932699713	0.842305088899	0.122545753079	0.000527681249	0.956321107611	N\A	0.034232626629	0.025301768121	37	24	-0.022027236208	Global Trend	
7000000	306.362270	1	-0.637502340674	0.831849051077	0.121673803354	0.000903812087	0.964682754031	N\A	0.031978852604	0.025482818696	47	20	-0.041537342973	Global Trend	
7050000	311.688933	1	-0.716764017276	0.950384649490	0.045012887140	0.000498458248	0.999797707900	N\A	0.020609302870	0.020532800504	55	20	-0.588664785505	Global Trend	
7100000	312.170025	1	-0.937299663307	0.871461692759	0.122411268443	0.000404358317	0.977484973894	N\A	0.032608753011	0.028825454687	43	26	-0.038913963955	Global Trend	
7150000	320.130958	1	-0.430046540807	0.901361747544	0.064876423890	0.000946259660	0.976303933895	N\A	0.030702675119	0.026044413531	50	25	-0.067401200789	Global Trend	
7200000	312.956292	1	-0.937914053287	0.949796944119	0.050507765725	0.000213971745	0.999997921981	N\A	0.020727619803	0.020731377450	48	26	1.873775427585	Global Trend	
7250000	346.975439	1	-0.923487713837	0.941047582249	0.066763204177	0.000636791818	0.998380475029	N\A	0.022861146714	0.022667809236	41	30	0.250480568518	Global Trend	
7300000	317.501176	1	-0.777838959805	0.882062187012	0.085705814384	0.000101430137	0.988702726541	N\A	0.027974533196	0.025744637050	45	21	-0.010943847170	Global Trend	
7350000	322.001507	1	-0.701206922728	0.830284421045	0.104598509209	0.000020926672	0.971578176433	N\A	0.033760841023	0.028017471778	52	25	-0.001436931490	Global Trend	
7400000	314.636485	1	-0.934355639565	0.921155740027	0.073633818030	0.000058827301	0.996144769501	N\A	0.025696291061	0.024779276443	47	20	-0.014831020183	Global Trend	
7450000	317.991531	1	-0.931177510054	0.958058054368	0.032441472739	0.000063862627	0.997183611492	N\A	0.026846340733	0.026402823411	41	26	-0.020491547519	Global Trend	
7500000	306.131611	1	-0.559938712039	0.867999819924	0.126940113944	0.000741567222	0.999327912530	N\A	0.027941540381	0.027822742670	38	25	-0.623549061227	Global Trend	
7550000	296.687311	1	-0.564133466933	0.814487760342	0.144943131556	0.000404359723	0.974393757736	N\A	0.030692209170	0.025616942744	39	22	-0.032450698661	Global Trend	
7600000	293.364733	1	-0.905609885278	0.981217541968	0.009654109730	0.000219822713	0.998351776051	N\A	0.021948674690	0.021508881809	38	22	-0.082392793069	Global Trend	
7650000	307.279575	1	-0.929802418457	0.942191065335	0.058819590651	0.000199089784	0.999967485168	N\A	0.023622755342	0.023625727458	46	21	0.484345759981	Global Trend	
7700000	292.511830	1	-0.977245047691	0.928135147153	0.071565633308	0.000301714175	0.999825995664	N\A	0.026358179836	0.026315736470	42	23	-0.307344749488	Global Trend	
7750000	289.229331	1	-0.905463947848	0.939874818783	0.035024362043	0.000379399969	0.946686301480	N\A	0.042658488435	0.033090653050	51	17	-0.015322409700	Global Trend	
7800000	318.241267	1	-0.994346523333	0.987943882022	0.012829634380	0.000523495775	0.999878589711	N\A	0.026874469751	0.026851678057	41	25	0.915979858570	Global Trend	
7850000	313.374619	1	-0.827513253849	0.900320629475	0.102942462574	0.000891417138	0.999556674583	N\A	0.022139337510	0.022063188646	43	18	0.582937908747	Global Trend	
7900000	297.292463	1	-0.919561993175	0.985761034793	0.001429630051	0.000798835628	0.982710547486	N\A	0.032709010865	0.029984875893	45	28	-0.087601614000	Global Trend	
7950000	294.916474	1	-0.782136226972	0.915910079678	0.078902339418	0.000331790673	0.999347405980	N\A	0.028302632123	0.028207399014	49	21	-0.248939878943	Global Trend	
8000000	313.457558	1	-0.572491747021	0.754954613806	0.155953875601	0.000299614925	0.952044396950	N\A	0.033563797515	0.024234055433	47	24	-0.008697449253	Global Trend	
8050000	297.295213	1	-1.015814152969	0.946534156039	0.056076494243	0.001194719474	0.997140614790	N\A	0.030270730775	0.029853413259	37	21	0.217854543561	Global Trend	
8100000	317.026921	1	-0.959691825948	0.967469623758	0.029261883646	0.000286101071	0.999658714189	N\A	0.014458013100	0.014414987921	47	23	-0.174427259416	Global Trend	
8150000	313.986212	1	-0.995647691196	0.943692790908	0.057100259079	0.000982154454	0.999958017089	N\A	0.022622300100	0.022616582718	43	18	1.748461634137	Global Trend	
8200000	304.892315	1	-0.934595278166	0.964169972843	0.037133351518	0.000198216806	0.999929165405	N\A	0.028292490895	0.028323555302	40	24	0.375206397922	Global Trend	
8250000	308.345480	1	-0.920572631589	0.954817033312	0.044622809816	0.000264714490	0.999975956815	N\A	0.024944087305	0.024937568793	30	21	-0.897084192851	Global Trend	
8300000	317.866585	1	-0.868192168950	1.020503063563	-0.008444059799	0.000389708475	0.997832479020	N\A	0.029820559155	0.029673712761	35	22	0.174849065178	Global Trend	
8350000	294.401856	1	-0.993842449190	0.950393098003	0.036963212806	0.000228985148	0.986372978853	N\A	0.027280817541	0.024578476045	54	19	-0.019853070008	Global Trend	
