Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m8-glob-004.txt
Log File Name:                   SCH_d1_m8-glob-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            860104338
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m8-glob-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
2700000	482.752951	1	-1.704864018151	1.207709873720	-0.044534947369	0.031511818265	0.000111513260	0.963661252052	N\A	0.055885883310	0.007633705425	0.026245013073	33	4	0.001273396918	Global Trend	
2750000	469.412455	1	-1.824455373261	1.269868751281	-0.039835427785	-0.037483894423	0.000159478255	0.966647806349	N\A	0.054217672832	0.006977682295	0.023915337208	34	2	0.001381398059	Global Trend	
2800000	467.833131	1	-1.648259704783	1.180650545760	-0.013206290074	-0.097479018219	0.000111414538	0.962653860488	N\A	0.050228112208	0.006944156422	0.025667106457	41	5	0.002210807752	Global Trend	
2850000	487.298852	1	-1.844735828056	1.309719266469	-0.051658587700	-0.014168758494	0.000135718406	0.964595445265	N\A	0.054138663449	0.007636281428	0.024371616228	22	4	0.001437739221	Global Trend	
2900000	478.808934	1	-1.645125491366	1.209357242907	-0.036129020223	-0.015995340039	0.000060603776	0.964102400303	N\A	0.044153538696	0.005614119696	0.025588553833	37	2	0.003028690900	Global Trend	
2950000	471.323733	1	-1.666419679528	1.172740856647	-0.032602218895	-0.001590409448	0.000117468956	0.960786521692	N\A	0.052647967612	0.007282244640	0.026661067179	30	2	0.001767451009	Global Trend	
3000000	471.850040	1	-1.837391546954	1.277400150665	-0.039378811893	-0.042222219183	0.000117631704	0.966337317680	N\A	0.055270821216	0.007915058756	0.025185511331	37	3	-0.000069378840	Global Trend	
3050000	480.206230	1	-1.581863276320	1.177734682898	-0.033006980147	-0.005946181957	0.000081451265	0.970144730729	N\A	0.037459807906	0.004857615160	0.023302098067	37	5	0.003900142183	Global Trend	
3100000	482.336904	1	-1.749557789975	1.249308770181	-0.039374920532	-0.035474697538	0.000157481447	0.965381882910	N\A	0.051347028231	0.007585701194	0.026134680230	36	4	0.002261194487	Global Trend	
3150000	483.336223	1	-1.660775112354	1.119984847394	-0.027733417051	0.004001901296	0.000102831822	0.964446583889	N\A	0.048255508501	0.006726367875	0.025441905237	29	5	-0.002997969345	Global Trend	
3200000	485.215023	1	-1.473327878602	1.116733111978	-0.044797441136	0.074452153239	0.000131148944	0.962574068122	N\A	0.050019952685	0.006800478807	0.025576459658	40	4	0.002905506656	Global Trend	
3250000	494.609476	1	-1.672541804503	1.223880126853	-0.037804126697	-0.031400225289	0.000149174148	0.971326952153	N\A	0.047876386474	0.006929441409	0.025921113843	38	4	0.003116361445	Global Trend	
3300000	490.408808	1	-1.688122892903	1.201980684719	-0.040006652617	0.014803792385	0.000119499798	0.967627644824	N\A	0.049447310258	0.006388484144	0.024391443612	27	4	0.002147398688	Global Trend	
3350000	487.447726	1	-1.620640029497	1.203935474394	-0.034515032824	-0.018774363397	0.000077255872	0.965516396132	N\A	0.043581407087	0.005457418733	0.024440528923	31	4	0.003666215381	Global Trend	
3400000	460.231635	1	-1.597995493343	1.155142081070	-0.044973197048	0.051665970405	0.000101088557	0.960303259431	N\A	0.054553996295	0.006940062936	0.025416302234	43	2	0.000973683433	Global Trend	
3450000	471.540649	1	-1.617702318662	1.160054263195	-0.032821755273	-0.002478726332	0.000165883584	0.961681399048	N\A	0.051471905738	0.007147422788	0.026419385053	39	3	0.002760728574	Global Trend	
3500000	480.156675	1	-1.590153525427	1.130103180264	-0.035475665377	0.022999246733	0.000123319231	0.966845662160	N\A	0.052455166607	0.006532756905	0.023074785770	39	4	-0.000127835609	Global Trend	
3550000	487.467253	1	-1.676238324095	1.186127816867	-0.042003964581	0.023399237590	0.000081623733	0.966443212089	N\A	0.049646713282	0.007161489526	0.023059105311	40	5	0.001000058318	Global Trend	
3600000	487.840494	1	-1.776572601167	1.252449857781	-0.044102027695	-0.006194205206	0.000096200364	0.968251976938	N\A	0.049001869496	0.006745007675	0.023645396170	33	3	0.001380539336	Global Trend	
3650000	479.162631	1	-1.696914920115	1.185092360999	-0.038561686388	0.001590175291	0.000126837644	0.968133442478	N\A	0.053158465502	0.007628350240	0.025623887146	38	7	-0.000690190810	Global Trend	
3700000	487.077270	1	-1.824811669072	1.253152319193	-0.046804524736	0.003295405100	0.000260446261	0.965685243903	N\A	0.051774039565	0.007628017846	0.023698160861	37	3	0.000179065618	Global Trend	
3750000	475.999617	1	-1.508428141447	1.185790496369	-0.033104238772	-0.009803603387	0.000275366274	0.971189021389	N\A	0.036033904426	0.005733965089	0.020787520206	46	2	0.010552984560	Global Trend	
3800000	485.800317	1	-1.831346346137	1.244353559485	-0.046307525863	0.006045844498	0.000101903722	0.966684354946	N\A	0.053335135340	0.007193615932	0.025326886035	44	2	-0.001122741376	Global Trend	
3850000	472.648882	1	-1.679617081359	1.165820884201	-0.037686811231	0.011967395523	0.000091703351	0.962997001901	N\A	0.059283229952	0.007557330242	0.025282890886	32	3	0.000031196732	Global Trend	
3900000	481.636700	1	-1.715204909133	1.197451818206	-0.040646433951	-0.001836616153	0.000144462049	0.963164579468	N\A	0.056261955587	0.008114750571	0.027606167125	38	2	-0.000419896950	Global Trend	
3950000	488.669391	1	-1.734673157046	1.240437350313	-0.042588518671	-0.004986017645	0.000108140390	0.970066813611	N\A	0.051545799008	0.007156641857	0.022285529967	29	5	0.001668159463	Global Trend	
4000000	487.101221	1	-1.708389314936	1.246357094071	-0.033139798807	-0.049797070091	0.000087832107	0.963218178432	N\A	0.047929669805	0.005974717327	0.024609799908	42	2	0.002845382679	Global Trend	
4050000	480.293239	1	-1.620271308891	1.227214177975	-0.044822547989	-0.003802548229	0.000111298757	0.962748270066	N\A	0.049124574050	0.006453897298	0.025318822893	30	4	0.003896687130	Global Trend	
4100000	467.021948	1	-1.863269263698	1.344447549837	-0.051643903252	-0.057465760440	0.000090942721	0.973931952783	N\A	0.045160964145	0.006481704022	0.019756234429	45	3	0.001419292809	Global Trend	
4150000	464.037404	1	-1.991340435520	1.360350513233	-0.037391035952	-0.104809871810	0.000076654199	0.962557125658	N\A	0.056307554454	0.007643420174	0.026998718657	40	2	0.001133137925	Global Trend	
4200000	469.831475	1	-1.742899666589	1.221560659396	-0.035580809236	-0.019226237106	0.000089618542	0.962432987835	N\A	0.053630187415	0.007479178196	0.026431045361	36	2	0.001127022163	Global Trend	
4250000	482.477994	1	-1.610089556851	1.151478839877	-0.024817991871	-0.041509731429	0.000124113769	0.965920110801	N\A	0.053452079784	0.007408841934	0.025433104299	35	2	0.001452088908	Global Trend	
4300000	497.711989	1	-1.444183109863	1.173137562724	-0.037636699959	0.008729245454	0.000142875384	0.966202888991	N\A	0.040304814588	0.005396700242	0.022683698814	30	3	0.009619382048	Global Trend	
4350000	475.680152	1	-1.516783521835	1.134060991125	-0.033077296370	0.023932681438	0.000134239831	0.964685199791	N\A	0.042520612946	0.005438555418	0.025462361764	35	3	0.005837061757	Global Trend	
4400000	482.471837	1	-1.567156467187	1.223763696523	-0.041172560460	-0.013577100969	0.000116243567	0.968594205615	N\A	0.039438515711	0.005149078071	0.023024762150	42	5	0.006126187921	Global Trend	
4450000	484.365457	1	-1.845258941021	1.372004605301	-0.052298071331	-0.057710426835	0.000146104706	0.964507646129	N\A	0.049710267658	0.006699922122	0.024904289341	43	4	0.004006134949	Global Trend	
4500000	474.701281	1	-1.798368013556	1.285336136044	-0.051355673986	0.004877448475	0.000112024828	0.963514122027	N\A	0.052664907656	0.007102538543	0.026494127711	32	5	0.001575715132	Global Trend	
4550000	477.927765	1	-1.526128181208	1.133752185212	-0.025520213944	-0.017246376702	0.000108613634	0.968989499026	N\A	0.041704703652	0.005361599855	0.022953584232	38	4	0.004245365104	Global Trend	
4600000	489.891772	1	-1.573926242467	1.139356895780	-0.020922088417	-0.031407305972	0.000107330745	0.965983369323	N\A	0.045559146050	0.006222138787	0.026339122332	39	3	0.004020920467	Global Trend	
4650000	479.422712	1	-1.805396386273	1.330152458053	-0.051448300996	-0.023077769897	0.000137017536	0.966155985550	N\A	0.048106375051	0.006297612632	0.023622359407	32	4	0.003448380855	Global Trend	
4700000	476.910788	1	-1.652514708186	1.169609742075	-0.023208533914	-0.041680316814	0.000031740522	0.962843488755	N\A	0.056031456598	0.008109140106	0.025595598595	49	3	0.000188492239	Global Trend	
4750000	464.773887	1	-1.794453342504	1.268446980801	-0.041156257298	-0.032614120646	0.000062087733	0.963910796117	N\A	0.052029471943	0.007103620128	0.026036617466	36	1	0.000647278048	Global Trend	
4800000	485.032767	1	-1.850148831027	1.261392183550	-0.039972678270	-0.034319624244	0.000149782268	0.971628399379	N\A	0.049502133642	0.006689673672	0.021191909736	41	6	-0.000399379665	Global Trend	
4850000	466.422566	1	-1.531525865427	1.130781318065	-0.012398787945	-0.075728749059	0.000115405895	0.973930072644	N\A	0.031107742794	0.003892966597	0.026108232404	39	2	0.010387252237	Global Trend	
4900000	479.057818	1	-1.757175383464	1.265213297774	-0.040490022303	-0.037917394851	0.000106090355	0.965686559089	N\A	0.051745296928	0.006674733245	0.026047785281	40	0	0.002334541128	Global Trend	
4950000	484.341620	1	-1.833898565290	1.272743174514	-0.041564766461	-0.041057392935	0.000091109719	0.972979124761	N\A	0.054492092029	0.007808367512	0.024306323475	41	6	-0.000130049293	Global Trend	
5000000	465.397546	1	-1.509547656580	1.113453452452	-0.022981131319	-0.017054254589	0.000087707120	0.970118060794	N\A	0.038151418770	0.004798993453	0.025823794309	32	4	0.003975527339	Global Trend	
5050000	481.919768	1	-1.695311206194	1.180355708568	-0.031850552477	-0.014609620424	0.000103068243	0.970909131693	N\A	0.055852667859	0.007165522378	0.025928735201	40	6	0.000106126560	Global Trend	
5100000	484.381203	1	-1.654710407377	1.182404749708	-0.036917966973	0.009961680076	0.000084585892	0.967659449955	N\A	0.048609500203	0.006945427046	0.025082216412	43	3	0.001692426530	Global Trend	
5150000	493.977293	1	-1.842822379102	1.311723393747	-0.054533795601	-0.012925313813	0.000118078998	0.967558614706	N\A	0.053751587324	0.007079428541	0.025432640224	37	5	0.000932268491	Global Trend	
5200000	468.492145	1	-1.930811262464	1.330958337151	-0.040707111212	-0.071437557851	0.000101141835	0.966744423756	N\A	0.053325213729	0.007571848368	0.024687567478	28	1	0.001432725143	Global Trend	
5250000	471.532934	1	-1.621380364756	1.204538483256	-0.045228714009	0.027312189228	0.000205293813	0.961042100501	N\A	0.055307510179	0.007842119103	0.026583127415	30	1	0.003788576483	Global Trend	
5300000	484.044759	1	-1.674425586358	1.234747558806	-0.038771949454	-0.026575151493	0.000174186976	0.964079603864	N\A	0.050975037886	0.007263974378	0.026489486904	35	2	0.004120988170	Global Trend	
5350000	485.086247	1	-1.644929505048	1.197155926501	-0.042964597203	0.023384952019	0.000124319424	0.968373754548	N\A	0.047595261670	0.006625368286	0.023855305194	37	4	0.002579886837	Global Trend	
5400000	484.722079	1	-1.656477702830	1.190818533351	-0.031746649916	-0.025640310721	0.000080794946	0.966178415648	N\A	0.049205485548	0.006310579267	0.025817477036	28	5	0.002242744387	Global Trend	
5450000	486.300311	1	-1.787702250970	1.230194106363	-0.039131792199	-0.009145312592	0.000132077273	0.968947712029	N\A	0.053873135194	0.007775708583	0.024400323136	32	3	0.000502723819	Global Trend	
5500000	474.873111	1	-1.677080902662	1.237523288118	-0.039949839214	-0.015601114399	0.000136101870	0.964593839259	N\A	0.050482811569	0.007044757596	0.026610381144	29	4	0.002513528598	Global Trend	
5550000	465.774286	1	-1.663647266619	1.249540001904	-0.035334665810	-0.048772216480	0.000092361694	0.956505236422	N\A	0.050039306788	0.006209126735	0.028318200143	35	3	0.003851195935	Global Trend	
5600000	477.920241	1	-1.597518962517	1.144639512710	-0.030069426970	0.005765900439	0.000092656634	0.966293675686	N\A	0.047032677360	0.006176844841	0.026322349801	39	2	0.002327586529	Global Trend	
5650000	469.596703	1	-1.880827165769	1.249864676230	-0.028049065213	-0.077431639366	0.000097642309	0.971538589988	N\A	0.051044398738	0.007315655978	0.024679898588	48	3	0.001192408636	Global Trend	
5700000	480.793443	1	-1.757293890096	1.231752519313	-0.038839349128	-0.017325093007	0.000092719463	0.966711060300	N\A	0.049419105984	0.007377385696	0.025416369341	36	4	-0.000159257112	Global Trend	
5750000	469.615408	1	-1.852959600335	1.280366680971	-0.042826840619	-0.037937700439	0.000128704918	0.964223138469	N\A	0.056592831897	0.007983870931	0.024315729111	32	3	0.000204976109	Global Trend	
5800000	485.978173	1	-1.613605524011	1.177026064907	-0.033637536431	0.000758217014	0.000162314329	0.965786244092	N\A	0.049418605590	0.007023675582	0.025608756378	40	3	0.004305880312	Global Trend	
5850000	488.612298	1	-1.708462413973	1.201151885836	-0.031211202260	-0.024131630935	0.000101220414	0.966856868335	N\A	0.050021635307	0.006905155393	0.025300136505	36	3	0.001882503219	Global Trend	
5900000	485.452145	1	-1.852599945106	1.274796747055	-0.038272317905	-0.053931166398	0.000082465566	0.971113958977	N\A	0.051373772830	0.007247765956	0.023296083501	36	4	0.000186088610	Global Trend	
5950000	472.932101	1	-1.545872523542	1.144426491620	-0.032140966298	0.008103449725	0.000144042863	0.963842978476	N\A	0.045966616585	0.006126322554	0.025875797259	35	2	0.005042212966	Global Trend	
6000000	488.684449	1	-1.606682074382	1.185565745692	-0.032325458660	-0.015073873672	0.000118804577	0.966529300564	N\A	0.044349578255	0.005868424872	0.025731886767	35	4	0.005227602111	Global Trend	
6050000	503.153806	1	-1.762594962205	1.207262165601	-0.034669047922	-0.027658000404	0.000080254638	0.972046851155	N\A	0.051169589490	0.007029486846	0.022142846933	44	7	-0.000875745990	Global Trend	
6100000	493.608044	1	-1.460830657609	1.056563173961	-0.019224478186	0.013980385770	0.000107915873	0.971242003434	N\A	0.044424409699	0.006037455645	0.024246814575	35	6	0.003143859287	Global Trend	
6150000	485.065773	1	-1.808383505437	1.232542049043	-0.033409426514	-0.040050916869	0.000060797807	0.969076747074	N\A	0.054290462737	0.007610561518	0.024335061415	43	5	0.000007769645	Global Trend	
6200000	477.859182	1	-1.514926960574	1.107816906844	-0.032703610075	0.045348473444	0.000120108209	0.964848611334	N\A	0.046136222239	0.006000457969	0.026449529939	39	4	0.003473583651	Global Trend	
6250000	491.653079	1	-1.705751925820	1.194726194753	-0.038106138305	0.006669248110	0.000107682202	0.965458520308	N\A	0.052621475937	0.007572716253	0.024049937156	35	4	0.000154776159	Global Trend	
6300000	496.904546	1	-1.688111439273	1.200599591235	-0.029556058269	-0.037681234412	0.000085611597	0.990014896527	N\A	0.040774454943	0.006460706793	0.019169882685	36	4	0.001458085084	Global Trend	
6350000	486.200224	1	-1.571749683791	1.162405104753	-0.026684699354	-0.024142817005	0.000112216777	0.964146408938	N\A	0.045294379166	0.005824728990	0.026723368823	30	5	0.005993534741	Global Trend	
6400000	490.265990	1	-1.570605598492	1.166862997869	-0.032014955429	-0.006372927118	0.000048393997	0.964556927762	N\A	0.042395085901	0.005183710126	0.025798356221	40	3	0.002660897707	Global Trend	
6450000	456.693615	1	-1.856820070348	1.236672392356	-0.036111956108	-0.032955007791	0.000171750852	0.958180379320	N\A	0.061921767097	0.008778805865	0.028232677315	33	0	-0.001484432402	Global Trend	
6500000	480.905899	1	-1.807689061332	1.278949868221	-0.038470157848	-0.050238007201	0.000090941784	0.968512918770	N\A	0.049733643592	0.006139789251	0.022255852104	35	7	0.001585510335	Global Trend	
6550000	449.403536	1	-1.576909205265	1.155148864211	-0.034951575544	0.018517246412	0.000111804424	0.962287749056	N\A	0.053815475201	0.007253056919	0.026476156348	37	0	0.002279009874	Global Trend	
6600000	475.178049	1	-1.781507611099	1.261594937699	-0.056717780128	0.029456505871	0.000109317962	0.967705643749	N\A	0.053836273246	0.007506506489	0.025977113829	33	1	0.000189309622	Global Trend	
6650000	465.916954	1	-1.848588248485	1.320982091586	-0.053518147936	-0.013108005314	0.000125966354	0.958183131688	N\A	0.059545874963	0.007711523659	0.027261172775	31	1	0.001483451803	Global Trend	
6700000	464.610860	1	-1.679668860664	1.178065638846	-0.037439347348	-0.000561405170	0.000110977062	0.962463355877	N\A	0.057585823750	0.007738831572	0.026069552414	35	4	-0.000285805680	Global Trend	
6750000	474.931609	1	-1.569657321930	1.175933631657	-0.022536431683	-0.071269093161	0.000216653967	0.964931723722	N\A	0.043728004394	0.005681046107	0.026296652017	36	3	0.008734611390	Global Trend	
6800000	468.414893	1	-1.840831908642	1.242241496407	-0.042137882205	-0.016191284674	0.000116829789	0.964273094008	N\A	0.053400129320	0.007546667014	0.025167106631	32	4	-0.001544888129	Global Trend	
6850000	504.144650	1	-1.865069195025	1.295298106529	-0.047966981063	-0.018954442542	0.000082447363	0.969569599104	N\A	0.052246236740	0.006825717985	0.023633467625	35	6	0.000283760250	Global Trend	
6900000	489.029781	1	-1.647226982161	1.170134883766	-0.032748184485	-0.015952923991	0.000127468457	0.968469528710	N\A	0.052687245845	0.007455589901	0.025817873539	30	5	0.001156181435	Global Trend	
6950000	485.733922	1	-1.813228400983	1.269087344611	-0.042405463343	-0.028413896750	0.000136677014	0.963536177298	N\A	0.055908795776	0.007702561836	0.025271354609	40	5	0.000940837127	Global Trend	
7000000	481.075496	1	-1.817643961346	1.276080851658	-0.051977239850	0.005209040615	0.000095603191	0.968891027445	N\A	0.057037471794	0.007689803285	0.026074757399	44	3	0.000360512939	Global Trend	
7050000	481.914756	1	-1.715836629865	1.177070293202	-0.034580350405	0.002290343762	0.000139286162	0.964713770660	N\A	0.054585438450	0.007313280462	0.025468679004	32	2	-0.000291234317	Global Trend	
7100000	472.651154	1	-1.756297608816	1.207845760573	-0.015396493955	-0.097681400555	0.000113546060	0.963955457184	N\A	0.048540582964	0.006345776082	0.026895936888	41	4	0.002864459633	Global Trend	
7150000	486.224942	1	-1.799857504466	1.252902502108	-0.034273221593	-0.056741708348	0.000112821543	0.965515300875	N\A	0.053977117842	0.007307345685	0.024691036308	37	5	-0.000087050079	Global Trend	
