Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m8-fab-006.txt
Log File Name:                   MOB_d1_m8-fab-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2214122625
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m8-fab-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.114840
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
3550000	294.369480	1	-1.869960452962	1.114168909763	-0.086611252175	0.259814934370	0.000308916849	0.950337462436	N\A	0.094227309529	0.012703372982	0.034793307771	45	19	
3600000	313.114047	1	-1.861248201267	1.255336286995	-0.085140937497	0.160199023146	0.000648263640	0.930650926757	N\A	0.080075114779	0.012406022990	0.035301783696	51	19	
3650000	312.284585	1	-2.185979498456	1.442960900540	-0.088811283551	0.063858429152	0.000483295239	0.930005592385	N\A	0.076719570017	0.010806211934	0.032686527126	41	18	
3700000	316.772190	1	-1.496278269993	1.294771700386	-0.078865369787	0.112338589478	0.000137294060	0.936543401152	N\A	0.073756776055	0.011448776657	0.029283082444	51	24	
3750000	293.057534	1	-1.958139187830	1.533576378898	-0.125586555418	0.175612276195	0.000293398634	0.910037269156	N\A	0.090493224297	0.011864558984	0.037179365094	41	21	
3800000	300.452742	1	-1.409432189291	1.225689911497	-0.106169463015	0.274079868975	0.000375968643	0.909391341499	N\A	0.098024561068	0.013362761322	0.041838532183	39	22	
3850000	317.837566	1	-1.576365700403	1.325088670107	-0.057547144259	0.041514710093	0.000231446156	0.929161433146	N\A	0.079821258864	0.011799232708	0.032951809755	31	22	
3900000	317.388664	1	-1.586311614659	1.365835583310	-0.083395145837	0.086865249085	0.000205697707	0.927674771913	N\A	0.079436028742	0.011894564265	0.033559070579	35	19	
3950000	317.047851	1	-1.715217701820	1.453587528261	-0.098684652149	0.083226978236	0.000422123786	0.928106829502	N\A	0.077857000959	0.010968459521	0.030829090303	39	20	
4000000	326.953322	1	-1.565050635123	1.363937250357	-0.091992715432	0.125295011918	0.000209770872	0.942277210632	N\A	0.080325407547	0.012370881074	0.025965234323	31	15	
4050000	320.299934	1	-1.315464706310	1.186963546522	-0.067014170583	0.140499365738	0.000167720038	0.925769426942	N\A	0.083291374869	0.013110474753	0.032563588355	42	18	
4100000	313.186108	1	-1.664990067108	1.245516323695	-0.076392121617	0.128476305208	0.000410708868	0.916566044512	N\A	0.087972358009	0.010338249735	0.030615223697	30	26	
4150000	315.260789	1	-1.720168877584	1.406776041073	-0.088954365631	0.083040332919	0.000141572070	0.917742807913	N\A	0.080262518419	0.009664932453	0.033822845597	34	22	
4200000	295.573380	1	-2.145685882032	1.523144671490	-0.116363450365	0.100636677033	0.000806840855	0.920817410092	N\A	0.081797721080	0.009616798138	0.034915890698	42	18	
4250000	316.707613	1	-1.789538560915	1.262146236283	-0.076321719404	0.146020284976	0.001555562492	0.939506327817	N\A	0.073908667605	0.008793347271	0.025459724679	44	20	
4300000	319.526724	1	-1.785822229643	1.428140965535	-0.120928735759	0.196351717091	0.000325007278	0.925684158051	N\A	0.083552805558	0.013553896149	0.036673021462	40	24	
4350000	292.340097	1	-1.465159924404	1.308643158441	-0.086879808369	0.151739384331	0.000368406547	0.926262935636	N\A	0.083897335384	0.013018943269	0.032837028879	31	18	
4400000	305.767163	1	-1.659697032699	1.350127304865	-0.086470924507	0.114793127015	0.000349145167	0.911344452359	N\A	0.089301608637	0.013216881210	0.038358014385	36	24	
4450000	305.422638	1	-1.483529257372	1.333137089685	-0.089546006228	0.139824475392	0.000416108683	0.910477724653	N\A	0.087875886781	0.012938357710	0.036643533889	50	19	
4500000	302.850227	1	-1.671119247040	1.456022974011	-0.080154759236	-0.007707341798	0.000324049257	0.912779658218	N\A	0.084060298100	0.011913140216	0.036364107944	38	20	
4550000	302.637061	1	-1.666534533619	1.456806786430	-0.092330394655	0.047557342959	0.000246287200	0.931676367752	N\A	0.075996036565	0.011359710091	0.033902896588	36	19	
4600000	317.578197	1	-1.599212815329	1.400999026048	-0.086564132363	0.087262437713	0.000236945972	0.939722508473	N\A	0.086202474176	0.012336174879	0.028103810442	35	22	
4650000	309.455633	1	-1.824744111872	1.431762306860	-0.089858507175	0.077206010657	0.000248328482	0.922704415742	N\A	0.084928364751	0.011845719457	0.037962392281	31	20	
4700000	310.255534	1	-1.365705245537	1.227082823822	-0.064406461753	0.098428943119	0.000265419898	0.916019655478	N\A	0.089483491758	0.012675521520	0.036392010992	33	19	
4750000	313.235949	1	-1.341098646664	1.234817608051	-0.078857428249	0.155737198655	0.000116631087	0.920235647330	N\A	0.084620228372	0.013092119917	0.034987618820	46	19	
4800000	309.836477	1	-1.719370177815	1.457572821786	-0.108895997630	0.124965096816	0.000250729517	0.923986255721	N\A	0.087370551078	0.013015092539	0.031571456645	44	22	
4850000	314.675878	1	-1.777551283955	1.483636850410	-0.099624202286	0.056263761268	0.000202632991	0.940894057655	N\A	0.066659294522	0.011763168195	0.027031750774	48	26	
4900000	330.572314	1	-1.060663383670	1.040083628195	-0.049795425580	0.175087470695	0.000758363434	0.926752551448	N\A	0.085245222258	0.012594378325	0.034828239247	43	32	
4950000	325.422970	1	-1.577595408232	1.405842107797	-0.109459573084	0.167650469361	0.000649024981	0.927405418624	N\A	0.085220837127	0.012415865851	0.030650292413	45	22	
5000000	299.641062	1	-1.749759408351	1.259575609934	-0.096746189233	0.233287091081	0.000286752128	0.913401000962	N\A	0.092293494378	0.012965889577	0.036816775128	33	21	
5050000	318.181516	1	-1.908805602089	1.543220193803	-0.115148653337	0.076880259329	0.000414496909	0.924755003246	N\A	0.075206565655	0.012249855317	0.033513723366	37	25	
5100000	301.867710	1	-1.697609592720	1.315579773336	-0.076575357216	0.078399173241	0.000266433327	0.916805814284	N\A	0.087173293355	0.011687706437	0.035142529227	38	17	
5150000	291.904545	1	-1.618976616796	1.358364251986	-0.095479161925	0.114197042230	0.000456064788	0.914914092996	N\A	0.079082700349	0.012025257438	0.032051416844	32	21	
5200000	291.420798	1	-1.586968748034	1.351809303470	-0.079286901577	0.076952493907	0.000308507112	0.933375209128	N\A	0.066492810847	0.010944512984	0.029944152364	32	15	
5250000	313.922068	1	-1.649526227167	1.351185997745	-0.048738300975	-0.061554909904	0.000309356199	0.936208056523	N\A	0.063180489377	0.007552518831	0.026759555470	32	20	
5300000	340.769258	1	-1.423481608147	1.322590508127	-0.068460563393	0.041135532036	0.000233229437	0.942255181497	N\A	0.068872999083	0.009982864988	0.029188450870	32	26	
5350000	333.154772	1	-1.640646668942	1.413240694380	-0.087039416000	0.069381985991	0.000221883473	0.924828120232	N\A	0.083391872201	0.008720150673	0.030184782717	50	21	
5400000	333.287081	1	-1.507097234274	1.316773482826	-0.094333522417	0.151754538929	0.000239219385	0.928635260383	N\A	0.077712869989	0.009261044537	0.032818481711	29	25	
5450000	311.803161	1	-1.654668682449	1.406962126983	-0.085728015700	0.085387673478	0.000084803608	0.944150395550	N\A	0.082478480084	0.013020156855	0.028804008419	47	23	
5500000	300.409514	1	-1.704262131500	1.423276448975	-0.093473725505	0.089072821294	0.000248305889	0.939566161489	N\A	0.081573673799	0.011872737243	0.032292631914	55	17	
5550000	295.064727	1	-1.239169083920	1.128734478794	-0.065325727471	0.160439387057	0.000298199290	0.921316378716	N\A	0.090950356826	0.013224416088	0.035679073966	33	17	
5600000	312.073142	1	-1.518075242859	1.333821764780	-0.093089830885	0.132745526427	0.000220762475	0.915889067935	N\A	0.089187461043	0.012867413275	0.031916789161	41	24	
5650000	316.894010	1	-1.108668088749	1.098993345217	-0.056359036856	0.128733626265	0.000281407512	0.924241398560	N\A	0.078618929205	0.009281271538	0.029160642687	29	23	
5700000	309.020551	1	-1.759853409346	1.506192494926	-0.108095367818	0.066249878678	0.000291834089	0.931511111203	N\A	0.070898272533	0.011947781923	0.030345636101	46	20	
5750000	313.289733	1	-1.497665820101	1.300651249782	-0.084531988426	0.132656510220	0.001075735410	0.922052594877	N\A	0.084977028337	0.012636478756	0.033143905393	42	19	
5800000	318.778944	1	-1.685821335204	1.189240308932	-0.055976043103	0.094627424702	0.000287167154	0.912847934852	N\A	0.092887086275	0.012287332332	0.038703752865	42	23	
5850000	321.051757	1	-1.761826946471	1.507224405860	-0.105850875969	0.073094957809	0.000226739977	0.925738121225	N\A	0.085595416244	0.012988755287	0.034105727613	34	23	
5900000	321.253864	1	-1.563100395880	1.354445170897	-0.101160957822	0.175549508944	0.000306025718	0.915468192574	N\A	0.086941556707	0.010046059763	0.032987315792	34	23	
5950000	291.875087	1	-1.191188218869	1.155149880321	-0.097643213570	0.259859469047	0.000289759875	0.919515219052	N\A	0.095480707029	0.013719653172	0.039002710147	42	16	
6000000	320.026246	1	-1.639081853898	1.373780145656	-0.092261632436	0.112191900198	0.000433289793	0.925896749307	N\A	0.080325649715	0.012211108062	0.032441937917	38	17	
6050000	311.696290	1	-1.642677454703	1.199773836562	-0.056431277285	0.105293375477	0.000685949373	0.915590263566	N\A	0.086101241273	0.012320422551	0.033678630161	37	22	
6100000	290.299094	1	-1.333052255646	1.161734563498	-0.070200390007	0.155909482698	0.000258693320	0.921905542019	N\A	0.089339859511	0.013116517978	0.037807441725	38	16	
6150000	307.641285	1	-1.407274224209	1.295419716116	-0.083294848356	0.111295766277	0.000334227988	0.920927834614	N\A	0.087718779388	0.013270997112	0.034750383546	35	21	
6200000	282.283925	1	-1.390253905836	1.212594366237	-0.079012099479	0.199963384034	0.000229485454	0.913625552142	N\A	0.098164674151	0.014289894564	0.041240629288	41	25	
6250000	280.666719	1	-1.700050769440	1.416446396407	-0.092796352114	0.097537899221	0.000303616839	0.937125912399	N\A	0.080780441313	0.012768992525	0.036178521726	44	18	
6300000	281.582775	1	-1.669802011048	1.391279439664	-0.104659585450	0.171381367458	0.000214554838	0.909040030281	N\A	0.089739527337	0.014013203926	0.039689781960	38	20	
6350000	281.822851	1	-1.327017922845	1.136832865241	-0.060050229774	0.152455400214	0.000316261419	0.930901272687	N\A	0.092539170437	0.013468482229	0.027667779136	34	14	
6400000	310.678943	1	-1.565689688368	1.365490401603	-0.094071262808	0.117825411945	0.000222608967	0.931997782411	N\A	0.080226230368	0.012714806132	0.035426762223	39	20	
6450000	313.109028	1	-1.664662505077	1.525537505193	-0.096172985934	0.013759089171	0.000265219977	0.925377548150	N\A	0.086218162621	0.013067007198	0.035115150162	41	24	
6500000	321.436891	1	-1.275510310637	1.182765311561	-0.053264763800	0.079426567817	0.000250853160	0.931946563387	N\A	0.075473619631	0.011250450417	0.035983390637	42	20	
6550000	316.350747	1	-1.276814618538	1.159763723039	-0.067670546676	0.167433952144	0.000223151891	0.919205664659	N\A	0.081478687194	0.011163736042	0.032841485647	40	23	
6600000	297.521570	1	-1.454354200499	1.232730174620	-0.061680738102	0.102734277373	0.000235840174	0.910536161873	N\A	0.089223240825	0.012562522402	0.037565642840	37	21	
6650000	320.136101	1	-1.440979230476	1.281266708902	-0.072176731882	0.104478310688	0.000380529568	0.927879424269	N\A	0.083543672410	0.012460187522	0.034333263984	45	25	
6700000	303.347212	1	-1.532044831263	1.357868282775	-0.099265606259	0.150621310871	0.000305250257	0.916555409821	N\A	0.096957967960	0.013955499121	0.036355907901	43	23	
6750000	314.766734	1	-1.741621571147	1.438070915579	-0.107518349361	0.141840523154	0.000206408373	0.929385480385	N\A	0.091114067301	0.014364760953	0.027110741543	33	23	
6800000	312.773013	1	-1.506453041610	1.300206957761	-0.079338440351	0.110543858746	0.000218237077	0.928606026913	N\A	0.083512166521	0.011221926101	0.033204907950	49	22	
6850000	290.958995	1	-1.303836738408	1.177990654204	-0.061472924548	0.111214277438	0.000249110972	0.903302857636	N\A	0.092107178481	0.012845282699	0.037518734404	32	17	
6900000	294.523142	1	-1.590899684761	1.372300210907	-0.101693038004	0.145227443398	0.000440304879	0.917390551288	N\A	0.083821180628	0.012716245344	0.040087894101	46	19	
6950000	313.495357	1	-1.500330805146	1.307880730218	-0.069683409646	0.076053590681	0.000209848456	0.937173338997	N\A	0.082162003649	0.011135782934	0.032324004483	50	21	
7000000	291.046045	1	-1.488522946942	1.330048278390	-0.098450204920	0.165492408565	0.000279539808	0.914342607206	N\A	0.085629755290	0.012753527703	0.033683541009	41	22	
7050000	316.754116	1	-1.578174368000	1.334416263421	-0.060848885556	0.005415348386	0.000518631727	0.930905202172	N\A	0.075363131715	0.011346782688	0.032542343381	43	20	
7100000	303.591105	1	-1.510983920757	1.360339976841	-0.094893209258	0.132900560010	0.000340289717	0.930764461665	N\A	0.075196308282	0.011525119693	0.029667110752	41	19	
7150000	294.727546	1	-1.636908661700	1.378481480552	-0.101943799019	0.137987615705	0.000263702653	0.902884288348	N\A	0.093191367973	0.014019039434	0.040269402747	31	19	
7200000	311.376120	1	-1.629563319535	1.387393470783	-0.091548578192	0.110833811543	0.000203499108	0.945087909861	N\A	0.069613873335	0.012238420352	0.029821835664	48	23	
7250000	333.978113	1	-1.418992214012	1.312139859070	-0.088991872522	0.132305047168	0.000189208749	0.928842987508	N\A	0.082675726301	0.012280310090	0.034835891140	37	25	
7300000	303.249594	1	-1.623724202687	1.357462041489	-0.112841477006	0.207063288614	0.000274060685	0.915717931282	N\A	0.096310795277	0.012707461355	0.039321820395	43	17	
7350000	300.700345	1	-1.567787621873	1.352476789752	-0.090573630967	0.131521451701	0.000262722846	0.921482198584	N\A	0.085492133908	0.012914750806	0.037221466211	46	20	
7400000	300.735516	1	-1.470994116123	1.286659058011	-0.092418699466	0.192179959300	0.000258977665	0.926940036704	N\A	0.089606806138	0.013121493040	0.032552271851	37	27	
7450000	308.447235	1	-1.715765558647	1.442343723617	-0.097082021578	0.084565898290	0.000287604273	0.930268348698	N\A	0.081539289108	0.011472745290	0.034896988643	46	21	
7500000	302.180735	1	-1.820219622985	1.552038937419	-0.113552573577	0.090293998875	0.000294102295	0.917982037600	N\A	0.088688549280	0.012441777194	0.035240950750	37	21	
7550000	288.382055	1	-1.277523080932	1.158558864049	-0.064711018540	0.170253392592	0.000230216535	0.914713536557	N\A	0.089580180817	0.012860813487	0.035682348391	38	24	
7600000	306.191255	1	-1.526121462642	1.292336752621	-0.083357244342	0.137262463500	0.000310610329	0.916275113792	N\A	0.085083611683	0.011558421991	0.037574314500	31	22	
7650000	296.346901	1	-1.483046272211	1.338173486396	-0.103921676310	0.176253743831	0.000270892416	0.914627997006	N\A	0.085811299934	0.012083606402	0.035015114924	44	21	
7700000	290.431679	1	-1.704881761031	1.440411395004	-0.100153305187	0.107082522615	0.000261874871	0.907657675315	N\A	0.093093198593	0.013459311792	0.037890831940	53	16	
7750000	306.666238	1	-1.804706937615	1.466525857027	-0.098467592568	0.085879464096	0.000477216299	0.915742126440	N\A	0.091061630894	0.013399684386	0.038584238584	39	24	
7800000	319.225128	1	-1.356352816588	1.187900336495	-0.062584508390	0.120806923986	0.000191094240	0.926144419370	N\A	0.079626420461	0.010974079371	0.031484872433	43	27	
7850000	317.643203	1	-1.533480331000	1.390595949249	-0.082168280269	0.062193604376	0.000230769895	0.927098322834	N\A	0.077927541857	0.011812767096	0.033477953975	38	22	
7900000	332.580322	1	-1.395247738286	1.247028872903	-0.081377011922	0.159929012776	0.000266489203	0.953945328410	N\A	0.063661925384	0.010457825265	0.019821216730	44	21	
7950000	299.267074	1	-1.443584596349	1.243766166905	-0.090439090082	0.203840374399	0.000296528655	0.930901793698	N\A	0.095896854866	0.013147302087	0.039797056304	34	19	
8000000	314.434877	1	-1.652649972681	1.379792067188	-0.093453791307	0.132411353128	0.000240922002	0.918924635215	N\A	0.080380762167	0.008906781834	0.030323287297	40	25	
8050000	328.407074	1	-1.867394688273	1.455300838164	-0.106492940981	0.100224025265	0.000297827387	0.927500102546	N\A	0.070393873392	0.011185298438	0.030099778101	36	24	
8100000	303.532289	1	-1.407143538194	1.240852411030	-0.092113312739	0.201542437069	0.000309828618	0.943188046527	N\A	0.081080164544	0.012027809521	0.035201012481	40	18	
8150000	319.303669	1	-1.505373255685	1.368358757322	-0.115263289052	0.198195475620	0.000222680033	0.917802288432	N\A	0.085606382709	0.013013372183	0.033537158986	30	19	
8200000	305.224437	1	-1.262594001061	1.147074061276	-0.077370120283	0.217356660355	0.000277696514	0.922526855185	N\A	0.086691612614	0.012261590476	0.032723792729	48	23	
