Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m1-bm-001.txt
Log File Name:                   MES_d1_m1-bm-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1106091287
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m1-bm-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     1
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Restrictions:
    Beta-1                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      2
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Var	R^2	s.e. Alpha	s.e. Beta-1	
1000000	342.657259	1	0.801941663541	0.577373133805	0.000342081926	0.889574520261	N\A	0.010709646698	
1050000	343.229759	1	0.813360485059	0.572285790340	0.000340945203	0.889941459154	N\A	0.010691838055	
1100000	343.016902	1	0.808563728836	0.574422853818	0.000341367399	0.889805172528	N\A	0.010698455914	
1150000	343.646841	1	0.843237543433	0.558974884530	0.000340119448	0.890208016227	N\A	0.010678882619	
1200000	343.439629	1	0.819368335670	0.569609156897	0.000340529444	0.890075667838	N\A	0.010685317092	
1250000	343.521878	1	0.850055080373	0.555937517500	0.000340366645	0.890128220023	N\A	0.010682762590	
1300000	343.663698	1	0.830767503787	0.564530569467	0.000340086117	0.890218775844	N\A	0.010678359341	
1350000	343.617964	1	0.845281071506	0.558064446516	0.000340176556	0.890189581481	N\A	0.010679779106	
1400000	343.324996	1	0.815866871988	0.571169138228	0.000340756473	0.890002382121	N\A	0.010688878409	
1450000	343.641571	1	0.828817443433	0.565399365497	0.000340129871	0.890204651898	N\A	0.010679046233	
1500000	343.676338	1	0.840177290516	0.560338296477	0.000340061125	0.890226843392	N\A	0.010677966971	
1550000	343.007912	1	0.864090845692	0.549684266333	0.000341385241	0.889799412974	N\A	0.010698735498	
1600000	343.686926	1	0.834358851962	0.562930542560	0.000340040191	0.890233600755	N\A	0.010677638311	
1650000	343.437436	1	0.819294570995	0.569642020730	0.000340533787	0.890074266067	N\A	0.010685385223	
1700000	342.743257	1	0.803404587929	0.576721367875	0.000341910932	0.889629717661	N\A	0.010706969696	
1750000	343.332140	1	0.816067375228	0.571079809495	0.000340742320	0.890006950692	N\A	0.010688656434	
1800000	343.192427	1	0.812449612382	0.572691604736	0.000341019212	0.889917568822	N\A	0.010692998427	
1850000	343.461801	1	0.820132916694	0.569268518744	0.000340485550	0.890089837087	N\A	0.010684628402	
1900000	343.220387	1	0.859341586145	0.551800168967	0.000340963781	0.889935462144	N\A	0.010692129346	
1950000	343.680006	1	0.832862072616	0.563597391641	0.000340053872	0.890229184393	N\A	0.010677853112	
2000000	343.129755	1	0.861476196683	0.550849151653	0.000341143492	0.889877450518	N\A	0.010694946721	
2050000	343.669216	1	0.831374118441	0.564260308907	0.000340075207	0.890222297664	N\A	0.010678188057	
2100000	343.661906	1	0.830584483550	0.564612109125	0.000340089660	0.890217632048	N\A	0.010678414969	
2150000	343.320464	1	0.856729374222	0.552963968509	0.000340765452	0.889999483409	N\A	0.010689019247	
2200000	343.577324	1	0.847548489146	0.557054260631	0.000340256942	0.890163632567	N\A	0.010681040882	
2250000	342.675766	1	0.802251232017	0.577235214042	0.000342045120	0.889586401243	N\A	0.010709070543	
2300000	343.679805	1	0.839641653255	0.560576935002	0.000340054270	0.890229056044	N\A	0.010677859354	
2350000	343.563452	1	0.824245252768	0.567436379935	0.000340284386	0.890154773694	N\A	0.010681471614	
2400000	343.535153	1	0.849498093710	0.556185667666	0.000340340377	0.890136699398	N\A	0.010682350360	
2450000	343.050661	1	0.863202154995	0.550080198155	0.000341300403	0.889826799271	N\A	0.010697406027	
2500000	342.523382	1	0.799779557543	0.578336400969	0.000342348291	0.889488536497	N\A	0.010713815467	
2550000	343.265710	1	0.814273140722	0.571879181583	0.000340873947	0.889964460758	N\A	0.010690720730	
2600000	343.605647	1	0.826446223429	0.566455797684	0.000340200917	0.890181717804	N\A	0.010680161496	
2650000	343.271008	1	0.814410850068	0.571817828952	0.000340863448	0.889967850132	N\A	0.010690556078	
2700000	343.413016	1	0.818493958240	0.569998711835	0.000340582137	0.890058658298	N\A	0.010686143776	
2750000	343.226974	1	0.813291298185	0.572316614658	0.000340950723	0.889939677257	N\A	0.010691924607	
2800000	343.664881	1	0.841578274128	0.559714126565	0.000340083777	0.890219531000	N\A	0.010678322614	
2850000	343.652704	1	0.842744818672	0.559194404565	0.000340107855	0.890211758664	N\A	0.010678700614	
2900000	343.063107	1	0.809532128480	0.573991409855	0.000341275708	0.889834770888	N\A	0.010697019013	
2950000	343.669776	1	0.831439995602	0.564230959141	0.000340074099	0.890222655224	N\A	0.010678170666	
3000000	342.130891	1	0.794066983131	0.580881482181	0.000343130396	0.889236069558	N\A	0.010726046511	
3050000	342.983842	1	0.864579062447	0.549466754718	0.000341433019	0.889783989999	N\A	0.010699484135	
3100000	343.674103	1	0.840487023113	0.560200303594	0.000340065544	0.890225416742	N\A	0.010678036358	
3150000	343.077293	1	0.809836508322	0.573855801746	0.000341247562	0.889843856249	N\A	0.010696577911	
3200000	343.690006	1	0.836080393825	0.562163556691	0.000340034103	0.890235565947	N\A	0.010677542727	
3250000	343.563789	1	0.824261269890	0.567429243945	0.000340283718	0.890154989446	N\A	0.010681461124	
3300000	343.413072	1	0.853974282539	0.554191424219	0.000340582026	0.890058694302	N\A	0.010686142026	
3350000	342.753954	1	0.868878945951	0.547551059284	0.000341889668	0.889636581998	N\A	0.010706636738	
3400000	343.642374	1	0.843590831556	0.558817486674	0.000340128281	0.890205164860	N\A	0.010679021287	
3450000	342.834316	1	0.867442623276	0.548190973548	0.000341729968	0.889688133761	N\A	0.010704135862	
3500000	343.512009	1	0.822014999928	0.568430008060	0.000340386174	0.890121915935	N\A	0.010683069057	
3550000	343.678139	1	0.839908766501	0.560457930004	0.000340057563	0.890227992950	N\A	0.010677911060	
3600000	343.644911	1	0.829077741132	0.565283396980	0.000340123264	0.890206784427	N\A	0.010678942524	
3650000	342.701256	1	0.802682226029	0.577043196453	0.000341994434	0.889602763025	N\A	0.010708277044	
