Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  STR_d1_m7-VR-005.txt
Log File Name:                   STR_d1_m7-VR-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3761263856
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   STR_d1_m7-VR-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
3400000	534.772945	1	-1.498404745285	1.123462340863	-0.089646722739	0.000246670262	0.000170539032	0.979656647262	N\A	0.028025778570	0.026078085952	0.003461899699	47	26	
3450000	546.390203	1	-1.460610496321	1.078555047450	-0.060974997237	0.002612495852	0.000082424531	0.984252330805	N\A	0.025172214393	0.021678157360	0.002799639902	51	33	
3500000	537.357220	1	-1.558881881480	1.111745573245	-0.049084973675	-0.004102907150	0.000100782319	0.980804400767	N\A	0.028966527276	0.025782925354	0.003102992880	49	23	
3550000	530.853340	1	-1.514214115416	1.123069315253	-0.102248262360	0.003735407612	0.000146539422	0.981187746690	N\A	0.026217995485	0.024707624478	0.003310588839	53	28	
3600000	543.396721	1	-1.529201939342	1.112038994883	-0.068401944951	-0.000058302308	0.000148471572	0.985611125748	N\A	0.023646452972	0.023088025843	0.003000162241	52	32	
3650000	531.127555	1	-1.591455784760	1.160708121335	-0.127544883078	0.003160898766	0.000152932678	0.982033341426	N\A	0.025167063325	0.024130605489	0.003273766909	51	19	
3700000	543.888065	1	-1.539501494997	1.120031414864	-0.074566579429	-0.002320746009	0.000132636979	0.990293257834	N\A	0.019107578814	0.017806068278	0.002331071189	59	31	
3750000	537.413288	1	-1.544729018897	1.129868757870	-0.115311683911	0.005587982926	0.000182735866	0.982582038195	N\A	0.027167867506	0.025050365550	0.002918700750	49	31	
3800000	527.109044	1	-1.522631531695	1.136733476929	-0.104031834429	0.002228799342	0.000149445016	0.984263617375	N\A	0.024373972095	0.023480953419	0.003038607485	38	15	
3850000	527.318550	1	-1.531339872660	1.111324749920	-0.060303699717	-0.003845413941	0.000080189748	0.976806854472	N\A	0.031587869763	0.027233958757	0.003660580955	44	21	
3900000	525.724269	1	-1.605615597434	1.144263061831	-0.099581641756	0.001057026905	0.000100080110	0.980377658626	N\A	0.027105261855	0.025165124018	0.003034617380	60	26	
3950000	541.078957	1	-1.528391448260	1.124474166981	-0.091069020455	0.001690836163	0.000145861916	0.983539459583	N\A	0.025254858441	0.022602573149	0.002954360515	41	25	
4000000	537.113913	1	-1.506363109138	1.112954209070	-0.087578605302	0.001131678285	0.000165639982	0.985107554576	N\A	0.024703615313	0.022651269365	0.002858172677	40	19	
4050000	532.658480	1	-1.509824539624	1.101527094719	-0.070779747565	-0.000439859048	0.000078901692	0.979319048527	N\A	0.026508308752	0.025060467589	0.003347667882	41	25	
4100000	531.969299	1	-1.446798790695	1.079457852997	-0.055414143726	-0.002152094690	0.000122025494	0.979467903197	N\A	0.028370772445	0.025614544141	0.003268504631	53	18	
4150000	538.299746	1	-1.547020496459	1.124484938205	-0.087628695296	0.002257293934	0.000098964389	0.984569523908	N\A	0.024676345917	0.022065306859	0.002869000728	36	19	
4200000	525.102720	1	-1.462911067712	1.094359062253	-0.071800267070	0.000601867548	0.000143715957	0.979430208245	N\A	0.027924282923	0.025132446709	0.003308371006	45	29	
4250000	536.272780	1	-1.428457125448	1.094569144303	-0.094379662287	0.005826255001	0.000185091541	0.981500908298	N\A	0.027160553567	0.024719287633	0.003432762184	41	24	
4300000	529.249022	1	-1.512714740662	1.112251081087	-0.065760311101	-0.004120540360	0.000140235076	0.977625137495	N\A	0.028776257048	0.026196539528	0.003242182853	59	29	
4350000	536.119028	1	-1.459080783413	1.081347476175	-0.063506060175	0.000975921410	0.000082909175	0.981235153247	N\A	0.027136984513	0.024048931932	0.003239154965	53	20	
4400000	531.563233	1	-1.561652159751	1.111578027498	-0.053378886291	-0.004814460276	0.000121440862	0.984359540964	N\A	0.027016570514	0.021355005018	0.002954328922	37	30	
4450000	539.958788	1	-1.590390145378	1.139732569767	-0.100194768220	0.003584868285	0.000150533502	0.978557169774	N\A	0.029752133571	0.027017107787	0.003575783641	37	29	
4500000	534.660561	1	-1.487356802409	1.101344803787	-0.080630113397	0.004500489440	0.000181203132	0.981346388960	N\A	0.026887056996	0.024729774081	0.003234423712	39	23	
4550000	530.372322	1	-1.456906300165	1.093029187360	-0.094131677827	0.005060952531	0.000073632991	0.978939979539	N\A	0.028024705628	0.025464341897	0.003369376349	46	31	
4600000	523.094519	1	-1.602174622776	1.109364423709	-0.093037471777	0.004968055146	0.000006690141	0.976386548872	N\A	0.027886516555	0.026002086050	0.003595555278	45	29	
4650000	520.309676	1	-1.588887793571	1.116812118127	-0.066807681414	-0.002740036587	0.000026832833	0.976929707169	N\A	0.028291716634	0.027155935655	0.003912975326	45	24	
4700000	540.422267	1	-1.567417602314	1.090711656825	-0.047419573049	-0.003427621711	0.000023107951	0.978066720169	N\A	0.028124875530	0.026312564935	0.003438459719	46	22	
4750000	526.730443	1	-1.604646103793	1.098647460849	-0.065561393622	0.001054326557	0.000020005158	0.987696054905	N\A	0.022239318508	0.020724340873	0.002934381100	49	22	
4800000	540.310717	1	-1.483369023834	1.058820585989	-0.052384883572	0.002743425050	0.000013469234	0.981709000948	N\A	0.028657848756	0.025418086494	0.003140243807	34	26	
4850000	534.699756	1	-1.570485430375	1.127739078496	-0.074449901816	-0.003956248119	0.000009872843	0.977300809105	N\A	0.028494463978	0.026210897349	0.003103681340	41	26	
4900000	527.936295	1	-1.462623936487	1.059339650370	-0.044417345016	0.001986793124	0.000008252137	0.981366441318	N\A	0.026667353571	0.023953002898	0.003181301350	37	23	
4950000	528.440294	1	-1.593787063736	1.112106786885	-0.092724803501	0.004715883993	0.000018826351	0.984527408331	N\A	0.025873126364	0.023487763841	0.003089338218	47	28	
5000000	547.274199	1	-1.617796815968	1.121547955826	-0.109481076456	0.007039137790	0.000013067401	0.984391437616	N\A	0.025945463366	0.022947245033	0.003109307957	50	29	
5050000	534.429922	1	-1.486711201304	1.108263693120	-0.079796258887	0.001492164109	0.000009303123	0.988339467949	N\A	0.022227371267	0.021375160173	0.002986426710	48	26	
5100000	534.877996	1	-1.573200856928	1.116779899387	-0.094103297246	0.003166165551	0.000024587544	0.984706243389	N\A	0.025765479738	0.023935742966	0.002968448582	42	36	
5150000	541.391426	1	-1.632604966853	1.137915200460	-0.072101138509	-0.003534924553	0.000090754942	0.982443611295	N\A	0.025514602020	0.024920332354	0.003179041232	37	34	
5200000	544.977378	1	-1.519401815102	1.116914562487	-0.088580997975	0.003672788070	0.000157082544	0.985019649714	N\A	0.019070443034	0.020613704564	0.002889880162	48	22	
5250000	537.389071	1	-1.491631213056	1.116212600015	-0.069346061918	-0.002785303874	0.000084971826	0.976002016281	N\A	0.028979767715	0.026417224925	0.003188911635	56	30	
5300000	534.658179	1	-1.450643337440	1.081632637286	-0.075084218855	0.004730548256	0.000073699355	0.978626509467	N\A	0.030974724217	0.027806135139	0.003701168749	58	24	
5350000	533.671166	1	-1.406522615218	1.059635951437	-0.041324879006	-0.002345563597	0.000150769142	0.981290760710	N\A	0.028027687845	0.025939366700	0.003283037539	43	27	
5400000	536.839292	1	-1.445715266206	1.090146781866	-0.076739463233	0.001951333366	0.000056251316	0.982269567943	N\A	0.025468242824	0.024003507130	0.003225778701	54	28	
5450000	539.713780	1	-1.512853887905	1.120299144379	-0.088587736519	0.000245757890	0.000085697644	0.981947912228	N\A	0.028318823836	0.025311874916	0.002882447647	55	25	
5500000	548.443444	1	-1.578504238826	1.147029389270	-0.102042672995	0.001537184556	0.000155762027	0.982603226800	N\A	0.026031885539	0.023874146219	0.003039891564	49	25	
5550000	530.650948	1	-1.448841935458	1.088072072396	-0.068602080256	0.000983057330	0.000154336556	0.977118285256	N\A	0.030106673781	0.026670013157	0.003489035440	49	25	
5600000	542.428076	1	-1.596647113295	1.148452101177	-0.088979976843	-0.002543951657	0.000094891606	0.980794104805	N\A	0.022540253872	0.021055982784	0.002952077935	45	27	
5650000	531.988278	1	-1.444013991498	1.093938737174	-0.078090069099	0.002828433477	0.000097420928	0.979935907012	N\A	0.026776016765	0.024485857931	0.003115680879	38	29	
5700000	543.318001	1	-1.523134437286	1.115220065009	-0.068910447659	-0.003554734451	0.000118701754	0.980722329525	N\A	0.025805285257	0.023647150194	0.003262016071	45	21	
5750000	536.871884	1	-1.513697701572	1.105156165813	-0.074964958899	0.000887433238	0.000208439040	0.984099914556	N\A	0.025804821082	0.023164161817	0.003217791180	46	31	
5800000	537.771110	1	-1.493825717428	1.094724873159	-0.058985954261	-0.001831611470	0.000081746408	0.979494138432	N\A	0.028019857123	0.024924841009	0.002941724670	49	32	
5850000	537.195675	1	-1.570407425420	1.126053078490	-0.061468668390	-0.007427232968	0.000269075294	0.975488719684	N\A	0.028430337225	0.026299073702	0.003571371919	36	28	
5900000	538.473088	1	-1.553407039110	1.131800726967	-0.090434808390	-0.001557005027	0.000134349837	0.981395865207	N\A	0.025551184571	0.024146443803	0.003277635365	42	27	
5950000	542.603104	1	-1.521434236050	1.116617847147	-0.085726796552	0.000487948737	0.000089611391	0.985156655813	N\A	0.024823001295	0.022144254699	0.003041235355	35	24	
6000000	531.967797	1	-1.645268154097	1.177578117812	-0.104474218359	-0.000926591823	0.000135101396	0.983519215570	N\A	0.026612629030	0.025167286815	0.003063346479	51	27	
6050000	526.192032	1	-1.463925643137	1.062056801988	-0.002409919344	-0.008869840785	0.000133179459	0.978827198686	N\A	0.028527199092	0.025058018486	0.003136940339	40	37	
6100000	528.885699	1	-1.557457119188	1.128078613161	-0.086609686602	0.001796961830	0.000100605426	0.976938744083	N\A	0.029893055514	0.027447301720	0.003673101109	51	18	
6150000	540.057710	1	-1.560984608876	1.136411405957	-0.094047221136	0.000869340595	0.000127998481	0.982845582764	N\A	0.025562186798	0.023522519308	0.002974164135	39	22	
6200000	540.550744	1	-1.492747900247	1.109769390399	-0.079276722389	0.000236124718	0.000189140147	0.990280493340	N\A	0.019981492616	0.019008218407	0.002623080157	49	27	
6250000	538.801164	1	-1.557799565063	1.151997897760	-0.130272553470	0.005545030065	0.000157397611	0.983369427706	N\A	0.024907581618	0.022289867208	0.002997595256	41	26	
6300000	539.365618	1	-1.512506172457	1.120421875550	-0.096369747276	0.002810000050	0.000174902387	0.993366535460	N\A	0.016120385630	0.015800102928	0.002731108685	40	21	
6350000	534.434717	1	-1.422613325884	1.057901126676	-0.033274456518	-0.002940324044	0.000213346326	0.989401863329	N\A	0.020807675325	0.018672365513	0.002687717124	39	31	
6400000	536.473900	1	-1.653506071073	1.160485798471	-0.110488554147	0.002169770211	0.000098591059	0.984362441038	N\A	0.025689788423	0.023365089636	0.003076768240	44	33	
6450000	536.238083	1	-1.569621480534	1.088194864511	-0.054753022490	-0.000509571191	0.000081650059	0.986321557921	N\A	0.022562225586	0.020462765726	0.002857705228	49	24	
6500000	530.158460	1	-1.495444681670	1.073626115629	-0.077364365986	0.004408797858	0.000104298710	0.977109028451	N\A	0.031033848880	0.027617042583	0.003654337834	39	27	
6550000	540.929349	1	-1.639809278121	1.124965631024	-0.094912112852	0.002028807923	0.000128139978	0.990443565003	N\A	0.020045084656	0.017395412995	0.002551779627	41	23	
6600000	533.916756	1	-1.561910758367	1.087672896777	-0.066568270895	0.003231183230	0.000097538622	0.982855528887	N\A	0.025687368255	0.023516911464	0.003120908832	35	25	
6650000	537.878287	1	-1.564617978857	1.103995332308	-0.060320244895	-0.004229486129	0.000070418638	0.982118071605	N\A	0.026952323769	0.024556639348	0.003234388203	43	29	
6700000	536.168533	1	-1.496859624303	1.100779200424	-0.048407945329	-0.004645250228	0.000086297952	0.976944043182	N\A	0.029680059476	0.026801966269	0.003256346201	40	28	
6750000	534.548439	1	-1.513792806133	1.131579208369	-0.106452327513	0.000351099064	0.000203246534	0.980171231691	N\A	0.027575631701	0.026049751008	0.003444116921	34	23	
6800000	531.513232	1	-1.524012124035	1.108420952968	-0.083483490000	0.005754945935	0.000189263021	0.991086277328	N\A	0.032619324678	0.027707906972	0.001975700695	47	29	
6850000	524.395047	1	-1.511555386740	1.074474000959	0.011748976486	-0.013400665072	0.000104436611	0.975208083304	N\A	0.027108403087	0.026325694360	0.003439765565	43	26	
6900000	540.931595	1	-1.456971093129	1.096874105976	-0.075901700998	0.002287499462	0.000110124719	0.986088583863	N\A	0.024141523193	0.020277323870	0.002543716213	41	28	
6950000	534.792285	1	-1.542388683233	1.104026307455	-0.021514831248	-0.010159028907	0.000108370347	0.978299428347	N\A	0.030115205883	0.025986266020	0.003326859035	54	19	
7000000	522.471423	1	-1.481770570182	1.077774998861	-0.040938400575	-0.000392835795	0.000095366318	0.985186357027	N\A	0.024195348793	0.022518200133	0.002989726712	55	19	
7050000	538.792662	1	-1.477043931493	1.089420472361	-0.060710757614	-0.000546834989	0.000103396218	0.979893952822	N\A	0.026696867809	0.025404541784	0.003251216202	48	28	
7100000	524.382623	1	-1.592806596339	1.162068510515	-0.118172423678	0.001276713387	0.000082821143	0.974123919882	N\A	0.031213044305	0.027572917133	0.003717278621	50	26	
7150000	538.322888	1	-1.467032774792	1.087219170001	-0.078041184881	0.006630882735	0.000088212456	0.986149205730	N\A	0.024280803314	0.023188224683	0.003160528308	36	24	
7200000	539.695207	1	-1.551766430729	1.122692292694	-0.100241122060	0.007871222843	0.000139365291	0.987887070333	N\A	0.022001020304	0.021311250807	0.003123843642	53	28	
7250000	528.477578	1	-1.494855270267	1.102512599279	-0.082630993890	0.005826545348	0.000140506331	0.980143454598	N\A	0.028071726043	0.025234423916	0.003362233836	42	18	
7300000	527.389951	1	-1.510420893905	1.108949907342	-0.079701889039	0.001121609384	0.000090048926	0.985295608017	N\A	0.025399184846	0.023051009316	0.002912824258	44	24	
7350000	530.178211	1	-1.347138878456	1.039314938544	-0.067061331405	0.006947800290	0.000132407792	0.980623598064	N\A	0.027843131151	0.025338129717	0.003184352117	44	24	
7400000	526.547570	1	-1.646141191322	1.181394877354	-0.125290497976	0.001722998519	0.000158453110	0.978947411602	N\A	0.030108972449	0.026453620900	0.003441926036	44	26	
7450000	534.073817	1	-1.480152527024	1.093199085671	-0.058375757837	-0.000058361827	0.000099903279	0.984509875481	N\A	0.024289462991	0.023402725792	0.003249263127	48	29	
7500000	539.606709	1	-1.511430551423	1.104183990061	-0.064614037014	-0.001373394935	0.000160735647	0.982650600251	N\A	0.025402337420	0.023955191936	0.003081586345	49	18	
7550000	529.148342	1	-1.568106069335	1.154415211875	-0.119238797072	0.002171927408	0.000122311634	0.982719376914	N\A	0.026996929213	0.024617839519	0.003129369848	39	28	
7600000	534.647500	1	-1.564072285621	1.136823416653	-0.090161626297	-0.000362242566	0.000236834340	0.980787230560	N\A	0.028529578577	0.026109238600	0.003510684215	46	27	
7650000	530.224106	1	-1.559334784138	1.166323618783	-0.146141367889	0.007389938374	0.000119362271	0.982607680630	N\A	0.026640281715	0.024438859261	0.002791060816	40	24	
7700000	515.324345	1	-1.523409121282	1.135724763635	-0.139496725162	0.008413450767	0.000127728320	0.985725115011	N\A	0.024800838967	0.023161999575	0.002465188459	49	23	
7750000	517.125134	1	-1.505832021262	1.108216432897	-0.066004581937	-0.000642897193	0.000098865658	0.976401405748	N\A	0.024147758029	0.025059948229	0.003144348077	42	19	
7800000	520.003071	1	-1.490315674982	1.096023893990	-0.052859574494	-0.003951379633	0.000120403672	0.983568030455	N\A	0.031886590261	0.028773408865	0.003566789580	48	24	
7850000	536.569990	1	-1.483495347742	1.087477105538	-0.049896776159	-0.001489266242	0.000107641153	0.982244502508	N\A	0.025061759374	0.023497571957	0.002861627627	50	18	
7900000	535.431492	1	-1.548776838811	1.135993816151	-0.100618308832	0.003669135290	0.000124552828	0.982690003867	N\A	0.026015087718	0.023636830952	0.002998738917	48	35	
7950000	541.125503	1	-1.544635195249	1.123074565623	-0.082331807880	0.001634192943	0.000148080921	0.978948135348	N\A	0.028501517500	0.026555484101	0.003156829495	49	28	
8000000	517.942259	1	-1.405003848298	1.056020031274	-0.021985246477	-0.005322814258	0.000149737940	0.973844272939	N\A	0.030410360036	0.027990832808	0.003617084148	47	20	
8050000	538.429689	1	-1.508137081812	1.116607715019	-0.082713391162	-0.000982947867	0.000155387360	0.977958326509	N\A	0.028992085063	0.026718286272	0.003568981639	50	28	
8100000	534.603999	1	-1.493381238634	1.140926129607	-0.131099531680	0.005592384068	0.000130912638	0.981702022682	N\A	0.025939352778	0.024542657924	0.003142648688	52	25	
8150000	523.403208	1	-1.499821069429	1.108227173751	-0.061691365247	-0.004928595943	0.000108749173	0.979293680686	N\A	0.029481708999	0.025861628345	0.003054586476	39	19	
8200000	515.517810	1	-1.569043050915	1.137940985506	-0.081222205625	-0.003896176589	0.000105090127	0.975508919197	N\A	0.029612845632	0.028683372402	0.003670810224	42	20	
