Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m2-glob-004.txt
Log File Name:                   MES_d1_m2-glob-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            202940976
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m2-glob-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     11
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.297316
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
    Beta-5                       None
    Beta-6                       None
    Beta-7                       None
    Beta-8                       None
    Beta-9                       None
    Beta-10                      None
    Beta-11                      None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Beta-5 - normal 0.00 5.00 
        Beta-6 - normal 0.00 5.00 
        Beta-7 - normal 0.00 5.00 
        Beta-8 - normal 0.00 5.00 
        Beta-9 - normal 0.00 5.00 
        Beta-10 - normal 0.00 5.00 
        Beta-11 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.66 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      12
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Beta 5	Beta 6	Beta 7	Beta 8	Beta 9	Beta 10	Beta 11	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	s.e. Beta-5	s.e. Beta-6	s.e. Beta-7	s.e. Beta-8	s.e. Beta-9	s.e. Beta-10	s.e. Beta-11	No RJ Local Node	No RJ LS Betas	Global Trend	
1600000	433.786497	1	-0.997734119925	2.900658634129	1.856498554531	1.793369297695	2.351402260110	1.675298554477	2.091980022694	-2.265284527542	-2.249794198874	-2.451813703906	-2.322226510135	-2.354902740222	0.000312323893	0.990247302289	N\A	0.448733469499	0.364323132432	0.362546113634	0.378111808650	0.378522522471	0.415541735066	0.448828904821	0.448824164779	0.448860493227	0.449776530288	0.449455017681	33	14	0.027041643345	Global Trend	
1650000	420.324173	1	-1.037076232023	2.899749930166	2.012601931210	2.075332810380	2.537092583706	1.847125605912	1.777517374534	-2.215714986563	-2.270046584474	-2.419438344652	-2.364512969264	-2.363603632911	0.000291958019	0.941107115536	N\A	0.409349434635	0.355079424602	0.352769205979	0.370746929880	0.368172647236	0.394019812129	0.409634739426	0.409549264672	0.409886197833	0.410328990226	0.409687975693	32	16	0.000777187930	Global Trend	
1700000	417.924480	1	-0.765513068987	2.731867411609	1.766132418445	1.751443347445	2.152820059563	1.628460107541	1.956171132621	-2.115933983019	-2.099527663860	-2.276299066919	-2.190380471260	-2.307802491294	0.000641745399	0.999660913912	N\A	0.471824525195	0.388486173583	0.387035996379	0.397368969122	0.400173090502	0.454809145545	0.471973932877	0.472003175755	0.471817425430	0.472749732828	0.472144603498	34	11	-0.282296663959	Global Trend	
1750000	422.227779	1	-0.978727262522	2.818037443515	1.809144171230	1.805005359329	2.213272670693	1.517973906663	2.023182373067	-2.243163563160	-2.221069782036	-2.361005134414	-2.207109293996	-2.289293053202	0.000202699146	0.939786791148	N\A	0.467922991348	0.371187065435	0.368839868852	0.380427521351	0.380949019334	0.400391916136	0.468155312757	0.468013056875	0.468203969461	0.469038391123	0.468693915606	33	10	-0.001429059556	Global Trend	
1800000	434.977040	1	-0.877026195775	2.817620541518	1.638083667345	1.655358954560	2.303275347590	1.548984136183	2.084475035599	-2.169495091647	-2.203894739956	-2.385717156470	-2.268504107482	-2.336516285054	0.000204571663	0.943958547217	N\A	0.338792611623	0.271371881916	0.267503281841	0.283526064076	0.273855019722	0.311212395846	0.339232516147	0.338949211232	0.339483363216	0.339738190010	0.339478062524	48	14	-0.002172335515	Global Trend	
1850000	418.865328	1	-1.089682709486	2.773893292453	1.861992413747	1.831148213356	2.461888878351	1.866620339018	2.296724472789	-2.144235944811	-2.147583665394	-2.319378873959	-2.241908037556	-2.264970662076	0.000287301697	0.942331046668	N\A	0.418518034220	0.377090708716	0.374392948393	0.399525160339	0.391287332821	0.426409847630	0.418992149844	0.418695050614	0.419336803274	0.419313630470	0.418981750056	34	9	0.000606233842	Global Trend	
1900000	424.405104	1	-0.820520539449	2.766040019577	1.701514777063	1.690981607489	2.215218376607	1.681358530727	2.020017002049	-2.128424325700	-2.139823242591	-2.297491085650	-2.247591116020	-2.267358238865	0.000312562037	0.999422828813	N\A	0.334072581984	0.283463513798	0.273698514872	0.288687762282	0.290433393417	0.336287999053	0.335248906632	0.334129743820	0.334494756689	0.335000089897	0.334683330691	44	7	-0.151089764193	Global Trend	
1950000	408.958436	1	0.514680415954	2.749005976198	0.229078769062	0.238823232240	0.814301439476	1.271018471940	0.582475049743	-2.128570428700	-2.112736471863	-2.292216299942	-2.210635507591	-2.204972987002	0.000279556581	0.941026266829	N\A	0.485442523724	0.433689682770	0.430875686546	0.435052107016	0.433624899657	0.454612321548	0.485772803616	0.485602558191	0.486122651143	0.486224816753	0.485487268821	38	11	-0.000096474893	Global Trend	
2000000	414.357532	1	0.728339558267	2.501294635099	0.180573489499	0.214523076719	0.688578914828	0.734077516193	0.278792725113	-1.901078927213	-1.875905861025	-2.047686030836	-1.964438028233	-2.000283341079	0.000182031236	0.938872724399	N\A	0.437898716938	0.380923200664	0.378511770744	0.383623399818	0.377725692675	0.396812520723	0.438162638381	0.438031904183	0.437956527765	0.439183083960	0.438425415401	35	10	-0.000064972252	Global Trend	
2050000	428.804637	1	0.234317631045	2.402933720864	0.420750850602	0.506747121367	1.218293963375	1.100255146251	1.158400813097	-1.746244335189	-1.764102212936	-1.969979972987	-1.824356174689	-1.944683929493	0.000291438739	0.989225847441	N\A	0.341619480438	0.265392475742	0.261407946560	0.270382062102	0.267176310171	0.307575573513	0.342032353788	0.341633258699	0.341961637121	0.342504164820	0.342278327615	45	8	-0.000245160087	Global Trend	
2100000	428.186822	1	-2.037663019518	2.176364728287	2.267950544910	2.306656711109	2.871500013145	3.330316820101	2.615718353015	-1.601500295477	-1.545275650897	-1.720710196202	-1.635747050171	-1.653691994695	0.000366647257	0.950972067775	N\A	0.522389174534	0.904328412121	0.902418570094	0.911547105900	0.910780724926	0.936310650902	0.522794077640	0.522486701396	0.522973220972	0.523593440615	0.522665671630	42	15	0.000029233010	Global Trend	
2150000	426.012534	1	-0.302001574955	1.708777486136	1.160949641039	1.303912182375	1.979670686452	1.994325154850	1.241374280934	-1.066720026521	-1.064911056119	-1.265259120533	-1.159754982995	-1.208187083844	0.000332844431	0.943304152468	N\A	0.167541912144	0.274748378426	0.270000725418	0.288254356797	0.294314992091	0.353481599250	0.168289463021	0.167926178236	0.169102215830	0.170492813251	0.169572823730	36	12	0.000232639269	Global Trend	
2200000	439.444047	1	-0.007327297192	1.610254047912	1.066546139227	0.956578635235	1.386019475344	1.364262029059	0.976328438543	-0.994964935788	-0.949442801319	-1.157272228597	-0.998576237466	-1.085682497468	0.000260556263	0.958127312614	N\A	0.134423154572	0.155961992996	0.148149872912	0.182446874498	0.168814523231	0.227280262556	0.135845840373	0.134819013049	0.136233153433	0.135628431205	0.135439117517	39	11	0.000853561404	Global Trend	
2250000	431.375344	1	0.605471688156	1.720935310855	0.896509220277	0.856215978246	1.614765026081	1.528032823823	0.241176030144	-1.104441889550	-1.073062666076	-1.252486982664	-1.188194430298	-1.238409078065	0.000235836851	0.999917197783	N\A	0.274051204040	0.236579876670	0.232449349188	0.252633417429	0.245336254382	0.393470851203	0.274702736638	0.274215316967	0.274960252768	0.275033370141	0.275092031445	30	11	0.345154026050	Global Trend	
2300000	412.313663	1	0.112887955472	1.848107550109	0.602612243727	0.676186500249	1.464962940410	0.465845195434	1.111275902674	-1.222118127096	-1.208891250527	-1.465848420414	-1.225792075692	-1.302434745988	0.000374602768	0.942135210280	N\A	0.390849046375	0.292105181432	0.289097663304	0.310555641937	0.307513728189	0.354950109144	0.391256795767	0.391025329943	0.392018440769	0.393036667863	0.391085166017	25	8	-0.000724914080	Global Trend	
2350000	448.432549	1	-0.075007138380	1.588291195728	0.636397727378	0.762105897812	1.411648854374	0.742466872494	0.970320345957	-0.954229565368	-0.968709688681	-1.106650966806	-1.019121183786	-1.064895633085	0.000110221984	0.999458596783	N\A	0.201547710556	0.175400596661	0.170533255258	0.184400890601	0.179948058597	0.201280575211	0.202425156198	0.201812606756	0.202070609516	0.202823303222	0.202247967679	39	11	0.061669329427	Global Trend	
2400000	433.943238	1	0.122093235870	1.470834174558	0.549357187428	0.531163173046	1.286565153073	0.639949395712	1.242430131330	-0.874356078077	-0.838333554796	-1.061784596249	-0.980902901125	-0.967146477590	0.000253804061	0.999706509764	N\A	0.191098197100	0.166633595048	0.161030484941	0.175289266338	0.189665987441	0.239028126413	0.191760620394	0.191243926666	0.192265735436	0.193529154631	0.192858616941	51	5	-0.240560482967	Global Trend	
2450000	417.878675	1	0.222264213052	1.414098015780	0.482922396408	0.541021628796	1.141044088326	0.530143230679	1.199628001736	-0.762231498460	-0.787540008238	-0.935267104525	-0.876701559623	-0.918284905140	0.000417233744	0.979840111841	N\A	0.161448223389	0.149549744679	0.145128117046	0.176493728881	0.165349344024	0.263785359112	0.162004711824	0.161802120984	0.163154840863	0.164672474392	0.163301479575	35	5	0.042526580675	Global Trend	
2500000	444.263637	1	-0.446697619866	1.378713919125	0.384624164337	0.431519733631	0.911256945839	0.697454744222	1.348428930213	-0.769474104945	-0.720361191967	-0.909272565913	-0.893237774223	-0.859670800276	0.000066690330	0.999994106630	N\A	0.239266360270	0.208218583944	0.202886497087	0.210902284264	0.224384792415	0.244261533014	0.240021676871	0.239583225124	0.239636258104	0.241113042340	0.239658208596	34	14	0.393304267350	Global Trend	
2550000	454.177681	1	-0.291878676651	1.149131394411	0.265949028228	0.316564779967	0.894468387035	0.244488595879	1.117897192854	-0.514167513885	-0.526048587188	-0.703103919039	-0.618978681455	-0.627126040467	0.000403052417	0.999505543637	N\A	0.127689287498	0.130374268967	0.125124686703	0.138814385791	0.145195965634	0.240269180371	0.128348661183	0.128228921459	0.128815862366	0.130738257434	0.129272303783	32	13	0.413289877669	Global Trend	
2600000	438.498347	1	0.165341931716	1.076197338659	0.302474218935	0.319260819378	0.671872992788	0.172407551252	1.082584888648	-0.474635715083	-0.456950382304	-0.621015124824	-0.491639441486	-0.579780352816	0.000352949589	0.999885560939	N\A	0.083498556022	0.108035901010	0.097918022570	0.112380874116	0.129603546072	0.210488951673	0.085761251538	0.084199881282	0.084666000208	0.090556429427	0.087372166762	37	9	0.719148227926	Global Trend	
2650000	472.315816	1	1.573285715919	0.700479194183	-0.756720127124	-0.708585226915	-0.339251312859	-0.707531685974	-0.628006254332	-0.056548874287	-0.069097748462	-0.195428709689	-0.198325511556	-0.149292690151	0.000274398585	0.955598168486	N\A	0.025513213253	0.101205463777	0.086697316847	0.110961108658	0.121389019025	0.197496442720	0.029483599370	0.028022799761	0.033211411695	0.040474060149	0.033357913085	34	9	-0.000220632314	Global Trend	
2700000	450.889680	1	1.727360017234	0.561763057735	-0.973352406775	-0.939901175379	-0.358293303509	-1.046849365190	-0.810314868583	0.061898811140	0.030538393084	-0.121306995100	-0.035432112716	-0.044126888737	0.000282712017	0.945515060907	N\A	0.033911984955	0.144718948653	0.130781955320	0.124169626236	0.175191393585	0.224755139681	0.037765169127	0.036152230282	0.038123977775	0.051402893072	0.039687556249	25	10	-0.000024907393	Global Trend	
2750000	454.475492	1	1.019146756946	0.617394609413	-0.849227488015	-0.296491874593	0.041166579698	-0.394951366688	0.003373925304	-0.019708689245	0.025183921881	-0.144023343498	-0.091228617218	-0.073561770497	0.000125653827	0.954303124813	N\A	0.083707599746	0.174909400034	0.168790848804	0.209954286815	0.189170195383	0.214832755151	0.085284775052	0.084383602788	0.088185060152	0.089585600506	0.085246702136	46	10	0.000028821366	Global Trend	
2800000	456.932366	1	0.387059517360	0.609835664718	-0.200565285162	0.438949547962	0.858584598756	0.376193872105	0.708466775634	0.040705671504	0.040233837270	-0.155475468946	-0.057584896139	-0.077342526562	0.000274429993	0.943550413268	N\A	0.033270325155	0.138036415547	0.127842274630	0.178931710785	0.149112916271	0.242302002742	0.040601420814	0.035130694557	0.043729955328	0.042778685638	0.038588350228	38	6	0.000408074556	Global Trend	
2850000	459.193944	1	0.653450568989	0.522431918586	-0.221343886786	-0.119878256378	0.737919949924	-0.151916947190	0.279120060993	0.098851042549	0.118559088758	-0.057015473283	0.020741932436	-0.036988908026	0.000246000411	0.994739608471	N\A	0.044773846336	0.208624618715	0.202966971224	0.209548407101	0.219756036458	0.287592082803	0.046898714719	0.044852811334	0.048791463802	0.053665481150	0.050615935397	48	8	0.000045383604	Global Trend	
2900000	468.862143	1	0.838392508511	0.557466639266	-0.134138661240	-0.088367891502	0.455111762969	-0.015539652859	0.260773429628	0.057343112099	0.091395137230	-0.093575602161	-0.020181701382	-0.069967306200	0.000094486370	0.999947855188	N\A	0.027907726619	0.073954279345	0.059710283554	0.089672698908	0.096119614306	0.119209219788	0.032491310553	0.030713252914	0.034775223541	0.040676636962	0.034116052247	34	7	0.442082087449	Global Trend	
2950000	448.133255	1	0.816040736354	0.529736947256	-0.022772062739	-0.094187106003	0.681299341772	0.052402973189	0.077542220638	0.101372354396	0.101027663983	-0.073081092261	-0.059298924561	0.023120387316	0.000305838279	0.943918568613	N\A	0.026805898848	0.119285070231	0.114983299768	0.165774154549	0.158750356343	0.237232097311	0.032104675307	0.029135407114	0.039062407446	0.042809383179	0.035889245776	29	5	0.000643209782	Global Trend	
3000000	448.487857	1	0.941346089396	0.485148104432	-0.117660737735	-0.155873200662	0.379973934209	-0.306264105407	0.351645350171	0.131566509032	0.147653787066	-0.062717609421	0.104845103794	0.042517677166	0.000229084031	0.999960908342	N\A	0.037530017758	0.082101330549	0.069767071323	0.102302934719	0.098386753004	0.163882784183	0.040416909802	0.038901057587	0.042347770904	0.048670689837	0.044237843539	47	6	0.961734386156	Global Trend	
3050000	453.073375	1	0.769432258385	0.547740538298	-0.118376318996	0.141305144582	0.250479691903	0.211121235872	0.050304188944	0.083658353065	0.052688952648	-0.140407507116	-0.069070943025	-0.010787486463	0.000238712994	0.998817179159	N\A	0.044830163693	0.086853982482	0.073783860241	0.094205450640	0.108467509109	0.171319977431	0.048396863984	0.046375286070	0.047872877827	0.053987813890	0.048757526538	36	7	0.137361735974	Global Trend	
3100000	448.865081	1	0.499276362953	0.627572080656	0.037364850508	0.024643682552	-0.054021935812	0.402916506416	0.459241018975	-0.014989894627	0.012563024059	-0.166832608781	-0.196586582630	-0.131673052495	0.000379956964	0.999932906351	N\A	0.042886217228	0.090593899250	0.081305960380	0.122134153447	0.123560754454	0.200597866234	0.045602726779	0.044732500318	0.049990307789	0.054005440357	0.048367550097	44	8	1.091778667656	Global Trend	
3150000	463.408716	1	0.759188318788	0.542050751652	0.077987133432	0.185566657382	0.051629829544	-0.050263786808	0.120957230670	0.072636582104	0.082869169470	-0.067175345093	0.002976505831	-0.021434384969	0.000081531552	0.982657672644	N\A	0.060988184596	0.082051208586	0.070559712974	0.091996799514	0.107716987227	0.117039103239	0.063238476410	0.061889152728	0.063716329336	0.068190161753	0.062925203636	39	6	-0.013360797562	Global Trend	
3200000	459.659899	1	0.671938499981	0.596713858722	0.007836507743	0.171533056789	0.046166566919	0.026569661345	0.361551461354	0.044200724751	0.025759434685	-0.143536607323	-0.035851454425	-0.084767206188	0.000087542933	0.957753636334	N\A	0.053897735161	0.079635737140	0.069518547975	0.089701287297	0.118194865875	0.121069507838	0.056113415932	0.055249428546	0.056134332614	0.062328957316	0.058608125434	22	9	0.007479916580	Global Trend	
3250000	461.402196	1	0.872113918191	0.497272576297	-0.017027006243	0.022891215295	0.015246596130	0.031302160342	0.257641451172	0.155354498645	0.138765162825	-0.100082534122	-0.015227820595	0.012129733049	0.000168553645	0.999767039218	N\A	0.037716912310	0.079955457842	0.073102972713	0.104293568848	0.096904441844	0.156045427948	0.040786773912	0.039939287284	0.042856094156	0.047170271290	0.043241934737	32	8	-0.292628354330	Global Trend	
3300000	434.745187	1	0.398821641930	0.546927159014	-0.172304571616	-0.149916115402	0.471893298607	-0.295143100435	0.516780875590	0.060497994701	0.090726125561	-0.094708808259	0.014050893337	0.004251601459	0.000187435792	0.943114152094	N\A	0.041066557339	0.097129693798	0.080540256982	0.110519389866	0.102595106441	0.157446798970	0.045150918696	0.043075310179	0.046100162457	0.050063320431	0.044008124414	34	6	-0.001986758903	Global Trend	
3350000	447.930458	1	0.707290970670	0.558064183884	-0.245361252225	-0.202240722386	0.846649659634	-0.159148561848	0.245804116788	0.095682814686	0.088863598567	-0.137656840850	-0.016334725345	-0.074423471635	0.000192861692	0.999987393912	N\A	0.039745817745	0.087908563459	0.076077226264	0.106518704442	0.105982605138	0.159506057564	0.044602280986	0.041624520868	0.044355815668	0.050389111131	0.044077113391	32	7	-1.867682817197	Global Trend	
3400000	451.716901	1	1.200499465158	0.564476432612	-0.122188940892	-0.088354948287	0.701305139652	-0.162681409104	-0.398048366973	0.062626499237	0.057418653964	-0.132699393601	-0.045663241201	-0.033600418515	0.000358739417	0.959519623161	N\A	0.037617152516	0.111105224378	0.100608064637	0.126812461973	0.116508449918	0.206888920769	0.042579617270	0.038615357021	0.043856377456	0.047270818274	0.042826221903	42	5	-0.002156801344	Global Trend	
3450000	446.442029	1	0.654119287678	0.615265504172	0.223054059398	0.160601115465	0.402238940672	-0.093876559626	0.070509667454	-0.005331502986	0.005836229955	-0.158077649658	-0.077582524646	-0.139417325094	0.000241096185	0.999344969707	N\A	0.034856926072	0.090465028814	0.073786126873	0.121082430495	0.106315221474	0.169191412789	0.041467250816	0.036998758464	0.042466264818	0.047788454087	0.038412449518	35	5	-0.274125219218	Global Trend	
3500000	447.085578	1	0.893352588116	0.616928991958	-0.199804979436	-0.246458309267	0.399025489176	-0.199304792895	0.416097735650	-0.021910483997	0.022343827594	-0.204945137339	-0.087537407395	-0.136812865130	0.000297240911	0.955342033990	N\A	0.051917198758	0.171399079140	0.163341240705	0.170889691531	0.165602857161	0.233906560121	0.054374727085	0.052793813979	0.055682224208	0.061305485470	0.056020278226	36	7	-0.000779966857	Global Trend	
3550000	449.096833	1	0.794035175443	0.593453678767	0.025153331647	0.137890087382	0.453663509419	0.112450716631	-0.117056456625	0.048440415982	0.024850032777	-0.102494425272	-0.109841371187	-0.075692891902	0.000239447054	0.992731956604	N\A	0.045821217542	0.083979362487	0.074146891988	0.118022337757	0.104581454703	0.172963615000	0.048591365987	0.047338734690	0.051375401796	0.053214420924	0.049678742672	36	8	0.056364443471	Global Trend	
3600000	436.424704	1	0.823890658093	0.592633330627	0.138731975303	0.057241434729	0.701768681352	-0.148318087135	-0.055287365644	-0.017804042854	0.045251530478	-0.160082801448	-0.085300303027	-0.077432615850	0.000313791271	0.964892620150	N\A	0.053466499322	0.094721442705	0.084013711892	0.129769722185	0.117343581244	0.199002755476	0.056005241579	0.054676429483	0.058425061486	0.063339094609	0.057754092012	43	4	0.023427145778	Global Trend	
3650000	456.481521	1	0.750420472504	0.524583169351	-0.108290532185	-0.068385054468	0.324870324034	-0.368151608143	0.411480877687	0.102065753295	0.116276972443	-0.024528575680	0.095072343552	-0.022484914210	0.000158395684	0.947064106540	N\A	0.037727672044	0.084400329042	0.071101841359	0.104127860219	0.094502927080	0.150719039372	0.042209807542	0.039507748720	0.043503004879	0.046860211457	0.045082688421	38	6	-0.002585113457	Global Trend	
