Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m8-VR-003.txt
Log File Name:                   SEP_d1_m8-VR-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3593027400
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m8-VR-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
2900000	531.037645	1	-1.933965873199	1.143279995758	-0.038061403623	-0.005228258355	0.000091634351	0.970730113232	N\A	0.044190958009	0.004940004960	0.018594156175	47	18	
2950000	546.159847	1	-1.799086302520	1.061902217988	-0.026698430887	0.014943661530	0.000048615883	0.977432160382	N\A	0.044707572157	0.005822620593	0.016930472301	46	24	
3000000	551.399877	1	-1.739377580782	1.033021247436	-0.036142907852	0.069096127171	0.000081720308	0.971892765839	N\A	0.041959654199	0.005295001849	0.018403244272	46	24	
3050000	536.982092	1	-1.918172969723	1.118875192670	-0.032575459890	-0.006144434886	0.000071150589	0.974759036668	N\A	0.046263809897	0.006383081940	0.019250787294	36	21	
3100000	544.712669	1	-1.737856140984	1.012002126686	-0.026063402640	0.053944550576	0.000047851534	0.979072466042	N\A	0.042103162794	0.005720602401	0.016413134470	45	19	
3150000	539.580714	1	-1.878074964560	1.096184537533	-0.040828568887	0.060945085045	0.000082826354	0.975770533435	N\A	0.046438960277	0.006525317245	0.019409556162	53	27	
3200000	539.333227	1	-1.835389300235	1.101212998586	-0.037117830247	0.023942582377	0.000062169833	0.975047087013	N\A	0.043908640080	0.006218937711	0.018559277613	55	26	
3250000	532.693479	1	-1.831457012722	1.074293730291	-0.028146088068	0.002259449174	0.000062201951	0.974240574920	N\A	0.042634427005	0.005379072030	0.015992434647	46	25	
3300000	545.108646	1	-1.814344759447	1.063352730336	-0.031506186754	0.033620781481	0.000053835538	0.977842392470	N\A	0.040562880182	0.005796919512	0.017555671527	52	30	
3350000	529.535472	1	-1.885491849459	1.132601907971	-0.024978603750	-0.061984368916	0.000075365287	0.968336560020	N\A	0.046185636248	0.006155453757	0.020650845989	40	15	
3400000	550.423740	1	-1.878632166585	1.114014186111	-0.036817849255	0.018824453359	0.000047900711	0.974674392031	N\A	0.045527826301	0.006235108769	0.016783073104	47	24	
3450000	551.586809	1	-1.801074638620	1.047516422821	-0.031448677062	0.040733822497	0.000061262604	0.980437404954	N\A	0.036527134375	0.005512741669	0.015100438639	43	31	
3500000	547.554070	1	-1.814522390471	1.078185155486	-0.036251626814	0.034785859706	0.000077550047	0.973407385871	N\A	0.044542911412	0.005868635072	0.020154993196	42	29	
3550000	548.299011	1	-1.843236064365	1.095180092769	-0.037373099332	0.026639955697	0.000058173440	0.973528820411	N\A	0.043188229562	0.005855895322	0.017822799414	47	24	
3600000	542.802337	1	-1.882584958978	1.117965085609	-0.043487569424	0.040486873243	0.000088536964	0.975514309254	N\A	0.040878150408	0.005673193349	0.017611037416	59	25	
3650000	549.074845	1	-1.866244380211	1.104066989621	-0.035527396242	0.026834643858	0.000057062192	0.978761321827	N\A	0.036820768612	0.005060122368	0.016329230022	42	24	
3700000	543.138118	1	-1.732241020585	1.012828462979	-0.027682346389	0.040473154137	0.000071927060	0.972303574530	N\A	0.042503416593	0.005580749661	0.019973391732	56	19	
3750000	538.646458	1	-1.741892758969	1.018125619279	-0.023438682332	0.024707526882	0.000085977987	0.975290313120	N\A	0.047436060039	0.006402149367	0.019211045997	37	22	
3800000	552.721973	1	-1.872558155431	1.076868789037	-0.028703323546	0.003768972209	0.000072566461	0.975003528229	N\A	0.045801912612	0.006175402289	0.019316909191	45	25	
3850000	533.206945	1	-1.818791258357	1.075082417459	-0.036238310163	0.039481908948	0.000071643905	0.971837014020	N\A	0.046012020011	0.005985127458	0.018580269874	50	27	
3900000	538.257921	1	-1.989415195865	1.170314349940	-0.042798115934	0.014641592369	0.000062176549	0.972718662908	N\A	0.046126007788	0.006355924370	0.018642364038	37	15	
3950000	549.902602	1	-1.906222676071	1.132096241577	-0.040828748963	0.029724414454	0.000056746011	0.977858084181	N\A	0.043617623589	0.005707502916	0.015398673201	47	25	
4000000	537.099228	1	-1.958142072676	1.175775873853	-0.052977034628	0.045654784085	0.000068641344	0.976799027245	N\A	0.039098355522	0.005663313380	0.016760866901	53	31	
4050000	535.745472	1	-1.841554677313	1.066539258288	-0.028715441040	0.021906448791	0.000045937995	0.975408091359	N\A	0.043249213703	0.006124849819	0.016853169214	47	29	
4100000	536.806918	1	-1.937978201172	1.166516197388	-0.054884295599	0.048173558754	0.000072247224	0.974053397152	N\A	0.043399254831	0.006116763473	0.018772842026	44	28	
4150000	546.096887	1	-1.746299032348	1.054078537785	-0.034256157766	0.044898858858	0.000057366393	0.979683039977	N\A	0.041816777285	0.005674566592	0.016587428399	57	22	
4200000	551.455569	1	-1.817442207990	1.082980693889	-0.036274760483	0.033504010019	0.000087606686	0.978142065191	N\A	0.040072023125	0.005643590117	0.017568826838	45	24	
4250000	543.698778	1	-1.711098458444	1.020657170148	-0.030825327777	0.048872984197	0.000058461557	0.978651724919	N\A	0.039359774618	0.005845174532	0.015601906299	40	24	
4300000	537.700258	1	-1.715624279707	1.018504559212	-0.028784590212	0.039243831370	0.000059032674	0.974398730417	N\A	0.043969088772	0.005828887653	0.016755674334	37	30	
4350000	549.565163	1	-1.861647263960	1.084102036710	-0.038984481061	0.053628934530	0.000070547954	0.979687357297	N\A	0.034110692647	0.005297755864	0.016290364861	43	23	
4400000	551.252448	1	-1.734090154765	1.027974029197	-0.023412805745	0.018361737910	0.000067838393	0.974682669732	N\A	0.041522733436	0.005429842832	0.018267210024	43	27	
4450000	540.427115	1	-1.941776347636	1.152778596197	-0.046759155117	0.025635224601	0.000098373898	0.969765553309	N\A	0.044356409664	0.005517926402	0.019097173523	40	29	
4500000	536.401130	1	-1.795290943176	1.054589450710	-0.031574697047	0.027241125767	0.000073534295	0.974312202307	N\A	0.043218118489	0.005197997239	0.017532300638	50	26	
4550000	534.570426	1	-1.846703019170	1.081093953959	-0.031474463507	0.012322299476	0.000062554692	0.974862632965	N\A	0.046027788034	0.005901769764	0.019198531149	48	27	
4600000	541.796898	1	-1.920054515091	1.113438811719	-0.031943034093	0.003712745246	0.000071650236	0.976495715747	N\A	0.044897367769	0.005930419133	0.018307508160	52	22	
4650000	542.599724	1	-1.900159240671	1.105095934449	-0.028771699667	-0.003424898368	0.000057041560	0.976156704368	N\A	0.042536480030	0.005928115284	0.017570053050	49	26	
4700000	539.859269	1	-1.965420442159	1.162358016620	-0.037435536930	-0.007772338939	0.000078683233	0.980704260885	N\A	0.042712556216	0.005730818848	0.018472833596	50	20	
4750000	542.727801	1	-1.962577169316	1.148344196240	-0.040214947224	0.014952694031	0.000062078111	0.975555272541	N\A	0.045701985678	0.006597398656	0.018977384949	50	24	
4800000	539.879177	1	-2.023263610435	1.196946496490	-0.038590208731	-0.024601354139	0.000062698641	0.970583079709	N\A	0.045709543044	0.006859916500	0.021233563739	44	30	
4850000	535.725243	1	-1.989689130958	1.165794086526	-0.045661104677	0.029708792881	0.000079750912	0.971380789059	N\A	0.046220236667	0.006065675566	0.019790547726	43	17	
4900000	543.597508	1	-1.772770350637	1.063956660307	-0.025529551552	-0.005896617860	0.000060954709	0.977001555788	N\A	0.041262224346	0.004936104998	0.017581370606	35	20	
4950000	543.389917	1	-1.732551026619	1.021774631630	-0.025779794542	0.038447575011	0.000073614861	0.971186382385	N\A	0.043629055106	0.005595432197	0.020009090647	60	24	
5000000	549.156910	1	-1.799518589321	1.058583331063	-0.028456275590	0.022789130246	0.000048432747	0.979294882838	N\A	0.036614236693	0.005003433254	0.015377679953	51	25	
5050000	540.797476	1	-1.923548644268	1.137799760832	-0.036939138833	0.008314906723	0.000062719022	0.979954171557	N\A	0.041408548382	0.006028879242	0.017157211350	42	27	
5100000	537.015476	1	-1.884801891361	1.123962779741	-0.029236119325	-0.030186738047	0.000166422029	0.975143373276	N\A	0.044716366048	0.005662905873	0.018638621792	44	35	
5150000	554.209592	1	-1.860929020443	1.101398194783	-0.036162419549	0.027121101402	0.000073304011	0.974094598149	N\A	0.040279560850	0.005431931218	0.018791533142	40	24	
5200000	549.469253	1	-1.779685262965	1.044969907493	-0.028066326975	0.030366084432	0.000062016718	0.976282893128	N\A	0.041101531563	0.005345067931	0.016995876251	48	25	
5250000	525.579429	1	-1.783267679176	1.056508172265	-0.040325107275	0.069424049847	0.000093669176	0.973725396755	N\A	0.041164066837	0.006559757385	0.019807857881	46	31	
5300000	529.854842	1	-1.934542780696	1.148024222502	-0.039847890446	-0.004482629793	0.000071452870	0.974353349254	N\A	0.036702525817	0.005364622216	0.017466265413	55	26	
5350000	539.626322	1	-1.646749622358	0.944681535421	-0.011532774123	0.022322883003	0.000082833660	0.974446512905	N\A	0.039866216928	0.004597889204	0.017429139127	33	26	
5400000	532.740129	1	-1.579852075142	0.910383454345	-0.014124549910	0.061457247777	0.000086888053	0.970422775455	N\A	0.047683639884	0.006013937652	0.020279401938	47	17	
5450000	536.283191	1	-1.920636230746	1.135056889941	-0.038902757681	-0.000519578407	0.000081069950	0.972544216530	N\A	0.043846960669	0.005608445619	0.018672710589	41	27	
5500000	544.328563	1	-1.950815610907	1.147744918503	-0.039885339217	0.010504061320	0.000066963238	0.974238727271	N\A	0.045259546449	0.006070565986	0.018279397919	47	19	
5550000	559.263939	1	-1.796760028901	1.073125536460	-0.043140348906	0.078734505856	0.000041444110	0.979970902651	N\A	0.037143803579	0.005106994119	0.015535203790	35	29	
5600000	539.954079	1	-1.828872379624	1.087585382062	-0.029241360956	-0.000651744142	0.000055391561	0.973645921122	N\A	0.045552016978	0.006443806794	0.020259915987	50	27	
5650000	542.614758	1	-1.858759446787	1.086402165852	-0.036288236208	0.038560716228	0.000067960132	0.972949343698	N\A	0.048787761777	0.006161402443	0.019604507993	43	27	
5700000	537.605089	1	-1.895218180366	1.129847050285	-0.044352138599	0.036653509536	0.000119700460	0.974990884655	N\A	0.041649120849	0.005675428681	0.018131954300	45	23	
5750000	547.658274	1	-2.024721864034	1.199137943902	-0.040772146187	-0.024375698234	0.000044271213	0.973620990947	N\A	0.041240248414	0.005402006332	0.016892479824	51	26	
5800000	537.983440	1	-1.995009763484	1.149622140011	-0.050957619247	0.076008744158	0.000078140274	0.976881557514	N\A	0.049419879065	0.006707514717	0.020198020534	41	26	
5850000	546.477616	1	-1.716038848788	1.014486627148	-0.031129721814	0.057071676181	0.000071475892	0.977599002421	N\A	0.044164087241	0.006373773744	0.019095345688	48	23	
5900000	536.288949	1	-1.902828900804	1.122737003770	-0.030177476351	-0.018290365985	0.000066240614	0.978397565596	N\A	0.041102820583	0.005317333441	0.017200117740	33	19	
5950000	548.494597	1	-1.833266102508	1.108603203017	-0.041044751465	0.030141306640	0.000053023221	0.974950246459	N\A	0.042357879788	0.005608849692	0.017700787400	51	24	
6000000	528.008339	1	-1.823117626677	1.083427453066	-0.038741049590	0.048246136670	0.000081388106	0.972712162826	N\A	0.045513323964	0.005996137274	0.020546263376	52	20	
6050000	544.221764	1	-1.842009371340	1.088938787771	-0.027340219378	-0.007476857027	0.000067659642	0.974653779494	N\A	0.039658142244	0.004555443457	0.017373102070	52	32	
6100000	532.170861	1	-1.758691772538	1.050494819989	-0.028062892469	0.015284662965	0.000067667097	0.974882682598	N\A	0.041127482102	0.005108651607	0.015741212631	47	26	
6150000	544.377779	1	-1.852559033767	1.061915972371	-0.026689740777	0.017055631558	0.000085162078	0.976333503790	N\A	0.040472110723	0.004874429014	0.016414213338	37	20	
6200000	543.391738	1	-1.747500255436	1.050581250778	-0.041553926796	0.073711488960	0.000060420918	0.973799211520	N\A	0.041846311603	0.005238198554	0.017412837553	48	22	
6250000	553.085998	1	-1.857759937083	1.107764716273	-0.035013864785	0.006941059107	0.000051567567	0.975575493616	N\A	0.043284209167	0.005370257545	0.016993707083	57	19	
6300000	543.222661	1	-2.028909401648	1.193019680019	-0.044897282668	-0.000098285663	0.000056208834	0.976269880457	N\A	0.044082500953	0.005944952959	0.017701178968	45	33	
6350000	541.260484	1	-1.958385552444	1.162295337094	-0.033210029512	-0.033136505698	0.000085355435	0.974978347813	N\A	0.038548834380	0.004672338562	0.017107172483	55	28	
6400000	540.612704	1	-1.820395070927	1.070055730068	-0.027928350052	0.017513850109	0.000056236122	0.974013477468	N\A	0.043670196206	0.005517107695	0.018105164088	43	20	
6450000	544.139009	1	-1.846249579720	1.087291626971	-0.044247379846	0.066525259639	0.000052690892	0.976789853973	N\A	0.044230444411	0.005672729079	0.017814100866	50	32	
6500000	554.883158	1	-1.932449580874	1.165770554096	-0.047977375584	0.023634961661	0.000048232249	0.981441479451	N\A	0.034172577517	0.005182651540	0.016302658036	48	24	
6550000	543.853649	1	-1.975185664314	1.177062008583	-0.045314939797	0.011712494551	0.000063031630	0.972817037992	N\A	0.046533258457	0.006505364914	0.019462884702	46	28	
6600000	542.550850	1	-1.870067855735	1.096083065532	-0.032393377509	0.024970070096	0.000056538307	0.976131957020	N\A	0.042319616554	0.005551098449	0.017520919683	41	22	
6650000	552.694497	1	-1.817056880216	1.055812360430	-0.027956181684	0.022158371984	0.000063849182	0.977292825740	N\A	0.041365318087	0.005644108567	0.016958590322	48	22	
6700000	542.824433	1	-1.903157491915	1.125422728470	-0.040323612069	0.028362984011	0.000077430611	0.976773612668	N\A	0.043216675777	0.006062908209	0.018986954077	50	24	
6750000	554.393084	1	-1.782723396414	1.045242185243	-0.030481910006	0.037633149288	0.000063533434	0.975373215221	N\A	0.040934123806	0.005536451823	0.017449897785	37	23	
6800000	532.603983	1	-1.952724935133	1.106919521616	-0.027992478069	-0.004027588027	0.000077308287	0.976701079338	N\A	0.043561365064	0.005119180020	0.017197900524	48	28	
6850000	534.507093	1	-1.895290071412	1.094945339090	-0.026235191164	-0.014468188233	0.000083068154	0.977721720397	N\A	0.035664236092	0.004431924560	0.015664941265	35	33	
6900000	532.350755	1	-1.800808877179	1.081738073285	-0.038349844761	0.038802162217	0.000073430343	0.972431979864	N\A	0.041503477602	0.005556878934	0.018107669210	44	25	
6950000	542.440130	1	-1.891007306744	1.112957756859	-0.029326292834	-0.009925363962	0.000057469621	0.975835271265	N\A	0.044160351971	0.006051050560	0.018250188648	52	23	
7000000	546.450914	1	-1.800542183522	1.093729504066	-0.036581874505	0.020792881512	0.000073160052	0.972343591875	N\A	0.042755161638	0.006075624556	0.018803087476	55	24	
7050000	552.355587	1	-2.078942631518	1.241819417100	-0.045718856565	-0.026706358459	0.000064811142	0.976262090597	N\A	0.043122239731	0.005873562609	0.018097833310	43	30	
7100000	549.894821	1	-1.913787250082	1.141845975002	-0.041934456008	0.028002063889	0.000064651643	0.974457418044	N\A	0.042805104987	0.005371301451	0.018024639294	52	26	
7150000	540.781374	1	-1.827503131636	1.062052462527	-0.027536752323	0.012303787596	0.000098645343	0.971267247761	N\A	0.046379922425	0.005919380176	0.020680163347	36	26	
7200000	543.410924	1	-1.940306931517	1.117521645532	-0.031807348421	0.005612978160	0.000060143182	0.975458747578	N\A	0.040534834938	0.005535825823	0.016720153755	45	29	
7250000	540.252686	1	-1.901435205148	1.121126603979	-0.030220818257	-0.016810592416	0.000038997448	0.976516071686	N\A	0.045253328322	0.006416860491	0.017293699573	42	22	
7300000	538.367966	1	-1.875362925422	1.069534605714	-0.028101231024	0.024167678135	0.000094759519	0.974874029201	N\A	0.045465615234	0.005928176319	0.019092922260	44	24	
7350000	545.952816	1	-1.745572973877	1.013440407823	-0.024738166384	0.036634611050	0.000071581812	0.975173767767	N\A	0.043634311868	0.005974208763	0.017899486433	39	28	
7400000	555.324317	1	-1.713615434708	1.017974015676	-0.027782866060	0.039165882864	0.000054097195	0.981659960269	N\A	0.037723929985	0.004815278286	0.013722256104	32	24	
7450000	537.222725	1	-1.747225582867	1.018027897667	-0.022038739870	0.029910816148	0.000045400066	0.975841980931	N\A	0.041941069221	0.005589214358	0.017893503895	37	26	
7500000	543.606210	1	-1.980355503180	1.187763768485	-0.047825246649	0.015720771654	0.000059499661	0.975605560010	N\A	0.041371661645	0.005766051918	0.017980594756	46	14	
7550000	542.355514	1	-1.752728474852	1.038679682657	-0.024247846277	0.007224128479	0.000145846174	0.976952379034	N\A	0.041898167728	0.005195120417	0.017600260648	48	21	
7600000	537.121805	1	-1.867188663054	1.097383287245	-0.039935184138	0.043734688430	0.000065137426	0.979753169437	N\A	0.038673072367	0.005300749283	0.017298922185	58	31	
7650000	540.299385	1	-1.963489680516	1.149592538787	-0.040137103974	0.014688308862	0.000063838196	0.973776512688	N\A	0.044811777651	0.005605784234	0.017845075456	48	23	
7700000	534.805433	1	-1.849425866847	1.075737089192	-0.023438677158	0.001149168391	0.000060117757	0.977967768899	N\A	0.039018694540	0.004954552640	0.014944980881	42	22	
7750000	549.158221	1	-1.839409830215	1.080490851455	-0.033841033091	0.026787522304	0.000062485241	0.982440652266	N\A	0.028949724121	0.005430055724	0.016805398108	44	24	
7800000	540.743171	1	-1.769939068042	1.058886686623	-0.034749941751	0.041138574221	0.000115636788	0.976729703305	N\A	0.041853949422	0.005624932585	0.019252681833	43	26	
7850000	552.552393	1	-1.891194930390	1.118834723344	-0.034668576128	0.007540748708	0.000057838261	0.977491587041	N\A	0.041829918682	0.005503010138	0.017292134601	52	27	
7900000	546.606536	1	-1.856456066606	1.076586605895	-0.027601917140	0.005996544449	0.000082313367	0.976751126649	N\A	0.042053480680	0.004781547989	0.016466089766	55	25	
7950000	565.618829	1	-1.908936219984	1.111913716758	-0.034028684063	0.025145735348	0.000202569688	0.987928434852	N\A	0.036223586304	0.005900656796	0.015595005757	46	36	
8000000	552.376077	1	-1.949077482293	1.142767491606	-0.047497733513	0.061107527828	0.000065565446	0.977960618940	N\A	0.041499714314	0.005272715281	0.017236130779	50	31	
8050000	534.648740	1	-1.888763274586	1.136338767743	-0.050343431615	0.049016117923	0.000078549952	0.971712845082	N\A	0.045341722166	0.006345235633	0.019618752071	53	18	
8100000	542.305637	1	-1.915623594014	1.139227377280	-0.043643082699	0.036952072864	0.000057136538	0.975332499322	N\A	0.042505385745	0.005971962820	0.019192356894	46	27	
8150000	527.431683	1	-1.919101463756	1.115309913274	-0.040799548226	0.055043457004	0.000066488977	0.973700449560	N\A	0.043232768799	0.006449899282	0.019659608236	46	24	
8200000	556.728465	1	-1.891088037621	1.111614268359	-0.030947196064	-0.003684852099	0.000075324741	0.977334370169	N\A	0.034750309561	0.005278526354	0.016967261696	34	30	
