Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m8-glob-001.txt
Log File Name:                   MED_d1_m8-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2905446740
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m8-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	621.290647	1	-0.459686867030	0.823049951217	-0.038929146247	0.215954353053	0.000087677013	0.999946750855	N\A	0.012488158583	0.001223213682	0.013077652907	37	5	0.407549620589	Global Trend	
1050000	612.347927	1	-0.472394727256	0.825493697313	-0.039319600430	0.220167413220	0.000062284308	0.984858454789	N\A	0.030229155439	0.003156220525	0.013666408441	41	5	0.003679088816	Global Trend	
1100000	641.817760	1	-0.431945054533	0.793674444711	-0.038515575495	0.241118688615	0.000081562399	0.995563011872	N\A	0.013566695751	0.001539411212	0.012666325591	38	5	-0.035670258256	Global Trend	
1150000	619.771759	1	-0.509160270176	0.826352898411	-0.036524807254	0.209991956026	0.000062737738	0.999971987485	N\A	0.014011263361	0.001436892210	0.014920734280	41	3	0.496683594539	Global Trend	
1200000	615.171263	1	-0.401052521994	0.785796765512	-0.041119120118	0.256566846371	0.000083255148	0.991919346271	N\A	0.017438229667	0.001998807200	0.015692256287	44	4	-0.025449947181	Global Trend	
1250000	638.978214	1	-0.390910832548	0.739308810642	-0.018785082321	0.202016725704	0.000075111985	0.984273070481	N\A	0.034674636218	0.004862846318	0.016585298300	47	6	0.001032742923	Global Trend	
1300000	646.358698	1	-0.524812501955	0.834076519677	-0.032936443373	0.190733049192	0.000075033917	0.985173386599	N\A	0.032233691241	0.003670875999	0.015598969734	36	6	0.003454603219	Global Trend	
1350000	608.243518	1	-0.641514394517	0.864241813195	-0.030366397935	0.155122759231	0.000109094824	0.991078719606	N\A	0.018403651776	0.001970466815	0.016852065660	30	4	0.050332219720	Global Trend	
1400000	622.731693	1	-0.498817713792	0.830086270573	-0.036141958675	0.206254604058	0.000014369026	0.999870791921	N\A	0.013915104615	0.001331406920	0.014610755996	34	3	0.059964585990	Global Trend	
1450000	639.038272	1	-0.431713513322	0.823972437198	-0.036168768598	0.211042855815	0.000023774920	0.999881770774	N\A	0.011132815194	0.001064666603	0.011606335662	44	5	-0.079136764459	Global Trend	
1500000	625.663621	1	-0.454848351428	0.817559699064	-0.036051824634	0.218911432929	0.000091350666	0.999968551937	N\A	0.014390476246	0.001505158728	0.015319788508	28	6	0.723954274629	Global Trend	
1550000	628.293492	1	-0.517781060908	0.841006799072	-0.034935508679	0.194051748687	0.000095252168	0.999607442264	N\A	0.014076928019	0.001515556876	0.014877371973	38	5	0.282693805741	Global Trend	
1600000	641.738653	1	-0.503897888917	0.837839217227	-0.041796654439	0.224653011063	0.000082966670	0.984495620662	N\A	0.027210090650	0.002927287103	0.014173780100	46	6	0.008400770132	Global Trend	
