Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m5-glob-004.txt
Log File Name:                   MED_d1_m5-glob-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            6853174
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m5-glob-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	595.501387	1	-0.764100619733	1.021824996514	-0.021500549135	0.000089587522	0.999770924942	N\A	0.001602913963	0.001372750009	39	4	0.199521010443	Global Trend	
1050000	590.261903	1	-0.767590533164	1.014817259734	-0.018179808444	0.000110264363	0.996193024707	N\A	0.004777406174	0.001560425106	39	4	-0.058071817419	Global Trend	
1100000	597.453622	1	-0.706506672986	1.015963310492	-0.019890909040	0.000090030112	0.999310443314	N\A	0.002012575455	0.001021220230	45	9	-0.103251239448	Global Trend	
1150000	598.496765	1	-0.760606964458	1.020799099073	-0.019408124980	0.000112558441	0.999739211067	N\A	0.001471136231	0.001165470889	43	6	0.215314469010	Global Trend	
1200000	605.848484	1	-0.759701267855	1.022779490711	-0.019998322293	0.000101721574	0.986562465006	N\A	0.013839795965	0.002360981224	43	6	0.017163360555	Global Trend	
1250000	594.631022	1	-0.736141490463	1.019046230967	-0.019356658980	0.000116580035	0.999992547388	N\A	0.001228774833	0.001214477597	47	5	-1.213813202341	Global Trend	
1300000	590.745318	1	-0.766444848910	1.019008651955	-0.019371691363	0.000025261455	0.999931544971	N\A	0.001477218422	0.001318361896	34	5	-0.137842335791	Global Trend	
1350000	584.350528	1	-0.795982249023	1.006172816561	-0.016609966755	0.000105041308	0.978786405537	N\A	0.031507349722	0.005167810393	32	4	0.002135023420	Global Trend	
1400000	590.075210	1	-0.625718471898	0.951000582160	-0.009057800529	0.000098646993	0.983242921957	N\A	0.024876968853	0.004110921711	39	4	-0.007205313823	Global Trend	
1450000	595.111210	1	-0.610456363419	0.918977259506	-0.002659803282	0.000111548696	0.982145959573	N\A	0.029871453914	0.004888334084	49	4	-0.004867641425	Global Trend	
1500000	602.363689	1	-0.736984361813	1.018228810256	-0.019121003094	0.000097181372	0.999870594797	N\A	0.001623151801	0.001354427212	38	5	-0.365077059370	Global Trend	
1550000	589.155922	1	-0.578671377054	0.965901913423	-0.014347594903	0.000134477733	0.983354206626	N\A	0.017080631778	0.003104515856	39	4	-0.017753562799	Global Trend	
1600000	593.895644	1	-0.791194816804	1.019872478976	-0.019843437208	0.000125334607	0.999982275988	N\A	0.001357875051	0.001353774573	38	7	1.359697570411	Global Trend	
1650000	593.847057	1	-0.609843762712	0.934483988511	-0.005851344450	0.000111048770	0.981964950387	N\A	0.025922291458	0.004343988876	38	5	-0.004890734629	Global Trend	
1700000	598.932879	1	-0.637318847920	0.993950828308	-0.015434437209	0.000104785526	0.992606575493	N\A	0.007839023151	0.001834588158	43	4	-0.031369491092	Global Trend	
1750000	606.656151	1	-0.720751020308	1.016059865658	-0.018380795294	0.000086973392	0.999781229782	N\A	0.001630260623	0.001206944893	38	5	-0.216524176709	Global Trend	
1800000	593.009495	1	-0.697479163428	1.005956053588	-0.016782310109	0.000108880091	0.996095272451	N\A	0.004989720455	0.001605399734	33	3	-0.057719572396	Global Trend	
1850000	578.741407	1	-0.723729123054	1.011851467083	-0.017271111987	0.000101235612	0.999462350326	N\A	0.002185303065	0.001396763443	34	6	-0.131022154822	Global Trend	
1900000	592.225730	1	-0.805877704906	1.010433935382	-0.017887233246	0.000053557382	0.990565921814	N\A	0.008290387515	0.001709758081	48	7	0.012072505385	Global Trend	
1950000	589.756664	1	-0.676234278500	0.983099596916	-0.012329111748	0.000078993439	0.988946137005	N\A	0.010860925973	0.002259722341	37	6	-0.013866222715	Global Trend	
2000000	580.487721	1	-0.770476085213	1.017986648170	-0.021279665210	0.000083990825	0.996374345220	N\A	0.004634628405	0.001549825565	46	5	-0.033900715435	Global Trend	
2050000	599.314387	1	-0.778457623548	1.020045447676	-0.019885102059	0.000093860583	0.999989087136	N\A	0.001235000964	0.001230160243	42	9	1.024114491393	Global Trend	
2100000	593.958994	1	-0.713740009425	1.020278488105	-0.018668359629	0.000069527144	0.999950105305	N\A	0.001397595896	0.001321712460	41	8	0.370635808985	Global Trend	
2150000	602.915684	1	-0.685253807373	0.915065229353	-0.002703606086	0.000142658191	0.980528386616	N\A	0.028446092492	0.004618021701	43	8	0.005273242898	Global Trend	
2200000	607.873019	1	-0.811623970384	1.011287439350	-0.017765616302	0.000132076297	0.984373436324	N\A	0.026142901483	0.004307173918	42	8	0.004422343633	Global Trend	
2250000	592.523471	1	-0.846299881532	1.021696373274	-0.018314666080	0.000101930962	0.994620773612	N\A	0.005677215407	0.001520616348	45	5	-0.045686346010	Global Trend	
2300000	597.025316	1	-0.648683691648	0.939707984646	-0.006436055666	0.000085635517	0.982457012538	N\A	0.031648468168	0.005195296539	42	5	-0.002113240728	Global Trend	
2350000	602.660631	1	-0.754679326182	1.017463662949	-0.015637408054	0.000190310126	0.999123629525	N\A	0.002148302603	0.001366026405	39	6	0.307256086644	Global Trend	
2400000	597.683857	1	-0.668542230067	1.011147278110	-0.018342224770	0.000075338427	0.998318369051	N\A	0.003122555152	0.001425586499	40	5	-0.078841063846	Global Trend	
2450000	595.819118	1	-0.799508457295	1.009298157518	-0.017609797228	0.000081766746	0.983076115568	N\A	0.014760174844	0.002604692773	34	6	0.013338579248	Global Trend	
2500000	599.218112	1	-0.778859851003	1.026502355966	-0.018526695690	0.000108948770	0.994716174893	N\A	0.005344288010	0.001400907796	46	5	0.052140861144	Global Trend	
2550000	594.097861	1	-0.651665181067	0.975238604320	-0.011972257556	0.000138537474	0.987726278669	N\A	0.017110411519	0.003002288601	44	3	-0.019043505287	Global Trend	
2600000	590.500473	1	-0.826918047288	1.017170032132	-0.016608553516	0.000090959823	0.999447852605	N\A	0.001931118879	0.001070523522	48	6	-0.099103751176	Global Trend	
2650000	586.021601	1	-0.727101456287	1.011609509698	-0.016062640914	0.000086963711	0.999046044095	N\A	0.002570018411	0.001440510598	37	5	-0.092908001553	Global Trend	
