Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m9-VR-001.txt
Log File Name:                   PAL_d1_m9-VR-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            249761553
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m9-VR-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1500000	396.459579	1	-1.263905543092	1.203190432510	-0.038056715765	0.016752793033	-0.012281932090	0.000254636458	0.943872240048	N\A	0.119845549865	0.016048923907	0.055646609207	0.009252232969	37	29	
1550000	378.008556	1	-1.045544970119	0.914216644199	-0.001606794883	0.092592419888	-0.021427270995	0.000579794699	0.937183414401	N\A	0.125681832877	0.017800586152	0.055170709897	0.009727123669	46	31	
1600000	370.481861	1	-1.446185246764	1.170554867563	-0.029765015282	-0.013024097847	-0.004055189829	0.000425955463	0.945573420262	N\A	0.128682499739	0.017388218553	0.058930968610	0.010298702803	56	35	
1650000	385.252872	1	-1.389733224481	1.187148088482	-0.050912133152	0.021612969858	0.000007705445	0.000371743933	0.939225284397	N\A	0.144809910755	0.021627251706	0.059804025190	0.011623994346	57	21	
1700000	366.581632	1	-1.042228659397	0.966956877917	-0.006598199452	0.033671071749	-0.008328484502	0.000238704560	0.939925166838	N\A	0.133599712329	0.018869467814	0.057943124362	0.009616321160	49	29	
1750000	400.198396	1	-1.349667162666	1.070564139602	-0.026240300335	0.064709458539	-0.012415776033	0.000153356976	0.946031508457	N\A	0.110153358166	0.016474700232	0.048316314274	0.009292777247	46	27	
1800000	384.412656	1	-2.108204117986	1.681185237527	-0.102590571245	-0.177967702603	0.024400081179	0.000387130202	0.949514560134	N\A	0.143588423490	0.021556274871	0.056224743605	0.011233218151	42	35	
1850000	394.946516	1	-1.300803504613	1.102707888944	-0.026996090530	0.070527292551	-0.020580564182	0.000224647722	0.935698776749	N\A	0.139786346625	0.019543022333	0.059926248798	0.010513695712	47	28	
1900000	408.150978	1	-1.361146173116	1.151008393135	-0.042986892150	0.047498568006	-0.004713313826	0.000401782721	0.944311144347	N\A	0.140231708725	0.020803588425	0.057273513882	0.011154113672	33	31	
1950000	378.235456	1	-1.488923632951	1.235491140546	-0.041728286490	-0.032269870301	-0.001204972614	0.000343300451	0.931404152174	N\A	0.147033845835	0.021541616096	0.060589499762	0.011454145943	49	26	
2000000	402.965979	1	-1.603809318717	1.455828676042	-0.076813483148	-0.079638713901	0.012553120928	0.000196886622	0.980221196669	N\A	0.114945434531	0.017697269777	0.036669703806	0.008608329082	39	34	
2050000	400.194641	1	-1.360438779485	1.143675912961	-0.035913698885	0.024539985092	-0.007197666396	0.000257044541	0.949768839194	N\A	0.127831557331	0.019294019609	0.053293146782	0.010617009160	41	34	
2100000	394.494323	1	-1.664799031545	1.504561811761	-0.083071643689	-0.138687565888	0.025040796190	0.000121220554	0.945534579708	N\A	0.111195885088	0.017957907065	0.045512859976	0.009622323042	50	24	
2150000	402.320154	1	-1.316146710799	1.196346173034	-0.029808844643	-0.024471338195	-0.000251004465	0.000146003234	0.941820267441	N\A	0.110956212240	0.015189366649	0.049905588473	0.008845968523	37	26	
2200000	392.290238	1	-1.571433607960	1.406113882126	-0.056250214533	-0.116187550453	0.007576088479	0.000131490666	0.942232048568	N\A	0.138607010409	0.020253995651	0.055232893318	0.010031423233	55	27	
2250000	383.630823	1	-1.230445711797	1.075232191847	-0.020001021329	0.045397297011	-0.014554071091	0.000330047077	0.944352970301	N\A	0.126848396328	0.016774775767	0.056235798355	0.009498723192	51	31	
2300000	402.535392	1	-1.452930789492	1.210798153063	-0.045870756858	-0.001898864155	-0.002354385907	0.000307248152	0.944400920977	N\A	0.130312590238	0.020999624539	0.049676203005	0.010467657845	51	32	
2350000	409.455149	1	-1.590658297793	1.332694728040	-0.085422164260	0.029737574666	0.014758249498	0.000258841587	0.946205104308	N\A	0.131826029732	0.019500528927	0.054313313566	0.010274561468	40	36	
2400000	398.107234	1	-1.660858674421	1.252851117513	-0.041432611213	-0.027436640952	-0.003932771167	0.000242130977	0.946482324880	N\A	0.105358775728	0.016847379921	0.043760626084	0.009218986620	39	28	
2450000	398.329508	1	-1.317301545338	1.071440521858	-0.029001635455	0.080742887293	-0.015762330357	0.000330235330	0.952107841490	N\A	0.116061991278	0.015598748717	0.051766918096	0.009314417066	48	27	
2500000	405.095348	1	-1.688718696563	1.303747524235	-0.053256953238	-0.026409543695	0.001772332414	0.000245153855	0.952694765599	N\A	0.111329506589	0.016904121970	0.044578685509	0.008810557180	47	38	
2550000	402.980779	1	-1.572207704253	1.281168188978	-0.058020932628	0.013281059851	-0.001853678721	0.000398020070	0.955542102894	N\A	0.118724401244	0.019269895060	0.046087785036	0.009604812194	50	29	
2600000	390.814793	1	-1.405522116151	1.189499933301	-0.056494351404	0.053876045258	0.000736995636	0.000383874075	0.938127857394	N\A	0.142803934351	0.020684497168	0.057836673010	0.011384962854	46	25	
2650000	392.029512	1	-1.140775627176	0.898092718247	0.011587249129	0.091517031060	-0.028025914750	0.000288238058	0.938476892571	N\A	0.120988009570	0.015688103217	0.055268401885	0.008806255496	42	28	
2700000	393.227245	1	-1.911118521205	1.509892968969	-0.082097675147	-0.071686089233	0.005705817321	0.000416269103	0.937699104164	N\A	0.127060838756	0.018614784688	0.054562810744	0.010533382261	50	26	
2750000	404.959301	1	-1.048183069843	1.067687319336	-0.029833717097	0.088858671914	-0.015125754162	0.000284488907	0.949378090725	N\A	0.142475213038	0.020705127075	0.059047047624	0.011127627593	49	34	
2800000	392.947905	1	-1.716280206544	1.437259439615	-0.086801461902	-0.058556503375	0.022362954798	0.000363511695	0.946655318433	N\A	0.108705691702	0.018263969661	0.043724624410	0.009740230952	43	28	
2850000	374.103082	1	-1.368644895533	1.270861179411	-0.047351705890	-0.015342476619	-0.007034456127	0.000712764885	0.947328111787	N\A	0.116364213604	0.017433430844	0.049884365134	0.009437848127	41	31	
2900000	386.818006	1	-1.257084027672	1.211647348456	-0.057419590735	0.053031569155	-0.003812587543	0.000175631010	0.932332592440	N\A	0.162621150301	0.023863151607	0.066659685858	0.012365636361	38	24	
2950000	402.452424	1	-1.085949987212	1.083863594665	-0.031880971503	0.048694903598	-0.005523138557	0.000316916139	0.943521932058	N\A	0.139842636382	0.020220200250	0.057456593341	0.011020443262	53	27	
3000000	376.820411	1	-1.097870962367	1.079770310219	-0.042666368815	0.113285155456	-0.008443783796	0.000342677018	0.938148166591	N\A	0.142166228944	0.021194430855	0.055308647978	0.010252837772	55	34	
3050000	386.520675	1	-1.136003397589	1.137901539014	-0.024510163292	-0.000181201365	-0.015114926874	0.000338770611	0.944353213021	N\A	0.130299851169	0.017918870501	0.058197545511	0.010338766119	42	38	
3100000	383.855195	1	-1.395228596557	1.122813250645	-0.038216581874	0.116157892511	-0.019530321726	0.000263660644	0.939342631050	N\A	0.123076698526	0.018250973013	0.051403447005	0.009859273077	45	32	
3150000	407.165453	1	-1.214298696898	1.030650320995	-0.030489938241	0.060155363366	-0.003178657497	0.000301660751	0.942491303644	N\A	0.133415456420	0.019161988616	0.055120210299	0.009819154561	52	29	
3200000	410.669926	1	-1.044888516155	1.082435257803	-0.029530586527	0.059314038457	-0.012129628029	0.000157335306	0.944325922235	N\A	0.143344126108	0.022071551856	0.055695117295	0.011314567652	42	26	
3250000	391.835660	1	-0.969247010380	0.920121771045	-0.003648390400	0.089033681585	-0.018760666568	0.000237906356	0.943473752419	N\A	0.117304994128	0.016270682734	0.052453163827	0.009131475908	50	30	
3300000	395.149113	1	-1.522649977327	1.206410810240	-0.050159299161	0.029787029232	-0.003358728822	0.000241616774	0.939008604778	N\A	0.128970818363	0.017454698739	0.058821419371	0.009914529102	54	32	
3350000	392.952022	1	-1.046207939533	0.960255311528	-0.013366986661	0.067810717126	-0.012870227070	0.000377672517	0.943627601804	N\A	0.140907046522	0.021405677523	0.059045538834	0.011631146710	40	23	
3400000	390.859821	1	-1.619903742003	1.237838149126	-0.046085378451	0.009742481963	-0.005336328790	0.000296457394	0.945080362660	N\A	0.143078252066	0.020687066118	0.058611826680	0.011103757125	43	26	
3450000	395.709948	1	-1.432838432342	1.159308870600	-0.027981464493	-0.024357816681	-0.002346861720	0.000350894834	0.941524169990	N\A	0.138900487370	0.019274354921	0.057925417498	0.010320905801	43	30	
3500000	381.165351	1	-1.534936774613	1.344063352413	-0.064971251842	-0.069026277550	0.010623352757	0.000343163733	0.936990969476	N\A	0.155476736359	0.021488887973	0.065221462783	0.011985835240	48	39	
3550000	412.830087	1	-1.631129116589	1.348714100346	-0.059427805690	-0.032429946673	-0.000304569283	0.000214737875	0.960119199048	N\A	0.093190512559	0.015735116904	0.037620200468	0.008591777430	44	32	
3600000	405.643045	1	-1.511957163167	1.242447788489	-0.054768342411	-0.022731129995	0.011238952774	0.000372437068	0.952982860394	N\A	0.123903451667	0.019375797277	0.049926560167	0.010500205395	45	22	
3650000	407.913678	1	-1.804223244526	1.367490322265	-0.058390726910	-0.038619534167	0.000554265794	0.000304196607	0.951696830587	N\A	0.108428185341	0.018024576218	0.042391371774	0.009707575291	43	23	
3700000	390.839980	1	-1.809946375373	1.614567664088	-0.121419400129	-0.115022596142	0.041599992295	0.000190304398	0.945334572650	N\A	0.144721889961	0.020345307817	0.062074512038	0.011450144525	42	34	
3750000	393.990854	1	-1.233067394915	1.148175976900	-0.034963036447	0.018881518851	-0.004134307288	0.000150645542	0.953840444775	N\A	0.102646686159	0.016401409084	0.043543432331	0.009723062448	41	33	
3800000	393.637050	1	-1.460935806279	1.332167454967	-0.067059184218	-0.053419626811	0.017823180115	0.000101397637	0.948859522116	N\A	0.132927958281	0.019880386034	0.052477861330	0.010258081714	44	27	
3850000	410.320559	1	-1.716381008838	1.299115855575	-0.057723983054	0.000614422341	-0.002276074747	0.000037635150	0.941935123223	N\A	0.140901103182	0.021366540983	0.056421647658	0.011275672468	46	30	
3900000	394.070632	1	-1.350984520399	1.222973277509	-0.061403456395	0.012399727347	0.012459511864	0.000030347154	0.943599326339	N\A	0.140838229308	0.020177886240	0.058625275192	0.010720352000	56	30	
3950000	387.280082	1	-1.282445503077	1.225841034524	-0.052920554752	0.001597222756	0.006826691719	0.000064635382	0.938804173642	N\A	0.146288108559	0.019517157287	0.063265541598	0.010590893668	56	35	
4000000	414.281442	1	-1.471346113595	1.124756747730	-0.035594529259	0.069475514280	-0.008986484112	0.000087521871	0.948673825971	N\A	0.130147773979	0.018806226127	0.051624303646	0.009131074493	44	32	
4050000	382.738184	1	-1.366168273534	1.161057022122	-0.047618848233	0.069940928561	-0.007456282723	0.000381449327	0.938432620396	N\A	0.154071041349	0.022257150913	0.063401884602	0.011792271382	44	25	
4100000	404.262971	1	-1.341808669483	1.087391932745	-0.027476717603	0.057120211898	-0.014556213861	0.000172933113	0.951254555671	N\A	0.121794705697	0.018924268440	0.047985603938	0.010184043036	47	27	
4150000	401.705974	1	-1.430718313846	1.214179286530	-0.044859856340	-0.039801220376	0.002514212729	0.000233738766	0.950582393374	N\A	0.118797069583	0.017905530310	0.048478985695	0.009302762041	44	27	
4200000	410.796002	1	-1.414118510819	1.296773805025	-0.049534094528	-0.030434390074	-0.002656962364	0.000268130553	0.951556868847	N\A	0.131356770650	0.018826884030	0.055540856742	0.010177993167	33	23	
4250000	418.467291	1	-1.297209051249	1.236324872816	-0.048559057112	0.019938343305	-0.005900159539	0.000230496639	0.956479629308	N\A	0.100247316901	0.016404684519	0.039487651802	0.008430778032	56	29	
4300000	411.818454	1	-0.843749141617	0.946795651650	-0.021930976660	0.113818235002	-0.011937591314	0.000204800929	0.948399046719	N\A	0.123462988028	0.017798820781	0.052237713636	0.009551777397	39	25	
4350000	400.666484	1	-1.265534795381	1.124862190543	-0.029647624317	-0.002427455049	-0.006778843700	0.000329907181	0.938174284223	N\A	0.136139182311	0.019153551784	0.057661951681	0.009826648932	32	32	
4400000	399.277178	1	-1.348765199952	1.098569407216	-0.025217858647	0.002287237773	-0.006208087626	0.000227601309	0.947419726230	N\A	0.115026469831	0.015352823415	0.047610784505	0.008500519014	43	29	
4450000	381.698886	1	-1.612912890159	1.301412026024	-0.070408754064	0.010308903421	0.009378681865	0.000282368407	0.936411409852	N\A	0.150966217741	0.022194484662	0.059074669064	0.011316204012	51	25	
4500000	392.034909	1	-1.736617677476	1.366784475108	-0.057946024833	-0.043069748167	-0.000416105230	0.000345977701	0.941026645539	N\A	0.128706184566	0.018252737497	0.052966488645	0.010055584270	52	28	
4550000	392.687972	1	-1.389366926023	1.098213853378	-0.033562943213	0.056635866530	-0.007739531352	0.000238736421	0.930529096643	N\A	0.143987203116	0.021005800054	0.061233144619	0.011305709327	42	19	
4600000	396.450597	1	-1.538461668304	1.109748552483	-0.023232452371	0.017711516826	-0.009064421120	0.000313399083	0.943681325062	N\A	0.112673228922	0.016285549850	0.047330367353	0.009171635971	43	27	
4650000	377.100640	1	-1.219088612655	1.099674793731	-0.044602930869	0.074191989893	0.002990809595	0.000467022917	0.944750907329	N\A	0.148027552627	0.022878378798	0.053257992636	0.011521154361	51	27	
4700000	389.695218	1	-1.595372794579	1.347321335024	-0.079212079525	-0.006757039668	0.014050046417	0.000227529941	0.941818681188	N\A	0.128434510436	0.018050600887	0.055745469951	0.010137892451	52	28	
4750000	387.591710	1	-1.700930223889	1.421140786530	-0.064160433969	-0.084928072904	0.003150774888	0.000266499825	0.935308712268	N\A	0.133944562604	0.018372722061	0.060238925881	0.010484246904	49	30	
4800000	384.288490	1	-1.431566034220	1.190961901578	-0.063717986335	0.102079299296	-0.002492800858	0.000270211675	0.929798535294	N\A	0.162049555997	0.022819088490	0.068187475632	0.012276431408	52	23	
4850000	381.087855	1	-1.427785486770	1.258094690468	-0.049937716437	0.019725352496	-0.005077991832	0.000442995674	0.939462339915	N\A	0.142608332495	0.018497458087	0.064355615454	0.010961476186	56	26	
4900000	407.284151	1	-0.976445457824	0.957876998077	-0.007919760606	0.107074373197	-0.025444621841	0.000199199862	0.938321129906	N\A	0.124446309631	0.016350453614	0.057568005552	0.009277169610	48	23	
4950000	408.077891	1	-1.123897253566	1.095603415900	-0.029768994328	0.069395482427	-0.009432073030	0.000239891090	0.948881651923	N\A	0.122593653592	0.018300865608	0.054356067099	0.010207305125	43	27	
5000000	413.290407	1	-1.288880597474	1.225622912534	-0.037761846576	-0.020475021284	-0.004639576197	0.000209068975	0.941066369551	N\A	0.116798337076	0.017206390111	0.050533158755	0.009393800820	49	30	
5050000	395.553336	1	-1.164875070605	1.124635936134	-0.033149705939	0.041255164441	-0.006715815156	0.000293639880	0.941548525662	N\A	0.122471498274	0.018968182619	0.051474140002	0.010123045523	49	28	
5100000	407.809526	1	-1.411672054780	1.274492709259	-0.076680682919	0.034991288628	0.015347035076	0.000347084397	0.947136084876	N\A	0.136877281510	0.019377417267	0.056830427412	0.010658442525	51	26	
5150000	394.731898	1	-1.260676581643	1.057047391952	-0.031690483660	0.116947455634	-0.017054056383	0.000294967330	0.943207757815	N\A	0.135684601946	0.020107744614	0.056399169031	0.010681091518	59	22	
5200000	398.733351	1	-1.022522491967	0.994520115445	-0.018070263284	0.097124527977	-0.017975331167	0.000199344120	0.947335275472	N\A	0.140135485760	0.020536690887	0.057624612449	0.010701196201	51	36	
5250000	394.967072	1	-1.226288511369	1.064568064360	-0.033824296992	0.050815959750	-0.003899316055	0.000341787629	0.942809128199	N\A	0.139089267191	0.020713424917	0.056788629874	0.010922580933	50	35	
5300000	413.764700	1	-1.302055018528	1.055400184725	-0.034720865355	0.136040253419	-0.015587576537	0.000272017658	0.949644429459	N\A	0.137846593331	0.019063016556	0.058847662649	0.010155565899	53	35	
5350000	390.608793	1	-0.910066240656	0.915303838819	0.006620658409	0.047774965511	-0.017042978154	0.000436110437	0.934649719273	N\A	0.115140854971	0.016151493821	0.053422024088	0.009200843821	52	25	
5400000	393.147436	1	-0.798999050155	0.867885172318	0.005396402289	0.104489327957	-0.025504089436	0.000368754042	0.938828633651	N\A	0.126904397304	0.016564836914	0.058880885022	0.009399496227	46	19	
5450000	377.551345	1	-1.088514145371	0.950861976053	-0.012764617797	0.102339019904	-0.018369338318	0.000747043490	0.941806445092	N\A	0.128304288762	0.016287567373	0.060438778196	0.010066081942	41	28	
5500000	382.074579	1	-1.117712609528	0.987984494066	-0.001358019253	0.061545353078	-0.024642634584	0.000145172134	0.937263942556	N\A	0.122489014271	0.016281124955	0.057402764768	0.009728578186	56	24	
5550000	401.612036	1	-1.300977051652	1.067902043861	-0.028350364268	0.060945473833	-0.009894346957	0.000294697634	0.943954764331	N\A	0.138375950248	0.019961124960	0.058125586574	0.010699297037	54	24	
5600000	395.334856	1	-1.463126301190	1.287786674214	-0.052673273068	-0.059087240263	0.010436211369	0.000232162214	0.943356239355	N\A	0.135120685490	0.019381728570	0.056390694140	0.010333043206	48	25	
5650000	403.779775	1	-1.541179356400	1.269068024055	-0.036002137934	-0.087487371242	0.002668065154	0.000294360356	0.943457024737	N\A	0.116974025137	0.017187344359	0.049599833566	0.009221741220	42	33	
5700000	411.900608	1	-1.749463390943	1.427887099598	-0.083041701944	-0.057120044462	0.014459770839	0.000219928177	0.950043992244	N\A	0.108941434829	0.016969840780	0.044299163731	0.008965524749	36	36	
5750000	373.574398	1	-1.772517528046	1.546502679551	-0.104026875168	-0.086746606328	0.027845878234	0.000408870544	0.934831291428	N\A	0.142543958979	0.021322475475	0.060842215325	0.011807878102	46	23	
5800000	415.725904	1	-1.310128924443	1.248819114429	-0.057935467235	0.031826121198	-0.001633681956	0.000253952425	0.940907303591	N\A	0.138240211103	0.019104416779	0.057528922867	0.010352484786	45	21	
5850000	392.496461	1	-1.527111816592	1.415431236494	-0.087244859452	-0.030364828488	0.013673820405	0.000255341185	0.937927863430	N\A	0.130044658694	0.019490723667	0.053233629953	0.010229267861	49	31	
5900000	389.963545	1	-1.324054378185	1.149609319434	-0.032303249327	0.030248849858	-0.008570691252	0.000235043700	0.952959952182	N\A	0.097790598325	0.016025022335	0.043280478863	0.008871451156	62	25	
5950000	392.090765	1	-1.530607999097	1.391441973623	-0.082266685248	-0.005426335283	0.012088913296	0.000334291706	0.942016197808	N\A	0.122170510608	0.018711709413	0.051586750195	0.010340235999	49	28	
6000000	393.926828	1	-1.376665636728	1.126300045081	-0.045536668042	0.079161882807	-0.004792095245	0.000341444767	0.938514693977	N\A	0.136688502737	0.020386071896	0.051582897420	0.010197969189	49	25	
6050000	387.499600	1	-1.221893731144	1.042633934213	-0.018612632469	0.061955063255	-0.013411146793	0.000517305649	0.946150725349	N\A	0.130148465926	0.017780769009	0.056414263122	0.009903140419	34	30	
6100000	387.976662	1	-1.391526153269	1.048802311579	0.001654524674	0.021147319838	-0.022676824855	0.000527743948	0.942523205863	N\A	0.135608050476	0.020111024633	0.055385205897	0.009994575086	59	24	
6150000	423.732436	1	-1.406608865293	1.164465202966	-0.045107977575	0.005732442586	0.005485028005	0.000274566691	0.950484192796	N\A	0.119048296253	0.017899413575	0.050329413206	0.009964287754	42	32	
6200000	402.952865	1	-1.596306142380	1.495850146333	-0.091176297965	-0.097445907940	0.021356948756	0.000211421157	0.951794651927	N\A	0.113197513208	0.017885618114	0.049638224302	0.010215050964	47	37	
6250000	401.192441	1	-1.012005178492	1.004641539277	-0.022659278626	0.062866156296	-0.006196442434	0.000243957259	0.944072511350	N\A	0.126912296845	0.019097054243	0.054047953979	0.010437824645	61	32	
6300000	386.484672	1	-1.676212402181	1.327286666944	-0.052997753039	-0.097971592556	0.009374244721	0.000226483249	0.933524296487	N\A	0.130334541739	0.018522016643	0.057784118874	0.010320495097	55	20	
6350000	404.054468	1	-1.393954182390	1.353091422529	-0.072618060601	-0.020200262352	0.009969209398	0.000642353214	0.943563799984	N\A	0.121935855628	0.017126207240	0.051731411859	0.009189140662	51	28	
6400000	392.971626	1	-1.354596052401	1.218418987580	-0.051782367227	-0.007387005099	0.006003721784	0.000965437303	0.943164466464	N\A	0.132779402198	0.018616009550	0.057258917082	0.010073387292	46	27	
6450000	391.627774	1	-1.180753635796	1.162849687400	-0.054604585064	0.082986549309	-0.002306693988	0.002976299365	0.936330955710	N\A	0.137211529645	0.020046650620	0.057511200050	0.010552568328	54	30	
6500000	399.624155	1	-1.254113663734	1.172256869202	-0.037577870200	0.010165936810	-0.005060971695	0.001540069810	0.954510462075	N\A	0.109363900379	0.015015217184	0.044717878330	0.008168568678	41	44	
6550000	424.401505	1	-1.279860797181	1.203082238767	-0.044852782608	0.031643786730	-0.001830414604	0.000227306770	0.952675795838	N\A	0.122991937268	0.019201824402	0.048315866344	0.009777229955	55	31	
6600000	368.453362	1	-1.222316347310	1.120952796071	-0.035761362962	0.042130056871	-0.005896739502	0.000268531275	0.944474541587	N\A	0.131527143026	0.018961750118	0.058204787867	0.010788383650	54	29	
6650000	394.809955	1	-1.654421320402	1.478818518573	-0.097713863122	-0.037611878009	0.017813861659	0.000228303683	0.947734110444	N\A	0.124493066740	0.018544772401	0.052451054508	0.010523321700	39	28	
6700000	394.010905	1	-1.235053388868	1.193808960099	-0.046561044441	0.055825237349	-0.010486125512	0.000113948201	0.939533311794	N\A	0.140123507942	0.020063402430	0.058567135086	0.010618315557	51	28	
6750000	400.538072	1	-1.045318683099	0.828446884202	-0.012139075884	0.220929893531	-0.026844656505	0.000270411680	0.942653377492	N\A	0.118947404901	0.016301874465	0.052509884738	0.009406067633	54	33	
6800000	395.292343	1	-1.024857345525	0.944884667922	-0.014665201083	0.084190683106	-0.012684085915	0.000327536874	0.941770759260	N\A	0.118313613975	0.015823907520	0.054814230631	0.009479908305	36	32	
6850000	385.948593	1	-1.683495455273	1.331132437621	-0.055964845525	-0.048385018012	0.000276673905	0.000211316087	0.961055970483	N\A	0.126020383754	0.018611680097	0.043423110358	0.009337403019	54	26	
6900000	403.291903	1	-1.490499752454	1.251372143088	-0.051473109684	-0.010917032380	0.000661968936	0.000236676678	0.951426335834	N\A	0.127045682087	0.018725959318	0.054029848240	0.010103653287	55	26	
6950000	385.194556	1	-1.656900776540	1.364256561453	-0.070772089412	-0.032347939657	0.013132058857	0.000364705662	0.934816290837	N\A	0.136303436694	0.018713397938	0.061341053755	0.011084719130	48	25	
7000000	397.011469	1	-1.581305382792	1.445591443518	-0.091772327864	-0.010854764990	0.012943292597	0.000414615040	0.943529904235	N\A	0.129423971461	0.020045114312	0.053699572961	0.010686764291	48	24	
7050000	390.614600	1	-1.390582029426	1.228634692541	-0.040055539814	-0.019462035920	-0.004452869109	0.000201427407	0.940853260591	N\A	0.135824969220	0.018965755780	0.058296159757	0.010055465728	41	32	
