Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m9-fab-004.txt
Log File Name:                   AMY_d1_m9-fab-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2165511383
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m9-fab-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.287140
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
2400000	504.964515	1	-1.702932073653	1.275593869040	-0.075132082013	0.006381875804	0.010030100362	0.000083821372	0.963270286261	N\A	0.086528358873	0.011821192054	0.038787294531	0.006564092008	28	4	
2450000	501.551306	1	-1.269504611171	0.986213000568	-0.032177090549	0.066462030539	-0.006719630572	0.000106976619	0.960823767168	N\A	0.098382535579	0.013326022033	0.041715617185	0.007355135420	40	4	
2500000	505.838999	1	-1.736217590720	1.297258081843	-0.069388633216	-0.049550196302	0.013512617106	0.000120922104	0.964917590043	N\A	0.094271610433	0.013486375440	0.038057448282	0.007152928549	37	2	
2550000	511.335719	1	-1.641934341175	1.232666510164	-0.064753987535	-0.008885216289	0.009351545237	0.000092245758	0.974159416913	N\A	0.081726469059	0.012268725423	0.029987831020	0.006466368305	31	3	
2600000	496.222500	1	-1.805574991234	1.264916453365	-0.071153759859	0.023303090913	0.005828961121	0.000128050648	0.958806853410	N\A	0.095869321292	0.014188704664	0.041929467706	0.007828675611	33	5	
2650000	517.625792	1	-1.728262914048	1.291764166889	-0.072228793696	-0.012849557588	0.007069412607	0.000089240945	0.963344782700	N\A	0.095161901614	0.013427874778	0.042137366830	0.007653951049	35	5	
2700000	505.082734	1	-1.360819399801	1.022295115250	-0.042105438930	0.110078774915	-0.009974602173	0.000111080522	0.963972324667	N\A	0.091612206361	0.012353839223	0.041694073220	0.007328265810	39	4	
2750000	509.652645	1	-1.655251106739	1.235541680393	-0.067896787248	0.013708873069	0.007867910960	0.000111881530	0.963272352818	N\A	0.092342833699	0.012636725733	0.041202611271	0.007118849312	27	3	
2800000	524.096787	1	-1.569884581695	1.162730395704	-0.060515995865	0.058878204856	-0.000802632399	0.000155209733	0.963869772796	N\A	0.088630853081	0.012389369665	0.040697845633	0.007640850794	41	6	
2850000	506.096336	1	-1.551263486688	1.142690902416	-0.056636726321	0.070642181200	-0.003544377676	0.000093059045	0.967203107147	N\A	0.080688433769	0.011394188850	0.037719759229	0.007107286500	38	3	
2900000	504.670153	1	-1.514603835257	1.118468707827	-0.051727767788	0.082970287424	-0.009047367429	0.000099500751	0.959420936710	N\A	0.101330624650	0.014047645260	0.044068832272	0.007679282549	31	6	
2950000	500.466519	1	-1.364085279196	1.034998621063	-0.052705520249	0.119931473651	0.000187845394	0.000111147519	0.962489399174	N\A	0.085419058385	0.011789405234	0.038749199084	0.006727846379	44	4	
3000000	495.940136	1	-1.523588825451	1.156756721795	-0.065881401878	0.082590275890	-0.000694127285	0.000085353649	0.966538094643	N\A	0.096517696432	0.013106271458	0.042401739701	0.007807573810	33	3	
3050000	497.294408	1	-1.844741819201	1.487663109912	-0.100854274939	-0.106834677455	0.030433546918	0.000143077009	0.959419387323	N\A	0.094010981840	0.013640298835	0.041404905059	0.007679063980	29	5	
3100000	512.055730	1	-1.758583602507	1.316826101748	-0.071404062934	-0.057003429847	0.013185060592	0.000117565437	0.963726346716	N\A	0.096938967050	0.013784848772	0.040367790194	0.007271881483	25	4	
3150000	504.349175	1	-1.433559728156	1.082980172773	-0.039377272173	0.046395966213	-0.009271125034	0.000095338386	0.961661190342	N\A	0.097570570647	0.013936333808	0.042139709646	0.007829404656	38	5	
3200000	480.067300	1	-1.515395650242	1.171996096902	-0.072097784646	0.077283929415	0.005117072629	0.000112567677	0.958167466788	N\A	0.099774169942	0.013719277971	0.043769826065	0.007524277672	38	5	
3250000	506.520590	1	-1.553091005598	1.202630334579	-0.062364126987	-0.022457525273	0.011483778527	0.000109685772	0.964335426613	N\A	0.085780494145	0.012635680652	0.034936901875	0.006659172381	29	4	
3300000	510.397259	1	-1.690176585621	1.230181914522	-0.059012910586	0.007308415497	0.000116992554	0.000102515566	0.961350747388	N\A	0.082080291160	0.010030045294	0.039501529572	0.006108658968	35	5	
3350000	506.934894	1	-1.814965497980	1.363182629559	-0.083474488750	-0.045732787103	0.015900113410	0.000134934785	0.963375297805	N\A	0.087118878638	0.013220481643	0.035507905184	0.007314169492	36	3	
3400000	505.478066	1	-1.705889017143	1.234205450363	-0.070251981583	0.044131035755	0.005182691956	0.000094380144	0.964829452147	N\A	0.088746236818	0.012368353684	0.039020322378	0.007027517406	43	6	
3450000	496.094035	1	-1.804207304478	1.315390639047	-0.080063745382	0.028238418728	0.004438421414	0.000084809340	0.960658851726	N\A	0.088238614913	0.011083761326	0.042284285396	0.006576402980	30	7	
3500000	513.620330	1	-1.764940414941	1.305469672046	-0.077424619379	0.012235145478	0.005820756392	0.000107600859	0.967531106722	N\A	0.089517178562	0.011842266139	0.041269921517	0.007541637970	36	4	
3550000	503.956169	1	-1.454696705480	1.097248281453	-0.050920427150	0.059483766369	0.000611893202	0.000114948667	0.973258640495	N\A	0.071608198707	0.009095150458	0.028577927470	0.005269347619	37	5	
3600000	504.681622	1	-1.670712692325	1.266551599370	-0.073730061626	-0.004510999905	0.011551008722	0.000096768226	0.963912545624	N\A	0.092674600658	0.012593687472	0.041348070286	0.006983019013	29	4	
3650000	519.613600	1	-1.503024498988	1.119995883675	-0.048265122186	0.051117133179	-0.005900417254	0.000100220269	0.961757096046	N\A	0.079795015285	0.009655213477	0.039687492523	0.006262111603	31	5	
3700000	505.583718	1	-1.478101743576	1.148645866385	-0.065375856061	0.046582630766	0.007865698509	0.000097219939	0.957618846773	N\A	0.095477111676	0.013628344711	0.041413041231	0.007195564595	31	2	
3750000	514.249920	1	-1.680496852290	1.251630825113	-0.067065028605	-0.006301204662	0.009466391946	0.000086605395	0.966406405693	N\A	0.082592368278	0.011722146528	0.034758011538	0.006279987087	34	4	
3800000	518.020678	1	-1.544565257071	1.166412939461	-0.060228048604	0.041900942515	0.001786571219	0.000099727115	0.966704282631	N\A	0.088706463083	0.012520969625	0.035703029219	0.005823234815	34	4	
3850000	513.992959	1	-1.720234118215	1.303939193355	-0.088029598319	0.037585183611	0.009497725656	0.000116892693	0.961026549416	N\A	0.079819357824	0.012088880096	0.034027301516	0.006633863408	44	4	
3900000	495.478871	1	-1.511203723457	1.146243998553	-0.058226041917	0.047529672811	-0.000085401451	0.000097557040	0.957424148775	N\A	0.098830419308	0.013606665061	0.043753896363	0.007393668473	28	2	
3950000	500.843591	1	-1.507857343622	1.136683990320	-0.058721186213	0.075388063541	0.000738801430	0.000135663593	0.965372653527	N\A	0.093041286243	0.012074978849	0.040550154929	0.006600178589	45	3	
4000000	504.816335	1	-1.675087334811	1.257300399862	-0.067037980097	0.009624572373	0.004865807980	0.000098105939	0.969417281603	N\A	0.087982605438	0.012750292371	0.032367061630	0.006769736641	32	5	
4050000	505.268307	1	-1.396847782174	1.075586807626	-0.057359810177	0.105125413200	-0.001905245659	0.000096480816	0.961127998834	N\A	0.093127750776	0.012844702847	0.041724287534	0.007454857429	32	6	
4100000	505.755987	1	-1.605249221171	1.248591709472	-0.073014177916	-0.021082122176	0.013667647499	0.000094520569	0.967927154244	N\A	0.084640139102	0.012051761710	0.036273884332	0.006593636747	34	4	
4150000	515.580570	1	-1.481526608336	1.090341276604	-0.048552781419	0.088105796724	-0.009135771792	0.000120286802	0.962680952829	N\A	0.095061167498	0.013009744710	0.042546274909	0.007937446672	39	4	
4200000	520.549725	1	-1.469475198978	1.093325860182	-0.052713536029	0.090680154684	-0.003146697636	0.000097050307	0.961941994126	N\A	0.088599462238	0.012111410184	0.039820953714	0.006958610016	33	7	
4250000	505.962532	1	-1.403373650591	1.091190820351	-0.043849146354	0.052520434192	-0.003820524856	0.000085236482	0.964375430552	N\A	0.082837099459	0.011218700454	0.037802093635	0.006665242335	33	5	
4300000	507.180922	1	-1.900889750124	1.380934447153	-0.077717093755	-0.023278421194	0.000591194651	0.000095940871	0.962694293226	N\A	0.083066161325	0.011436074164	0.037827891636	0.006826565132	42	8	
4350000	523.030691	1	-1.717097876325	1.283375685287	-0.074210601822	-0.002273589941	0.009731495040	0.000114947846	0.974050110158	N\A	0.080974306556	0.011959086833	0.030219479568	0.006355250453	41	7	
4400000	501.228856	1	-1.595703300042	1.206712408943	-0.056757540852	-0.028994217004	0.008015894207	0.000102791443	0.961504023204	N\A	0.091687492973	0.012343413932	0.040371186351	0.006348183463	36	2	
4450000	513.610909	1	-1.861418580349	1.424812218864	-0.095845980034	-0.079351704110	0.026087840732	0.000102264416	0.972346389669	N\A	0.093095225207	0.013488404849	0.038118140959	0.007169025258	36	3	
4500000	518.869565	1	-1.357403968998	1.027391694550	-0.044178910563	0.099868137132	-0.005744004501	0.000093269083	0.961880261904	N\A	0.092747837647	0.013091887407	0.040435413002	0.007326239060	34	5	
4550000	510.930978	1	-1.193045586914	1.274416536984	-0.067870046372	-0.022578702591	0.007413679529	0.000061891636	0.968264799103	N\A	0.078329870715	0.010876519722	0.034881974831	0.006121810187	37	5	
4600000	494.180532	1	-1.806870497626	1.470103841246	-0.094080291024	-0.089143475169	0.019599043288	0.000117471609	0.961908581999	N\A	0.096613952450	0.012882936567	0.043417412590	0.007404553296	30	4	
4650000	518.002597	1	-1.784392518097	1.338037791393	-0.081455172467	-0.039422931790	0.017818315092	0.000134498511	0.964620974554	N\A	0.078660951551	0.011001785495	0.036006993318	0.006472972849	41	3	
4700000	502.994099	1	-1.433755299656	1.078131778509	-0.046749976263	0.077830522398	-0.007527254968	0.000111983508	0.958201796778	N\A	0.085626794273	0.010616248944	0.041518401014	0.006416771730	41	5	
4750000	501.728127	1	-1.753566362028	1.315060305926	-0.077574314769	-0.023710441499	0.012811821952	0.000135525668	0.976122269915	N\A	0.061141170944	0.010271391174	0.023456441340	0.005802903864	41	4	
4800000	511.441641	1	-1.801662826311	1.328610934629	-0.070888063682	-0.054813263906	0.011119339105	0.000105254215	0.978951113606	N\A	0.077433531214	0.011804574365	0.030816501633	0.006553294593	37	3	
4850000	493.931587	1	-1.957148804782	1.489232816209	-0.103490445820	-0.107134292507	0.029010365168	0.000110433498	0.961520607395	N\A	0.098159289755	0.012826654306	0.043526847151	0.006856393771	37	2	
4900000	508.779912	1	-1.906403305095	1.425298179962	-0.087746965519	-0.078687460510	0.017012036446	0.000178824685	0.975732377315	N\A	0.055466642830	0.010100840013	0.022764544419	0.005783837622	31	3	
4950000	510.533706	1	-1.860068605364	1.399197489954	-0.095983830767	-0.009908092637	0.015154814307	0.000094148018	0.964802002529	N\A	0.084046138095	0.012007825717	0.037078865450	0.006646324326	40	4	
5000000	510.843203	1	-1.956359288285	1.470781186410	-0.103340634079	-0.067790757905	0.027351025988	0.000078089658	0.960495735948	N\A	0.092504271553	0.013303245427	0.040449814443	0.007455441614	33	4	
5050000	493.868663	1	-1.652556097407	1.239061882107	-0.067452391426	-0.015525923543	0.013690423633	0.000111159718	0.965431501796	N\A	0.063216616355	0.008555511438	0.031387276645	0.005394354467	31	4	
5100000	510.181569	1	-1.659104172196	1.271599585169	-0.074236578785	-0.000318398588	0.008724323003	0.000095693993	0.975046642222	N\A	0.086531176348	0.011563738888	0.038096193865	0.006579342816	46	6	
5150000	508.160147	1	-1.863701546306	1.410248370584	-0.088052815339	-0.084118362766	0.019567686048	0.000098904417	0.963013597401	N\A	0.096272285107	0.013885748629	0.041581505048	0.007874520097	36	7	
5200000	508.694194	1	-1.457349341498	1.124991780382	-0.061627465342	0.065028098400	0.004699785257	0.000102547197	0.960475686884	N\A	0.099680383466	0.014640446567	0.040688596743	0.007467655196	26	3	
5250000	499.104515	1	-1.764934741788	1.315512573211	-0.071013516766	-0.070106757688	0.013853957652	0.000113926965	0.959059668190	N\A	0.092734860861	0.013139333958	0.042632718183	0.007645200916	36	4	
5300000	513.535941	1	-1.551207833233	1.202942131268	-0.067910629531	0.024277035084	0.008190571209	0.000075159349	0.964666842978	N\A	0.087260778116	0.011625406866	0.039583197334	0.006873898543	38	3	
5350000	518.570175	1	-1.675688949994	1.311576654478	-0.075599018745	-0.042704140541	0.014535542799	0.000089229804	0.962759137787	N\A	0.091556197356	0.013284755322	0.039488808445	0.007147419003	34	6	
5400000	505.737072	1	-2.026428818773	1.532594366410	-0.112200633866	-0.097563120667	0.029940998579	0.000121606590	0.977642580024	N\A	0.067178301380	0.011615074957	0.025760448925	0.006079916833	37	2	
5450000	509.538041	1	-1.917275910645	1.444191165545	-0.092894522307	-0.080173479879	0.020262945423	0.000102742242	0.963781751313	N\A	0.098233471738	0.012853875761	0.043129096465	0.007065584726	32	6	
5500000	510.847054	1	-2.048567040152	1.517388319673	-0.105180713810	-0.080251557324	0.023475030336	0.000117198503	0.968650058630	N\A	0.081515130390	0.012327966298	0.031280408851	0.006560139714	36	3	
5550000	502.442184	1	-1.819034913982	1.346151299670	-0.074729143110	-0.049729244849	0.010668886895	0.000149364750	0.957566689959	N\A	0.089662439878	0.012605683045	0.040811639952	0.007347033922	26	3	
5600000	495.793558	1	-1.731304465163	1.340952398182	-0.084668902392	-0.066080183943	0.022657136375	0.000113246777	0.963523866654	N\A	0.091629646005	0.012556948246	0.041469273227	0.007083222493	28	5	
5650000	510.713468	1	-1.585291822363	1.171907646115	-0.056034514349	0.028521315432	-0.000628094000	0.000089248446	0.962003048396	N\A	0.097624846041	0.013252810525	0.043313451545	0.007727255808	29	4	
5700000	510.069436	1	-1.506250778222	1.126077994185	-0.053565570262	0.063958598803	-0.002145403132	0.000101803631	0.964668631365	N\A	0.090336445700	0.012776307300	0.040629875436	0.007574004206	22	6	
5750000	508.814834	1	-1.872635509650	1.370222040292	-0.080039963786	-0.028346280190	0.009085360764	0.000103135187	0.969366169505	N\A	0.082571460970	0.012550436496	0.035135869246	0.006900958951	40	2	
5800000	505.810893	1	-1.806776549918	1.368979511620	-0.088585441434	-0.035266106674	0.019977491542	0.000108342016	0.963350363320	N\A	0.094605213004	0.013335815222	0.040632901786	0.007252606025	26	3	
5850000	505.127429	1	-1.666372067727	1.235134513835	-0.070850423703	0.036409795175	0.005803606978	0.000094087294	0.962939936026	N\A	0.099449843097	0.014733637277	0.042139851737	0.008295117249	36	4	
5900000	513.744781	1	-1.666565891085	1.246475242901	-0.066585476826	0.007443530627	0.004176222766	0.000092494234	0.988853291110	N\A	0.074308497234	0.011523409502	0.023869620685	0.005740984043	42	9	
5950000	505.221952	1	-1.498025071646	1.117192590208	-0.051505355485	0.071373448024	-0.006963779190	0.000092898392	0.962529879047	N\A	0.085727620959	0.012807325124	0.038251352492	0.007532338941	42	4	
6000000	510.961867	1	-1.971809283688	1.474504886177	-0.096684785320	-0.091369846286	0.023072333185	0.000076816357	0.967092500833	N\A	0.086026512309	0.011703888058	0.038738622823	0.006616165314	27	3	
6050000	516.535980	1	-1.843950692280	1.361581096538	-0.079949780768	-0.035727868352	0.011098692926	0.000115122608	0.962300881189	N\A	0.102875662391	0.014046688134	0.041167022277	0.007542217074	30	6	
6100000	509.126480	1	-1.603933499305	1.208739783338	-0.062185144445	-0.010479201181	0.012392927048	0.000099982872	0.970069823402	N\A	0.081207022592	0.012169825322	0.030977138522	0.006376086996	33	4	
6150000	505.428445	1	-1.373990384334	1.060872501598	-0.048697189880	0.081045861497	-0.002962596770	0.000091661114	0.960638535477	N\A	0.093529544869	0.013236403785	0.040699264434	0.007177603126	33	4	
6200000	512.238266	1	-1.695290167436	1.304452021192	-0.079560887212	-0.042586093895	0.017978004648	0.000094930391	0.962399055187	N\A	0.087822055750	0.012242711978	0.038577342350	0.006596426575	32	4	
6250000	501.346708	1	-1.534138738866	1.173581943937	-0.065870518055	0.049813385700	0.003464652131	0.000084961691	0.964196812500	N\A	0.093557593026	0.012860300228	0.042808009698	0.007933478925	37	2	
6300000	506.481878	1	-1.712199550008	1.298184427836	-0.077857380157	-0.003497369322	0.006307674233	0.000109512196	0.960351720523	N\A	0.101876320514	0.014783657019	0.042653272439	0.007705972334	32	4	
6350000	515.371856	1	-1.522713712617	1.169600617149	-0.060322110881	0.015012469641	0.005232555246	0.000134520741	0.963613551143	N\A	0.093874201629	0.012744024725	0.041841740986	0.007147734706	37	5	
6400000	509.129519	1	-1.838457113935	1.400690664678	-0.096758598963	-0.034794235675	0.021849657432	0.000063150487	0.964028780827	N\A	0.094394364376	0.013208035320	0.040554069366	0.007168086386	35	3	
6450000	503.961768	1	-1.802063627983	1.338903023096	-0.077675613100	-0.039613046148	0.014547557146	0.000099360042	0.963285745536	N\A	0.094951842739	0.014015571932	0.040195913029	0.007385411944	30	2	
6500000	501.047647	1	-1.467610352335	1.132862455230	-0.056511055359	0.025564214836	0.006016035449	0.000110555100	0.959603730128	N\A	0.097466782766	0.013847085533	0.042388921019	0.007450714494	33	3	
6550000	510.023898	1	-1.676664081272	1.272172836895	-0.077840921804	0.013136255418	0.010478044350	0.000111219029	0.958817612915	N\A	0.099896019650	0.014264465592	0.042606307367	0.007546290669	34	2	
6600000	514.245381	1	-1.537584768781	1.169737126701	-0.058876960079	0.024432551967	0.003509025919	0.000121697235	0.964374517824	N\A	0.081835552358	0.011569333789	0.036806044233	0.006638353215	35	3	
6650000	511.651173	1	-1.435303363403	1.078180205216	-0.050102344842	0.092447521680	-0.005089491597	0.000104688145	0.962059918704	N\A	0.094739724652	0.013498067060	0.040321167899	0.007736498465	36	6	
6700000	492.645197	1	-1.686579588504	1.293358966789	-0.078189973234	-0.022607225660	0.014909770592	0.000102418205	0.964946422691	N\A	0.087722626291	0.011826304478	0.040421103000	0.007124091878	31	2	
6750000	504.158248	1	-1.556394888584	1.172262301891	-0.060206572222	0.022652073541	0.006029294798	0.000113053945	0.964620550212	N\A	0.092605421826	0.012828590268	0.041284152219	0.007488674106	50	3	
6800000	509.845135	1	-1.754541444411	1.331157557881	-0.084487627996	-0.014496629569	0.012718742673	0.000106726034	0.964163680941	N\A	0.096957512006	0.014364935430	0.040083157064	0.007584435064	28	5	
6850000	502.596769	1	-1.925312426899	1.471394323782	-0.109031903464	-0.046282399505	0.024013096055	0.000095977765	0.962679411098	N\A	0.097251131124	0.014190861771	0.040067172773	0.007231121389	32	2	
6900000	504.225004	1	-1.782022539034	1.321210314072	-0.076142729111	-0.009348599138	0.005199308199	0.000129421997	0.969075804758	N\A	0.082794422645	0.012449434080	0.031490183506	0.006645834843	39	2	
6950000	509.585234	1	-1.603043587387	1.187201827963	-0.066671014842	0.071882989245	-0.002226662281	0.000104321337	0.959607050648	N\A	0.100159393856	0.013590376415	0.043718074653	0.007805563096	34	5	
7000000	509.107120	1	-1.841058488987	1.387977612893	-0.092638786794	-0.036743111171	0.019535990281	0.000146646534	0.963889019802	N\A	0.084414419873	0.012741749765	0.035613225454	0.007173904582	35	3	
7050000	504.180725	1	-1.612666841620	1.202433936811	-0.061400154143	0.021468407202	0.003060499619	0.000110537609	0.963919243701	N\A	0.085338149545	0.011691112339	0.036177912397	0.006403711711	29	4	
7100000	503.663436	1	-1.575893358195	1.187678138701	-0.060184629806	0.022853786894	0.002675049280	0.000110619407	0.957722858591	N\A	0.093601717542	0.010957502246	0.045818377247	0.006702523011	32	6	
