Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m9-VR-005.txt
Log File Name:                   MES_d1_m9-VR-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3765648348
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m9-VR-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1850000	556.969256	1	-1.052451293459	1.066439453064	-0.034802060264	0.003304853940	0.001371387125	0.000079436558	0.982739025334	N\A	0.038964685499	0.005952381709	0.022603617673	0.004546382665	53	23	
1900000	574.620215	1	-1.026965544257	1.080559057415	-0.049837575856	0.033427798732	0.008531442696	0.000063937239	0.976160129974	N\A	0.066109717288	0.008771530931	0.031445400380	0.005227670928	47	29	
1950000	572.823846	1	-0.835169031857	0.902625867649	-0.020943733416	0.127024342632	-0.015268285483	0.000062242535	0.974290271063	N\A	0.065578132428	0.007817238717	0.032533240652	0.004905810301	41	25	
2000000	576.362841	1	-0.996789413611	1.032993764225	-0.031850693916	0.028434810839	-0.002820463608	0.000065103097	0.985163260427	N\A	0.037001879965	0.005701883461	0.020579325456	0.003865164802	42	24	
2050000	554.421849	1	-1.031658259468	1.058869715873	-0.039488502777	0.013311758849	0.005249215277	0.000083449901	0.972013705030	N\A	0.067459007552	0.008517816444	0.033911538453	0.005511611690	38	23	
2100000	559.490949	1	-0.828180108822	0.943758220301	-0.034023694442	0.081062986458	0.004147478641	0.000123473945	0.977831092417	N\A	0.070827643608	0.009398642220	0.033839308131	0.005721388408	46	31	
2150000	557.309284	1	-0.855388424052	0.908380144496	-0.022904608303	0.112291223818	-0.010074949804	0.000072117527	0.974771648267	N\A	0.064085783312	0.008035445545	0.032234530649	0.005431705049	44	20	
2200000	574.059578	1	-0.995633669110	1.042174865088	-0.039932638458	0.052253247598	0.000413375209	0.000071687084	0.976857255295	N\A	0.055135960409	0.007194164731	0.027924745789	0.004558799347	47	24	
2250000	570.446093	1	-0.912679488302	0.970897355220	-0.031917773304	0.079228527651	-0.003877405406	0.000057575049	0.975739934622	N\A	0.062095247058	0.007379630971	0.030948630883	0.004550165493	39	26	
2300000	556.376719	1	-0.799357938282	0.874515288386	-0.018339597048	0.141705129675	-0.017061089324	0.000098646817	0.974622600137	N\A	0.073723995270	0.008644793370	0.035464953900	0.005364873328	53	24	
2350000	562.808868	1	-0.927731748108	1.010940725266	-0.042496035949	0.066886863425	0.001916110770	0.000069196380	0.976405695217	N\A	0.052918120435	0.007026477487	0.028058390148	0.004630456973	59	30	
2400000	573.928893	1	-0.919520639399	0.994104301488	-0.037842975002	0.086536616830	-0.004899379304	0.000063091121	0.974787382211	N\A	0.062736408329	0.007601229486	0.031546546010	0.004961421047	39	29	
2450000	572.826252	1	-0.771400450603	0.886321590372	-0.021864447525	0.103446522928	-0.007264510482	0.000064514928	0.976867040235	N\A	0.057088608311	0.007611178949	0.027792433678	0.004754635209	36	32	
2500000	562.865870	1	-1.018888245769	1.006088488357	-0.034359295020	0.084807816500	-0.006015978622	0.000096678816	0.978438334542	N\A	0.071900924771	0.009037033780	0.035348734957	0.005808668388	64	25	
2550000	557.545668	1	-0.836917661617	0.947745044623	-0.035300026505	0.101262597498	-0.000848706009	0.000131682186	0.968934420482	N\A	0.072300128541	0.009402296528	0.035470400554	0.005741500903	46	27	
2600000	558.201979	1	-0.790437979281	0.916050219296	-0.031945795202	0.095280200886	-0.000636364221	0.000069062718	0.971321984035	N\A	0.074757917567	0.008809228341	0.036008884721	0.005661549701	38	20	
2650000	545.983221	1	-0.959592200100	1.032630716313	-0.041408004416	0.049292041028	0.000110140209	0.000064089932	0.972567533175	N\A	0.072513485066	0.008516172348	0.036322182971	0.005676712710	38	28	
2700000	564.696804	1	-0.805681329046	0.922055521941	-0.029510632181	0.087147648341	-0.001199577392	0.000071270721	0.974362399521	N\A	0.063072548374	0.007842527676	0.031930722531	0.005145821638	47	26	
2750000	558.633045	1	-0.832666461908	0.942544399587	-0.034786698343	0.101937369602	-0.003515395431	0.000062202302	0.973705534701	N\A	0.060381865927	0.007415951317	0.031154771810	0.005092689860	45	24	
2800000	570.808947	1	-1.118287530474	1.152088998069	-0.060312088852	-0.001758657938	0.012617296207	0.000073429152	0.983928215591	N\A	0.054965568113	0.009225470900	0.024598804245	0.005312856915	45	28	
2850000	569.789119	1	-1.002372213612	1.045731695311	-0.036913600221	0.040517322682	-0.004267319616	0.000064395460	0.989330480641	N\A	0.055829445370	0.007218784710	0.025246318613	0.004714932306	48	22	
2900000	576.481393	1	-0.915931319729	0.933727261606	-0.020284559069	0.097272208923	-0.013279254864	0.000056346088	0.977739919080	N\A	0.059990133822	0.007328944116	0.030416357177	0.004760305075	44	23	
2950000	563.179572	1	-0.664091588327	0.783548888304	-0.010926280927	0.179840683272	-0.018470731577	0.000137646572	0.975569104284	N\A	0.050665480816	0.007575716945	0.028653117868	0.005431295590	41	27	
3000000	557.548453	1	-0.756842998524	0.914975114857	-0.029053630159	0.121333864461	-0.010917200596	0.000025328063	0.972827599432	N\A	0.067851243267	0.008143889788	0.034063420837	0.005354748757	43	21	
3050000	557.309257	1	-0.747545835224	0.921221935998	-0.029044433844	0.096172071246	-0.003111813247	0.000008244780	0.971036604891	N\A	0.069094745928	0.008366696283	0.034069815273	0.005146586212	57	27	
3100000	562.243634	1	-0.738619851200	0.867585941214	-0.028732093711	0.174280947844	-0.012010618090	0.000020166688	0.971814457443	N\A	0.067362496685	0.008093629841	0.033789048879	0.005480737326	45	30	
3150000	574.492086	1	-0.870401192694	0.948138460727	-0.033442991482	0.124466710539	-0.009057543766	0.000058147990	0.977461506693	N\A	0.067144713196	0.008238315178	0.033518269826	0.005229992281	52	27	
3200000	568.844882	1	-0.851752282755	0.974996172431	-0.041533726775	0.098316764523	-0.001179586620	0.000054288601	0.974731275786	N\A	0.071760261524	0.008087369471	0.036312680599	0.005232453575	43	18	
3250000	569.941945	1	-0.898198684918	0.976785364604	-0.025228990061	0.042883974733	-0.006241963123	0.000086243454	0.978637719886	N\A	0.044442707000	0.004542342836	0.025368605510	0.003606158004	40	24	
3300000	562.641537	1	-1.057362431507	1.035987024834	-0.033741822836	0.051355047356	-0.004373500886	0.000058284633	0.976624269578	N\A	0.062234798932	0.008117667593	0.031121496337	0.005348324593	46	23	
3350000	566.665330	1	-0.850479625050	0.963165533999	-0.037494681963	0.083319635172	0.002353662603	0.000061294400	0.974423874573	N\A	0.069084102253	0.009003002553	0.033986648680	0.005678652503	41	29	
3400000	568.208662	1	-0.939054123960	1.004793709469	-0.036296518335	0.066186801248	-0.001157245335	0.000077033251	0.974485469033	N\A	0.064014211597	0.008201035061	0.032695504988	0.005569287737	46	19	
3450000	557.913759	1	-0.846761145536	0.933589819033	-0.028023219097	0.096177918681	-0.006223214139	0.000069913026	0.975418556303	N\A	0.066812894427	0.008068195678	0.033432127800	0.005149303076	46	21	
3500000	565.388936	1	-1.099456101341	1.152741462277	-0.062369614151	-0.006748956314	0.019182731106	0.000088090504	0.981619259374	N\A	0.055107902706	0.009386093145	0.025847232321	0.005800000109	34	27	
3550000	584.301280	1	-1.108801350838	1.108688620012	-0.047532424340	0.041076943575	-0.001935265975	0.000048094173	0.976859725025	N\A	0.064898360785	0.009022491171	0.030714530717	0.005665747481	50	30	
3600000	572.831650	1	-0.884340077605	0.971600256038	-0.030525061906	0.057294365588	-0.001442598383	0.000077689987	0.978654967757	N\A	0.067093074005	0.009292293921	0.030504404029	0.005343603627	40	28	
3650000	567.031393	1	-1.045302796945	1.052657152702	-0.040641596077	0.039670255568	0.002027038699	0.000066752392	0.974272961105	N\A	0.059568811395	0.007374837577	0.030918042092	0.004858446734	45	25	
3700000	550.270859	1	-0.893311266701	1.019341147340	-0.037982123748	0.068390939718	-0.004346578620	0.000388238052	0.971854260998	N\A	0.058906604570	0.006939661946	0.032223178945	0.004959246919	39	27	
3750000	574.565773	1	-0.831481569196	0.935623883701	-0.029273783395	0.088856205764	-0.004678821134	0.000053608653	0.976798851562	N\A	0.049326099020	0.006390591875	0.026923711381	0.004497558783	60	23	
3800000	551.353273	1	-0.624470341992	0.765588043543	-0.010651724525	0.182447684345	-0.018249670944	0.000081240422	0.974952675160	N\A	0.066783130175	0.007147385339	0.033775857203	0.004567314947	34	32	
3850000	553.133724	1	-0.955213800651	1.031226628753	-0.044844503026	0.064885844807	0.003824948474	0.000066592181	0.970509563982	N\A	0.068259857827	0.008361814316	0.034499828753	0.005513313088	41	25	
3900000	559.849331	1	-0.883594480786	0.988755084403	-0.039126923568	0.081602544087	-0.002238558590	0.000095321037	0.971585743606	N\A	0.088389352646	0.013188435158	0.037582994205	0.007136001858	45	30	
3950000	558.289092	1	-0.759380951115	0.925630572396	-0.036388908282	0.116026982280	-0.006899478707	0.000062165623	0.970493267071	N\A	0.084688974260	0.012172604484	0.037792405446	0.007333891342	43	14	
4000000	551.326239	1	-0.752575784875	0.915172078292	-0.034759478193	0.143090700620	-0.006011048386	0.000067748861	0.974196841105	N\A	0.076472935187	0.010636554894	0.036601663296	0.006542125822	47	36	
4050000	560.166249	1	-0.916041010367	0.964403908459	-0.029083825849	0.089902897775	-0.007311384907	0.000074703479	0.974406943035	N\A	0.066753280424	0.007919734480	0.034665699045	0.005185703506	34	24	
4100000	566.102382	1	-0.853041877398	0.962965000098	-0.034669917531	0.081287863596	-0.003872358596	0.000074235810	0.974824521535	N\A	0.065562195923	0.008136737843	0.033143169895	0.005503106944	37	32	
4150000	580.260107	1	-0.838145694208	0.921620751931	-0.032618000581	0.109869539881	-0.002921647020	0.000060027940	0.975069779096	N\A	0.068778009586	0.008141839985	0.033821304399	0.005442858639	45	20	
4200000	561.829622	1	-0.987275891136	1.037979098897	-0.036988986191	0.022532073497	0.002639872177	0.000071354550	0.981597608490	N\A	0.049359047370	0.008077589432	0.025820948266	0.005472514867	49	28	
4250000	568.348637	1	-0.938230943720	1.016256612454	-0.042607778609	0.063111083993	0.004713044774	0.000066888310	0.981395962339	N\A	0.051111599030	0.007244389809	0.025965131274	0.004737134509	48	31	
4300000	561.678678	1	-0.787455253943	0.929659344145	-0.028699165667	0.084773216084	-0.005746287012	0.000064201046	0.978492250422	N\A	0.049356802065	0.006690795259	0.027280725582	0.004781469165	32	22	
4350000	567.209768	1	-0.790720175497	0.915349952789	-0.027137063461	0.102509311511	-0.009434881291	0.000087327904	0.974030811909	N\A	0.063766959688	0.007810029388	0.032488302495	0.004888157641	40	25	
4400000	568.820955	1	-0.720446366874	0.873172022019	-0.019969700787	0.088756307581	-0.005646119108	0.000081180239	0.976564099302	N\A	0.065224984534	0.008349390544	0.032306892995	0.005510125013	38	22	
4450000	571.497151	1	-0.919620909917	0.973833923418	-0.032356208882	0.092730842460	-0.004937866328	0.000072944789	0.978490240274	N\A	0.055949802227	0.007242929943	0.029196407591	0.005023573736	50	30	
4500000	575.965334	1	-0.979434160589	1.004018855893	-0.034656170874	0.076505579180	-0.005516639635	0.000081254849	0.979712269325	N\A	0.056234093685	0.008329055545	0.028537298758	0.005580207619	48	35	
4550000	567.731460	1	-1.107371493146	1.120093254709	-0.051644760570	0.034399086755	0.003900036857	0.000064731626	0.979097377953	N\A	0.047298528983	0.006954785753	0.024882604496	0.004539937583	46	26	
4600000	570.055948	1	-0.736535222811	0.917570994676	-0.032034612718	0.099822351800	-0.001505767983	0.000015610681	0.977169594351	N\A	0.062924346016	0.007526357591	0.032168352685	0.005029292320	49	30	
4650000	562.780723	1	-0.895230314317	1.022264142713	-0.041157488974	0.064234312172	0.000575803192	0.000012225129	0.974590282158	N\A	0.055539638270	0.007227432816	0.029239316819	0.004973542793	40	31	
4700000	565.038926	1	-0.952647328533	1.020455838295	-0.036595157624	0.049750751056	-0.001508510832	0.000004285687	0.975433540039	N\A	0.069212963581	0.008749172326	0.032844937488	0.005202830121	49	21	
4750000	545.080043	1	-0.655400054555	0.803784824412	-0.017998654901	0.162952601581	-0.011843143424	0.000006452590	0.969062250234	N\A	0.076421291317	0.009656683990	0.037803004351	0.006261345494	37	23	
4800000	557.060147	1	-0.796379132788	0.968013850230	-0.027959795493	0.061022478793	-0.005404565838	0.000005709686	0.973866819408	N\A	0.063493061303	0.007689749640	0.032312083846	0.005364413811	46	26	
4850000	563.881356	1	-0.820455532665	0.918861461315	-0.029327888549	0.139223419138	-0.011505822767	0.000024867464	0.976514837656	N\A	0.068621209477	0.008708740244	0.033129096518	0.005155780440	40	30	
4900000	579.601475	1	-0.830897439110	0.980051242637	-0.036102773030	0.078054114439	-0.001667149532	0.000011946721	0.981114472982	N\A	0.053518245829	0.006825503689	0.028449884293	0.004757184206	44	26	
4950000	556.350307	1	-1.034152126054	1.073569077412	-0.041288316630	0.018725354038	0.003319846670	0.000096541799	0.976561410309	N\A	0.065123621870	0.008492178456	0.028546313303	0.004714501167	40	25	
5000000	580.453318	1	-1.015083726035	1.061383573860	-0.043508508572	0.033704589138	0.003308312077	0.000094859726	0.974656785818	N\A	0.063210393713	0.007709912436	0.031775898338	0.004788090259	36	22	
5050000	562.897418	1	-0.763878531192	0.884921246836	-0.028512928002	0.149410396270	-0.012438652161	0.000125460218	0.975184566390	N\A	0.073679546752	0.010294101931	0.033456201451	0.005864540735	35	29	
5100000	554.911733	1	-1.043468312317	1.066345053927	-0.045844810107	0.066487355679	0.000689961890	0.000119497425	0.977673613082	N\A	0.050771432764	0.007584821112	0.027439847398	0.005128455448	44	26	
5150000	553.371583	1	-0.916673433630	0.964830840408	-0.038123053943	0.122333674649	-0.006243057560	0.000072583551	0.974346389343	N\A	0.063981872804	0.009335528334	0.030617440865	0.005399820946	40	34	
5200000	556.119355	1	-0.723823394085	0.842573432424	-0.019966949548	0.146725230416	-0.012719091972	0.000083848187	0.974913851336	N\A	0.065122268781	0.008096525712	0.032634006293	0.005219286375	38	31	
5250000	558.713780	1	-0.972173059193	1.024092772666	-0.035379460587	0.043425810055	-0.000734412459	0.000104567299	0.980949699082	N\A	0.057054294763	0.007252771057	0.027804003955	0.004606440493	51	38	
5300000	580.244220	1	-0.991222482549	1.057840748646	-0.038372473813	0.008678903339	0.003873702709	0.000064261890	0.985489259841	N\A	0.036371506626	0.005630455749	0.021350090388	0.004138383574	49	24	
5350000	549.088351	1	-0.991613584970	1.030230534990	-0.041169509709	0.097568412902	-0.009278675385	0.000090483062	0.974583753724	N\A	0.074359854896	0.009979587293	0.033517998118	0.005613000684	46	33	
5400000	559.520494	1	-0.868154323869	0.978708078030	-0.034049766580	0.057208098235	0.002057367801	0.000100944294	0.973802837802	N\A	0.069723845629	0.008176573389	0.034558815444	0.005130308384	59	29	
5450000	573.066126	1	-0.831788899033	0.924314885155	-0.026801072389	0.103889046501	-0.008549466523	0.000067322723	0.974704756023	N\A	0.063830300974	0.007756382653	0.032097026725	0.004828719993	43	18	
5500000	582.748061	1	-0.953277240409	1.030214396820	-0.046189412206	0.084328863511	-0.001259607568	0.000071227043	0.979711397376	N\A	0.051270853222	0.007283448541	0.026608390967	0.004678038138	47	28	
5550000	567.254416	1	-0.949427040135	1.015228588680	-0.035739933900	0.039777153477	0.001909518276	0.000060774479	0.975998433151	N\A	0.065187607523	0.008034983191	0.032701012417	0.005253222216	40	23	
5600000	579.979568	1	-0.961192887165	1.055134208873	-0.038622575749	0.012715405066	0.005237798153	0.000026538502	0.986342876991	N\A	0.037669640150	0.006121970963	0.019162264005	0.004126262302	50	24	
5650000	580.724965	1	-0.998521380610	1.052266294053	-0.040897952843	0.022637013805	0.006442754202	0.000063164204	0.975523401254	N\A	0.066342242130	0.008150673615	0.032522566920	0.005226615585	48	34	
5700000	559.488173	1	-0.985869163584	1.082869641783	-0.053570124559	0.035509864488	0.009112057983	0.000106138666	0.977845961875	N\A	0.059828145885	0.009595332937	0.027107479934	0.005623823518	54	22	
5750000	570.438574	1	-0.920112014986	1.000053379045	-0.038965848431	0.057725420923	0.005007104905	0.000074468595	0.977995980194	N\A	0.064537565438	0.008090032093	0.032995413618	0.005414801884	44	21	
5800000	573.081859	1	-0.936761650522	0.978768552714	-0.033727743091	0.090415520831	-0.006007696229	0.000082285467	0.974002186411	N\A	0.068526506792	0.008470874423	0.034132148896	0.005493597024	53	27	
5850000	569.140437	1	-1.018912216307	1.022225511230	-0.036441336897	0.066416056228	-0.004414483744	0.000137455983	0.977309188742	N\A	0.056665786247	0.007097401999	0.029778904950	0.005038221087	45	28	
5900000	558.260332	1	-0.793250360817	0.879232057420	-0.022836945893	0.146128028221	-0.014056901626	0.000114239703	0.975049883588	N\A	0.063970496733	0.007607533648	0.032877508946	0.005166287318	46	21	
5950000	568.737258	1	-1.033368320219	1.076504936771	-0.042301796223	0.017819446847	0.002036685471	0.000084546223	0.977740632329	N\A	0.050530157643	0.007177825179	0.026292941870	0.004984433128	41	22	
6000000	564.551267	1	-0.875929696492	0.959768333722	-0.034445315944	0.080905362944	-0.001779236085	0.000071422466	0.974767985363	N\A	0.056411930948	0.007460187954	0.029363320300	0.005173511356	48	19	
6050000	555.206040	1	-0.973232617878	1.054343257224	-0.044329763854	0.019264446626	0.008368382878	0.000063968783	0.975807113589	N\A	0.065219500888	0.008014117100	0.032359464642	0.005209669861	48	27	
6100000	557.164698	1	-0.918854808836	0.985927396455	-0.033600066641	0.055570146447	0.002079914963	0.000085098236	0.970220382084	N\A	0.082911765897	0.011653468419	0.036609288320	0.006825587484	40	27	
6150000	567.827094	1	-0.774365082244	0.868472618110	-0.022573187503	0.133154095954	-0.009615125743	0.000080848502	0.973819975347	N\A	0.065080027142	0.007919411948	0.032064565346	0.004941491093	43	21	
6200000	565.342532	1	-0.665098856461	0.797152878054	-0.023686194521	0.203669471832	-0.011931292277	0.000085027785	0.977847732661	N\A	0.069311224540	0.008542225762	0.034342988410	0.005359162702	52	24	
6250000	553.868487	1	-0.692523830160	0.846885147533	-0.025952947133	0.146369544042	-0.006095732153	0.000081845491	0.969775944819	N\A	0.067788798780	0.008273300620	0.034797944393	0.005522365006	48	23	
6300000	563.692382	1	-0.954809986787	0.990413361070	-0.035689908462	0.089077533108	-0.002785116311	0.000066189626	0.975849311388	N\A	0.066145394128	0.008537070255	0.032310911061	0.005381057419	42	33	
6350000	560.142603	1	-0.692816871172	0.828786605630	-0.016446667755	0.138803084490	-0.012504413062	0.000071947660	0.976408819392	N\A	0.072340803062	0.007684994794	0.037620012695	0.005431911053	47	24	
6400000	572.289627	1	-1.067836629531	1.080880340753	-0.042424242897	0.038701872069	-0.000781614190	0.000061393920	0.979366693101	N\A	0.047050716366	0.006611874616	0.025211211951	0.004512785419	53	28	
6450000	570.281106	1	-0.851661836125	0.948462045349	-0.033400944218	0.099163262959	-0.004329843774	0.000072031697	0.980769534436	N\A	0.045796136216	0.006557431345	0.026105049196	0.004803696939	47	30	
6500000	570.107458	1	-0.885385528991	0.930062944469	-0.028598736664	0.114076170872	-0.007673918574	0.000062886196	0.972762145536	N\A	0.061431968839	0.007559888209	0.031945932733	0.005265995092	46	22	
6550000	570.393175	1	-1.041066089679	1.049741311380	-0.034467265360	0.004372281425	0.003718981985	0.000062486108	0.979281156531	N\A	0.060020361839	0.007609807936	0.028869476409	0.005110407308	50	31	
6600000	573.127183	1	-0.873720976284	0.948439420295	-0.029506468302	0.109715206167	-0.009436344846	0.000097385106	0.977227715916	N\A	0.062938985090	0.006935745216	0.033571756359	0.004884384932	46	22	
6650000	550.957862	1	-0.819940304541	0.918367386212	-0.029453351946	0.116595680724	-0.007369174045	0.000122089486	0.970591574669	N\A	0.077570431266	0.009885872012	0.038123090670	0.006355196125	51	19	
6700000	555.076585	1	-0.780207320601	0.902443512268	-0.023243397835	0.100379328118	-0.009020496143	0.000138746343	0.975287447058	N\A	0.069975567929	0.008313850811	0.034781998414	0.005608319808	46	19	
6750000	560.987519	1	-0.756876608515	0.876809668820	-0.022814642766	0.131032681553	-0.010272946766	0.000064448996	0.973026726811	N\A	0.073344130725	0.008484431002	0.038018156893	0.005743575430	45	26	
6800000	557.954605	1	-0.875321579027	0.947963187995	-0.021834737457	0.054700175835	-0.005505536554	0.000075199512	0.976926550846	N\A	0.070628228313	0.008893342360	0.033521312729	0.005345389126	61	24	
6850000	564.661542	1	-0.836159904878	0.927081387897	-0.028721745485	0.113116709751	-0.009747365966	0.000104495771	0.972553241414	N\A	0.068036422067	0.008181262267	0.033733117634	0.005319519014	63	31	
6900000	563.028955	1	-0.989829974576	1.076410748075	-0.049763720030	0.026766970907	0.006150664232	0.000069486339	0.974559822182	N\A	0.070223225714	0.010107671504	0.030716317276	0.005565061348	38	26	
6950000	573.562458	1	-0.939285831341	0.990899042502	-0.045628791930	0.124652669228	-0.001778159681	0.000043928882	0.982207144215	N\A	0.073036344183	0.010099483328	0.030448662541	0.005408118328	43	25	
7000000	573.151800	1	-0.859320756752	0.934801207073	-0.024887492147	0.085904291810	-0.006294158584	0.000071551198	0.975187939234	N\A	0.068675477276	0.007951947170	0.034469331290	0.004980030486	43	26	
7050000	560.777124	1	-1.024199252280	1.071329611981	-0.045023571532	0.023812499819	0.005637517213	0.000075119653	0.975152797621	N\A	0.067414869132	0.008383136378	0.033526955091	0.005088780919	44	21	
7100000	558.677478	1	-0.790302033327	0.887327509979	-0.026100984523	0.150214086102	-0.012856601144	0.000061882143	0.976043886989	N\A	0.065007668577	0.008115690259	0.031939805395	0.005192640652	51	36	
