Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m9-VR-004.txt
Log File Name:                   PAL_d1_m9-VR-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3453652859
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m9-VR-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
2700000	406.037651	1	-1.202372763108	0.955055585647	0.002472647617	0.110232263339	-0.035414345457	0.000271842327	0.943737938399	N\A	0.118483568950	0.017459899110	0.051392082366	0.009711971408	56	31	
2750000	388.861735	1	-1.380282628052	1.185401535270	-0.050327527438	0.032228041862	-0.000310472424	0.000305817077	0.949012642547	N\A	0.127545813334	0.021247508655	0.044740611544	0.010567401447	50	33	
2800000	391.947388	1	-1.009146301754	0.863000470523	0.000497388022	0.162916797915	-0.032309262340	0.000324077237	0.943519670943	N\A	0.133783809611	0.018998709023	0.059366694188	0.010836669598	43	24	
2850000	401.894523	1	-1.438886407155	1.120974307827	-0.020955511665	0.017297210178	-0.013679381962	0.000227796205	0.952002443796	N\A	0.102719965697	0.014277340280	0.048197940115	0.008485566596	55	32	
2900000	405.423716	1	-1.132612166788	0.973172403191	-0.013796213406	0.102249308240	-0.017947935664	0.000301289608	0.946526643957	N\A	0.123490695320	0.019288843533	0.051078980677	0.010386355525	47	26	
2950000	398.201031	1	-1.108051587177	1.115847244298	-0.041210999032	0.068777874605	-0.009377522647	0.000245594996	0.936087683291	N\A	0.136579091367	0.020026836390	0.056143795662	0.010335420494	51	27	
3000000	391.101185	1	-1.337136494018	1.173616050827	-0.056492781338	0.036939377910	0.006135592722	0.000244135449	0.928655026001	N\A	0.139548763359	0.019863904214	0.059118955658	0.010589679646	59	27	
3050000	414.429521	1	-1.517507178864	1.303911605522	-0.066633269877	-0.015727716625	0.008739719036	0.000196645743	0.950064988279	N\A	0.119886043255	0.017589857627	0.050355207370	0.009376694884	50	25	
3100000	393.096268	1	-1.599611488373	1.415901940849	-0.067895208145	-0.074674487344	0.007906298059	0.000318379612	0.941468764884	N\A	0.146119256205	0.020098359792	0.061173306582	0.010995830460	53	27	
3150000	411.506210	1	-0.915771467461	0.930207444689	-0.000122824549	0.104414544815	-0.024991206986	0.000263158265	0.949499797395	N\A	0.101247398076	0.013421291124	0.048075762710	0.008199084335	38	21	
3200000	395.675129	1	-1.632159629299	1.336020659928	-0.063051834151	-0.044449665923	0.006090511990	0.000263757699	0.939145955629	N\A	0.125802403570	0.018948414180	0.051806276852	0.010036502511	49	24	
3250000	378.513072	1	-1.736500002915	1.406470092997	-0.076171695581	-0.072196231512	0.016477855448	0.000263711450	0.935523371533	N\A	0.132766621183	0.017687477104	0.059053527060	0.010024523652	48	26	
3300000	412.198782	1	-1.635770146423	1.512179975699	-0.091615687463	-0.106809459190	0.025763490231	0.000267247427	0.944049237714	N\A	0.117334617333	0.016908624639	0.051519541403	0.009757683854	61	32	
3350000	389.930901	1	-0.863452845188	0.734671539209	0.036067181544	0.123020757459	-0.035076598068	0.000465291549	0.936992667559	N\A	0.127546998466	0.017256748018	0.056269040358	0.009426176172	47	28	
3400000	388.439439	1	-1.270376082695	1.067516230313	0.002933466725	-0.032494820104	-0.018561119085	0.000243723535	0.937580375919	N\A	0.135151919936	0.018092263561	0.060871210412	0.010072821262	43	22	
3450000	399.561548	1	-1.090620801867	0.925313654242	-0.007977900152	0.109876211871	-0.021530684880	0.000413031891	0.946516220967	N\A	0.115076624434	0.015866252186	0.052755191173	0.009410476992	61	26	
3500000	401.465294	1	-1.615744622048	1.372651667855	-0.059563239107	-0.117264432103	0.016115426114	0.000299210864	0.957135934058	N\A	0.099364989952	0.016959369237	0.040739126682	0.009154562229	58	37	
3550000	381.929133	1	-1.217089282859	1.025554920341	-0.016466992384	0.052344048018	-0.012271178232	0.000529257834	0.945101843362	N\A	0.139912114812	0.018618170114	0.061183610771	0.010034865597	41	24	
3600000	410.978982	1	-1.197584446345	1.018698442382	-0.029997432920	0.070724270293	-0.006213484751	0.000281859600	0.953315202963	N\A	0.128338912941	0.019616506114	0.050045551285	0.010049004286	54	33	
3650000	394.556264	1	-1.658797628814	1.407471627658	-0.086536897545	0.016664955223	0.007612325264	0.000366078321	0.942818728958	N\A	0.127095271788	0.019801533715	0.051624182715	0.010605009138	42	38	
3700000	398.643286	1	-1.418641717331	1.197847286891	-0.058662196189	0.048145679212	0.002716383706	0.000418967383	0.943817355258	N\A	0.135418876150	0.019716632021	0.056964424201	0.010597734188	46	26	
3750000	387.299735	1	-1.147167636283	1.095230116341	-0.026526981906	0.057350901890	-0.012737833249	0.000454084934	0.950118937130	N\A	0.113618577082	0.016397901860	0.050219485746	0.009046232266	41	20	
3800000	365.495083	1	-1.311428777451	1.121184363984	-0.032388045631	-0.002458192060	0.000726787736	0.000142483942	0.933443465962	N\A	0.132519054998	0.019213134425	0.059255394171	0.010538662143	39	41	
3850000	396.015730	1	-1.422375576761	1.167442579401	-0.034376965584	-0.002511846665	-0.005025841177	0.000147549442	0.944919801452	N\A	0.128199671723	0.018296386524	0.054891273606	0.009763947951	37	26	
3900000	399.986539	1	-1.649704216345	1.324002052524	-0.051341290086	-0.075338293810	0.006726519263	0.000296609365	0.956253592705	N\A	0.082958558862	0.015181017312	0.033071058796	0.008457980946	43	21	
3950000	399.490195	1	-1.330647784991	1.168517496898	-0.041168184612	0.003010318410	-0.001512464265	0.000341305571	0.953617696870	N\A	0.131850500954	0.019455332374	0.054078887765	0.010472877208	53	25	
4000000	399.375780	1	-1.494828787766	1.170848243928	-0.042367933063	0.034731878495	-0.004376041513	0.000327128810	0.946031211944	N\A	0.131274084482	0.020831084987	0.051239317216	0.010450390554	50	26	
4050000	383.873860	1	-1.192996179390	1.013923992235	-0.012750520733	0.068922621712	-0.019246442625	0.000344085710	0.937103098064	N\A	0.131696644780	0.016529550216	0.061615590226	0.009986031493	49	23	
4100000	395.022235	1	-1.005552327725	1.004614971729	-0.018371650918	0.067707940917	-0.014770581294	0.000206771721	0.939801542013	N\A	0.129495259911	0.018126396290	0.057494296417	0.009973765491	55	26	
4150000	397.635678	1	-1.800372933417	1.586699003786	-0.092165006353	-0.116555660855	0.020175882372	0.000199611585	0.942965385753	N\A	0.141721451155	0.019015009798	0.063175237096	0.010563489621	44	21	
4200000	391.692245	1	-0.749621054708	0.819678598856	0.030425504397	0.068621495321	-0.029659272209	0.000256532602	0.948987395617	N\A	0.120190409813	0.015306214072	0.056538539750	0.008969880243	42	23	
4250000	381.427784	1	-1.056098076147	0.849720889605	0.023799487427	0.082912907136	-0.030345663042	0.000357903043	0.938089748905	N\A	0.131387498141	0.017614758172	0.060995380564	0.010920070225	41	33	
4300000	388.271552	1	-1.050989407801	0.930142809564	-0.012537037069	0.136479617600	-0.018885342923	0.000266416782	0.944199111872	N\A	0.130647107463	0.018206639400	0.056895913766	0.010219802037	43	29	
4350000	404.642930	1	-1.138632184427	0.920344995786	0.003695373405	0.097595483622	-0.027141300699	0.000310614836	0.939598124211	N\A	0.128153002630	0.018253680682	0.057798206087	0.010577088130	41	27	
4400000	424.461982	1	-1.527115189053	1.268622461431	-0.050581763739	-0.024886675375	0.002701298073	0.000362706119	0.950343913057	N\A	0.099202213012	0.015502078318	0.042394912208	0.008563407100	56	35	
4450000	385.463220	1	-1.572266373974	1.325415645304	-0.057199817723	-0.077587675025	0.012271116789	0.000383746553	0.945149207754	N\A	0.115109730931	0.017534968240	0.048801353359	0.009650156448	47	27	
4500000	405.894207	1	-1.296787017797	1.105365207066	-0.031964261124	0.063426469705	-0.011458991891	0.000227608327	0.945920525034	N\A	0.123871002905	0.018416424897	0.052643978591	0.010046463147	59	26	
4550000	390.621530	1	-1.830444886412	1.492835704582	-0.091289445501	-0.104456678560	0.024372506946	0.000308355699	0.941305253835	N\A	0.144319361607	0.020984225647	0.060083077973	0.011294566953	40	28	
4600000	399.294417	1	-1.715988896338	1.394340845041	-0.089683676788	-0.002876074562	0.016394094563	0.000390541597	0.947598567728	N\A	0.120399483172	0.020154920639	0.047795507655	0.010245044291	44	32	
4650000	387.236280	1	-1.114714351395	0.884446041945	-0.000838529633	0.177251585212	-0.033968026183	0.000382491373	0.940964093804	N\A	0.120786765209	0.016226293439	0.054110804203	0.009671623844	47	28	
4700000	383.022439	1	-1.864689089767	1.513155819862	-0.085338868440	-0.081764920611	0.014731790008	0.000425566517	0.941732510255	N\A	0.140606315801	0.020075494850	0.059585877088	0.011025346557	49	34	
4750000	387.165742	1	-1.509934704606	1.305298617088	-0.065659240241	-0.003043138608	0.004900430521	0.000246458372	0.948363277948	N\A	0.129135753933	0.018734636242	0.053240619793	0.009855135311	54	29	
4800000	387.363973	1	-1.579741684460	1.303271438897	-0.067893189538	-0.016571660326	0.011172019025	0.000216868740	0.934709849522	N\A	0.135769048735	0.019711764529	0.056620595725	0.010464969001	46	23	
4850000	419.498220	1	-1.321419862253	1.260966888732	-0.051540455914	0.010068891585	-0.002027502511	0.000121702808	0.946216394858	N\A	0.146927919591	0.020870240590	0.060486417194	0.011149759979	48	30	
4900000	397.083439	1	-1.005799173565	0.957953538769	-0.024306093880	0.136873663149	-0.012061541637	0.000291296269	0.940169494961	N\A	0.127703978464	0.018677658401	0.054169216702	0.010137236736	66	30	
4950000	388.691469	1	-1.510003065231	1.374611184905	-0.066230505772	-0.036792771207	0.004275170493	0.000386206889	0.944302968077	N\A	0.105921069943	0.017573970841	0.046910530071	0.009869093867	47	23	
5000000	388.643055	1	-1.507547610831	1.417855555409	-0.077546988684	-0.080792240510	0.015542279419	0.000448198842	0.940923019147	N\A	0.161280846139	0.023490894239	0.060976759482	0.011154830536	51	26	
5050000	407.193745	1	-1.264250268306	1.188477152703	-0.029980198520	-0.016511556829	-0.006109756898	0.000330657606	0.951368756411	N\A	0.116820251497	0.014850577156	0.054009002610	0.008925284009	37	32	
5100000	408.263424	1	-1.071615548075	1.056416020201	-0.015507692969	0.010265019323	-0.010762410789	0.000208735834	0.948978918964	N\A	0.133479162468	0.018852188336	0.056313628744	0.009902749837	67	38	
5150000	391.258505	1	-1.252197794667	1.132672336442	-0.042207978226	0.047135218970	-0.001283961457	0.000253186202	0.941482441860	N\A	0.121389814909	0.017452232803	0.053469279904	0.009588351414	47	27	
5200000	389.205951	1	-1.533815311032	1.386405958168	-0.052834668025	-0.104475931620	0.003635997081	0.000180730191	0.944108649664	N\A	0.127547691820	0.019133476352	0.053009320021	0.009787634227	58	23	
5250000	412.442659	1	-1.837684056573	1.650723512441	-0.109350188645	-0.147464200334	0.029275432272	0.000303761389	0.988663330688	N\A	0.115652202520	0.017813474185	0.037085782051	0.009248272025	38	29	
5300000	400.524757	1	-1.041435522885	1.035107183569	-0.023764719584	0.093892102738	-0.014949599896	0.000261408544	0.943815092501	N\A	0.118742802218	0.018275583063	0.049885544390	0.009734817081	51	24	
5350000	407.829403	1	-1.254748885337	1.101540945935	-0.018380394076	0.025366498350	-0.015095613582	0.000312749809	0.946523550442	N\A	0.119802768215	0.015469707960	0.054417357638	0.008615090242	46	29	
5400000	389.549605	1	-1.758012222133	1.424435956506	-0.065182485366	-0.090401320399	0.005521238504	0.000274384007	0.941111391866	N\A	0.132751630952	0.018608155333	0.058570863386	0.010149632054	54	33	
5450000	385.455497	1	-1.364589135277	1.200388596965	-0.043279662083	-0.016180465515	0.002628847088	0.000280448142	0.937733134787	N\A	0.135872381889	0.019939773889	0.058530308688	0.010856931322	46	29	
5500000	405.805618	1	-1.595313153437	1.364809652775	-0.078942904941	-0.006646524002	0.012369199468	0.000354062735	0.943145584091	N\A	0.143903628299	0.021545573432	0.059278915627	0.011520151861	41	17	
5550000	390.344083	1	-1.654280392143	1.406010643650	-0.072009058675	-0.077928685076	0.013872878398	0.000408007616	0.939614923580	N\A	0.132752564634	0.020638060851	0.056251720155	0.011492328632	42	29	
5600000	374.430982	1	-1.164506607642	1.052529829392	-0.031347466556	0.067039650613	-0.005479338406	0.000504082675	0.934640555895	N\A	0.151763881780	0.023271813949	0.059567408052	0.011740579737	50	28	
5650000	385.238656	1	-1.091349435180	0.931749281363	0.001154895103	0.077447235039	-0.020358328997	0.000468851798	0.939901963130	N\A	0.137785372843	0.017923941927	0.063134262022	0.010794226435	55	28	
5700000	397.542668	1	-1.551631910241	1.323532941535	-0.052433111828	-0.075427081415	0.007005426153	0.000774987641	0.941844822642	N\A	0.122966177480	0.017418199382	0.055372982758	0.009839687658	46	23	
5750000	398.123840	1	-1.435265108322	1.233619091910	-0.066729877014	0.039619138369	0.006404857280	0.000422482356	0.946461775334	N\A	0.137638419571	0.020617103929	0.055857041356	0.011032000074	54	28	
5800000	391.982403	1	-1.424829629459	1.176553294395	-0.050661450021	0.102416994600	-0.010281834511	0.000425608679	0.945247871107	N\A	0.144057925722	0.020648513568	0.060718712609	0.011117885355	48	28	
5850000	403.932997	1	-1.152047827655	1.078885899457	-0.052938362824	0.150045513378	-0.002312065591	0.000287912403	0.946207800007	N\A	0.133825871796	0.019901329840	0.056393016942	0.011063308210	44	25	
5900000	397.588605	1	-1.152388855311	1.084767858004	-0.023820901649	0.015018875155	-0.003923351606	0.000273000022	0.950231404034	N\A	0.107157089660	0.017056350282	0.048415548509	0.009407372432	46	29	
5950000	388.313487	1	-1.494013513010	1.196366731100	-0.036050033934	0.010916073758	-0.008103128767	0.000165355983	0.939376203061	N\A	0.126145061519	0.017733602993	0.056391646027	0.009595494078	45	31	
6000000	386.639418	1	-1.445070898243	1.199248944585	-0.036719338316	0.010651527169	-0.016048386306	0.000412695242	0.940021281100	N\A	0.121339717689	0.016319583173	0.053473095775	0.009211013653	52	30	
6050000	395.315974	1	-1.676687384901	1.438219120550	-0.075691398099	-0.055052692061	0.007149552137	0.000198874603	0.978240938090	N\A	0.123051133897	0.017685007515	0.054275290562	0.009599934423	52	28	
6100000	381.430223	1	-0.927416222299	0.810599578361	0.017348639013	0.118710876385	-0.028025745716	0.000248346826	0.933761890393	N\A	0.142558091986	0.018370971555	0.063141723993	0.010356842147	46	30	
6150000	369.980904	1	-1.258814267100	1.109417389685	-0.022942816009	0.016093555558	-0.011367599019	0.000228164374	0.935426941637	N\A	0.135669671487	0.018357680893	0.058605129050	0.010415681978	36	26	
6200000	383.471875	1	-1.436011515139	1.191983388722	-0.040979978727	0.013199898835	0.000009217874	0.000358222503	0.932940269934	N\A	0.134166153302	0.020077051150	0.052770209767	0.010180609836	54	34	
6250000	401.094513	1	-1.191872288256	1.139837209331	-0.035064434645	0.041356231676	-0.011111925855	0.000163528908	0.950132965402	N\A	0.110621461129	0.015936463408	0.045812906491	0.008423373024	45	33	
6300000	386.659710	1	-1.126286576092	0.939374515219	-0.006435677946	0.113671469059	-0.022224264964	0.000311300569	0.942698254144	N\A	0.129430525376	0.016504712892	0.060128850799	0.009519640012	50	28	
6350000	385.656922	1	-1.390492231317	1.209778439186	-0.041739261825	0.019044926599	-0.007181072019	0.000297296732	0.940303772821	N\A	0.139479761840	0.020269087736	0.058878265032	0.010918004144	69	28	
6400000	394.117291	1	-1.596564940612	1.296962222078	-0.050784519621	-0.014498291239	-0.004305596154	0.000310914258	0.943138108830	N\A	0.102888601782	0.016402319359	0.042210306152	0.009014819843	45	24	
6450000	404.297507	1	-1.478891517753	1.260676612622	-0.042657735257	-0.056479843686	0.004684150370	0.000264070656	0.937594605952	N\A	0.136339033275	0.019976061112	0.058059221337	0.010613317121	57	22	
6500000	396.097886	1	-1.284644216390	1.037881095972	-0.013058694671	0.021678641898	-0.009878028500	0.000262234553	0.940326397944	N\A	0.137299530940	0.019698300886	0.058190950485	0.010533466215	50	32	
6550000	395.413089	1	-1.764999681648	1.387792356839	-0.074147536227	0.000227801647	0.002455903744	0.000412612139	0.948515971078	N\A	0.121623849888	0.020114640046	0.045974757185	0.010497533415	49	27	
6600000	370.961349	1	-1.778777856383	1.452325552483	-0.084473400428	-0.047625961741	0.013068963774	0.000281304262	0.936098371559	N\A	0.141855751042	0.021992455201	0.057899204693	0.012135679415	43	40	
6650000	402.456288	1	-1.746914493026	1.421836419055	-0.078422975880	-0.068277324529	0.015601281850	0.000240135513	0.939945527759	N\A	0.131579248980	0.018575678807	0.058711251025	0.010813566513	46	27	
6700000	409.724431	1	-1.359826156512	1.300693217143	-0.065043760501	0.000790666731	0.007232049695	0.000282294977	0.945020809216	N\A	0.128828130943	0.019360251268	0.051234704356	0.010017121867	49	23	
6750000	406.627052	1	-1.188798777941	1.166960070388	-0.038280346599	0.045962210547	-0.007368713517	0.000248974649	0.948882999511	N\A	0.122202412736	0.018325773553	0.052394855596	0.009851391523	44	30	
6800000	382.130723	1	-1.425657177754	1.235107497182	-0.038943378746	-0.001734164227	-0.008606106011	0.000361749415	0.939560052352	N\A	0.143766556990	0.020437236859	0.060988064168	0.011058341458	50	28	
6850000	389.331632	1	-1.252707981614	1.063784922593	-0.018168722282	0.034006204168	-0.010675346628	0.000174339644	0.946346905025	N\A	0.111232341468	0.017907588477	0.043750690876	0.009096396098	49	29	
6900000	424.075916	1	-1.261436583517	1.206658670043	-0.056462331805	0.023447983877	0.007335790297	0.000305600929	0.959982037746	N\A	0.109045646373	0.017294237576	0.041133762143	0.009368248859	41	28	
6950000	385.139077	1	-1.626151390206	1.250974391896	-0.051732736785	-0.020197483886	0.004035907791	0.000173686109	0.938758483701	N\A	0.128191625531	0.017669810315	0.053502450778	0.009670728771	47	27	
7000000	402.393825	1	-1.571299470238	1.299193316332	-0.058839362227	-0.038573730345	0.012183288629	0.000242006523	0.943753521155	N\A	0.126798112342	0.019612751201	0.051688073383	0.010426620642	43	27	
7050000	393.882055	1	-1.286117712289	1.102986379206	-0.000158025983	-0.012791312133	-0.027859318782	0.000215402863	0.955856023248	N\A	0.093267892875	0.016044808771	0.033842398139	0.008062106418	48	30	
7100000	403.025631	1	-1.415002813456	1.350789021832	-0.061134758777	-0.117536498722	0.020085517960	0.000211618191	0.943097708391	N\A	0.135181547463	0.019513097307	0.056155297824	0.010126271864	48	24	
