Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m9-fab-003.txt
Log File Name:                   MES_d1_m9-fab-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3717577356
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m9-fab-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.297316
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.66 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
1500000	581.538929	1	-0.877507981211	0.953538039111	-0.033104673318	0.083824130365	-0.001529535359	0.000072194485	0.976990752284	N\A	0.058390864572	0.007480335070	0.030646435823	0.005000155693	45	5	
1550000	587.428406	1	-0.981606157851	1.023674161126	-0.039190311874	0.050643520943	0.002628541488	0.000077406403	0.982058091688	N\A	0.047792064414	0.006854712165	0.024698835352	0.004628284585	38	2	
1600000	595.302531	1	-0.897489316171	0.949626328628	-0.029996624537	0.093032876091	-0.005596216417	0.000067900863	0.979102816009	N\A	0.054133472320	0.006708857597	0.028898377495	0.004669074478	42	4	
1650000	591.744230	1	-0.937111532813	1.008494620464	-0.048059988576	0.085263079669	0.006497857886	0.000110509229	0.979085247072	N\A	0.064007316068	0.010449843539	0.028398453117	0.006152808149	41	6	
1700000	594.017480	1	-0.870141999683	0.910497212991	-0.026323899179	0.131675665343	-0.011467006207	0.000063888266	0.978216658162	N\A	0.062446824932	0.006895381189	0.032756609313	0.004676317649	35	5	
1750000	606.074494	1	-1.054496978090	1.074848826324	-0.046912962569	0.038217054265	0.004613323273	0.000050078380	0.981410971718	N\A	0.046535364686	0.006150112767	0.024098170402	0.004092875042	46	6	
1800000	595.291966	1	-0.992116141144	1.002657064763	-0.032256611817	0.062486188143	-0.002693069349	0.000087792155	0.978243010541	N\A	0.060049462208	0.006559962743	0.031549397787	0.004741379453	38	5	
1850000	598.288985	1	-1.045269225853	1.049019008390	-0.038751872777	0.050942077485	-0.003303758724	0.000041359937	0.982599844724	N\A	0.041669573343	0.005070330083	0.023909898737	0.003981251072	44	4	
1900000	580.075556	1	-0.966150399502	0.974269607194	-0.032494131898	0.100838348099	-0.007909225582	0.000107026000	0.976312434023	N\A	0.068374934196	0.009664658819	0.032080828058	0.006056796980	31	3	
1950000	600.573620	1	-1.157622258492	1.157249630791	-0.055129051366	-0.021424424699	0.013816837593	0.000075102707	0.980696631674	N\A	0.056009924981	0.007760701118	0.027624434347	0.004986731693	40	4	
2000000	588.833154	1	-0.866272326673	0.924316769589	-0.030737220775	0.122716742389	-0.007027326931	0.000080032981	0.977748589712	N\A	0.072434529412	0.008846310327	0.035742763150	0.005730548650	36	4	
2050000	584.534996	1	-1.000423668832	1.048932378491	-0.039909370837	0.017090076462	0.004639984452	0.000090515960	0.973747797263	N\A	0.066476297380	0.007740970038	0.033522505248	0.005092360936	40	3	
2100000	593.053504	1	-0.929862727828	0.979089396842	-0.030084091710	0.058925483783	-0.003416786247	0.000059844604	0.979528485490	N\A	0.057907638776	0.007223825202	0.029636579046	0.004642146471	44	6	
2150000	586.519741	1	-0.865596939516	0.945815058408	-0.031453193494	0.094229221355	-0.006140358978	0.000065991497	0.980495774030	N\A	0.054886404071	0.008625442742	0.026263134145	0.005218510757	34	3	
2200000	602.916166	1	-1.059866372194	1.052167561309	-0.037759438290	0.023315080464	-0.000311006948	0.000057873420	0.982997968500	N\A	0.042153888618	0.006026771980	0.023409472656	0.004541315901	38	8	
2250000	586.378898	1	-0.966878211943	1.071630750699	-0.041105568592	0.040586606024	-0.002257974387	0.000058135014	0.981845520091	N\A	0.052538299392	0.006507196640	0.026568333762	0.004347750021	41	5	
2300000	571.924368	1	-0.950658365918	1.020106359740	-0.038002167945	0.051542923071	-0.001524542649	0.000078142088	0.974377359828	N\A	0.067573428807	0.008262219953	0.032749815714	0.005065138945	42	2	
2350000	562.930618	1	-0.987704686531	1.036105817781	-0.042154976893	0.059397698268	0.001556415839	0.000073687695	0.979257746936	N\A	0.062337376678	0.008544541370	0.030587589257	0.005446144441	43	2	
2400000	586.927762	1	-0.726530298302	0.841529767051	-0.019838870715	0.144819483775	-0.012246755148	0.000042118604	0.976473557997	N\A	0.070268096323	0.008973005646	0.033236581220	0.005243577464	36	4	
2450000	604.899081	1	-1.036599417645	1.028824757322	-0.036944473073	0.068887982527	-0.005493765122	0.000055275613	0.980152478353	N\A	0.064402841724	0.007555614513	0.031909769433	0.004740707053	34	7	
2500000	580.060804	1	-0.869131118174	0.981932231617	-0.036089918943	0.062453485634	0.001278197127	0.000054101986	0.977909585051	N\A	0.065694289842	0.008975771664	0.031450696935	0.005616089765	29	3	
2550000	592.505456	1	-1.057553478416	1.101201742530	-0.047282090197	0.026270725410	0.001202204238	0.000089243887	0.978795111884	N\A	0.068331243817	0.010872829552	0.030306440232	0.006480531074	37	4	
2600000	582.209083	1	-1.128686746269	1.164863956359	-0.056511573176	-0.017441611834	0.011969028078	0.000093266935	0.975060651493	N\A	0.064940414143	0.008384479568	0.032304705672	0.005497636596	28	3	
2650000	583.034351	1	-1.061060470764	1.106932533504	-0.061525699893	0.062081555139	0.007950939479	0.000064437988	0.978003118035	N\A	0.071134624464	0.010110929853	0.032077789028	0.005799568585	37	3	
2700000	566.459884	1	-0.916909576463	0.934445071681	-0.030946692242	0.115437575501	-0.005295095749	0.000061920021	0.976750739003	N\A	0.064243473670	0.007819491551	0.032118540503	0.004990952562	50	3	
2750000	580.720312	1	-0.989536342422	0.996863312943	-0.029881394883	0.055555436789	-0.003644417172	0.000111051694	0.976145322311	N\A	0.067734049590	0.008896776699	0.033256530114	0.005748934229	33	3	
2800000	581.541279	1	-0.814217187802	0.896194426180	-0.031451685878	0.137851687815	-0.003772791838	0.000054818640	0.979420255402	N\A	0.060377736839	0.007465106683	0.030618236511	0.004671563241	50	3	
2850000	590.214498	1	-0.978688782143	0.990865307190	-0.032698620695	0.077392304314	-0.005186197051	0.000072587759	0.980366113887	N\A	0.051211755866	0.007020973303	0.026218363836	0.004481333882	37	3	
2900000	599.400973	1	-0.787840012210	0.990646138997	-0.032114246207	0.069948286382	-0.004647862359	0.000056145340	0.980716881022	N\A	0.055645814449	0.006985960955	0.028223823072	0.004837980618	40	5	
2950000	581.355548	1	-0.860265942270	0.913778172709	-0.025277509755	0.115832040589	-0.009921921390	0.000077796977	0.975828595748	N\A	0.061835696342	0.007982537777	0.029573093304	0.005013727837	35	5	
3000000	597.621187	1	-1.117386194037	1.071151512647	-0.041541277800	0.043357360582	0.000047021438	0.000079986136	0.983355051619	N\A	0.044766738352	0.006389056974	0.023148178747	0.003772644576	47	6	
3050000	579.626568	1	-1.149449084625	1.112343465875	-0.050030972464	0.045074521169	0.000844822831	0.000050577866	0.977001412974	N\A	0.065971762218	0.007897391611	0.032852216851	0.005119856708	48	4	
3100000	577.392090	1	-0.850026608460	0.942894181618	-0.027095262278	0.084288359772	-0.005832744821	0.000060586174	0.976828825887	N\A	0.061086719230	0.007820259713	0.030325754395	0.005059977016	38	3	
3150000	581.108520	1	-1.012942612451	1.055767923161	-0.042169214910	0.039631135156	0.002813283703	0.000086955610	0.982429127227	N\A	0.043052696885	0.006585278389	0.021108739343	0.004198353382	39	0	
3200000	578.929074	1	-0.954063616444	1.000690750302	-0.034534276957	0.066541369366	-0.005126964804	0.000071685840	0.975386760927	N\A	0.069466792119	0.009767935223	0.032099948542	0.005838849417	29	4	
3250000	568.195362	1	-0.857734546661	0.968433591094	-0.038893014187	0.088500870476	0.000228006235	0.000108661227	0.972415975832	N\A	0.066961796768	0.009054100805	0.032475325329	0.005641261447	35	1	
3300000	587.767926	1	-0.821674265596	0.903962230217	-0.027075499134	0.142589776925	-0.010485701437	0.000133179005	0.978670313345	N\A	0.049766214755	0.006348167900	0.026966175123	0.004496934324	45	4	
3350000	602.738502	1	-1.060498612072	1.053054998734	-0.040070669462	0.046512566466	0.001182083050	0.000059884809	0.979102592546	N\A	0.061003201478	0.007424287466	0.029746986528	0.004567285442	36	6	
3400000	576.309128	1	-0.993005040844	0.989351451391	-0.034836753026	0.084796363462	-0.003320713641	0.000046597095	0.976627505292	N\A	0.073018448608	0.008490058107	0.037279573032	0.005673113318	39	3	
3450000	568.780579	1	-0.825446067940	0.898590771625	-0.020720104141	0.086719428235	-0.004495315883	0.000079376088	0.975672864408	N\A	0.071920931116	0.009514908095	0.033225219738	0.005809103992	39	4	
3500000	590.887031	1	-0.846894994693	0.903005512081	-0.027027400217	0.136681722704	-0.009529255050	0.000093396221	0.977959996023	N\A	0.066606377259	0.008350942194	0.032560303243	0.004950183112	42	2	
3550000	597.342965	1	-0.926402094572	0.976736632025	-0.026228656736	0.059700883337	-0.005408979004	0.000116386224	0.977962204126	N\A	0.066081903165	0.008609279891	0.031030002666	0.005173191314	38	4	
3600000	595.283048	1	-1.116177893107	1.131353859761	-0.049179063148	-0.006120081210	0.005503190703	0.000100138166	0.987398495359	N\A	0.036985614181	0.006176594981	0.019814432614	0.004091957978	34	2	
3650000	602.299768	1	-1.041481064688	1.083952762685	-0.046510021613	0.029248620008	0.003844121395	0.000031154502	0.988538075972	N\A	0.037535988886	0.006958354161	0.017962780955	0.003997301299	41	6	
3700000	608.175472	1	-0.937295099524	1.016344159027	-0.041971336299	0.058226495448	0.001242595854	0.000057653756	0.978850233630	N\A	0.056257158097	0.006949900952	0.028936514160	0.004512512220	32	6	
3750000	593.244075	1	-0.933096250549	0.978838165504	-0.031345143178	0.064342589260	-0.002053015672	0.000057530462	0.980016699673	N\A	0.053745550404	0.005843190623	0.027950492009	0.003934316422	44	4	
3800000	590.111184	1	-0.989499718429	1.028502170868	-0.039215565398	0.062264586261	-0.001181882633	0.000049025568	0.978245754996	N\A	0.055403006229	0.006725447056	0.028665587483	0.004459713113	43	3	
3850000	582.408761	1	-1.165371278678	1.063683329552	-0.046733807749	0.050364122378	0.000933749357	0.000061979985	0.976121289476	N\A	0.068497066660	0.009780495367	0.032592624589	0.005989972698	34	4	
3900000	586.953141	1	-1.151082799542	1.129447198735	-0.046316763900	0.003834890865	0.003278887704	0.000053145155	0.978721489829	N\A	0.056389781599	0.006745133723	0.029805645584	0.004652506096	33	5	
3950000	581.389404	1	-0.993244031415	1.016988984248	-0.038771131658	0.074673055069	-0.002790169659	0.000060699387	0.981437772690	N\A	0.048575794266	0.006476741102	0.025887178289	0.004564617663	35	3	
4000000	597.894332	1	-1.028466976610	1.056685804193	-0.041750233225	0.044432517444	-0.001455137330	0.000094946887	0.983376536567	N\A	0.044132254585	0.005929940416	0.024559096613	0.004372913478	38	3	
4050000	590.568878	1	-1.064249982401	1.036789722966	-0.034934620469	0.054565253647	-0.005558874994	0.000127892979	0.977472685688	N\A	0.054061651626	0.007011814217	0.026461589137	0.004093243772	39	3	
4100000	596.204648	1	-0.894597851121	0.948658286322	-0.030110905310	0.095328827400	-0.006151107205	0.000057593580	0.981798823322	N\A	0.042950872447	0.005297183452	0.024045995680	0.003948323387	44	3	
4150000	585.042399	1	-1.010415948084	1.017820325687	-0.035853537450	0.074320565645	-0.005283120994	0.000055159565	0.977117004528	N\A	0.061929998971	0.007357732216	0.031060412279	0.004739312917	37	5	
4200000	589.694146	1	-1.103058237671	1.090047811777	-0.040567805694	0.005561788474	0.003995287205	0.000056016662	0.979706575914	N\A	0.061372462505	0.007902397398	0.029965475681	0.004942162852	48	4	
4250000	608.106319	1	-0.955281262434	0.981867498313	-0.027669494243	0.069889196874	-0.008404753315	0.000044955345	0.979935842414	N\A	0.063671003072	0.007256065322	0.032010089885	0.004556445906	41	6	
4300000	590.888999	1	-0.982132127904	0.993558548818	-0.034570165159	0.091837151469	-0.007060226913	0.000063322683	0.976227606336	N\A	0.063077238592	0.007738840291	0.032112571734	0.005267577422	32	3	
4350000	582.873491	1	-1.112344886206	1.112470394577	-0.046985784571	0.006656832988	0.006450901212	0.000053836300	0.980019834106	N\A	0.059211522965	0.008120450663	0.028428528645	0.005104922987	44	3	
4400000	591.860378	1	-1.011892068240	1.036914379069	-0.040961632630	0.061949508316	-0.001424520362	0.000056423823	0.978402399623	N\A	0.057043643956	0.007093466099	0.028764617950	0.004764568295	35	3	
4450000	596.051340	1	-1.007259212191	1.025350395919	-0.034615845674	0.037679707392	-0.000480642368	0.000063906762	0.979919842522	N\A	0.047841437582	0.006402312329	0.026219128895	0.004267366397	35	5	
4500000	588.378016	1	-1.089051696905	1.092395225083	-0.046342786901	0.044744028709	-0.002508596474	0.000075128626	0.978961084609	N\A	0.061420740154	0.007892902383	0.030684839648	0.005303876628	42	2	
4550000	572.655618	1	-0.886970467218	0.950837752846	-0.031058641675	0.079044660199	-0.001044913027	0.000080126567	0.980520378702	N\A	0.049463405137	0.007094919304	0.026476075039	0.005112820185	35	3	
4600000	584.955135	1	-0.996568891605	1.038455792382	-0.044001483890	0.056292401703	0.004644534150	0.000124183982	0.976172539658	N\A	0.058508148923	0.007243285097	0.029573339132	0.004638565623	33	4	
4650000	569.636757	1	-1.101436217598	1.122821179510	-0.053155362980	0.045009599809	0.000712859421	0.000046142333	0.974601993360	N\A	0.072386489310	0.008333383533	0.036960490770	0.005582101559	36	3	
4700000	580.765507	1	-0.925187067459	0.972801185188	-0.033181052042	0.105867463344	-0.008305047949	0.000076864234	0.986711281465	N\A	0.052117873272	0.007261168391	0.023548017720	0.004646246451	36	2	
4750000	589.963788	1	-0.960690803069	0.967838434693	-0.025568137472	0.075577718419	-0.008862324619	0.000059976225	0.980129058558	N\A	0.058074131862	0.007812768325	0.027868969182	0.004531676852	30	4	
4800000	585.701357	1	-0.908722368171	0.958563839243	-0.028075879779	0.070643262009	-0.002708972176	0.000062003074	0.980914815997	N\A	0.044068287123	0.006333938801	0.025221131809	0.004675649478	39	4	
4850000	571.851220	1	-0.992785912492	1.036463323388	-0.044654153685	0.054764377436	0.004228645641	0.000067503395	0.976533429553	N\A	0.066220268921	0.008149380783	0.032956447012	0.005497589620	34	2	
4900000	574.292618	1	-0.784951557091	0.935678314470	-0.036577667053	0.084200386068	0.003504072019	0.000135513639	0.973513053966	N\A	0.072120327052	0.010154291915	0.033818880535	0.006293168608	31	1	
4950000	580.821089	1	-0.931518177893	1.004889086998	-0.035737452146	0.075968473328	-0.006435296555	0.000158743713	0.973130932936	N\A	0.062939823898	0.007359201418	0.032267817846	0.004890158031	46	3	
5000000	585.741893	1	-0.836280941079	0.973993859103	-0.034753912964	0.068102732493	-0.000988098094	0.000076871253	0.974873671112	N\A	0.064379474958	0.008010557382	0.032227892876	0.005179848274	35	2	
5050000	583.575387	1	-0.925517617847	0.974773805995	-0.030417006837	0.063659910300	-0.001840443463	0.000081126726	0.979744272770	N\A	0.062790725373	0.008115451357	0.030562144220	0.005299094847	42	2	
5100000	597.300499	1	-0.842351308067	0.940778733040	-0.032939645055	0.124507569928	-0.009339475786	0.000055339525	0.980547618713	N\A	0.052559502062	0.006601423587	0.028989767955	0.004747049354	43	4	
5150000	573.734373	1	-0.850868393128	0.977031780527	-0.036665296967	0.075951893921	-0.002325299092	0.000075407864	0.981140541855	N\A	0.054058667637	0.007317731634	0.027484598703	0.004893619825	38	2	
5200000	574.444897	1	-1.196875514606	1.207675141185	-0.066342038790	-0.002539136534	0.013002186705	0.000054408774	0.976090889744	N\A	0.076449693204	0.010569832243	0.034779350491	0.006393997443	37	2	
5250000	578.234370	1	-0.628800408590	0.783024334551	-0.013979372998	0.168881703675	-0.013558225515	0.000082552276	0.977099595609	N\A	0.064114882632	0.008636565847	0.032888868341	0.005610285813	33	2	
5300000	592.578180	1	-0.942324506301	0.950861399183	-0.021125090399	0.075018975997	-0.008294044676	0.000062244609	0.980436197280	N\A	0.062601790618	0.007894000360	0.030170536692	0.004899018246	43	5	
5350000	588.844639	1	-1.102728849809	1.105114056981	-0.045879484133	0.004383719999	0.005956490031	0.000057047421	0.986088210265	N\A	0.039461186642	0.006524820501	0.020466913061	0.004009775689	36	4	
5400000	583.549839	1	-1.110702919608	1.071145367556	-0.042127531051	0.047391389824	0.001263940713	0.000104784658	0.977170940870	N\A	0.068746631872	0.008935392965	0.032872705238	0.005647860800	30	3	
5450000	590.652630	1	-0.989985536567	0.981078438128	-0.031298607341	0.085983757412	-0.006472674447	0.000105202051	0.977672091935	N\A	0.063016590862	0.006829422779	0.032798658049	0.004618311395	37	2	
5500000	596.701238	1	-1.068670450831	1.078168268594	-0.043471769567	0.039653017445	0.000785017572	0.000091090544	0.979686779136	N\A	0.052374442350	0.006237027147	0.027589159895	0.004193862531	47	7	
5550000	570.558721	1	-1.056769196590	1.037497587228	-0.040240791698	0.066226306562	-0.003054523707	0.000076766330	0.973695208024	N\A	0.069057363197	0.008045267307	0.034134854660	0.005050511812	43	5	
5600000	576.019389	1	-1.118165978144	1.119014631812	-0.045104322667	0.018396482389	-0.000095381213	0.000072611279	0.976948548284	N\A	0.054186465522	0.007110656123	0.026809447747	0.004476096723	29	3	
5650000	578.390127	1	-0.752660806182	0.856035877691	-0.022819158155	0.167276797964	-0.012944538206	0.000135817973	0.977439462065	N\A	0.065496754465	0.007518285422	0.034042579794	0.005100453487	33	4	
5700000	580.712096	1	-1.002656502485	1.036351423072	-0.045290761283	0.055513485079	0.008437860673	0.000110716571	0.974690973337	N\A	0.064667253380	0.008542168467	0.031552398093	0.005387769836	29	5	
5750000	585.676657	1	-0.939250333101	0.965688540794	-0.028392003585	0.080158831659	-0.006158764802	0.000063388238	0.975215050056	N\A	0.065388670330	0.007862620304	0.032989981477	0.005214781031	38	2	
5800000	583.800628	1	-1.010842213624	1.048643019530	-0.040642842773	0.022603572864	0.006323961584	0.000069868525	0.980164559454	N\A	0.062482308204	0.009120723130	0.027409399529	0.005252509653	43	3	
5850000	587.313320	1	-1.085933380340	1.062444216705	-0.040945841210	0.036314780362	0.001310150687	0.000054388944	0.979561014200	N\A	0.060021560133	0.007339670163	0.030273893938	0.004907565772	30	3	
5900000	590.091027	1	-0.942013077225	0.981785782316	-0.038024864365	0.092762523014	-0.002175368980	0.000081221888	0.977206508130	N\A	0.060026190807	0.007297608358	0.030248827028	0.004781263713	32	3	
5950000	593.086107	1	-1.062595338802	1.075118578656	-0.042425083303	0.019377020683	0.004699729973	0.000051682362	0.979451018582	N\A	0.061382794522	0.007964948930	0.028756166307	0.004629925743	48	5	
6000000	579.281433	1	-1.068903042051	1.126178786100	-0.047901379772	-0.021756605596	0.007956372754	0.000076950501	0.977996588014	N\A	0.060408745687	0.007733095612	0.029314567204	0.004818946660	34	1	
6050000	582.349819	1	-0.958188775054	0.967118721297	-0.026483422073	0.078997761298	-0.008223483636	0.000085763873	0.975268077796	N\A	0.078899256262	0.010802710213	0.035253201318	0.006033363675	39	3	
6100000	596.011385	1	-0.841516120722	1.065421816401	-0.048894816266	0.063798476916	0.002744637639	0.000079413058	0.977676960780	N\A	0.072047602036	0.011039925057	0.031210636242	0.006164064885	41	5	
6150000	576.606302	1	-0.814260427180	0.883851744505	-0.021144411335	0.114307050385	-0.009982149804	0.000056694356	0.985488262217	N\A	0.035825569263	0.005783428464	0.021439201818	0.004270872861	33	1	
6200000	570.780561	1	-0.877863766776	0.975591408359	-0.041538944164	0.110610128701	-0.002558477590	0.000059940766	0.975259253934	N\A	0.070138776174	0.009993347443	0.033297213173	0.006080312799	35	1	
6250000	596.873776	1	-1.085426927129	1.110510353631	-0.045324203609	0.002145108383	0.004007844334	0.000075678556	0.977888543342	N\A	0.060569970794	0.007755073715	0.030435838317	0.005120697385	45	6	
6300000	571.637211	1	-0.795947211152	0.908964387798	-0.025484258555	0.112922438136	-0.010071448732	0.000055391220	0.972509993208	N\A	0.073279711082	0.008333219555	0.037059236059	0.005588409588	32	1	
6350000	581.002653	1	-0.792840986529	0.895056386162	-0.023040597138	0.116461278574	-0.009245737337	0.000053167612	0.976285697429	N\A	0.066060004038	0.006985028511	0.034678807430	0.004807242562	41	2	
6400000	592.584583	1	-1.085070293372	1.171331011239	-0.053574714868	-0.032620212981	0.012352703066	0.000055392893	0.987421392420	N\A	0.035540915597	0.005861520579	0.020588604359	0.004248061486	45	4	
6450000	572.219980	1	-0.890947421219	0.968166198657	-0.033309480222	0.096007753140	-0.007112702100	0.000027133334	0.975833627113	N\A	0.065216983535	0.007229023410	0.034217787735	0.004913364979	37	3	
6500000	578.539370	1	-1.175592893446	1.180889314401	-0.053896024455	-0.034121470170	0.011402058924	0.000061237988	0.979175901890	N\A	0.056112779519	0.007046711000	0.028868574872	0.004679246886	46	2	
6550000	587.573045	1	-0.936710228017	1.001838344340	-0.040716665029	0.077543947894	-0.001412938354	0.000088169488	0.975711737533	N\A	0.064753550177	0.008474063782	0.031883352013	0.005207842970	40	2	
6600000	575.355144	1	-0.793716455729	0.875673441005	-0.023470454081	0.132990904477	-0.009262770716	0.000045614004	0.979567460444	N\A	0.071462571897	0.010103462812	0.032438303923	0.006083714805	41	2	
6650000	587.585644	1	-0.881190214274	0.919044263156	-0.029788344255	0.161945413006	-0.015571283255	0.000076199754	0.980954555243	N\A	0.055135810596	0.007609403864	0.027654449790	0.004793600092	47	2	
6700000	585.331783	1	-1.170693583813	1.134118615740	-0.049216719167	0.000599460146	0.008057623833	0.000050516157	0.979124567448	N\A	0.062528120794	0.007398557490	0.032050081147	0.005017814868	39	4	
6750000	594.041643	1	-1.051819535455	1.057649352985	-0.041565408675	0.050522696250	-0.000173602238	0.000066233459	0.978490086589	N\A	0.058763725725	0.007361849684	0.030881632064	0.005037738558	42	6	
6800000	580.889231	1	-0.680066167732	0.913562355891	-0.020114900222	0.106355258397	-0.013052544088	0.000067696896	0.976277319641	N\A	0.063829600261	0.007818434629	0.032124206798	0.005110647439	30	6	
6850000	580.158342	1	-0.983827553412	1.019167175716	-0.043670561249	0.085147911364	0.000584610330	0.000048369604	0.973794218492	N\A	0.070908932667	0.008985864743	0.034571819095	0.005633187553	38	2	
6900000	582.520591	1	-0.847737853419	0.906528548569	-0.027092033249	0.131761201118	-0.011392489248	0.000100315376	0.982914736232	N\A	0.051539807586	0.007298380842	0.025908465119	0.004530695841	44	2	
6950000	583.200946	1	-0.893927087197	0.912270712825	-0.028080569753	0.154896427173	-0.014549008939	0.000068676175	0.982205307724	N\A	0.054313216680	0.007212206065	0.026333872794	0.004724663795	37	3	
7000000	587.375769	1	-1.080291506994	1.082361379564	-0.049783524064	0.058786455548	0.000367506368	0.000058793178	0.977751969092	N\A	0.076643462421	0.010417781738	0.034418965419	0.005891167659	33	3	
7050000	588.649664	1	-1.097533073265	1.037856328472	-0.041612046870	0.058734652490	0.000204698825	0.000102551314	0.977117597518	N\A	0.067020312933	0.008590255120	0.031934400388	0.005049843428	40	4	
7100000	596.397700	1	-1.061034822002	1.044803982120	-0.045662635346	0.053664257803	0.002691242812	0.000055814899	0.983248344285	N\A	0.049900723832	0.006393228534	0.025468567050	0.004072156595	44	4	
