Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m7-glob-005.txt
Log File Name:                   NEO_d1_m7-glob-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1496117208
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m7-glob-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	642.243596	1	-1.034776127713	1.109992201744	0.025013946501	-0.008242359618	0.000078156268	0.992061446749	N\A	0.017293909626	0.015538596347	0.001793920428	37	5	0.001295779618	Global Trend	
1550000	639.153472	1	-0.839087375942	1.120528579584	-0.019271669134	-0.002828125268	0.000228601966	0.993090690293	N\A	0.014325067301	0.014750954876	0.001665267174	36	2	0.012564974307	Global Trend	
1600000	655.967888	1	-1.055300331229	1.136823531830	-0.041489628685	0.000740259659	0.000063247892	0.997904007172	N\A	0.015601010385	0.008027927747	0.001386215380	43	2	-0.000081238206	Global Trend	
1650000	657.732602	1	-0.809074514627	1.115199010650	-0.000837770596	-0.004121778230	0.000083178004	0.993554730754	N\A	0.014385461807	0.013904069384	0.001516636693	45	2	0.009167072443	Global Trend	
1700000	650.069314	1	-0.651240280139	1.129703529372	-0.017417196673	-0.002410927904	0.000170930522	0.993504190707	N\A	0.015419851737	0.015656827241	0.001672201753	37	1	0.021855132905	Global Trend	
1750000	658.946047	1	-0.953772317672	1.151310159814	-0.033157493582	-0.002153261393	0.000028384898	0.997167346012	N\A	0.012381475469	0.007231346406	0.001121656409	55	1	0.002554248163	Global Trend	
1800000	647.208286	1	-0.958053608513	1.120806252242	-0.001224153245	-0.004778395132	0.000049467936	0.991358463097	N\A	0.017584483567	0.016254446509	0.001667793241	39	3	0.003611928693	Global Trend	
1850000	651.206344	1	-0.961076675156	1.128603830419	-0.023355532804	-0.002572178683	0.000027229206	0.992867570136	N\A	0.015139764611	0.014472026066	0.001533239611	41	2	0.001139064381	Global Trend	
1900000	652.344965	1	-0.891077701276	1.112308612539	-0.001728163975	-0.004308214318	0.000073332224	0.993680197999	N\A	0.014513560129	0.014028819703	0.001498536672	32	2	0.003094178916	Global Trend	
1950000	656.075637	1	-0.983328648829	1.153467790379	-0.029477791143	-0.003231002489	0.000027213357	0.993626054391	N\A	0.015260880303	0.015298197950	0.001770809977	45	1	0.001837131991	Global Trend	
2000000	642.108859	1	-0.878788627810	1.074577566556	0.007210088972	-0.003591114879	0.000094611167	0.995612799654	N\A	0.011487703611	0.012204912612	0.001586777482	39	1	0.001922803490	Global Trend	
2050000	655.512420	1	-0.899566874680	1.099711033580	0.011566460414	-0.004523139025	0.000079916294	0.995156050010	N\A	0.009398407628	0.011674897309	0.001473453944	42	2	0.004639897719	Global Trend	
2100000	644.373370	1	-1.016341624472	1.097309002555	0.003777183344	-0.003045228710	0.000073408689	0.991029958879	N\A	0.018435256839	0.017174813557	0.002040978333	41	3	-0.000898528273	Global Trend	
2150000	651.180822	1	-1.023317846897	1.092148931573	0.014890006627	-0.005350789113	0.000064253642	0.993846537665	N\A	0.011909390565	0.012688611268	0.001586098651	41	4	-0.000073984653	Global Trend	
2200000	645.453107	1	-1.057740672716	1.112809351714	-0.001881694753	-0.006176412933	0.000061205565	0.993541097328	N\A	0.013531070744	0.013909871991	0.001829177578	35	2	-0.001569223061	Global Trend	
2250000	651.790442	1	-0.943133696050	1.127897876654	-0.026416351784	-0.000957493829	0.000223735951	0.993304952463	N\A	0.015450951533	0.014659588854	0.001633951843	42	3	0.012808135526	Global Trend	
2300000	659.223504	1	-1.056274541282	1.111366966657	0.000098043800	-0.005181109245	0.000028343064	0.992477710049	N\A	0.014453830371	0.013950006146	0.001833219180	48	5	-0.000426143129	Global Trend	
2350000	651.437400	1	-1.087767193710	1.103120032696	0.007009149488	-0.005967957638	0.000016205008	0.991681095160	N\A	0.015041077667	0.014248731906	0.001787191555	44	4	-0.000008542451	Global Trend	
2400000	661.271845	1	-1.050405005920	1.095393489830	0.013629889413	-0.005374438199	0.000046698567	0.992699321841	N\A	0.014485607192	0.013152262711	0.001626046300	37	4	0.001138011286	Global Trend	
2450000	648.517210	1	-0.834254742087	1.121159297726	-0.017038661325	-0.002400860517	0.000069510007	0.993844112652	N\A	0.012731891142	0.014007271163	0.001691511204	45	5	0.014436320782	Global Trend	
2500000	666.252361	1	-0.916074606032	1.112849665585	-0.000890116912	-0.004924335353	0.000061888795	0.993471872271	N\A	0.013333261456	0.013248067877	0.001584707344	38	3	0.004736003097	Global Trend	
2550000	660.437844	1	-0.895480284800	1.100891248507	0.008744411167	-0.005149108123	0.000093476062	0.993016602351	N\A	0.014721872018	0.014543116859	0.001726211876	46	5	0.005832232053	Global Trend	
2600000	637.129650	1	-1.129717708514	1.161829829122	-0.029549292296	-0.002584697353	0.000052969498	0.990590105524	N\A	0.020638239579	0.017854687648	0.002166518651	52	3	0.000488718168	Global Trend	
2650000	648.052106	1	-0.931554256320	1.127582812394	-0.018815092561	-0.003293728459	0.000090633418	0.992246886034	N\A	0.014422521199	0.014792568719	0.001777575355	37	3	0.009934798536	Global Trend	
2700000	660.511254	1	-1.069500454052	1.123459139318	-0.017187944531	-0.003483822707	0.000047589046	0.993495329950	N\A	0.015082434596	0.013367983965	0.001606344653	40	4	-0.002622866132	Global Trend	
2750000	658.831010	1	-1.047076206816	1.145668652488	-0.033743519649	-0.002343440575	0.000063109957	0.992435461812	N\A	0.017264931510	0.016111463831	0.001749509462	39	3	0.003639248361	Global Trend	
2800000	648.246292	1	-1.041208421247	1.093340004312	0.001575133778	-0.001673923000	0.000052319560	0.993312570314	N\A	0.015530980301	0.012310705547	0.001422718920	36	4	-0.000947985267	Global Trend	
2850000	656.891055	1	-1.066051375006	1.112372177076	-0.011938609202	-0.001668468157	0.000016478143	0.992030005804	N\A	0.017770188889	0.015027159185	0.001844698731	42	4	-0.000009684259	Global Trend	
2900000	653.484672	1	-1.104483793833	1.131285841993	-0.013757863864	-0.003563549822	0.000037018649	0.994757523527	N\A	0.015144444961	0.013155322711	0.002009064795	37	3	0.000731813062	Global Trend	
2950000	656.980110	1	-0.967347336578	1.103439041834	0.000892031631	-0.004014644800	0.000049972259	0.991446288433	N\A	0.015100507853	0.014065007505	0.001802072797	53	3	0.000791381794	Global Trend	
3000000	641.722557	1	-1.050058591627	1.112242851041	0.003099374005	-0.003760603551	0.000077371296	0.992616167663	N\A	0.015922916035	0.015540723165	0.001818971217	46	3	-0.001247936434	Global Trend	
3050000	666.584044	1	-0.987424912629	1.085480762852	0.016282679724	-0.005407771201	0.000059542725	0.999200339385	N\A	0.010558735394	0.008235656671	0.001528920830	45	3	0.000245197229	Global Trend	
3100000	642.712996	1	-0.949202447351	1.124165288725	-0.001889295943	-0.005150251779	0.000171931659	0.992259202099	N\A	0.014184476412	0.014364827125	0.001822219328	40	2	0.006791461461	Global Trend	
3150000	655.354382	1	-1.277938679195	1.222941513435	-0.077144395565	-0.002862020336	0.000083057836	0.991887190635	N\A	0.014705082966	0.014325921916	0.001769707172	38	4	-0.001570987066	Global Trend	
3200000	640.099840	1	-1.012253804273	1.114846902445	-0.012861441418	-0.002871383543	0.000102027645	0.990089023854	N\A	0.018438117256	0.016933344878	0.002226398565	32	4	-0.002484254354	Global Trend	
3250000	644.091695	1	-0.929602687931	1.148115411428	-0.022343336921	-0.002692047048	0.000157568016	0.990385861189	N\A	0.016763094641	0.016486678696	0.001982693944	38	2	0.008562595821	Global Trend	
3300000	655.947560	1	-0.923860051821	1.135037750315	-0.003290520942	-0.004353730891	0.000034411340	0.992106671452	N\A	0.017619269757	0.017001752277	0.001900525812	42	1	0.003861400844	Global Trend	
3350000	639.064984	1	-0.867595755855	1.066419635242	0.032622007907	-0.005577265590	0.000064664867	0.994233738775	N\A	0.011461279520	0.012723482821	0.001586865422	42	1	0.003185531522	Global Trend	
3400000	657.616275	1	-0.933624962284	1.118055478988	0.009903781886	-0.006851702441	0.000062566262	0.992332654498	N\A	0.015082375600	0.014846728484	0.001796168571	48	3	0.004736051719	Global Trend	
3450000	647.105969	1	-1.037087114630	1.132065572087	-0.038281834504	0.001427507411	0.000055995378	0.991386288474	N\A	0.016082065529	0.014597596751	0.001931475242	46	4	-0.000140613388	Global Trend	
3500000	650.767477	1	-0.847914467243	1.116459747280	-0.009023001622	-0.003933225541	0.000056834998	0.993142218763	N\A	0.016635506160	0.014893109842	0.001555343793	36	2	0.007694385251	Global Trend	
3550000	646.065369	1	-0.886520008292	1.111612231256	-0.017169799887	-0.000355569212	0.000012565081	0.992813046151	N\A	0.017377692725	0.016755405472	0.001899668102	42	1	0.001258311947	Global Trend	
3600000	640.649477	1	-1.099835474892	1.134421597831	0.015165710161	-0.008662831369	0.000027324096	0.990388510055	N\A	0.018176283433	0.017028415724	0.002077263905	37	1	-0.000090153696	Global Trend	
3650000	656.115798	1	-0.852294360646	1.113567637327	-0.007455493017	-0.003264139278	0.000112669361	0.992635027613	N\A	0.014964435720	0.015115129614	0.001608060666	42	3	0.013466940813	Global Trend	
3700000	655.449872	1	-1.065915530003	1.135800748044	-0.024284066792	-0.003919165418	0.000051340883	0.992251016099	N\A	0.016651034190	0.016223080409	0.001978515454	29	2	0.000356239156	Global Trend	
3750000	655.522450	1	-1.055744968248	1.130211509195	-0.011701490276	-0.004218359104	0.000070816173	0.992605177625	N\A	0.014281910634	0.014468356531	0.001836732247	39	4	0.002945137181	Global Trend	
3800000	670.070249	1	-0.995181272202	1.096825736427	0.019712213596	-0.005863333032	0.000078413170	0.993814696285	N\A	0.012034695033	0.012729090687	0.001610540528	45	3	0.004139483342	Global Trend	
3850000	666.456470	1	-1.098929591137	1.124155219340	-0.006539921759	-0.005075131250	0.000076385408	0.993900980599	N\A	0.014315690948	0.012937978336	0.001803199257	34	6	-0.002079113999	Global Trend	
3900000	647.710899	1	-1.077432096825	1.136057407544	-0.017459042029	-0.004122005965	0.000066693990	0.992633844208	N\A	0.014550799511	0.014460963011	0.001772536425	45	3	-0.000899354997	Global Trend	
3950000	644.067670	1	-0.991282950535	1.104012398126	0.000808874786	-0.004245013581	0.000068705367	0.992398980705	N\A	0.013861935396	0.014570155277	0.001872017292	39	4	0.001201767519	Global Trend	
4000000	639.082230	1	-1.047887144408	1.129863530317	-0.018740933438	-0.001913026548	0.000114696939	0.991904297860	N\A	0.016829680193	0.016501628771	0.002015056015	26	3	-0.000108005915	Global Trend	
4050000	640.387762	1	-0.754015582943	1.153130721537	-0.047174347011	-0.001612985219	0.000187501062	0.992766040153	N\A	0.013769219573	0.014548158204	0.001850991622	39	2	0.022652381725	Global Trend	
4100000	658.641136	1	-0.784508086490	1.101864724435	0.027046500566	-0.007908236528	0.000122181561	0.994152965328	N\A	0.012145011646	0.013167980527	0.001690287170	30	3	0.017233044310	Global Trend	
4150000	629.402718	1	-0.959576297126	1.173351198089	-0.044266538465	-0.002222364259	0.000068205155	0.990819613122	N\A	0.017593145684	0.016872693302	0.002029924380	39	1	0.005279380180	Global Trend	
4200000	662.610902	1	-0.870278094109	1.115381320613	0.003254883367	-0.003665761133	0.000031857057	0.993741635286	N\A	0.012659016147	0.013595223171	0.001656918188	33	1	0.004188699274	Global Trend	
4250000	633.838030	1	-1.057604797649	1.157124943901	0.004593632613	-0.007597332799	0.000046452745	0.990980468913	N\A	0.018046560557	0.017803862542	0.002162841460	38	2	0.002193304744	Global Trend	
4300000	640.804201	1	-0.956927090575	1.158577710842	-0.056129523678	0.001612980736	0.000041863032	0.992052840995	N\A	0.016494096234	0.015819163686	0.001798392896	43	3	0.003340879074	Global Trend	
4350000	659.160606	1	-0.938084773166	1.106352530240	-0.004503072540	-0.002394287727	0.000119197506	0.992152195479	N\A	0.015365414455	0.014904101987	0.001895133123	32	5	0.006358570999	Global Trend	
4400000	666.274843	1	-0.778207384749	1.102957391304	-0.013443290984	-0.001257822317	0.000115050281	0.993842990457	N\A	0.013649621722	0.012942767798	0.001626747318	41	2	0.014899743584	Global Trend	
4450000	650.989550	1	-0.875762927763	1.114553083478	0.000044176596	-0.003331086011	0.000082808809	0.990699471035	N\A	0.016692983247	0.015774076264	0.002006947006	36	3	0.006530921212	Global Trend	
4500000	640.960700	1	-0.883551573804	1.135132903714	-0.007227688969	-0.005233897495	0.000048878439	0.991865323613	N\A	0.017985743046	0.017130565364	0.002018496793	35	2	0.004914049388	Global Trend	
4550000	650.669325	1	-0.966524133965	1.139519037763	-0.013482144689	-0.002978721074	0.000025541911	0.990819238436	N\A	0.020505521158	0.017479064781	0.001945925631	47	1	0.001238808004	Global Trend	
4600000	652.691701	1	-1.042587541296	1.208311860209	-0.067853997357	-0.001857486830	0.000026169351	0.990752327488	N\A	0.019751095842	0.018393774435	0.002062646487	33	2	0.002664645108	Global Trend	
4650000	644.794331	1	-0.898947729488	1.133939852818	-0.006460147651	-0.005767174403	0.000029586381	0.991950086390	N\A	0.017666349150	0.017077477145	0.002035748612	49	2	0.002682343439	Global Trend	
4700000	659.386559	1	-0.853974436205	1.125376793768	-0.016635443612	-0.002824411882	0.000034181527	0.993046541709	N\A	0.015346367547	0.014903468202	0.001541903382	40	3	0.004078583518	Global Trend	
4750000	642.153176	1	-0.923280163273	1.100449917376	0.026695488311	-0.006789723418	0.000055031918	0.994544934969	N\A	0.011049159213	0.012254595233	0.001592033427	28	1	0.002168579247	Global Trend	
4800000	656.229253	1	-0.992383962957	1.168461331569	-0.046533340761	-0.000682745904	0.000084196362	0.991045895727	N\A	0.018781984730	0.017231089418	0.002017138899	50	3	0.004981981896	Global Trend	
4850000	648.254318	1	-0.905288999523	1.111244380562	-0.017381303723	-0.001765958493	0.000087416837	0.991389796828	N\A	0.016442614922	0.015918095113	0.001819465158	44	2	0.007505066677	Global Trend	
4900000	660.732327	1	-0.877543145903	1.135897600684	-0.020132389206	-0.004156330400	0.000042480132	0.992519670489	N\A	0.015298151717	0.015279488791	0.001936073544	30	3	0.004296327340	Global Trend	
4950000	644.927311	1	-0.962918628713	1.149939211871	-0.046570798389	-0.000817355967	0.000044215830	0.993063183592	N\A	0.015241836183	0.014493856565	0.001736551443	33	3	0.001291102148	Global Trend	
5000000	646.147429	1	-1.019506170972	1.093926849452	0.002275497682	-0.002395987645	0.000068916715	0.991638611543	N\A	0.015443444303	0.013921520591	0.001716734012	39	3	-0.002733771627	Global Trend	
5050000	645.512629	1	-0.935315277975	1.106656722286	-0.008789533919	-0.003059297031	0.000105689062	0.994797460844	N\A	0.009930433262	0.009745534069	0.001364236920	45	2	0.002190942309	Global Trend	
5100000	645.339032	1	-0.941504301248	1.093640433282	0.011075170028	-0.003576656626	0.000059160360	0.993266579270	N\A	0.012159891647	0.012918817624	0.001591241932	35	3	0.001837730109	Global Trend	
5150000	656.790877	1	-1.042107470504	1.113545647043	-0.005573970805	-0.004347518033	0.000114661286	0.992143015100	N\A	0.014346268725	0.013981384718	0.001749726654	35	4	0.001198176484	Global Trend	
5200000	650.666046	1	-1.095483488226	1.130728046606	-0.012248099298	-0.004373653851	0.000093652085	0.994117073827	N\A	0.013867766333	0.011920796606	0.001740942358	41	2	-0.001311519515	Global Trend	
5250000	637.111393	1	-0.412386233322	1.093363903420	-0.001996693351	-0.002496656712	0.000057904375	0.993325379508	N\A	0.011863899394	0.013177606064	0.001643637228	28	2	0.004212640224	Global Trend	
5300000	663.357831	1	-0.868567232812	1.080896901730	0.037158275732	-0.008005196076	0.000048709866	0.994091472590	N\A	0.012482234889	0.012944953770	0.001511471897	45	2	0.003469916364	Global Trend	
5350000	632.333395	1	-0.886063125972	1.073823531036	0.021352961495	-0.004954576306	0.000154690432	0.992620287668	N\A	0.014535577867	0.013145144815	0.001701867686	51	1	0.002819474472	Global Trend	
5400000	635.108669	1	-0.983433117660	1.152174737843	-0.049870836587	0.002757427527	0.000059117473	0.990480634596	N\A	0.019667791130	0.018016244930	0.002255114076	36	1	0.003800095922	Global Trend	
5450000	650.159146	1	-0.991010236490	1.137561439860	-0.033369241798	-0.001590768848	0.000033940493	0.991198903457	N\A	0.016063072917	0.015397316581	0.002003338573	48	1	0.001035830502	Global Trend	
5500000	637.076101	1	-0.871803784647	1.109306725800	-0.006674573023	-0.002371746804	0.000057378314	0.992506494028	N\A	0.014749466517	0.014093755376	0.001705759269	48	1	0.006463698414	Global Trend	
5550000	665.007672	1	-0.876638610829	1.112813584805	-0.006117009949	-0.003044809565	0.000078609348	0.993209818252	N\A	0.016424035557	0.015962878393	0.001781792437	38	1	0.010037042859	Global Trend	
5600000	650.193931	1	-0.953822821528	1.129328778385	0.008978594058	-0.007137876295	0.000153362505	0.993151373726	N\A	0.013651075318	0.012995856629	0.001569604923	35	1	0.005729214951	Global Trend	
5650000	645.183561	1	-1.112981128563	1.145643497996	-0.006438040753	-0.007839294633	0.000205733888	0.992352960361	N\A	0.016079723935	0.015317061833	0.001786365881	52	4	-0.002216346313	Global Trend	
5700000	659.743982	1	-0.895680083856	1.103947318840	-0.015749085927	-0.001191869744	0.000069255065	0.994217644118	N\A	0.013031478564	0.009899958616	0.001469347027	36	5	0.000355058423	Global Trend	
5750000	652.997063	1	-1.008958670278	1.144060999079	-0.032165926119	-0.001804001804	0.000076031253	0.991908918284	N\A	0.017465142089	0.016701695883	0.002025118061	38	5	0.003601213777	Global Trend	
5800000	649.175193	1	-0.945919819782	1.127466863164	-0.029135131347	0.000195817100	0.000073524286	0.995655507405	N\A	0.016912692037	0.012077353286	0.001254980171	35	3	0.002710699691	Global Trend	
5850000	643.099283	1	-0.808032176884	1.086725388006	0.027790896427	-0.007679461711	0.000051475935	0.993858961623	N\A	0.015841960594	0.015814447899	0.001831193018	38	1	0.004432581588	Global Trend	
5900000	650.866531	1	-0.938973004950	1.121496360294	0.008093718216	-0.006642189214	0.000078510477	0.992103252612	N\A	0.015545914269	0.014839949810	0.001804914151	46	3	0.003712986758	Global Trend	
5950000	650.607550	1	-0.993266753365	1.097551237960	0.016721022562	-0.005394949113	0.000074104480	0.992903921882	N\A	0.013254643373	0.013515861226	0.001790598320	36	2	0.002375791242	Global Trend	
6000000	647.914288	1	-0.921612301263	1.112540444883	0.000871012805	-0.004407019142	0.000036001689	0.994173372900	N\A	0.012656065394	0.013199344210	0.001506620201	47	1	0.002949010575	Global Trend	
6050000	656.675293	1	-0.979796759143	1.103558317391	0.010480427064	-0.006866548231	0.000107367276	0.994627955646	N\A	0.011219526692	0.012113220561	0.001530379885	46	4	0.002635997846	Global Trend	
6100000	642.629327	1	-1.078444962786	1.100346363533	0.002486858785	-0.003334353283	0.000172350740	0.992819615011	N\A	0.013980306183	0.014323325165	0.001804421149	46	3	-0.002014622168	Global Trend	
6150000	663.883866	1	-1.029144502935	1.126397054819	0.001303019129	-0.007356968396	0.000240155896	0.992817099475	N\A	0.015484937660	0.015013226326	0.001874140419	44	4	0.005438490792	Global Trend	
6200000	666.258155	1	-1.062822616081	1.144554756942	-0.025380101506	-0.002254996239	0.000037613739	0.992748048539	N\A	0.015700627439	0.014868530802	0.001667966956	44	3	0.001622378410	Global Trend	
6250000	647.217747	1	-1.095876036559	1.116155934688	0.025514942491	-0.010340509742	0.000065907703	0.992444525248	N\A	0.016415629940	0.015354391695	0.001666084492	47	4	0.000303588826	Global Trend	
6300000	652.006256	1	-1.048179080598	1.146822153311	-0.048613418250	0.000347708698	0.000058970937	0.993320661735	N\A	0.014242060541	0.013859668565	0.001563860912	32	2	0.001841568709	Global Trend	
6350000	653.241505	1	-1.005825994005	1.116391860972	-0.007750190700	-0.003703489806	0.000056400743	0.992781198842	N\A	0.012454813791	0.013105509893	0.001790796575	42	3	0.001754022601	Global Trend	
6400000	652.352257	1	-1.016888150453	1.131135309567	-0.020597290448	-0.002596413242	0.000064793318	0.991603046499	N\A	0.016135496332	0.014849281873	0.001885721083	50	2	-0.000139663211	Global Trend	
6450000	639.769557	1	-0.790319542165	1.079151136431	0.007405659596	-0.001652467665	0.000145206354	0.992037638259	N\A	0.014186804732	0.014394461023	0.001742898835	34	1	0.018348501152	Global Trend	
6500000	646.677189	1	-1.073942261465	1.124905931496	-0.019807497189	-0.002821002640	0.000056883876	0.992863193952	N\A	0.015838367201	0.014518066770	0.001573686552	40	2	-0.000290145669	Global Trend	
6550000	644.551236	1	-0.986593331877	1.123839698947	-0.027760450441	-0.001697703032	0.000096646090	0.991738956024	N\A	0.016772205307	0.015927314208	0.001799395459	33	3	0.005150428894	Global Trend	
6600000	657.163502	1	-0.969632011462	1.125864836544	-0.000656152018	-0.004817389189	0.000065651622	0.992934889258	N\A	0.016045593682	0.015366582908	0.001731733873	39	1	0.004079684041	Global Trend	
6650000	651.325292	1	-0.964116773527	1.151131713624	-0.019682311518	-0.004114039426	0.000058694816	0.992223376513	N\A	0.018287821497	0.017142071778	0.001860233188	35	1	0.003894586230	Global Trend	
6700000	640.209943	1	-1.072377073936	1.195099786487	-0.060153909763	0.001853208303	0.000074869976	0.989643757098	N\A	0.021550322406	0.019297671776	0.002305135390	37	3	0.001142716908	Global Trend	
6750000	652.260445	1	-0.846250574499	1.161154829887	-0.021834134563	-0.004184677492	0.000070296717	0.992746192706	N\A	0.016776487646	0.015807488884	0.001719319280	34	0	0.008656373295	Global Trend	
6800000	656.856528	1	-0.613712418285	1.141053317153	-0.041089003633	-0.000327133619	0.000081380146	0.994194213860	N\A	0.015333207338	0.015889658213	0.001715503048	38	3	0.020974309959	Global Trend	
6850000	647.869004	1	-0.895421054706	1.165329056896	-0.027240164230	-0.002960797377	0.000100909581	0.992560012518	N\A	0.016083244788	0.015622432041	0.001669652831	43	1	0.007168128547	Global Trend	
6900000	660.310644	1	-0.953691192558	1.148303462684	-0.048779683231	0.002961887363	0.000051081592	0.992386003492	N\A	0.015782443649	0.014662468727	0.001818529661	43	1	0.003055682922	Global Trend	
6950000	630.570929	1	-1.125910997275	1.211525123343	-0.081043063142	0.000798868337	0.000078590009	0.989412946699	N\A	0.022015700057	0.020009207635	0.002384611347	44	1	0.002665845564	Global Trend	
7000000	643.529868	1	-0.846317032167	1.114013340669	-0.007496389233	-0.004576019186	0.000056494789	0.994397496520	N\A	0.013872821868	0.014395077848	0.001757063394	58	1	0.004507456339	Global Trend	
7050000	651.816136	1	-0.982479369490	1.098817599169	0.013647117218	-0.005672296026	0.000042896465	0.992801402963	N\A	0.013863710566	0.013207986471	0.001645563956	42	3	0.000901504076	Global Trend	
7100000	662.378729	1	-1.019221718899	1.115863219305	0.003591236405	-0.006491787649	0.000053610113	0.992629483795	N\A	0.014787299071	0.013871579763	0.001821488145	38	5	0.001979994576	Global Trend	
7150000	656.935010	1	-1.080331322111	1.139336960209	-0.025540752638	-0.002847096924	0.000040796594	0.991472190605	N\A	0.017842465636	0.015568184389	0.001876430438	30	2	0.001158728834	Global Trend	
