Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m8-fab-003.txt
Log File Name:                   MES_d1_m8-fab-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2253961040
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m8-fab-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.297316
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.66 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1750000	581.592332	1	-0.893425033402	0.959275973459	-0.032495157581	0.073013415665	0.000059227002	0.977630045682	N\A	0.035807773639	0.003959673012	0.015848149067	39	6	
1800000	594.140071	1	-1.020471197815	1.008909202321	-0.037626313435	0.064629235681	0.000046561746	0.979371620014	N\A	0.033118046696	0.003532862582	0.015149801629	50	6	
1850000	594.333026	1	-0.980087715515	1.038458229025	-0.038178031606	0.050171062168	0.000030073930	0.979041337940	N\A	0.034640079272	0.004280899205	0.016222326936	45	7	
1900000	588.389544	1	-0.941651001709	0.996383185805	-0.037897784598	0.070487486586	0.000047300509	0.976922356391	N\A	0.037985442599	0.004541173756	0.017126685697	45	9	
1950000	594.428878	1	-1.108265752983	1.070088140634	-0.045444740057	0.055162591026	0.000050559730	0.981006286948	N\A	0.030289546024	0.003790203446	0.015033620452	53	8	
2000000	591.866435	1	-1.023473409604	1.029853402736	-0.039364749309	0.060886244085	0.000082837894	0.983068619130	N\A	0.028411010456	0.003865370198	0.013976414246	42	7	
2050000	593.736894	1	-0.900730057542	0.987946139413	-0.030183413582	0.047541753005	0.000086295175	0.976496412887	N\A	0.034641606371	0.004270023753	0.016243232853	44	6	
2100000	592.153611	1	-0.991235897264	1.023947762101	-0.040150624817	0.065235346438	0.000056830201	0.978603027882	N\A	0.035903672299	0.003999147118	0.016404518319	35	8	
2150000	588.439084	1	-1.042156238185	1.027879316820	-0.043375372262	0.071769564759	0.000010978983	0.978856612327	N\A	0.031639663020	0.004221302550	0.015805857737	40	7	
2200000	593.236643	1	-0.940476645132	0.988238049892	-0.031238994969	0.045895963242	0.000084470052	0.984581438023	N\A	0.027904722916	0.003680144846	0.013351493815	37	6	
2250000	571.480409	1	-0.937242630604	0.992981506016	-0.035286066151	0.065300124092	0.000058376106	0.977260995129	N\A	0.037054453763	0.003950703644	0.015398573029	39	6	
2300000	588.612337	1	-1.052550585518	1.082127730710	-0.041702432831	0.021912513078	0.000081288277	0.976687242344	N\A	0.036394987916	0.004041110043	0.015724789976	38	7	
2350000	610.468879	1	-1.196183661684	1.110370475220	-0.045132497544	0.016734609693	0.000091679192	0.984348046747	N\A	0.023637868596	0.003705704344	0.012605151675	33	10	
2400000	591.231529	1	-1.031623770173	1.066201353468	-0.043990614915	0.043061127378	0.000054361781	0.976563142043	N\A	0.037543319492	0.004088661208	0.016132422984	39	8	
2450000	579.218867	1	-1.036318140395	1.057889235626	-0.044634656065	0.056485928058	0.000068227028	0.973483134113	N\A	0.037052764061	0.004117064916	0.016616350172	30	8	
2500000	584.442651	1	-0.988092125524	1.003093256011	-0.039406187544	0.081115245019	0.000082168725	0.977899571877	N\A	0.038312578706	0.004441286038	0.016546109620	39	9	
2550000	585.092551	1	-0.952807957981	0.999808332096	-0.044380264756	0.101841212103	0.000051175059	0.977837233693	N\A	0.034728299355	0.004375891335	0.016519658157	36	6	
2600000	607.481871	1	-0.977254625001	1.007457623932	-0.035330527508	0.057039663145	0.000077478162	0.980785735785	N\A	0.031679076592	0.004251998131	0.015462106140	33	7	
2650000	593.376071	1	-1.021190245732	1.027974990271	-0.035071583776	0.045459437758	0.000058229294	0.982569329187	N\A	0.032009939211	0.003703785067	0.013877531699	46	6	
2700000	576.753485	1	-0.994873069073	1.019872618558	-0.034575864477	0.039293739829	0.000067189627	0.975002416330	N\A	0.036071719293	0.004101976989	0.015921054133	40	5	
2750000	592.186485	1	-0.986762691512	1.034290938608	-0.040208482084	0.042263714249	0.000092761651	0.978986126043	N\A	0.031249260633	0.003593470465	0.014476226634	31	5	
2800000	591.438924	1	-1.078603998277	1.106041835453	-0.046024168375	0.023183001103	0.000105742975	0.981109619611	N\A	0.029767350182	0.003400608434	0.013773479385	29	6	
2850000	569.746726	1	-0.943703448671	1.026034686788	-0.045036010956	0.076918158257	0.000054870515	0.977961089412	N\A	0.032149978255	0.003984992841	0.015823645104	40	4	
2900000	577.637608	1	-1.073573573280	1.082016402755	-0.040044853632	0.016856577293	0.000068530191	0.980911661185	N\A	0.033608972421	0.003822097138	0.015075636514	33	6	
2950000	573.009087	1	-1.018613604972	1.061213695122	-0.049354612340	0.076947578753	0.000086392802	0.975069396781	N\A	0.036005184137	0.004358180083	0.016980710067	40	3	
3000000	575.202348	1	-0.762751914058	0.897918854243	-0.030638909776	0.103455707984	0.000077632424	0.974429347926	N\A	0.038641799159	0.004421548706	0.016551315690	40	7	
3050000	575.874383	1	-0.963697235717	1.005135191548	-0.032741761123	0.037212653996	0.000075886879	0.976578267982	N\A	0.035601626799	0.003594949186	0.015381214351	46	7	
3100000	607.346431	1	-1.089386540932	1.095497798947	-0.045489078970	0.030262167971	0.000069248019	0.983027443506	N\A	0.026693605883	0.003689361649	0.013759705518	48	8	
3150000	593.751353	1	-0.983319647619	1.003054406425	-0.036734996133	0.071623829954	0.000090800776	0.977816750792	N\A	0.035923089963	0.004290396659	0.016676913378	40	6	
3200000	600.758978	1	-1.116325366141	1.117684529801	-0.043422050551	0.003087024533	0.000064175102	0.987968742802	N\A	0.019336035080	0.002583243944	0.010089775185	21	8	
3250000	593.325182	1	-1.024374757225	1.036009940577	-0.043858260091	0.078437140336	0.000057410704	0.975631904484	N\A	0.036609925302	0.004556644058	0.016959686298	41	7	
3300000	590.704152	1	-0.906074008287	0.970632565225	-0.035551750758	0.078278174696	0.000070033408	0.976709336971	N\A	0.035492919781	0.004099761937	0.016252441708	34	6	
3350000	581.971978	1	-0.806265657861	0.907684297986	-0.032156412089	0.111536313514	0.000073071076	0.985072209345	N\A	0.033300996530	0.003979721833	0.015494291376	38	8	
3400000	583.005034	1	-0.980310803008	1.012613454790	-0.036939123126	0.060114403878	0.000046676319	0.981731349812	N\A	0.033819942662	0.003717287638	0.014966173203	38	5	
3450000	598.024511	1	-1.079755230007	1.082491500156	-0.043457428380	0.035282478474	0.000057636969	0.988402327503	N\A	0.019843518034	0.003179249758	0.011252648864	30	8	
3500000	588.459467	1	-0.896132883851	1.029530263822	-0.039997981384	0.061185494180	0.000050124956	0.980116324678	N\A	0.029966842968	0.003573029974	0.014446676085	41	7	
3550000	597.264940	1	-1.054813130242	1.049217606508	-0.036428237921	0.033141601160	0.000070859152	0.981829101890	N\A	0.031631156444	0.003875587269	0.014490699172	35	6	
3600000	588.666890	1	-1.067058631454	1.078816314918	-0.038790970481	0.023902643801	0.000057392897	0.979677689237	N\A	0.029303934586	0.003816515736	0.014640281844	32	9	
3650000	594.143432	1	-1.121307645918	1.050301545861	-0.039189838577	0.045939119411	0.000057470320	0.978915387456	N\A	0.034601167799	0.003860025311	0.016069357330	42	8	
3700000	599.420435	1	-1.023776518103	1.049838175859	-0.040860796365	0.042381359687	0.000094704612	0.982181507058	N\A	0.029279356140	0.003981633057	0.014281312608	49	8	
3750000	585.447209	1	-1.122131077360	1.105697287487	-0.045084755067	0.030502478092	0.000079445976	0.979690054900	N\A	0.036330329955	0.004022979316	0.017025783310	38	8	
3800000	576.283998	1	-0.667021499493	0.956572898099	-0.033470585804	0.089624936493	0.000097292117	0.977880230739	N\A	0.030348414056	0.004437660163	0.015620768529	33	8	
3850000	590.657803	1	-0.962537697209	1.023308015286	-0.038399630954	0.044596570373	0.000070039729	0.980368927471	N\A	0.029928117449	0.004235294985	0.016200744209	40	7	
3900000	595.604364	1	-1.029346138315	1.046619261190	-0.036410457114	0.029320098991	0.000083872201	0.979484538734	N\A	0.030691964059	0.003763005285	0.014837257404	37	7	
3950000	600.933319	1	-0.915228040651	0.977597199941	-0.034251289376	0.072272095267	0.000080628763	0.981185135654	N\A	0.034231880315	0.004854663851	0.015893215502	38	8	
4000000	583.352194	1	-0.791824268057	0.930150127470	-0.034141982233	0.087269232992	0.000064953410	0.979553152295	N\A	0.034273345163	0.003868040531	0.015878761378	40	6	
4050000	593.262515	1	-0.931214377330	1.005900422739	-0.036339370278	0.048833879315	0.000051536133	0.976441674227	N\A	0.035968730257	0.003909812205	0.016156053860	31	8	
4100000	592.568049	1	-1.044998626077	1.026225373152	-0.035243310350	0.051471926663	0.000143145163	0.981280461123	N\A	0.031310242844	0.003087111594	0.012782245284	42	6	
4150000	591.907748	1	-1.012586351198	1.037515566605	-0.040891406384	0.058819082665	0.000059258279	0.980479927289	N\A	0.027859309729	0.004156996463	0.014669980911	45	7	
4200000	590.522779	1	-1.026966415067	1.035921084610	-0.032506629853	0.028518460969	0.000050300873	0.982709142131	N\A	0.029057229618	0.003675061831	0.014185647115	40	9	
4250000	587.806463	1	-1.180076725965	1.085196518832	-0.052287209756	0.070814403850	0.000120133605	0.978582915862	N\A	0.034481623132	0.004429655624	0.017148045680	43	9	
4300000	581.760237	1	-1.031134630755	1.062195447773	-0.038431199572	0.020037997575	0.000056997547	0.977775455953	N\A	0.035088408342	0.003837285512	0.014578944551	40	8	
4350000	601.110572	1	-1.051688585629	1.035965349969	-0.036260767878	0.051236457949	0.000113292030	0.982132824741	N\A	0.033537119931	0.004660168009	0.015080517422	34	9	
4400000	592.407855	1	-1.083171202420	1.072200228788	-0.043486551923	0.043740952579	0.000202817050	0.977558778300	N\A	0.035429915640	0.003659666165	0.015564491609	36	8	
4450000	572.011061	1	-1.124450002011	1.104271798372	-0.047955294885	0.036310682981	0.000052755462	0.978960426693	N\A	0.030612384626	0.003609321312	0.014030150535	46	7	
4500000	602.486027	1	-1.012150623423	1.038426758917	-0.039205654649	0.049516994438	0.000059195379	0.978547899517	N\A	0.032675449533	0.003826138875	0.015493739017	35	8	
4550000	584.882730	1	-0.933315170918	0.994383862423	-0.037769688279	0.079390636068	0.000098752183	0.976821216487	N\A	0.036447909223	0.004068029733	0.016276483857	42	5	
4600000	583.565498	1	-0.838588496964	0.950444734658	-0.031913436239	0.071726043474	0.000029667626	0.987484931889	N\A	0.032654822878	0.003772755215	0.014207524515	31	8	
4650000	603.094246	1	-0.927138537568	0.992862331791	-0.037175833980	0.065956095823	0.000057292862	0.977524081435	N\A	0.033609160506	0.004109047092	0.015849982955	30	9	
4700000	593.661679	1	-1.038778262401	1.050770897047	-0.038754064976	0.037788659593	0.000067694820	0.983627826031	N\A	0.025051377709	0.003552833458	0.012955648626	34	5	
4750000	590.888398	1	-1.006645054392	1.037836993980	-0.040691783380	0.051479237478	0.000047200051	0.975773141219	N\A	0.038138179483	0.003981051431	0.015099507401	47	5	
4800000	569.343318	1	-1.023886330488	0.954361764347	-0.027537390188	0.058624992340	0.000065895292	0.976705399103	N\A	0.035050810143	0.004054417987	0.015412495392	33	6	
4850000	583.978846	1	-1.132680405179	1.002417879513	-0.034780364563	0.057814655731	0.000069159955	0.977705809012	N\A	0.035115669585	0.003840008890	0.014735634929	36	11	
4900000	601.826047	1	-0.963485575464	1.005565758344	-0.038674041255	0.070927453473	0.000105915034	0.977494472188	N\A	0.032605260477	0.004335349944	0.016129365975	37	10	
4950000	594.839782	1	-0.967285681512	1.010805766114	-0.039012266865	0.064882026322	0.000052884627	0.979313197115	N\A	0.030609477836	0.003623339932	0.014908394701	30	10	
5000000	609.267964	1	-1.073947059747	1.052564616514	-0.043699939403	0.068069916360	0.000042236302	0.982724751982	N\A	0.031272035226	0.004431598959	0.015115591331	39	11	
5050000	582.058607	1	-1.017121526461	1.024424369414	-0.037146929595	0.057207090392	0.000062875522	0.977509400396	N\A	0.037953175668	0.004896225487	0.017710862012	34	8	
5100000	584.045898	1	-0.920074076100	0.985341005203	-0.036401078172	0.072689459154	0.000071292818	0.971661398491	N\A	0.039280064160	0.004493874780	0.017137373870	34	9	
5150000	595.772744	1	-1.104141667858	1.071341103937	-0.040609337966	0.040227440751	0.000070829269	0.979919330615	N\A	0.032073668643	0.003871196858	0.014695304629	41	9	
5200000	595.590204	1	-1.086897780306	1.099599667003	-0.048161083026	0.044143503192	0.000054091480	0.982284385763	N\A	0.029081450010	0.004031511614	0.014490822932	31	10	
5250000	583.570953	1	-0.930406898865	1.004197151897	-0.036937009255	0.063569792603	0.000069536351	0.974320629516	N\A	0.039017615877	0.004391220507	0.018203190829	34	7	
5300000	591.371012	1	-1.250693417561	1.109395091957	-0.045228447540	0.026325546113	0.000081396610	0.983113977667	N\A	0.027857652602	0.003796828616	0.013493168012	45	10	
5350000	605.573089	1	-1.090441006587	1.058555240371	-0.042199306199	0.052465284296	0.000060209088	0.976481124096	N\A	0.035411576112	0.003957476572	0.015691178679	34	10	
5400000	593.053025	1	-1.048290620407	1.054815690344	-0.036884274255	0.029125907529	0.000146547794	0.976754151076	N\A	0.037190992961	0.004190594681	0.016387779714	31	9	
5450000	588.289587	1	-0.968453328781	1.019151140388	-0.034701454371	0.036851568995	0.000076936164	0.977703912511	N\A	0.035937017852	0.004178079031	0.015688932507	35	11	
5500000	594.074943	1	-1.111362587296	1.107712150621	-0.043694776109	0.010295142319	0.000044364883	0.982168297143	N\A	0.031760191350	0.003258153807	0.013950771582	43	8	
5550000	586.160065	1	-1.224543995521	1.055424030014	-0.039080386345	0.030024261218	0.000116165322	0.979180510097	N\A	0.031921817785	0.004113598739	0.015354357673	34	10	
5600000	599.684075	1	-1.002080095306	1.022039578746	-0.038638430532	0.061273510920	0.000060508952	0.980488244307	N\A	0.032361088897	0.003770298218	0.014978398659	41	12	
5650000	606.332959	1	-1.047470499604	1.062035865586	-0.042446174552	0.046436706517	0.000061559780	0.983669720265	N\A	0.028577512972	0.003258053086	0.013032699848	50	11	
5700000	598.735459	1	-1.014662267140	1.022020951743	-0.038224489339	0.063661094523	0.000056224054	0.980577388448	N\A	0.030132977966	0.003724346405	0.013607972329	32	9	
5750000	591.984606	1	-0.993192974509	1.006681625768	-0.031671134851	0.039741001016	0.000075725783	0.981213757676	N\A	0.029291414710	0.004518849024	0.015118141270	37	7	
5800000	582.618185	1	-0.975899596039	1.036721276025	-0.043814633122	0.065643530303	0.000072320731	0.978354167830	N\A	0.033294429848	0.004045075202	0.015285938229	33	7	
5850000	578.634293	1	-1.091543176998	1.101800443270	-0.042516109438	0.016395340589	0.000050992493	0.983264726601	N\A	0.022842614365	0.002889726092	0.011845575585	43	7	
5900000	586.373223	1	-0.950266354744	0.986392215374	-0.037225920930	0.078527719534	0.000085159302	0.974807550701	N\A	0.038516164272	0.004722786714	0.017049114422	45	9	
5950000	593.299630	1	-1.050034278775	1.077157822682	-0.045597016294	0.039371581650	0.000058845964	0.979055630122	N\A	0.031449092623	0.004113945641	0.015611897478	36	10	
6000000	591.254226	1	-1.085004968132	1.079007102502	-0.042768394921	0.032885867359	0.000058428114	0.976154351694	N\A	0.037210266266	0.004022622478	0.016327471217	42	8	
6050000	592.931724	1	-0.980313453777	1.071188201675	-0.042506588449	0.041714501651	0.000042873247	0.976751807694	N\A	0.036218067408	0.003795712693	0.015334951051	34	13	
6100000	594.025914	1	-0.984333289750	1.009589261828	-0.038054684140	0.069675177636	0.000065963585	0.980967170693	N\A	0.030690091886	0.004538787395	0.015323358858	47	10	
6150000	600.469726	1	-1.103012665757	1.080386840319	-0.045781218726	0.055302817611	0.000095215062	0.976399520767	N\A	0.036519409810	0.004056235583	0.016072255821	29	9	
6200000	605.706435	1	-0.902243648231	0.970097388333	-0.031334431202	0.060586486405	0.000076357456	0.979762011686	N\A	0.032095915329	0.004035511655	0.014605817829	44	11	
6250000	594.797834	1	-1.027362739727	1.047738542186	-0.046713284047	0.075422652836	0.000067335780	0.975769601299	N\A	0.036802800315	0.004711336375	0.017354202632	36	10	
6300000	601.060993	1	-1.040358171180	1.055463028081	-0.040032285520	0.045382253168	0.000102057235	0.982477017494	N\A	0.029489574101	0.004007289885	0.014695166458	40	11	
6350000	613.602316	1	-1.043379457784	1.062921401203	-0.041801456103	0.039249745346	0.000062528146	0.980865891376	N\A	0.028371951405	0.003607365192	0.014608157884	38	12	
6400000	588.747367	1	-1.014286790610	1.041285081294	-0.037987827658	0.035464671691	0.000057756842	0.986117115397	N\A	0.028929104859	0.003475632094	0.012780648086	27	9	
6450000	587.704990	1	-1.017250226980	1.045244326897	-0.045226128231	0.066503861891	0.000159716506	0.978011889858	N\A	0.032958610912	0.003822999150	0.015479587851	43	9	
6500000	572.049236	1	-1.082404521116	1.072647282666	-0.047697673258	0.066782750284	0.000085637625	0.974654258549	N\A	0.040052936297	0.004740413371	0.016868083907	45	8	
6550000	591.400074	1	-0.887705200712	0.954977053595	-0.028745669341	0.060657552760	0.000083928416	0.979845677266	N\A	0.030810069047	0.003011135857	0.013293315396	36	9	
6600000	609.688058	1	-1.087071989978	1.084759617088	-0.043635681171	0.032526879285	0.000044096893	0.982361086858	N\A	0.026612554932	0.003261844943	0.013051699024	39	10	
6650000	582.613210	1	-1.073734254255	1.049131471234	-0.039518701984	0.038950836992	0.000133889007	0.976290942281	N\A	0.033139949912	0.003212439123	0.013146038365	29	9	
6700000	591.699505	1	-1.134437598801	1.080617772429	-0.045316268330	0.056172881107	0.000106971155	0.979085713457	N\A	0.033967141178	0.003441492114	0.014881035024	47	9	
6750000	593.422906	1	-1.080687682492	1.073569943674	-0.040710510930	0.030046846580	0.000047030008	0.978581758327	N\A	0.031440915715	0.003416476428	0.014457793289	48	9	
6800000	606.454167	1	-1.014255352474	1.045058171691	-0.042222591099	0.051699776740	0.000057830901	0.981721339345	N\A	0.028240703814	0.003429952169	0.014065435994	37	9	
6850000	589.643427	1	-0.970654891182	1.021542784014	-0.036957956887	0.059244247844	0.000068441590	0.978122567529	N\A	0.034711006545	0.003884762672	0.016217024390	43	9	
6900000	611.977284	1	-1.103574765172	1.096467316646	-0.044921842288	0.030212710829	0.000103185426	0.980571554056	N\A	0.030551866945	0.003476509261	0.014275423449	35	13	
6950000	586.085686	1	-1.003872975404	1.021729235329	-0.033542716381	0.039441771352	0.000063884665	0.981278699092	N\A	0.032565512739	0.003372701125	0.014938275682	27	10	
7000000	574.075832	1	-0.951071435020	1.017016944475	-0.036172378137	0.040161555848	0.000184839991	0.975328297078	N\A	0.032531697673	0.003674903735	0.015210399232	33	7	
7050000	590.208582	1	-0.895220188223	0.991039566981	-0.045161069743	0.115313903446	0.000111276754	0.977496551670	N\A	0.038690462985	0.004961882063	0.018672244495	37	9	
7100000	569.632669	1	-0.991126294464	1.061365379094	-0.044746788049	0.052298461419	0.000093517974	0.973984479814	N\A	0.038955935323	0.004496636467	0.017525872849	32	8	
7150000	598.661155	1	-0.979056377698	1.003104586062	-0.037096309750	0.063905858508	0.000081292707	0.978563834954	N\A	0.031262820284	0.003738351410	0.014709372998	27	9	
7200000	595.770842	1	-0.945755864049	0.986141304192	-0.037680344390	0.077214411324	0.000060127564	0.978850053490	N\A	0.036096529829	0.004852784651	0.017269874424	36	11	
7250000	590.493825	1	-0.828394774932	1.028937679909	-0.040993445166	0.060158802677	0.000079246170	0.977705380548	N\A	0.036486145839	0.004227279435	0.016456117607	37	12	
7300000	597.483442	1	-1.014899267058	1.033962910246	-0.036627167277	0.032917801809	0.000073897298	0.981121815309	N\A	0.029591645650	0.003856898431	0.014636763618	49	10	
7350000	584.097527	1	-0.981237545374	1.022124487282	-0.044149285329	0.071086293958	0.000055970601	0.973385414966	N\A	0.038332830400	0.004792017300	0.017582879783	38	7	
7400000	598.411047	1	-1.115713407349	1.090472856615	-0.039808599603	0.016443482861	0.000070774916	0.978780456328	N\A	0.033889053726	0.004522642177	0.015984606565	30	8	
7450000	581.548765	1	-1.006788461885	1.017099132246	-0.033492139225	0.038906788808	0.000046492749	0.987124200612	N\A	0.020205400460	0.002709250140	0.011654049514	50	9	
7500000	597.395744	1	-1.117057212868	1.089446421687	-0.042618015581	0.034188933767	0.000052586126	0.977017741443	N\A	0.036971160902	0.004015321729	0.015804219302	42	7	
7550000	599.539155	1	-1.045798422701	1.044275328277	-0.038988947554	0.050328837715	0.000060295227	0.980714055682	N\A	0.031357234674	0.003757812217	0.014307371069	35	5	
7600000	589.117456	1	-1.139801765989	1.120490423606	-0.049028292182	0.038082979825	0.000066270762	0.980690184893	N\A	0.031630415294	0.003756998819	0.014722135819	51	8	
7650000	585.279785	1	-0.951900334396	0.972768386350	-0.028473486543	0.059154795108	0.000076126233	0.977967828007	N\A	0.038976716422	0.004357263657	0.016681590825	31	7	
7700000	592.288492	1	-0.960656667793	0.995732993302	-0.032489154489	0.051953556098	0.000087505866	0.979037045837	N\A	0.032657760989	0.003003348324	0.013020739090	38	7	
7750000	596.738866	1	-1.301600579359	1.145675834845	-0.045655420197	-0.001002993383	0.000055066608	0.979907981626	N\A	0.033657184425	0.003762472938	0.014572824111	32	9	
7800000	606.124913	1	-1.033858603302	1.053138947862	-0.044032484937	0.060855307857	0.000055397966	0.978181213221	N\A	0.035648779575	0.004001252299	0.016178028530	37	9	
7850000	580.372049	1	-0.957891099618	0.996518028549	-0.036364729757	0.069589616167	0.000105701570	0.977194967289	N\A	0.036995604684	0.004508255804	0.017006350750	28	5	
7900000	590.993845	1	-0.931384044300	1.082131726091	-0.042370819503	0.034129667739	0.000032594856	0.980602687722	N\A	0.029483927519	0.003305074409	0.013016877551	43	8	
7950000	587.399690	1	-0.930842425719	0.991536597640	-0.038617950052	0.071439627943	0.000099121179	0.978068448567	N\A	0.036813057668	0.004362854522	0.016344326850	39	10	
8000000	591.763550	1	-0.993847579638	1.014264740529	-0.038327693793	0.067315142926	0.000049136420	0.979037192829	N\A	0.031133883656	0.004027699191	0.014701712400	39	7	
8050000	577.835812	1	-0.978439215309	1.023235534814	-0.043053281199	0.074893802495	0.000053805453	0.976310189410	N\A	0.037230536406	0.004734472316	0.017314929804	45	6	
8100000	573.492689	1	-1.052027454799	1.048768002217	-0.041248372195	0.060821452575	0.000056187400	0.978274965416	N\A	0.038224371027	0.004358965014	0.017087709680	34	7	
8150000	585.399941	1	-1.015608925000	1.033530732267	-0.039424655750	0.051386992625	0.000048896252	0.981190620095	N\A	0.026690419453	0.003437897449	0.012729336639	44	6	
8200000	590.754376	1	-0.929638716655	0.975533810982	-0.038420290902	0.095916635886	0.000051284137	0.982177757986	N\A	0.033512903700	0.003610336416	0.015241950868	39	7	
