Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m3-glob-005.txt
Log File Name:                   PAL_d1_m3-glob-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1181547843
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m3-glob-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.207006
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.72 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
3800000	358.116558	1	0.805473081526	0.733285312749	-0.035852443920	0.000218396511	0.917476258062	N\A	0.022112750985	0.004531585562	37	20	-0.000396307495	Global Trend	
3850000	356.966979	1	0.754284261777	0.800463372805	-0.047523132855	0.000229776625	0.910424815241	N\A	0.024038797075	0.005137673853	34	14	-0.001383605618	Global Trend	
3900000	356.206037	1	0.769231137342	0.809229741934	-0.048595878433	0.000478251699	0.907798738685	N\A	0.025572384770	0.005749881364	47	15	-0.004128834914	Global Trend	
3950000	328.620220	1	0.969244585395	0.729384403829	-0.035446636471	0.000403888296	0.907052816617	N\A	0.026416256493	0.006008057882	32	11	-0.004701945324	Global Trend	
4000000	361.993754	1	0.896460072743	0.777162114521	-0.040544960420	0.000204275602	0.921532862704	N\A	0.024168716153	0.005259631747	28	12	-0.003870563003	Global Trend	
4050000	363.382701	1	0.850683308103	0.721108087899	-0.034715899831	0.000431066313	0.913814870488	N\A	0.023198161537	0.005114744596	35	18	-0.002010949047	Global Trend	
4100000	347.467665	1	0.954662330344	0.744342399197	-0.038836312868	0.000503120667	0.923282187389	N\A	0.021449952253	0.004922678479	42	16	-0.004835106016	Global Trend	
4150000	361.833524	1	0.788964693732	0.778132367951	-0.042618603047	0.000143111686	0.921447295176	N\A	0.024512874549	0.005413029052	48	12	-0.001409621094	Global Trend	
4200000	369.976575	1	0.734465528217	0.742333545948	-0.035992826351	0.000370320748	0.962715866017	N\A	0.020184448195	0.002903248531	50	17	-0.000480991180	Global Trend	
4250000	338.187752	1	1.003348258998	0.713739893476	-0.032818809608	0.000545729723	0.902497849668	N\A	0.026354449572	0.005847632391	31	12	-0.005587592377	Global Trend	
4300000	356.461371	1	0.822078786950	0.782474747610	-0.044513425933	0.000419883956	0.924619950064	N\A	0.022564934592	0.004972136506	29	13	-0.003291377621	Global Trend	
4350000	370.566148	1	0.764861534442	0.802497404539	-0.049984912517	0.000351700433	0.910163990136	N\A	0.024972358802	0.005509284966	34	14	-0.002084408094	Global Trend	
4400000	357.571164	1	0.830573214545	0.827788897140	-0.053265384824	0.000427580312	0.923462297325	N\A	0.022010590515	0.004977634118	39	16	-0.006405788805	Global Trend	
4450000	348.889285	1	0.619707574815	0.800340462558	-0.047260437318	0.000389576747	0.915859178259	N\A	0.023652553856	0.005565776572	43	15	0.001022903841	Global Trend	
4500000	355.402937	1	0.766127261722	0.772183366913	-0.044126351568	0.000542738426	0.926853360446	N\A	0.023610577992	0.005613251912	35	13	-0.001817263815	Global Trend	
4550000	361.136325	1	0.975088864741	0.744606112972	-0.037151040533	0.000488770193	0.915539941576	N\A	0.023378071494	0.005478384283	40	14	-0.006916704246	Global Trend	
4600000	365.413428	1	0.734007270264	0.810003914337	-0.051229935460	0.000475700172	0.933456213801	N\A	0.024624317228	0.005486791344	37	16	-0.003201322295	Global Trend	
4650000	359.544752	1	0.684097682674	0.798311941868	-0.046718705361	0.000178005776	0.930252422682	N\A	0.026033036101	0.005568229289	49	12	-0.000949621965	Global Trend	
4700000	343.321250	1	0.684292795329	0.730451278289	-0.030594103621	0.000216027524	0.902266143909	N\A	0.026270700604	0.005661193732	49	13	-0.000024816464	Global Trend	
4750000	350.154949	1	0.820753878668	0.743401740638	-0.039572103447	0.000155060555	0.913113832396	N\A	0.025355096905	0.005951606510	39	10	-0.001082709885	Global Trend	
4800000	349.215661	1	0.832896703775	0.785515226631	-0.045538456727	0.000234593328	0.915081525008	N\A	0.023683832377	0.004963474267	38	9	-0.003151045567	Global Trend	
4850000	332.178743	1	0.674139510903	0.776274163976	-0.043834846948	0.000585045993	0.899967194487	N\A	0.025920858431	0.006040863608	33	12	-0.000918398979	Global Trend	
4900000	351.533553	1	0.732283439711	0.782047155916	-0.047801364552	0.000380434980	0.903833683985	N\A	0.026297342508	0.006024692497	34	15	-0.000645806235	Global Trend	
4950000	340.956313	1	0.748169162577	0.755218663062	-0.037080753613	0.000389335186	0.914011502116	N\A	0.024814520157	0.005287563075	37	13	-0.001649643548	Global Trend	
5000000	337.811448	1	0.839624744646	0.770183919577	-0.045750921628	0.000516373730	0.910423952367	N\A	0.025095639100	0.005574123096	33	12	-0.003859616867	Global Trend	
5050000	360.256842	1	0.672615709178	0.814413098563	-0.050237706847	0.000455148616	0.914739121778	N\A	0.023820615452	0.005296354814	39	22	-0.000919935676	Global Trend	
5100000	354.506677	1	0.919197361488	0.808197647788	-0.052050005840	0.000665553915	0.917355880774	N\A	0.022339446305	0.004649045799	38	13	-0.010574623700	Global Trend	
5150000	345.147865	1	0.615450577372	0.755325675916	-0.044171504338	0.000276044832	0.914198350428	N\A	0.023768654530	0.005226664448	37	16	0.002116881117	Global Trend	
5200000	349.867075	1	0.829912765144	0.723589314795	-0.034792582427	0.000214203495	0.912248908216	N\A	0.025025406225	0.005497213890	42	13	-0.001552508303	Global Trend	
5250000	360.648704	1	0.725911061490	0.758637651740	-0.041415955192	0.000442505397	0.922894739451	N\A	0.023544293226	0.005297223283	36	15	-0.000629735509	Global Trend	
5300000	354.417031	1	1.366075112578	0.748810700989	-0.037121031604	0.001254702911	0.950498389802	N\A	0.023213128462	0.005084705761	46	18	-0.013515827532	Global Trend	
5350000	354.538141	1	0.665634634094	0.790108150823	-0.049395736420	0.000295127999	0.920319358587	N\A	0.023071976766	0.005283588218	39	16	0.000355382626	Global Trend	
5400000	338.951657	1	0.930229761596	0.740222740607	-0.045422233778	0.000536195049	0.915414050545	N\A	0.023487889464	0.005608030708	38	14	-0.003108111563	Global Trend	
5450000	352.958810	1	0.813752653634	0.786909336399	-0.048801794300	0.000332667809	0.914539297945	N\A	0.023661780314	0.005299273176	43	18	-0.002412435859	Global Trend	
5500000	344.899414	1	0.755770320497	0.770492686395	-0.040331247007	0.000538589302	0.919183758349	N\A	0.022562532342	0.005430516792	38	13	-0.001716771236	Global Trend	
5550000	353.020152	1	0.804202339686	0.828403819364	-0.059301369573	0.000409408072	0.913892631279	N\A	0.024071863772	0.005411161306	45	9	-0.004332742743	Global Trend	
5600000	314.818184	1	0.797645751602	0.807553381069	-0.049880306584	0.000596779909	0.900661763899	N\A	0.024376675937	0.005433203133	42	5	-0.005300269410	Global Trend	
5650000	346.921472	1	0.954224015256	0.764510505566	-0.044362817018	0.000602852463	0.908567050937	N\A	0.024776157667	0.005801024166	30	14	-0.007271146241	Global Trend	
5700000	359.050036	1	0.771835742909	0.778139040859	-0.045590451212	0.000561972290	0.914565508836	N\A	0.025225726184	0.005910586560	42	10	-0.001415649346	Global Trend	
5750000	339.622841	1	0.863698280748	0.783182939072	-0.047999633713	0.000485414763	0.908663790925	N\A	0.023668737362	0.004842861377	35	14	-0.004154877997	Global Trend	
5800000	338.885082	1	0.653992036354	0.771858780716	-0.048194936133	0.000448247889	0.904970822549	N\A	0.024770490162	0.005214140097	56	13	0.001451315767	Global Trend	
5850000	362.150833	1	0.870161272374	0.788386973610	-0.045602221579	0.000359430629	0.914784165645	N\A	0.025317760691	0.005370385466	27	14	-0.004273552565	Global Trend	
5900000	358.833506	1	0.818101427118	0.737641535382	-0.034985769500	0.000490581729	0.939403441626	N\A	0.020976011979	0.003301840158	39	14	-0.002018727732	Global Trend	
5950000	351.626317	1	0.917320875644	0.702508631123	-0.030085767763	0.000197270270	0.939237153721	N\A	0.019431573432	0.005076727746	36	15	-0.001622404801	Global Trend	
6000000	352.835874	1	0.677402497243	0.755447437869	-0.044298195541	0.000429256966	0.916729423322	N\A	0.024839476171	0.005408270508	40	12	0.000132640525	Global Trend	
6050000	332.666925	1	0.525522699925	0.737915435728	-0.035010905034	0.000542334845	0.902198260374	N\A	0.028136740510	0.006292771923	43	11	0.004284882763	Global Trend	
6100000	358.796928	1	0.874889223647	0.762586633441	-0.045389943719	0.000390572899	0.914704324251	N\A	0.025635748638	0.006024329499	39	13	-0.003842454496	Global Trend	
6150000	346.867604	1	1.073169962511	0.705500466647	-0.030738247381	0.000541163285	0.924421681486	N\A	0.024250168297	0.005891193516	40	12	-0.006188544912	Global Trend	
6200000	354.624512	1	0.719844907416	0.754602682994	-0.041683946323	0.000451573403	0.918974249973	N\A	0.022220313965	0.004860966906	43	17	-0.000757520666	Global Trend	
6250000	357.399083	1	0.843194455023	0.760407598444	-0.041493002673	0.000165324342	0.920615596085	N\A	0.025051309800	0.005892774109	39	9	-0.002128577811	Global Trend	
6300000	360.646791	1	0.786952337412	0.810402853149	-0.046479563033	0.000372329686	0.920129669763	N\A	0.024703264030	0.005361101434	35	13	-0.004926580167	Global Trend	
6350000	348.949017	1	0.972251285350	0.791942899394	-0.052951807203	0.000545172004	0.904930079078	N\A	0.025724609069	0.006044698474	30	15	-0.006631030398	Global Trend	
6400000	346.781572	1	0.853813347163	0.799958218850	-0.048536227371	0.000547286252	0.918699677365	N\A	0.025825251302	0.006021994671	44	14	-0.004356177167	Global Trend	
6450000	379.259046	1	0.685496611671	0.754159358142	-0.036527512888	0.000440679445	0.947820322705	N\A	0.024077860086	0.005189110306	30	18	-0.000090517286	Global Trend	
6500000	368.332808	1	0.908061966770	0.783494086758	-0.043368917971	0.000306577626	0.923651150054	N\A	0.023727901554	0.005540638851	42	16	-0.003641786907	Global Trend	
6550000	382.789981	1	0.889941122120	0.746658889939	-0.037392956792	0.000381112472	0.922378294697	N\A	0.023686714329	0.005272488259	33	19	-0.004329535372	Global Trend	
6600000	374.166923	1	0.881174870034	0.770465206999	-0.045381352207	0.000127034320	0.927547349839	N\A	0.022555385500	0.005303941725	39	21	-0.001625371251	Global Trend	
6650000	390.222917	1	0.795011247972	0.769263348999	-0.042350503265	0.000179002489	0.935341150053	N\A	0.021220708256	0.004718284474	59	24	-0.002263300251	Global Trend	
6700000	350.719652	1	0.833389483575	0.767670138254	-0.042194742945	0.000186843913	0.910892894719	N\A	0.025827690680	0.005304081639	32	14	-0.002102061256	Global Trend	
6750000	350.417017	1	0.821266923777	0.835305256650	-0.057735952780	0.000426154755	0.918884266567	N\A	0.025621854034	0.005988475844	43	10	-0.003641739762	Global Trend	
6800000	335.487092	1	0.722093360408	0.849465375893	-0.059220235798	0.000411663435	0.910681448125	N\A	0.024676901875	0.005563263954	33	15	-0.001390275686	Global Trend	
6850000	348.854525	1	0.782065453249	0.774757064243	-0.040718722025	0.000242650356	0.915972630154	N\A	0.024308866924	0.005247514191	38	17	-0.001774562369	Global Trend	
6900000	359.543948	1	0.692514872508	0.771355790593	-0.036426227348	0.000302161417	0.912774838304	N\A	0.026799974530	0.005988952825	41	15	-0.001195827234	Global Trend	
6950000	354.718101	1	0.750357811921	0.740783658006	-0.037672272309	0.000572364838	0.916806297312	N\A	0.022618086250	0.004302869700	38	12	-0.000655795459	Global Trend	
7000000	381.686977	1	0.849879751138	0.731896747875	-0.032775399062	0.000472908451	0.954928537588	N\A	0.021796364543	0.004376895275	37	18	-0.001478125871	Global Trend	
7050000	363.583561	1	0.917256975348	0.737212567801	-0.039846647027	0.000421570059	0.907495910942	N\A	0.024454781233	0.005464177894	33	13	-0.004180082696	Global Trend	
7100000	328.330929	1	0.644364726751	0.760767803913	-0.039846349646	0.000532403393	0.906544471713	N\A	0.025625798384	0.006046947341	43	16	-0.000629900367	Global Trend	
7150000	335.499414	1	0.788643742402	0.723401957974	-0.036859169758	0.000431587967	0.903106226800	N\A	0.023550683149	0.004995484328	36	14	0.000572737967	Global Trend	
7200000	377.478491	1	0.788622323828	0.713693183988	-0.029012531415	0.000300484437	0.925265154599	N\A	0.023934593152	0.005164407191	40	23	0.000103617810	Global Trend	
7250000	365.716925	1	0.887439167704	0.753948817162	-0.036963318829	0.000337547418	0.928213257117	N\A	0.023147511956	0.005179452524	44	17	-0.003812217297	Global Trend	
7300000	343.118822	1	0.379184668814	0.772600817671	-0.041964536262	0.000518003261	0.916055499608	N\A	0.023113441116	0.005363251939	35	12	0.002420199773	Global Trend	
7350000	351.730071	1	0.906514707099	0.754944774794	-0.040302394332	0.000589027715	0.912725369963	N\A	0.025801570817	0.006159706589	39	16	-0.001008601468	Global Trend	
7400000	350.616022	1	0.936552138800	0.735042427428	-0.028840475141	0.000187841582	0.950996246770	N\A	0.024916485407	0.005590314394	44	14	-0.002127697471	Global Trend	
7450000	349.597026	1	0.813458180160	0.755731715837	-0.037692019012	0.000272159418	0.905341428449	N\A	0.026036296328	0.005596482666	49	11	-0.000866419540	Global Trend	
7500000	365.654959	1	0.885483685236	0.788122830379	-0.045730325681	0.000140086264	0.929050658889	N\A	0.020949122060	0.004794518081	42	15	-0.003457222581	Global Trend	
7550000	352.626937	1	0.844315707237	0.759099806131	-0.037407267738	0.000223689325	0.924349898553	N\A	0.024487963821	0.005339580016	39	18	-0.001825641504	Global Trend	
7600000	360.120190	1	0.902808978877	0.710666367625	-0.030402791838	0.000545069147	0.911460209162	N\A	0.022911796302	0.005451685327	32	13	-0.003802780508	Global Trend	
7650000	363.658486	1	0.418145278947	0.754277785545	-0.035222304647	0.000221657408	0.911787531891	N\A	0.025898292032	0.005443743075	39	17	0.000332920864	Global Trend	
7700000	348.529664	1	0.481463063104	0.755355591369	-0.040721057726	0.000492532346	0.904911285672	N\A	0.025612150832	0.005833448830	37	10	0.000719267918	Global Trend	
7750000	351.640224	1	0.693584072461	0.742132066167	-0.032014836713	0.000514085502	0.921897801838	N\A	0.024541371619	0.005547866097	39	15	-0.004686222659	Global Trend	
7800000	342.065084	1	0.244273034356	0.821759947854	-0.053945506921	0.000570635861	0.918263713345	N\A	0.024560555416	0.005910550936	25	12	0.006911908747	Global Trend	
7850000	368.810007	1	0.881214818490	0.767385866013	-0.043875383000	0.000397315735	0.924611638199	N\A	0.023378318421	0.005252492125	39	16	-0.004306630339	Global Trend	
7900000	354.804645	1	1.031684477126	0.779495665612	-0.043897881648	0.000435157693	0.922598650102	N\A	0.022985188233	0.005383492417	39	17	-0.006532002397	Global Trend	
7950000	372.753038	1	0.940234200126	0.726543023697	-0.028007901868	0.000375042632	0.928029650097	N\A	0.021889689630	0.005041288984	47	16	-0.004839171808	Global Trend	
8000000	348.326115	1	0.722262416342	0.792422066037	-0.047986582316	0.000186319246	0.899418478082	N\A	0.026364334170	0.005745084874	44	10	-0.000979789360	Global Trend	
8050000	358.494451	1	1.051018007479	0.722623816748	-0.035201241854	0.000386833220	0.917060709235	N\A	0.023976523474	0.005389305237	31	11	-0.005875203573	Global Trend	
8100000	352.285776	1	0.936572769590	0.758173745404	-0.041723152005	0.000543345582	0.902964696290	N\A	0.024887991441	0.005886399914	32	13	-0.004882071510	Global Trend	
8150000	342.535482	1	0.671919110802	0.784885876997	-0.048460637272	0.000565884281	0.911578356905	N\A	0.024557783975	0.005947733804	47	15	0.001916203430	Global Trend	
8200000	367.100597	1	0.896471459001	0.844659869383	-0.057572081714	0.000365642561	0.926745156937	N\A	0.021828723714	0.004669225661	33	15	-0.008126330655	Global Trend	
8250000	353.620500	1	0.703217368991	0.814485660925	-0.050279719372	0.000106882862	0.923648844674	N\A	0.023870893219	0.005525071982	42	13	-0.000955636637	Global Trend	
8300000	351.731257	1	0.750374547996	0.774137602572	-0.048795447543	0.000197935470	0.909847872482	N\A	0.025311073408	0.005655090307	42	11	-0.000071219819	Global Trend	
