Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  HIP_d1_m9-VR-004.txt
Log File Name:                   HIP_d1_m9-VR-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3152347021
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   HIP_d1_m9-VR-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1700000	450.064647	1	-1.162228381389	1.213561600992	-0.058522553637	-0.018147298307	0.010961371742	0.000003148315	0.959119415953	N\A	0.107682595647	0.016166139744	0.045752525523	0.009116302259	43	32	
1750000	457.930080	1	-1.323031477820	1.298720548637	-0.048883303798	-0.126029828018	0.016442122542	0.000008198934	0.959964213225	N\A	0.084938084521	0.012503297363	0.039717858688	0.007671008199	58	24	
1800000	436.649914	1	-1.101215213938	1.119405495049	-0.037964131582	0.025808603683	-0.003338573617	0.000006659815	0.959741499194	N\A	0.108037796593	0.015360969879	0.046425609283	0.009042372250	43	27	
1850000	430.894435	1	-1.085504029583	1.138093614725	-0.054083540925	0.050056574283	0.001523185397	0.000009795295	0.953132181707	N\A	0.095664595585	0.013773729500	0.045826076781	0.008397563163	56	25	
1900000	443.001132	1	-1.250259796570	1.229397608247	-0.050925962046	-0.046963243080	0.008342585135	0.000030815463	0.953505464391	N\A	0.102249400716	0.014579472392	0.045472835937	0.008637192962	50	28	
1950000	427.235918	1	-1.120095413490	1.121305891202	-0.030351339016	-0.004251398199	-0.003305335916	0.000008193206	0.953484044724	N\A	0.109683625576	0.016674576565	0.044911009698	0.008858246665	38	25	
2000000	444.433880	1	-1.090740783313	1.085001145629	-0.025721591665	-0.013217834253	-0.000166816776	0.000009606855	0.951749190898	N\A	0.113082496961	0.015873525742	0.048424111135	0.008510720974	46	32	
2050000	436.756464	1	-1.187272320293	1.202980838920	-0.044483792604	-0.047025193177	0.005435100157	0.000003863018	0.951015761780	N\A	0.096832993697	0.014243435951	0.044150897735	0.008910807396	50	29	
2100000	419.961861	1	-1.184143488629	1.154575379272	-0.036315039302	0.003637825265	-0.006341101312	0.000015943485	0.952354342632	N\A	0.137265495405	0.019398259435	0.056703915835	0.010331356201	48	30	
2150000	439.568771	1	-1.500571884744	1.421373802815	-0.075428333470	-0.106033260297	0.017713282755	0.000008738336	0.951311010403	N\A	0.130230287112	0.018798282604	0.052690921047	0.010067254951	44	29	
2200000	439.350281	1	-1.372555671607	1.295212602740	-0.056069451780	-0.098869787650	0.013309597458	0.000029039819	0.965056918404	N\A	0.105809394086	0.015821529122	0.043622805520	0.008423801647	40	24	
2250000	434.131778	1	-1.253958255170	1.245256058776	-0.052167134449	-0.052286906362	0.004651938065	0.000085486202	0.958628252898	N\A	0.101377726271	0.014687045521	0.042202569167	0.007844001438	40	37	
2300000	435.905744	1	-1.469616174248	1.420067189886	-0.081440936400	-0.125441330001	0.026198563494	0.000123315457	0.951893703173	N\A	0.123367338057	0.019313462306	0.048498011391	0.009999873275	43	33	
2350000	435.449365	1	-1.355754817832	1.272315706001	-0.039591049865	-0.136530533236	0.009541136931	0.000115679803	0.949664693733	N\A	0.122015751909	0.017110914425	0.053372538364	0.009762456604	42	34	
2400000	444.911174	1	-1.439198688136	1.380196263813	-0.067960211905	-0.155646829359	0.027876382672	0.000111050741	0.955215619099	N\A	0.102264030934	0.015013872555	0.045556824014	0.008707710735	47	28	
2450000	429.351158	1	-1.084103523918	1.149305453923	-0.041292185222	-0.073046374484	0.014732695562	0.000109802676	0.954416746974	N\A	0.135991756057	0.019657284686	0.054731484141	0.010455303547	41	24	
2500000	434.934134	1	-1.216677033038	1.212856542672	-0.044106975293	-0.072671986108	0.006794011941	0.000098873708	0.955216264687	N\A	0.107640061855	0.015931732077	0.046508349834	0.008738061528	51	25	
2550000	424.810580	1	-1.342950897088	1.300796415375	-0.056807263126	-0.118846002292	0.020603063693	0.000149252041	0.955746695728	N\A	0.105232143482	0.016434288663	0.044263968829	0.009133158439	44	30	
2600000	444.579815	1	-1.400853750822	1.359382045510	-0.070814601470	-0.094385977736	0.020082497795	0.000099384850	0.961499869164	N\A	0.124967118644	0.018157820046	0.050689709186	0.009548839364	53	28	
2650000	444.202145	1	-1.436197203529	1.395474913353	-0.072982850748	-0.125341807688	0.021679832120	0.000112903081	0.956553039091	N\A	0.098582681977	0.014111140440	0.044911464388	0.008446745910	56	27	
2700000	437.979494	1	-1.302056802792	1.254991565945	-0.045582498293	-0.090595502457	0.010868871207	0.000106856914	0.959628579192	N\A	0.095327730390	0.014286206610	0.040324765975	0.007676618433	42	24	
2750000	441.065698	1	-1.680007264128	1.524242296244	-0.093806181199	-0.123273102889	0.024469217726	0.000107634488	0.952952719720	N\A	0.118386232168	0.017486007092	0.048367739186	0.009437255061	48	24	
2800000	424.612444	1	-1.177941802897	1.151946297592	-0.030071195387	-0.038066157219	-0.001187095730	0.000134434422	0.950737707611	N\A	0.112348489534	0.016180424578	0.047890236093	0.008937512622	40	23	
2850000	424.129561	1	-1.067082964967	1.104586721949	-0.043245280734	0.036210229682	-0.001918374562	0.000244365490	0.954866466626	N\A	0.119080045746	0.017940545217	0.049083424188	0.009801002592	38	34	
2900000	448.779148	1	-1.215558708184	1.186425135843	-0.042588048353	-0.052709187255	0.007223084675	0.000143530914	0.963911773619	N\A	0.102394558017	0.015082020224	0.044708793487	0.008787354688	43	25	
2950000	444.550864	1	-1.383587400466	1.348965815037	-0.057802345509	-0.164281223736	0.020706022304	0.000287155958	0.945746798086	N\A	0.100921794788	0.013818112946	0.048538841318	0.009080717376	35	20	
3000000	449.660705	1	-1.102300002893	1.135932371646	-0.039987223371	-0.029154348734	0.007652216135	0.000122533123	0.955659322732	N\A	0.110251558919	0.015842327316	0.047875989111	0.009143172910	42	28	
3050000	436.974704	1	-1.284809944499	1.288450784522	-0.059533044648	-0.108966688676	0.021051686367	0.000137205690	0.963447802100	N\A	0.097246195338	0.014126918490	0.041941344065	0.008084581312	50	40	
3100000	435.768946	1	-1.152084848182	1.183284265820	-0.047582968072	-0.048403201497	0.010818451556	0.000084697384	0.957820860350	N\A	0.102434800210	0.014832527057	0.045293795015	0.008836633130	57	34	
3150000	444.179179	1	-1.591642803302	1.528537725376	-0.094999916140	-0.173860563278	0.035011733468	0.000030058477	0.948971794425	N\A	0.116622326011	0.016991116133	0.048809887758	0.009443028855	55	41	
3200000	437.198545	1	-0.961850908819	1.051983424983	-0.027810584666	-0.013773079099	0.004715029027	0.000058194320	0.964821725670	N\A	0.090652445015	0.013315306068	0.043276064201	0.008384762382	54	31	
3250000	452.755165	1	-1.242378613579	1.258096562446	-0.054632266162	-0.087420264025	0.014888365612	0.000107909925	0.961906151165	N\A	0.097035401646	0.014101000879	0.042255748725	0.008382693027	44	32	
3300000	438.700597	1	-1.422070553703	1.373530597086	-0.061782285532	-0.163681952073	0.021052714455	0.000137568245	0.949881938014	N\A	0.108845631488	0.015568069005	0.049732740579	0.009245383179	36	34	
3350000	446.878746	1	-1.564446413591	1.485591988807	-0.081835009211	-0.193611264203	0.033001551237	0.000087138109	0.954418331146	N\A	0.098324304575	0.014384261281	0.045536443266	0.008974602292	45	30	
3400000	435.673744	1	-1.182751240328	1.159116413504	-0.040373685996	-0.007692067401	0.000114375503	0.000135903553	0.951224872351	N\A	0.106621141070	0.015220106207	0.048212477239	0.008661920286	53	28	
3450000	439.753959	1	-1.193107818860	1.178807657488	-0.030935390883	-0.095396428127	0.004750819432	0.000110461423	0.960742539723	N\A	0.096606259862	0.013815280344	0.044384554166	0.007996061942	35	34	
3500000	431.896963	1	-0.946280010878	0.999891057393	-0.029714986182	0.062060801943	-0.000648798353	0.000090684670	0.958917953500	N\A	0.115156814902	0.015931458195	0.050151773353	0.009000326606	41	30	
3550000	438.517607	1	-1.501965615543	1.422845823035	-0.071794781013	-0.132455294024	0.018377251629	0.000056309992	0.953838329447	N\A	0.112736704637	0.014642357690	0.050939723120	0.008257678452	36	40	
3600000	435.653861	1	-1.121433334901	1.107990587212	-0.024856503629	-0.039597849130	-0.001332484650	0.000195379068	0.953299703665	N\A	0.104217621773	0.014201348413	0.047246519798	0.008129377485	54	28	
3650000	434.242226	1	-1.444939196027	1.363488502507	-0.065108244756	-0.114704872936	0.017858556736	0.000154081681	0.949273373240	N\A	0.108166722688	0.015303108387	0.047806446617	0.008329180673	40	24	
3700000	429.398853	1	-1.354858920766	1.331679382664	-0.069320048225	-0.085747945565	0.020776362148	0.000129812529	0.952474916372	N\A	0.114227959942	0.016442627052	0.049185324513	0.009191285222	47	30	
3750000	431.444323	1	-1.387535565220	1.378278020360	-0.071076432117	-0.140042250988	0.026887795874	0.000110015752	0.947585402710	N\A	0.121581075019	0.017338999764	0.053944110678	0.009922396706	50	34	
3800000	437.357617	1	-1.519413563017	1.389053486843	-0.059538221515	-0.151718323341	0.018386109898	0.000119495035	0.964650224157	N\A	0.116115466815	0.016517161868	0.048724025139	0.009465895837	43	31	
3850000	444.350996	1	-1.298884748454	1.277348414132	-0.058381148576	-0.055004773432	0.008903273799	0.000077245342	0.958970295408	N\A	0.115370377384	0.017001931158	0.047491972769	0.009090565957	60	25	
3900000	440.980485	1	-1.375806269295	1.314364331444	-0.061926837780	-0.088133005608	0.016222441506	0.000140143510	0.954558950573	N\A	0.115002577064	0.016675691682	0.049815028245	0.008985568048	56	24	
3950000	435.535369	1	-1.604983862345	1.515942824844	-0.091849319826	-0.137597519872	0.024514036757	0.000095379958	0.950796194782	N\A	0.135087756630	0.019747307677	0.053551994415	0.009962664378	45	27	
4000000	442.090581	1	-1.169625449926	1.193256230182	-0.040651352322	-0.098550677432	0.015463194357	0.000171076193	0.950147333306	N\A	0.115444315817	0.017117084174	0.050020045426	0.009888806568	45	22	
4050000	445.436695	1	-1.224303598546	1.222672576743	-0.042222340017	-0.113717153899	0.014206221304	0.000109900915	0.954738937813	N\A	0.091637279715	0.012658022289	0.043918049121	0.008054892201	48	24	
4100000	428.693278	1	-1.300573088714	1.259195600685	-0.054106136182	-0.070146647722	0.014057206544	0.000122067723	0.954567231918	N\A	0.107693276134	0.015618488541	0.046968020642	0.008874417382	42	27	
4150000	444.914514	1	-1.313524223162	1.278218519061	-0.060018946899	-0.066276252319	0.013370259138	0.000126337746	0.962434912516	N\A	0.097582615379	0.014095512239	0.042964971479	0.008153413160	41	33	
4200000	429.791729	1	-1.263061507034	1.230740517892	-0.047898685723	-0.067955078098	0.012487569148	0.000100218933	0.957264052702	N\A	0.106344431367	0.015526143473	0.045067084967	0.008397050634	46	23	
4250000	443.623247	1	-1.120239760051	1.092429045422	-0.026528740470	-0.007262936548	-0.001939823144	0.000075340199	0.959307367798	N\A	0.107594222112	0.015570307583	0.046996256388	0.008922478925	42	23	
4300000	422.575528	1	-1.015240962108	1.026191267915	-0.010277613951	-0.026029519858	-0.003611486509	0.000107440706	0.969606902113	N\A	0.130631939905	0.016957801283	0.056535418349	0.009423731953	44	28	
4350000	436.725095	1	-1.307585599330	1.285611949895	-0.057617053377	-0.103170906472	0.019474489193	0.000072492369	0.957786503363	N\A	0.126516828438	0.017440981008	0.052820629805	0.009591585057	46	33	
4400000	438.448784	1	-1.558742071778	1.463771597586	-0.082610241678	-0.147929107389	0.026534796400	0.000178160695	0.951417098568	N\A	0.129883424273	0.017759203669	0.054761429137	0.009548109969	39	17	
4450000	426.102484	1	-1.050522138475	1.094535039614	-0.036439779734	0.000726166888	0.001158132902	0.000089096028	0.956778922045	N\A	0.101312985979	0.014822879463	0.045365014792	0.008683382016	51	22	
4500000	439.888979	1	-1.183094277178	1.192214227952	-0.037743264069	-0.073998026431	0.004414832145	0.000137396562	0.955574839784	N\A	0.107984507128	0.015787803355	0.047555625572	0.008771236640	51	28	
4550000	438.240481	1	-1.336449048116	1.284970504571	-0.058549434854	-0.068154654376	0.012183036164	0.000120337292	0.954371123325	N\A	0.099084021738	0.015499374204	0.041503761824	0.008827076004	34	25	
4600000	426.247860	1	-1.100665676397	1.181681632889	-0.044359277113	-0.075975269175	0.014047866730	0.000201037395	0.944486870346	N\A	0.109548689818	0.015194382043	0.051447158311	0.009109369620	46	32	
4650000	430.419967	1	-1.814426348283	1.640808686695	-0.096864605175	-0.222408382979	0.031528558974	0.000116006810	0.951579282093	N\A	0.122307097459	0.017665441987	0.053089709888	0.009945885530	41	23	
4700000	438.092804	1	-1.270742978178	1.281720417193	-0.045879981979	-0.174860170242	0.025681596825	0.000024082379	0.953403591574	N\A	0.120775723469	0.018166165081	0.047703023784	0.009478598273	44	32	
4750000	446.212902	1	-1.176183608525	1.180873873268	-0.052374702127	-0.029541418399	0.014824112302	0.000013862188	0.954883404348	N\A	0.097212010979	0.014112782086	0.043701277266	0.008167404230	59	42	
4800000	439.142515	1	-1.310878524790	1.302654898559	-0.056536939712	-0.106940386420	0.015324863138	0.000010498896	0.951336920669	N\A	0.116460767223	0.017419787545	0.049014884805	0.009858527020	44	33	
4850000	425.997663	1	-1.089627855516	1.173126901574	-0.064454309414	0.040338323933	0.007311101735	0.000013506200	0.959901061380	N\A	0.076665825118	0.012339921934	0.043000619514	0.008246949758	46	38	
4900000	452.554699	1	-1.431320178037	1.408528448895	-0.086674937167	-0.077235187448	0.022465487478	0.000015708318	0.951483340524	N\A	0.136802659538	0.020977680212	0.053683857823	0.010959668086	51	29	
4950000	437.123704	1	-1.309326350828	1.276742344425	-0.051774811405	-0.092382560725	0.013150686035	0.000008541098	0.961905087169	N\A	0.122871011061	0.016644498845	0.052859305540	0.009565218594	38	27	
5000000	447.658119	1	-1.291716716195	1.306730324957	-0.059486706268	-0.110744808896	0.017610722789	0.000009079958	0.960423432029	N\A	0.114959335886	0.015843185931	0.050941274650	0.009455647485	50	26	
5050000	444.735188	1	-1.095087666268	1.137773876397	-0.034894066147	-0.031652188767	0.002510206608	0.000011262062	0.966346721849	N\A	0.074679646983	0.011904181541	0.038251414000	0.007530166885	31	26	
5100000	436.738406	1	-1.356996251820	1.309917012646	-0.051956414727	-0.107075532560	0.013979263521	0.000008720636	0.949968593251	N\A	0.104542295672	0.015774875309	0.045696629143	0.009026146998	52	32	
5150000	439.631077	1	-1.132794511621	1.159179514546	-0.038779020876	-0.028117210875	0.000433496967	0.000016847954	0.954787349536	N\A	0.132594921792	0.019030731253	0.053248780760	0.010205260330	48	34	
5200000	441.772209	1	-1.419304968152	1.373559178414	-0.060057753600	-0.140248924260	0.012885521583	0.000024532864	0.960458709759	N\A	0.096836654375	0.013580488157	0.043250454045	0.007761386219	41	33	
5250000	427.196473	1	-1.344556051505	1.357564261623	-0.071957949012	-0.103025860686	0.020644825870	0.000024385072	0.959425760612	N\A	0.087858516881	0.013924682610	0.037468642959	0.008021104234	49	34	
5300000	438.425039	1	-1.661820917281	1.531138329041	-0.086524442163	-0.163688380948	0.026796683979	0.000016716334	0.957133286850	N\A	0.107764535466	0.015091771455	0.048124434978	0.008903131175	48	36	
5350000	448.948586	1	-1.291402530478	1.316495813324	-0.067098504145	-0.110698155812	0.025212499809	0.000037781263	0.956894729481	N\A	0.114405392644	0.017017849807	0.046153114263	0.009144387160	40	34	
5400000	445.367941	1	-1.360161734621	1.303013978791	-0.051476504242	-0.114452213392	0.011474160490	0.000122446250	0.950310390733	N\A	0.125529970862	0.017495860289	0.052916205883	0.009774705732	46	23	
5450000	440.927834	1	-1.093200430261	1.146872054371	-0.045033192446	-0.009682168963	0.002124344828	0.000091702000	0.955841688490	N\A	0.101229467878	0.014695367871	0.045967204214	0.008883217225	41	25	
5500000	428.727540	1	-1.347764040350	1.321933801209	-0.068790023379	-0.095620637543	0.025960978315	0.000111938784	0.953198787102	N\A	0.122231357774	0.019097049426	0.048096239700	0.010127591249	35	30	
5550000	442.792747	1	-1.105496793571	1.105745662614	-0.034342393231	0.012729279470	-0.002469383996	0.000126905164	0.955677311154	N\A	0.098905845385	0.014665881611	0.041031806002	0.007832652798	41	28	
5600000	444.533868	1	-1.396071322246	1.354787333845	-0.063374276658	-0.146094931961	0.023550172357	0.000110763858	0.949882888181	N\A	0.112940296855	0.016772040927	0.048216037974	0.009421462181	38	23	
5650000	451.857646	1	-1.141863515406	1.167658206242	-0.041318965207	-0.047276087762	0.005976307846	0.000076620314	0.962957928165	N\A	0.114472291130	0.015428622600	0.049921546790	0.008873318469	45	33	
5700000	433.985219	1	-1.062289887282	1.098821478166	-0.028597508540	-0.048965771038	0.003663469119	0.000110826175	0.959851007479	N\A	0.106248452952	0.015611863464	0.043206100064	0.008426826620	51	29	
5750000	444.690822	1	-1.421946407865	1.371396819900	-0.066352639026	-0.143996606084	0.026888003362	0.000099752027	0.954074613086	N\A	0.108396725371	0.016290329806	0.045820419821	0.009156070505	45	30	
5800000	436.856687	1	-1.408942025219	1.334170174285	-0.060816219694	-0.103444943040	0.016528263405	0.000113772146	0.956974974336	N\A	0.111389799639	0.016672335200	0.046554258139	0.009079706888	38	25	
5850000	445.077352	1	-1.296443989002	1.276414743074	-0.061439667572	-0.061681362007	0.013247596298	0.000089236215	0.958169641040	N\A	0.105613913768	0.015182070218	0.045477281342	0.008537326708	49	32	
5900000	436.661645	1	-1.228478803512	1.164200293644	-0.029671356744	-0.056235725866	0.001397911797	0.000097912028	0.958137554011	N\A	0.092625650480	0.014091061492	0.042113086220	0.008440929704	44	34	
5950000	434.318114	1	-1.016213419914	1.076891252560	-0.028588121252	-0.028499041241	0.003904221902	0.000099520920	0.957522712706	N\A	0.101787790270	0.014630632080	0.046302815499	0.008705878056	41	17	
6000000	429.631154	1	-1.174327012218	1.183445162197	-0.040146652701	-0.073649753556	0.008617515085	0.000096725563	0.948586435996	N\A	0.113109361664	0.014770809602	0.049430112080	0.008360508561	65	26	
6050000	447.941616	1	-1.286421204507	1.218174482830	-0.040700029346	-0.040440117194	-0.002350184486	0.000090681545	0.955737222801	N\A	0.096574889851	0.012975101250	0.045284262256	0.007767907659	49	31	
6100000	432.562970	1	-1.327801827888	1.284854205167	-0.059743465733	-0.081177340456	0.017715286154	0.000090675731	0.952900487818	N\A	0.103173189411	0.015171681983	0.045810246731	0.008656631235	48	24	
6150000	447.663453	1	-1.524607975711	1.404676126742	-0.064896866128	-0.134711636427	0.016983292184	0.000129420795	0.954383024102	N\A	0.105876633820	0.015582348628	0.042157314872	0.008178778997	39	22	
6200000	420.958576	1	-1.231740787648	1.198515670233	-0.050835479546	0.004841025162	-0.000838004481	0.000117697067	0.959440820989	N\A	0.098581387400	0.014723279257	0.042515597376	0.008237280567	45	30	
6250000	434.599763	1	-1.422787285151	1.340907109425	-0.061199699141	-0.092275074796	0.015011089578	0.000082322902	0.956875371316	N\A	0.119266997456	0.016575553395	0.048490628981	0.008933217019	57	30	
6300000	429.020031	1	-1.591558781079	1.509944115796	-0.083561214728	-0.210277629997	0.033096171495	0.000168699940	0.958964779979	N\A	0.107794577102	0.016180500135	0.045926221493	0.009048688150	38	31	
6350000	445.570605	1	-1.314710679544	1.274565060282	-0.053011460165	-0.071307965656	0.006157761926	0.000095508050	0.949909126241	N\A	0.110674525716	0.015327185230	0.049458726855	0.008741508751	42	33	
6400000	412.001949	1	-1.183217755057	1.151978262946	-0.028579678955	-0.064628728550	0.004141143800	0.000143990590	0.947848754084	N\A	0.116709758399	0.016322141573	0.049396728978	0.008404742639	51	28	
6450000	440.618747	1	-1.390738992648	1.329060450861	-0.056587145788	-0.141836919504	0.021330322246	0.000096098321	0.959429080936	N\A	0.124903502086	0.018394338838	0.052261488889	0.009862884652	48	24	
6500000	428.617939	1	-1.415264479471	1.363576608170	-0.070132878701	-0.153109569283	0.035618934448	0.000228864763	0.952752485178	N\A	0.119771560198	0.017542709571	0.050735510516	0.009862387238	51	24	
6550000	435.872954	1	-1.457518203456	1.444550207663	-0.087939639381	-0.134194403913	0.028238280624	0.000144920662	0.953422614259	N\A	0.104658971151	0.014422180564	0.047732664500	0.008452811657	45	27	
6600000	426.893499	1	-1.236910755453	1.227673010775	-0.065541979995	0.021146287980	0.009009134834	0.000148438732	0.956670812420	N\A	0.112201933919	0.015618494203	0.046674615698	0.008247635789	48	34	
6650000	433.540225	1	-1.251256801939	1.176073998920	-0.030372450414	-0.048066605605	-0.000259445576	0.000159913116	0.959104992085	N\A	0.106183132526	0.013569720411	0.048603007915	0.007988160301	52	37	
6700000	429.668356	1	-1.691286438209	1.569873290088	-0.111104508274	-0.148774250613	0.040947097336	0.000112401259	0.948641235406	N\A	0.113943352096	0.016887297863	0.048025167746	0.008609749741	47	23	
6750000	451.292134	1	-1.194533856844	1.179359496013	-0.032093832654	-0.073479971973	0.000694266777	0.000129537651	0.956924304319	N\A	0.095016819688	0.014713730655	0.041164733121	0.008347212882	44	31	
6800000	446.321674	1	-1.201035909268	1.204563117191	-0.062662169527	0.006669196219	0.017116613351	0.000091636732	0.973480042111	N\A	0.108351372260	0.014819466827	0.046922357739	0.008921837260	44	27	
6850000	438.559307	1	-1.361633376471	1.278927237451	-0.046592068527	-0.082539187756	0.007732786485	0.000124984132	0.955447060046	N\A	0.110685793430	0.016772399636	0.046491595212	0.009276570464	52	30	
6900000	443.367282	1	-1.458967369149	1.383976859226	-0.070528377931	-0.110030811716	0.019740501700	0.000144535572	0.951608314120	N\A	0.102169366842	0.014101270971	0.047087028801	0.008590406009	44	37	
6950000	430.191945	1	-1.219543287929	1.194815006051	-0.051596052346	-0.030414096882	0.011550936606	0.000160637525	0.947047768955	N\A	0.120817993024	0.017678791953	0.051681597676	0.009864263616	41	37	
7000000	421.430331	1	-1.231301650151	1.219270019652	-0.052721937461	-0.043476952050	0.012448776154	0.000111253746	0.954323860600	N\A	0.117475784766	0.017398468683	0.049606801581	0.009451421380	45	32	
7050000	432.590889	1	-1.784860668493	1.636560390375	-0.113826578347	-0.187919840023	0.040430997259	0.000172562275	0.949849463021	N\A	0.114758056223	0.015765264766	0.050789939129	0.008763882414	47	33	
