Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  STR_d1_m7-VR-002.txt
Log File Name:                   STR_d1_m7-VR-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1605391481
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   STR_d1_m7-VR-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
5050000	536.259148	1	-1.559034203963	1.123813159714	-0.060069744403	-0.008334191177	0.000105902399	0.977209652884	N\A	0.030650098451	0.027445205781	0.003363924744	44	22	
5100000	535.627057	1	-1.534796030901	1.129871843070	-0.100248055652	0.005405795217	0.000192766187	0.984705680747	N\A	0.024416019098	0.022698113928	0.002991378871	60	25	
5150000	539.586419	1	-1.501971348368	1.107441812415	-0.078025343205	-0.000959144907	0.000162407169	0.984594382814	N\A	0.025438019016	0.022812936878	0.003112164546	48	20	
5200000	536.496397	1	-1.409018833680	1.057708475788	-0.056214893397	0.004241428105	0.000156429673	0.982955743296	N\A	0.020352431776	0.022220420817	0.003166433930	49	33	
5250000	525.917170	1	-1.639224855576	1.174988770140	-0.110031847786	-0.002193231420	0.000093516144	0.987679994915	N\A	0.027216800787	0.025411030358	0.003634667626	40	22	
5300000	530.543954	1	-1.514067592478	1.117625993955	-0.088376042770	0.002190148379	0.000117780904	0.982351437628	N\A	0.026734237559	0.024149697590	0.003173558708	45	21	
5350000	533.268169	1	-1.571946421075	1.135643912781	-0.104509650806	0.003712782900	0.000090391511	0.983779199493	N\A	0.028031195678	0.026126039524	0.003549431082	46	28	
5400000	531.957354	1	-1.519344418054	1.116535572029	-0.092860630034	0.003622799463	0.000109117207	0.985913189690	N\A	0.022557198274	0.022493602933	0.003045650603	46	22	
5450000	538.717561	1	-1.509415653885	1.096912625912	-0.054408902076	0.000058253819	0.000089210754	0.988419528291	N\A	0.015914518851	0.018205027867	0.002634715814	49	21	
5500000	529.045230	1	-1.529236932053	1.101873987193	-0.069769535988	0.003110066159	0.000074162943	0.986296294373	N\A	0.023371639830	0.022288000244	0.003294177553	35	26	
5550000	521.023786	1	-1.471837331942	1.104210208196	-0.092474747232	0.003134083297	0.000120995031	0.978313610919	N\A	0.029487125936	0.026779910211	0.003158619069	51	23	
5600000	528.711335	1	-1.420317553009	1.070994448578	-0.058574536712	-0.000228648607	0.000186163341	0.978404707714	N\A	0.028146762406	0.026430802646	0.003758137868	37	24	
5650000	551.308435	1	-1.522882981381	1.109148297643	-0.085356433066	0.001876865092	0.000138933205	0.986890430876	N\A	0.023081397357	0.020268280702	0.002636482176	47	26	
5700000	539.385038	1	-1.549839703450	1.153893138432	-0.150349018465	0.009759286979	0.000188089375	0.982114343757	N\A	0.027338794927	0.024975066911	0.003216931916	50	31	
5750000	537.564876	1	-1.604963789540	1.158221575676	-0.105026516697	-0.000453839922	0.000168806765	0.987154444768	N\A	0.023471383266	0.021783276936	0.002793387354	48	27	
5800000	534.788162	1	-1.490032907343	1.096170298596	-0.072124913107	0.003632140015	0.000135814205	0.981051296368	N\A	0.028212548524	0.025591801063	0.003344867837	45	23	
5850000	541.414238	1	-1.451247268531	1.075632620332	-0.040392361792	-0.004713017999	0.000104675995	0.984227385596	N\A	0.025499123562	0.023252425177	0.002908447368	54	21	
5900000	534.599387	1	-1.455017934220	1.084970085084	-0.051077577768	-0.002392667862	0.000291508863	0.979032053409	N\A	0.027924622521	0.026319770529	0.003439808362	46	31	
5950000	531.076523	1	-1.532304572835	1.119852747588	-0.088479025546	0.002775199886	0.000202992275	0.983601377547	N\A	0.027428712546	0.024516155435	0.003066448733	45	30	
6000000	551.653294	1	-1.580438374060	1.154429714521	-0.117648856393	0.003232990184	0.000156634132	0.983305584579	N\A	0.024611743222	0.021829220314	0.003124894636	45	20	
6050000	541.682482	1	-1.622969711058	1.169899348882	-0.110424197574	-0.000455886511	0.000104300491	0.984904693813	N\A	0.024697530495	0.022838954294	0.002846084555	50	21	
6100000	537.468455	1	-1.549935735877	1.104721245390	-0.108477397098	0.008976003782	0.000038624066	0.983189838207	N\A	0.023924509723	0.023669921617	0.003176688928	41	30	
6150000	541.800953	1	-1.495175046527	1.119329931100	-0.098508690380	0.002554784485	0.000144199301	0.982899120836	N\A	0.025173631602	0.022985420272	0.003036479693	44	26	
6200000	527.120777	1	-1.349622529650	1.023239941578	-0.024380931866	0.000327108022	0.000082001310	0.977616873487	N\A	0.030618897914	0.027572719507	0.003758515397	49	20	
6250000	536.892065	1	-1.564393698321	1.148680926084	-0.119589095296	0.004386790134	0.000092424972	0.984386269329	N\A	0.022644575894	0.023142103251	0.003139141174	51	29	
6300000	530.424406	1	-1.617365959564	1.177295664602	-0.135275777823	0.002256461766	0.000223711990	0.979400905512	N\A	0.026510201039	0.024661589261	0.003294936257	42	23	
6350000	523.507772	1	-1.520696541467	1.099570375864	-0.057191926267	-0.002604791265	0.000213511205	0.981048934682	N\A	0.030034197145	0.026212843691	0.003248578477	51	24	
6400000	523.468369	1	-1.485635268161	1.092740087564	-0.056891248981	-0.000896706707	0.000092000735	0.983795225075	N\A	0.028059721207	0.023668173683	0.003384393755	42	24	
6450000	542.008215	1	-1.468370648514	1.081970325207	-0.051320999105	-0.002022288253	0.000103075058	0.981631564088	N\A	0.026826745301	0.024134087485	0.002952638116	47	20	
6500000	539.170546	1	-1.437513893700	1.070417416762	-0.039796423771	-0.002684262459	0.000145458046	0.985354978653	N\A	0.024376793480	0.021585363137	0.002838378004	45	29	
6550000	523.101958	1	-1.669249540296	1.195559791840	-0.156554365883	0.005778298921	0.000100264403	0.980813996406	N\A	0.028714217824	0.026185421766	0.003389643101	42	23	
6600000	537.033639	1	-1.466051170457	1.101014739620	-0.094175178111	0.007070078981	0.000131360750	0.986932921651	N\A	0.026033333258	0.023590356558	0.003018005125	48	24	
6650000	527.910691	1	-1.548399366459	1.127494169429	-0.103099623104	0.007201252242	0.000089894339	0.977552474800	N\A	0.031669543260	0.027544183579	0.003444841325	55	27	
6700000	513.641703	1	-1.465614405794	1.089130586873	-0.093336987558	0.005220864030	0.000104484038	0.978262910505	N\A	0.027204565113	0.025109275045	0.003369944731	42	29	
6750000	540.550371	1	-1.626868040997	1.154244800012	-0.075000318231	-0.006244157404	0.000100456584	0.986272768143	N\A	0.020066784488	0.014918476241	0.002496399080	41	30	
6800000	539.169203	1	-1.490293357025	1.088811632093	-0.059491703215	-0.002105977114	0.000102396176	0.977157241891	N\A	0.029001640790	0.026472679958	0.002976690435	52	27	
6850000	526.177640	1	-1.466187262464	1.094058444991	-0.088260422458	0.006121511576	0.000157185057	0.980006677142	N\A	0.027994484627	0.025439494318	0.003249178213	44	18	
6900000	519.932188	1	-1.496430775210	1.113471991146	-0.102801216319	0.005164179756	0.000093818821	0.977661671036	N\A	0.028822871558	0.025885618063	0.003534537661	45	27	
6950000	516.061994	1	-1.536722421484	1.093552073528	-0.026300309346	-0.006052639504	0.000086925544	0.974230181179	N\A	0.029098068131	0.027858131510	0.003457752262	52	19	
7000000	516.649778	1	-1.560401079091	1.149130882390	-0.114700678445	0.004802738350	0.000082145003	0.975097744485	N\A	0.027185021597	0.027390272312	0.003871078260	47	19	
7050000	530.226366	1	-1.413286225576	1.071513248991	-0.067727808566	0.002934498071	0.000218155786	0.980358690601	N\A	0.028663953309	0.026411483139	0.003312032600	54	32	
7100000	527.331928	1	-1.499900764622	1.066014843509	-0.031077172422	-0.000533567717	0.000165284578	0.976502618145	N\A	0.030442562005	0.027032210902	0.003471571887	52	24	
7150000	527.931938	1	-1.500433257031	1.122120565118	-0.105759702606	0.003117706837	0.000140602723	0.978765481079	N\A	0.025866920229	0.023642116168	0.003171121942	49	25	
7200000	545.986859	1	-1.552583736961	1.134205697615	-0.094921368732	0.002623399238	0.000232094148	0.984337995364	N\A	0.025422602979	0.023481001064	0.002767807351	40	26	
7250000	545.467680	1	-1.477090284319	1.090673707348	-0.056077028194	0.000233939166	0.000107937510	0.983189443747	N\A	0.025162624420	0.023592639499	0.003086712604	48	23	
7300000	546.046771	1	-1.483585327587	1.105034861074	-0.081468236045	0.002914801018	0.000197765537	0.984016063952	N\A	0.025569833310	0.023415086698	0.002906146908	57	24	
7350000	533.626276	1	-1.656073301897	1.174568147697	-0.117342135635	0.001747843604	0.000105830928	0.983792215859	N\A	0.025024033721	0.023537271998	0.002833593094	38	29	
7400000	542.183970	1	-1.548627409073	1.134549367348	-0.101646973911	0.002366519116	0.000148628328	0.982475571463	N\A	0.025064738322	0.023983108724	0.003178267442	38	30	
7450000	540.487066	1	-1.558327509080	1.130440524783	-0.085636675626	0.001598282380	0.000152351104	0.984198416689	N\A	0.023244387918	0.021950494285	0.002965270399	45	26	
7500000	518.449535	1	-1.446826527313	1.059541171272	-0.042454133148	-0.000942029372	0.000100398703	0.979499417222	N\A	0.025639183788	0.021096432119	0.003026839427	54	36	
7550000	534.307724	1	-1.539294813720	1.141282850307	-0.098771627147	-0.000796461353	0.000083708044	0.983912649983	N\A	0.026569180385	0.024096067204	0.003183049034	53	22	
7600000	534.361046	1	-1.461451189673	1.085725449050	-0.051181441371	-0.003164638714	0.000154096114	0.986452253506	N\A	0.026584453486	0.024161905060	0.002936823528	48	22	
7650000	537.475732	1	-1.447898941582	1.070084986824	-0.040623614132	-0.001504575658	0.000099973926	0.977855387821	N\A	0.029401841741	0.026294783830	0.003191410857	47	11	
7700000	525.158387	1	-1.541013829568	1.130618247489	-0.105114332543	0.002425959508	0.000141403046	0.974895131269	N\A	0.029248627229	0.024631938011	0.003250801408	46	20	
7750000	542.355720	1	-1.571921292495	1.181243544210	-0.145349937080	0.001083595576	0.000173728742	0.989480641422	N\A	0.020034815111	0.020606056086	0.002867788391	62	19	
7800000	538.469773	1	-1.486106486583	1.106255786802	-0.066349980726	-0.003006593422	0.000134144066	0.979400078585	N\A	0.028564938660	0.025819196605	0.003315772443	44	25	
7850000	525.489391	1	-1.504750581078	1.103498520223	-0.070446806951	0.001030713589	0.000150586951	0.977894759658	N\A	0.029732804578	0.026718051590	0.003214627886	42	25	
7900000	531.992759	1	-1.581149539041	1.147660383524	-0.095230307708	-0.003100573917	0.000112545517	0.982229254542	N\A	0.025645511630	0.025126545628	0.003394205231	54	17	
7950000	532.984770	1	-1.505096775845	1.122762653645	-0.094741992983	0.000038317669	0.000191388482	0.982986251730	N\A	0.025363557986	0.022426131334	0.003150496183	48	30	
8000000	531.719427	1	-1.452767313449	1.078445683359	-0.067158811420	0.004580421837	0.000149623478	0.984443480963	N\A	0.025954354787	0.023481491681	0.003053595058	58	21	
8050000	534.824297	1	-1.525887129714	1.123844927078	-0.099041879102	0.002425309678	0.000109575797	0.977319539553	N\A	0.031107245538	0.028014190066	0.003169766060	42	28	
8100000	515.742991	1	-1.542092854323	1.150616659610	-0.156823237058	0.013863481388	0.000169177358	0.981126924988	N\A	0.027289356750	0.025219215362	0.003620770826	52	23	
8150000	546.203201	1	-1.479033063953	1.101511057779	-0.082992190668	0.002759066175	0.000158770278	0.988014012770	N\A	0.020367590938	0.016641812045	0.002675072303	40	26	
8200000	524.991668	1	-1.539509198595	1.122100048513	-0.071406598780	-0.004102032675	0.000216462868	0.974978746682	N\A	0.032492252737	0.028980276700	0.003773115213	42	21	
