Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m9-VR-001.txt
Log File Name:                   MOB_d1_m9-VR-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2972801093
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m9-VR-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1500000	235.063039	1	-2.016715286851	1.576220650933	-0.126643808763	0.055111010092	0.015999373562	0.000760934795	0.906227855924	N\A	0.190107469897	0.028908778064	0.072326611520	0.014557207442	42	22	
1550000	216.499860	1	-2.064110685351	1.697793069781	-0.154711896900	-0.059787041036	0.046843479608	0.000624563536	0.888061253178	N\A	0.165272347370	0.028308140790	0.066631520536	0.016888419676	44	30	
1600000	212.825161	1	-1.892605313300	1.342770784264	-0.117322083822	0.307706277820	-0.015570848161	0.000369937627	0.870959755534	N\A	0.203754119716	0.030758556314	0.086798284697	0.017136552000	42	32	
1650000	233.820622	1	-1.956269039968	1.646572194892	-0.162615109916	0.057265467384	0.034340846351	0.000509643160	0.880532699791	N\A	0.190055313866	0.031765756039	0.071488368751	0.016644975719	57	23	
1700000	230.128739	1	-2.641757189790	2.206728132443	-0.211791292207	-0.268215273475	0.075879353673	0.000652216561	0.887880785273	N\A	0.145604067465	0.022116915944	0.067677183507	0.013416889454	34	24	
1750000	226.309851	1	-2.329535146538	1.760175152402	-0.159972570677	0.066260735530	0.017105091152	0.000567323608	0.864606488034	N\A	0.211257088409	0.032124168506	0.089493878045	0.017485674053	40	21	
1800000	239.057342	1	-2.491226021692	1.997253343741	-0.213110151496	-0.012412385312	0.051035981711	0.000504971593	0.899451001919	N\A	0.183124024178	0.029417371555	0.072871328591	0.015523481847	37	29	
1850000	259.282486	1	-1.776120322161	1.605184440333	-0.141893991253	-0.008232617963	0.032497808144	0.000343367056	0.925289098293	N\A	0.182276615765	0.031885003152	0.059588125299	0.016150930840	51	30	
1900000	232.271250	1	-1.691091909241	1.315071236532	-0.078539783041	0.113534400416	-0.009825248671	0.000573959147	0.911930791341	N\A	0.190544745016	0.032834593764	0.072237957100	0.017170137455	36	29	
1950000	254.699622	1	-1.803326235712	1.549200210981	-0.137655585361	0.055287998844	0.029688618885	0.000385185526	0.900809448005	N\A	0.168372363673	0.027867810737	0.064266295506	0.014705866115	49	30	
2000000	232.462414	1	-1.948018002493	1.506397608256	-0.113675801578	0.162461283537	-0.012150075014	0.000469270445	0.920277160503	N\A	0.162827351271	0.029246768539	0.046874613266	0.014201884551	45	29	
2050000	225.481996	1	-2.361446387264	1.891791304584	-0.180355923405	-0.065425175083	0.045741408902	0.001026898157	0.884849887477	N\A	0.196601104310	0.029695005219	0.086363515283	0.016583625978	46	40	
2100000	254.679757	1	-2.314954673099	1.958737493101	-0.203469317301	-0.056113822235	0.060731174362	0.000286967912	0.894409309254	N\A	0.184892165190	0.028641889744	0.076449420909	0.015355822850	46	32	
2150000	245.281418	1	-1.974518920377	1.661906598671	-0.155280572825	0.096644822065	0.022060736880	0.000297390512	0.886585352886	N\A	0.195186661163	0.030116148414	0.080177000442	0.016325670915	51	23	
2200000	227.346214	1	-2.085377142614	1.737142185353	-0.175721256744	0.065516677834	0.042311482979	0.000488654168	0.920540226751	N\A	0.203095176956	0.030048242616	0.085879393103	0.016554892295	47	33	
2250000	236.090557	1	-2.081314880964	1.581623145842	-0.146751851255	0.087277683374	0.026749104874	0.000729885573	0.878484937693	N\A	0.196910726862	0.032652685779	0.072886445121	0.016513183874	44	27	
2300000	236.791044	1	-2.330289462235	1.869802007624	-0.179093435452	-0.047730017031	0.046697203476	0.001076186475	0.900324838660	N\A	0.192612911242	0.031250168081	0.071725635233	0.015698970766	52	30	
2350000	221.710339	1	-2.165909789896	1.745622726189	-0.147455365476	-0.076339704642	0.035152715282	0.000475957337	0.885804238862	N\A	0.198290805350	0.034298142590	0.074338042127	0.018040907577	46	36	
2400000	226.488044	1	-2.004052517266	1.685572825034	-0.156992487836	-0.037998359560	0.056226704334	0.000402929697	0.880136457945	N\A	0.209075197357	0.035131633725	0.081692774697	0.018620727846	41	28	
2450000	251.188962	1	-1.858345104009	1.488236301313	-0.122468646214	0.163372178401	0.006422547444	0.000351285505	0.923359894259	N\A	0.192479924145	0.029467368001	0.077848639026	0.015360493244	49	26	
2500000	250.887950	1	-2.077286701679	1.641297482056	-0.145438987980	0.097876510982	0.015737837541	0.000328809260	0.932476627083	N\A	0.158725845126	0.027398638133	0.044371391114	0.013444186134	49	37	
2550000	253.355440	1	-2.230139845036	1.637615023769	-0.149344420663	0.129438922804	0.012859294443	0.000324443890	0.908815653555	N\A	0.158641878559	0.026424169065	0.057510479016	0.014050265126	55	31	
2600000	229.852124	1	-2.130834337289	1.611151466902	-0.136213314151	0.091557470231	0.011524955582	0.000537778185	0.895113624180	N\A	0.192572808533	0.030367906736	0.078302135251	0.015928484809	54	33	
2650000	225.903716	1	-2.486666113287	1.882255800170	-0.188669513352	0.098000829292	0.012725809182	0.000900586346	0.882269043281	N\A	0.207279804966	0.032670656243	0.081254997990	0.017149531471	44	27	
2700000	228.100639	1	-1.658515580969	1.314707668483	-0.100016425536	0.207118032724	-0.011147885429	0.000972829500	0.901301547317	N\A	0.170808360080	0.029143887010	0.065826821858	0.014833283169	50	30	
2750000	242.946524	1	-1.731519975089	1.362608342249	-0.128950640251	0.216037322487	0.010783384246	0.000476460445	0.920674366160	N\A	0.157994693683	0.026261935608	0.068409636829	0.015164589830	52	33	
2800000	222.459386	1	-2.528862840403	2.015284510011	-0.218334043291	-0.003366579552	0.048290652989	0.000435001138	0.875793661069	N\A	0.210213193696	0.035097358973	0.076311691555	0.017708823598	45	29	
2850000	227.918702	1	-2.033193861643	1.637524594324	-0.162305538414	0.070307698771	0.035793624679	0.000727866898	0.941218222033	N\A	0.175160436033	0.029462140346	0.068291674066	0.015708782200	52	29	
2900000	207.530121	1	-2.331335104165	1.838076931978	-0.183472500128	0.084221494212	0.023968588419	0.000382874612	0.870789318748	N\A	0.218433105437	0.033819228371	0.088168845791	0.017938440097	45	32	
2950000	240.203342	1	-2.097113355520	1.706532071868	-0.148055865891	0.016585503049	0.019668152238	0.000446397485	0.879896385191	N\A	0.218721729026	0.033699823117	0.079484854722	0.016354695540	47	33	
3000000	220.206052	1	-1.652076773991	1.287577551923	-0.092750510698	0.199291991702	-0.005949288793	0.000590720944	0.881923643853	N\A	0.212064378749	0.033795039005	0.084858055319	0.017321084893	47	28	
3050000	212.932369	1	-2.175238227025	1.833435750155	-0.207638186921	0.016572842812	0.059747881778	0.001162848171	0.898430282377	N\A	0.186017848949	0.029370208717	0.075417648382	0.016610102373	59	29	
3100000	241.873803	1	-1.967936430760	1.608016061407	-0.129201821753	-0.053935130360	0.037808239103	0.000477889123	0.917127029225	N\A	0.183557289817	0.029529726459	0.072330595953	0.015135694160	35	30	
3150000	254.321260	1	-2.287649868141	1.806694601896	-0.170131153965	0.021033585968	0.031003352775	0.000877660421	0.888619725347	N\A	0.171742616743	0.026984417295	0.068530161226	0.014880321548	49	29	
3200000	234.469843	1	-1.469573763346	1.241141822991	-0.086797052421	0.118784443904	0.006609133460	0.000585828232	0.872553164718	N\A	0.203693148774	0.032058559646	0.076239105913	0.015813343236	49	31	
3250000	222.399711	1	-1.636192615643	1.255196889017	-0.082667760235	0.156291289269	0.000535262240	0.000543582065	0.873870999978	N\A	0.239399965205	0.037538620665	0.096816709040	0.019931195212	49	24	
3300000	244.771530	1	-2.070006679326	1.525171969533	-0.127340889840	0.102123874344	0.014925305355	0.000791746519	0.934193997188	N\A	0.175302358500	0.027713112877	0.068716651842	0.014785289866	37	41	
3350000	231.193251	1	-2.780471525373	2.075434147828	-0.216383849709	-0.072800979040	0.056863230028	0.000450415839	0.903190350744	N\A	0.198086327388	0.030828865152	0.078163356867	0.015708766713	52	31	
3400000	225.465201	1	-1.628006016010	1.364928209232	-0.117557139159	0.211451413979	0.002821428007	0.000497669382	0.913311794375	N\A	0.178069763835	0.029584328797	0.052558798317	0.013985538133	48	28	
3450000	237.267968	1	-1.883998857395	1.505514462501	-0.129424939564	0.110553806148	0.015547198394	0.000499650952	0.923364269438	N\A	0.166687971397	0.027932376208	0.050159067060	0.013954641052	51	33	
3500000	242.722691	1	-1.959069545357	1.657148209693	-0.170458226187	0.059918654865	0.039970503834	0.000416404902	0.895865732656	N\A	0.176068338176	0.029413113154	0.070306232377	0.016490193061	53	31	
3550000	232.432041	1	-1.849788242758	1.380563449140	-0.082339539363	0.139128125823	-0.021479351654	0.000736644655	0.904291401282	N\A	0.173683604727	0.030674908025	0.053569931665	0.015843345069	31	32	
3600000	235.386867	1	-2.106232728928	1.672436311453	-0.130720436976	-0.041101609755	0.022538255506	0.000416981986	0.959965453644	N\A	0.106502813979	0.023718127446	0.042922424694	0.014049818155	60	30	
3650000	219.904635	1	-2.195542307917	1.765045371584	-0.162545435773	0.094094068889	0.008528053940	0.000381295435	0.900267710295	N\A	0.169194752237	0.027711717721	0.057081166435	0.013444291303	43	31	
3700000	233.532800	1	-1.589589821940	1.368142914159	-0.126244818358	0.216774627198	0.006319461823	0.000299547238	0.889286231576	N\A	0.198073686291	0.030535599246	0.082291881463	0.016222317047	49	35	
3750000	228.482731	1	-1.679704200586	1.319725758226	-0.103039348756	0.137485889794	0.013472744727	0.000441507689	0.883209098001	N\A	0.197214901334	0.032184390955	0.074238048536	0.016808079251	54	32	
3800000	254.711401	1	-1.878402569565	1.627264923149	-0.143965725685	-0.017726118163	0.036192373185	0.000564029365	0.895549080990	N\A	0.175295534308	0.029525180338	0.073125433638	0.016240635525	59	26	
3850000	228.577327	1	-2.076611739317	1.608099447194	-0.143347802621	0.100825101063	0.019292706599	0.000440071487	0.970115525037	N\A	0.202052034831	0.033754687617	0.060155687890	0.016779694753	34	33	
3900000	252.448769	1	-2.036034313169	1.702391107933	-0.175146712956	0.086802408742	0.034039568481	0.000546344201	0.909541168590	N\A	0.163224268037	0.027645124895	0.053590776039	0.014746862265	55	21	
3950000	229.857524	1	-1.840003614767	1.400051107949	-0.098842916363	0.151503511672	-0.007205828533	0.000609399428	0.874783354309	N\A	0.199584982533	0.031942445692	0.080985633430	0.016829444381	51	30	
4000000	228.730712	1	-2.726066320173	2.091683395136	-0.204077672205	-0.105712479179	0.050865943209	0.000657711440	0.904587747422	N\A	0.198553616889	0.031581701712	0.070751931010	0.015530142381	54	30	
4050000	241.213588	1	-1.857101160788	1.402733563096	-0.109921182193	0.123562522914	0.010188178277	0.000317923374	0.898491378381	N\A	0.198954721182	0.030545378969	0.081696606385	0.016813365682	51	37	
4100000	224.140538	1	-2.025634338825	1.538050969328	-0.118980051110	0.129552491037	-0.007269319951	0.000423322823	0.882137448167	N\A	0.217056739448	0.034638422826	0.070302045088	0.016523729770	46	31	
4150000	227.769007	1	-1.503531046923	1.180900511157	-0.070062797813	0.173535157994	-0.012954212222	0.001048863261	0.881712608410	N\A	0.227999266868	0.036995626759	0.085390645367	0.018925187218	52	29	
4200000	240.806464	1	-2.173826154529	1.779247933778	-0.169364927767	-0.002848000938	0.040043915388	0.000392244981	0.899506966344	N\A	0.208495713873	0.033892370011	0.079129848749	0.017408562420	55	31	
4250000	224.362668	1	-2.246851145083	1.806278772608	-0.157001362548	-0.069207700867	0.031615106340	0.000419092793	0.909748205165	N\A	0.176520373634	0.029623079132	0.063218352794	0.015223714735	44	36	
4300000	192.573816	1	-1.991213272162	1.455216682626	-0.114272127625	0.123961447859	0.004437327851	0.000575032067	0.845375266295	N\A	0.230890058884	0.036741165758	0.089355657173	0.018976174354	48	26	
4350000	226.364493	1	-1.996988670225	1.546634305919	-0.131854057260	0.072567331148	0.023813477105	0.000510711645	0.910133220748	N\A	0.176359903670	0.028059080026	0.065226367439	0.014372344706	49	33	
4400000	225.559601	1	-1.959035082959	1.580219891531	-0.148418111612	0.121290315092	0.015863119993	0.000930037752	0.879789460232	N\A	0.187394414434	0.031764919611	0.071244645315	0.016857986078	45	34	
4450000	226.622242	1	-2.000596823925	1.651120567816	-0.164146784600	0.071384703447	0.033728747025	0.000573992411	0.897626916538	N\A	0.183800009598	0.032010593553	0.070916333375	0.017373514272	47	37	
4500000	238.955418	1	-1.867788508167	1.525337979912	-0.145738787146	0.098895070444	0.027133115677	0.000160923770	0.896570998596	N\A	0.202208388811	0.030992749446	0.081279761457	0.016648479042	41	36	
4550000	232.994652	1	-1.851501613798	1.451253635316	-0.117721105547	0.148342517020	0.005312228196	0.000432330286	0.891552551023	N\A	0.212009539533	0.034380936289	0.079666324792	0.018392473775	37	29	
4600000	232.385519	1	-2.318484489724	1.855645215281	-0.192645854968	0.050241600696	0.037751234476	0.000465356558	0.860152453390	N\A	0.216016349328	0.031745156847	0.091353850192	0.018291000986	52	20	
4650000	243.108474	1	-1.642567703362	1.407711418033	-0.121917393472	0.077696912839	0.033353829383	0.000414164123	0.898777549647	N\A	0.179188752780	0.029773110102	0.069740848351	0.016090593785	51	30	
4700000	260.774717	1	-2.080931404168	1.733142341378	-0.165308538333	0.018054240745	0.040863643910	0.000361679783	0.909541999043	N\A	0.165798117778	0.024401510807	0.069970334252	0.013450824143	53	28	
4750000	247.000480	1	-1.862242173088	1.532301395557	-0.128267924659	0.064022083668	0.023258082597	0.000442679844	0.894664679160	N\A	0.185627292691	0.030089217204	0.073736455337	0.015778613011	40	33	
4800000	249.569875	1	-2.511616445429	1.824133464293	-0.177553801303	0.059712291317	0.030707395427	0.000300166046	0.893472601771	N\A	0.177159411231	0.027449299580	0.069125077273	0.014730673708	56	23	
4850000	229.379922	1	-1.800697941085	1.419460748569	-0.109924357503	0.088440193142	0.013956993123	0.000775673809	0.885819091149	N\A	0.220349645547	0.034971090906	0.082865606646	0.017567515665	43	32	
4900000	242.141987	1	-1.770802272176	1.556071382019	-0.146629327610	0.076409328361	0.030178381750	0.000425309969	0.900147359795	N\A	0.172039424998	0.028983992886	0.064539031356	0.015298849453	46	26	
4950000	244.544792	1	-1.479646260250	1.136684911098	-0.070884043092	0.233887538372	-0.015848813571	0.000696476683	0.925953285668	N\A	0.159543503817	0.027959393823	0.065333436231	0.015778439764	51	30	
5000000	234.359997	1	-1.714819132469	1.393201699872	-0.123920831229	0.173354653426	0.009677716088	0.000635522333	0.907190861921	N\A	0.176143514238	0.030189015491	0.061743692760	0.015149067025	60	43	
5050000	234.680409	1	-2.024385340834	1.688243654105	-0.161988282935	-0.013430958178	0.051711311634	0.000455243598	0.919321938592	N\A	0.172538311860	0.030477088398	0.064019562029	0.016153665175	51	31	
5100000	228.135544	1	-1.592108656303	1.221144317469	-0.074246551797	0.207756475895	-0.017236181296	0.000486231450	0.891985251395	N\A	0.212712517721	0.033306706381	0.085658516747	0.017326175495	53	21	
5150000	240.618548	1	-2.407636673686	1.924269374166	-0.177250892920	-0.151424382583	0.063159225957	0.000683834017	0.925028583808	N\A	0.170161078826	0.028668546511	0.063735631005	0.014873494824	47	26	
5200000	230.850450	1	-1.952996766674	1.522671075496	-0.131997749982	0.062652126670	0.031220391842	0.000776811180	0.912817947790	N\A	0.175742515353	0.029518760801	0.058798552321	0.014268116118	46	33	
5250000	231.830200	1	-2.283214367752	1.854622824009	-0.178690086071	-0.049529120478	0.043066721081	0.000658007497	0.887017272799	N\A	0.191067658021	0.032589613393	0.073038369078	0.017782224368	48	30	
5300000	234.551018	1	-2.505244242763	1.903361987173	-0.176925174888	-0.021593003049	0.037252962787	0.000854315190	0.910920749163	N\A	0.176617709495	0.027803535128	0.072704382627	0.015467534492	42	29	
5350000	243.188096	1	-2.088020411079	1.510261664169	-0.131774206228	0.169720512017	0.003002422153	0.000694443230	0.868617071495	N\A	0.200274374982	0.030201850996	0.083710047346	0.016711380107	50	25	
5400000	249.047065	1	-2.177380888132	1.789970422306	-0.167283084797	-0.055588457771	0.041433326830	0.000355398826	0.907647014461	N\A	0.180524537845	0.029818663147	0.063741842755	0.015333968449	52	31	
5450000	246.513786	1	-2.280143137838	1.879101452874	-0.195547928634	0.003652304816	0.045861550456	0.000349227363	0.888585856884	N\A	0.185415091854	0.027891012924	0.079807505099	0.015579579963	47	33	
5500000	240.915222	1	-1.752385579195	1.385681770586	-0.109369160923	0.109517111633	0.018289755724	0.000383430093	0.905304111169	N\A	0.192993511772	0.032631108118	0.070585131850	0.017306231703	47	29	
5550000	227.410564	1	-2.400644426270	1.879277257852	-0.184505910851	-0.062559300626	0.051876279682	0.000594240219	0.901233033779	N\A	0.210265016373	0.033439420325	0.067353257900	0.016827899130	37	28	
5600000	230.860998	1	-1.788913292172	1.426740722996	-0.119696287904	0.178206560866	-0.005025902149	0.000670627346	0.909956329505	N\A	0.171316839392	0.031474696758	0.053013812701	0.016266193161	48	24	
5650000	253.972744	1	-2.242120820023	1.823947867636	-0.170640307695	-0.049314541248	0.044003209526	0.000532480768	0.907536838216	N\A	0.155091377489	0.026954271429	0.062016953194	0.014628773531	39	36	
5700000	262.892532	1	-1.515959005374	1.232684291031	-0.086258407905	0.214109801131	-0.013351448856	0.000401420990	0.916200083845	N\A	0.176938723404	0.029866899157	0.057937812711	0.015011756816	45	28	
5750000	234.438075	1	-2.092656758469	1.587614701780	-0.122647470385	0.045697816498	0.017117986776	0.000533519756	0.884818946916	N\A	0.173732194984	0.026161632512	0.068628895542	0.014425106388	43	30	
5800000	246.204530	1	-2.399475179048	2.005507877515	-0.217888407159	-0.081037655748	0.067254361081	0.000305114611	0.909688477163	N\A	0.180567210936	0.030664915110	0.063483208921	0.016029724277	55	28	
5850000	251.465862	1	-2.206447050915	1.931060982459	-0.203745928318	-0.080133492259	0.065863376135	0.000279075658	0.895097440757	N\A	0.178703447442	0.028870677580	0.070504296896	0.015300971517	53	27	
5900000	264.573196	1	-1.062034175587	0.979629368486	-0.034647119936	0.184656486079	-0.015254926649	0.000269788040	0.916953741617	N\A	0.204144397455	0.034706822989	0.077283665707	0.018046444690	63	30	
5950000	215.784161	1	-1.241834302576	1.119533633974	-0.075611762453	0.241197593463	-0.017205823495	0.000443056410	0.877219251565	N\A	0.214894062809	0.037478700567	0.072665690762	0.017550607473	55	32	
6000000	260.590444	1	-2.154161662957	1.648219078996	-0.159216757232	0.141186034428	0.020982777492	0.000393933220	0.928441264301	N\A	0.157185767594	0.026149723158	0.051877405044	0.012943953088	48	34	
6050000	242.877751	1	-1.613000177330	1.266566545143	-0.078899011904	0.185804064084	-0.011228792444	0.000424169855	0.891402869191	N\A	0.204266471472	0.034452195284	0.067919096020	0.016755648835	43	34	
6100000	243.346633	1	-2.069300221161	1.712969148466	-0.157326002829	-0.069412738516	0.051881258540	0.000463729240	0.919355862415	N\A	0.152942937168	0.027510353618	0.059680304621	0.015140379218	44	31	
6150000	222.378420	1	-2.376699896225	1.863850445286	-0.171743154686	-0.016546040739	0.032922398878	0.000477130562	0.891140765859	N\A	0.194867976429	0.029599156218	0.082689189196	0.016151034292	48	29	
6200000	222.796981	1	-1.214235796704	1.031010620872	-0.057099005259	0.231108343176	-0.012055000531	0.000680067877	0.908719026586	N\A	0.197834308786	0.035627475067	0.056088563544	0.016868066580	60	25	
6250000	244.230122	1	-2.128029080747	1.715972109680	-0.159447631632	0.086888031931	0.020782089394	0.000497861398	0.884264485951	N\A	0.200110768594	0.031066910719	0.074666434181	0.016121698490	44	35	
6300000	252.018874	1	-2.097404459320	1.854211831530	-0.195490406491	-0.035963503660	0.054845889281	0.000527975627	0.924812150519	N\A	0.140851589487	0.025357768054	0.053836316667	0.013654900686	43	31	
6350000	227.704619	1	-2.017742577360	1.609090085598	-0.149400001851	0.050727194737	0.027608410309	0.001084924606	0.883008244555	N\A	0.207392143285	0.033129931982	0.085849976194	0.017513917139	43	26	
6400000	248.858106	1	-2.030817416826	1.584508733094	-0.128452539929	0.055332551953	0.013112927532	0.000563601650	0.901012918478	N\A	0.180394971945	0.029113210211	0.066430764633	0.015175259130	43	32	
6450000	239.115194	1	-2.165792166993	1.837564631341	-0.182705960568	-0.082109478498	0.065301348313	0.000453270486	0.892260197681	N\A	0.177329897839	0.030187536622	0.068949093264	0.016231913176	57	24	
6500000	256.129872	1	-2.204820887134	1.861491792982	-0.202382367132	0.041877718462	0.050808630364	0.000351924255	0.905446839088	N\A	0.164747358401	0.028346647722	0.052044060108	0.014231531667	43	27	
6550000	231.805767	1	-2.496742681900	1.999009134826	-0.212428853321	-0.012101417788	0.054203466874	0.000331632633	0.889571458964	N\A	0.176244292608	0.029331251723	0.064106633072	0.015509414463	47	32	
6600000	241.030740	1	-1.289792507849	1.043820350323	-0.061230732162	0.245015585181	-0.011089153520	0.000354618482	0.900208609496	N\A	0.182515730927	0.030188937123	0.069174034215	0.016045255397	40	28	
6650000	254.743940	1	-1.767997074102	1.487987279675	-0.120537098835	0.052887376949	0.026701436248	0.000436921278	0.914043840466	N\A	0.166034552623	0.029577073163	0.059288043516	0.015990695891	46	32	
6700000	255.966625	1	-1.533911917813	1.342106881227	-0.116508625831	0.128982561044	0.021832396123	0.000451188195	0.897798018386	N\A	0.181166768488	0.029386138295	0.060659272435	0.014691203540	63	23	
6750000	253.269385	1	-1.728309773135	1.406715271882	-0.124474566017	0.138114942858	0.020151637659	0.000469878459	0.930878418839	N\A	0.158344507843	0.028226070516	0.044249386373	0.013868003927	49	27	
6800000	241.962287	1	-2.216351958264	1.775024841141	-0.182118000613	0.054856700345	0.039447697785	0.000368914875	0.921823386817	N\A	0.123764378271	0.023038163166	0.057467538925	0.014111221835	41	37	
6850000	216.303314	1	-2.183397971527	1.771935129677	-0.163868074739	-0.064121989422	0.047767529056	0.000534249324	0.882870432341	N\A	0.222876827917	0.035163558081	0.087113823319	0.018189520596	44	28	
6900000	212.009635	1	-2.021158913279	1.604479117780	-0.128004248954	0.062655476867	0.014507520847	0.000816774131	0.880443787540	N\A	0.237209608594	0.036359969044	0.097596562238	0.019533509609	39	32	
6950000	223.759418	1	-1.328742159831	1.083530251872	-0.063165370568	0.239347815033	-0.018327645788	0.000543332359	0.882646832041	N\A	0.226369411451	0.035571289928	0.086657241549	0.017829041470	46	31	
7000000	208.689547	1	-1.469201785533	1.235467323126	-0.102199557219	0.232871799938	-0.000729760156	0.000537964283	0.858511425981	N\A	0.236462724353	0.035293612380	0.099257388028	0.019361732848	45	32	
7050000	241.602684	1	-2.662697631314	2.026706354603	-0.189649805679	-0.135979104323	0.054058379689	0.000398110559	0.883169661534	N\A	0.218636984898	0.031053213682	0.089932509645	0.017122533762	46	36	
7100000	217.657168	1	-2.731381186105	2.198805023234	-0.249376983029	-0.055732052445	0.065010443245	0.000668715409	0.881109733665	N\A	0.222224486777	0.035336716674	0.087966160829	0.018632082054	43	26	
