Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m8-fab-006.txt
Log File Name:                   CEREB_d1_m8-fab-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            931577417
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m8-fab-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.111269
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
2200000	559.464716	1	-1.154459441139	1.145572695833	-0.010374485674	-0.029621763837	0.000074830969	0.983162949358	N\A	0.039834230281	0.004929398275	0.017472138358	36	4	
2250000	571.896610	1	-0.976894636898	1.047104578702	-0.006095663509	0.012129097343	0.000066733620	0.983778858107	N\A	0.042316629784	0.005164345261	0.017398966757	43	6	
2300000	557.553403	1	-0.984118728793	1.046348097199	-0.005307239752	0.018167715343	0.000092945829	0.979481485528	N\A	0.041752226940	0.004993891644	0.017177827083	26	3	
2350000	561.267144	1	-0.822385181699	0.981350542420	-0.004828375273	0.042416232019	0.000074147584	0.979741375685	N\A	0.046025956984	0.005762661256	0.019009497389	37	4	
2400000	563.966563	1	-0.932830828107	1.008771649079	-0.004571347497	0.039086301199	0.000061083811	0.986369330825	N\A	0.040047479489	0.004744607213	0.016164460966	40	3	
2450000	540.214088	1	-0.823503525628	0.977388561630	0.001785679532	0.013956943903	0.000050743197	0.985370309060	N\A	0.041718258085	0.004762503870	0.015394444390	46	4	
2500000	581.446115	1	-1.139979647195	1.102525372519	-0.006855481571	-0.003468018560	0.000011319926	0.986927055247	N\A	0.034277501147	0.004634352354	0.014689423591	39	7	
2550000	567.364197	1	-1.061612086466	1.101262016689	-0.019570855833	0.044676992447	0.000098663367	0.985549169190	N\A	0.041443669239	0.004822170975	0.016433980643	33	4	
2600000	557.872368	1	-0.952258049935	1.050737854018	-0.009540214971	0.022268293025	0.000089817502	0.980365730326	N\A	0.043139498349	0.005089452325	0.017999226976	37	3	
2650000	567.012563	1	-0.991469508924	1.062788004405	-0.008736777734	0.017243529836	0.000077709069	0.983116693630	N\A	0.044767584290	0.005209318515	0.017218781055	28	4	
2700000	577.013292	1	-0.943203551843	1.015061407544	-0.004484466587	0.039922542546	0.000021745549	0.986476845251	N\A	0.038782203586	0.004367270130	0.015053304636	35	3	
2750000	575.776765	1	-0.931039421878	0.979721940513	-0.003043416020	0.063780291902	0.000080840909	0.990791475258	N\A	0.037271018000	0.004008229386	0.013634822456	35	5	
2800000	562.655011	1	-0.862390468865	0.980905692662	-0.005151591535	0.063336865399	0.000099738576	0.985545339024	N\A	0.037722848675	0.004196696773	0.015119351821	37	4	
2850000	573.259942	1	-1.017117808443	1.088831784261	-0.008388599853	-0.012497760022	0.000089637233	0.984649434743	N\A	0.040635124716	0.005245058147	0.018282804931	36	4	
2900000	565.427178	1	-0.864223597486	0.993190822471	-0.001621078242	0.024825748538	0.000039120914	0.985519731380	N\A	0.042316521960	0.005040985249	0.016782206477	37	4	
2950000	569.853041	1	-0.908064576893	1.014149828232	-0.009733747809	0.057207143019	0.000088620208	0.981706709471	N\A	0.042425104538	0.004678223027	0.017837336402	38	3	
3000000	562.533257	1	-1.091619091519	1.144241926387	-0.023471021309	0.015562693842	0.000093496709	0.981885961274	N\A	0.043651239699	0.005220192149	0.018206355621	24	3	
3050000	570.967821	1	-0.958905755788	1.052573600505	-0.010091499428	0.028597106609	0.000071813084	0.981607690374	N\A	0.040427878646	0.004895235096	0.016048031898	37	4	
3100000	562.338908	1	-0.995241630403	1.044150886943	-0.012309897444	0.063584335402	0.000083983947	0.980830384050	N\A	0.042712281759	0.004774868853	0.018390798813	32	3	
3150000	568.448761	1	-1.015804252299	1.080788437329	-0.015095084594	0.033488073275	0.000073466540	0.981788684424	N\A	0.040872956194	0.005125341328	0.017773833592	46	4	
3200000	576.829422	1	-1.076581748282	1.101489673865	-0.013651955095	0.022842519135	0.000102974753	0.986269862831	N\A	0.036261104593	0.004273749932	0.015205259863	35	3	
3250000	572.277316	1	-0.917322783320	1.014723984135	-0.005291903780	0.036633821967	0.000090100256	0.988912170011	N\A	0.037082877662	0.003977822260	0.014958536997	27	3	
3300000	572.746632	1	-1.062253124891	1.088093668367	-0.009955572249	0.004794909365	0.000076256572	0.981554254409	N\A	0.042655129664	0.004861928535	0.018354453036	29	5	
3350000	561.117087	1	-1.120210316564	1.142099845578	-0.018154111197	0.004724687588	0.000077772178	0.979867740419	N\A	0.042434064610	0.005343507181	0.018441020579	24	4	
3400000	576.358924	1	-0.910419796867	1.004508432758	-0.006981075058	0.055602061051	0.000071094098	0.986952549245	N\A	0.036272877354	0.004127124076	0.015287419265	32	4	
3450000	580.263125	1	-1.008912528173	1.063543805112	-0.011392454914	0.037621943186	0.000083315242	0.983589386487	N\A	0.043183575575	0.005015929461	0.018316653092	33	5	
3500000	573.030752	1	-1.083760329889	1.100092711889	-0.015971601338	0.019488603541	0.000017599959	0.986093438712	N\A	0.039878293846	0.004406118848	0.015739591771	36	5	
3550000	570.958916	1	-0.898632358239	1.015282689656	-0.008001981967	0.045773820623	0.000064310191	0.987193748289	N\A	0.041116185846	0.004445924734	0.015302857570	36	4	
3600000	566.165700	1	-0.864073442178	0.979078593014	0.002689585339	0.024830913837	0.000083637167	0.982282848363	N\A	0.040069705128	0.004641609602	0.015574500783	33	3	
3650000	562.855111	1	-1.013474938265	1.067624771324	-0.009780773775	0.019647087626	0.000073893218	0.988507470053	N\A	0.026865172252	0.003921362811	0.013166047494	38	4	
3700000	572.481418	1	-0.860887420734	0.976534302410	-0.001217199871	0.042950632284	0.000078075163	0.981734215424	N\A	0.041099946708	0.004748489334	0.017018613700	33	3	
3750000	562.699731	1	-0.921687421490	1.013191703785	-0.005642133761	0.043435878169	0.000113135505	0.986621733456	N\A	0.040144882345	0.004351792363	0.016307758782	37	3	
3800000	561.085616	1	-1.014085616644	1.064454825711	-0.013711068984	0.050703912831	0.000090588131	0.984606965654	N\A	0.038891982153	0.004657347717	0.017383765624	33	3	
3850000	563.965454	1	-1.020567865163	1.089565282944	-0.010694759547	-0.001812174900	0.000091493045	0.996443968531	N\A	0.043115825809	0.004938489360	0.015746774203	28	3	
3900000	583.885473	1	-0.953692646071	1.051199197354	-0.010740854375	0.030248400401	0.000074892351	0.985049873198	N\A	0.041399785647	0.004655030193	0.016439186238	29	4	
3950000	577.407249	1	-1.006547489455	1.070668574227	0.000802528508	-0.036369342226	0.000104356369	0.987870473941	N\A	0.038758135025	0.004457941948	0.014790728786	28	5	
4000000	566.814494	1	-0.943882741219	1.024271675328	0.003504872515	-0.012021637917	0.000058964252	0.982513022575	N\A	0.044571287423	0.005288591943	0.016792777242	38	3	
4050000	582.152487	1	-1.013387952632	1.072462387335	-0.007200869758	0.003967495883	0.000081201037	0.986979924054	N\A	0.039178413320	0.004111809975	0.015543422511	32	4	
4100000	571.504569	1	-0.930981158212	1.018512032215	-0.005524603906	0.040136687476	0.000086742050	0.979591070996	N\A	0.043366928236	0.005333046016	0.018426054527	33	4	
4150000	572.503114	1	-1.165740141487	1.155419806375	-0.019451755517	0.013154365074	0.000060484003	0.981736138172	N\A	0.043061195889	0.005687737205	0.017504935618	34	4	
4200000	569.947199	1	-0.974871369031	1.042253915043	-0.014546013956	0.059283719788	0.000082252352	0.981811192917	N\A	0.042668811499	0.004689358149	0.017253086631	31	5	
4250000	563.266208	1	-0.881185985823	0.990195035336	-0.003966747192	0.043798947412	0.000070586494	0.980028238290	N\A	0.043764216787	0.005309941658	0.018740673351	26	4	
4300000	578.663265	1	-1.008829393318	1.039613580344	-0.009543830429	0.051062089752	0.000089586395	0.986679747491	N\A	0.038541839010	0.004531111267	0.016253440653	33	5	
4350000	575.667834	1	-1.064467762728	1.069353881436	-0.002141897871	-0.007683063840	0.000075708692	0.986640115889	N\A	0.039010623482	0.004843677916	0.016856614035	33	7	
4400000	573.722177	1	-1.146070827193	1.134125118850	-0.013913669813	-0.006670128471	0.000061794372	0.982588509729	N\A	0.042750825304	0.005193553105	0.017541176015	36	5	
4450000	580.565621	1	-1.165630955034	1.137290636299	-0.013680463236	-0.002374241533	0.000062245472	0.988051206614	N\A	0.037079532057	0.004384070409	0.015127399961	32	5	
4500000	579.263559	1	-1.083619175711	1.082464234211	-0.011264782184	0.030032615431	0.000057128764	0.985807306894	N\A	0.040083135570	0.004698861928	0.016719363886	28	5	
4550000	572.885605	1	-1.033695115505	1.051316595377	0.000718751601	-0.004926164566	0.000067304760	0.981061628196	N\A	0.040871225777	0.004947958029	0.017280761887	38	5	
4600000	572.419815	1	-0.974369245613	1.041099769926	-0.004373332577	0.005520363755	0.000014830912	0.985177201249	N\A	0.041688984255	0.005036847074	0.017645609943	47	5	
4650000	583.687771	1	-1.026657693995	1.068217710462	-0.008739440420	0.016433425546	0.000075281480	0.990321607586	N\A	0.038611077980	0.004245459913	0.013602530218	30	5	
4700000	576.888338	1	-1.108658868925	1.114358541081	-0.014291731679	0.011811771249	0.000058397209	0.982611778932	N\A	0.039324267700	0.005024680690	0.017537146169	41	5	
4750000	567.880918	1	-1.046975939844	1.087060969256	-0.010962593971	0.017754343851	0.000079703739	0.988701003280	N\A	0.039475956764	0.004418814060	0.014816028501	41	3	
4800000	576.712337	1	-0.920828629816	1.032410512591	-0.005761477008	0.018262414706	0.000082706435	0.986416758947	N\A	0.038402989052	0.004223081002	0.015487807218	31	4	
4850000	571.270995	1	-0.855710269316	0.983997267779	-0.008243196933	0.070405601490	0.000081983367	0.986606996824	N\A	0.038440051959	0.004214709095	0.015574780262	26	4	
4900000	576.035458	1	-0.937456523522	1.029787475233	-0.007810426333	0.037528502873	0.000091799755	0.990456861431	N\A	0.027469336500	0.003422274115	0.012474622386	45	4	
4950000	558.948248	1	-1.050301054433	1.092054642226	-0.011633414074	0.014599396471	0.000060358024	0.984876077212	N\A	0.040488047485	0.004606944613	0.016285623112	41	3	
5000000	568.937740	1	-0.804271910212	0.948269623637	-0.004880091243	0.081459817332	0.000110850825	0.985388347377	N\A	0.044296642865	0.004629942515	0.016529502346	21	3	
5050000	569.470459	1	-0.902425574192	1.013783294902	-0.010942814176	0.061240679393	0.000074007354	0.983901687251	N\A	0.042020539785	0.004734502651	0.016915994359	35	4	
5100000	559.771655	1	-1.036861608950	1.094624835607	-0.007132836678	-0.016669358907	0.000071865918	0.981579086079	N\A	0.044783054991	0.005955088224	0.017951382978	39	3	
5150000	569.692865	1	-0.930033221176	1.003759824813	-0.007122258810	0.054712129071	0.000064638466	0.987981236228	N\A	0.034683835509	0.003904444389	0.014943889130	47	4	
5200000	563.200243	1	-0.938814813474	1.013266148347	-0.005785806772	0.048590153078	0.000078314977	0.981007513817	N\A	0.044792110082	0.005340836675	0.018943847823	31	3	
5250000	569.236376	1	-0.960245501624	1.043896004148	-0.007959666427	0.028509020999	0.000074144821	0.987224248069	N\A	0.031495119983	0.004238901043	0.013857305879	42	3	
5300000	573.882009	1	-0.868514079509	0.983065319874	-0.005326791358	0.060391417199	0.000040330628	0.983258690644	N\A	0.043806048916	0.004818869568	0.017414189266	24	3	
5350000	580.137689	1	-0.912663642576	1.000148942533	-0.004799838332	0.050927792675	0.000013829190	0.991702434805	N\A	0.037536616574	0.004181491865	0.014271148041	44	3	
5400000	569.550181	1	-0.891033478354	0.990071862419	-0.002013665111	0.035356130507	0.000006390055	0.987219462049	N\A	0.039378099969	0.004194948854	0.015084589595	44	5	
5450000	574.171490	1	-0.958096634163	1.015491119076	-0.005842645564	0.043546170564	0.000017295915	0.990022343556	N\A	0.039763559713	0.004400471475	0.014052374071	33	5	
5500000	578.369000	1	-1.273008050566	1.223277574365	-0.029862490525	-0.012126721487	0.000014900565	0.982106637124	N\A	0.043504676978	0.005693773194	0.018097664723	40	5	
5550000	562.723588	1	-0.946649897801	1.041807928181	-0.005219517391	0.006695473427	0.000079602388	0.982759251939	N\A	0.038650924353	0.004990632752	0.017132918146	30	3	
5600000	572.882682	1	-1.091653522096	1.112985328633	-0.014655761453	0.016154223682	0.000082011620	0.983611928814	N\A	0.039943910209	0.004660017574	0.017080291744	33	5	
5650000	570.646260	1	-1.043535999055	1.072940574561	-0.009463017673	0.016234745525	0.000081853936	0.983481030298	N\A	0.041276194889	0.004850535861	0.017599076835	27	4	
5700000	569.850291	1	-0.975743048090	1.042276087240	-0.006434694691	0.028438224275	0.000093515505	0.982749916089	N\A	0.042557201338	0.004619789906	0.016737620828	24	3	
5750000	562.178127	1	-0.818942403698	0.973260496579	-0.005728795291	0.062032688212	0.000067089381	0.984886335268	N\A	0.043282357970	0.005378757486	0.017761661655	35	5	
5800000	563.983496	1	-0.859356724031	1.005360551781	-0.012587612385	0.067255488988	0.000068358218	0.984344030925	N\A	0.042104640766	0.004540513327	0.016709759449	30	4	
5850000	566.015487	1	-0.953721813931	1.049064135247	-0.007797934127	0.014482199448	0.000135042868	0.981027612356	N\A	0.043027873895	0.005763939362	0.018494787152	36	3	
5900000	569.715154	1	-1.001854174788	1.073160336843	-0.011185928585	0.017496737620	0.000078583881	0.984295683628	N\A	0.040946799721	0.004655424691	0.017650333284	36	3	
5950000	565.010423	1	-1.100906820279	1.109492326663	-0.007971911138	-0.010100217526	0.000084495376	0.983094291331	N\A	0.037535750657	0.005400771342	0.018278440610	39	5	
6000000	561.172570	1	-0.997043847309	1.059378579738	-0.013357495899	0.046843514756	0.000086645743	0.985482619531	N\A	0.041222393099	0.005320851288	0.016797032991	40	3	
6050000	569.300994	1	-0.963899481254	1.039081557402	-0.007698137333	0.026785918040	0.000074274210	0.985378412909	N\A	0.036228937001	0.004194891262	0.017018324624	33	4	
6100000	560.367034	1	-1.142221736349	1.155728346953	-0.015991334708	-0.016286699237	0.000082048471	0.980334435334	N\A	0.044960324621	0.005718155657	0.018817327503	21	3	
6150000	563.989986	1	-1.026579693254	1.069864875665	-0.015431698949	0.056376462888	0.000092736747	0.987185220119	N\A	0.040326980952	0.004314296363	0.016075432137	33	5	
6200000	571.807752	1	-0.851999439156	0.974757218672	0.000506804499	0.034679332417	0.000094194196	0.985855717536	N\A	0.040787003784	0.004497632547	0.015882978047	42	3	
6250000	571.806593	1	-0.980394448790	1.023546287616	-0.008822530529	0.053765450168	0.000079930629	0.984933058599	N\A	0.042181990460	0.004750120577	0.017628264372	36	4	
6300000	575.507311	1	-0.789984166574	0.942216088155	-0.001439694531	0.066831208139	0.000094380248	0.984042576714	N\A	0.041780153868	0.004620790409	0.017584066660	43	3	
6350000	569.980591	1	-0.994408787847	1.068015858647	-0.007419442246	0.003927450428	0.000076623953	0.982048300981	N\A	0.041267770948	0.004975160523	0.017564561290	32	4	
6400000	566.271443	1	-0.990252757427	1.054341239362	-0.007696443619	0.021575269197	0.000092756923	0.983922246896	N\A	0.039308526990	0.004469247029	0.015484537733	35	3	
6450000	575.444443	1	-0.980383886799	1.057296659192	-0.010742231366	0.030320940319	0.000070501958	0.984446155138	N\A	0.041501237386	0.004498517122	0.015708237122	41	5	
6500000	548.289220	1	-0.827241467404	0.991755797231	-0.000013782642	0.015477121367	0.000078097584	0.983764880188	N\A	0.045914245076	0.005157440604	0.017166548566	34	5	
6550000	568.330882	1	-0.989402314145	1.043003757909	-0.005030596905	0.015964402003	0.000082229355	0.984296927442	N\A	0.040712230640	0.004903785279	0.017508307656	34	6	
6600000	579.154195	1	-0.989862860522	1.025193789774	0.001894863572	0.001586942633	0.000070118510	0.982997458227	N\A	0.041361945377	0.004738178164	0.017236402704	29	5	
6650000	560.466808	1	-1.054451484998	1.124494776872	-0.022538050970	0.026955099822	0.000102190337	0.979914011561	N\A	0.040613027748	0.004558308500	0.017692366864	36	4	
6700000	566.919576	1	-0.997387288924	1.064747566100	-0.008498997362	0.009393910077	0.000091093406	0.985977461317	N\A	0.036330579395	0.004823681070	0.016817994416	39	4	
6750000	573.329223	1	-1.095541095547	1.098287634674	-0.010810711911	0.009221462700	0.000087591328	0.984376747182	N\A	0.038666220018	0.004876731477	0.017248015449	38	3	
6800000	564.345715	1	-0.931056118207	1.033833552112	-0.009226636931	0.033587004023	0.000096868905	0.987277701510	N\A	0.028455655611	0.003917978615	0.014726961065	23	5	
6850000	567.765120	1	-1.118498222165	1.148865474416	-0.021770194102	0.010332355280	0.000050013678	0.980950862277	N\A	0.043838041555	0.005663976203	0.017430163170	40	5	
6900000	571.040081	1	-1.032115205452	1.097776682641	-0.011446365483	-0.001743088247	0.000072862048	0.986549879926	N\A	0.041759246160	0.004645049591	0.016923779878	29	3	
6950000	560.519890	1	-1.010988721213	1.075718714264	-0.006738175841	-0.002444675750	0.000080932245	0.983077030768	N\A	0.043958103583	0.005096962315	0.017791665080	34	3	
7000000	567.089125	1	-0.951300952207	1.030086424975	-0.006612962992	0.036056758007	0.000081101953	0.987407632738	N\A	0.041018559107	0.004874944709	0.016465607800	41	6	
7050000	554.293651	1	-0.965430875555	1.053438103409	-0.017825582138	0.064674660336	0.000086399174	0.983499883492	N\A	0.040434562779	0.004840677088	0.016769669129	43	3	
7100000	570.665697	1	-1.037949102555	1.088697134356	-0.012499403742	0.017661730809	0.000082400141	0.982913954007	N\A	0.041544200009	0.004627346019	0.017840454601	29	4	
7150000	577.313614	1	-0.945402747761	1.053739346143	-0.013234687689	0.032870671860	0.000088727530	0.983556116858	N\A	0.038961994805	0.004658651779	0.015659298617	33	4	
7200000	562.330169	1	-1.115611833981	1.148821041913	-0.020472682812	0.005691534954	0.000084628749	0.980807120860	N\A	0.043515083137	0.005470834131	0.018342815541	30	4	
7250000	565.140944	1	-1.029225048480	1.076828735518	-0.007189023658	0.002970804011	0.000078852322	0.984206388329	N\A	0.039751843199	0.004627489339	0.017234026877	38	3	
7300000	580.696865	1	-0.967679262521	1.015795355767	0.002919089833	0.006718817893	0.000075065823	0.985553359260	N\A	0.038892094541	0.004870246959	0.017604584628	35	6	
7350000	572.220460	1	-0.955806723420	1.033111403491	-0.006090163877	0.029880194261	0.000081616397	0.983792153648	N\A	0.037004124888	0.004267324776	0.016524600426	35	3	
7400000	569.467208	1	-0.963432158333	1.029333831008	-0.005275891245	0.035183507660	0.000070198989	0.987216992184	N\A	0.037419515162	0.004244278860	0.015644395469	41	3	
7450000	565.776458	1	-0.955510929742	1.043658905558	-0.006566068812	0.014300241327	0.000088921114	0.985139181527	N\A	0.044066060824	0.005462280723	0.018634403651	35	3	
7500000	576.693610	1	-0.960305662177	1.034047396025	-0.006521645340	0.026964635473	0.000036748448	0.982375231959	N\A	0.041167292212	0.004972088863	0.017112564439	32	5	
7550000	573.963399	1	-0.961845854748	1.039853516728	-0.006169203975	0.022268029527	0.000077967540	0.984351106245	N\A	0.037506937322	0.004942928219	0.016735416179	32	6	
7600000	574.761924	1	-1.041157010843	1.083322643616	-0.008137587265	0.005280541430	0.000067428927	0.988327945344	N\A	0.032835196629	0.004153834626	0.016094943564	43	5	
7650000	561.135248	1	-0.989776109558	1.063665454884	-0.008784668706	0.013418557351	0.000128799603	0.980554264790	N\A	0.045664444933	0.005687427415	0.020064576821	38	3	
7700000	566.118330	1	-1.023834299198	1.085300893848	-0.013719390545	0.022411497959	0.000082401795	0.981809895333	N\A	0.042896243269	0.004741365875	0.017242024700	29	4	
7750000	572.768637	1	-0.959237043339	1.035396565813	-0.006432454235	0.031194323932	0.000060402549	0.988954150393	N\A	0.025708295455	0.004592157233	0.014094246283	39	3	
7800000	565.570696	1	-1.047789520091	1.089750380620	-0.007552020434	-0.004775193229	0.000094741867	0.980783448599	N\A	0.044421826557	0.005686549548	0.018746870734	33	4	
7850000	575.858220	1	-1.004989615068	1.056801357953	-0.008860668822	0.033349880267	0.000078753724	0.985386166401	N\A	0.038181225758	0.004832713585	0.017757112336	36	3	
7900000	570.726744	1	-1.009515494854	1.069323321242	-0.010324512095	0.023204510402	0.000044067854	0.989866468960	N\A	0.036460795832	0.004044245866	0.013757374128	31	4	
7950000	579.995396	1	-0.963425125353	1.040250650817	-0.003583673445	0.007869457623	0.000084466705	0.985648567450	N\A	0.038291308414	0.004760193946	0.017069332006	41	4	
8000000	573.092492	1	-1.000832492711	1.063491607240	-0.011785504037	0.031355468905	0.000093224953	0.981874932883	N\A	0.041542201472	0.004870995387	0.017510789082	38	6	
8050000	563.248151	1	-1.011033254806	1.060794729756	-0.004517905632	0.007717567036	0.000086321350	0.984173378686	N\A	0.042875810065	0.005149650096	0.016231469673	36	4	
8100000	581.593368	1	-0.989718112065	1.051194328633	-0.006701641754	0.017504803068	0.000050231957	0.989225955671	N\A	0.034464947857	0.004246113576	0.014786666069	46	5	
8150000	583.290317	1	-1.053919539073	1.063007746553	-0.004568547247	0.009782862365	0.000048006491	0.988062108897	N\A	0.041005492249	0.004623798386	0.015810104329	32	8	
8200000	576.984381	1	-0.895285654642	1.000273306888	-0.000408766284	0.026551526613	0.000081341607	0.983591103971	N\A	0.040967211877	0.004621160043	0.017512205380	39	3	
