Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  STR_d1_m9-glob-006.txt
Log File Name:                   STR_d1_m9-glob-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3113375914
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   STR_d1_m9-glob-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.147241
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.77 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
2600000	545.318155	1	-1.457818945401	1.045823802815	0.013078159750	-0.048887826827	-0.007935109554	0.000104281558	0.986636069933	N\A	0.037253612025	0.004667543610	0.028295291400	0.004866394478	42	3	0.014134579339	Global Trend	
2650000	552.249033	1	-1.381547617507	1.033313807033	0.005602157396	-0.032481964501	-0.004520117678	0.000138598051	0.989447759984	N\A	0.029135216516	0.003734971625	0.026011695188	0.004250989363	37	3	0.033954134439	Global Trend	
2700000	551.239091	1	-1.331707770768	0.988412217487	0.017793376097	-0.053957552653	-0.005199834745	0.000122868616	0.984359794781	N\A	0.069823970922	0.008987694507	0.034422481101	0.005744252319	40	3	0.001449260263	Global Trend	
2750000	561.841523	1	-1.208501872858	0.940787740700	0.027645976995	-0.017559681434	-0.013693830849	0.000094350165	0.985306454692	N\A	0.051205195897	0.007167202313	0.028435482211	0.005158552944	38	5	-0.005959682931	Global Trend	
2800000	543.207687	1	-1.450973886106	1.063511193827	0.010627150103	-0.073448985013	-0.003989163358	0.000132136554	0.982370037465	N\A	0.038387544288	0.005592410650	0.028557381069	0.004570119863	33	2	-0.013092735234	Global Trend	
2850000	556.918998	1	-1.467993105311	1.056165590502	0.017924202060	-0.061176111044	-0.013371799674	0.000135714887	0.999623699365	N\A	0.023481611038	0.003130448228	0.025263045753	0.004163056521	32	3	-0.257858516736	Global Trend	
2900000	554.596928	1	-1.448184022859	1.081969410599	0.005052382553	-0.090537852512	0.003677498194	0.000095597940	0.999962643008	N\A	0.022995918153	0.002898082705	0.024752074043	0.004154816185	27	3	0.885709193565	Global Trend	
2950000	543.337619	1	-1.357199747686	1.049879441665	0.005935002592	-0.050534900580	-0.003651707951	0.000125601028	0.999074763713	N\A	0.025277251914	0.003205534516	0.026979216832	0.004390074296	22	3	0.232242638344	Global Trend	
3000000	552.313034	1	-1.690221785000	1.224411840130	-0.017362143195	-0.117832367277	0.009467744952	0.000087428849	0.978952441430	N\A	0.074347191148	0.009007037269	0.037415474207	0.005838520360	40	3	-0.001443036836	Global Trend	
3050000	550.058499	1	-1.354524831393	1.089555982823	0.002997373451	-0.080217409368	0.000927032639	0.000089114750	0.995577782818	N\A	0.024893629830	0.003240140237	0.026097912773	0.004335511688	32	1	0.048473987077	Global Trend	
3100000	535.954130	1	-1.424632992080	1.095846872237	0.002620031573	-0.097809834352	0.005687315533	0.000088316043	0.991019930983	N\A	0.025789016210	0.003620170331	0.025474016892	0.004611509196	36	2	0.032402964044	Global Trend	
3150000	546.856109	1	-1.499875059776	1.110398841938	0.001405272035	-0.096008141936	0.001094097270	0.000090746030	0.985166676463	N\A	0.044564131627	0.005903031039	0.028340228549	0.004568751623	35	2	-0.007026939192	Global Trend	
3200000	551.518680	1	-1.578289279439	1.161844326935	-0.004644700573	-0.115030993820	0.005634177087	0.000166759328	0.982844813441	N\A	0.078890724949	0.011311429227	0.036241759694	0.007045726807	44	3	0.003779475686	Global Trend	
3250000	541.629909	1	-1.427231338569	1.064571554824	0.002915620412	-0.080100812644	0.005523800154	0.000065162654	0.985058346266	N\A	0.076080940929	0.010324552399	0.036216028739	0.006926293496	42	1	-0.001375732818	Global Trend	
3300000	538.987498	1	-1.453236245939	1.060556963420	0.011318682275	-0.065533084582	-0.007433745226	0.000178822198	0.986480707358	N\A	0.032953630366	0.004204696154	0.028543103372	0.004724433035	34	1	-0.035582037607	Global Trend	
3350000	536.772007	1	-1.373515933704	1.029229445862	0.005135534678	-0.033716990687	-0.000732994303	0.000086598412	0.999990334618	N\A	0.024906374718	0.003390847173	0.026838265429	0.004680121761	39	3	-0.936619805616	Global Trend	
3400000	542.139296	1	-1.282005265172	1.082027509197	0.006650949535	-0.091553059529	0.000257467873	0.000202735296	0.999668905626	N\A	0.025034387192	0.003543633630	0.027120237681	0.004778867286	32	2	-0.496562668996	Global Trend	
3450000	538.483425	1	-1.420268112021	1.083558117796	0.000527836753	-0.090149939190	0.005542741528	0.000132073896	0.999418972845	N\A	0.024116997734	0.003488245579	0.025999382218	0.004639103559	28	3	-0.164333046706	Global Trend	
3500000	548.961434	1	-1.526234410207	1.083402027678	0.009045833075	-0.089815198401	-0.000507597266	0.000171102929	0.997446671756	N\A	0.024744213255	0.003277801170	0.026380758732	0.004570714499	30	1	-0.133265661258	Global Trend	
3550000	544.315645	1	-1.488616636980	1.101805024975	0.006379060990	-0.110888139358	0.002675773243	0.000140433151	0.999993031750	N\A	0.021448450637	0.002862965822	0.023336035413	0.003924615142	40	1	-1.894108048798	Global Trend	
3600000	535.010981	1	-1.524353992245	1.108901354196	0.009604302313	-0.123358332408	0.006542631528	0.000188376817	0.995818817358	N\A	0.025078975960	0.003778896473	0.026205430649	0.004738279943	40	3	0.086031546244	Global Trend	
3650000	536.962149	1	-1.480688572541	1.050167465114	0.006994008824	-0.063567190825	0.001398347704	0.000182238335	0.997846651462	N\A	0.024242207131	0.003385254643	0.025846864397	0.004622710209	48	5	0.086882882820	Global Trend	
3700000	524.982020	1	-1.383119133748	1.066546860113	0.002179142082	-0.053075180886	-0.000150741467	0.000072135519	0.991175272151	N\A	0.028121190272	0.003769729909	0.028614532802	0.004447305495	41	1	0.022657126912	Global Trend	
3750000	550.956331	1	-1.385559796093	1.017417758940	0.013367184504	-0.018292070211	-0.012674096309	0.000116095573	0.999968206904	N\A	0.019104121808	0.002612738380	0.020868397068	0.003673784322	33	3	-0.779353416051	Global Trend	
3800000	548.688133	1	-1.264113823216	1.058920106807	0.005495818310	-0.079333663067	0.003110973612	0.000093960026	0.995213325715	N\A	0.025486912216	0.003249879014	0.026808971701	0.004217252107	32	2	-0.061564517145	Global Trend	
3850000	543.738091	1	-1.488760745700	1.087920735397	0.007186873145	-0.095062642135	-0.000704370435	0.000129529739	0.999543299650	N\A	0.023352324661	0.003003676034	0.025428098598	0.004080560443	39	2	0.193087026668	Global Trend	
3900000	561.911255	1	-1.451338468413	1.042594175502	0.004801588700	-0.044081064642	-0.000625172030	0.000171124332	0.996912022353	N\A	0.020523428143	0.002979527973	0.021481656097	0.003950070416	46	3	-0.094688262673	Global Trend	
3950000	545.067907	1	-1.428498276845	1.022255551882	0.013858816237	-0.022629087290	-0.013537438976	0.000164655754	0.999911474311	N\A	0.021188525783	0.002706350500	0.023152802130	0.003828519617	33	1	0.529997382020	Global Trend	
4000000	539.756430	1	-1.385939441897	1.042404733229	0.002822777535	-0.045478568284	0.000964603693	0.000084982341	0.998932361940	N\A	0.024607097178	0.003265927283	0.026649019227	0.004468282452	38	2	0.121710810685	Global Trend	
4050000	538.156381	1	-1.755595559607	1.202128480783	-0.008572834181	-0.091081790860	0.001402959155	0.000157214019	0.987301053295	N\A	0.076190131380	0.010920049541	0.034595716447	0.006783536217	39	1	-0.004244419857	Global Trend	
4100000	539.799691	1	-1.271614965117	1.007250366805	0.010369364539	-0.041176296470	-0.002394368525	0.000166439356	0.984586577984	N\A	0.042011117196	0.005771509158	0.027978027062	0.004918004980	35	2	-0.016630068720	Global Trend	
4150000	538.657111	1	-1.508362835187	1.138392200160	-0.006769005687	-0.117033276892	0.014193013590	0.000196989139	0.982599898270	N\A	0.092899225643	0.012920626220	0.042065673296	0.008140532775	41	1	0.001157248905	Global Trend	
4200000	544.416512	1	-1.496682102807	1.174457360006	-0.006313414140	-0.161146171203	0.013583755309	0.000100724956	0.982227077221	N\A	0.037748536910	0.005259615198	0.027901370175	0.004871980065	36	5	0.012237595709	Global Trend	
4250000	552.529005	1	-1.501743028555	1.179179335571	-0.012327552855	-0.123058908655	0.011583779388	0.000085945966	0.984410612795	N\A	0.050459137407	0.006911688894	0.029923220497	0.005407074730	38	2	0.006332544089	Global Trend	
4300000	555.380861	1	-1.366815204609	1.042321888856	0.003292391778	-0.058533735585	0.003801715050	0.000208828382	0.988150314677	N\A	0.043418547200	0.006835519412	0.022812253863	0.004873392388	35	3	-0.016278641067	Global Trend	
4350000	553.103144	1	-1.498221514806	1.107986361083	-0.001291343522	-0.095178114815	0.005059843816	0.000080468410	0.987108961412	N\A	0.030646378809	0.004389618019	0.024786902987	0.004455529084	44	1	-0.011806362262	Global Trend	
4400000	558.487153	1	-1.364147756558	1.025960716955	0.011828089624	-0.063537518064	-0.002410974806	0.000069194583	0.984258292849	N\A	0.064364343528	0.009897449017	0.029805285315	0.005940964684	38	3	-0.002462533449	Global Trend	
4450000	542.021235	1	-1.430907944040	1.045557422505	0.011482538308	-0.048222586730	-0.008757262546	0.000089158546	0.999713295264	N\A	0.020594169555	0.002614679525	0.021911154217	0.003411151629	31	3	-0.212325321110	Global Trend	
4500000	539.790432	1	-1.441962128681	1.054656828347	0.011538255519	-0.086277570334	0.002078876194	0.000120063103	0.979235774278	N\A	0.077906901679	0.011484965582	0.035520729363	0.006731530412	35	3	-0.003139803634	Global Trend	
4550000	553.079976	1	-1.457358229106	1.075460191426	0.010316813836	-0.093468781736	-0.001077151104	0.000102640837	0.983605747137	N\A	0.072343064900	0.011298082246	0.030517233473	0.006185154341	39	2	-0.001905576949	Global Trend	
4600000	541.608378	1	-1.318715667313	1.073696663379	0.000791341332	-0.105442066442	0.012240578699	0.000140238718	0.993644213923	N\A	0.025268667169	0.003596445370	0.025960146340	0.004590805700	49	2	-0.051921657398	Global Trend	
4650000	539.430292	1	-1.368230190359	1.021262972548	0.014792019242	-0.033086746350	-0.009857182031	0.000109621300	0.992873308823	N\A	0.027285345769	0.003440912090	0.027071402627	0.004156506629	37	3	-0.036022431628	Global Trend	
4700000	547.861296	1	-1.404054764539	1.048837110443	0.007636663142	-0.047132695601	-0.002617022079	0.000060723854	0.994157099332	N\A	0.024367435292	0.003367645109	0.024329588740	0.004349400878	38	3	0.020814113324	Global Trend	
4750000	549.990295	1	-1.390437548809	1.077207265147	0.004782227319	-0.080044032092	-0.002359212502	0.000226676856	0.999726870124	N\A	0.024542467336	0.003408051911	0.026684386044	0.004125368362	36	4	-0.604371834272	Global Trend	
4800000	556.500633	1	-1.375078394554	1.036725089624	0.007107493365	-0.037372871258	-0.006265750925	0.000237461146	0.999298956710	N\A	0.012924470096	0.002319398668	0.014065306163	0.003005041618	34	4	0.309459658054	Global Trend	
4850000	540.495136	1	-1.626054409543	1.213697089624	-0.017952191019	-0.099377740404	0.006791591456	0.000188628644	0.988772123082	N\A	0.074587026499	0.010796608040	0.034747424441	0.006629758075	33	1	0.000552524925	Global Trend	
4900000	539.944006	1	-1.302724721277	1.061329520165	0.007786097544	-0.066389561800	-0.001369481395	0.000113915141	0.999923837751	N\A	0.024680358584	0.003376001717	0.026866053143	0.004672151803	28	3	0.480015840064	Global Trend	
4950000	546.772336	1	-1.550532803628	0.988655958194	0.016986071869	-0.011550693381	-0.013970163817	0.000195121761	0.991940825476	N\A	0.024679263712	0.003284326522	0.023538455344	0.004001650392	37	4	0.068917183788	Global Trend	
5000000	538.906534	1	-1.368290051713	1.052310799442	0.006685260646	-0.078606340977	0.003073916115	0.000091548423	0.982111922310	N\A	0.088053687262	0.012329576113	0.038721217647	0.007366074246	34	3	0.000774836843	Global Trend	
5050000	547.839299	1	-1.368278356309	1.042540737022	0.004905583930	-0.062912380683	0.002820550624	0.000125442995	0.985228339884	N\A	0.036121364064	0.005251963341	0.026027789581	0.004056201340	38	2	-0.011736141344	Global Trend	
5100000	540.114573	1	-1.575321085580	1.167904102916	-0.009620871707	-0.081588331150	0.003235949127	0.000289115972	0.982596823527	N\A	0.079024193675	0.011336661882	0.034703818521	0.006752014843	37	1	0.001369796799	Global Trend	
5150000	552.305805	1	-1.544471541691	1.122785101339	-0.003244615824	-0.100103219862	0.008493472718	0.000053559326	0.986472243658	N\A	0.048259900867	0.007440167906	0.027380610342	0.005473335162	31	2	-0.003775437668	Global Trend	
5200000	554.577417	1	-1.497394814873	1.079176449450	0.009825681031	-0.085607833357	-0.003845524161	0.000134374058	0.999482535153	N\A	0.022164326410	0.002667710587	0.023809135501	0.003710589371	26	2	0.250872789126	Global Trend	
5250000	552.166567	1	-1.444069443944	1.053359903817	0.011263159100	-0.058883502273	-0.006289363891	0.000077362446	0.999554971140	N\A	0.022637453033	0.002935346354	0.024354919467	0.004231499556	44	6	0.137039840194	Global Trend	
5300000	545.665172	1	-1.460868167920	1.074722982602	0.008444600669	-0.080323763811	-0.002868908064	0.000158017132	0.999879333614	N\A	0.024731752720	0.003277145936	0.027045371825	0.004760754061	38	3	0.516568389654	Global Trend	
5350000	550.995129	1	-1.483595716400	1.113943666006	-0.000113480029	-0.127307451547	0.013422962139	0.000146320857	0.999574113127	N\A	0.023504698652	0.003273366702	0.025453161380	0.004610451735	38	2	0.302272620566	Global Trend	
5400000	560.908362	1	-1.440537860379	1.065201846507	0.008819548942	-0.072465522929	-0.001572519153	0.000128612841	0.999926480894	N\A	0.019210705915	0.002443663341	0.020985137486	0.003521871834	37	4	-0.670617035512	Global Trend	
5450000	549.057387	1	-1.383833956619	1.046121158811	0.003585860593	-0.041870436487	0.000619280819	0.000097467220	0.988447748985	N\A	0.032729764765	0.004446159479	0.025475059195	0.004430007587	43	1	0.011650679180	Global Trend	
5500000	540.375333	1	-1.336829163776	1.027998149710	0.010035078960	-0.026606794712	-0.008301515963	0.000098008853	0.999435691315	N\A	0.024490317478	0.003614067131	0.026495610545	0.004930209846	50	2	0.146202010020	Global Trend	
5550000	557.342219	1	-1.298859202104	1.059142468860	0.008727761552	-0.067505355157	-0.003073992667	0.000264534518	0.999503874773	N\A	0.022188813689	0.002992458804	0.024111678615	0.004127232519	41	2	-0.450140196188	Global Trend	
5600000	540.350735	1	-1.444837156025	1.129005413414	-0.003683164504	-0.138205408289	0.016794088883	0.000151711730	0.997933442059	N\A	0.024909309968	0.003585733841	0.026607493482	0.004932358657	36	0	0.091983816656	Global Trend	
5650000	554.631349	1	-1.404106391018	1.093037000594	0.001995244992	-0.107243338046	0.008179367911	0.000237330556	0.995337208887	N\A	0.021911886621	0.002641520691	0.021895117849	0.002326470338	39	2	-0.085691105374	Global Trend	
5700000	551.201534	1	-1.372597875515	1.020942761701	0.005212281752	-0.023219881853	-0.001744257627	0.000105992839	0.998894956984	N\A	0.023779682413	0.003171207276	0.025532915170	0.004270676635	40	2	0.124629525133	Global Trend	
5750000	543.953095	1	-1.392219243706	1.026053059951	0.008780649637	-0.027285160057	-0.006178984273	0.000259613142	0.991809408171	N\A	0.024432434940	0.003502053148	0.024115972664	0.004375938338	41	2	0.061418567257	Global Trend	
5800000	549.434776	1	-1.320959752662	1.064602170114	0.008227142025	-0.062919249145	-0.003148870327	0.000168184716	0.997469595526	N\A	0.025171555720	0.003603600174	0.026716744540	0.004747237945	38	1	0.158478691166	Global Trend	
5850000	537.087833	1	-1.335174114579	1.035944583381	0.003499733423	-0.037429377636	-0.001217740678	0.000135370975	0.999573248819	N\A	0.021684364119	0.003060394508	0.023489436278	0.004156265863	46	2	0.234653478321	Global Trend	
5900000	545.743588	1	-1.410443624282	1.097897669843	0.002292189731	-0.106387440088	0.006701959196	0.000081497483	0.999967176492	N\A	0.024079309826	0.003401874500	0.026067042070	0.004591811232	40	2	0.527507310139	Global Trend	
5950000	525.965359	1	-1.446568909627	1.047540871745	0.018570741255	-0.067938695746	-0.009642881145	0.000087519838	0.987036794291	N\A	0.030086725938	0.004532182511	0.028857833841	0.004972938799	47	2	-0.015985398343	Global Trend	
6000000	548.238807	1	-1.448883811676	1.072889863393	0.005252331717	-0.075286699558	0.001648105705	0.000138474271	0.984186126859	N\A	0.048341952944	0.006913823518	0.027886598378	0.005106122127	37	2	0.007738909981	Global Trend	
6050000	556.021366	1	-1.455441941078	1.033621963226	0.008561874650	-0.038641677558	-0.005483803440	0.000094083334	0.999272631817	N\A	0.023543487692	0.003039967868	0.025064939086	0.004099422320	31	4	0.139398308908	Global Trend	
6100000	540.465425	1	-1.347976818674	0.999713535015	0.013959627029	-0.031570660779	-0.007772328198	0.000033048756	0.982736326561	N\A	0.051603008229	0.007522642485	0.030553030898	0.005540046291	42	1	0.002197883699	Global Trend	
6150000	542.655562	1	-1.529957583655	1.046309695896	0.014679335343	-0.074063922547	-0.005907506736	0.000110554418	0.992256968647	N\A	0.023387730854	0.003285361831	0.022181798313	0.003691517533	40	2	0.032440939911	Global Trend	
6200000	551.579428	1	-1.469872671129	1.058819883873	0.012308798825	-0.064689576841	-0.007027962864	0.000172917366	0.990413084642	N\A	0.023043678922	0.003393690060	0.021521657830	0.003988036590	44	1	0.054398917324	Global Trend	
6250000	554.819815	1	-1.636623308677	1.231450382349	-0.015842753750	-0.160243657458	0.019101539727	0.000093238816	0.986648873172	N\A	0.078982141379	0.011025816080	0.034486358701	0.006659218926	34	2	0.000622354067	Global Trend	
6300000	555.591602	1	-1.587623916497	1.139678524694	-0.002235836350	-0.109748003745	0.007420295971	0.000170077574	0.986495980591	N\A	0.039342023857	0.005585249451	0.025892067320	0.004749138588	37	5	-0.018877087470	Global Trend	
