Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  STR_d1_m9-fab-001.txt
Log File Name:                   STR_d1_m9-fab-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1875761193
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   STR_d1_m9-fab-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.147241
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.77 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
1500000	551.873016	1	-1.844708127227	1.376254946582	-0.036249484201	-0.192695835186	0.022992272195	0.000142622120	0.982309178062	N\A	0.092406264701	0.012711234924	0.040338038347	0.007535470048	33	4	
1550000	522.395052	1	-1.538640525483	1.143962561007	-0.003168530104	-0.120981356964	0.008796906450	0.000098262413	0.974660123627	N\A	0.092524585374	0.013725006379	0.040131781494	0.007889936232	39	1	
1600000	531.849771	1	-1.777179938990	1.327523203810	-0.033255007536	-0.179131512976	0.024182690688	0.000044450449	0.977042011303	N\A	0.098748491583	0.014885033596	0.040407241756	0.008155348112	35	1	
1650000	540.362385	1	-1.515018467228	1.099985349350	0.006741895948	-0.089176969014	-0.002262348691	0.000038178750	0.979344770982	N\A	0.086241204781	0.011892635973	0.038885300695	0.007125024023	38	2	
1700000	552.900979	1	-1.441371151768	1.049555007383	0.012845748294	-0.067971561275	-0.004910302363	0.000141411971	0.984055504504	N\A	0.073507966227	0.009869976590	0.034711819465	0.006078597196	33	4	
1750000	546.326785	1	-1.300946191978	0.948439869281	0.027009955226	-0.035605426035	-0.011746937249	0.000085638611	0.987300883498	N\A	0.076768198430	0.011669972417	0.031274990839	0.006337410934	47	6	
1800000	559.230418	1	-1.566825442868	1.151495310270	-0.004906275128	-0.096252802567	0.004082654386	0.000088633294	0.981619897959	N\A	0.082679577005	0.011982350273	0.035142897359	0.006522173128	31	2	
1850000	532.281941	1	-1.617204733587	1.193405746600	-0.014227838758	-0.103572973313	0.009123988804	0.000073815755	0.977324666558	N\A	0.085959929013	0.012327131550	0.037386653360	0.006924198395	34	2	
1900000	532.585381	1	-1.873072378655	1.420928717701	-0.055647034469	-0.135366464310	0.021121941239	0.000098777804	0.976747929506	N\A	0.097252141439	0.013959770638	0.041032256354	0.007432690773	34	3	
1950000	540.444896	1	-1.692704338608	1.289230131558	-0.025154846178	-0.193777826031	0.024976883892	0.000197565255	0.981213657000	N\A	0.080048629524	0.012090737102	0.035229336422	0.007488952585	37	1	
2000000	539.552718	1	-1.632595221582	1.237547087269	-0.024050250084	-0.124507219649	0.015507734091	0.000102726646	0.983884214390	N\A	0.087005941727	0.012522437733	0.037225586163	0.007131013963	37	2	
2050000	528.862577	1	-1.520274635131	1.131389653359	-0.009439336470	-0.063547660304	0.003880382032	0.000137974415	0.977775913654	N\A	0.103156846320	0.013785669861	0.044425466422	0.007840093951	41	0	
2100000	546.780112	1	-1.366063644489	1.029592395623	0.006350525493	-0.046000044275	-0.004052722568	0.000130247600	0.983350262102	N\A	0.086422637313	0.012898583825	0.036585550823	0.007160860349	31	2	
2150000	539.544080	1	-1.803684826352	1.350922192175	-0.033375866569	-0.176337501924	0.020575513098	0.000134356609	0.977310998989	N\A	0.094491049763	0.014008476029	0.039230040139	0.007789770325	51	0	
2200000	551.483537	1	-1.537871388230	1.119616741427	0.003228056301	-0.096408004085	0.000877515583	0.000100805298	0.983166966565	N\A	0.083333700373	0.012365132526	0.033714463684	0.006837866436	38	1	
2250000	552.237043	1	-1.234354369113	0.885724816086	0.030897558404	0.015778634944	-0.015760736964	0.000085445285	0.985301685061	N\A	0.074029883775	0.010108031447	0.033402253342	0.005789448711	40	4	
2300000	537.961218	1	-1.533976662722	1.131679080207	-0.006785227731	-0.060991823493	-0.001397883387	0.000094733630	0.978471548521	N\A	0.089513091831	0.012492638598	0.037970301527	0.006744592092	30	1	
2350000	554.160761	1	-1.445309688736	1.046905046073	0.013107105585	-0.057529350685	-0.006479354923	0.000100403025	0.984606093583	N\A	0.082784761690	0.011106473974	0.037060814584	0.006477889696	33	3	
2400000	542.778882	1	-1.920338320115	1.359711573551	-0.031252390203	-0.184809824291	0.018411561696	0.000014368291	0.984451026382	N\A	0.093394734477	0.012807860506	0.039264094504	0.007260226039	36	2	
2450000	532.621951	1	-1.594596429660	1.146293141768	0.000431495189	-0.098133657529	-0.001149449721	0.000015215303	0.979693042329	N\A	0.085511127236	0.012391453190	0.036429429188	0.006779388688	44	1	
2500000	532.668809	1	-1.522908925852	1.105269157684	0.005391497737	-0.093004341573	0.001832186330	0.000129932855	0.982095088070	N\A	0.084264016544	0.011918484442	0.037882474178	0.007221427147	38	1	
2550000	540.971867	1	-1.408881548369	1.045344955195	0.014845476841	-0.096352915489	0.000579884862	0.000086215682	0.978177970958	N\A	0.087440976124	0.012201848607	0.039697362252	0.007482675477	32	3	
2600000	536.054009	1	-1.115708304336	0.805719010584	0.054579716341	-0.025447796422	-0.020424159130	0.000112817057	0.978251775537	N\A	0.108383580055	0.015502232094	0.044583963236	0.008573060937	40	1	
2650000	543.440388	1	-1.456119100892	1.077629396201	0.009941165462	-0.098838337904	-0.000383759478	0.000099628709	0.982391770408	N\A	0.087927223790	0.012514941673	0.036414322858	0.006799441490	32	1	
2700000	550.681273	1	-1.556570790735	1.166946043918	-0.008687739373	-0.126662623157	0.011255537445	0.000115172093	0.983870090616	N\A	0.074927755707	0.010372424524	0.033837370576	0.006011735738	40	3	
2750000	548.741129	1	-1.593418254382	1.186841727074	-0.003454331136	-0.144128432011	0.005049018647	0.000186393039	0.981694072945	N\A	0.085391158050	0.012490514592	0.036253160550	0.007145196919	28	3	
2800000	544.460998	1	-1.721913018066	1.283378289051	-0.016511488766	-0.202395854762	0.018628163350	0.000152162449	0.982063114742	N\A	0.089491519196	0.012739215240	0.038061468273	0.007723058717	42	2	
2850000	526.263208	1	-1.759950855272	1.277344895673	-0.023613004559	-0.116657404945	0.009250265158	0.000110113946	0.981187553738	N\A	0.089125188405	0.012664027752	0.038255750632	0.006950485078	34	0	
2900000	535.009192	1	-1.725928091436	1.255089353581	-0.012942236482	-0.166050715975	0.012510581517	0.000076563993	0.978170229047	N\A	0.100371062017	0.014945368385	0.041236160105	0.008375981284	40	1	
2950000	532.789327	1	-1.599646536267	1.129008963418	-0.001972314140	-0.066643249653	-0.001361061511	0.000080759515	0.983874688502	N\A	0.096100937329	0.012963561620	0.042168096042	0.007668815487	32	0	
3000000	551.770071	1	-1.499874582348	1.134396411096	-0.004754859583	-0.099493519076	0.008070948004	0.000191138940	0.986556888105	N\A	0.085247020973	0.012592793825	0.037177163146	0.007573831019	49	2	
3050000	540.649453	1	-1.920783895300	1.374426397085	-0.040351634860	-0.127328970483	0.018553021562	0.000106460721	0.986914996008	N\A	0.079451813831	0.010429813262	0.035673798457	0.006083706902	39	1	
3100000	538.634799	1	-1.620248628164	1.206522335013	-0.014800851569	-0.116210687416	0.009933624256	0.000166018095	0.979523574613	N\A	0.087006153735	0.013023757153	0.036315230458	0.007482636808	42	0	
3150000	524.483894	1	-1.441447220105	1.038195566527	0.010176030322	-0.025210301436	-0.011841405820	0.000268874534	0.978579137633	N\A	0.102562998321	0.014224514670	0.045302243335	0.008451933084	45	2	
3200000	548.326361	1	-1.196165940300	0.892897866663	0.027850107650	0.000769987253	-0.014646738537	0.000096370478	0.982524677607	N\A	0.075539761536	0.009968660282	0.034985644083	0.005957812468	28	2	
3250000	527.173763	1	-1.448980074595	1.041729054677	0.017321797635	-0.085592450273	-0.006257855846	0.000070767821	0.986922907506	N\A	0.097990762940	0.014384252957	0.039170658435	0.007658059075	31	1	
3300000	544.302592	1	-1.607721809105	1.191621777147	0.000460709460	-0.194242025486	0.016042519723	0.000051373083	0.983388063619	N\A	0.088789081046	0.013848316649	0.036593733281	0.007928791647	34	2	
3350000	540.341058	1	-1.607498409271	1.186830386009	-0.011159706550	-0.119429119743	0.011252155901	0.000131276938	0.983459769948	N\A	0.079324009400	0.012234808293	0.033455298195	0.006876419046	28	1	
3400000	556.511000	1	-1.403968978261	1.026276648820	0.014033255876	-0.060570456616	-0.003992888175	0.000139050555	0.985478206216	N\A	0.068805521314	0.009313805131	0.031931666730	0.005752527816	39	4	
3450000	531.061887	1	-1.414132961047	1.012931711759	0.015809046060	-0.044048021960	-0.009819838130	0.000073111732	0.981251644153	N\A	0.092875287929	0.014209547555	0.037668754503	0.008217320536	41	0	
3500000	531.870042	1	-1.309640598290	0.930145748261	0.032084450671	-0.016635878212	-0.017036684551	0.000083053247	0.977172633561	N\A	0.097391970522	0.015098067221	0.040465526851	0.008396423224	34	3	
3550000	533.614903	1	-1.526344975189	1.100551494721	0.002584429580	-0.066903645566	0.000355702230	0.000115045317	0.981365939410	N\A	0.098805433199	0.013939628299	0.042583515828	0.008571367790	30	0	
3600000	541.878235	1	-1.506315625294	1.077094446704	0.007319881993	-0.057047705776	-0.003535070480	0.000129485220	0.980859412226	N\A	0.088492826700	0.012066339338	0.039724545864	0.007341550387	41	2	
3650000	542.433654	1	-1.476646619070	1.039935134245	0.009327951058	-0.010443471441	-0.011150627341	0.000073067220	0.982393704149	N\A	0.095760974612	0.013462032074	0.040231186738	0.007804767915	33	3	
3700000	549.977166	1	-1.744506984806	1.282872847043	-0.024488297212	-0.130594551715	0.012216199989	0.000133297488	0.982501944478	N\A	0.088086873205	0.012154270439	0.038471197740	0.007047687665	55	2	
3750000	551.054443	1	-1.513841474725	1.091974256754	0.012367348723	-0.089640423114	-0.006305655665	0.000120803646	0.985084667675	N\A	0.074618841609	0.009519129585	0.035510823536	0.005920643808	34	2	
3800000	531.671715	1	-1.269624223678	0.922791277496	0.031949655575	-0.024886440082	-0.015770993563	0.000124272656	0.978588593370	N\A	0.098968738181	0.014670077401	0.040694050516	0.007768040865	32	2	
3850000	558.486919	1	-1.363889142390	1.033308208102	0.006358346229	-0.042442414274	-0.003727331891	0.000087418391	0.985667064383	N\A	0.075251293448	0.009243241438	0.036706043532	0.005989892772	33	4	
3900000	551.789221	1	-1.626868984877	1.194699480510	-0.007535880171	-0.152465500031	0.015984202697	0.000069722198	0.980954807701	N\A	0.092263332698	0.012627807672	0.041024961292	0.007257258587	42	2	
3950000	536.580080	1	-1.581693554760	1.169165261349	-0.007591274363	-0.105281993126	0.004070098081	0.000163355086	0.991877642362	N\A	0.072714562910	0.012083969330	0.026632715652	0.006795432162	35	1	
4000000	542.953007	1	-1.442548425086	1.041827533741	0.002917095631	0.002932816765	-0.011970077104	0.000088569552	0.981132027995	N\A	0.084061896819	0.012308750487	0.036553807275	0.007118171480	40	1	
4050000	556.047531	1	-1.393223543210	1.012595262815	0.023194557643	-0.069812568318	-0.009088778176	0.000080046250	0.982025789512	N\A	0.075730373391	0.010481095629	0.034048810659	0.005928189877	36	3	
4100000	552.053192	1	-1.208723664191	0.884868471367	0.031779469072	0.000640877110	-0.013980417711	0.000077719071	0.986344726034	N\A	0.079271159062	0.011650901486	0.032869193857	0.006347397785	37	2	
4150000	532.753835	1	-1.670086311578	1.233873968921	-0.021525958171	-0.119506146391	0.014246937687	0.000088236472	0.978208102254	N\A	0.096917999216	0.013550065310	0.042110720458	0.007929074292	43	0	
4200000	537.090792	1	-1.405693418732	1.015893380890	0.018458444049	-0.059366515569	-0.009525127667	0.000077838280	0.980510828890	N\A	0.080849289649	0.012384065793	0.035175121917	0.006833863569	39	1	
4250000	524.227203	1	-1.284546778279	0.949025477378	0.015920975132	0.026363094259	-0.015684279914	0.000115833972	0.977170653519	N\A	0.097855988060	0.013374714039	0.042670605890	0.007457573705	39	1	
4300000	537.930388	1	-1.635057659525	1.200635391020	-0.009618169312	-0.096159232805	0.001951849115	0.000091269219	0.980642468684	N\A	0.091066791213	0.013638961340	0.037543213855	0.007193202053	38	3	
4350000	546.692799	1	-1.367612786835	1.013673439442	0.009517569835	-0.021237831791	-0.005990924517	0.000087923694	0.981988871449	N\A	0.084186279161	0.012045730111	0.036014157916	0.006598284172	31	1	
4400000	539.708327	1	-1.617216281919	1.183558238351	-0.014942853705	-0.078792992922	0.007847505917	0.000087983166	0.976884355650	N\A	0.097472963768	0.013635430164	0.040317196426	0.007274565906	32	2	
4450000	530.280904	1	-1.759225828174	1.281828904744	-0.034007272607	-0.063854711281	0.003949920815	0.000106382251	0.977241057470	N\A	0.077881017148	0.009820520513	0.038992904588	0.006478198823	37	4	
4500000	539.745655	1	-1.470956274335	1.058064373975	0.003969106294	-0.032229533432	-0.002997077971	0.000089959037	0.983799832407	N\A	0.084224023301	0.011757229184	0.036592412989	0.007151495614	28	0	
4550000	538.668849	1	-1.279845568806	0.955686728207	0.013872469131	-0.006977946750	-0.008444850646	0.000098996091	0.984952108270	N\A	0.077556525978	0.012443034236	0.027124691783	0.006575296310	41	2	
4600000	540.673570	1	-1.547399926874	1.162136270994	-0.004971778070	-0.109160915813	0.004304168360	0.000103940682	0.979695351137	N\A	0.094324352711	0.014098397091	0.039105010040	0.007712311652	42	2	
4650000	549.215212	1	-1.578135672287	1.141125907281	-0.002155883736	-0.073552182198	-0.002356305967	0.000096207636	0.981330577329	N\A	0.085049589528	0.011791534452	0.036886208391	0.006683065353	39	2	
4700000	550.470294	1	-1.890917764037	1.440232250376	-0.052505870131	-0.191635973277	0.027988724546	0.000080742807	0.987059974099	N\A	0.080665981915	0.011771164624	0.034913475587	0.007107324892	34	2	
4750000	534.558523	1	-1.770617040166	1.319403795775	-0.029894492116	-0.173827418374	0.020165842975	0.000062815144	0.984169978340	N\A	0.079395503502	0.011711444176	0.032752851930	0.005642036483	43	0	
4800000	537.148992	1	-1.744790041090	1.227854565057	-0.019922678509	-0.102887714437	0.008543752289	0.000017568978	0.979423381456	N\A	0.088485034080	0.013386888587	0.035071184549	0.007435104971	34	0	
4850000	545.762888	1	-1.411963854442	1.044646632788	0.009541249381	-0.076202398921	0.001216848511	0.000138720099	0.987505251254	N\A	0.083366240684	0.012768502550	0.034570677885	0.007223838505	39	0	
4900000	539.255170	1	-1.502758083927	1.112455414308	0.007013040780	-0.103750030687	-0.003205248132	0.000078857840	0.980950355683	N\A	0.091158222827	0.013073327579	0.039224470639	0.007736462047	49	1	
4950000	528.441507	1	-1.740731013756	1.334852926768	-0.035040675325	-0.200581201014	0.032174141979	0.000256562019	0.981870905800	N\A	0.081394395241	0.011968370047	0.035536830542	0.007010143931	24	1	
5000000	539.543614	1	-1.363363671413	1.012569934161	0.015020684306	-0.065830062023	-0.003553618899	0.000135079045	0.981689359862	N\A	0.091311866392	0.013628687705	0.038929878278	0.008063402656	36	0	
5050000	540.115493	1	-1.505910612378	1.115927114057	-0.007049438996	-0.060750045095	0.004591428715	0.000130210527	0.976497405241	N\A	0.093765909729	0.013727611872	0.039510150173	0.007680111832	32	0	
5100000	544.582375	1	-1.833326081769	1.370693500859	-0.044854020023	-0.139291693581	0.020564336952	0.000262421525	0.984167079718	N\A	0.081493047475	0.011612414769	0.034381561629	0.006940840736	35	1	
5150000	545.322991	1	-1.412160314451	1.030545288965	0.010701606189	-0.037584359738	-0.007955840512	0.000113617890	0.980093917875	N\A	0.096554610511	0.014547931750	0.038685565290	0.007588009349	43	5	
5200000	537.816746	1	-1.853081330254	1.391420573837	-0.041623508614	-0.183582320607	0.023228943483	0.000125923971	0.985903328784	N\A	0.065376681801	0.008695497644	0.029865218678	0.004305919333	32	1	
5250000	555.749065	1	-1.449485706123	1.054507223000	0.013380156374	-0.090725316038	0.000277581445	0.000107084834	0.985290592659	N\A	0.083444002691	0.011281483557	0.036432685926	0.006546054251	41	3	
5300000	543.280323	1	-1.431297669454	1.034944317576	0.010587048194	-0.041363771137	-0.006660902420	0.000064860482	0.981025394133	N\A	0.096594982560	0.014135691204	0.040684631829	0.008171959268	29	2	
5350000	551.593263	1	-1.503183461676	1.109364369918	-0.002633525033	-0.083036179238	0.005278949496	0.000097492480	0.980101277710	N\A	0.084405078211	0.012684760766	0.035354691934	0.007040057597	40	2	
5400000	544.852801	1	-1.509929411377	1.136050423670	-0.005303814140	-0.107866919139	0.008413534697	0.000091625011	0.978899962458	N\A	0.084966903524	0.012219696465	0.036582285564	0.006717454422	30	2	
5450000	544.849542	1	-1.565424058779	1.150049126819	-0.004834248610	-0.133227814780	0.014726849578	0.000069264415	0.978878489678	N\A	0.089211386837	0.012891181646	0.038573825275	0.007510303813	32	3	
5500000	541.422772	1	-1.584227725515	1.113908913232	-0.000722508733	-0.078063871213	0.004936907347	0.000158898713	0.980683177709	N\A	0.083725625581	0.012066409503	0.036269028645	0.006967188123	42	5	
5550000	549.266459	1	-1.555445233960	1.150796954956	-0.000787916903	-0.126999491624	0.006770878408	0.000142483930	0.981396955173	N\A	0.091449776293	0.013246505321	0.039378389570	0.007573529834	44	2	
5600000	530.428260	1	-1.638817648493	1.226592775612	-0.013394796813	-0.162677658251	0.013641478647	0.000072936106	0.980849919340	N\A	0.085599402466	0.012062962177	0.038612054950	0.007445146932	40	0	
5650000	532.656946	1	-1.924660892141	1.421330559377	-0.041843448039	-0.191564475893	0.025524255688	0.000077475181	0.977192420107	N\A	0.105049602645	0.014305714158	0.045290681892	0.008316050338	28	2	
5700000	536.347122	1	-1.679628422345	1.232802709649	-0.018331334249	-0.131209689519	0.016482961637	0.000126314967	0.981456479767	N\A	0.094200117904	0.014018105361	0.039499798788	0.008010336408	36	1	
5750000	534.873610	1	-1.411507580336	1.050913824734	0.003461945411	-0.037236925178	-0.001389243532	0.000219621707	0.979080401453	N\A	0.089030955456	0.012739203078	0.039473350825	0.007611239803	27	3	
5800000	537.072916	1	-1.918841835858	1.414693484301	-0.046403670926	-0.162480661004	0.021024054953	0.000096612246	0.981683654191	N\A	0.076202825471	0.010448153964	0.035676604908	0.006511228279	28	0	
5850000	544.269050	1	-1.693350995216	1.247890711222	-0.023043697560	-0.100207334253	0.008027896593	0.000186598623	0.981093558372	N\A	0.099794044969	0.013500647524	0.042560156878	0.007805009830	33	1	
5900000	543.979315	1	-1.550192747415	1.150749045862	-0.010251917823	-0.093410981628	0.008174391517	0.000086845284	0.984345964892	N\A	0.081847203085	0.011929098924	0.035798585126	0.007200448370	36	2	
5950000	546.958630	1	-1.536352489862	1.146091420265	-0.002154333511	-0.119257399948	0.005511656785	0.000086292136	0.985593067422	N\A	0.082582806307	0.012300725630	0.035084383850	0.007256814764	30	3	
6000000	539.398576	1	-1.732776025276	1.316479996310	-0.038766826284	-0.134561261652	0.021528598926	0.000183457625	0.980570243763	N\A	0.084746001905	0.011682468420	0.035996292894	0.006676051232	32	1	
6050000	541.200546	1	-1.855433514542	1.392666544182	-0.036860322117	-0.198119954459	0.022944582038	0.000073284723	0.979491199951	N\A	0.094171834339	0.013936206263	0.039657349543	0.007468307534	40	1	
6100000	552.433183	1	-1.823895137674	1.350935170516	-0.027191425879	-0.198485055387	0.018819452184	0.000012669498	0.985034696197	N\A	0.082331518838	0.011182703761	0.036317278071	0.006553865096	46	2	
6150000	546.863186	1	-1.414879220940	1.000719834709	0.017399228495	-0.035480475167	-0.010723564507	0.000015913921	0.981711788271	N\A	0.085867399933	0.011894495522	0.038927040987	0.007201645067	33	2	
6200000	538.031970	1	-1.170507579265	0.827464951494	0.044478744594	0.023801887715	-0.022923272310	0.000157434041	0.983287926023	N\A	0.096077675572	0.013672935100	0.039610925823	0.007294439656	35	2	
6250000	547.938862	1	-1.369914547726	1.019461517099	0.014421866948	-0.051776961015	-0.006970641849	0.000080586718	0.983932753888	N\A	0.091346277232	0.011611509921	0.039477107721	0.006465398127	40	2	
6300000	538.415496	1	-1.681347394599	1.232241076950	-0.017037866132	-0.103846222446	0.005341550125	0.000115712328	0.979939527661	N\A	0.084016637018	0.011762837499	0.036514565541	0.006665514036	43	2	
6350000	533.538600	1	-1.486219543951	1.088124121033	-0.000876379419	-0.046793997228	-0.000367026707	0.000081285773	0.984151466719	N\A	0.093366482374	0.012943218464	0.040190967110	0.007529930541	38	2	
6400000	538.683500	1	-1.543147626818	1.139711749234	0.006751757047	-0.137149648796	0.003154956972	0.000012375396	0.977986049877	N\A	0.093012004358	0.013637694016	0.039234588496	0.007752624798	33	1	
6450000	534.933727	1	-1.398233414286	1.030374026278	0.013200542187	-0.057270902105	-0.010767595439	0.000064382061	0.977746212401	N\A	0.089074320304	0.012545082278	0.038907765853	0.007251464604	35	1	
6500000	530.358513	1	-1.717474387757	1.278049051233	-0.029827204260	-0.128393135229	0.017466960727	0.000073388904	0.977546159059	N\A	0.090694734365	0.013179728045	0.039591954991	0.007884867395	35	0	
6550000	530.890603	1	-1.826052607295	1.359389116182	-0.039800599918	-0.160936324660	0.024347311269	0.000132606745	0.986129159592	N\A	0.098805482530	0.014804318173	0.040087888423	0.008602689480	37	0	
6600000	537.486700	1	-1.806382990133	1.336456853888	-0.028023984733	-0.162905015069	0.014426914957	0.000131029453	0.982519482771	N\A	0.080908794235	0.011340886286	0.035892094051	0.006640505361	39	3	
6650000	541.933884	1	-1.608236977671	1.195086855208	-0.018480209537	-0.101795770043	0.010876948867	0.000098954254	0.985310144806	N\A	0.078080859306	0.011445473597	0.033899861648	0.006808888650	28	0	
6700000	539.272160	1	-1.423187440342	1.072165887562	-0.006236031760	-0.040314921822	0.004231236802	0.000098435618	0.987593968271	N\A	0.079369701697	0.011152441345	0.035528586734	0.006673148130	35	1	
6750000	564.327963	1	-1.382789348146	1.050470140827	0.004248706030	-0.038321593806	-0.003845041755	0.000065250034	0.978617807566	N\A	0.084121612931	0.011839844332	0.036328232658	0.006233306976	54	3	
6800000	554.461838	1	-1.395603386361	1.005322548887	0.024698462435	-0.066028678679	-0.011222645502	0.000125036769	0.982345866656	N\A	0.090476209385	0.012324410802	0.038561526164	0.006934626878	38	3	
6850000	552.882455	1	-1.226358656611	0.880005215442	0.032008864838	-0.004305308431	-0.013199139495	0.000148115684	0.987680621214	N\A	0.076367048004	0.010669888462	0.034391246528	0.006649242438	40	5	
6900000	536.645773	1	-1.540131290578	1.160121167358	-0.003821277896	-0.140996276436	0.009839907653	0.000075321801	0.981323886936	N\A	0.093498790354	0.013832743287	0.038973372732	0.007965058266	31	0	
6950000	535.665005	1	-1.659928865483	1.189345488368	-0.012998407413	-0.128400590472	0.013915942859	0.000040940471	0.980928034971	N\A	0.082674755567	0.012320133168	0.036325149318	0.007310413188	40	1	
7000000	550.400277	1	-1.593176343630	1.125162230698	-0.002213217651	-0.072101614020	-0.002547744515	0.000034355421	0.980794247209	N\A	0.088874748495	0.012822110748	0.039153735621	0.007768808500	37	1	
7050000	537.249280	1	-1.388950286709	1.008177976510	0.015367624609	-0.046721698098	-0.003884759624	0.000144057448	0.975384075116	N\A	0.088139740553	0.012696490137	0.038440195567	0.007231138252	39	1	
