Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m7-fab-004.txt
Log File Name:                   MED_d1_m7-fab-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1475581549
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m7-fab-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1800000	595.028295	1	-0.114406121456	0.556175833617	0.286759742712	-0.012989306327	0.000054180211	0.979848482114	N\A	0.026957770479	0.023322874637	0.002833485450	36	6	
1850000	615.695907	1	-0.107283021670	0.565364525320	0.298273656297	-0.017490136162	0.000093523489	0.984876584935	N\A	0.024705506636	0.021691260744	0.002713517611	48	7	
1900000	597.310701	1	-0.106396236022	0.539826442399	0.317167823572	-0.017014926606	0.000086195749	0.981319130361	N\A	0.024634323311	0.021866230697	0.002943847198	42	5	
1950000	593.379921	1	-0.132435738309	0.555449880448	0.299155530807	-0.014615103926	0.000062249384	0.978923095772	N\A	0.028448846457	0.024571267540	0.003138206766	38	5	
2000000	601.994234	1	-0.359226996199	0.716623422761	0.179887731215	-0.015114671846	0.000131577078	0.982256372951	N\A	0.026390932044	0.023732038946	0.003230755694	43	4	
2050000	612.321545	1	-0.210904279237	0.603006204248	0.256803978432	-0.013074996017	0.000071774898	0.986405826377	N\A	0.026126272341	0.021967868133	0.002722735913	46	6	
2100000	613.913783	1	-0.089862990943	0.560518576301	0.265593919985	-0.012426267131	0.000028599117	0.984625577427	N\A	0.024119911045	0.022119056452	0.002935977806	39	5	
2150000	594.127507	1	-0.011142075544	0.502487652669	0.331189365416	-0.017916414042	0.000052898018	0.977327874106	N\A	0.027329719257	0.023929043940	0.002951452513	43	6	
2200000	611.708605	1	-0.212576991675	0.612602392793	0.239829741300	-0.010569794572	0.000067788065	0.982089762743	N\A	0.024425589142	0.022068123752	0.002726659407	44	4	
2250000	607.756135	1	-0.162537698122	0.626494997443	0.218889619444	-0.010293139597	0.000065813296	0.981668644757	N\A	0.025567207234	0.023245938343	0.002987783825	47	7	
2300000	600.213709	1	-0.123126613908	0.561980478826	0.281592672702	-0.013956124220	0.000068167086	0.979358764551	N\A	0.026974300190	0.023485453519	0.003040904271	46	4	
2350000	611.493521	1	-0.167329548087	0.585919742858	0.283446737372	-0.017590986731	0.000110835126	0.982073581664	N\A	0.025663266590	0.022415107127	0.003176690059	44	5	
2400000	596.917492	1	-0.159663204531	0.608669847135	0.237798381785	-0.010348064078	0.000087229579	0.981196143343	N\A	0.028207044092	0.024586865689	0.003220263085	40	5	
2450000	604.950357	1	-0.007826574603	0.482292555141	0.375433580326	-0.025168195773	0.000054685408	0.979280842646	N\A	0.022840117587	0.021562408615	0.002833909322	52	5	
2500000	601.891156	1	-0.202008559395	0.605102476945	0.251975347593	-0.013010134564	0.000078301423	0.982447213699	N\A	0.025247898535	0.022355880571	0.002694482124	33	6	
2550000	610.883831	1	-0.112429714704	0.566445483913	0.265780933988	-0.009173166629	0.000057233080	0.982643192381	N\A	0.026003699755	0.022727734815	0.002991054864	41	5	
2600000	606.351498	1	-0.224374868858	0.623151664152	0.220400822061	-0.008918869982	0.000064438437	0.979183440859	N\A	0.025693635257	0.023139249532	0.002780374598	38	8	
2650000	605.668047	1	-0.126505421784	0.564284995657	0.290567216527	-0.013658979914	0.000067649445	0.981145133823	N\A	0.025151206389	0.022796511424	0.003193325858	38	5	
2700000	615.938414	1	-0.168643058465	0.592728147489	0.265743959217	-0.014478721849	0.000062382400	0.980750903134	N\A	0.026453097564	0.023409896646	0.003132745378	30	7	
2750000	620.124222	1	-0.039000165835	0.500136049452	0.343613990087	-0.016561671630	0.000093182757	0.985205442118	N\A	0.026765235904	0.022184903648	0.002465172646	38	6	
2800000	630.076521	1	-0.180039420779	0.587957617965	0.278887626028	-0.015669643850	0.000085464509	0.983421581485	N\A	0.026947422893	0.023909976130	0.002998220625	43	8	
2850000	628.339694	1	-0.220131934117	0.624741498286	0.240468288270	-0.014215597952	0.000091937209	0.984342630006	N\A	0.026011907102	0.022487309020	0.002776998095	38	8	
2900000	610.988059	1	-0.236119134670	0.622022305620	0.242755651242	-0.013433733757	0.000116299092	0.978782428004	N\A	0.026471362417	0.022645293375	0.002780420013	35	5	
2950000	615.212818	1	-0.217715335301	0.603525529620	0.268507950099	-0.015867001306	0.000041971519	0.984275613961	N\A	0.025358140384	0.021883924462	0.002729604840	51	7	
3000000	606.097310	1	-0.169789248907	0.576877635119	0.302803518421	-0.020601401320	0.000039399350	0.979985049789	N\A	0.025771886228	0.022540676958	0.003105888870	40	5	
3050000	611.615477	1	-0.038991822589	0.522807333750	0.302096159607	-0.012333535756	0.000046625808	0.979287318017	N\A	0.026721911006	0.023932317457	0.002758185408	30	7	
3100000	622.078057	1	-0.255381598430	0.638298698639	0.235230595413	-0.012272501017	0.000071458166	0.987445521244	N\A	0.024469331346	0.020931369326	0.002718565093	47	6	
3150000	623.402362	1	-0.164041152222	0.594271578171	0.253199970880	-0.011258944479	0.000058524371	0.987870567916	N\A	0.024053924955	0.021011069063	0.002556834984	50	7	
3200000	629.041785	1	-0.226538767300	0.624348617489	0.247111552031	-0.013965254546	0.000076559879	0.986209732162	N\A	0.023922264199	0.021530480272	0.002515411186	40	8	
3250000	622.341491	1	-0.094884262015	0.539069309154	0.302718714379	-0.013130552098	0.000069003353	0.981745523635	N\A	0.024656985470	0.021966791661	0.002492428864	39	7	
3300000	615.652628	1	-0.175539746667	0.596887570151	0.250546223447	-0.010582782865	0.000067313276	0.980071160499	N\A	0.025917971934	0.022343938089	0.002883821905	39	6	
3350000	589.143958	1	-0.158675477362	0.588688978666	0.261757118499	-0.011935273831	0.000047117476	0.981435440025	N\A	0.025513147055	0.023613670912	0.002848005789	52	6	
3400000	603.470913	1	-0.025030403878	0.517364987700	0.308233267351	-0.012985515817	0.000029042194	0.989032811490	N\A	0.021732281091	0.022102579919	0.003045383218	42	3	
3450000	623.309884	1	-0.180168764001	0.597455393201	0.246653615436	-0.010314120954	0.000062731834	0.983611666730	N\A	0.024307843946	0.021121808922	0.002801247354	52	5	
3500000	620.652851	1	-0.083819920717	0.540729153107	0.284782256581	-0.010646449521	0.000052237216	0.984024026147	N\A	0.023508606077	0.021698789716	0.002878382364	41	8	
3550000	598.829514	1	0.092794228478	0.535950062356	0.304498696727	-0.014448545511	0.000399439428	0.979188897435	N\A	0.027852426503	0.024261244363	0.002993713285	38	8	
3600000	598.051814	1	-0.208102210474	0.612664878312	0.228261153101	-0.008609110068	0.000066592429	0.981991215181	N\A	0.025642702022	0.022833962718	0.003049851033	31	4	
3650000	628.829079	1	-0.034982444041	0.520444627442	0.322049318192	-0.016251070086	0.000039226210	0.986056604505	N\A	0.022167458178	0.018629151737	0.002440028290	42	8	
3700000	612.393147	1	-0.220475888402	0.625020171080	0.222065544066	-0.008083404592	0.000057034219	0.981414545451	N\A	0.024541007602	0.022619071750	0.002775612784	43	5	
3750000	617.434381	1	-0.156187309408	0.595051636788	0.249150337436	-0.010030964659	0.000089280636	0.982342101476	N\A	0.023904403563	0.021255185059	0.002802090281	43	8	
3800000	612.904767	1	-0.092468377453	0.557397306894	0.260779752684	-0.006496808195	0.000061615111	0.983047498118	N\A	0.025423035019	0.021472992038	0.002919916995	42	6	
3850000	582.521719	1	-0.098091011418	0.545871532089	0.304629741294	-0.018130463761	0.000070284278	0.977430225425	N\A	0.024262503535	0.021871558565	0.003013406017	37	4	
3900000	617.223395	1	-0.157373037335	0.578473768079	0.279712733687	-0.011993793510	0.000042776209	0.985044559823	N\A	0.025110903948	0.022039775372	0.002908519681	46	5	
3950000	611.771847	1	-0.242186253139	0.620774703890	0.259610379561	-0.015514044145	0.000098478442	0.979940752857	N\A	0.027047815963	0.022903924050	0.002771542077	36	4	
4000000	602.226991	1	-0.215441858934	0.618267595492	0.254843004901	-0.016912663480	0.000109205352	0.976921969827	N\A	0.027164445592	0.024279070203	0.003124731368	27	4	
4050000	603.223041	1	-0.078670887740	0.541286639064	0.288666540936	-0.010633834408	0.000073073813	0.986230081734	N\A	0.024997131445	0.021567878962	0.003021213991	51	4	
4100000	622.414922	1	-0.085318504143	0.546428691854	0.311351364734	-0.019537672830	0.000092618393	0.984994148503	N\A	0.025619784647	0.021653105895	0.002675136426	45	5	
4150000	606.154740	1	-0.092382577417	0.531749394210	0.328687224567	-0.018713548486	0.000076239793	0.983734913014	N\A	0.028592472254	0.024345591138	0.002758393854	34	8	
4200000	627.236617	1	-0.191076737725	0.624377318366	0.236832009310	-0.011616345514	0.000058589270	0.985358862299	N\A	0.024943811905	0.021385559798	0.002748997776	45	9	
4250000	610.460353	1	-0.207970036441	0.616685075264	0.256274288516	-0.015648326771	0.000128539142	0.981673542005	N\A	0.025592137652	0.021937207011	0.002950181120	34	6	
4300000	614.051017	1	-0.224444349317	0.635587344444	0.197379773301	-0.003453019772	0.000055034249	0.988268351930	N\A	0.023169486971	0.021197529083	0.002796848611	42	7	
4350000	606.899789	1	-0.247103150918	0.634376472680	0.230194810506	-0.011292622916	0.000044217170	0.982541005129	N\A	0.026841328285	0.023770697499	0.002485593908	45	5	
4400000	612.983571	1	-0.193605103086	0.609182989679	0.249221884968	-0.014491361281	0.000068400836	0.981818272654	N\A	0.027839707280	0.024315014231	0.002738444400	34	5	
4450000	603.153029	1	-0.111193937928	0.566119073839	0.266343577712	-0.010734135606	0.000065063813	0.982361041399	N\A	0.026442907558	0.023422206181	0.003097937746	39	7	
4500000	616.738813	1	-0.178725416909	0.592996546587	0.261942115144	-0.014195745983	0.000056537955	0.982610891095	N\A	0.023511044935	0.021444126911	0.002810279896	35	7	
4550000	612.091809	1	-0.094843782431	0.556557695683	0.258920287628	-0.007200440920	0.000040516606	0.980672528120	N\A	0.025451315535	0.023217651604	0.003112880846	42	8	
4600000	616.418117	1	-0.252540322589	0.648439858431	0.227751285527	-0.013550473886	0.000041211876	0.978883119371	N\A	0.025769339043	0.023005690856	0.002956716193	40	7	
4650000	626.146779	1	-0.147304619825	0.606804875215	0.232884808569	-0.008133253114	0.000042657631	0.979526328041	N\A	0.024201640346	0.021516816172	0.002616356960	35	9	
4700000	615.339335	1	-0.137512570282	0.583256023054	0.253487513404	-0.010089279269	0.000071590991	0.980419584657	N\A	0.026302870372	0.023263192563	0.002885472013	39	6	
4750000	606.960333	1	-0.081091924714	0.554024067311	0.268511616897	-0.007883831041	0.000060962344	0.982739692009	N\A	0.025938800880	0.022881999273	0.002690074953	39	6	
4800000	634.308310	1	-0.179102102234	0.623221763292	0.231401555984	-0.009644380138	0.000048227620	0.983332552376	N\A	0.026612715439	0.023272338967	0.002485730265	44	8	
4850000	623.360454	1	-0.062622445701	0.544940441261	0.300031067175	-0.016188625503	0.000045527683	0.982943471108	N\A	0.024965988583	0.022168457916	0.002846201728	39	10	
4900000	623.249374	1	-0.243073085033	0.653369160392	0.197109493524	-0.005019219982	0.000047899496	0.982750472515	N\A	0.026075274644	0.022933171820	0.002903448778	41	8	
4950000	608.787789	1	-0.209490922566	0.618841048146	0.244092150131	-0.012649896300	0.000123321647	0.981711995716	N\A	0.024678044758	0.021827759539	0.002915586901	37	6	
5000000	603.352770	1	-0.252979089645	0.635409149014	0.224759501997	-0.012615654802	0.000058187800	0.977407186907	N\A	0.025718379374	0.023656177576	0.002955633293	37	5	
5050000	627.486009	1	-0.212559406339	0.655962714559	0.186797884730	-0.003490973219	0.000043162196	0.984193295524	N\A	0.026340752560	0.022676917614	0.002717823089	47	7	
5100000	608.984795	1	-0.046499182429	0.561587737959	0.250058685840	-0.005851265840	0.000042170764	0.983635639031	N\A	0.026048554281	0.023485110252	0.002878364794	39	7	
5150000	611.176030	1	-0.212616020488	0.639262358707	0.208434416233	-0.009224383555	0.000178964379	0.982412436853	N\A	0.025404348960	0.022638998234	0.003093882481	48	6	
5200000	618.963765	1	-0.282421461669	0.651104539603	0.216765027329	-0.010312847814	0.000086378819	0.982310507981	N\A	0.026434684889	0.022380704523	0.002649863205	47	7	
5250000	616.189244	1	-0.238462045494	0.633856332195	0.239338345468	-0.014630619947	0.000069142059	0.982350413659	N\A	0.025114011772	0.021707290268	0.002801059252	39	9	
5300000	624.851148	1	-0.057081258944	0.524717422683	0.316402279718	-0.013637408410	0.000079957849	0.984402600484	N\A	0.024970602660	0.022835052144	0.003094133229	45	6	
5350000	616.570795	1	-0.258574842859	0.650162176051	0.222317665672	-0.013872316115	0.000041263464	0.982265071586	N\A	0.026259508170	0.023225605066	0.002912983922	38	8	
5400000	597.116805	1	-0.078190812272	0.539466303368	0.314605785427	-0.015791848098	0.000175779372	0.980086106980	N\A	0.026036380578	0.023112957966	0.003014678518	41	5	
5450000	613.436659	1	-0.193539277088	0.616545340192	0.224641757978	-0.008410476326	0.000061236384	0.981264485416	N\A	0.027521246940	0.024404387532	0.002653483009	51	6	
5500000	623.674194	1	-0.032786016169	0.520472792702	0.312261044385	-0.013182643703	0.000013554481	0.981171631637	N\A	0.025994939519	0.023250061971	0.002710887123	41	8	
5550000	621.149113	1	-0.127425198466	0.573950520104	0.275130042776	-0.012488043901	0.000009131782	0.982266578032	N\A	0.024170382938	0.021031043134	0.002746900641	46	8	
5600000	623.454607	1	-0.261145130160	0.652829873081	0.214680020191	-0.010556108289	0.000037060494	0.987577536325	N\A	0.026239448298	0.022845294188	0.001852774577	35	7	
5650000	623.373239	1	-0.146371139108	0.599791735424	0.258376430119	-0.011970771213	0.000039128423	0.986112535795	N\A	0.023139830190	0.020695854809	0.002543035046	35	11	
5700000	630.228721	1	-0.201776542512	0.632017307889	0.228565004230	-0.009779796645	0.000019732314	0.985845932809	N\A	0.023265876895	0.020003840126	0.002215606317	43	9	
5750000	633.985270	1	-0.144920278562	0.598285191530	0.260190850371	-0.012459305446	0.000052812258	0.985910737199	N\A	0.022905681446	0.021214188434	0.002581689592	43	9	
5800000	634.170542	1	-0.266039707256	0.669306309074	0.193185557025	-0.006901095787	0.000048537652	0.984332837051	N\A	0.024786449746	0.022079627902	0.002720505475	49	8	
5850000	595.870668	1	-0.177015708995	0.589422918644	0.267544376327	-0.012634227026	0.000056017274	0.979165364045	N\A	0.027624410577	0.023722416763	0.002683187437	38	7	
5900000	612.812220	1	-0.231953309745	0.630905734056	0.213529515693	-0.006235657218	0.000089376157	0.982415782566	N\A	0.026832579346	0.024091484202	0.003267341990	34	5	
5950000	614.377834	1	-0.220204892495	0.608226034371	0.271162875070	-0.017865318774	0.000135497010	0.982928682920	N\A	0.026086928526	0.023165510175	0.002971532359	40	5	
6000000	602.597356	1	-0.197315917928	0.605098672707	0.241183759026	-0.009675002686	0.000051911664	0.982167676341	N\A	0.027749602255	0.023992730863	0.002397771579	44	6	
6050000	620.968177	1	-0.177652096320	0.586042598501	0.288273780381	-0.019813976393	0.000072462751	0.987353673291	N\A	0.026929774085	0.022133848493	0.002599186814	47	7	
6100000	610.232730	1	-0.093724746390	0.539824300039	0.295269911908	-0.011919553463	0.000050707772	0.980731746513	N\A	0.026526658744	0.023546831232	0.003000164003	34	5	
6150000	618.882640	1	-0.166635258345	0.601349527072	0.240056056646	-0.010652523699	0.000043644093	0.982451854429	N\A	0.025544704981	0.023470945391	0.002868068965	36	10	
6200000	614.354276	1	-0.299204521423	0.662667038537	0.218711781147	-0.013395629046	0.000054451443	0.981438514767	N\A	0.026576321431	0.023404085515	0.002805226120	34	7	
6250000	612.888183	1	-0.148370967861	0.569156009675	0.286448068510	-0.011746622326	0.000110182542	0.984710217074	N\A	0.027950583206	0.023563396479	0.002802637052	39	6	
6300000	620.457435	1	-0.161344302319	0.608067239244	0.232531227669	-0.009491883136	0.000011783611	0.981050520817	N\A	0.027457086400	0.023730669722	0.002899258646	34	9	
6350000	627.275709	1	-0.135694056183	0.605425271055	0.228763373229	-0.007939685191	0.000012008003	0.982737519722	N\A	0.024430057610	0.021593233249	0.002574614398	39	9	
6400000	620.366068	1	-0.098683492983	0.554018517304	0.280412016149	-0.012035752441	0.000004763647	0.981541972750	N\A	0.023882417986	0.022239656500	0.002755126896	53	8	
6450000	620.574243	1	-0.223174934630	0.616522001378	0.244648378212	-0.012574335775	0.000032184062	0.983301099304	N\A	0.023806483847	0.021111047163	0.002909044931	43	7	
6500000	618.796201	1	-0.295175666477	0.661948680282	0.221440680115	-0.013780697446	0.000049739789	0.982879758867	N\A	0.026482433166	0.023129793998	0.002694307372	50	8	
6550000	618.221746	1	-0.194625549620	0.613509348681	0.225650100514	-0.006534093551	0.000099212948	0.983044602181	N\A	0.025375900477	0.022775946767	0.002908698700	39	6	
6600000	595.138759	1	-0.273455032938	0.642082113407	0.226283978555	-0.012631458322	0.000121879397	0.977890345396	N\A	0.027523165194	0.023898284431	0.002959488116	45	6	
6650000	612.197331	1	-0.118776222140	0.567452061760	0.280456558688	-0.014752321243	0.000109998635	0.978214882768	N\A	0.025650252995	0.022855234604	0.002919734105	35	8	
6700000	620.914960	1	-0.309900681750	0.668781732839	0.216122234900	-0.012464749460	0.000098250622	0.983725522806	N\A	0.026295543791	0.022979692084	0.003063536298	44	8	
6750000	627.983559	1	-0.157714528739	0.595704988454	0.247125875168	-0.009324539898	0.000087443293	0.986515784958	N\A	0.026352432827	0.022290454722	0.002818025006	46	9	
6800000	608.253663	1	-0.150291503608	0.579468478367	0.272075582381	-0.013942203760	0.000051941703	0.978491820884	N\A	0.026379545950	0.023865614749	0.003006632337	41	8	
6850000	620.528439	1	-0.180314717166	0.594901757855	0.238530184323	-0.006064340654	0.000060297349	0.981273348616	N\A	0.026285743548	0.023726606198	0.002961255825	32	6	
6900000	608.736419	1	-0.135544348822	0.584707938801	0.281352598226	-0.014055606811	0.000086371233	0.983083586641	N\A	0.027195440692	0.023678817660	0.002823222792	38	5	
6950000	607.275931	1	-0.105012210290	0.562704082540	0.273743645356	-0.012027280886	0.000111821546	0.982437727684	N\A	0.027068503589	0.022697285689	0.002725156075	37	5	
7000000	610.980964	1	-0.212046496211	0.603591656619	0.258799408690	-0.012636212931	0.000048130488	0.982175666238	N\A	0.025912800656	0.022496320095	0.002890623005	46	8	
7050000	589.342673	1	-0.191513019529	0.613571262952	0.253126447267	-0.016887190469	0.000050164317	0.980177926001	N\A	0.025730759546	0.023335686111	0.002916075067	43	6	
7100000	594.405871	1	-0.118679199572	0.571879446909	0.268971670698	-0.013683392720	0.000045138089	0.980491039883	N\A	0.027082376361	0.023923670824	0.003075896372	40	5	
7150000	617.384987	1	-0.108472719966	0.579712461849	0.233810395074	-0.005348691940	0.000070509862	0.982924203179	N\A	0.024086494340	0.020608055993	0.002750408805	46	5	
7200000	614.765647	1	-0.197730714417	0.604694846639	0.251174389675	-0.012782099359	0.000078536501	0.982085051344	N\A	0.026903680712	0.024104780672	0.002842653540	36	5	
7250000	602.190834	1	-0.036056131568	0.510303551222	0.328658673045	-0.016131597577	0.000117876689	0.980578536407	N\A	0.024640223348	0.021775051604	0.002907348062	34	4	
7300000	600.357894	1	-0.106207793041	0.540570050960	0.322144083843	-0.019278602596	0.000103531379	0.978517925106	N\A	0.026675564992	0.023018424081	0.002809682980	33	7	
7350000	603.112018	1	-0.259717335551	0.650222597232	0.218659601757	-0.012742410506	0.000044555428	0.980150034033	N\A	0.027011565036	0.024326114805	0.003079404989	41	5	
7400000	613.028257	1	-0.206380437145	0.635958359574	0.215823493956	-0.009427514889	0.000053174460	0.981463572481	N\A	0.023805835163	0.021272687807	0.002675883475	42	10	
7450000	627.645985	1	-0.189429306870	0.633525426929	0.219109690251	-0.009412108883	0.000027717676	0.981379042287	N\A	0.024281745708	0.021661914704	0.002741147976	38	7	
7500000	621.172445	1	-0.120649899372	0.582934698613	0.253370004431	-0.006902499792	0.000009542753	0.983526539504	N\A	0.018633450137	0.018917218142	0.002814640285	42	8	
7550000	597.078572	1	-0.231056628643	0.622789739067	0.226767367177	-0.007934443550	0.000101302011	0.976953846749	N\A	0.027110350007	0.024276952078	0.002965368357	36	8	
7600000	603.036562	1	-0.194403536861	0.597818464667	0.251478774314	-0.008728894442	0.000070898021	0.981237217828	N\A	0.028424686071	0.024167501108	0.002864023648	44	6	
7650000	602.046209	1	-0.271518121573	0.662347968343	0.214918346140	-0.010682342004	0.000067736945	0.983877456785	N\A	0.024560545510	0.022009665094	0.002655560697	43	5	
7700000	626.377744	1	-0.143125150625	0.598074044336	0.239513746777	-0.007752146474	0.000092110600	0.982939586299	N\A	0.024457039869	0.022056909058	0.002444502016	43	7	
7750000	628.231315	1	-0.266435312814	0.643663652094	0.230065225277	-0.012312062366	0.000096090538	0.985678158564	N\A	0.023865591248	0.020595122358	0.002562928048	45	9	
7800000	616.091896	1	-0.073843626885	0.522280086836	0.355266069060	-0.026120189644	0.000106129160	0.982003244999	N\A	0.022830262079	0.020147770154	0.002589410773	46	7	
7850000	635.050109	1	-0.127711628461	0.575226935420	0.266329842931	-0.009147570934	0.000076105259	0.988617479231	N\A	0.025702003300	0.021703916334	0.002533038585	44	11	
7900000	604.656441	1	-0.210012597701	0.616540967079	0.268505933021	-0.017912026229	0.000082935228	0.982188145776	N\A	0.025271458049	0.022507052127	0.003225470637	42	6	
7950000	611.753842	1	-0.297904901008	0.669336343810	0.212230929127	-0.011067148470	0.000052598609	0.985759936971	N\A	0.024398451805	0.021352589964	0.002948949233	48	6	
8000000	639.010960	1	-0.102669646053	0.562603312554	0.289135931935	-0.013875834791	0.000016155742	0.985748186342	N\A	0.022397059215	0.019523439399	0.002712478692	39	8	
8050000	619.052605	1	-0.214535598032	0.609681357899	0.258674791851	-0.015156062886	0.000064972174	0.981283565815	N\A	0.018099108647	0.018155060740	0.002828359804	35	8	
8100000	624.207419	1	-0.321432464351	0.669529176451	0.211756999932	-0.011960536142	0.000095454479	0.987147043531	N\A	0.022108029694	0.020103936006	0.001859793003	44	7	
8150000	624.997592	1	-0.282858620350	0.672689131169	0.200207486566	-0.010344537367	0.000035519998	0.982829483362	N\A	0.025286128071	0.022171724115	0.002720609225	36	8	
8200000	630.681450	1	-0.247902071798	0.651268168383	0.251353541256	-0.018854692581	0.000023589617	0.984814201788	N\A	0.025255051561	0.021559256315	0.002741761583	50	9	
