Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m9-fab-002.txt
Log File Name:                   SEP_d1_m9-fab-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            4214210684
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m9-fab-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.248843
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.69 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
2500000	571.043886	1	-1.682700922691	0.971489399042	-0.007956241233	0.020832304651	-0.007810769394	0.000037837263	0.975592474447	N\A	0.068140388122	0.009050503204	0.033402611751	0.005920891258	31	4	
2550000	566.762855	1	-1.663611584951	0.954764162534	-0.011252949727	0.056892878093	-0.008946459522	0.000036515786	0.976508996157	N\A	0.074315825783	0.010310767871	0.034726562578	0.006319345396	38	2	
2600000	559.883577	1	-1.733295115870	0.978876151152	-0.022347538278	0.097247055369	-0.009333098598	0.000079778365	0.976412815401	N\A	0.066382275238	0.009590220647	0.032143187644	0.005984944963	32	3	
2650000	568.250370	1	-1.639278449951	0.938151896879	-0.008131663655	0.078438887532	-0.015181707843	0.000064259374	0.976702994598	N\A	0.072760830337	0.010026556843	0.032833745594	0.005730070709	35	2	
2700000	559.317738	1	-1.742120085421	1.044503197065	-0.023239856913	0.017094679920	-0.004034095285	0.000062143987	0.979124623964	N\A	0.072661117138	0.009892544604	0.033405200385	0.005961396283	31	4	
2750000	566.249881	1	-1.740032356045	1.019600945173	-0.023939196129	0.047616966779	-0.002780647461	0.000081679755	0.978770396195	N\A	0.076031608610	0.010765928762	0.033489247352	0.006114822922	35	3	
2800000	556.922764	1	-1.717343369520	1.007883511076	-0.019395727231	0.030378111585	-0.003260519606	0.000067177859	0.974060442626	N\A	0.076915694880	0.009695024826	0.036119836735	0.005935809389	43	3	
2850000	558.195301	1	-1.763567002300	1.031791601856	-0.033808563938	0.093465328450	-0.004090948172	0.000068290610	0.979418573359	N\A	0.071346996033	0.009106543801	0.033387921740	0.005508958688	27	5	
2900000	550.649587	1	-1.924520427980	1.164093881390	-0.052547746431	0.009211121413	0.008456685696	0.000093372679	0.972992327986	N\A	0.068474286226	0.008770515494	0.032784175547	0.005589047349	35	3	
2950000	560.541385	1	-2.126444775468	1.332446117725	-0.066954535124	-0.084791334239	0.021139229404	0.000044354031	0.977520356798	N\A	0.063038019113	0.007127318343	0.032744078819	0.004886196237	34	4	
3000000	580.933380	1	-1.950956192659	1.218328679189	-0.053178963489	-0.045620900595	0.012739428403	0.000028913346	0.980032150965	N\A	0.076713619396	0.010486523373	0.035774602979	0.006103439534	35	3	
3050000	560.995124	1	-1.932181521539	1.170961449649	-0.044279026149	-0.004933797414	0.005365831224	0.000078229108	0.977619923575	N\A	0.072015268995	0.010430993757	0.032101646695	0.006068223470	29	5	
3100000	567.455479	1	-2.026361896436	1.225252333884	-0.052542056518	-0.013610151922	0.009105758437	0.000070490561	0.975910274692	N\A	0.078687770613	0.011164401359	0.035580931063	0.006364193055	32	5	
3150000	578.232146	1	-1.829627495856	1.086300683479	-0.034004480074	0.037379179550	-0.001031790316	0.000076482537	0.976900279593	N\A	0.085924213741	0.012067789102	0.036935567566	0.006815517532	25	4	
3200000	565.324801	1	-1.647120765552	0.968257370308	-0.016886085376	0.045394180049	-0.004269911192	0.000050619666	0.977423859452	N\A	0.078637552484	0.011703363747	0.033814282562	0.006490657402	31	2	
3250000	568.757865	1	-2.137950842972	1.308453895314	-0.062997379992	-0.067305601476	0.015428492139	0.000070043206	0.975815637105	N\A	0.077622111966	0.011714527783	0.035126356032	0.006727189021	28	3	
3300000	563.223053	1	-2.084329853738	1.302431826447	-0.065805857011	-0.042104627011	0.014515301118	0.000068825297	0.974298533677	N\A	0.090727888726	0.012807386112	0.040007946714	0.007365676287	45	5	
3350000	565.891603	1	-2.059570295549	1.271058519499	-0.063070727278	-0.056713984100	0.020239411511	0.000062846313	0.979393103817	N\A	0.083860596692	0.012392900251	0.035216736295	0.006632461721	39	3	
3400000	566.772154	1	-1.851481244621	1.079988203639	-0.018691459291	-0.009095291000	-0.003800789916	0.000081586291	0.976993402834	N\A	0.064908167381	0.008258415517	0.032188246092	0.005246776952	40	2	
3450000	566.038351	1	-1.937885582814	1.144549023584	-0.045801614587	0.035254463172	0.001486343080	0.000067669250	0.975552799081	N\A	0.074355316330	0.010873094423	0.032812518344	0.006116367900	30	4	
3500000	560.012231	1	-1.682354155747	0.976613485366	-0.013781663222	0.040193883643	-0.005940985172	0.000094111448	0.976925421905	N\A	0.070697373414	0.008915592725	0.034576493666	0.005767606710	35	2	
3550000	559.128900	1	-1.814361953967	1.039169225435	-0.022012571890	0.048644572497	-0.010096647652	0.000006165995	0.977466597983	N\A	0.068235664021	0.009339224767	0.030003669640	0.005706251280	33	3	
3600000	567.417582	1	-1.663677539827	0.932215706979	-0.003714743169	0.090242080596	-0.019968054737	0.000007516438	0.983222154211	N\A	0.072551609580	0.010106402178	0.033528196211	0.005919417915	30	4	
3650000	564.604994	1	-2.021181285656	1.234089793351	-0.056140977742	-0.022321088502	0.013327959055	0.000062155932	0.977431440267	N\A	0.082732611139	0.012143054169	0.035014848024	0.006654978815	39	3	
3700000	550.211260	1	-1.762070755411	1.040844080980	-0.029610570681	0.034031554859	0.000454410692	0.000230108408	0.977181648884	N\A	0.083392176446	0.013012734104	0.033866726177	0.007071723113	37	4	
3750000	565.385907	1	-1.559685947884	0.889065325955	-0.008649030229	0.095733478581	-0.010299568147	0.000065050620	0.973456278917	N\A	0.090208753670	0.012141149099	0.038709452858	0.006703859171	29	4	
3800000	558.415379	1	-1.718332980432	0.979075154197	-0.024338376617	0.106275929844	-0.012995879501	0.000032430275	0.976404689601	N\A	0.075543546440	0.010008120145	0.035005163353	0.005879648527	35	4	
3850000	570.437487	1	-1.841799562311	1.094731119792	-0.032822469782	0.022544581912	-0.001706698521	0.000059348504	0.979614851265	N\A	0.075290545673	0.011510785736	0.032353490704	0.006536674644	34	3	
3900000	574.137977	1	-1.884474832280	1.109334231945	-0.030043813563	0.019983298505	-0.004383580740	0.000045813721	0.982210451251	N\A	0.066039308080	0.009404718516	0.029703726844	0.005550115324	43	4	
3950000	566.505627	1	-1.733819755889	1.010829528985	-0.019502190229	0.043410687915	-0.006353054121	0.000066443473	0.977769720072	N\A	0.070176470244	0.008516962188	0.034481155500	0.005589071993	33	3	
4000000	565.593611	1	-1.739749609235	1.014157402119	-0.021343460958	0.041398707454	-0.006045698498	0.000075485448	0.974662120848	N\A	0.082012793533	0.012021578745	0.034634957886	0.006397299190	35	1	
4050000	568.587599	1	-1.885935620880	1.154811424784	-0.047303428378	-0.020718133347	0.014557429338	0.000062193333	0.976650808808	N\A	0.080514787101	0.011445804141	0.035030272202	0.006558652387	33	2	
4100000	558.089630	1	-1.672605742719	0.954646675697	-0.009959582749	0.065894383434	-0.012307243992	0.000073680436	0.975135548833	N\A	0.065330411464	0.008262430499	0.033156673555	0.005562238713	36	3	
4150000	550.811986	1	-2.193405335763	1.365859039083	-0.077539884665	-0.066957279867	0.023350716180	0.000084678343	0.976232363345	N\A	0.082889310228	0.011869688884	0.036286146474	0.006756739826	37	3	
4200000	550.344810	1	-1.696254031020	0.973133769065	-0.015687949800	0.075610845067	-0.012091196394	0.000067046044	0.976681946939	N\A	0.059934871781	0.007831395632	0.030927211355	0.005149338351	30	2	
4250000	551.899264	1	-1.506659849098	0.821614754406	0.011714587700	0.100901948589	-0.021742666669	0.000088356433	0.974994404405	N\A	0.083363865386	0.011599972271	0.037497841850	0.006895770454	39	2	
4300000	571.555827	1	-1.822513860876	1.068252375658	-0.029541951334	0.041287735850	-0.002609553174	0.000052475650	0.980840334137	N\A	0.065727603486	0.008691642953	0.031459702406	0.005384223482	29	3	
4350000	559.516854	1	-1.705653159586	1.006675301564	-0.022595273632	0.049133951327	-0.004810372459	0.000060425631	0.976933593096	N\A	0.072836835203	0.010354097486	0.032367300110	0.005944518854	31	3	
4400000	555.669244	1	-1.710470888638	1.006490322849	-0.022472861628	0.027020120598	-0.000910370416	0.000022208518	0.974564412567	N\A	0.074756757776	0.009683514577	0.034853138252	0.005643374322	32	4	
4450000	567.253900	1	-1.793132985345	1.041086965928	-0.017161838519	0.010075381821	-0.004994251783	0.000053467451	0.977704892622	N\A	0.065131570175	0.008521020871	0.031942203446	0.005474736287	40	4	
4500000	574.363707	1	-1.896340917983	1.142256455814	-0.042577354567	0.004210642414	0.006738754698	0.000048205058	0.979893688422	N\A	0.074415301290	0.010636784363	0.033883410009	0.006295869937	40	5	
4550000	557.676390	1	-1.684568372797	0.929840768356	-0.008852260271	0.094395430461	-0.013958586165	0.000077032606	0.981240676096	N\A	0.071511405455	0.009928960239	0.031619382677	0.005766590331	34	6	
4600000	556.344085	1	-1.564354055564	0.851964842195	-0.003841197540	0.145813287163	-0.019629482981	0.000016255318	0.975232533069	N\A	0.070859251184	0.008946482976	0.034770128404	0.005786716866	42	2	
4650000	553.636963	1	-1.732138368334	1.016556630957	-0.022794227435	0.032755396770	-0.004266099551	0.000017924764	0.978579344395	N\A	0.074923072002	0.010179185564	0.033493002208	0.005821857788	37	2	
4700000	570.240622	1	-2.058913461370	1.259336366492	-0.060299346943	-0.036089472804	0.015673627909	0.000008648533	0.978499505108	N\A	0.090163168885	0.013310069455	0.036566016746	0.007210884219	31	2	
4750000	564.535403	1	-1.888296293372	1.121164073182	-0.036329305014	0.009769294568	0.002358650100	0.000013000098	0.977017406339	N\A	0.072639020958	0.009895261394	0.033613707590	0.005934858526	34	2	
4800000	554.295281	1	-1.696484620010	0.979702308848	-0.014106102371	0.053135650823	-0.009908613613	0.000015702676	0.973356381892	N\A	0.081118304918	0.012751956234	0.034347483648	0.007073835896	43	3	
4850000	559.894534	1	-1.775417180227	1.029776851168	-0.026447320814	0.048695580045	-0.003887017087	0.000070175521	0.979916537992	N\A	0.073256397005	0.010505444077	0.032426000758	0.006048901337	47	2	
4900000	563.053638	1	-1.731348702206	1.005550845150	-0.012050606592	0.011927724461	-0.006476896342	0.000068842325	0.975754399206	N\A	0.077417753426	0.011064514525	0.035534714261	0.006588682142	26	4	
4950000	567.773278	1	-2.088036551283	1.256605913175	-0.057324084880	0.012621986449	0.000922213448	0.000077924370	0.981175355078	N\A	0.077015525165	0.010221308443	0.036368085546	0.005950085867	33	3	
5000000	556.070301	1	-1.828182484855	1.076362594876	-0.030618641699	0.004764040445	0.001305832951	0.000068980489	0.971558380106	N\A	0.079217346434	0.010370428905	0.037290627994	0.006280519418	40	1	
5050000	571.121774	1	-1.811053871992	1.088397663498	-0.035781890347	0.016613553605	0.004695061257	0.000042970097	0.975195472203	N\A	0.080464523365	0.011019649293	0.035897003059	0.006404792923	36	5	
5100000	565.530313	1	-1.639519759730	0.951106770201	-0.021504235601	0.089756265618	-0.005251386460	0.000067677165	0.977886611825	N\A	0.066325179206	0.008150278342	0.032915522484	0.005323773914	42	6	
5150000	571.357494	1	-1.808495803073	1.047089356337	-0.033145249476	0.064671171966	-0.002825114307	0.000051625352	0.982340392174	N\A	0.063649655269	0.010076092189	0.029125395776	0.005951799406	31	5	
5200000	556.380161	1	-1.666136331581	0.960931203163	-0.022264874376	0.083434570198	-0.004797172215	0.000055907696	0.977518009110	N\A	0.076585745112	0.010911106194	0.034190488292	0.006313606835	32	3	
5250000	564.731733	1	-1.781158530858	1.056380167800	-0.020915053820	0.009911077426	-0.003071166950	0.000067106461	0.977276487392	N\A	0.071491983415	0.009394808773	0.032986803691	0.005535697388	42	4	
5300000	562.807332	1	-1.619959919890	0.959690719268	-0.013998011228	0.031681357557	-0.000965479318	0.000062869238	0.975920403431	N\A	0.074025818271	0.011659563136	0.033971408269	0.006825262237	38	5	
5350000	549.563797	1	-1.949886228485	1.135729633698	-0.033248936803	-0.027298764789	0.005112651014	0.000077412761	0.974763794791	N\A	0.067839885064	0.008392900262	0.034662099243	0.005637756839	35	1	
5400000	556.793973	1	-1.891750927762	1.122114724898	-0.036358878409	0.011881347309	-0.000186930866	0.000058124927	0.982990196086	N\A	0.079694576840	0.012312081390	0.032646606531	0.006715094551	47	1	
5450000	566.503072	1	-1.972056977871	1.182831559206	-0.045820445278	-0.004119616536	0.005520374714	0.000057695872	0.976205879471	N\A	0.077431392035	0.011393252118	0.034231584421	0.006672344622	34	3	
5500000	557.100499	1	-1.838113393183	1.097695211404	-0.027748576465	-0.010471700707	-0.000325894774	0.000067440548	0.976202147901	N\A	0.068745439520	0.008544594628	0.033912096845	0.005619589897	39	5	
5550000	566.771664	1	-1.759407862408	1.055612967493	-0.029199788920	0.036567563447	-0.003962037537	0.000048866072	0.978532314103	N\A	0.068342423326	0.010314044997	0.030684402128	0.005816739701	38	4	
5600000	559.486619	1	-1.740638331103	1.039618227367	-0.023039393384	0.052779687297	-0.009408290428	0.000061950338	0.975427116080	N\A	0.081722866797	0.011307726527	0.036339528527	0.006395488694	34	3	
5650000	568.818810	1	-1.928988049230	1.138411026662	-0.040731728371	0.027444742662	-0.000175022678	0.000019497739	0.977246015375	N\A	0.077336768703	0.010774526321	0.034468036431	0.006309938581	34	3	
5700000	572.731435	1	-1.814128404873	1.057661721263	-0.026674148427	0.044797047718	-0.007401458945	0.000017628281	0.980786964692	N\A	0.068067274073	0.008262232658	0.033600468122	0.005313206339	39	6	
5750000	545.809379	1	-1.875656429637	1.147315555153	-0.049667032494	0.014797988878	0.006405589738	0.000044810397	0.976800889210	N\A	0.082753605219	0.011747618243	0.034732482667	0.006259042974	29	1	
5800000	563.586633	1	-1.941418664234	1.156112922361	-0.034620564057	-0.021555806556	0.000480947477	0.000077714511	0.975592535558	N\A	0.079668491961	0.011539424456	0.035036038402	0.006478435259	32	5	
5850000	558.712869	1	-1.749377970906	0.992364137442	-0.016258943642	0.070278927389	-0.011566898204	0.000062346715	0.977072538843	N\A	0.079989700507	0.011690078175	0.034253405552	0.006394596280	38	2	
5900000	577.180973	1	-1.987385021339	1.169329021057	-0.042014556112	0.006983972532	0.002518888654	0.000068912112	0.979594884655	N\A	0.074387243860	0.010607702900	0.032744992341	0.006089986397	39	3	
5950000	553.807961	1	-1.864344007860	1.140521626356	-0.042054090520	-0.023199992156	0.009631425025	0.000060649988	0.973849109113	N\A	0.076246445600	0.010617163404	0.035112398297	0.006345528729	26	3	
6000000	547.740222	1	-1.981878295041	1.166592598249	-0.042328356708	-0.016206529587	0.005859607560	0.000078697297	0.969023807219	N\A	0.082067401396	0.010886652353	0.039173880422	0.006640655375	32	1	
6050000	549.577664	1	-1.668195569314	0.976523033238	-0.018291682730	0.043628424649	-0.005832017779	0.000071066287	0.975990557831	N\A	0.075222626784	0.010152055106	0.034908305163	0.006288973765	36	1	
6100000	548.302796	1	-1.777974957943	1.042612596314	-0.029865159524	0.039400912213	0.000527034219	0.000056369706	0.974768663769	N\A	0.074492578756	0.010724182582	0.034855833165	0.006473047633	46	2	
6150000	551.453917	1	-1.808600601144	1.071906572802	-0.029174163023	0.021902556468	-0.001511608934	0.000059424243	0.975630762716	N\A	0.080581495101	0.011563634778	0.035578858559	0.006533727505	40	2	
6200000	563.112932	1	-1.813676540986	1.081664378675	-0.036217018459	0.041163931517	0.000853277825	0.000106369118	0.977449001035	N\A	0.081767654660	0.011594213544	0.035108463556	0.006507026028	34	2	
6250000	552.485571	1	-1.630763405741	0.933241646368	-0.005417046517	0.075671459726	-0.016028527849	0.000103798158	0.976025945238	N\A	0.071427855559	0.009135038066	0.033789895486	0.005658069932	36	2	
6300000	561.272839	1	-1.825927940491	1.055535411339	-0.033411434996	0.074302241784	-0.005877396638	0.000063162513	0.974073330366	N\A	0.079056595778	0.011620948386	0.034344945672	0.006486085596	28	1	
6350000	556.962136	1	-1.876622168291	1.140849292396	-0.048566420315	0.000839766355	0.011079819538	0.000058840635	0.988537564657	N\A	0.046288648432	0.008565197562	0.026441972115	0.005860267880	34	1	
6400000	561.558048	1	-1.809378238287	1.058025884303	-0.022485815091	0.014763537314	-0.004890390782	0.000033058897	0.977392876473	N\A	0.070151352953	0.008513856781	0.035167395454	0.005487817681	40	4	
6450000	578.982732	1	-1.751308707667	1.013415054244	-0.023197817228	0.076383392320	-0.009691060455	0.000070118528	0.978080890935	N\A	0.080443653424	0.012036742547	0.033184978695	0.006474094888	44	4	
6500000	555.464491	1	-1.711564204245	1.005635693290	-0.020493805906	0.046841415906	-0.007094211321	0.000065969039	0.975042820949	N\A	0.076971260624	0.010527571369	0.036030080232	0.006504624432	31	3	
6550000	571.936870	1	-1.839141532713	1.083594068035	-0.025191858819	-0.007181509637	-0.000370465653	0.000056961675	0.976101278946	N\A	0.077016745155	0.010509223496	0.035263142125	0.006310301106	36	5	
6600000	545.106366	1	-1.856884169094	1.101674146772	-0.034601524710	0.006313024607	0.002357961137	0.000061218015	0.974488462032	N\A	0.076210597232	0.010760417721	0.034604629545	0.006284176075	41	1	
6650000	544.078988	1	-2.126258848050	1.299391179033	-0.060144420974	-0.075702596778	0.016537220002	0.000076429354	0.975268599154	N\A	0.083143097704	0.012734938218	0.033894352350	0.006716296564	31	2	
6700000	569.269722	1	-1.777712847830	1.040449933047	-0.022078368298	0.026305740031	-0.004780367518	0.000080525684	0.972733791442	N\A	0.074713241216	0.009899355794	0.035422805712	0.005929320377	27	4	
6750000	558.325931	1	-1.804093967755	1.067966251491	-0.024997414767	0.004956871096	-0.000732920946	0.000068428704	0.983869123288	N\A	0.045204886167	0.006476283079	0.026993913660	0.004896330541	39	4	
6800000	560.021985	1	-1.796449691503	1.018987030678	-0.019616784937	0.055185935807	-0.009081106664	0.000095529040	0.978268354358	N\A	0.063654268695	0.009168327130	0.029827003861	0.005556765713	36	3	
6850000	564.070000	1	-1.559767903199	0.895648486520	0.000386897264	0.056986108397	-0.012004563679	0.000012273016	0.977907224800	N\A	0.072917099792	0.010134694389	0.032595436912	0.005866054810	42	5	
6900000	555.891757	1	-1.924975541279	1.161364066026	-0.044523958885	-0.005403469059	0.006890600669	0.000023753000	0.974115160391	N\A	0.086326764560	0.012394644981	0.037040923171	0.006859936235	36	3	
6950000	559.563619	1	-1.956935592548	1.136906390535	-0.035241526636	0.025705497661	-0.005712747898	0.000009035678	0.979004691984	N\A	0.075399015532	0.009972867287	0.034129700274	0.005658038441	38	5	
7000000	560.163152	1	-1.776228783094	1.098745738373	-0.043857917181	0.023682602079	0.006023060883	0.000053554117	0.977084189015	N\A	0.070921167749	0.010380211214	0.031093948428	0.005880654488	42	4	
7050000	571.122604	1	-1.904272550299	1.111053905777	-0.024052324113	-0.000420879008	-0.007641577838	0.000050189778	0.978710930773	N\A	0.068113078523	0.009532971153	0.030011661585	0.005311116086	41	4	
