Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m7-VR-004.txt
Log File Name:                   AMY_d1_m7-VR-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2692551897
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m7-VR-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1500000	483.466707	1	-1.039761204730	0.766275140086	0.186920866655	-0.032463666674	0.000110731349	0.960756373892	N\A	0.034141225101	0.030801986548	0.004174923708	47	26	
1550000	494.838083	1	-1.015353593492	0.738250871183	0.233537011846	-0.039094091213	0.000078811071	0.960506687893	N\A	0.033515020304	0.029035658492	0.003979490968	56	28	
1600000	485.973950	1	-0.908056661121	0.664868806154	0.275213400932	-0.036273206108	0.000104897155	0.960869429162	N\A	0.034268617139	0.030035183520	0.003740736577	49	30	
1650000	466.487441	1	-1.071440424162	0.765169482559	0.220835576766	-0.036371291272	0.000134695939	0.953859552694	N\A	0.032730872411	0.029898672974	0.003972695489	51	26	
1700000	494.196201	1	-0.984299298577	0.755692147789	0.148368642753	-0.021877833667	0.000097072190	0.978826326275	N\A	0.029204564858	0.017110794539	0.002910157675	56	33	
1750000	484.641379	1	-1.088994083515	0.807028559759	0.160129230554	-0.035454552767	0.000093915383	0.957347717763	N\A	0.034974765125	0.030937469884	0.004095532945	52	29	
1800000	491.616018	1	-0.895386252536	0.710339716290	0.187341422855	-0.021876856936	0.000082924702	0.957223792642	N\A	0.035209120778	0.030690691006	0.003820370899	44	21	
1850000	468.251578	1	-0.727748011043	0.592114102706	0.323902220130	-0.038721952274	0.000097652773	0.953254909671	N\A	0.038042442342	0.032698806184	0.004412397000	38	21	
1900000	466.926520	1	-1.083530316726	0.799191734102	0.178634806379	-0.036267274799	0.000092325384	0.956198620297	N\A	0.035276923226	0.031151384263	0.004238898024	56	27	
1950000	471.489640	1	-1.077911492590	0.746374045391	0.191600227742	-0.026533422959	0.000102882222	0.954824192082	N\A	0.034775594608	0.031517990322	0.004206993647	30	30	
2000000	477.663550	1	-0.988626014737	0.721995230813	0.245031830827	-0.036228249442	0.000095697781	0.953925132100	N\A	0.034887563742	0.031269686103	0.004356663568	47	26	
2050000	491.181304	1	-0.939688152175	0.696938443989	0.239765998964	-0.031045134977	0.000090893855	0.965396597959	N\A	0.031074518118	0.028307238196	0.003882810332	52	24	
2100000	467.208831	1	-1.094879461144	0.764781013901	0.242860148796	-0.043005409115	0.000108267000	0.956152034073	N\A	0.034597779031	0.030816171764	0.004248221511	62	24	
2150000	497.040145	1	-1.010627170760	0.743270433698	0.190720193712	-0.029187293488	0.000079851005	0.962319854078	N\A	0.033363086077	0.029322592447	0.003898705949	43	28	
2200000	481.634980	1	-1.023588531827	0.764002296063	0.165699709268	-0.025133663952	0.000103342308	0.962456894261	N\A	0.032364938664	0.027136488163	0.004175615014	47	21	
2250000	483.126956	1	-0.993939627042	0.743500012493	0.201765685678	-0.032785088982	0.000132543370	0.959776951964	N\A	0.030263141876	0.025981380499	0.003785233027	51	29	
2300000	487.968681	1	-0.921491945493	0.705546250633	0.220321165541	-0.030057190337	0.000097855573	0.955071842808	N\A	0.034183871761	0.030271831381	0.004100299470	35	24	
2350000	477.361105	1	-0.901016696992	0.713798600918	0.216743098591	-0.032850709404	0.000106867206	0.953745914918	N\A	0.036465769773	0.030024137686	0.004494112122	43	28	
2400000	470.534124	1	-1.323419758959	0.903069507526	0.123998335525	-0.036352311971	0.000108606025	0.952486208097	N\A	0.034326472275	0.031387869476	0.004254388967	48	19	
2450000	464.083362	1	-1.108836611109	0.804822236044	0.142569579055	-0.025142287815	0.000113777509	0.953786858402	N\A	0.036470980609	0.032318521264	0.004035001915	51	18	
2500000	480.180807	1	-0.971592387031	0.703331262016	0.247280504857	-0.031430332320	0.000093953775	0.958520561956	N\A	0.035594724490	0.030468872405	0.004066217942	50	24	
2550000	478.748955	1	-1.057336944418	0.762567195857	0.198801120045	-0.034486468606	0.000106555950	0.958714157971	N\A	0.034105977093	0.030618563280	0.004239183583	53	29	
2600000	486.243044	1	-0.906273702060	0.705816201319	0.218517932895	-0.030877165079	0.000086241409	0.952903220691	N\A	0.034327141261	0.029861960096	0.004224626577	57	26	
2650000	468.796341	1	-0.982704737407	0.719908399073	0.263822037770	-0.043790827290	0.000100119629	0.954374366055	N\A	0.038713656285	0.034205001979	0.004820126494	46	16	
2700000	486.221452	1	-0.926220513664	0.693043168222	0.256205608507	-0.035620571568	0.000081571242	0.959924323035	N\A	0.035216389397	0.030584371847	0.004103333316	45	34	
2750000	479.062479	1	-1.065851084765	0.767197232370	0.181588399480	-0.028891244297	0.000100897994	0.959213879652	N\A	0.031194959841	0.027894248663	0.003801475082	53	26	
2800000	475.774420	1	-1.039378048393	0.764420636731	0.189517032325	-0.031615728033	0.000077604584	0.960191551019	N\A	0.033370424450	0.030497066689	0.004559848946	44	30	
2850000	486.558386	1	-1.061929563352	0.771533840449	0.186312593380	-0.030021776894	0.000084067483	0.956448295643	N\A	0.038263964803	0.033288386804	0.004303079700	48	22	
2900000	479.022520	1	-0.915211747067	0.710244855439	0.196457954701	-0.024544243124	0.000094191661	0.956211155091	N\A	0.034658301356	0.032256882822	0.004303659650	60	29	
2950000	491.303802	1	-1.047668192872	0.766732251418	0.202561372584	-0.034905178165	0.000054077776	0.958126787654	N\A	0.037382259120	0.032492999133	0.004164708948	46	23	
3000000	491.493823	1	-0.950643770913	0.717518837208	0.237263071610	-0.038314432367	0.000086294252	0.959518375334	N\A	0.030224980676	0.029768864847	0.004171336035	46	29	
3050000	490.680123	1	-0.920783197780	0.694084084407	0.235202513997	-0.030394026552	0.000094290000	0.961695759404	N\A	0.031800281709	0.029309886716	0.003972395850	47	26	
3100000	477.386053	1	-1.017747198760	0.756530871579	0.193471741457	-0.036397532778	0.000125997082	0.959045045386	N\A	0.033530891020	0.030201332812	0.004267668319	37	28	
3150000	479.410766	1	-0.959417007054	0.732264402974	0.201518237117	-0.028214086432	0.000102897688	0.955976318801	N\A	0.034736417521	0.031891615052	0.004162392769	40	23	
3200000	485.631169	1	-1.009842241682	0.759820062415	0.196224352314	-0.033077841948	0.000118643724	0.957522401131	N\A	0.035000230223	0.030548889518	0.003876994595	47	30	
3250000	489.818348	1	-0.909783129313	0.706166489688	0.211515724308	-0.026989104532	0.000088422437	0.957154150537	N\A	0.035621228090	0.030398748516	0.003892765192	42	24	
3300000	472.717207	1	-1.068410043276	0.764321159140	0.179831807607	-0.026712962624	0.000112120984	0.954092295699	N\A	0.033627392569	0.030947378122	0.004177085419	44	27	
3350000	485.663306	1	-1.024241535497	0.765883386661	0.167124720277	-0.028436142921	0.000108872924	0.960057698067	N\A	0.034646072302	0.030322463962	0.004180126159	40	28	
3400000	472.729799	1	-0.808950463799	0.652074783099	0.295122651653	-0.043936858473	0.000091700222	0.955044659401	N\A	0.037140678934	0.031536547596	0.004053668519	52	33	
3450000	482.588126	1	-0.923636804395	0.702978702758	0.259667721795	-0.042302132819	0.000091771918	0.955250359953	N\A	0.036201640078	0.032165154701	0.004231211026	37	31	
3500000	474.030955	1	-0.889162150586	0.707770587447	0.187996054505	-0.024159645884	0.000106311681	0.954197637393	N\A	0.036583108143	0.032261807710	0.004529846400	35	22	
3550000	468.499850	1	-0.942223289705	0.736736681722	0.168285989394	-0.023959418152	0.000113489640	0.951225697440	N\A	0.035967761459	0.031633091744	0.004299391658	44	20	
3600000	474.076093	1	-1.047810691932	0.786052226990	0.132835229929	-0.022466703158	0.000118387857	0.961179049863	N\A	0.032028596791	0.024123782602	0.003653918588	55	32	
3650000	478.750874	1	-1.211032316895	0.851934538304	0.129206405449	-0.027859173243	0.000107098520	0.957764152700	N\A	0.035528079713	0.032413882641	0.004426780468	37	22	
3700000	469.479541	1	-1.144309429183	0.797450303217	0.162941950404	-0.026557836401	0.000099788717	0.953029823648	N\A	0.034946036680	0.032026182491	0.004611522320	48	37	
3750000	476.097097	1	-0.899605754301	0.727958280868	0.164683738057	-0.021502879111	0.000088899900	0.964446952597	N\A	0.037409916174	0.032261951626	0.004280559129	42	27	
3800000	488.455678	1	-1.006863709456	0.744359513056	0.224342081666	-0.034895788162	0.000089846239	0.963131992251	N\A	0.032077560546	0.029669229897	0.003943150246	44	28	
3850000	496.274512	1	-0.950197776934	0.732983598528	0.183256794271	-0.027154055163	0.000092416307	0.963439454753	N\A	0.032388278316	0.026741772929	0.003639163931	37	26	
3900000	492.770088	1	-0.988088020296	0.735109239830	0.190399630427	-0.024668680869	0.000103093255	0.959687089959	N\A	0.034304201737	0.029211158664	0.003755856340	42	31	
3950000	484.532444	1	-1.091501264385	0.794873094637	0.169759450360	-0.033008939521	0.000120770055	0.965508667146	N\A	0.028845476799	0.022836020889	0.003214625689	53	37	
4000000	485.953008	1	-0.991397566309	0.755375623870	0.181977162482	-0.030284312441	0.000084820100	0.962344449870	N\A	0.032138879063	0.028868613007	0.004095057814	42	25	
4050000	466.590620	1	-1.039778791665	0.789072817708	0.148553906033	-0.029347331025	0.000090430072	0.956729756384	N\A	0.033239351185	0.029701287909	0.004347001626	48	33	
4100000	475.582807	1	-0.770201054500	0.630742616349	0.268780194321	-0.032571378588	0.000076081218	0.959805388832	N\A	0.033373930878	0.028670978061	0.003866249431	49	30	
4150000	490.513744	1	-1.016816130552	0.767774391241	0.200856477875	-0.034796662351	0.000096916675	0.968389986232	N\A	0.030729897749	0.026435994228	0.003616860239	45	18	
4200000	485.275937	1	-0.936138543143	0.724521724864	0.187904620259	-0.025900897533	0.000080969960	0.958015456895	N\A	0.034257316780	0.029095470539	0.003897717165	49	26	
4250000	472.402960	1	-1.084586865942	0.781406752080	0.190658929306	-0.035735661188	0.000120339379	0.960043766145	N\A	0.030204055165	0.026114676695	0.003686979855	59	28	
4300000	474.465612	1	-1.000396233592	0.783010422231	0.117010648117	-0.017621119577	0.000104846348	0.955380617971	N\A	0.032736902729	0.031711929435	0.004395862304	53	31	
4350000	486.721275	1	-0.997393654462	0.751846365951	0.206048218055	-0.035733508771	0.000097391277	0.955898438243	N\A	0.036191901835	0.030534097755	0.004179003634	55	32	
4400000	479.015774	1	-0.933925021531	0.712263591707	0.230283576403	-0.035715586210	0.000104080453	0.981163551694	N\A	0.031681847218	0.029056655930	0.004210447863	39	25	
4450000	499.105459	1	-1.018052161146	0.771371439017	0.149004704397	-0.024282120921	0.000078902608	0.967775685586	N\A	0.030252635150	0.024434579095	0.003599859564	42	24	
4500000	487.245581	1	-0.868561179360	0.685705201443	0.209573618936	-0.024779964589	0.000105187649	0.963239141300	N\A	0.032905799836	0.026779967512	0.003753779478	47	24	
4550000	483.264311	1	-0.924604232358	0.680433129400	0.277604386481	-0.038966836813	0.000094447707	0.956096695925	N\A	0.032290374813	0.027494425881	0.003838235478	53	22	
4600000	491.049779	1	-1.005825371778	0.761636607997	0.162775614609	-0.026324058422	0.000088140769	0.970699875996	N\A	0.030338382896	0.019569351165	0.003422202643	42	26	
4650000	480.361858	1	-0.904195544562	0.693754869405	0.240206146426	-0.032888150922	0.000073784413	0.957593671582	N\A	0.034435295713	0.029981551003	0.004171231407	40	24	
4700000	476.325074	1	-0.927485500143	0.721516294314	0.172116290786	-0.019937747361	0.000101042216	0.951538212665	N\A	0.036319647919	0.031449190223	0.004220901280	35	30	
4750000	482.596640	1	-1.017182869078	0.754694233718	0.197798144879	-0.033243251875	0.000080987211	0.959079640503	N\A	0.017879384297	0.022854039518	0.004118718419	55	25	
4800000	479.882355	1	-1.067320927928	0.788427476463	0.188106305284	-0.039107313608	0.000125880026	0.957151915964	N\A	0.036727547503	0.032649599740	0.004271822451	55	25	
4850000	482.049690	1	-1.049326791434	0.749424814073	0.218747488169	-0.034787472672	0.000061467037	0.962685286685	N\A	0.031181785950	0.029634434742	0.004040397167	42	28	
4900000	481.518057	1	-0.934955280300	0.718035185026	0.218953723983	-0.032812692780	0.000074149775	0.959956045861	N\A	0.032403736357	0.028694671369	0.003929787818	48	33	
4950000	468.705561	1	-0.962307082976	0.719475123870	0.199484881146	-0.025045637052	0.000105806926	0.954649824364	N\A	0.034938244610	0.029742076973	0.004144698429	38	32	
5000000	475.880898	1	-0.994949424504	0.735531313821	0.196489698421	-0.026850006593	0.000100618006	0.956546884799	N\A	0.036289073250	0.032016272714	0.004383827278	53	28	
5050000	467.145530	1	-0.990142799522	0.715781314630	0.250391605706	-0.035617797033	0.000099123355	0.962522730314	N\A	0.032333450108	0.029302325463	0.004207827439	48	30	
5100000	485.468411	1	-0.959590845597	0.737818745172	0.182800209495	-0.028372067140	0.000103437480	0.958350738056	N\A	0.035175443348	0.030944919395	0.004007264864	36	39	
5150000	483.057011	1	-1.209830405567	0.836451977813	0.184141290801	-0.042358569576	0.000113013299	0.956370552956	N\A	0.033701830925	0.031139212652	0.004098821560	60	26	
5200000	488.790659	1	-0.924637505128	0.701807633104	0.220624873675	-0.029797719035	0.000104968508	0.958789940130	N\A	0.029711923297	0.025597950262	0.003679043055	55	29	
5250000	492.513197	1	-1.038009663177	0.760832165378	0.199714673886	-0.033198640218	0.000078235778	0.959803666018	N\A	0.031608438399	0.028696556178	0.003804003204	47	25	
5300000	478.812975	1	-0.846692811423	0.647197117851	0.276048275118	-0.033443510427	0.000083186141	0.954804025437	N\A	0.032910305495	0.028728269828	0.004306350700	59	29	
5350000	488.113057	1	-0.988121297815	0.741122745845	0.196402469965	-0.028993101075	0.000105520508	0.958994022359	N\A	0.035174376556	0.029829843622	0.003640938561	43	34	
5400000	488.362144	1	-0.998931944774	0.748412355361	0.193005380660	-0.030998675244	0.000111092162	0.952994206267	N\A	0.036683221890	0.031405357492	0.004195227872	52	19	
5450000	489.416483	1	-0.999039247771	0.741268956075	0.199301906136	-0.030849034130	0.000091154797	0.959140058074	N\A	0.033593574166	0.029235340732	0.003947461591	60	28	
5500000	475.369762	1	-0.909759113795	0.691304210933	0.246430043875	-0.033968050288	0.000155447227	0.955383279644	N\A	0.037302956417	0.033020164726	0.004347339252	54	29	
5550000	479.546854	1	-1.085104273923	0.779743234644	0.181087693039	-0.029861099462	0.000180336430	0.952900449609	N\A	0.035461233314	0.032417874875	0.004198688110	47	24	
5600000	486.149642	1	-0.842847857760	0.669947121562	0.239312752324	-0.031049521148	0.000095519550	0.961901670493	N\A	0.033390347752	0.027170422484	0.003739842059	51	34	
5650000	477.972245	1	-0.935958859495	0.751886909324	0.160809686265	-0.029045669978	0.000125081381	0.953426024419	N\A	0.038466474390	0.032984646422	0.003727427894	49	33	
5700000	491.887423	1	-0.956133821571	0.721369845572	0.234644219589	-0.037868486248	0.000107535334	0.957555141338	N\A	0.030936497769	0.027276574404	0.003824069724	44	25	
5750000	479.788503	1	-1.027645975629	0.790556162460	0.160865059771	-0.029796465809	0.000167970104	0.952962916074	N\A	0.034941280420	0.030879146850	0.004228740901	47	32	
5800000	484.299512	1	-0.999731632985	0.746849769760	0.224098051854	-0.039119884733	0.000095221379	0.960522847854	N\A	0.028661947165	0.028856075035	0.004047440429	51	25	
5850000	487.221475	1	-1.023127672582	0.749907525962	0.206569386659	-0.031765141454	0.000098970037	0.957074273168	N\A	0.031012835954	0.028500349519	0.004154053098	54	23	
5900000	471.515696	1	-0.948682300382	0.700742843051	0.225353454416	-0.029229437560	0.000101435158	0.957067003362	N\A	0.035867613743	0.031526492589	0.004227641863	58	20	
5950000	496.820346	1	-0.908412905864	0.697115190053	0.244644066809	-0.036032982394	0.000082783588	0.960299445308	N\A	0.031309745705	0.028274874899	0.003901694125	43	25	
6000000	485.120731	1	-0.998654662881	0.734533251794	0.215335012593	-0.033354735330	0.000056004861	0.961668084224	N\A	0.033043866257	0.028612965484	0.003952998408	48	25	
6050000	491.721775	1	-0.995760575425	0.748811985299	0.160963128673	-0.024970963350	0.000089415344	0.957272448905	N\A	0.033655790027	0.030074704916	0.004259585602	42	23	
6100000	483.593319	1	-0.862358914922	0.679340321391	0.239244652163	-0.031419693011	0.000107886060	0.956636681618	N\A	0.037407974667	0.031613998473	0.003766352051	56	28	
6150000	477.714938	1	-1.011205853261	0.766051424314	0.162876114849	-0.027114903840	0.000083286527	0.957186963611	N\A	0.034898665573	0.031275212739	0.004268874841	31	29	
6200000	474.177877	1	-1.022241838008	0.756925428420	0.196483221668	-0.034313358080	0.000107850325	0.954740630552	N\A	0.032696321632	0.029177353668	0.003946438697	36	25	
6250000	481.129986	1	-1.062397102610	0.788387316062	0.159727583423	-0.030111523866	0.000108202917	0.958870746920	N\A	0.034906131337	0.030994077419	0.004394598692	43	20	
6300000	489.649084	1	-0.854009811039	0.660607741393	0.263105340821	-0.034211744438	0.000089299104	0.955442830983	N\A	0.032462794894	0.027882431485	0.003751923393	56	17	
6350000	474.152194	1	-1.033656236414	0.758678222243	0.211003361232	-0.037369672572	0.000079164900	0.961214405890	N\A	0.037078344734	0.031462720589	0.004169305445	59	29	
6400000	489.874045	1	-0.823323344884	0.661568486048	0.256205644274	-0.033625890728	0.000091644401	0.955907537311	N\A	0.034817548087	0.028882132723	0.004009838677	45	24	
6450000	479.773927	1	-1.067911677464	0.797804175878	0.153706987441	-0.028415153122	0.000095211558	0.961705120170	N\A	0.031461188582	0.024331657211	0.003749570097	47	20	
6500000	483.379390	1	-0.915518307248	0.693360964984	0.228600810601	-0.027037081405	0.000099811552	0.958205087436	N\A	0.034566434489	0.030727323194	0.004083058142	39	32	
6550000	503.309462	1	-1.057685926358	0.755206032028	0.222652040308	-0.040066549636	0.000085332799	0.962321612416	N\A	0.028481026058	0.025962577420	0.003942500659	53	24	
6600000	481.580035	1	-0.937964050080	0.707174757240	0.246623653468	-0.038361346561	0.000091987634	0.959946111977	N\A	0.030445910651	0.026892953923	0.003804915316	58	25	
6650000	491.176641	1	-1.032113516462	0.750014597202	0.197100460925	-0.029426811946	0.000106134642	0.968121354676	N\A	0.022565502852	0.022080930837	0.003617653898	48	27	
6700000	484.888563	1	-0.972207607093	0.744776221265	0.198801336386	-0.030809943402	0.000091292918	0.959908755753	N\A	0.031025434688	0.026657912626	0.003707391966	46	30	
6750000	483.275284	1	-0.938736032121	0.719396098187	0.219545895958	-0.033094232750	0.000100264220	0.953435896573	N\A	0.034860009845	0.031442767708	0.004134642865	52	21	
6800000	504.020887	1	-1.040288360720	0.774333624779	0.166206989130	-0.028258429547	0.000091668628	0.963411440061	N\A	0.032570780914	0.027691680467	0.003913963683	39	28	
6850000	473.698523	1	-0.948583351563	0.701317283470	0.254952707764	-0.036621411472	0.000102985767	0.951628864510	N\A	0.037423445396	0.032949666871	0.004608229041	40	18	
6900000	481.470089	1	-1.168388098672	0.798102145835	0.221751418683	-0.042473546170	0.000109356008	0.957732931013	N\A	0.035258150419	0.031586036953	0.004267390249	43	30	
6950000	477.195198	1	-0.997595453675	0.739879256890	0.193507253381	-0.026786220775	0.000097898966	0.959385064755	N\A	0.032494482762	0.029768216732	0.003935809832	56	31	
7000000	489.224245	1	-0.986935697700	0.734412069939	0.217164081051	-0.034567077677	0.000105716135	0.955023972521	N\A	0.035007733530	0.031474434426	0.004490330354	47	18	
7050000	487.877804	1	-0.841568602636	0.644766055397	0.279825093170	-0.034848085613	0.000093465172	0.953683570603	N\A	0.035988316106	0.031519306961	0.004528767939	50	25	
7100000	482.545236	1	-1.123341838448	0.801688156072	0.177381901397	-0.033763615678	0.000095577796	0.954661940852	N\A	0.036017712668	0.031496517186	0.004145520941	49	31	
7150000	475.620374	1	-1.044142388595	0.763038962885	0.178466527699	-0.028846515938	0.000104884135	0.958630635122	N\A	0.033215175604	0.029864050004	0.004049593051	41	26	
7200000	486.904933	1	-0.887586055651	0.690434797056	0.224373568119	-0.029156603217	0.000087598236	0.956660705498	N\A	0.032428517748	0.029407739395	0.003966956820	46	26	
7250000	481.467306	1	-1.056596521413	0.805688114387	0.132070796806	-0.025773791927	0.000098260933	0.955457617756	N\A	0.032629741089	0.030321115835	0.004426977652	66	15	
7300000	490.541238	1	-1.028808536521	0.783158491828	0.172461464990	-0.029283451022	0.000073306341	0.965418666661	N\A	0.028751505101	0.025554893566	0.003667350432	48	30	
7350000	461.461800	1	-1.146636747518	0.807236510550	0.141458043338	-0.024176495173	0.000101186281	0.952787135861	N\A	0.034412350052	0.032509957110	0.004834958813	49	28	
7400000	474.763669	1	-1.119813351940	0.795933107013	0.180518928971	-0.033243687771	0.000091892924	0.955086481134	N\A	0.031676243168	0.029373937807	0.004179286053	52	29	
7450000	491.468909	1	-1.047650047981	0.783615561784	0.159108139457	-0.027871201093	0.000092229634	0.958856586889	N\A	0.030644170670	0.027361111754	0.004100357345	56	22	
7500000	474.815589	1	-0.918218514579	0.707318810205	0.199662341385	-0.022580628905	0.000092762884	0.956448998181	N\A	0.036687273659	0.032147587977	0.003893140535	48	30	
7550000	490.500113	1	-0.867476154461	0.684871760792	0.236717156900	-0.034034142148	0.000069836657	0.963499031960	N\A	0.034704539041	0.029891945204	0.003778993926	50	27	
7600000	490.188409	1	-0.893834037084	0.706759760013	0.196992139855	-0.026739363749	0.000082689329	0.957626725241	N\A	0.034946557283	0.030600521053	0.004160978139	54	24	
7650000	482.909099	1	-0.957460420934	0.740979372367	0.191180841335	-0.029705309121	0.000111921286	0.964361855050	N\A	0.030533543856	0.025615633400	0.003724909237	49	22	
7700000	489.094390	1	-1.156396720248	0.808802353704	0.143361081844	-0.026090855732	0.000095353230	0.963928980860	N\A	0.031450042061	0.029137684822	0.004035859596	37	21	
7750000	474.617013	1	-1.047573915265	0.770430507925	0.184274070046	-0.033850214852	0.000089121892	0.958646240374	N\A	0.030941885230	0.029864223681	0.004316712465	47	30	
7800000	481.620832	1	-0.964263883930	0.734060530844	0.183739433985	-0.025374286132	0.000105844573	0.955994260101	N\A	0.033219108821	0.029521274693	0.004057742254	50	29	
7850000	481.220386	1	-0.870047975107	0.685982909284	0.227420864011	-0.030399233524	0.000107228984	0.955008763366	N\A	0.027933518655	0.025169968849	0.003751090313	52	23	
7900000	489.143935	1	-0.967998931074	0.716785153232	0.229654570254	-0.031885974124	0.000106453670	0.954694982156	N\A	0.033238552407	0.029875932516	0.004029260906	43	27	
7950000	507.613191	1	-0.991112897845	0.733608668670	0.205855767208	-0.029625813113	0.000096837942	0.963452559606	N\A	0.033304043730	0.027839593343	0.003527138087	49	25	
8000000	473.668971	1	-0.980996043497	0.754482968401	0.154968858323	-0.023089888614	0.000123623303	0.953860735893	N\A	0.033794015516	0.031648206695	0.004443947803	47	18	
8050000	488.959658	1	-0.985126062400	0.731151833520	0.223302971741	-0.035427714927	0.000097183907	0.961532191729	N\A	0.030830505963	0.028846908141	0.004049691989	44	28	
8100000	461.742036	1	-0.929901916411	0.704426031352	0.254669131171	-0.034685950542	0.000101403870	0.949440091752	N\A	0.036578454288	0.032455125369	0.004641312156	34	23	
8150000	481.560730	1	-0.829080615443	0.647953437175	0.283833036877	-0.036340289651	0.000089076698	0.958423836843	N\A	0.035566941517	0.029442496329	0.003939766391	40	34	
8200000	474.070232	1	-1.064232625089	0.781446294064	0.169160817268	-0.028474406543	0.000110630695	0.959954594581	N\A	0.034030633881	0.030310472555	0.004234960049	48	28	
