Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m9-VR-004.txt
Log File Name:                   NEO_d1_m9-VR-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1363408616
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m9-VR-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1500000	648.122659	1	-1.636003207197	1.559120307192	-0.049272207021	-0.188538443147	0.022260641116	0.000046347613	0.993556647980	N\A	0.065489008085	0.007106869541	0.031790867529	0.004564211184	46	27	
1550000	656.388571	1	-1.608348608356	1.573155791638	-0.046034636849	-0.197480015975	0.020875324983	0.000066248248	0.992534556751	N\A	0.055196227362	0.005543969645	0.028167813964	0.003751471656	47	24	
1600000	651.386287	1	-1.593520523615	1.537698856760	-0.042664879867	-0.176447054457	0.017909893336	0.000137153540	0.993298443539	N\A	0.055793136998	0.005496173451	0.029194048734	0.003790124795	52	26	
1650000	646.325005	1	-1.392690924447	1.435601840865	-0.034331795574	-0.139127564952	0.014635083101	0.000263873728	0.993643861112	N\A	0.052039074750	0.005066120935	0.027115389115	0.003514822398	54	29	
1700000	651.292028	1	-1.472443141371	1.459654907449	-0.033235675017	-0.170900577910	0.017899268324	0.000064073716	0.993599243894	N\A	0.051468256037	0.005027475195	0.026267585174	0.003447562621	35	33	
1750000	641.136747	1	-1.394865955787	1.418546643780	-0.030090320260	-0.127909287416	0.010809665274	0.000040877242	0.994640085997	N\A	0.052968537881	0.005098858614	0.027473024874	0.003459070617	39	39	
1800000	642.657960	1	-1.524658880583	1.447850698983	-0.033609779109	-0.149373771937	0.014680897410	0.000039218696	0.992404617240	N\A	0.053755872701	0.005377286278	0.027759944448	0.003695316535	54	34	
1850000	645.746766	1	-1.556985628575	1.465323079032	-0.035392906558	-0.138319802693	0.011414694317	0.000013527026	0.993701623029	N\A	0.050430095711	0.005033815842	0.026335213707	0.003532632728	41	47	
1900000	647.241432	1	-1.532350913959	1.444035200439	-0.032755927394	-0.132924912022	0.011455388579	0.000017161897	0.992966585877	N\A	0.055811215122	0.005465686744	0.028744884964	0.003692965135	45	29	
1950000	654.817388	1	-1.478183727040	1.451998099021	-0.034434604664	-0.129334133911	0.011674017670	0.000022725802	0.994183481574	N\A	0.053902647183	0.005356234826	0.027535311907	0.003569116066	47	31	
2000000	630.641881	1	-1.450813758726	1.448613924743	-0.031983315619	-0.163710269658	0.015037928968	0.000018242479	0.995623896924	N\A	0.044494095513	0.004581525933	0.021505516280	0.002979360714	51	40	
2050000	637.221876	1	-1.729440208826	1.593985550110	-0.050409275248	-0.196931003612	0.021948453384	0.000017578087	0.993124360435	N\A	0.068394621463	0.008092347337	0.032072054048	0.004918586383	55	38	
2100000	643.288104	1	-1.596540280822	1.502502806591	-0.038009076296	-0.167580354650	0.016184631542	0.000059314313	0.992958954480	N\A	0.053148577814	0.005309360595	0.027316990215	0.003618842677	54	35	
2150000	659.071742	1	-1.454046052162	1.440262980101	-0.033521496566	-0.130390940934	0.012888443373	0.000108451667	0.993679881073	N\A	0.056741378173	0.006080148105	0.027305022254	0.003763550591	42	31	
2200000	639.882406	1	-1.459471617556	1.452146146303	-0.036072489794	-0.155932220278	0.016974670407	0.000198141787	0.993096892623	N\A	0.060219460567	0.006259302939	0.029635180605	0.003899923259	47	28	
2250000	631.138911	1	-1.493452846692	1.467302204037	-0.031141616929	-0.167522092474	0.013989266972	0.000084659810	0.993044298605	N\A	0.052021892812	0.005323481449	0.023542660304	0.003200461413	39	27	
2300000	631.074117	1	-1.422231181383	1.405274766942	-0.032686921244	-0.130641130199	0.013666036944	0.000047595513	0.993258003685	N\A	0.049828443997	0.004947097812	0.026579353866	0.003527222513	61	28	
2350000	649.208217	1	-1.592241155586	1.492927995378	-0.037075165772	-0.172875944394	0.016720942870	0.000027133280	0.991955351318	N\A	0.055805423784	0.005736329425	0.028892912796	0.003960509607	59	28	
2400000	630.195838	1	-1.334671315545	1.402559634744	-0.031271610160	-0.145018866997	0.016092971504	0.000073077557	0.992537472765	N\A	0.053417727575	0.005456194979	0.027778748027	0.003745398173	52	32	
2450000	652.481582	1	-1.661078880571	1.607044962818	-0.055999464542	-0.215419250444	0.028658538426	0.000023803452	0.991260632034	N\A	0.065039187299	0.007930229190	0.030338433123	0.004922302431	50	33	
2500000	655.518673	1	-1.552983508305	1.503941705101	-0.040172822716	-0.173335613476	0.017328424088	0.000126842628	0.992984693242	N\A	0.068816101517	0.007813495069	0.031812629052	0.004628473455	45	30	
2550000	651.322036	1	-1.562167079821	1.491002196304	-0.036140812773	-0.137059765858	0.010391642062	0.000086919851	0.992226729067	N\A	0.057765477509	0.006061995170	0.029576034913	0.004135623146	45	40	
2600000	633.753745	1	-1.420507546068	1.379378477817	-0.026305853289	-0.122611391689	0.013184118224	0.000083800996	0.992389092890	N\A	0.055031125114	0.005738996464	0.027962844616	0.003854712990	54	28	
2650000	644.345259	1	-1.343322563795	1.444641298907	-0.032827234826	-0.170046110241	0.017460828419	0.000150028137	0.991499639834	N\A	0.053494411858	0.005689239976	0.026507679716	0.003827240597	46	26	
2700000	664.907644	1	-1.559878012077	1.510495761317	-0.039772254893	-0.192051877171	0.019505579940	0.000031822517	0.993877775100	N\A	0.051860808468	0.004961819994	0.027118783725	0.003465110708	54	33	
2750000	655.799339	1	-1.401908283454	1.395789047056	-0.029886877574	-0.126219345760	0.012372744945	0.000054400553	0.994387204935	N\A	0.052948151774	0.005062760793	0.027638020839	0.003450274221	58	32	
2800000	649.599046	1	-1.480252017895	1.451964538063	-0.033650511181	-0.145333582400	0.012666756748	0.000049239367	0.993766626541	N\A	0.050693809573	0.005181749638	0.025796860414	0.003576246690	48	30	
2850000	659.146838	1	-1.418949500696	1.433297258780	-0.033680457581	-0.167468218282	0.018235044628	0.000162761425	0.994879050295	N\A	0.053837614619	0.005276753096	0.028383660550	0.003759010804	48	32	
2900000	649.562805	1	-1.469278968206	1.455841008989	-0.034297356048	-0.150821917369	0.016395571577	0.000089128654	0.993467129040	N\A	0.053197731339	0.005580020584	0.026804744779	0.003703012683	58	24	
2950000	643.587917	1	-1.276649118022	1.441553699772	-0.033553766873	-0.132281843124	0.012829748595	0.000369775257	0.992886639665	N\A	0.056041294998	0.005690652548	0.028251248996	0.003696824251	51	28	
3000000	639.475810	1	-1.367499264837	1.387682483528	-0.030471860747	-0.107367409058	0.013207400711	0.000207963630	0.989826563746	N\A	0.058260020773	0.006217841122	0.029934552886	0.004253547705	53	31	
3050000	652.202167	1	-1.500135259646	1.490367511313	-0.038558986768	-0.158100151378	0.015063411657	0.000255164781	0.993942080637	N\A	0.053899828792	0.005653013452	0.026491507685	0.003724325412	55	28	
3100000	642.976470	1	-1.678146019696	1.540249606974	-0.042974450330	-0.201672747538	0.020402792152	0.000129355447	0.994446196171	N\A	0.054401429649	0.005316281375	0.027106969836	0.003496972893	45	34	
3150000	646.235671	1	-1.523337809044	1.504751210083	-0.039858374311	-0.184165157392	0.021282595710	0.000221349422	0.992467906657	N\A	0.057967182869	0.006097530812	0.029309231040	0.004164276144	54	30	
3200000	643.325889	1	-1.644308400457	1.557050129665	-0.046863224497	-0.183686147475	0.022584842104	0.000151484706	0.990169751406	N\A	0.057994886516	0.006290047445	0.029916118040	0.004338704268	46	26	
3250000	646.252960	1	-1.412289095950	1.398285348825	-0.029187861986	-0.106518136266	0.008121066869	0.000098662972	0.993753985698	N\A	0.052350482132	0.005118023308	0.027148205901	0.003501723651	52	27	
3300000	645.883811	1	-1.509729133425	1.474350827754	-0.034994240127	-0.173042294024	0.015966074839	0.000038456671	0.992017030790	N\A	0.059571046001	0.006152494641	0.030027564251	0.004060809975	39	22	
3350000	645.241539	1	-1.451855381432	1.432034041514	-0.032650230308	-0.114956142341	0.010844540247	0.000013081410	0.992961039565	N\A	0.058194815350	0.005951577279	0.028959976243	0.003866862973	56	40	
3400000	652.482392	1	-1.561008785129	1.517659150263	-0.037942087073	-0.207547372747	0.023658821896	0.000028768562	0.995258907970	N\A	0.052698046391	0.006063813596	0.023469023780	0.003834678834	47	33	
3450000	638.625968	1	-1.807111979290	1.643853994596	-0.052625644530	-0.246383016039	0.027324662437	0.000053892721	0.992303486587	N\A	0.054176129921	0.005634118221	0.027344906900	0.003778619153	53	24	
3500000	648.754191	1	-1.532384059135	1.512414318787	-0.043323608037	-0.201899414143	0.025455120770	0.000027594224	0.992972422588	N\A	0.063248199759	0.007227713467	0.030991655438	0.004689324492	44	28	
3550000	641.463390	1	-1.408003952280	1.370735437323	-0.025508318157	-0.109729585781	0.008357041653	0.000071602085	0.994887151980	N\A	0.052142236700	0.005164928422	0.026361781919	0.003395625530	52	33	
3600000	655.930831	1	-1.589573295757	1.464802651788	-0.034584863707	-0.158930681199	0.015648825267	0.000036845796	0.992172881919	N\A	0.055559365907	0.005496924379	0.028036680326	0.003660980144	53	32	
3650000	655.426813	1	-1.607031792897	1.548481698419	-0.047411401821	-0.183123440702	0.021805516931	0.000019788769	0.994302882907	N\A	0.060585995299	0.006709402706	0.028440907215	0.004002777195	39	30	
3700000	650.992074	1	-1.469243914304	1.449002923304	-0.034192494988	-0.149969709139	0.015926883089	0.000032219735	0.993667383793	N\A	0.054077521156	0.005366993928	0.027416850004	0.003564055002	45	32	
3750000	644.389215	1	-1.563603712795	1.525730507752	-0.044296802250	-0.165302753554	0.018465032210	0.000031903048	0.993130710340	N\A	0.057995039795	0.006300443797	0.028045080789	0.003989148094	39	32	
3800000	652.873485	1	-1.391170123879	1.412243918157	-0.033087958148	-0.134831512670	0.014785757826	0.000023895556	0.991919422097	N\A	0.060909011676	0.006459152247	0.029818567237	0.004082949914	40	29	
3850000	637.065647	1	-1.543385311167	1.475634185719	-0.036788609718	-0.152110409584	0.015110252029	0.000062429084	0.993886558372	N\A	0.050824893178	0.004876483110	0.027020583910	0.003468835807	48	26	
3900000	648.446374	1	-1.541306074742	1.481630467709	-0.036741513118	-0.179770984492	0.018931030388	0.000047161878	0.992932197628	N\A	0.058612266339	0.005671932993	0.029768232571	0.003744517694	47	30	
3950000	640.846954	1	-1.619793645692	1.535536881244	-0.046658791189	-0.179109964974	0.022725435197	0.000042175768	0.990801545630	N\A	0.064154840623	0.007439595601	0.029796993521	0.004656611661	59	29	
4000000	643.890708	1	-1.348895770962	1.359549277140	-0.026182901973	-0.118250844617	0.011874688800	0.000076940023	0.992393281664	N\A	0.054351037244	0.005414962189	0.028141132190	0.003697260887	46	30	
4050000	622.879353	1	-1.380918433257	1.356528346515	-0.024886115901	-0.109618804327	0.010466579724	0.000067263329	0.993764535139	N\A	0.051048514989	0.004834080891	0.027433838334	0.003404454120	47	29	
4100000	659.337203	1	-1.478730037784	1.430678928487	-0.033735604466	-0.148032036727	0.015537849916	0.000066431766	0.993712330141	N\A	0.055090648888	0.005919481924	0.027475646721	0.003789949774	41	27	
4150000	645.348454	1	-1.464032009284	1.410372603602	-0.029631568585	-0.108599830194	0.008595353525	0.000120762187	0.994830351647	N\A	0.050510107498	0.004880427993	0.026250104816	0.003296021062	48	30	
4200000	638.999657	1	-1.598108463319	1.543176931450	-0.047312436915	-0.174220868944	0.019380861929	0.000079534014	0.993400173756	N\A	0.065396127409	0.007531606899	0.030964033349	0.004654759857	52	40	
4250000	635.075736	1	-1.493526601160	1.460220237938	-0.033067577807	-0.158311139594	0.014023060661	0.000026574040	0.993641475827	N\A	0.055738373266	0.005411864441	0.028749304869	0.003643558202	49	25	
4300000	635.165711	1	-1.554348028192	1.531946112799	-0.043999176247	-0.207618593438	0.027055707576	0.000021220922	0.991669034045	N\A	0.061150818950	0.006435320908	0.031015858373	0.004306789633	43	23	
4350000	645.216430	1	-1.419697200699	1.437701429129	-0.032719031399	-0.168277804380	0.016731521685	0.000081769999	0.993431212731	N\A	0.054723209705	0.005356546770	0.028639544221	0.003741634234	53	33	
4400000	657.805757	1	-1.428780564632	1.453529292581	-0.035502734178	-0.164585532174	0.019645770059	0.000018341047	0.993167027668	N\A	0.055141212263	0.005760932592	0.028738070807	0.004107590628	49	25	
4450000	642.929605	1	-1.647736608955	1.582126304684	-0.046522182481	-0.212891587726	0.022132855327	0.000014612197	0.991110874155	N\A	0.059937961153	0.006670006973	0.029587374640	0.004301742404	43	29	
4500000	650.490878	1	-1.615958070726	1.526199192421	-0.042236786174	-0.169912601747	0.016773724953	0.000023003640	0.992513136530	N\A	0.052582504091	0.005360167706	0.027678395947	0.003749034257	47	34	
4550000	641.679702	1	-1.614048262659	1.524207716573	-0.040738398924	-0.177883032365	0.018217462412	0.000015242027	0.991618844916	N\A	0.053754875732	0.005605235357	0.028046556646	0.003914237187	41	37	
4600000	639.154822	1	-1.556519472449	1.524817896460	-0.040625736207	-0.174992586289	0.018684571945	0.000053863630	0.992747731143	N\A	0.058234391363	0.005976794467	0.030014675856	0.004181757197	55	37	
4650000	654.599250	1	-1.408672829372	1.421680680546	-0.030589151410	-0.150963742506	0.013854487783	0.000101695049	0.992732969001	N\A	0.050921531989	0.005216082869	0.024516742286	0.003316852666	60	36	
4700000	646.468429	1	-1.484332367223	1.467462988148	-0.036383063012	-0.156874223045	0.015779278092	0.000093120906	0.993170202625	N\A	0.058253849556	0.006111275221	0.029056275689	0.004063584778	54	33	
4750000	658.890964	1	-1.596763768609	1.536224434488	-0.042731292939	-0.191844226403	0.019745979463	0.000155379912	0.991262645508	N\A	0.057804967235	0.006086636141	0.029225566461	0.004074024321	46	23	
4800000	636.195193	1	-1.528602479045	1.459936024781	-0.034681526325	-0.141183645492	0.012471216448	0.000091689662	0.993884849142	N\A	0.052692382604	0.005059088061	0.027723851272	0.003546209661	49	32	
4850000	660.033991	1	-1.522127109235	1.495249134732	-0.040686210461	-0.156492804042	0.016223964526	0.000078935301	0.993298783666	N\A	0.052675646095	0.005040634892	0.026320783971	0.003271017122	35	36	
4900000	653.619744	1	-1.595579265255	1.520119194431	-0.042115756835	-0.172056349524	0.019190421645	0.000019289451	0.992600436253	N\A	0.054790484384	0.005699348304	0.027310230986	0.003932871161	38	36	
4950000	636.462289	1	-1.517650308602	1.452394255184	-0.033719184355	-0.131034543949	0.011376296985	0.000024337552	0.992181027589	N\A	0.050085013142	0.004755598713	0.025677403770	0.003236620620	44	28	
5000000	641.856948	1	-1.674460288533	1.538839237281	-0.041775608549	-0.215405401827	0.022435939016	0.000075108562	0.991654251168	N\A	0.056818484360	0.005678060473	0.029377899370	0.003856332027	43	24	
5050000	660.772813	1	-1.543935904356	1.537233649602	-0.050117590911	-0.173053049944	0.023409899612	0.000025551016	0.992169489729	N\A	0.063575224108	0.007029026021	0.031036706188	0.004525691213	47	32	
5100000	658.688208	1	-1.666200695928	1.584472275203	-0.047710103153	-0.197291995045	0.020407345112	0.000032494101	0.993752345776	N\A	0.060660035541	0.006275928186	0.029265834569	0.003795346766	49	28	
5150000	646.934421	1	-1.581099896340	1.505667734885	-0.039273651482	-0.179534501435	0.017574423931	0.000036038478	0.992597131643	N\A	0.051142340692	0.005411879292	0.025702747497	0.003635697626	48	34	
5200000	647.056832	1	-1.585260681854	1.540416163945	-0.048370640698	-0.196292232726	0.025646835217	0.000125970886	0.993051705808	N\A	0.063103106636	0.007203438955	0.030633830128	0.004618867880	48	24	
5250000	652.862430	1	-1.521767088988	1.420440876074	-0.030355494419	-0.132742074648	0.012619039458	0.000077507039	0.993278009764	N\A	0.051559816419	0.004972888376	0.026897494090	0.003404051210	53	20	
5300000	633.134919	1	-1.565052116681	1.482955225763	-0.037946805475	-0.129326183975	0.010429826941	0.000088249636	0.993768558524	N\A	0.055465349399	0.005945090863	0.026231947998	0.003587989882	56	26	
5350000	647.973785	1	-1.428666016175	1.409716282133	-0.030034247109	-0.123461007232	0.010374852833	0.000054378607	0.992385240321	N\A	0.064094623221	0.007638820795	0.029874651842	0.004611828430	47	27	
5400000	648.575278	1	-1.550832792590	1.468536852892	-0.034239274304	-0.157530439472	0.014994475581	0.000037380881	0.993096660091	N\A	0.052030935104	0.005383114271	0.026936569876	0.003734556819	55	39	
5450000	651.926279	1	-1.548786982651	1.450984713327	-0.037172730220	-0.132845339984	0.015089568437	0.000059773649	0.991254855691	N\A	0.056328956361	0.006265456106	0.028411047979	0.004127490916	46	29	
5500000	644.429891	1	-1.341129081696	1.346434614738	-0.025771342120	-0.086194993525	0.008437902247	0.000073865564	0.992786480344	N\A	0.057417786497	0.005752757454	0.029139513373	0.003843621524	53	29	
5550000	632.470486	1	-1.352960988281	1.364269034683	-0.025713058669	-0.120866835738	0.011500251894	0.000060804460	0.992742555525	N\A	0.050968815017	0.005043226935	0.027203747860	0.003532557781	46	37	
5600000	651.951307	1	-1.321793882674	1.307332245397	-0.020025091835	-0.083361650619	0.006433166772	0.000065993452	0.994109905927	N\A	0.048451826248	0.004665473309	0.025220195528	0.003236404766	56	31	
5650000	641.042297	1	-1.807417116187	1.651882468151	-0.051957199128	-0.255795921365	0.028856241848	0.000162162686	0.991369143540	N\A	0.059840784268	0.006507373753	0.029986158810	0.004200898655	46	30	
5700000	636.592502	1	-1.632984725675	1.577296811817	-0.047163195536	-0.199946440527	0.021139784461	0.000075619702	0.991618987256	N\A	0.066310822107	0.008044763777	0.030710840505	0.004804285622	47	31	
5750000	641.596978	1	-1.524147438781	1.456652725782	-0.032218191566	-0.139513168062	0.011310002807	0.000160849330	0.992743828255	N\A	0.053380853998	0.005128208318	0.028677463260	0.003637822436	53	24	
5800000	647.053196	1	-1.654888532917	1.572544014761	-0.048074317213	-0.216109239162	0.024883447650	0.000093468788	0.994712152670	N\A	0.059201871244	0.006117635961	0.030017386356	0.004047570300	41	28	
5850000	647.963106	1	-1.396588541990	1.393632641352	-0.028348374363	-0.125257355534	0.011425510697	0.000077187868	0.993914855299	N\A	0.052027943414	0.004970915337	0.027191119425	0.003405298101	54	31	
5900000	642.236121	1	-1.451891097350	1.452383246566	-0.032131363698	-0.160924652190	0.016158988904	0.000094365737	0.993460023955	N\A	0.052994747354	0.005215177293	0.026309423966	0.003475660871	46	30	
5950000	640.188790	1	-1.583023403740	1.501463589723	-0.037972072166	-0.176736426123	0.017581211698	0.000182446116	0.994040615852	N\A	0.053654701347	0.005216291344	0.027451225381	0.003504385946	52	36	
6000000	650.829038	1	-1.379809713283	1.364784931922	-0.027082717742	-0.089244116944	0.008560404942	0.000157523391	0.991445340200	N\A	0.068172669813	0.008245380665	0.031460056474	0.004969054829	35	28	
6050000	653.052667	1	-1.521806998684	1.487824136432	-0.040131661631	-0.171971193119	0.020663666839	0.000126569762	0.992194065012	N\A	0.057084788695	0.005792857841	0.028931984637	0.003864868133	55	33	
6100000	661.824171	1	-1.413340782351	1.376075408646	-0.025687417923	-0.104768662394	0.006825741619	0.000113844718	0.994441520696	N\A	0.054255319168	0.005212360659	0.027644440382	0.003459249798	48	32	
6150000	647.467688	1	-1.481871213711	1.466508903502	-0.035161705627	-0.153750376096	0.014609377310	0.000143151115	0.994494640706	N\A	0.051257818056	0.004952949267	0.026885931751	0.003467982216	46	22	
6200000	644.340987	1	-1.684636064584	1.568907153197	-0.048972217326	-0.189025467732	0.022475037197	0.000064029246	0.993804675675	N\A	0.061621257160	0.007073040950	0.028770559494	0.004388897236	57	30	
6250000	628.141724	1	-1.316768521271	1.359780726758	-0.026343691895	-0.109637742318	0.009478455028	0.000116261289	0.993946777911	N\A	0.055365484084	0.005305759261	0.028484636068	0.003555260069	57	26	
6300000	644.571707	1	-1.328419026315	1.380926081534	-0.026519740449	-0.125901532747	0.011072701703	0.000140977081	0.992695442604	N\A	0.056057527617	0.005661717498	0.028767725962	0.003883706754	44	26	
6350000	646.606366	1	-1.375319947522	1.401987850920	-0.029824709887	-0.109663288234	0.009533783546	0.000131732741	0.992996503261	N\A	0.054153351054	0.005421597943	0.027547926572	0.003617677051	49	32	
6400000	634.928602	1	-1.506185754796	1.492488265941	-0.036630005245	-0.168859968036	0.014754622117	0.000115675167	0.994640695080	N\A	0.049831095061	0.004572045478	0.027258632585	0.003347469953	48	31	
6450000	652.991621	1	-1.459930169627	1.461774556898	-0.035064176921	-0.159544268903	0.015195119805	0.000204041948	0.994014732405	N\A	0.055112996575	0.005235800038	0.028586729647	0.003556167963	44	24	
6500000	644.806489	1	-1.538990855991	1.523094815817	-0.044482251562	-0.172973189808	0.020100309591	0.000099604573	0.993788396146	N\A	0.061574651585	0.006413077312	0.030853862455	0.004187556950	47	27	
6550000	646.299011	1	-1.441064297440	1.437210156425	-0.034636850736	-0.134922747008	0.014487266840	0.000067549101	0.992577121935	N\A	0.057671320957	0.005851057318	0.029275416280	0.003927305978	50	33	
6600000	649.343530	1	-1.375698375495	1.392337727474	-0.026863252105	-0.116769877426	0.009676494324	0.000198579900	0.991821800096	N\A	0.060874837649	0.006421779214	0.030916677680	0.004193652575	43	21	
6650000	640.996200	1	-1.616251708290	1.489395131015	-0.038625089753	-0.171482909841	0.019192673342	0.000418801241	0.991975375517	N\A	0.058366436138	0.006106806771	0.029569917717	0.004121864608	49	29	
6700000	641.510029	1	-1.552805336043	1.490724087520	-0.039278434087	-0.159221778860	0.017975659585	0.000709978554	0.992266438331	N\A	0.055803979027	0.005816638558	0.028663305196	0.003984517323	59	27	
6750000	647.827158	1	-1.494639554269	1.473062017451	-0.037860984938	-0.159330694633	0.015807154456	0.000318710883	0.995228022324	N\A	0.054155697368	0.005486321071	0.027364015472	0.003679987037	59	23	
6800000	633.251526	1	-1.347671606685	1.359951632687	-0.025648192051	-0.112953474609	0.009767554468	0.000133100646	0.994039183178	N\A	0.056560245914	0.005639469461	0.028626481920	0.003706113315	49	31	
6850000	625.136137	1	-1.300899982833	1.343307060750	-0.024103853027	-0.103752733522	0.010010037685	0.000142611381	0.986885742783	N\A	0.063574422978	0.007109268065	0.032834395579	0.004902241608	44	33	
6900000	652.282043	1	-1.594366080727	1.471086240336	-0.033044689933	-0.156411598004	0.012500260352	0.000017025735	0.992725298285	N\A	0.052865492180	0.005626947836	0.027077350021	0.003844886279	59	28	
6950000	649.219962	1	-1.583393871444	1.562713585549	-0.049282869326	-0.204721859102	0.024638476791	0.000030969240	0.992607185212	N\A	0.061257475416	0.006814300073	0.030247611373	0.004558967469	59	32	
7000000	646.669152	1	-1.501768060726	1.463909071364	-0.039379175814	-0.159912503643	0.019904500734	0.000072135299	0.992318971470	N\A	0.058216119420	0.006673512333	0.028072378226	0.004259510945	52	29	
7050000	643.017790	1	-1.511336623657	1.458780626678	-0.035656849874	-0.145043208751	0.014851041583	0.000158618790	0.991949432897	N\A	0.058260417213	0.006267684944	0.029187503732	0.004155228860	41	29	
