Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m8-glob-004.txt
Log File Name:                   NEO_d1_m8-glob-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            402321869
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m8-glob-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	650.736814	1	-1.163295273015	1.263795884450	-0.015548317044	-0.050686786670	0.000084201614	0.992291087778	N\A	0.028094026047	0.002951614139	0.011335580208	48	1	0.001278159032	Global Trend	
1050000	656.485910	1	-1.074282825384	1.237919606444	-0.012055139989	-0.042344174160	0.000038067566	0.993668075122	N\A	0.024201019524	0.002264716639	0.009080272405	32	1	0.002292306499	Global Trend	
1100000	665.635073	1	-1.139272347325	1.290033543104	-0.020275240968	-0.036373638348	0.000032036032	0.992801937279	N\A	0.024478933262	0.002378514386	0.010528207429	41	3	0.002369522940	Global Trend	
1150000	645.515092	1	-0.998870002594	1.180223350426	-0.009793709024	-0.021587131444	0.000046618197	0.994363236480	N\A	0.019844056376	0.001849515536	0.008416968189	34	5	0.004357291649	Global Trend	
1200000	652.890056	1	-1.011557297685	1.196105162692	-0.010373989399	-0.029336974383	0.000041150665	0.994507028116	N\A	0.023334571988	0.002149576952	0.008515432763	36	1	0.002443991870	Global Trend	
1250000	657.529399	1	-1.114684360950	1.208181877112	-0.012063347983	-0.016598987232	0.000048560599	0.993834775372	N\A	0.024756172778	0.002404296226	0.008979980828	41	3	0.002123473636	Global Trend	
1300000	670.351879	1	-0.914093974330	1.209498099171	-0.011809185000	-0.023698621487	0.000070601300	0.993854855451	N\A	0.021674498228	0.002043532503	0.008898619702	36	1	0.006954290258	Global Trend	
1350000	662.530915	1	-1.012721219980	1.237831879980	-0.013052597430	-0.041549665209	0.000063354535	0.993943380764	N\A	0.022536186365	0.002297065500	0.010101331867	36	2	0.005409509468	Global Trend	
1400000	660.961468	1	-1.064758391559	1.209221297084	-0.010049235707	-0.040512659808	0.000048653839	0.993658585574	N\A	0.026928122294	0.002518169515	0.009754690144	36	2	0.001343398950	Global Trend	
1450000	668.118143	1	-1.005138892055	1.205894820623	-0.010805467382	-0.024563668328	0.000067172366	0.994970241190	N\A	0.021886528319	0.002135513966	0.008007734935	31	4	0.003809759126	Global Trend	
1500000	661.008863	1	-0.917659444853	1.200442356740	-0.011486090766	-0.022747417889	0.000095910615	0.994315521124	N\A	0.022872248633	0.002084735871	0.008931480779	44	1	0.006688777573	Global Trend	
1550000	664.619903	1	-0.981628686918	1.263451285530	-0.012938905079	-0.053134997308	0.000230399784	0.992962589393	N\A	0.024001366457	0.002513147472	0.010731738953	41	1	0.012296736396	Global Trend	
1600000	657.138463	1	-1.076896031816	1.259490975955	-0.014769493076	-0.037622672324	0.000089930135	0.992892981348	N\A	0.025024573156	0.002637585328	0.009644560700	39	2	0.005058185761	Global Trend	
1650000	659.835569	1	-0.999714867587	1.230421855797	-0.013063216957	-0.029546549730	0.000270594706	0.994258417121	N\A	0.024647909608	0.002521722283	0.009610891148	44	2	0.007830129518	Global Trend	
1700000	675.647653	1	-1.018241306989	1.246144908507	-0.013767423084	-0.048522446397	0.000052474822	0.994647280209	N\A	0.021482643347	0.002041910594	0.008780208755	42	2	0.004131280770	Global Trend	
1750000	667.163070	1	-0.994849750015	1.272728703444	-0.015360765174	-0.050416611860	0.000179404990	0.994016027998	N\A	0.023026462148	0.002168984701	0.008620016954	31	2	0.010601642082	Global Trend	
1800000	666.468243	1	-1.074192574776	1.199863198131	-0.011298370921	-0.024769065592	0.000085010163	0.994321152661	N\A	0.023678210981	0.002180780742	0.008574482173	41	2	0.002490878695	Global Trend	
1850000	664.637496	1	-1.045203370182	1.220561939330	-0.012988908803	-0.028421216629	0.000108680873	0.994295233297	N\A	0.021754356549	0.002056133736	0.008384137164	33	2	0.006005501960	Global Trend	
1900000	660.615225	1	-1.095951922729	1.242957860320	-0.014795543968	-0.026314894610	0.000058946069	0.993233669885	N\A	0.026193465877	0.002462063292	0.010583067351	44	2	0.003383428584	Global Trend	
1950000	648.238888	1	-1.158934642582	1.258098844905	-0.013525932446	-0.053856002207	0.000025597070	0.992344093655	N\A	0.026949285639	0.002592911010	0.010580139087	32	3	0.000756951734	Global Trend	
2000000	652.470410	1	-1.029620781661	1.218989530723	-0.011015857001	-0.034210862115	0.000099621362	0.993888291630	N\A	0.024753910952	0.002333045175	0.008440380628	37	4	0.004014627718	Global Trend	
2050000	665.697943	1	-1.010963117933	1.239834183826	-0.015130453302	-0.023369902375	0.000061401939	0.994637413036	N\A	0.020298090316	0.001871736416	0.007804433970	44	1	0.005770326826	Global Trend	
2100000	655.049985	1	-1.313994793188	1.222130564153	-0.012765017790	-0.029517558752	0.000059000905	0.992973319266	N\A	0.026317625582	0.002405544145	0.008980000121	47	2	-0.001821440494	Global Trend	
2150000	652.814767	1	-1.261559368567	1.245612090332	-0.015004883430	-0.034975922421	0.000060101156	0.993776255546	N\A	0.022247223930	0.002185021035	0.009561440800	43	2	0.000781788428	Global Trend	
2200000	651.685098	1	-1.163981168065	1.269611363292	-0.017038717368	-0.039773129046	0.000034879982	0.994649596538	N\A	0.022813935001	0.002080986789	0.007835496140	43	1	0.001301103485	Global Trend	
2250000	664.887572	1	-1.155685249525	1.246411631263	-0.013349581507	-0.041601283295	0.000103660616	0.994166367009	N\A	0.023716377252	0.002199636119	0.008207471281	31	3	0.003790355919	Global Trend	
2300000	667.380797	1	-1.391110670619	1.275590431236	-0.015403273014	-0.050330677145	0.000056533072	0.993718049919	N\A	0.025006662356	0.002461594641	0.009320060827	39	6	-0.000691189834	Global Trend	
2350000	657.959302	1	-1.282975806608	1.243172043101	-0.012120999428	-0.043052047772	0.000054548110	0.993499354642	N\A	0.028075828903	0.002679405022	0.010092124254	35	5	0.000505940559	Global Trend	
2400000	669.429349	1	-1.300239060678	1.263383357146	-0.017353431867	-0.030137588621	0.000092983311	0.994674877391	N\A	0.023397440216	0.002268141596	0.008344546890	42	6	0.002212470964	Global Trend	
2450000	647.803256	1	-1.159620933257	1.221280124082	-0.010392617506	-0.044106818411	0.000086096343	0.993457148671	N\A	0.023765483186	0.002364232945	0.010121851767	48	2	0.002792597117	Global Trend	
2500000	665.199498	1	-1.330365212408	1.254486976854	-0.011393126511	-0.049351350433	0.000042952817	0.992774434406	N\A	0.026284888605	0.002604132854	0.009582312194	42	3	-0.000387190141	Global Trend	
2550000	647.185236	1	-1.138458980101	1.292360322844	-0.018864472441	-0.040251270268	0.000150703725	0.994113192717	N\A	0.024525560622	0.002304016341	0.008324663636	43	2	0.008602263813	Global Trend	
2600000	647.735783	1	-1.107155045296	1.237489947095	-0.013403163746	-0.029543910853	0.000052791846	0.993247040071	N\A	0.026124718818	0.002414926929	0.010240457150	37	1	0.002931466100	Global Trend	
2650000	646.053070	1	-1.047487532810	1.215393594434	-0.009721721402	-0.043366675130	0.000134501743	0.992783523398	N\A	0.023940458357	0.002269828200	0.009564967233	37	2	0.007292605402	Global Trend	
2700000	649.047331	1	-1.064243835293	1.230610155750	-0.010792633007	-0.034157869822	0.000218419311	0.992662776646	N\A	0.027535044648	0.002794065109	0.011228016748	49	1	0.008887518874	Global Trend	
2750000	653.153842	1	-1.148979704202	1.235262683637	-0.006462544797	-0.064504202553	0.000140912352	0.993057237985	N\A	0.028884908985	0.002980477494	0.011131095836	39	1	0.005855702910	Global Trend	
2800000	664.943065	1	-1.061961621604	1.224052478775	-0.013727346113	-0.019546309718	0.000056151176	0.993576181683	N\A	0.025474767693	0.002406073191	0.009971290315	43	1	0.002737944348	Global Trend	
2850000	647.522306	1	-1.147882684295	1.320572327738	-0.020237996398	-0.052955640724	0.000057205454	0.992577140183	N\A	0.024584072748	0.002406265286	0.010247579411	36	1	0.003686458400	Global Trend	
2900000	660.968391	1	-1.079363068183	1.267132472261	-0.014214826320	-0.046966486048	0.000108189679	0.994281380966	N\A	0.021291011879	0.002048636093	0.007833534594	39	3	0.005156891653	Global Trend	
2950000	655.357020	1	-0.949912501235	1.215059185441	-0.007449013199	-0.052594679895	0.000095964032	0.991913862638	N\A	0.024958727976	0.002711426772	0.011943071832	27	1	0.007696771586	Global Trend	
3000000	662.947989	1	-1.071467823406	1.238036342322	-0.013524117369	-0.032733800216	0.000033435779	0.993265381285	N\A	0.023178202421	0.002300136476	0.008959558034	41	1	0.002289390114	Global Trend	
3050000	667.964121	1	-0.772045509458	1.174363101704	-0.008000461134	-0.023494179449	0.000136588598	0.995826732052	N\A	0.018217756668	0.001721668466	0.006939443392	37	2	0.014372875888	Global Trend	
3100000	661.816749	1	-0.934657799789	1.300770309838	-0.017531174154	-0.042249140571	0.000136472542	0.992815174737	N\A	0.022721719932	0.002428824295	0.010644260671	38	0	0.010716096111	Global Trend	
3150000	652.573956	1	-1.017311425141	1.303014074942	-0.017267589829	-0.053311610599	0.000230507325	0.992890532259	N\A	0.026456434587	0.002617355269	0.010445527021	42	0	0.008747442746	Global Trend	
3200000	669.450510	1	-0.792000199835	1.274366998736	-0.018489891408	-0.031571290011	0.000153228308	0.994529983372	N\A	0.021262915226	0.002027505622	0.008352488985	37	0	0.013982472740	Global Trend	
3250000	655.642696	1	-0.925715913845	1.268622889212	-0.014710969087	-0.048984715764	0.000135480731	0.992905971096	N\A	0.023253636464	0.002471834651	0.011080005612	49	0	0.008031838460	Global Trend	
3300000	660.551698	1	-0.733523891005	1.231595803703	-0.014223543827	-0.025601606394	0.000158058947	0.994677443470	N\A	0.020264485139	0.001919594196	0.008201280456	41	0	0.015183858765	Global Trend	
3350000	653.733130	1	-0.788383706086	1.240624174246	-0.014051003612	-0.037949639854	0.000139545525	0.993942221925	N\A	0.022963650207	0.002168800819	0.009147572638	26	2	0.013176682045	Global Trend	
3400000	648.848729	1	-1.129138994359	1.273087893477	-0.017037747955	-0.047337887785	0.000070431362	0.992324255023	N\A	0.028138550096	0.002636264673	0.010396985930	41	1	0.002168468366	Global Trend	
3450000	672.770183	1	-1.127886115854	1.282217945088	-0.019072673198	-0.038316389303	0.000062946281	0.994146916212	N\A	0.023438594387	0.002157709480	0.008352493684	43	2	0.003356783080	Global Trend	
3500000	661.509585	1	-1.117061547821	1.236534849527	-0.011261508063	-0.041661692194	0.000072652751	0.994455713854	N\A	0.022818422898	0.002264229799	0.008310396759	53	1	0.002630761760	Global Trend	
3550000	657.115340	1	-1.160214076910	1.269968305906	-0.015296548187	-0.046224574186	0.000101273773	0.992327282294	N\A	0.026325774684	0.002539076039	0.010535088905	36	2	0.004414620351	Global Trend	
3600000	662.364358	1	-1.083480551402	1.273472408917	-0.014443169002	-0.055140048581	0.000129240478	0.992771355456	N\A	0.025386336625	0.002530085413	0.010128610778	42	1	0.006329022517	Global Trend	
3650000	649.093041	1	-0.998005439309	1.202444629265	-0.009509205526	-0.028395894420	0.000066996846	0.992435292555	N\A	0.025111492072	0.002771157088	0.012068115028	40	1	0.004272168732	Global Trend	
3700000	656.167321	1	-1.025345071281	1.222489513813	-0.009658131633	-0.051005273170	0.000054606513	0.992414588054	N\A	0.024727349075	0.002661188996	0.011809422756	41	1	0.003591379693	Global Trend	
3750000	654.301890	1	-0.993272754503	1.198425271002	-0.010823226688	-0.029624397689	0.000050294418	0.993133470148	N\A	0.022288858619	0.002204735683	0.008261944002	40	2	0.003313139307	Global Trend	
3800000	667.781039	1	-1.232936102199	1.257707153546	-0.014071706145	-0.051347669482	0.000020394287	0.995025811096	N\A	0.023711421677	0.002395889426	0.008698601783	36	4	0.001293003017	Global Trend	
3850000	662.356099	1	-1.215543346927	1.222854503553	-0.012111688606	-0.034810417887	0.000065298536	0.993091637359	N\A	0.026824183988	0.002485681285	0.009532920831	42	3	0.000393161253	Global Trend	
3900000	662.524991	1	-1.067980714872	1.204634267861	-0.010596196131	-0.034375252758	0.000139917056	0.993116258754	N\A	0.026386200522	0.002552302194	0.009207476171	47	5	0.003941063475	Global Trend	
3950000	654.988811	1	-1.124987766992	1.256097830581	-0.014385105216	-0.038902566022	0.000033802503	0.991678637697	N\A	0.027748928138	0.002763448791	0.011560867274	40	3	0.001711949955	Global Trend	
4000000	665.662967	1	-0.984609948870	1.201076091000	-0.009845489052	-0.030713777935	0.000066954021	0.994577748665	N\A	0.020405135834	0.002013358749	0.007464322362	35	4	0.004945837462	Global Trend	
4050000	644.134374	1	-1.036515438219	1.214673727880	-0.010486621157	-0.041868770917	0.000066685829	0.994178696742	N\A	0.022189449577	0.002078099225	0.008443889818	33	1	0.003975541849	Global Trend	
4100000	640.980772	1	-1.001336151101	1.194507933124	-0.008274004028	-0.038924482218	0.000044901842	0.992473547845	N\A	0.025742997769	0.002894587074	0.010844896888	41	1	0.002489184382	Global Trend	
4150000	657.172413	1	-1.023435238256	1.239960377741	-0.014244291964	-0.031038091205	0.000169183862	0.993300171195	N\A	0.022921095972	0.002166132064	0.009151373354	40	1	0.012344793323	Global Trend	
4200000	646.329998	1	-1.131002774979	1.214551949922	-0.011466931515	-0.031704470855	0.000632728616	0.993268599978	N\A	0.025641974090	0.002493341964	0.009294423307	47	1	0.014351641747	Global Trend	
4250000	642.210939	1	-1.065106099286	1.206845471809	-0.010526011258	-0.027670783994	0.000040796176	0.994656282132	N\A	0.022620382062	0.002099526910	0.008150098246	44	3	0.001766128879	Global Trend	
4300000	657.523365	1	-1.197241669223	1.261006890986	-0.015637508099	-0.037620257535	0.000057541925	0.995405747218	N\A	0.022296691734	0.002130926639	0.007340843798	50	3	0.002632108870	Global Trend	
4350000	647.349961	1	-1.045152711550	1.170819650297	-0.008166647174	-0.016266880844	0.000055845509	0.993480693648	N\A	0.024026922612	0.002208423213	0.009099943011	37	2	0.003164697878	Global Trend	
4400000	647.414882	1	-1.179689746225	1.202691646280	-0.007097516635	-0.054912096014	0.000347848446	0.993373920201	N\A	0.026406686832	0.002396119097	0.009706406881	43	4	-0.010778353584	Global Trend	
4450000	657.698711	1	-1.035773508497	1.224015465145	-0.011473800991	-0.032549159850	0.000277485427	0.994527145870	N\A	0.025162811314	0.002484383799	0.009127786616	37	4	0.007400688264	Global Trend	
4500000	667.204605	1	-1.133586759137	1.262876279057	-0.012530212046	-0.059911015007	0.000080907911	0.993227131379	N\A	0.024721758234	0.002477694512	0.009740604230	40	3	0.002397601804	Global Trend	
4550000	653.415009	1	-1.227779053602	1.224070484839	-0.014077013841	-0.020500044298	0.000025905420	0.993072771015	N\A	0.027309003689	0.002693467082	0.010315262459	29	5	0.000321916148	Global Trend	
4600000	662.725412	1	-1.117649342197	1.199603383217	-0.009128871819	-0.033135800776	0.000051247192	0.993804184009	N\A	0.024019786963	0.002224776048	0.008802699607	39	4	-0.000665761726	Global Trend	
4650000	649.627306	1	-1.089819194504	1.249966342312	-0.014034902673	-0.047341663010	0.000076298322	0.993439889955	N\A	0.026549099363	0.002556040998	0.009743685858	37	3	0.003047342833	Global Trend	
4700000	659.259691	1	-1.098557694751	1.217487614084	-0.012782240568	-0.033128287387	0.000061576294	0.994098171938	N\A	0.024271336197	0.002274284442	0.008907917204	48	2	0.001035193976	Global Trend	
