Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m9-fab-005.txt
Log File Name:                   SEP_d1_m9-fab-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3185295544
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m9-fab-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.248843
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.69 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
1500000	574.801045	1	-1.966656382381	1.212289092942	-0.057980651749	-0.022336297913	0.015424655962	0.000045803564	0.980119797731	N\A	0.064873026528	0.008671678516	0.031362116810	0.005513760476	37	3	
1550000	565.436473	1	-1.887800535018	1.151262125782	-0.054776691531	0.018063180037	0.012167393115	0.000062119314	0.978188473632	N\A	0.066367090098	0.008442801424	0.032188040514	0.005311548901	40	2	
1600000	564.649131	1	-1.886117607288	1.111904161072	-0.035196806504	0.024826583067	-0.001606856600	0.000058467592	0.977754475322	N\A	0.074902536537	0.010055851700	0.034397299775	0.005979413154	43	3	
1650000	562.161537	1	-1.747105205576	1.013756878081	-0.030214832115	0.103681559731	-0.009565072227	0.000060047367	0.978954838471	N\A	0.075091114728	0.010463796797	0.033521987045	0.005903453013	36	2	
1700000	556.313316	1	-1.686339651592	0.981145382848	-0.014078488193	0.038839121017	-0.009060087990	0.000012709725	0.977276290901	N\A	0.068264571385	0.008752218547	0.032903253073	0.005530704411	34	3	
1750000	556.054465	1	-1.869557937844	1.130162484214	-0.047465881736	0.022301937373	0.008192160892	0.000008804187	0.975352101942	N\A	0.091465682107	0.014015936438	0.036073244572	0.007404197451	44	3	
1800000	557.927045	1	-1.949437579592	1.171364245175	-0.042610200888	-0.020991668694	0.008462303773	0.000010212831	0.975493091797	N\A	0.082620006315	0.012569689428	0.034920777743	0.007045747766	36	3	
1850000	555.304965	1	-1.869489313754	1.078845004967	-0.038749476004	0.056320236262	0.000817146662	0.000066424852	0.975348723067	N\A	0.091066579947	0.013602483539	0.037686276453	0.007420567271	36	2	
1900000	558.186459	1	-1.673526046114	0.941489584504	-0.007812267822	0.075708658212	-0.012886170526	0.000068401781	0.976403536021	N\A	0.078459092023	0.010280667996	0.035799568230	0.005982546069	41	3	
1950000	562.050860	1	-1.877371334907	1.088502670966	-0.029456631243	0.043553084062	-0.007013881655	0.000049000192	0.976614522427	N\A	0.080455395385	0.012241038237	0.033640023119	0.006637610464	42	3	
2000000	562.358315	1	-1.976623973251	1.138943452971	-0.033810907665	0.023498721707	-0.007307888750	0.000064505006	0.976855566125	N\A	0.082906354849	0.012217169655	0.035714548240	0.006863355165	26	1	
2050000	565.093646	1	-1.707290423801	1.000158446316	-0.016986591808	0.021906955551	-0.003475229345	0.000029734485	0.976050507648	N\A	0.080170299655	0.009982962136	0.037269997043	0.005988327563	38	2	
2100000	560.058454	1	-1.815515865805	1.038987216666	-0.021728000147	0.042935749722	-0.005104134467	0.000017697445	0.982677079511	N\A	0.075749029481	0.010975328179	0.033174203738	0.006370966504	48	3	
2150000	563.506268	1	-1.740411595100	1.015977472195	-0.023645189131	0.060378194591	-0.006937404010	0.000053197552	0.979548463128	N\A	0.067750190837	0.009657716344	0.031144463697	0.005834262842	33	4	
2200000	567.321477	1	-1.955126417740	1.172341096461	-0.044909449351	-0.008317160261	0.005808704143	0.000036689400	0.978495591130	N\A	0.075407809627	0.011148333469	0.034045066046	0.006340223094	31	2	
2250000	553.986840	1	-1.791797244253	1.021588549206	-0.020261051104	0.045167838655	-0.006733779174	0.000063036101	0.973581990271	N\A	0.086371638265	0.012753357007	0.037228488054	0.007231593444	40	4	
2300000	554.424758	1	-2.188545602628	1.233341451907	-0.044404829830	-0.030283631597	0.000331316809	0.000059038571	0.976574736455	N\A	0.077072947868	0.011421577357	0.033380700026	0.006486440105	39	5	
2350000	563.617620	1	-2.025936730305	1.060791689761	-0.025241932207	0.059325753741	-0.010645769830	0.000086234708	0.983037248274	N\A	0.059715848511	0.009939055305	0.027981772788	0.005948640543	38	5	
2400000	570.914100	1	-1.824120962130	1.045740376048	-0.018447614769	0.021577114695	-0.008406718569	0.000077309112	0.984935277436	N\A	0.042260866926	0.006458720092	0.024678585453	0.004790076581	37	4	
2450000	558.556095	1	-1.809031784516	1.089012599278	-0.023136142304	-0.020164684362	0.000254726315	0.000075864934	0.976216742639	N\A	0.064147273637	0.008168516703	0.031746679134	0.005434432803	35	5	
2500000	557.272647	1	-2.195653587597	1.397368061253	-0.084213790066	-0.072498590520	0.025002737548	0.000065785171	0.975131782631	N\A	0.082412525459	0.011045471443	0.036969890888	0.006342732251	43	5	
2550000	560.897297	1	-2.008982247740	1.203140769753	-0.049396988179	-0.001741034030	0.008029572261	0.000050766347	0.980054070354	N\A	0.082182223069	0.011967219638	0.034749498032	0.006520486733	34	2	
2600000	557.116360	1	-1.858797336243	1.064209121154	-0.028220637670	0.067416634840	-0.011358680397	0.000037569854	0.977244691840	N\A	0.065701764729	0.009105869965	0.031798943643	0.005575798262	39	3	
2650000	562.241223	1	-1.624420648977	0.919937983985	-0.008460179181	0.102649071362	-0.017969732451	0.000059725432	0.980571157289	N\A	0.071141226557	0.010764945111	0.030636724246	0.005989386155	35	3	
2700000	571.202442	1	-1.733980653278	1.013009840172	-0.028608368703	0.071287235439	-0.004198710111	0.000055437376	0.979754687968	N\A	0.076113894951	0.010830381487	0.033436641782	0.006095102774	34	3	
2750000	561.603624	1	-1.896484734726	1.118219055519	-0.038667997813	0.033286434841	-0.001050150791	0.000072452692	0.974652237876	N\A	0.085455636473	0.012537119995	0.036783663648	0.006982414781	28	4	
2800000	570.441072	1	-1.877651263545	1.161363678925	-0.045313164123	-0.034435331966	0.012841057692	0.000075603443	0.976571944551	N\A	0.084289615956	0.012106414308	0.036075231411	0.006799719269	29	3	
2850000	555.301445	1	-2.007746147237	1.231475195398	-0.051415036212	-0.055109119915	0.013598958532	0.000064973073	0.975771078623	N\A	0.078409870993	0.010921184269	0.036059965288	0.006399259856	39	5	
2900000	554.385167	1	-1.757997913202	1.090050419225	-0.039428161470	0.002109947659	0.010085990035	0.000064000412	0.980183488441	N\A	0.068374873124	0.009105264227	0.032950361446	0.006186464780	36	5	
2950000	572.693297	1	-1.855272763542	1.102629579932	-0.032886282245	0.003098250627	0.002224782471	0.000073368945	0.977963666088	N\A	0.084792267887	0.012534813825	0.035970933247	0.006905466528	34	4	
3000000	549.672990	1	-1.691343870931	0.989216991202	-0.024191389155	0.065921568575	-0.005959690735	0.000074102125	0.974840354640	N\A	0.080989855637	0.010891948627	0.036302022776	0.006154024778	37	1	
3050000	562.101630	1	-1.756686822266	1.017014788494	-0.019732017436	0.044462642560	-0.006328837020	0.000071146299	0.977551038018	N\A	0.065700875209	0.008162769074	0.032959271673	0.005454357253	37	3	
3100000	560.857575	1	-1.968964426292	1.184852150031	-0.048441616530	-0.004773026076	0.006681636097	0.000035837509	0.977778104493	N\A	0.078343996149	0.010833904823	0.033993150936	0.006098006026	39	2	
3150000	562.800760	1	-1.830003738351	1.077487502738	-0.032447724003	0.027007701491	-0.002013811212	0.000021057031	0.976472303293	N\A	0.065116912949	0.008737600436	0.032155145246	0.005608824118	35	3	
3200000	549.475721	1	-1.771338821651	1.029608440658	-0.017406978350	0.008895583337	-0.003061224618	0.000018049370	0.977669184461	N\A	0.081184701777	0.012091514616	0.033628840199	0.006330175100	33	1	
3250000	566.432812	1	-1.706783154811	0.952371703355	-0.010806176490	0.086782223458	-0.015451617774	0.000010928741	0.979738731401	N\A	0.060422769303	0.007942654853	0.030667446485	0.005317029717	33	3	
3300000	552.640199	1	-1.804551359745	1.067965038723	-0.028897378840	0.038082560386	-0.005792178598	0.000041586687	0.975530445485	N\A	0.084858505190	0.012240282989	0.035700266013	0.006417110892	31	7	
3350000	568.296893	1	-1.833933804566	1.106764110200	-0.040193173550	0.029381954686	0.004167763149	0.000049575773	0.978181134980	N\A	0.071317373406	0.010490554423	0.032191550326	0.006238493803	40	4	
3400000	558.786674	1	-2.068149538756	1.250693906883	-0.053365739823	-0.061162392641	0.012424095975	0.000066426188	0.974199654318	N\A	0.087326532412	0.012427867356	0.038525539224	0.007093325481	42	5	
3450000	552.356996	1	-1.793188186878	1.055924831907	-0.034443875253	0.070661229065	-0.008322710463	0.000052750978	0.976161145987	N\A	0.085861238263	0.012286460480	0.036405541216	0.006561292944	33	2	
3500000	553.536715	1	-1.729280853015	0.952710191379	-0.008206239953	0.066652379528	-0.012734057847	0.000085597458	0.975254205396	N\A	0.077520223491	0.011287203765	0.034229003013	0.006578300709	37	2	
3550000	576.916490	1	-1.860739889184	1.124754002321	-0.038937179455	0.020254293708	0.002467424947	0.000065048253	0.980706410600	N\A	0.082637892390	0.012004578454	0.034688328378	0.006678508541	38	3	
3600000	558.681769	1	-2.063284037114	1.273397833789	-0.066845938060	-0.024839825188	0.013848846805	0.000061538471	0.976521172086	N\A	0.085079988137	0.012988916563	0.035624517816	0.007045192526	33	3	
3650000	551.590803	1	-1.920711044414	1.176015493925	-0.045718409924	-0.027616828230	0.010871236466	0.000053637105	0.979020702391	N\A	0.084100167136	0.011400892446	0.038034111651	0.006738574603	33	5	
3700000	557.569934	1	-1.694777257444	0.983162752252	-0.013078799257	0.038766312515	-0.009156817582	0.000078812088	0.975059266904	N\A	0.081399080813	0.011490174996	0.036755189659	0.006868590837	34	4	
3750000	552.372929	1	-1.557204319881	0.893883648203	-0.010213792824	0.091178760378	-0.006970721739	0.000062874123	0.975235789858	N\A	0.084107654305	0.011990044232	0.036570289368	0.006797362803	48	2	
3800000	577.654603	1	-2.044392835092	1.272018244898	-0.059876121369	-0.059319407977	0.018025545395	0.000067932685	0.977663513329	N\A	0.064410779979	0.007984812002	0.032498101045	0.005338066561	30	5	
3850000	552.284685	1	-2.159919610295	1.319307196176	-0.073240878229	-0.028401900482	0.018701289405	0.000069225759	0.976898097988	N\A	0.084473761271	0.012557153464	0.034767584887	0.006810067064	35	3	
3900000	566.125040	1	-1.857067372724	1.091281977083	-0.038223388017	0.042735877211	-0.000528854944	0.000059678456	0.981627899151	N\A	0.067617726674	0.010297546919	0.031022845708	0.006203279123	37	3	
3950000	545.773110	1	-1.925599492930	1.126623163745	-0.040065802133	0.012297052968	0.005387904157	0.000077609510	0.978216686880	N\A	0.086408259076	0.012061364284	0.037135464772	0.006590608745	35	2	
4000000	573.456636	1	-2.049368079519	1.129150063525	-0.037389528341	0.016794030712	-0.000210390453	0.000080906852	0.978004864250	N\A	0.070747024246	0.010052186124	0.033352751786	0.006170347736	36	6	
4050000	548.950569	1	-1.837032692661	1.035379514243	-0.019358902549	0.079257989810	-0.016094240315	0.000074301221	0.978880127956	N\A	0.074509687694	0.010557962435	0.032673614738	0.005706446604	40	3	
4100000	563.393410	1	-1.840654592141	1.112011275615	-0.038737647708	-0.003242050745	0.008468796862	0.000088423733	0.977009551152	N\A	0.076083099590	0.011343041679	0.033356778636	0.006566460364	33	2	
4150000	550.013883	1	-1.972098740595	1.202736275023	-0.055311299957	-0.002487144243	0.009145603149	0.000056266239	0.977638068302	N\A	0.072200380425	0.011029139533	0.032258177781	0.006411291337	38	2	
4200000	557.921617	1	-1.878218400788	1.100878290116	-0.036230981278	-0.013215958109	0.007239133317	0.000081678362	0.973946900438	N\A	0.080156141171	0.010747448004	0.036377257763	0.006394235399	32	3	
4250000	561.420024	1	-1.927074337921	1.122689142426	-0.031722149406	0.002079611219	-0.002445192667	0.000067273744	0.979356021521	N\A	0.072645490126	0.010515188058	0.033175326636	0.006341482810	37	3	
4300000	570.742399	1	-2.022441824886	1.255779498943	-0.064083501376	-0.018242796315	0.014522507742	0.000070220773	0.973846312761	N\A	0.087320199511	0.011933715179	0.038308134032	0.006782089519	30	4	
4350000	562.526142	1	-1.744381464122	1.007055294140	-0.021453434074	0.078870769253	-0.013009356791	0.000075607345	0.977038575820	N\A	0.071875466036	0.010118754706	0.033096609042	0.006080113886	37	2	
4400000	569.759265	1	-1.896544572622	1.153547182912	-0.046444082820	-0.005908972767	0.011091943285	0.000058798771	0.977006459224	N\A	0.063937637991	0.007811313245	0.032117570195	0.005179459103	37	3	
4450000	575.170219	1	-2.004335826916	1.241133800288	-0.057084613106	-0.036565694540	0.014279790362	0.000094840131	0.977657222016	N\A	0.067956158505	0.008755271103	0.032854298261	0.005574355834	35	7	
4500000	555.403185	1	-1.839596320381	1.137024630883	-0.049452105771	0.000015418616	0.010393607375	0.000077426334	0.974035928687	N\A	0.078191312069	0.010968776751	0.035190021467	0.006344463345	26	2	
4550000	574.025206	1	-1.974888735881	1.204838582176	-0.058151923091	0.004704654028	0.011127063297	0.000043862014	0.982935872585	N\A	0.050694806578	0.008190409825	0.026311016621	0.005362370711	33	3	
4600000	574.172425	1	-1.868719535644	1.079909298199	-0.024212178610	0.011900768587	-0.002073241914	0.000073444999	0.982695645976	N\A	0.063192195105	0.008943184048	0.030461132522	0.005749457110	45	3	
4650000	556.569290	1	-1.885538588062	1.115135578192	-0.036262930009	-0.002181230007	0.004026230004	0.000076778904	0.973821024746	N\A	0.080441141887	0.011435927154	0.035511345866	0.006551953808	31	1	
4700000	561.615270	1	-1.468328660042	0.868203480011	0.002042517915	0.055366932071	-0.012358033703	0.000067571124	0.978586459545	N\A	0.071402814418	0.009372191682	0.034308106191	0.005834677468	37	7	
4750000	565.533890	1	-1.583713691515	0.864541175746	-0.006678429519	0.147703666956	-0.022702458319	0.000049567395	0.977983829806	N\A	0.070247092932	0.010366327338	0.030509710221	0.005724269190	34	5	
4800000	562.225161	1	-2.117062628966	1.299175472630	-0.071280237592	-0.022218418555	0.015247952155	0.000059319215	0.979692270589	N\A	0.084578304793	0.012544973501	0.033674524934	0.006620634054	43	2	
4850000	550.705732	1	-2.039797696876	1.223398572002	-0.040991530536	-0.058795446101	0.004932044924	0.000425967203	0.975277068961	N\A	0.077449914744	0.009486050425	0.037339519516	0.005965617397	24	4	
4900000	573.741619	1	-2.008958919229	1.209488513788	-0.044916082889	-0.024823499507	0.003916521173	0.000063081323	0.975274206703	N\A	0.070416169171	0.010235493112	0.032483349844	0.006167914238	44	4	
4950000	540.101296	1	-2.171562834432	1.349351953666	-0.072269736119	-0.073634128740	0.019598912825	0.000073984015	0.972748324968	N\A	0.087676809190	0.013297227261	0.037396498914	0.007495248233	26	1	
5000000	552.321271	1	-1.825450236344	1.070279371817	-0.029342655422	0.029724888223	-0.003149523602	0.000060342165	0.975271040251	N\A	0.073550781566	0.010311226176	0.034275883915	0.006191398469	33	3	
5050000	566.256323	1	-1.734690724651	1.026179225191	-0.022474141913	0.031990494329	-0.007057788546	0.000065181230	0.975741342882	N\A	0.072748315340	0.010037753331	0.033477336346	0.005904759356	22	2	
5100000	559.675663	1	-1.960866198847	1.211967131759	-0.054098667561	-0.021202054486	0.012502000533	0.000072261488	0.983170411793	N\A	0.049247150514	0.009016497009	0.021221642294	0.005178483718	34	6	
5150000	561.742263	1	-1.906750009809	1.152616695915	-0.040904590396	-0.007071407261	0.003701067906	0.000077998531	0.974286575548	N\A	0.076419883523	0.010178366748	0.034913419899	0.005905782428	25	3	
5200000	546.014813	1	-1.925995677934	1.173862644172	-0.057835321660	0.016927272719	0.010754882193	0.000079616820	0.969061968535	N\A	0.090416042686	0.013552392745	0.038844624524	0.007647330968	25	1	
5250000	546.518052	1	-2.118039085616	1.291143181286	-0.071980470509	-0.002456627989	0.014184248425	0.000104230973	0.975302971810	N\A	0.067581460412	0.008916687521	0.033516623605	0.005777949468	45	2	
5300000	568.095809	1	-2.216779313581	1.378443399354	-0.084535127888	-0.045738000254	0.021265624117	0.000079231047	0.978755446887	N\A	0.063335651503	0.008226379003	0.030892211342	0.005419671342	36	2	
5350000	567.631612	1	-2.093722673099	1.311222979209	-0.077373908258	-0.029596133099	0.021069384739	0.000046484454	0.976786095491	N\A	0.064256871001	0.008061416124	0.032561113532	0.005348528994	30	3	
5400000	567.756935	1	-1.763567956960	1.035783194277	-0.023289307426	0.033229711519	-0.003594629746	0.000063622622	0.978337950835	N\A	0.074634786838	0.010461358234	0.034442299583	0.006245812970	38	4	
5450000	561.070245	1	-1.663413145564	0.960877810518	-0.010488951165	0.061018814493	-0.012963976554	0.000044053868	0.977150871445	N\A	0.074262104184	0.010556486377	0.032976266618	0.005970465328	33	6	
5500000	557.301101	1	-1.678231976406	0.949153301917	-0.009656518932	0.059849597893	-0.008640191009	0.000065017437	0.986982761997	N\A	0.064321786850	0.007899299628	0.032094263250	0.005159642999	38	2	
5550000	536.035879	1	-1.982827632247	1.259315296489	-0.064825752244	-0.043062063415	0.016927693710	0.000061426906	0.974796358312	N\A	0.066134818472	0.009907901131	0.031346281709	0.006164227933	46	2	
5600000	552.875532	1	-1.659683211112	0.950490095948	-0.008004060314	0.060320795244	-0.013168662149	0.000068756493	0.976352177857	N\A	0.076654223636	0.010085183171	0.035025304002	0.005968836069	46	3	
5650000	558.110805	1	-1.980106692791	1.202483094048	-0.050313582002	-0.012818109467	0.007179606084	0.000051955452	0.979265544549	N\A	0.079421558457	0.011030210331	0.035098054235	0.006159864126	40	3	
5700000	574.608049	1	-2.082473862449	1.276763698929	-0.056057199172	-0.042994784027	0.007646951963	0.000068001957	0.977407152331	N\A	0.082309889983	0.012278807631	0.035327398013	0.006953359422	30	6	
5750000	548.513609	1	-1.938818585951	1.166903485977	-0.047425926696	0.005695842117	0.006815483131	0.000056807615	0.975792472078	N\A	0.076921867542	0.011477486772	0.033818280757	0.006553395747	32	2	
5800000	545.231854	1	-1.616317296965	0.916339820995	-0.003243221036	0.058393906222	-0.013381967905	0.000082594170	0.974738818730	N\A	0.070067811588	0.008664348194	0.034646915103	0.005651072380	32	1	
5850000	558.781567	1	-1.804796577234	1.036188969167	-0.017471060642	0.035581875339	-0.008849594586	0.000065252222	0.979551092033	N\A	0.084109438408	0.013200671872	0.033594339724	0.007056503643	33	2	
5900000	544.065294	1	-1.897807450447	1.121960692680	-0.037656478496	0.022511401275	-0.002410522696	0.000090542559	0.975463727781	N\A	0.090872040619	0.014085070471	0.036202757695	0.007321768615	33	3	
5950000	584.161527	1	-1.831841700752	1.089976530694	-0.034478811505	0.005537009848	0.003619114275	0.000088883643	0.978344166028	N\A	0.080258267649	0.011797403940	0.033814014027	0.006560766060	35	6	
6000000	567.389468	1	-1.690525408876	0.985599555725	-0.017735204058	0.036348549153	-0.002867830106	0.000065682685	0.977028791089	N\A	0.070273890559	0.009318947239	0.032739901376	0.005617195758	34	3	
6050000	562.077602	1	-1.806305051436	1.047163445366	-0.025152498647	0.021864936691	-0.001316273510	0.000066138171	0.977820830585	N\A	0.064194564128	0.008849117179	0.030654559239	0.005626145981	33	5	
6100000	539.643293	1	-1.957546424226	1.145722489508	-0.033397361381	-0.014353662115	-0.000011497131	0.000055246929	0.976206458509	N\A	0.080100095866	0.011730438055	0.034710510136	0.006448491874	38	1	
6150000	570.558126	1	-1.716349109341	0.998016288882	-0.018007423997	0.036349041341	-0.005893587942	0.000078230177	0.975179660872	N\A	0.068866345816	0.008510139074	0.034580399200	0.005653712238	33	4	
6200000	553.292214	1	-1.732464265223	0.988175540557	-0.020478425840	0.092618798949	-0.014531122501	0.000051621124	0.976181009700	N\A	0.072753353129	0.011418847304	0.030236161092	0.006036186893	36	5	
6250000	561.906196	1	-1.964182651102	1.180635748660	-0.042866112184	-0.002307724457	0.002092516703	0.000057662254	0.977280204610	N\A	0.075067300518	0.010923798847	0.033300888911	0.006217940709	26	3	
6300000	571.670598	1	-1.772999335983	1.018700010513	-0.021206007932	0.051339543389	-0.008454707462	0.000078960741	0.977952867369	N\A	0.077643489341	0.010706943205	0.034888070148	0.006192255719	27	4	
6350000	567.392689	1	-1.858995927773	1.120302764982	-0.035734978395	-0.013825978125	0.006120304560	0.000069345655	0.976998249589	N\A	0.071132332320	0.010369332982	0.032511002939	0.006257953667	39	4	
6400000	574.504251	1	-2.118424179509	1.295647004023	-0.063661131094	-0.041096115415	0.014333072683	0.000065369199	0.977706749053	N\A	0.071985493131	0.009388953343	0.034293065201	0.005706849959	31	6	
6450000	574.610246	1	-1.829836625854	1.071165542901	-0.023295173075	0.002567431653	-0.000790707827	0.000097992815	0.977536731364	N\A	0.071689794193	0.009048446617	0.034762739199	0.005679541501	39	5	
6500000	560.492407	1	-2.033953940325	1.262107386549	-0.072957531069	-0.007096332623	0.018853891376	0.000082870139	0.978049960272	N\A	0.064150143084	0.007983897967	0.031973555235	0.005303316789	33	5	
6550000	556.291890	1	-2.189611733482	1.368795873207	-0.081252616488	-0.071329219012	0.026934868745	0.000079441258	0.973355357114	N\A	0.074054394299	0.009622294128	0.035649741538	0.005968012324	30	3	
6600000	569.126464	1	-2.180119364437	1.354494584777	-0.078213110464	-0.042897074344	0.017912225898	0.000066354449	0.977318327184	N\A	0.066784183717	0.008618974546	0.032878674240	0.005504546175	32	4	
6650000	571.442651	1	-1.970999541608	1.186327542597	-0.054386118436	0.018167291935	0.008423703217	0.000062042043	0.978925734644	N\A	0.060193829031	0.007461337254	0.031021407057	0.005076186076	38	5	
6700000	579.376410	1	-2.137937378998	1.311447636695	-0.068974625846	-0.045804516734	0.018210592343	0.000075052421	0.975439907154	N\A	0.068807282941	0.008427970354	0.034450438644	0.005512509488	31	6	
6750000	570.598791	1	-1.958018835976	1.212075202094	-0.070382499871	0.030798115535	0.016910704658	0.000075328854	0.974737396792	N\A	0.075147057432	0.010431847929	0.034378359449	0.006166646491	31	5	
6800000	559.406259	1	-1.923024767429	1.185845229306	-0.059352305459	0.022953283910	0.007341483250	0.000059304378	0.973898939036	N\A	0.083740507199	0.011650190081	0.037724650289	0.006706180828	32	3	
6850000	560.282272	1	-1.987914819211	1.248828635958	-0.070702186676	-0.023672008178	0.021354200328	0.000108689406	0.975658822184	N\A	0.082283049817	0.012144049262	0.035165012093	0.006985192675	27	3	
6900000	556.187142	1	-1.867802547269	1.091260308922	-0.033088765008	0.019046012392	0.002398799206	0.000060579592	0.975595163156	N\A	0.081235687739	0.011437036939	0.035967520758	0.006515109478	35	2	
6950000	549.235449	1	-1.822453249258	1.085956026806	-0.023517040905	-0.029575643410	0.002035796423	0.000063442834	0.978605017017	N\A	0.070789556860	0.008957538630	0.033968969658	0.005658175778	33	1	
7000000	552.267660	1	-2.178675392491	1.359820722667	-0.071236540882	-0.053503765450	0.012311150937	0.000068947309	0.977191903455	N\A	0.085504336849	0.012978927871	0.035564008178	0.007210508340	44	4	
7050000	560.363901	1	-1.743006511500	1.018039335577	-0.025165424761	0.043846463567	-0.001439518402	0.000061676387	0.976382092443	N\A	0.075808475690	0.010689552569	0.035028495120	0.006245586569	36	3	
