Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m9-VR-001.txt
Log File Name:                   NEO_d1_m9-VR-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2259383774
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m9-VR-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1850000	657.847892	1	-1.740703652009	1.580195583413	-0.045921703126	-0.191968020266	0.018766155703	0.000016513085	0.993616064423	N\A	0.054985237060	0.005840772130	0.027183437209	0.003977420849	54	32	
1900000	645.029645	1	-1.358445279264	1.389454463515	-0.030465684494	-0.150445511649	0.018138115214	0.000012264294	0.992242041090	N\A	0.055357658758	0.005873032904	0.028517905318	0.004101740198	56	34	
1950000	633.066422	1	-1.565124814359	1.568311166451	-0.048776730689	-0.216060258607	0.024615052846	0.000021752137	0.994989637940	N\A	0.058986971732	0.006243973853	0.029201166047	0.004146709114	50	26	
2000000	646.443885	1	-1.394129425710	1.415121627174	-0.029051940070	-0.138912277769	0.012182729184	0.000023624306	0.994538802320	N\A	0.053254483539	0.005069890333	0.027623788028	0.003440510390	59	22	
2050000	662.332753	1	-1.409186153138	1.398515783663	-0.027577094815	-0.126737940619	0.009554491683	0.000026442823	0.992851073946	N\A	0.054544551727	0.005718932329	0.027267722077	0.003843568290	52	30	
2100000	661.578581	1	-1.691445651064	1.615473250387	-0.050231679411	-0.221968146765	0.024602173376	0.000035994238	0.993175918662	N\A	0.051866780900	0.005705873673	0.024947439302	0.003705198430	51	36	
2150000	644.827459	1	-1.308271169893	1.387782809818	-0.030131941632	-0.144098860298	0.016457855101	0.000026095657	0.991170503011	N\A	0.065464015488	0.008128305498	0.029986000136	0.004813331325	44	37	
2200000	653.979987	1	-1.357684541068	1.377314602795	-0.028822481355	-0.099085213892	0.011935387408	0.000080234418	0.993740880755	N\A	0.052378932637	0.005306262526	0.026731785404	0.003572799110	47	24	
2250000	654.114001	1	-1.420721535321	1.400844748883	-0.026367322556	-0.123733664936	0.009351852784	0.000033280488	0.994673925040	N\A	0.051598764195	0.004937356228	0.026971885944	0.003335992956	39	31	
2300000	643.352110	1	-1.545133212719	1.499078792738	-0.037278893288	-0.170588583623	0.017459196375	0.000030974390	0.991337535661	N\A	0.061284365405	0.006733381790	0.030427151452	0.004349326633	42	26	
2350000	648.896611	1	-1.326045254285	1.332052899133	-0.022682590011	-0.093815135044	0.007453306221	0.000091085780	0.994811833578	N\A	0.049507110067	0.004803131621	0.025849870529	0.003235833614	48	33	
2400000	662.841955	1	-1.569607820224	1.490120715922	-0.038686279775	-0.155602171432	0.016131571738	0.000071992303	0.993533680058	N\A	0.050993193298	0.005152849733	0.023741627920	0.003211149009	40	20	
2450000	645.607045	1	-1.451263953821	1.438486488543	-0.034237234831	-0.166115408329	0.018986764565	0.000067243058	0.994678474906	N\A	0.050721531506	0.005166416068	0.024393508920	0.003409866146	59	25	
2500000	633.853182	1	-1.429360581229	1.432460643992	-0.032130594305	-0.159843803392	0.017743815041	0.000037364493	0.991470171755	N\A	0.056421928725	0.005512249728	0.029121874075	0.003636787987	58	28	
2550000	647.043299	1	-1.414564136190	1.417949959756	-0.031329005280	-0.139053843807	0.015071560140	0.000065364676	0.991664917429	N\A	0.055782954665	0.006261112813	0.027587155479	0.004012669325	39	35	
2600000	649.848483	1	-1.230493425565	1.292288819721	-0.020209318508	-0.062452786658	0.005513977620	0.000068291806	0.992667077345	N\A	0.052911353483	0.005722605287	0.026479759787	0.003785825387	52	34	
2650000	636.361793	1	-1.549395815348	1.474380724823	-0.032166718290	-0.166180398688	0.013986998651	0.000050648150	0.991203201641	N\A	0.062835180592	0.006699459258	0.031636695895	0.004351693804	52	27	
2700000	640.839370	1	-1.485510143732	1.478767062269	-0.038663746066	-0.142138763483	0.015381386556	0.000013698667	0.993415375939	N\A	0.052611322979	0.005661605009	0.026194822908	0.003804661080	43	26	
2750000	643.961598	1	-1.543400027915	1.534508162873	-0.043608333678	-0.193926003202	0.021521576140	0.000012789159	0.992613127827	N\A	0.056711185626	0.005780102217	0.028916153062	0.003928455616	61	29	
2800000	648.657381	1	-1.456291447812	1.441793978582	-0.032866188482	-0.141070018554	0.012354786260	0.000026807035	0.995312627444	N\A	0.049834063181	0.004738177874	0.026757790015	0.003323844713	55	29	
2850000	650.171645	1	-1.459384062393	1.409916275696	-0.029644687654	-0.133559836190	0.012248383702	0.000053151103	0.994169450518	N\A	0.051842524379	0.005072629385	0.026535623366	0.003372202814	42	34	
2900000	667.414453	1	-1.389670083151	1.376682957624	-0.027569907085	-0.122631044361	0.011546040004	0.000048137251	0.992576705417	N\A	0.052381043696	0.005265262639	0.027508117245	0.003703206752	44	24	
2950000	660.745815	1	-1.306523409772	1.299273130241	-0.018927603472	-0.089300891404	0.008425258056	0.000119583674	0.993490044339	N\A	0.047556385997	0.004936299819	0.024280628839	0.003364791874	56	29	
3000000	645.198740	1	-1.453686997396	1.412759308534	-0.029875909503	-0.136014440334	0.012743735844	0.000089100471	0.994379112949	N\A	0.054271149555	0.005206951207	0.027979447378	0.003454163283	51	17	
3050000	646.452316	1	-1.354667840770	1.339038939072	-0.024240511351	-0.094212189306	0.009480598572	0.000091018526	0.991926411964	N\A	0.063747389516	0.007615362371	0.029531257187	0.004568562491	50	24	
3100000	658.609618	1	-1.428048693325	1.408035895706	-0.030808211062	-0.128679232879	0.012428783262	0.000026212320	0.994075664312	N\A	0.052391541729	0.005143881696	0.026869942995	0.003454010269	39	31	
3150000	638.996004	1	-1.261302408315	1.286459888074	-0.017524051976	-0.088273015068	0.006712892198	0.000039895140	0.993480918843	N\A	0.054404770275	0.005247482667	0.028501468844	0.003563100108	41	33	
3200000	634.488018	1	-1.332873012844	1.352241921178	-0.023260089740	-0.106807993528	0.008980380695	0.000072507075	0.993729915463	N\A	0.052187790567	0.005017839598	0.026838989365	0.003361588751	41	31	
3250000	641.141093	1	-1.449533937469	1.432762683364	-0.031774045682	-0.156809780985	0.016210497120	0.000156231604	0.992327980867	N\A	0.055294369878	0.005509906593	0.028509557123	0.003746757800	50	26	
3300000	643.413422	1	-1.565990085984	1.494320441041	-0.039430945942	-0.165442042079	0.019410255882	0.000085693908	0.991578026271	N\A	0.065806908234	0.008159978621	0.029828144648	0.004886473450	44	36	
3350000	645.920215	1	-1.480416910476	1.440439143524	-0.033401500830	-0.142807075497	0.013449094731	0.000074065663	0.994316263061	N\A	0.054710546400	0.005188071529	0.028679972429	0.003541589591	55	23	
3400000	642.960900	1	-1.528395318265	1.445277385737	-0.033129440279	-0.156573605692	0.014968794406	0.000058156637	0.993775311115	N\A	0.047828049021	0.004798096992	0.025148643642	0.003294699716	49	35	
3450000	636.815974	1	-1.584679307555	1.497770188613	-0.038526419096	-0.185852788933	0.019041514398	0.000080429605	0.994147744136	N\A	0.057430473560	0.006160337578	0.027631138416	0.003816243048	61	32	
3500000	637.812987	1	-1.660465192654	1.530257117822	-0.040314591059	-0.189674054526	0.019612158951	0.000029202901	0.992124255475	N\A	0.057302484659	0.006212659558	0.028905300619	0.004229671293	47	36	
3550000	653.277944	1	-1.612423788700	1.541789832803	-0.043800552682	-0.187496412382	0.019905354785	0.000021473628	0.991651374125	N\A	0.060485462658	0.006373424256	0.030169379246	0.004113617076	50	21	
3600000	644.184699	1	-1.687050412270	1.620258567963	-0.051872766411	-0.231613791428	0.025574226813	0.000017164461	0.992909138074	N\A	0.056534569731	0.005552378925	0.029654680623	0.003808026086	42	19	
3650000	645.738564	1	-1.616271538533	1.564558046825	-0.045278834480	-0.217510010131	0.025155770987	0.000023951961	0.993107780352	N\A	0.057408026266	0.005682982206	0.029786943429	0.003941910783	45	26	
3700000	641.703261	1	-1.520466471115	1.508298094521	-0.044171222551	-0.174409458499	0.021712169706	0.000016590062	0.991541811418	N\A	0.060479180428	0.006813380495	0.030113620969	0.004501152225	44	28	
3750000	649.745807	1	-1.491272922181	1.465398066955	-0.035903232117	-0.152236406682	0.015482056834	0.000021691718	0.992157470947	N\A	0.059100847302	0.005934764489	0.029410483845	0.003889187200	63	26	
3800000	663.210150	1	-1.745187628457	1.624412599070	-0.056017755619	-0.221911065543	0.027153473640	0.000028970621	0.993241029324	N\A	0.068594421850	0.007862865183	0.032348969874	0.004948778057	45	23	
3850000	654.809128	1	-1.783597039525	1.618552539423	-0.049645732934	-0.212418127891	0.022952565133	0.000029851244	0.993482783012	N\A	0.050505739105	0.005095034985	0.026892011930	0.003551449572	41	29	
3900000	653.346057	1	-1.549612001209	1.471780965302	-0.036787645654	-0.148183759963	0.015447536744	0.000015194623	0.993204498196	N\A	0.052146518346	0.005492579501	0.026304728128	0.003589906388	56	34	
3950000	648.523879	1	-1.662014716961	1.537824489292	-0.041788510918	-0.172372467566	0.018218849997	0.000016893165	0.992959595740	N\A	0.056650736059	0.006117344893	0.029086420740	0.004267823143	40	32	
4000000	645.921928	1	-1.460251599410	1.433834904824	-0.032277629252	-0.155282267639	0.015614075524	0.000017101554	0.994288419144	N\A	0.050499580212	0.004692168980	0.025977245709	0.003142923122	53	24	
4050000	648.768563	1	-1.502414873711	1.454373937459	-0.036068015183	-0.132660509164	0.013847427655	0.000023783468	0.992770524485	N\A	0.054740446975	0.005453538669	0.027638938904	0.003615393800	51	30	
4100000	632.902251	1	-1.603702527998	1.498092229425	-0.039721763289	-0.172128404226	0.018868431307	0.000018459697	0.991175092138	N\A	0.054865274440	0.005863973268	0.027369319967	0.003911396338	33	34	
4150000	658.226677	1	-1.448927074170	1.431134916999	-0.032369724576	-0.151827064685	0.015780433961	0.000026690264	0.993353998033	N\A	0.054292037104	0.005432932330	0.027042781547	0.003559972768	44	40	
4200000	647.183276	1	-1.672779456659	1.589843006848	-0.053259694218	-0.208358398550	0.026703633767	0.000053247337	0.993939033746	N\A	0.064477616940	0.006999562771	0.030927866619	0.004345664217	37	28	
4250000	648.074998	1	-1.550209586248	1.513746956378	-0.042093973036	-0.175490012851	0.019571228259	0.000080116607	0.993540489668	N\A	0.052268889678	0.005307193841	0.026219871327	0.003574250790	43	21	
4300000	662.196065	1	-1.629432854127	1.548127437327	-0.044717146108	-0.192824639132	0.023193679392	0.000022531399	0.992487942322	N\A	0.055051648476	0.005952406071	0.028229031882	0.003947631875	50	35	
4350000	649.364200	1	-1.462813947755	1.478275081527	-0.035680337448	-0.163810879161	0.015812283831	0.000015069361	0.992858752464	N\A	0.056686622135	0.005869484721	0.028850044302	0.003966944218	53	41	
4400000	646.549405	1	-1.474471831331	1.472420092297	-0.034430166560	-0.155150201190	0.014496730157	0.000017333068	0.994212862996	N\A	0.051295116655	0.005154283061	0.026548075568	0.003485998165	53	30	
4450000	652.713359	1	-1.618283074685	1.557752033769	-0.044199845331	-0.189133064970	0.020160644084	0.000018471435	0.992921773985	N\A	0.056925595296	0.005995161686	0.028668383477	0.003849601343	53	29	
4500000	626.449265	1	-1.575494152737	1.497943030319	-0.040848924171	-0.138978824695	0.016049088795	0.000038885466	0.990613613258	N\A	0.063995112548	0.006993733412	0.031421206537	0.004496371473	62	23	
4550000	649.605686	1	-1.727327460285	1.588285826047	-0.046758513644	-0.201177410917	0.020354057571	0.000020288379	0.993850035552	N\A	0.054786010429	0.005242193826	0.028509710540	0.003558316530	45	33	
4600000	642.587811	1	-1.351404210026	1.380503286013	-0.028163499374	-0.087366128807	0.007244700015	0.000014303511	0.992788601679	N\A	0.056191554439	0.005814685901	0.028047920007	0.003874386143	48	30	
4650000	640.085292	1	-1.170067803362	1.243551649974	-0.016831806982	-0.042153284012	0.004843676756	0.000024907178	0.990933753964	N\A	0.056585775059	0.006245436898	0.027735418465	0.003928768000	37	27	
4700000	660.206226	1	-1.264592988268	1.340998583378	-0.025287766893	-0.096576827197	0.009167071874	0.000027415104	0.995592038210	N\A	0.048624249344	0.004694905207	0.025451623089	0.003188068528	40	28	
4750000	636.435712	1	-1.637504941223	1.544566651432	-0.042856000056	-0.200076191276	0.022019285349	0.000093949080	0.991045569444	N\A	0.055510182607	0.005679947416	0.028653471935	0.003876575321	42	28	
4800000	645.972485	1	-1.318289015043	1.306902113711	-0.021808571518	-0.072583625314	0.006406022224	0.000046033387	0.994497454912	N\A	0.055390926971	0.005313897759	0.027551293631	0.003401090933	49	31	
4850000	642.062388	1	-1.558371755690	1.494013089836	-0.039595555104	-0.161658720220	0.016324165383	0.000035635771	0.991880413113	N\A	0.058345971833	0.006036394711	0.028909349363	0.003894694846	48	27	
4900000	645.174153	1	-1.502487876915	1.492391241323	-0.039144809624	-0.191897222740	0.021899265140	0.000014011870	0.993121767003	N\A	0.059521978192	0.006082583595	0.029804227797	0.004002972357	57	34	
4950000	656.701970	1	-1.939376309667	1.768666936383	-0.069569934876	-0.274853515278	0.031930162906	0.000020056584	0.994697175683	N\A	0.058591151629	0.007007449725	0.027122435307	0.004379376362	53	32	
5000000	648.696330	1	-1.495433411884	1.446237714069	-0.032069022154	-0.141753930982	0.012020762056	0.000022761123	0.992653424610	N\A	0.055638133082	0.005457422898	0.029406051911	0.003742142696	56	27	
5050000	655.004977	1	-1.400491887419	1.403889505268	-0.030611285129	-0.124340902248	0.012282250544	0.000032495239	0.993718798032	N\A	0.051816588982	0.005080269662	0.027214024070	0.003527029203	51	33	
5100000	633.655565	1	-1.604355514443	1.540060136529	-0.042411994941	-0.196036964499	0.018863505344	0.000037608912	0.992856169813	N\A	0.059912163061	0.005842616752	0.030460657024	0.003845234287	38	28	
5150000	643.759674	1	-1.372065797357	1.385191951892	-0.026306793311	-0.126027757494	0.011612203928	0.000023186260	0.993264924337	N\A	0.051873463986	0.005885646246	0.022159313986	0.003543897370	44	32	
5200000	647.913501	1	-1.621027594683	1.543155449166	-0.043338757110	-0.197452725571	0.022336472995	0.000019444387	0.991904344386	N\A	0.056725859979	0.006049021148	0.028224310730	0.004030386318	50	36	
5250000	651.155874	1	-1.440619484240	1.445006481775	-0.033061635529	-0.161895523974	0.018400630051	0.000023129870	0.991890943462	N\A	0.053759552148	0.005909254362	0.023914178103	0.003441340267	47	34	
5300000	647.164721	1	-1.552616162231	1.505962771178	-0.039084852410	-0.162315393616	0.016716513734	0.000016742139	0.991710749020	N\A	0.053829259701	0.005648612106	0.027999260303	0.003896852697	50	32	
5350000	646.040185	1	-1.611672051606	1.509600908248	-0.043495119771	-0.154946243457	0.018642411356	0.000024070225	0.992284844249	N\A	0.060653219345	0.006565443155	0.029558941793	0.004139973471	52	31	
5400000	633.579248	1	-1.324312989387	1.329830309345	-0.020333885622	-0.110082291069	0.010003922596	0.000027061301	0.995606568948	N\A	0.057636766251	0.006238824604	0.029198225598	0.004174018207	43	31	
5450000	662.488536	1	-1.528843301542	1.488789409576	-0.035868526539	-0.171398715359	0.016764496882	0.000021090924	0.991724438862	N\A	0.060136905443	0.006449526942	0.029308938400	0.004131590226	40	23	
5500000	642.841150	1	-1.492047759903	1.487487496467	-0.038245394613	-0.186863987124	0.020787095686	0.000023135273	0.991370957452	N\A	0.059828052962	0.006476268856	0.029940814292	0.004243860329	45	30	
5550000	652.214225	1	-1.772238600667	1.637643007097	-0.052351831274	-0.243809669710	0.028092947099	0.000019834414	0.991003482730	N\A	0.058176323845	0.006215185663	0.029332260467	0.004186445665	51	26	
5600000	652.485841	1	-1.492449826561	1.457054212734	-0.036051556838	-0.133067971303	0.013591071842	0.000023032561	0.993436241503	N\A	0.052064402450	0.005186918396	0.026550073497	0.003566917290	41	36	
5650000	635.954323	1	-1.535015433729	1.483248960362	-0.040371424993	-0.151445051562	0.016205834646	0.000023222257	0.990750075271	N\A	0.060141221775	0.006446262943	0.030003432937	0.004264431787	53	31	
5700000	648.297344	1	-1.600146922172	1.544109961784	-0.041257565493	-0.197485777411	0.020036382314	0.000019215899	0.991348046114	N\A	0.058406769523	0.006143175005	0.029548286733	0.004103339324	44	20	
5750000	643.966208	1	-1.487248719142	1.431744286805	-0.032414304278	-0.146535933372	0.015654682911	0.000017526229	0.992478581472	N\A	0.056451888781	0.005786673508	0.028791670455	0.003936143389	43	34	
5800000	629.209222	1	-1.568744733776	1.512403839953	-0.041383596135	-0.175387287868	0.018817671691	0.000013181923	0.992282236127	N\A	0.055820024051	0.005705216900	0.026689531084	0.003600221309	45	26	
5850000	646.675184	1	-1.559018513827	1.498864329779	-0.036964813169	-0.187391930208	0.020334792539	0.000019698920	0.992491740450	N\A	0.056309996965	0.005841840703	0.028086734698	0.003874604526	40	32	
5900000	651.811907	1	-1.457370999379	1.425402855811	-0.034327814729	-0.126248046275	0.014210484516	0.000020574737	0.992605775279	N\A	0.052869586437	0.005188306502	0.027206941643	0.003448504778	49	36	
5950000	642.146906	1	-1.622363125744	1.550898404374	-0.043706688670	-0.202464671424	0.019577537331	0.000030521103	0.992640849424	N\A	0.056497396211	0.005643504378	0.029341775339	0.003852355594	50	24	
6000000	653.799193	1	-1.809895726807	1.700574830776	-0.064509954738	-0.263761462802	0.034543486839	0.000048229291	0.992906374251	N\A	0.061899658443	0.006993867652	0.030355947651	0.004611985866	45	33	
6050000	662.233395	1	-1.545078030856	1.473093558359	-0.037927936542	-0.152497831352	0.016776828515	0.000014891544	0.992451791806	N\A	0.053168386066	0.005553748700	0.026840596849	0.003737382028	46	23	
6100000	643.043524	1	-1.757070279366	1.637059678363	-0.054944012721	-0.231065682737	0.026222232338	0.000020011903	0.993133006426	N\A	0.055881048932	0.006319766494	0.028530412708	0.004299796767	41	35	
6150000	629.416336	1	-1.713175457629	1.649499704795	-0.052420778823	-0.253196388273	0.025795390852	0.000042383012	0.991198401193	N\A	0.061289977066	0.006470239851	0.031767557345	0.004382343235	39	36	
6200000	627.026716	1	-1.583824472679	1.533266483175	-0.044455277217	-0.202096928441	0.025331952202	0.000038886209	0.989686099589	N\A	0.062197080529	0.007223366090	0.031260587992	0.004878851522	49	33	
6250000	632.750258	1	-1.381461157123	1.418237635945	-0.029930289951	-0.130326949517	0.012560576013	0.000019340258	0.992688206458	N\A	0.057071806979	0.006078369765	0.028651559357	0.003913390401	47	32	
6300000	645.069562	1	-1.564863609125	1.528031277673	-0.043425597410	-0.182320464054	0.021432104377	0.000015082683	0.992610489020	N\A	0.054530201137	0.005724774760	0.027776907498	0.003919125734	51	31	
6350000	651.415824	1	-1.683941554969	1.614388694339	-0.052243325134	-0.233343143648	0.027759658095	0.000025173115	0.992480965824	N\A	0.058975614045	0.006432753688	0.028347086662	0.004138844005	40	32	
6400000	645.749697	1	-1.474548019220	1.465101200071	-0.037495237615	-0.177704942539	0.020950251157	0.000035303362	0.994044021376	N\A	0.054420454526	0.005362065410	0.028622777015	0.003803235531	60	33	
6450000	652.450714	1	-1.596057033270	1.505010646982	-0.039533418494	-0.182182638682	0.019155557987	0.000032585645	0.993992035325	N\A	0.056159187057	0.005384111400	0.028911405347	0.003592404916	44	30	
6500000	648.891343	1	-1.427328130623	1.434280112459	-0.031616579789	-0.148858054901	0.014879612464	0.000029244242	0.993582122779	N\A	0.063942329816	0.007485668429	0.029909649625	0.004647869399	54	36	
6550000	650.274521	1	-1.380158764185	1.441353502729	-0.035408111232	-0.165070469889	0.018618598477	0.000033116253	0.993961250020	N\A	0.057113347159	0.006163448514	0.027317754603	0.003830440367	47	31	
6600000	650.234199	1	-1.468969751251	1.446966183927	-0.032907822482	-0.166866014010	0.015926912577	0.000029420348	0.994587552764	N\A	0.052082940528	0.004895225586	0.026958297891	0.003279043281	51	33	
6650000	637.421484	1	-1.489086357789	1.465391490457	-0.036423691736	-0.171851088006	0.017878982413	0.000061076146	0.994281684737	N\A	0.053276826943	0.005196952702	0.028213897110	0.003632788178	42	25	
6700000	641.764968	1	-1.540956114915	1.493457603377	-0.035078681291	-0.174341408140	0.015175306100	0.000163565087	0.993277423818	N\A	0.053399241432	0.005538391450	0.026312932007	0.003618109263	45	25	
6750000	649.168075	1	-1.467181184929	1.425666247228	-0.031602679131	-0.133449862376	0.011996714478	0.000123081979	0.992801488059	N\A	0.049714480499	0.004889744989	0.025937863355	0.003393804358	60	24	
6800000	648.771316	1	-1.471176835740	1.503501668280	-0.040504639083	-0.157379437756	0.015687026650	0.000153082903	0.993781707704	N\A	0.053735409035	0.005218314270	0.027993211702	0.003579963215	33	24	
6850000	652.031120	1	-1.600387890793	1.540594665446	-0.043941228268	-0.188680733441	0.021102710120	0.000142451287	0.993338005666	N\A	0.054839201608	0.005515917977	0.027950421707	0.003755341601	48	26	
6900000	630.350558	1	-1.559348681636	1.530253901330	-0.043108828980	-0.212818709767	0.024772124022	0.000132068284	0.990948787005	N\A	0.058489511660	0.006042998750	0.029863536940	0.004052729687	47	26	
6950000	639.499743	1	-1.375935008918	1.346380994443	-0.023788823474	-0.107180547468	0.010563019390	0.000056389156	0.991708261518	N\A	0.058081037897	0.006231731385	0.029022268905	0.004095004376	46	36	
7000000	639.630909	1	-1.272988381480	1.326730100819	-0.021555526924	-0.092584858185	0.007502699485	0.000054378457	0.992583535676	N\A	0.055584795791	0.005358586492	0.029589698843	0.003767967277	47	26	
7050000	647.434027	1	-1.521126571267	1.497126148439	-0.038805620178	-0.167318583020	0.017196955134	0.000031741745	0.992275926539	N\A	0.058980510682	0.006149949015	0.029554014981	0.004063114434	41	30	
