Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m9-VR-004.txt
Log File Name:                   MES_d1_m9-VR-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1891154883
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m9-VR-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1850000	579.859698	1	-0.795406771425	0.932757955011	-0.032507181989	0.098186648930	-0.002457486314	0.000091190546	0.977127335492	N\A	0.070222837646	0.008627865664	0.034194543298	0.005288171077	43	23	
1900000	584.051016	1	-1.071033237460	1.096432133626	-0.045768687978	0.000370234423	0.007998964599	0.000063348545	0.977977848416	N\A	0.060124841882	0.007400733633	0.029142241092	0.004633547259	57	28	
1950000	575.525262	1	-0.975117205804	1.034349211578	-0.043250633300	0.051601039624	0.003977952502	0.000061597057	0.975310630657	N\A	0.064013582010	0.007741813487	0.032521016532	0.005203860241	58	22	
2000000	560.100765	1	-1.194308014934	1.175427061893	-0.065495505386	0.051186265768	0.004678993681	0.000066931989	0.974211789841	N\A	0.066417271610	0.010132756582	0.030775414318	0.006032782042	48	36	
2050000	564.721778	1	-0.905592770374	0.952992183187	-0.033215607384	0.094639833505	-0.001243296337	0.000060666581	0.972671334918	N\A	0.067070507023	0.007682685759	0.035230055186	0.005229218967	57	24	
2100000	560.590070	1	-0.735616065561	0.838212693049	-0.016598930854	0.158056043542	-0.017758750329	0.000053969475	0.977290520401	N\A	0.055798709394	0.005267404742	0.031224309911	0.003917253533	51	32	
2150000	543.248584	1	-0.837308634195	0.906841261861	-0.022113342436	0.111909894017	-0.009102565593	0.000090056662	0.968722262807	N\A	0.068849936154	0.008596226243	0.034225344331	0.005477531593	28	27	
2200000	564.115391	1	-0.957572809366	1.027723353067	-0.047727789628	0.094360030224	-0.001828622777	0.000063661620	0.972020536571	N\A	0.079145162493	0.010937587142	0.035548177436	0.006549714311	52	18	
2250000	562.352226	1	-0.863164558543	0.969968121676	-0.032459230925	0.062060112335	-0.002637670562	0.000062064830	0.975130192507	N\A	0.056051574555	0.007048717597	0.029450249859	0.004624858243	36	37	
2300000	557.906423	1	-0.978571491421	1.005293261791	-0.037800312485	0.093706884007	-0.006468657443	0.000069501530	0.976588918155	N\A	0.049679223436	0.006613438210	0.026289814716	0.004366748304	46	30	
2350000	562.703058	1	-1.037353714266	1.102073397647	-0.051592452457	0.007669579649	0.013757989140	0.000093766830	0.979410581380	N\A	0.051831974570	0.007453843683	0.024974645871	0.004781741396	51	29	
2400000	562.714185	1	-0.749300211746	0.875649358464	-0.023306933493	0.110122673652	-0.004431168725	0.000071031035	0.972388665626	N\A	0.067381911564	0.008232409120	0.033951312184	0.005513624432	47	27	
2450000	580.305185	1	-0.813058616524	0.931666974850	-0.027239442583	0.095233186754	-0.007864687962	0.000067272314	0.977825108362	N\A	0.057530625812	0.007242101622	0.029507267335	0.004937610325	57	27	
2500000	547.166764	1	-0.637021206269	0.801809039770	-0.014714786413	0.152245906514	-0.017161951709	0.000091076647	0.972463448112	N\A	0.073324901347	0.009162793028	0.036147572953	0.006067305326	45	32	
2550000	568.394836	1	-0.861607635227	0.930212583747	-0.036093167768	0.123546309174	-0.004115853754	0.000054498762	0.977759648198	N\A	0.046289418479	0.006564932474	0.025711419904	0.004772171765	36	28	
2600000	554.814224	1	-1.014296306541	1.095469052358	-0.046404176141	0.034216080491	0.000381867682	0.000080713036	0.983606910566	N\A	0.039484387517	0.006327995094	0.022893412634	0.004617653919	38	23	
2650000	588.305893	1	-1.098693293264	1.128733272019	-0.052043040293	0.016907694471	0.004823241372	0.000107947634	0.980184133577	N\A	0.051793119503	0.008027552193	0.025878274565	0.005121517236	48	30	
2700000	556.096498	1	-1.127287132267	1.125418282260	-0.048861290079	-0.002425245184	0.008859087771	0.000072172659	0.973949887394	N\A	0.063609808063	0.007943225673	0.032299413250	0.005241726617	46	27	
2750000	568.023745	1	-0.977550872012	1.048595495414	-0.041222378590	0.037633347321	0.001135405704	0.000120543821	0.981153855498	N\A	0.045042441014	0.005981807591	0.024108578522	0.004178961968	48	30	
2800000	573.218428	1	-1.003995733505	1.005440308080	-0.032163010150	0.047664275659	-0.002494305777	0.000061048157	0.981092479400	N\A	0.048053452766	0.006399468245	0.025451471898	0.004187441667	42	29	
2850000	569.134890	1	-0.834143877426	0.925789321364	-0.025163833820	0.087695966881	-0.006593234310	0.000068720514	0.973482739387	N\A	0.067888196519	0.008138251214	0.033475237411	0.005156408394	41	27	
2900000	558.919293	1	-0.974761215179	1.037712500675	-0.041993412588	0.048701402193	0.000222853469	0.000087748476	0.976057985227	N\A	0.062795248996	0.007370202344	0.031798616746	0.004919118520	48	26	
2950000	571.376344	1	-0.951406522753	1.035818822044	-0.039251141939	0.027786934311	0.002504034710	0.000068251589	0.977356547451	N\A	0.062393673671	0.008615925754	0.029015801933	0.005302396832	46	18	
3000000	569.301378	1	-0.911077552651	0.926757552469	-0.030117500189	0.127054362728	-0.008802470272	0.000056533010	0.977410072684	N\A	0.052169047616	0.006485315546	0.027749090563	0.004306640027	56	22	
3050000	579.803648	1	-0.945661921355	0.982386660557	-0.033981666434	0.099918920336	-0.007073225468	0.000064829978	0.976533688070	N\A	0.062632370739	0.007863042675	0.031859272544	0.005253214264	49	19	
3100000	570.213396	1	-0.889498056412	0.966259756467	-0.035530701442	0.095086014965	-0.003397620885	0.000098838614	0.975466066250	N\A	0.059431579688	0.007535278697	0.030398112661	0.004760939601	44	30	
3150000	558.678578	1	-1.107992519940	1.082524905566	-0.043662561125	0.027248822892	-0.000252944026	0.000059451966	0.972673964557	N\A	0.063415894745	0.007655315715	0.032429935172	0.005280057004	49	22	
3200000	567.699857	1	-0.832891348299	0.930280710405	-0.027057427221	0.081437787828	-0.003304637437	0.000063839027	0.971772501723	N\A	0.073042780928	0.010096847285	0.033014903152	0.005625956217	54	24	
3250000	579.398572	1	-1.175960497258	1.189515930040	-0.052755079489	-0.041678078369	0.010752506729	0.000055706006	0.975517551488	N\A	0.060984185283	0.007371659693	0.031216641390	0.004899025162	43	24	
3300000	573.265015	1	-0.773689295874	0.848807426929	-0.016607748343	0.138458505683	-0.012535963785	0.000058912505	0.978175966470	N\A	0.061115659772	0.007584092561	0.031027555082	0.004965801112	51	24	
3350000	566.032158	1	-0.967549519742	1.037562666507	-0.039415509990	0.029696126027	0.003570568007	0.000058753993	0.975272585336	N\A	0.063664967729	0.007555809682	0.032148083756	0.004852104370	56	23	
3400000	564.844784	1	-0.800440078860	0.917418998829	-0.024996709221	0.107465925705	-0.010640122110	0.000149037609	0.973977050737	N\A	0.065085828503	0.007775165758	0.032834191788	0.005135175328	47	25	
3450000	569.790570	1	-0.945806710033	1.042604399264	-0.047169090071	0.061318843296	0.001710181856	0.000097859233	0.975363861977	N\A	0.079000373712	0.011251853392	0.035787983080	0.006368058668	36	29	
3500000	564.048544	1	-0.736366931097	0.845180194328	-0.013764583654	0.113407902365	-0.011045269839	0.000134477497	0.974965161489	N\A	0.070208629956	0.009164588834	0.033289914126	0.005568310866	45	26	
3550000	570.295105	1	-0.812260345191	0.900849827698	-0.027184419723	0.130768152691	-0.010444417639	0.000040222376	0.982200415259	N\A	0.042350654563	0.005528384220	0.024891438148	0.004066563063	48	33	
3600000	565.399231	1	-0.834728301945	0.953690092782	-0.037711924173	0.082273955829	0.004604513552	0.000064638485	0.974253404233	N\A	0.069339881132	0.008212844278	0.034557950792	0.005385865555	40	24	
3650000	570.089519	1	-0.883396888057	0.949809628750	-0.029651535650	0.092933620071	-0.006630965104	0.000061869043	0.975699585593	N\A	0.064261478889	0.007825005369	0.032021521656	0.005190677469	46	23	
3700000	575.668015	1	-0.868363031812	0.965313699056	-0.037229893607	0.091147514964	-0.002640064918	0.000063689226	0.975985960560	N\A	0.067704536341	0.008362656148	0.033814184232	0.005432407932	51	20	
3750000	580.653167	1	-0.951754252664	0.989808879824	-0.031805582240	0.059757197585	-0.001402613530	0.000061529345	0.983003053644	N\A	0.045297088479	0.006295347569	0.024259090514	0.004143193589	43	30	
3800000	580.379818	1	-0.971227858677	1.037426194352	-0.036773794936	0.031138128659	0.002872274784	0.000082655364	0.978842385549	N\A	0.050211167066	0.006229507861	0.026734052047	0.004310299348	47	28	
3850000	546.382847	1	-0.853763490676	0.940312736740	-0.029718263792	0.118826216319	-0.013158684762	0.000078834292	0.973966093952	N\A	0.062014656700	0.007839038035	0.031006571552	0.004945480680	45	29	
3900000	555.308163	1	-0.776311874432	0.928383912589	-0.028317950517	0.066682661703	-0.003646548110	0.000067334217	0.972735999394	N\A	0.073230435784	0.010288171854	0.032385395120	0.005915957606	44	25	
3950000	572.884578	1	-1.064118544429	1.102066631245	-0.042469053025	-0.013356242922	0.005864225243	0.000075547336	0.983273952536	N\A	0.040241001590	0.006246269591	0.021327397600	0.004416238721	34	31	
4000000	584.175626	1	-0.936283806152	0.970653445409	-0.029768895817	0.073742576979	-0.006025479261	0.000073143637	0.976381148525	N\A	0.071068936792	0.008376871547	0.033965669608	0.004888292231	60	19	
4050000	573.605011	1	-0.639814586386	0.771493566571	-0.010852440219	0.183246973826	-0.018594799902	0.000053822286	0.979779894369	N\A	0.058067836215	0.005349505027	0.031465144653	0.003775744514	40	27	
4100000	563.573926	1	-1.026578978370	1.028887000692	-0.027734960016	0.014814970170	-0.003512242129	0.000065253262	0.988986257737	N\A	0.034904116121	0.005641642982	0.017184445325	0.003790629235	50	33	
4150000	569.367761	1	-1.109073827762	1.097717839725	-0.040708409520	0.024781494956	-0.003100005976	0.000084760943	0.980722849237	N\A	0.042464450181	0.006539981587	0.023480509267	0.004605222835	44	23	
4200000	565.126458	1	-0.893458871916	0.960473180923	-0.031701961619	0.088149927153	-0.004132149994	0.000133255749	0.972978427285	N\A	0.064450795307	0.008740547718	0.031605523051	0.005691286403	56	29	
4250000	584.197009	1	-0.881716122051	0.937712650273	-0.028510930807	0.106323850611	-0.011019068619	0.000100703722	0.977500116682	N\A	0.060793960830	0.007669435862	0.030210989269	0.004872838198	37	26	
4300000	570.708927	1	-0.763227744604	0.902674329370	-0.030803428753	0.129032425269	-0.008029573592	0.000125296178	0.974000857244	N\A	0.075825524073	0.009412907334	0.036444728495	0.005364572559	44	23	
4350000	554.648901	1	-0.819353201359	0.910024238957	-0.029957669373	0.156283641242	-0.013172103130	0.000116391812	0.981502284042	N\A	0.080211894637	0.011932336582	0.033888530594	0.006949313104	49	40	
4400000	559.427740	1	-1.017861969944	1.031500167253	-0.035293215559	0.051509823818	-0.002215013586	0.000083409753	0.976391283313	N\A	0.052507263556	0.007332082162	0.028195613185	0.005162590835	52	33	
4450000	559.846512	1	-0.934755178328	0.957407694011	-0.028861372581	0.088213470362	-0.003625668900	0.000082060845	0.973457422432	N\A	0.069530597518	0.008582486709	0.032797489199	0.004974092345	37	25	
4500000	548.541740	1	-0.907334520743	0.963177498100	-0.029972374120	0.091503768995	-0.006604526033	0.000077438204	0.974730937030	N\A	0.067800718200	0.008378409912	0.032679830863	0.005347213193	41	32	
4550000	567.464567	1	-0.878477728556	0.954537606673	-0.032121828716	0.101394270107	-0.005609349370	0.000097562339	0.972696036804	N\A	0.071518571420	0.009276078147	0.034020931012	0.005619465978	54	27	
4600000	578.585936	1	-0.976647581899	1.056262893506	-0.036561859082	0.031670065593	-0.004293579123	0.000086240072	0.974512259967	N\A	0.066109484833	0.008212068507	0.031521038151	0.004759768336	50	23	
4650000	564.763601	1	-0.902758402130	0.983618657380	-0.035487840495	0.083012810564	-0.003671620962	0.000062770503	0.974329257732	N\A	0.064275232366	0.007744692937	0.033009156150	0.005163814411	45	21	
4700000	575.357756	1	-0.956019362560	0.996498867247	-0.036930089090	0.102082716723	-0.008602016943	0.000047621221	0.979566589603	N\A	0.056846925094	0.006810062235	0.029411674477	0.004685445009	48	39	
4750000	554.754781	1	-0.799448116717	0.893834681881	-0.024967600825	0.120417940833	-0.007240035466	0.000087824433	0.969823540264	N\A	0.065858347537	0.008312187149	0.033965384220	0.005378461004	43	18	
4800000	577.340017	1	-1.026580486014	1.054602594417	-0.039891247745	0.051087866387	-0.003404957427	0.000083416968	0.984080910393	N\A	0.042433299145	0.006454736868	0.021470285785	0.003977544933	44	26	
4850000	584.031050	1	-0.947556099636	1.011888433571	-0.031450417897	0.037510980403	-0.002762699383	0.000102900967	0.983086142650	N\A	0.042475458556	0.006774977165	0.022072565586	0.004195353974	44	30	
4900000	555.197394	1	-0.910404909303	0.973688958034	-0.038223879899	0.094935373024	-0.001051899497	0.000108800714	0.972326058918	N\A	0.075254234076	0.010254234523	0.034701442914	0.006047668154	40	28	
4950000	578.091684	1	-0.860447776996	0.957879128378	-0.030058906416	0.091612685570	-0.007227230135	0.000064884519	0.976134584253	N\A	0.073348823984	0.009559093940	0.033516854665	0.005184580487	48	35	
5000000	569.971722	1	-1.004288408724	1.059974579639	-0.043285381327	0.032644886807	0.004689983995	0.000066367128	0.978865115552	N\A	0.050074507242	0.007440443818	0.025930234311	0.004749331947	45	29	
5050000	554.904655	1	-0.875643118657	0.926508916642	-0.028381820420	0.139359979305	-0.013329420936	0.000071607256	0.971983891272	N\A	0.074018019637	0.008751188973	0.037341013149	0.005778883394	34	33	
5100000	567.829215	1	-0.893528405540	0.951529048670	-0.031903994163	0.118792810425	-0.009352213668	0.000061915027	0.981034665670	N\A	0.062987311228	0.007593160269	0.030861359312	0.004749647389	53	20	
5150000	561.555564	1	-0.813976299197	0.903122019904	-0.018607374136	0.085837220973	-0.009925253162	0.000061853293	0.978790220648	N\A	0.044897770334	0.006236174513	0.026019472906	0.004379563073	45	26	
5200000	564.103867	1	-0.829001928156	0.894050607679	-0.029605886853	0.162816916589	-0.011511099375	0.000035706094	0.977768055387	N\A	0.055613779143	0.007264915876	0.028772190303	0.004875441014	46	30	
5250000	575.881165	1	-0.915772098977	1.004036765837	-0.042080298825	0.070902204226	0.002652174570	0.000064694803	0.975266790536	N\A	0.068099084807	0.009207673886	0.032108113142	0.005449480666	51	25	
5300000	587.957915	1	-1.035959052391	1.103334277586	-0.045414341336	0.002017647133	0.006494661939	0.000031140699	0.982141240213	N\A	0.052265145229	0.006631356208	0.026332009791	0.004196357695	58	32	
5350000	573.058823	1	-0.830727455176	0.907278003187	-0.023637160842	0.122864137471	-0.013259101779	0.000110164090	0.973451828753	N\A	0.058951837390	0.006830762829	0.031609780755	0.004706623488	42	29	
5400000	567.905964	1	-0.945481831103	1.003585170030	-0.036700852028	0.059993602217	-0.000589312941	0.000080650307	0.972234686322	N\A	0.070031948330	0.008833989067	0.032767852289	0.005427547544	48	31	
5450000	572.789784	1	-1.006432894528	1.076648111758	-0.044025713497	0.014043692003	0.006198104986	0.000054280910	0.975446817842	N\A	0.077093813501	0.011074409335	0.034998134298	0.006701745955	47	26	
5500000	566.543382	1	-0.678701435170	0.840638123441	-0.021965168844	0.140964508833	-0.009471009214	0.000077909815	0.972150479131	N\A	0.068120311021	0.008573930361	0.033903333802	0.005492313068	47	29	
5550000	568.315165	1	-1.009911707681	1.061498031814	-0.055409780059	0.076149588430	0.008374850286	0.000054636013	0.974014202763	N\A	0.080045396616	0.011601248902	0.035309746696	0.006743729017	51	28	
5600000	579.389416	1	-1.055274115210	1.050507489491	-0.039790769963	0.073489676588	-0.005532592788	0.000081320828	0.975827511617	N\A	0.063974331052	0.008078319885	0.030754548778	0.005115312697	35	28	
5650000	573.068380	1	-0.836349744891	0.897912000876	-0.020819312864	0.138550051777	-0.016146035598	0.000116075233	0.974863307552	N\A	0.074859352070	0.009830337266	0.034939184496	0.005848434098	42	27	
5700000	575.665873	1	-0.780482368192	0.869537008944	-0.013100814023	0.107406584983	-0.014658405533	0.000081316242	0.977647265994	N\A	0.066225752244	0.009382096661	0.029456018223	0.005156674033	53	32	
5750000	558.706309	1	-0.726392757768	0.829392413061	-0.015463063091	0.157272086312	-0.017315177762	0.000113667310	0.975770089624	N\A	0.062775231269	0.008139657749	0.031603417587	0.005494264374	51	26	
5800000	550.356042	1	-0.937566193639	0.993489735932	-0.030314664487	0.068451429182	-0.009690498870	0.000070879852	0.974793436167	N\A	0.063823841895	0.007240135843	0.033024876984	0.004962625579	44	29	
5850000	564.798247	1	-0.901348725118	1.004139037036	-0.039073566001	0.083251101592	-0.006919305710	0.000107281889	0.970976034488	N\A	0.072515124659	0.008883582368	0.036572222564	0.005973697381	49	20	
5900000	584.244545	1	-0.926340605410	0.978499278725	-0.033447881774	0.090470552688	-0.004669529692	0.000061396278	0.980147456152	N\A	0.050751222828	0.006584074508	0.027029896442	0.004286714521	50	28	
5950000	563.556046	1	-0.883065439561	0.964372849021	-0.034998955516	0.095735131573	-0.003889974790	0.000073595887	0.971628881205	N\A	0.064087655350	0.007961210698	0.032565071200	0.005349155989	40	29	
6000000	576.026667	1	-0.812733059227	0.912941452883	-0.019718246820	0.087542507423	-0.010143845521	0.000120340548	0.978424265411	N\A	0.046183540770	0.005808753824	0.025506656391	0.004245230448	51	23	
6050000	553.889671	1	-0.614047689864	0.790616542602	-0.014433605531	0.161059292893	-0.015539077008	0.000097922962	0.968800628201	N\A	0.072971872644	0.008997673433	0.036790588575	0.005914041995	45	29	
6100000	561.688416	1	-1.078946135254	1.102465276732	-0.042804678448	0.037795070305	-0.003078320020	0.000069065509	0.975216064890	N\A	0.060005694024	0.007139152119	0.030852365636	0.004828799742	57	25	
6150000	564.813227	1	-0.833489364148	0.990160626397	-0.042771596588	0.092956380982	-0.000286934355	0.000061199852	0.974948821015	N\A	0.064221958963	0.007782764416	0.032307486901	0.005141546862	36	26	
6200000	573.485205	1	-0.934964748796	1.001762118658	-0.039205384995	0.091503535679	-0.004948480789	0.000083974073	0.977025377939	N\A	0.064314809324	0.008141785793	0.031535569815	0.005006407112	50	26	
6250000	567.979999	1	-0.845355844458	0.961766988077	-0.031345600978	0.070289385172	-0.002251582954	0.000109222942	0.973686773480	N\A	0.056346855169	0.007134768021	0.030023799853	0.005003087291	37	24	
6300000	567.713997	1	-0.978834816979	1.047871156855	-0.042803215438	0.029193067359	0.006678825167	0.000077036229	0.981139601969	N\A	0.057349109595	0.007558415865	0.026959250838	0.004621954404	37	38	
6350000	560.980303	1	-1.055513803645	1.136793193775	-0.063359017357	0.009410498348	0.016295748832	0.000085208881	0.975630301854	N\A	0.071940963036	0.010528602865	0.032429410368	0.006329745309	41	32	
6400000	579.244518	1	-0.900472192287	0.976670770999	-0.028750641733	0.057667206175	-0.005236130817	0.000079866770	0.983533901382	N\A	0.041427273538	0.003803575861	0.023806094718	0.002885125655	44	32	
6450000	565.850627	1	-0.969345595627	1.041601239740	-0.043767640657	0.050767814852	0.000589756007	0.000071632190	0.971547209063	N\A	0.076114943262	0.010363191583	0.034894235887	0.006383358828	55	18	
6500000	556.285252	1	-0.787171772266	0.907964606342	-0.022791714569	0.095741196837	-0.008439713537	0.000059115096	0.973363836079	N\A	0.063213882421	0.007545991809	0.032679883629	0.005034312275	38	28	
6550000	557.768728	1	-0.678997971828	0.846986472003	-0.022871137024	0.126421207069	-0.007536642150	0.000111767168	0.967401520081	N\A	0.075676291502	0.009905370104	0.037035203705	0.006504341319	49	25	
6600000	574.833083	1	-0.920147699015	0.991378760633	-0.027402795449	0.043130717938	-0.003669526632	0.000123416723	0.977820648925	N\A	0.069178026523	0.009366193685	0.032305967786	0.005696214038	53	26	
6650000	558.696292	1	-0.726051541662	0.845305270906	-0.022299111060	0.140977484913	-0.007276775522	0.000085536089	0.974473528576	N\A	0.068051125047	0.008562978816	0.034160451178	0.005683994127	40	23	
6700000	540.372134	1	-0.743062258074	0.860352604450	-0.018890867110	0.118791545853	-0.010378356090	0.000059190699	0.970849257976	N\A	0.072875526153	0.008675052406	0.036611839079	0.005736000026	57	23	
6750000	555.974973	1	-1.102195014939	1.130148846171	-0.052655487134	0.013024801905	0.006645974377	0.000068486096	0.976657614164	N\A	0.050718040545	0.006583487805	0.027991706669	0.004564901957	48	31	
6800000	589.781509	1	-1.001380316019	1.068203276913	-0.047857972726	0.037108635780	0.005522454560	0.000050340632	0.985293594400	N\A	0.058655336609	0.007579699527	0.026825883636	0.004898663766	60	25	
6850000	555.003726	1	-0.821105878711	0.932667210986	-0.024695564156	0.093238358873	-0.009996619174	0.000109545541	0.972700046161	N\A	0.069600352695	0.008216717915	0.035122007640	0.005396893210	46	22	
6900000	572.783101	1	-0.915252839116	0.976202687832	-0.038810554016	0.096941242951	-0.002012620140	0.000073692821	0.977346169552	N\A	0.058479747726	0.007479421960	0.030433291879	0.004974218741	55	30	
6950000	567.599728	1	-0.744393133664	0.869381847677	-0.019947549261	0.115408479848	-0.010895718391	0.000074439068	0.974748941509	N\A	0.066229045578	0.008395720761	0.033550312583	0.005486367414	45	27	
7000000	575.039434	1	-0.898836012804	1.003256993735	-0.038798221426	0.083593072426	0.000113082939	0.000075713358	0.987303233691	N\A	0.063179691374	0.008034360758	0.026756809588	0.004584544959	46	18	
7050000	579.093285	1	-0.899484548671	0.972565239529	-0.035552309021	0.096512662543	-0.003668060091	0.000070026305	0.981166458567	N\A	0.059394561625	0.007632219086	0.028164152839	0.004864588511	48	30	
7100000	565.881618	1	-0.842658363172	0.920069889914	-0.025775155298	0.106842448929	-0.009995176028	0.000141903915	0.975941971214	N\A	0.050811482625	0.006178436977	0.028306632066	0.004478838946	52	21	
