Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m9-fab-001.txt
Log File Name:                   MES_d1_m9-fab-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3992140390
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m9-fab-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.297316
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.66 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
1500000	580.574951	1	-0.920986551849	0.998479892680	-0.041683038662	0.100920147091	-0.003366587922	0.000098066250	0.976265951130	N\A	0.069287028814	0.008739753267	0.033496613246	0.005238010909	35	4	
1550000	588.141925	1	-0.785773250019	0.876394652347	-0.022677089746	0.119941243110	-0.008575059580	0.000092013046	0.979526858325	N\A	0.061855575628	0.008224198393	0.030739192986	0.005396761894	39	4	
1600000	596.282899	1	-1.051096646106	1.056960103089	-0.038812414224	0.022166206280	0.001952247939	0.000063528994	0.984519870796	N\A	0.039983696027	0.005894427635	0.021697357773	0.004125305697	39	4	
1650000	573.775187	1	-0.859793094939	0.937781451319	-0.031171244809	0.075480657428	0.001467267109	0.000083673704	0.977933625592	N\A	0.052330117072	0.006067596693	0.028674733455	0.004477432378	46	4	
1700000	590.829451	1	-0.751130950782	0.841043017828	-0.022330947952	0.180754689778	-0.016962912100	0.000050838242	0.984245780521	N\A	0.062394045762	0.007601052385	0.030286392386	0.004897722750	35	2	
1750000	571.528160	1	-0.997016201766	1.018957334976	-0.031846287635	0.053253912734	-0.009188759120	0.000120954641	0.976180235903	N\A	0.062202339868	0.007745773202	0.031130104721	0.005191135881	44	3	
1800000	581.293401	1	-1.021706818253	1.067368671296	-0.041899691002	0.028114879193	0.000152821131	0.000064963675	0.979122982799	N\A	0.056200579596	0.007102678544	0.027640875454	0.004417275979	43	4	
1850000	584.933997	1	-1.060143044629	1.076383429667	-0.045164448749	0.025350677732	0.005166442725	0.000092080278	0.975943307595	N\A	0.062413038235	0.007638174999	0.030909401137	0.004908477617	35	2	
1900000	594.106365	1	-1.142415647149	1.122414778306	-0.049462449956	0.032087658154	0.001531248594	0.000062034197	0.984103507114	N\A	0.054277010517	0.007199116658	0.026130234166	0.004203092371	37	3	
1950000	594.100898	1	-0.951093331334	1.013708399700	-0.031595179379	0.016802772967	0.000845815179	0.000072053968	0.978067802185	N\A	0.053815762807	0.007111638522	0.026089730041	0.004493339361	40	6	
2000000	606.168766	1	-1.017725233372	1.066787729308	-0.044712655131	0.037391970780	0.002428114483	0.000077903628	0.982324923441	N\A	0.056336778126	0.007474762957	0.026476636201	0.004599012165	40	4	
2050000	581.427182	1	-0.763901989922	0.837149359563	-0.010171393562	0.139703983715	-0.016118917391	0.000073751453	0.980012701788	N\A	0.050650726645	0.006851767119	0.027194926398	0.004785838472	37	3	
2100000	587.764498	1	-1.084271993563	1.111216757364	-0.046947170914	0.020964477951	0.003893938653	0.000123386909	0.981331874515	N\A	0.053881869745	0.009136028413	0.025911790604	0.006001425447	37	5	
2150000	576.630455	1	-1.087770119830	1.072825967033	-0.036815969080	0.026215780507	-0.003313509251	0.000062482369	0.978440682868	N\A	0.054825048657	0.007538366820	0.027577524027	0.005064662315	45	4	
2200000	576.072458	1	-0.945848138333	1.009976424971	-0.040941969069	0.082049817296	-0.003960084404	0.000064809607	0.975230569923	N\A	0.071305008558	0.009840449832	0.032478447257	0.005929540534	38	2	
2250000	577.246824	1	-1.102486093953	1.109361174925	-0.042349605283	0.001341647220	0.002158653442	0.000059844934	0.981397380359	N\A	0.042233442059	0.006209063500	0.022876129388	0.004094153360	33	1	
2300000	586.662996	1	-0.969372754523	1.037207211275	-0.042550777754	0.055660293872	0.000074829639	0.000096015365	0.981926689549	N\A	0.044539837450	0.006842256532	0.024459718023	0.004856727826	44	5	
2350000	579.272506	1	-0.895325220513	0.965882632438	-0.029535193487	0.065242400362	-0.003195801292	0.000064937483	0.973438619549	N\A	0.057304074819	0.007235246885	0.029961609556	0.005032344240	25	2	
2400000	582.249860	1	-1.044474043932	1.087561538368	-0.039377751150	-0.015064856816	0.005247310957	0.000075097347	0.989588584370	N\A	0.032626698322	0.005397468134	0.017315242063	0.003823449514	37	2	
2450000	569.593661	1	-1.066266002197	1.090869574951	-0.045014945916	0.018428564308	0.004276792612	0.000075640472	0.975643781850	N\A	0.063072332092	0.009121898680	0.026750466485	0.005295393517	43	2	
2500000	577.104720	1	-0.980901346755	1.011277794143	-0.038001583010	0.059028990369	0.001123261025	0.000074870279	0.976120121002	N\A	0.056392339957	0.007414624753	0.029315464154	0.005031477445	30	2	
2550000	612.704340	1	-0.961955806089	0.991008125213	-0.030130184455	0.063576262130	-0.006446580916	0.000063314074	0.981607691266	N\A	0.044858197809	0.005620472019	0.024621996722	0.004065193481	40	7	
2600000	582.231136	1	-1.116480878229	1.135672671610	-0.053718290651	-0.004673855687	0.009304107802	0.000051016460	0.983980587917	N\A	0.044396197190	0.007083853064	0.024174707355	0.004961376749	31	3	
2650000	593.179822	1	-1.010213754356	1.076418992123	-0.044697269757	0.003747026373	0.008863686483	0.000069796628	0.978166697491	N\A	0.065108152016	0.008089405690	0.031944012460	0.005231093010	39	3	
2700000	600.480094	1	-0.988486469026	1.036156373485	-0.040717531044	0.038446931828	0.002536227775	0.000045116616	0.980857038759	N\A	0.059679519950	0.007406902933	0.029847260537	0.004898732437	33	5	
2750000	578.442177	1	-0.996808658005	1.002311192844	-0.033313825246	0.092568613401	-0.010534794259	0.000059986769	0.976382383358	N\A	0.057036498661	0.007934728342	0.028907440771	0.005355284164	35	4	
2800000	590.674755	1	-1.049840124536	1.030115526517	-0.036965897504	0.077110473398	-0.006458142686	0.000059883907	0.978140977261	N\A	0.060376705484	0.007399507959	0.030539515259	0.004950397619	33	3	
2850000	586.549233	1	-0.877001552611	0.974691525955	-0.032557026148	0.060064297793	0.000327280219	0.000068262432	0.974613547581	N\A	0.070281186753	0.009202552237	0.032803609909	0.005562675703	40	3	
2900000	576.969819	1	-0.672953991403	0.817638345731	-0.016415936845	0.170399803768	-0.018384187529	0.000085146445	0.974701915598	N\A	0.067310729103	0.008352774976	0.033537657798	0.005273933365	29	1	
2950000	568.838754	1	-0.949668310848	1.044620759468	-0.044307713491	0.048371294826	0.001759447688	0.000017223582	0.976557364094	N\A	0.049760052087	0.006716891595	0.027063841084	0.004602779806	38	0	
3000000	583.588748	1	-0.734432475773	0.922717990545	-0.028362657445	0.095330523650	-0.003889518481	0.000008307083	0.977484593308	N\A	0.062430287276	0.007455853130	0.032299627623	0.004979058631	38	3	
3050000	568.244657	1	-0.675392765752	0.877041169373	-0.029267456990	0.138931896894	-0.008625716173	0.000016662011	0.972852957426	N\A	0.068734834704	0.008114626567	0.035203827956	0.005553754623	34	0	
3100000	576.904451	1	-0.725985440982	0.837279424634	-0.026224212075	0.182869274616	-0.010597608878	0.000021630990	0.973466979567	N\A	0.070790627096	0.008431316287	0.035334050199	0.005439986301	39	3	
3150000	575.818351	1	-0.894748564612	1.014352302714	-0.044880319838	0.066128993155	0.002526598068	0.000003172729	0.976083854710	N\A	0.073262758215	0.010402265067	0.033431125149	0.006054761788	43	3	
3200000	568.798065	1	-0.938936275820	0.976981223156	-0.035943099650	0.114672828605	-0.008679695873	0.000004656847	0.975753050101	N\A	0.062901296406	0.007787719639	0.031038826849	0.005059061137	43	2	
3250000	567.998643	1	-0.689510424473	0.853339896998	-0.021553582580	0.170994314557	-0.018614776027	0.000014564802	0.975609218365	N\A	0.051266357602	0.006811851396	0.028025347062	0.004395045306	39	3	
3300000	573.847661	1	-0.838830666548	0.887488800756	-0.015669805691	0.103168349904	-0.010244539304	0.000025330205	0.976685901995	N\A	0.067451118652	0.009574821787	0.032697757430	0.006068458092	32	2	
3350000	595.762282	1	-1.062090381550	1.092813478975	-0.042309626861	0.003485737026	0.005216547146	0.000073564192	0.983712725541	N\A	0.045947472094	0.006546073029	0.023471874613	0.004184433188	42	4	
3400000	574.559294	1	-0.789700065528	0.914286957116	-0.031284855392	0.114623647741	-0.005616887606	0.000067270764	0.974434766784	N\A	0.068746633321	0.007917069362	0.035496500824	0.005399503955	34	1	
3450000	573.280665	1	-0.849565992277	0.933391758583	-0.024682282735	0.098287500795	-0.011479351370	0.000053021510	0.979912488046	N\A	0.050634475514	0.006537792722	0.027591803759	0.004611721351	44	2	
3500000	578.921965	1	-0.948282427745	1.033101578963	-0.046792844395	0.081124091245	-0.000334114694	0.000099594820	0.974624420863	N\A	0.066043952717	0.008607380077	0.032538453307	0.005546052114	36	3	
3550000	597.632473	1	-1.090605891098	1.109169984449	-0.048194861413	0.008486204888	0.007423525840	0.000071419642	0.981098519206	N\A	0.048979525696	0.006150399159	0.026293341374	0.004364723794	43	5	
3600000	606.493266	1	-0.915926031245	0.968280923805	-0.029637300650	0.098793552278	-0.009674520541	0.000031716180	0.980554283386	N\A	0.054360874476	0.005827465778	0.029144024951	0.004138654410	44	9	
3650000	605.218291	1	-1.012056746663	1.004438966254	-0.037681360854	0.091929537734	-0.005042761145	0.000036974823	0.981930511683	N\A	0.055381080413	0.007212076053	0.027458759261	0.004398883601	41	5	
3700000	587.802089	1	-0.920022062420	1.003280586213	-0.037894240303	0.062643632569	-0.000776519414	0.000060116795	0.977447896437	N\A	0.054605088105	0.006464642119	0.029141547075	0.004492081172	39	4	
3750000	598.818660	1	-0.990436633982	0.963462958139	-0.027651562718	0.081793072448	-0.005431664522	0.000061200498	0.980156268030	N\A	0.051107328083	0.006034024268	0.027410577151	0.004436891068	40	4	
3800000	586.804826	1	-1.054411063315	1.068340126323	-0.037892913690	0.011987359635	0.000876418351	0.000074028607	0.983657482153	N\A	0.036862800825	0.003929254515	0.023634040886	0.003577602804	43	3	
3850000	582.330776	1	-0.715906528930	0.816715011479	-0.023979032622	0.213321883026	-0.019462579394	0.000054916218	0.972345330373	N\A	0.065990658794	0.007719707401	0.034764936217	0.005251301490	44	5	
3900000	581.832189	1	-0.803617662012	0.850222157040	-0.016737652898	0.144094875220	-0.015325890373	0.000129704468	0.977228141020	N\A	0.067223833587	0.008043075347	0.033432276441	0.005398269301	35	3	
3950000	591.274607	1	-0.909216364468	0.962659000256	-0.030234185253	0.073124945859	-0.003368767905	0.000139689569	0.981602627459	N\A	0.039787641386	0.004376153160	0.024365921757	0.003698176617	43	4	
4000000	592.288394	1	-1.087281149676	1.086167478240	-0.041181023498	0.000253956429	0.006390162384	0.000052704401	0.988583259891	N\A	0.033858475992	0.005809979962	0.018727350455	0.004179748241	42	3	
4050000	594.601405	1	-0.904022054429	0.969540262372	-0.029959338166	0.080520215896	-0.007332988402	0.000065826030	0.978254737045	N\A	0.059373574577	0.007537639990	0.030243261076	0.005125265909	37	5	
4100000	592.264355	1	-0.860659864874	0.937716125729	-0.029026224135	0.085794012823	-0.003939611871	0.000075799405	0.977510242379	N\A	0.065499699941	0.008690453940	0.031003822096	0.005436650893	32	5	
4150000	594.665516	1	-0.955489200082	1.011270476480	-0.040914938223	0.092007998294	-0.004928913127	0.000054779167	0.979033801078	N\A	0.052493472780	0.006665103497	0.028082112635	0.004670019504	35	4	
4200000	593.900962	1	-0.838905995255	0.887355278441	-0.022185361952	0.137043677473	-0.012491285709	0.000057390720	0.981657771913	N\A	0.053104339530	0.005071138577	0.029328304744	0.003674836192	43	5	
4250000	592.713255	1	-0.976515163520	1.023148604008	-0.032378216047	0.062543232084	-0.007238030784	0.000061657268	0.981236295380	N\A	0.055339574285	0.007117890493	0.028490181103	0.004756558718	45	6	
4300000	588.442586	1	-1.020852456583	1.058924312542	-0.040389045149	0.043469642395	-0.002542461102	0.000103948628	0.976128575464	N\A	0.066196373269	0.008357166479	0.031810033547	0.004989927679	46	2	
4350000	593.945410	1	-0.669641700596	0.830471577992	-0.020790472312	0.148590836140	-0.011503025587	0.000086340322	0.975509711025	N\A	0.065779106636	0.008240900136	0.032167510906	0.004998163125	40	3	
4400000	570.239945	1	-0.996646976786	0.999670158831	-0.032405364717	0.078122225703	-0.007719928451	0.000066441810	0.976925544084	N\A	0.061256443837	0.007716144620	0.030596087132	0.004890561192	45	4	
4450000	594.243290	1	-1.003758930926	1.077702607608	-0.043305218302	0.013275137606	0.004300574031	0.000050834215	0.981934684316	N\A	0.048159401143	0.006202720599	0.025214164683	0.004180656564	33	5	
4500000	587.269500	1	-0.918761630005	0.983539099226	-0.037946198398	0.105752190506	-0.003873292274	0.000057557592	0.977553601706	N\A	0.066437110795	0.008031109547	0.032996510745	0.005049490229	47	3	
4550000	588.225512	1	-0.943851779375	0.979492327869	-0.029154276967	0.061489290115	-0.005584013265	0.000053187382	0.981286662365	N\A	0.056986648777	0.008670769819	0.027585941853	0.005551737883	41	5	
4600000	588.262317	1	-0.841610712422	0.911379504312	-0.022602089220	0.100490020353	-0.010373387652	0.000155442169	0.976167239406	N\A	0.055636089366	0.007120484276	0.028617904336	0.004794641058	50	3	
4650000	604.581745	1	-1.082984022918	0.998306767228	-0.031191099840	0.081159583957	-0.007502956006	0.000050397041	0.983895710342	N\A	0.041481709286	0.005632141470	0.024126070990	0.004103264750	44	5	
4700000	599.843470	1	-1.139026058437	1.125400572858	-0.046871878420	0.001109961133	0.004749178985	0.000089043492	0.983787991255	N\A	0.046008737549	0.006898886825	0.023752289953	0.004772447818	42	4	
4750000	576.305381	1	-0.992956498006	1.062458496565	-0.045001973350	0.042060841084	0.003591829026	0.000082459869	0.977123424413	N\A	0.057173525017	0.006900774946	0.029656774401	0.004603106539	36	4	
4800000	575.246439	1	-1.120064321679	1.110492629572	-0.054511761080	0.068304404115	0.000584965734	0.000081150974	0.976489557327	N\A	0.074331637610	0.010563156418	0.034313205297	0.006400566377	41	3	
4850000	582.780288	1	-0.984074317491	0.994238270826	-0.036466049567	0.076159554787	0.000338164522	0.000173103201	0.978432621745	N\A	0.063351734558	0.008034284399	0.030946905507	0.005165205851	30	5	
4900000	592.192648	1	-1.087502258073	1.081082208537	-0.042951789492	0.031738155750	0.001620127705	0.000039148421	0.979943750420	N\A	0.057418630069	0.007435532881	0.028885960304	0.004912553154	41	5	
4950000	585.798428	1	-0.878264931588	1.020308048503	-0.033383077156	0.075562832172	-0.006362913454	0.000067288199	0.978491136606	N\A	0.059717886271	0.007253267377	0.030137706499	0.004627422808	41	5	
5000000	585.766779	1	-1.145894855639	1.148221796170	-0.048376719841	-0.041027394065	0.013595238114	0.000053671802	0.987779820220	N\A	0.032570500687	0.005274784323	0.018289455374	0.004037643004	42	7	
5050000	594.666905	1	-1.010046813909	1.088999542197	-0.052321178932	0.039627646914	0.004847850025	0.000060524247	0.981828626886	N\A	0.060780313050	0.007408345339	0.028576829138	0.004521464807	38	4	
5100000	580.197188	1	-0.755765001388	0.859350507553	-0.019687508412	0.142452336165	-0.015844076883	0.000063107520	0.974588620051	N\A	0.059691027875	0.006840240816	0.032140335003	0.004816576375	34	4	
5150000	586.030564	1	-0.992960951383	1.059464571854	-0.045842684869	0.041164804897	0.003057994835	0.000091156905	0.974459824412	N\A	0.063864593357	0.008240020361	0.031255915767	0.005074442170	36	1	
5200000	590.431978	1	-1.061879167672	1.067566988166	-0.042322430642	0.044131959389	-0.001098048697	0.000051957958	0.982430085012	N\A	0.052749418054	0.006770333800	0.025878156680	0.004595659059	48	5	
5250000	584.722784	1	-0.917638546773	0.994514828865	-0.033077870438	0.043611634805	0.001037277534	0.000060349108	0.977074751537	N\A	0.061396129621	0.007545279401	0.031069117710	0.005018135219	27	6	
5300000	573.708693	1	-0.770961164736	0.887350506638	-0.023181820079	0.114836367809	-0.008950111858	0.000095586890	0.977964263000	N\A	0.064871811779	0.008341842046	0.031838389382	0.005070638975	41	0	
5350000	580.762648	1	-0.859296352587	0.962642624122	-0.031091310987	0.067461524810	-0.002912415337	0.000084912830	0.973678310964	N\A	0.067009159468	0.008434110426	0.033310928110	0.005518396589	34	2	
5400000	597.809074	1	-1.029750596550	1.034812499023	-0.036288675586	0.046193396049	-0.003487815862	0.000039476030	0.979904778807	N\A	0.049781843310	0.006038710151	0.027284765070	0.004327582452	37	4	
5450000	587.005766	1	-1.089476483165	1.150746742284	-0.062367067960	0.005907370194	0.014279134476	0.000054994857	0.985366493263	N\A	0.035146648464	0.005414941889	0.020859903319	0.004128285420	38	4	
5500000	586.151480	1	-1.048619147890	1.042915033467	-0.040217984126	0.064661571111	-0.001551109460	0.000063229715	0.981306924279	N\A	0.051444687209	0.007878556451	0.025987382091	0.005210984572	38	5	
5550000	591.449073	1	-1.042631242808	1.047619014736	-0.039331466012	0.040551125126	0.000086527945	0.000069339630	0.978109337710	N\A	0.056335230779	0.006839177954	0.028688483552	0.004413150478	46	6	
5600000	586.959697	1	-0.916658634123	0.986186782643	-0.043697494643	0.087037250031	0.005782649150	0.000106262312	0.981442081702	N\A	0.053524782521	0.009293971023	0.024592005825	0.005371100738	48	6	
5650000	593.319742	1	-1.060571807654	0.975934232861	-0.032052363961	0.088749779306	-0.006526955682	0.000072538613	0.979490684430	N\A	0.048979631164	0.006812377140	0.024868917060	0.004699628246	41	5	
5700000	563.837264	1	-1.213533507088	1.173918915157	-0.053427104233	-0.031021641299	0.010884882389	0.000091623181	0.976356964788	N\A	0.053477394688	0.007197478336	0.028258151812	0.004981538156	38	2	
5750000	578.136087	1	-0.818881894042	0.921235929110	-0.030637710629	0.115526598733	-0.004166530398	0.000052958003	0.976916417182	N\A	0.069655000251	0.008359107284	0.035041976034	0.005468826266	38	4	
5800000	587.189168	1	-1.075379695293	1.066631134166	-0.042773883109	0.053658475082	-0.001930803707	0.000042526522	0.978259465393	N\A	0.065363959456	0.007407549687	0.033267662982	0.004983644992	47	2	
5850000	588.550641	1	-1.071151392524	1.085702374848	-0.039149238404	0.028443052466	-0.003479702758	0.000058899930	0.981754108460	N\A	0.051331142951	0.006592605576	0.026648475943	0.004472283859	35	4	
5900000	592.801201	1	-1.122062510290	1.066740464292	-0.043007133392	0.031715519077	0.004372922940	0.000067539983	0.982942123999	N\A	0.041895666684	0.006089766355	0.024756932058	0.004457429496	37	5	
5950000	596.626050	1	-1.094076534608	1.101728935484	-0.042727250198	-0.012049176063	0.007036654667	0.000051238908	0.978878819126	N\A	0.056617279806	0.007132831554	0.027838997682	0.004583294732	51	3	
6000000	574.642715	1	-1.049048883726	1.063095230766	-0.042326035937	0.038075899113	0.000999469859	0.000082281038	0.978644665771	N\A	0.048887162020	0.006921716170	0.026915455213	0.004961213313	45	4	
6050000	600.351044	1	-0.922942326858	0.962082229056	-0.029967955872	0.090770988447	-0.004762614980	0.000032958583	0.980851290128	N\A	0.051473871352	0.006517686296	0.026793287778	0.004521780165	41	4	
6100000	586.353296	1	-0.875211922134	0.879269310621	-0.020613540105	0.122056919652	-0.009712970217	0.000043351107	0.978301080292	N\A	0.067881381025	0.008776701589	0.031734382986	0.004966692943	45	4	
6150000	588.712377	1	-0.988335998818	1.002112924775	-0.032523265897	0.064430592006	-0.003877369642	0.000071058320	0.980546059299	N\A	0.046221711185	0.006425418050	0.025032957461	0.004318650369	34	4	
6200000	597.468320	1	-1.138537470169	1.122798466443	-0.048453531391	0.012325436159	0.005965768516	0.000095960222	0.980406640613	N\A	0.055136937511	0.007112869168	0.028452864960	0.004815983399	36	5	
6250000	599.565786	1	-1.148663816019	1.090832472491	-0.044893892850	0.045001686354	0.000418554882	0.000072821278	0.976997289504	N\A	0.063719804679	0.007843334672	0.031589704490	0.004928921461	32	7	
6300000	573.459833	1	-1.156219572895	1.111974368359	-0.043142816191	0.013808670115	0.000472156888	0.000060500368	0.983372449152	N\A	0.043839424626	0.006213868256	0.022848035067	0.004289826364	29	8	
6350000	567.340019	1	-1.030162131950	1.053370763178	-0.039073598635	0.042982913545	-0.000608360402	0.000099571866	0.975150148842	N\A	0.070941054724	0.009009831346	0.033867728353	0.005434951421	40	5	
6400000	573.073765	1	-1.009431622072	1.035290577743	-0.039532624054	0.064297462710	-0.001089183316	0.000078272806	0.974317596779	N\A	0.072234075401	0.009305058215	0.033584507308	0.005525667669	43	1	
6450000	577.737682	1	-0.718312211763	0.839311794803	-0.023322859721	0.162731431427	-0.009076781478	0.000105582810	0.972601763924	N\A	0.077037211251	0.009643085340	0.038161799488	0.006302835526	36	1	
6500000	575.068653	1	-0.848980717074	0.914131830889	-0.019768416602	0.103860816644	-0.012745377229	0.000075031593	0.977090479932	N\A	0.063801620839	0.007748473688	0.032871083731	0.005267307641	49	2	
6550000	589.066611	1	-1.044137635282	1.080955079132	-0.040237064331	0.012602059491	0.000810581356	0.000074345281	0.978068353521	N\A	0.057417374441	0.007388755336	0.029055928285	0.004984225091	44	3	
6600000	588.770763	1	-0.845513397625	0.932090330314	-0.030554314864	0.106039750433	-0.003595763807	0.000067585290	0.978843300569	N\A	0.054307669467	0.007127904602	0.029026532287	0.004930837630	43	3	
6650000	574.779553	1	-0.938169266299	0.987761756903	-0.036806557571	0.072624581009	-0.000058025606	0.000135517769	0.974765451987	N\A	0.082102088315	0.011597148205	0.036811047648	0.006880350581	30	4	
6700000	595.142184	1	-0.913693168765	0.963818558757	-0.027441187793	0.053803283572	-0.002369253239	0.000052129340	0.974868209483	N\A	0.058346122711	0.006466328754	0.030908825348	0.004589234036	32	5	
6750000	573.534425	1	-0.991288171482	1.031001609850	-0.043857419331	0.071475317128	0.000778709169	0.000069439612	0.973285070874	N\A	0.068955835047	0.008190005799	0.034834847495	0.005217033238	43	2	
6800000	585.315960	1	-0.790871688392	0.890197083089	-0.019736963103	0.102954463232	-0.009144071771	0.000080666451	0.976400392512	N\A	0.058263609582	0.007619416651	0.030233874824	0.004952578782	43	2	
6850000	565.792352	1	-1.015823163005	1.046978811603	-0.038852011156	0.027649226643	0.000771281403	0.000052722353	0.974806695356	N\A	0.068135222035	0.007750735429	0.034279785475	0.005151604931	32	3	
6900000	598.324696	1	-0.973725506541	0.973987755361	-0.028754572949	0.105975356052	-0.013325269224	0.000046163100	0.980123797391	N\A	0.054319944649	0.006571304188	0.029248825610	0.004417173882	39	6	
6950000	592.969108	1	-0.700403408848	0.781698358924	-0.015579281248	0.197894897850	-0.016308741273	0.000049664248	0.979035467085	N\A	0.062428250563	0.008396895576	0.030878415479	0.005397916170	47	3	
7000000	581.730170	1	-1.053749096275	1.074936989126	-0.048059846069	0.049820294550	0.002494301796	0.000098667048	0.977552802686	N\A	0.070174308732	0.009394429600	0.033489422146	0.005984366920	40	2	
7050000	593.862787	1	-1.009972886783	1.032836562518	-0.046654642804	0.096356347331	-0.001842972832	0.000086339496	0.977045733504	N\A	0.064901373054	0.008673271541	0.030443819909	0.005115998464	36	5	
7100000	593.571409	1	-1.192578119119	1.127950365387	-0.042845683826	-0.007260248039	0.004487234892	0.000066005750	0.983151516945	N\A	0.048360041495	0.006593664598	0.024651557668	0.004376928397	44	4	
