Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m3-glob-006.txt
Log File Name:                   MOB_d1_m3-glob-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            985351526
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m3-glob-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.114840
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	251.233477	1	0.472348316851	0.930734141413	-0.073281229412	0.000129864859	0.886133028743	N\A	0.033559570425	0.007843817352	53	15	-0.001348643569	Global Trend	
1550000	265.992083	1	0.538987580341	0.840971731763	-0.055247279297	0.000407971140	0.910579856979	N\A	0.033987098067	0.007456830054	49	25	-0.001374854156	Global Trend	
1600000	250.630347	1	0.531433991124	0.908139960997	-0.071953172348	0.000214322464	0.887724123880	N\A	0.032118227353	0.008459164145	37	17	-0.002831533519	Global Trend	
1650000	236.818088	1	0.470093430712	0.943995871670	-0.074225282410	0.000367327794	0.881141163905	N\A	0.033724453863	0.008480119436	34	20	-0.003880750312	Global Trend	
1700000	257.589447	1	0.365003446311	0.967209955725	-0.083903620617	0.000336073203	0.874729456108	N\A	0.035126038409	0.008033821192	28	17	0.000748223251	Global Trend	
1750000	272.054001	1	0.467196324281	0.888394144723	-0.064004582351	0.000243526922	0.894629494624	N\A	0.032346295739	0.007992476873	39	24	-0.000604218299	Global Trend	
1800000	253.595920	1	0.451882196939	0.913351123909	-0.062705242642	0.000650187080	0.870151210616	N\A	0.033564460456	0.007838599556	37	20	-0.002580447038	Global Trend	
1850000	252.607595	1	0.366551255528	0.819244742320	-0.046164766332	0.000592171791	0.859583319893	N\A	0.037866596449	0.009106320276	34	14	0.001526291535	Global Trend	
1900000	262.813902	1	0.460236009119	0.952004737100	-0.081780638943	0.000344879085	0.873879917996	N\A	0.029191559933	0.005976114739	40	21	-0.004274283915	Global Trend	
1950000	248.042411	1	0.532132670986	0.888667609399	-0.058011004145	0.000620022966	0.894739770027	N\A	0.031305701968	0.007908566616	41	16	-0.007732682991	Global Trend	
2000000	260.413754	1	0.544457675531	0.845670676362	-0.051508154602	0.000302434917	0.907000728274	N\A	0.032234235340	0.007064966900	33	21	-0.002427417048	Global Trend	
2050000	269.870369	1	0.664546267725	0.827792017887	-0.056481404283	0.000700940695	0.872131220237	N\A	0.031510365423	0.007461238849	42	18	-0.005123944674	Global Trend	
2100000	256.691426	1	0.556093444902	0.810085342337	-0.050408572864	0.000301432063	0.875731039759	N\A	0.034003675310	0.007978118833	40	14	-0.001549897903	Global Trend	
2150000	255.509688	1	0.656558185914	0.815327274207	-0.042134980832	0.000835549546	0.887110216142	N\A	0.032286749187	0.007547210201	46	16	-0.006362005252	Global Trend	
2200000	251.185374	1	0.766095990678	0.813701838859	-0.049516280249	0.000796122958	0.868808172721	N\A	0.032147254647	0.007881093251	36	19	-0.008576124742	Global Trend	
2250000	280.131378	1	0.571858689863	0.808158819806	-0.044396316174	0.000358834336	0.902613691912	N\A	0.029597645747	0.007235240527	45	21	-0.002191432950	Global Trend	
2300000	269.471174	1	0.699923613534	0.915799715286	-0.072023319735	0.000989513373	0.903970940927	N\A	0.032272006177	0.008553437198	41	18	-0.015158127607	Global Trend	
2350000	257.831991	1	0.600761741846	0.816531080676	-0.048622636492	0.000775186289	0.858313471124	N\A	0.034076707534	0.007738996409	38	23	-0.002228525509	Global Trend	
2400000	252.084473	1	0.474994666584	0.852621255650	-0.063617175351	0.000689373607	0.874813988227	N\A	0.033494160628	0.008079319343	48	15	0.001578174942	Global Trend	
2450000	263.280013	1	0.632711049155	0.895928137687	-0.069424267924	0.000477262845	0.895429011856	N\A	0.029009232608	0.006821060269	40	19	-0.005943876010	Global Trend	
2500000	243.453171	1	0.522509553820	0.818101956284	-0.047846777066	0.000662176902	0.891630715862	N\A	0.036024764021	0.008082316806	35	11	-0.000409421920	Global Trend	
2550000	267.980032	1	0.704011692238	0.867122112726	-0.060343984657	0.000805886922	0.879529726970	N\A	0.031945317944	0.007472565675	41	18	-0.009184797071	Global Trend	
2600000	263.977977	1	0.596240841685	0.834076213433	-0.053649640075	0.000307000681	0.874331234473	N\A	0.034968082545	0.008570338466	28	19	-0.002999681034	Global Trend	
2650000	275.406568	1	0.505936660354	0.908356972848	-0.067794128140	0.000268261649	0.923222782261	N\A	0.026700739652	0.006055415315	48	22	-0.004882223436	Global Trend	
2700000	256.708933	1	0.592110521731	0.807302611640	-0.048747230807	0.000212900767	0.879156175886	N\A	0.034244621842	0.007824867668	40	20	-0.001213163567	Global Trend	
2750000	259.893574	1	0.336869992504	0.887213674380	-0.059035344125	0.000563611679	0.870195907213	N\A	0.035169092822	0.008016723207	39	19	0.001399146887	Global Trend	
2800000	248.557842	1	0.441010028011	0.887313308571	-0.065178800295	0.000294637035	0.881526259221	N\A	0.036281236788	0.008633694123	53	17	-0.001417973337	Global Trend	
2850000	258.777010	1	0.680816379745	0.736780902846	-0.032196430523	0.000820879015	0.866659395254	N\A	0.034315466903	0.008282067897	39	23	-0.003705267287	Global Trend	
2900000	267.382043	1	0.480040630062	0.967796664405	-0.069908961402	0.000802027435	0.902011136628	N\A	0.027113789528	0.006088744476	39	27	-0.019046227666	Global Trend	
2950000	263.453526	1	0.619368622073	0.822639690941	-0.051980603218	0.000733994444	0.882246512667	N\A	0.032320637972	0.007885488941	44	17	-0.005475306711	Global Trend	
3000000	255.907865	1	0.621596489670	0.865194722316	-0.060870036102	0.001179183696	0.876435443115	N\A	0.034658602559	0.008353278681	47	19	-0.007929995017	Global Trend	
3050000	258.321297	1	0.429987261732	0.913186056928	-0.065429349636	0.000238014736	0.860235707756	N\A	0.037458902915	0.008533308948	46	18	-0.001815015310	Global Trend	
3100000	266.828586	1	0.575808833920	0.853316380982	-0.056595363396	0.000411513036	0.916680971808	N\A	0.031587457497	0.007033251400	52	20	-0.004243986793	Global Trend	
3150000	236.776575	1	0.467220925724	0.858127367925	-0.060590704658	0.000659340818	0.861294568773	N\A	0.036338569814	0.007839137271	40	11	0.000119499768	Global Trend	
3200000	257.082407	1	0.584984629081	0.872734737510	-0.054034015759	0.001022881525	0.882255643064	N\A	0.035074031506	0.008672398239	32	17	-0.009030570658	Global Trend	
3250000	270.296746	1	0.512813195169	0.924724644187	-0.077743466765	0.000761836897	0.882996214269	N\A	0.032616223219	0.007756484085	48	23	-0.005159650513	Global Trend	
3300000	245.970175	1	0.608598231844	0.896169881790	-0.061029441072	0.000347880656	0.895963982405	N\A	0.028983941276	0.007295539194	27	15	-0.007431480607	Global Trend	
3350000	247.432530	1	0.489502205232	0.864243920551	-0.061073854392	0.000378624568	0.891243582527	N\A	0.033765573519	0.007037146174	35	18	-0.000461945697	Global Trend	
3400000	272.843175	1	0.509252626668	0.845661463127	-0.049232525219	0.000282887203	0.887792033377	N\A	0.032072316733	0.008158999739	44	17	-0.002034092907	Global Trend	
3450000	267.696952	1	0.454950362336	0.902028974322	-0.067984924463	0.000245981102	0.893487726741	N\A	0.034903009255	0.008484514271	38	18	-0.001056146827	Global Trend	
3500000	277.292772	1	0.501255442836	0.872310828876	-0.063097006741	0.000422300097	0.904693889755	N\A	0.031170987102	0.008123570628	40	23	-0.002220488450	Global Trend	
3550000	264.514563	1	0.234659335929	0.910956689970	-0.077284740103	0.001402609557	0.874743436298	N\A	0.032796814866	0.008574956516	26	27	0.013155600708	Global Trend	
3600000	247.771130	1	0.513197418638	0.857250553832	-0.056221043603	0.000604340630	0.881346503345	N\A	0.033779967140	0.008487080587	34	19	-0.002193666841	Global Trend	
3650000	258.375608	1	0.627437011571	0.793130589204	-0.038283804756	0.000448680182	0.882539838985	N\A	0.035617424789	0.008658375108	38	16	-0.002588896233	Global Trend	
3700000	250.107710	1	0.526886071625	0.871125689401	-0.059905831003	0.000346022355	0.892550856392	N\A	0.035572043167	0.008078014036	29	17	-0.003437779713	Global Trend	
3750000	248.091446	1	0.494262937706	0.842996565993	-0.051512716546	0.000654136026	0.886091432090	N\A	0.035047875351	0.008966158230	50	13	-0.002456614127	Global Trend	
3800000	270.589305	1	0.055517634625	0.841219779349	-0.052989968351	0.000634118759	0.933365573339	N\A	0.030501281660	0.006924319296	50	17	-0.000668444258	Global Trend	
3850000	267.855498	1	0.652738384184	0.786964490043	-0.034626356992	0.000402482953	0.878095954739	N\A	0.034003796432	0.008321269454	45	20	-0.003445297695	Global Trend	
3900000	270.646799	1	0.642133185916	0.820546766281	-0.052217023497	0.000964081995	0.882774495315	N\A	0.034572072145	0.008610375561	42	18	-0.004681939609	Global Trend	
3950000	264.933207	1	0.529546123088	0.876363712308	-0.065060936110	0.000449705728	0.888027818535	N\A	0.034561551168	0.007516553743	39	17	-0.003806864324	Global Trend	
4000000	255.540492	1	0.704586272098	0.880060822254	-0.066517473942	0.000904119268	0.892228719308	N\A	0.031870358224	0.007405638645	51	14	-0.009974427263	Global Trend	
4050000	250.633929	1	0.609438440433	0.840964702487	-0.056241563782	0.000259613176	0.896810036911	N\A	0.033931230195	0.008908506836	42	15	-0.002418165014	Global Trend	
4100000	261.887258	1	0.468534530790	0.871508330451	-0.057942528305	0.000257741089	0.881396887367	N\A	0.030043333571	0.007440024283	47	18	-0.001881185862	Global Trend	
4150000	247.962221	1	0.634399778244	0.850861788932	-0.056728000800	0.000749084023	0.862934872384	N\A	0.034785583086	0.008456089239	53	18	-0.004736453475	Global Trend	
4200000	249.053034	1	0.477708796211	0.885035878146	-0.071204691556	0.000396876412	0.882288548417	N\A	0.036808624509	0.008634447033	45	12	-0.001024707793	Global Trend	
4250000	241.292691	1	0.552005010023	0.819493868702	-0.051433624268	0.000339937550	0.885535141497	N\A	0.032615210434	0.008047215976	50	15	-0.001540358544	Global Trend	
4300000	240.482556	1	0.601681283204	0.892324770797	-0.073993690295	0.000613784813	0.862277413726	N\A	0.033570325635	0.007667338266	37	14	-0.005260953470	Global Trend	
4350000	268.323518	1	0.755823840847	0.939034196772	-0.084882456143	0.000688749993	0.898061416838	N\A	0.027871539730	0.007379399190	33	23	-0.017121560014	Global Trend	
4400000	258.772203	1	0.601362842470	0.907693630193	-0.071769140584	0.000297578032	0.874459771533	N\A	0.033031610619	0.008198886495	33	16	-0.004592601365	Global Trend	
4450000	259.895325	1	0.537363495518	0.736420026713	-0.029195791351	0.000304674530	0.878805641001	N\A	0.035641098125	0.008483948026	40	17	-0.000205447445	Global Trend	
4500000	254.491061	1	0.542664570582	0.913891566271	-0.072105261734	0.000113987921	0.902994365662	N\A	0.031563648513	0.008014537863	47	18	-0.000845277512	Global Trend	
4550000	265.576531	1	0.480136563784	0.852568207727	-0.055012338017	0.000293753946	0.900868537738	N\A	0.033403422962	0.008911340862	34	18	-0.000668903150	Global Trend	
4600000	276.330701	1	0.601199638169	0.936965163145	-0.078381963525	0.000674604573	0.903534716954	N\A	0.030493743323	0.007500250723	35	19	-0.010198981734	Global Trend	
4650000	255.648499	1	0.745821191456	0.874488144267	-0.055888615565	0.000386237100	0.920872880273	N\A	0.024121357098	0.006320360292	44	18	-0.010040166439	Global Trend	
4700000	256.909748	1	0.660298768243	0.859377143615	-0.056475570056	0.000388380538	0.873198326318	N\A	0.031422044282	0.007129798359	36	19	-0.006309926291	Global Trend	
4750000	256.723931	1	0.585584484073	0.820666322182	-0.054130281125	0.001233112757	0.875466746591	N\A	0.031963812563	0.007524554054	35	16	-0.006894179122	Global Trend	
4800000	268.834930	1	0.662785562902	0.917591224362	-0.079397859028	0.000333148489	0.940385650680	N\A	0.026349850145	0.005210976611	40	20	-0.007987403368	Global Trend	
4850000	264.821648	1	0.617173027259	0.941103949853	-0.079129406067	0.000626596203	0.900290442866	N\A	0.029012914898	0.007580964066	39	20	-0.011231173364	Global Trend	
4900000	254.824482	1	0.288145829479	0.956936612557	-0.083359958014	0.000961659957	0.893631685062	N\A	0.033852623365	0.008277845990	43	20	-0.002096107145	Global Trend	
4950000	261.430918	1	0.603836619149	0.900147855874	-0.067744424155	0.000569372976	0.893826579059	N\A	0.031007819350	0.007816308652	32	20	-0.007362091270	Global Trend	
5000000	257.123637	1	0.517577042568	0.899597342951	-0.064836931368	0.000706575351	0.887146416427	N\A	0.031904807264	0.007771762827	41	15	-0.005045792664	Global Trend	
5050000	260.082005	1	0.541908937836	0.853914194172	-0.059410089821	0.000366509239	0.873892841041	N\A	0.035401008569	0.008384652268	40	21	-0.003106051438	Global Trend	
5100000	255.021482	1	0.307668534856	0.937746323842	-0.069880084338	0.000303500926	0.884294135895	N\A	0.032106183835	0.007113505303	43	19	0.000786052944	Global Trend	
5150000	257.811154	1	0.617711622201	0.844056638265	-0.056462263369	0.000495007610	0.885600472964	N\A	0.034557617474	0.008410456985	38	19	-0.004619571052	Global Trend	
5200000	262.021136	1	0.633804968636	0.804533488299	-0.050095790142	0.000253326610	0.871869764676	N\A	0.032574108569	0.007568038190	35	16	-0.002024538275	Global Trend	
5250000	257.298172	1	0.577570880255	0.848281536055	-0.056635733858	0.000299298472	0.884606005495	N\A	0.032625161241	0.008014650433	48	20	-0.002035750787	Global Trend	
5300000	262.472461	1	0.606375872372	0.824898602951	-0.056631947607	0.000179090202	0.882898766904	N\A	0.034446387242	0.008549552628	54	17	-0.001470011241	Global Trend	
5350000	270.706846	1	0.636082981619	0.778429573689	-0.035319984237	0.000199154899	0.885759649122	N\A	0.031348130373	0.008183570664	42	20	-0.000879571162	Global Trend	
5400000	273.652339	1	0.626548620396	0.830685022206	-0.050642457588	0.000174672638	0.874645125103	N\A	0.032900262303	0.008260978666	41	19	-0.001473390616	Global Trend	
5450000	252.089833	1	0.588856796575	0.808448061388	-0.046221925109	0.000271840123	0.866050215803	N\A	0.034019614009	0.008498622347	29	15	-0.002855642655	Global Trend	
5500000	253.947440	1	0.726077633651	0.873677542079	-0.066388321243	0.000320496126	0.879194517373	N\A	0.030077369347	0.007198555149	35	19	-0.006788697114	Global Trend	
5550000	258.001815	1	0.605366413868	0.830226588873	-0.048573267452	0.000235231583	0.897978498339	N\A	0.030840112006	0.007575330298	34	15	-0.003140755400	Global Trend	
5600000	280.275347	1	0.752223735355	0.859376156859	-0.060983399497	0.001007556885	0.891129497962	N\A	0.029080523461	0.006599776287	41	24	-0.010976429129	Global Trend	
5650000	241.209008	1	0.853688669079	0.899010753865	-0.068610057342	0.000565464691	0.897687535802	N\A	0.025584964241	0.006666460335	36	18	-0.014879493838	Global Trend	
5700000	257.128512	1	0.603367040590	0.856702916565	-0.055689171091	0.000249304052	0.893406709004	N\A	0.027665759595	0.006652668760	49	24	-0.004097585424	Global Trend	
5750000	265.646861	1	0.420081693697	0.939339887770	-0.069822718463	0.000320850423	0.898009771726	N\A	0.034989923378	0.008055428966	40	22	-0.001676735682	Global Trend	
5800000	273.964598	1	0.463177913582	0.948434740292	-0.082423297379	0.000240127733	0.890360980063	N\A	0.029917651276	0.006922701967	44	24	-0.002042816414	Global Trend	
5850000	266.575277	1	0.506091227016	0.845209686533	-0.056878273552	0.000181392471	0.899902025670	N\A	0.031232210725	0.007882863723	50	21	-0.000351918077	Global Trend	
5900000	271.875152	1	0.831580327114	0.762621796427	-0.038604847273	0.000259740889	0.981818032971	N\A	0.018612028576	0.006825904116	48	21	-0.004332501545	Global Trend	
5950000	267.513458	1	0.415819321297	0.850037481966	-0.052169096029	0.000069670778	0.889639441203	N\A	0.032189118446	0.007734999234	41	18	0.000084051044	Global Trend	
6000000	284.954907	1	0.452719845557	0.905102902233	-0.067733254315	0.000217677709	0.945832097777	N\A	0.024810950349	0.007133319209	35	26	-0.001774292107	Global Trend	
6050000	246.874358	1	0.474703858054	0.876830978421	-0.068614371969	0.000295937591	0.865953610573	N\A	0.039049744231	0.009679807218	41	19	-0.001076577633	Global Trend	
6100000	269.247997	1	0.600240971751	0.818487683274	-0.046805089288	0.000280282692	0.879126581139	N\A	0.031863349783	0.007171528951	34	16	-0.002661536008	Global Trend	
6150000	266.801702	1	0.800860337996	0.802143243501	-0.051766550781	0.000745896537	0.881069380642	N\A	0.032851563843	0.008161684995	33	14	-0.007203040886	Global Trend	
6200000	264.524790	1	0.636397805349	0.825363502651	-0.046423233341	0.000631847756	0.910411603212	N\A	0.024595653524	0.006372989805	44	23	-0.005773207641	Global Trend	
6250000	252.653653	1	0.508048329188	0.790765159695	-0.040573396025	0.000602931705	0.860226797820	N\A	0.036397359336	0.008805789371	34	17	0.000196638634	Global Trend	
6300000	256.302705	1	0.550991378582	0.829051942468	-0.056794560822	0.000195384164	0.865232273880	N\A	0.035291629314	0.008551480278	30	13	-0.001024441305	Global Trend	
6350000	268.403068	1	0.526708796821	0.820069752743	-0.049485792887	0.000247226309	0.855212634945	N\A	0.035301787435	0.008128119118	40	16	-0.000738819775	Global Trend	
6400000	246.383521	1	0.412900442528	0.818071369871	-0.040837242312	0.000689418885	0.855604465677	N\A	0.037870561887	0.008805261188	29	22	-0.001028072967	Global Trend	
6450000	256.715635	1	0.589311129684	0.842211884579	-0.068254661622	0.000595543379	0.855539806028	N\A	0.030551875005	0.006468904704	37	17	-0.002029129457	Global Trend	
6500000	254.415937	1	0.738211175110	0.857636772720	-0.059483885707	0.000660181863	0.880815585225	N\A	0.032126146147	0.007685706193	45	16	-0.008262639279	Global Trend	
6550000	256.142240	1	0.503647570341	0.885667505091	-0.059277717226	0.000528135638	0.877287940228	N\A	0.035917760448	0.008802229557	42	23	-0.003578661121	Global Trend	
6600000	255.417165	1	0.467724832583	0.839588334995	-0.055116285943	0.001469475740	0.894881864669	N\A	0.033599056573	0.007282208128	51	16	0.001280225579	Global Trend	
6650000	258.935954	1	0.450994059555	0.920481797870	-0.074191393384	0.000717268500	0.891129692873	N\A	0.033178188738	0.007182413498	35	23	-0.004097275610	Global Trend	
6700000	239.697349	1	0.655800787660	0.910008191892	-0.066939432912	0.001163051683	0.916198466773	N\A	0.023706964746	0.006826300981	36	20	-0.034936090697	Global Trend	
6750000	279.027685	1	0.718796287472	0.855756782645	-0.059220289383	0.001062083786	0.904930774321	N\A	0.029032004308	0.007445703203	43	19	-0.019247483464	Global Trend	
6800000	243.068279	1	0.454433726821	0.922482721920	-0.072539528180	0.000305532351	0.865792224775	N\A	0.033523060819	0.007749119170	40	18	-0.002651301946	Global Trend	
6850000	251.201100	1	0.446088833352	0.844777140822	-0.057482836763	0.000544209574	0.875649431611	N\A	0.033063439268	0.007988864855	44	13	-0.000869471036	Global Trend	
6900000	248.645876	1	0.448308694988	0.831944785313	-0.057411837392	0.000216780083	0.875541443219	N\A	0.033781636585	0.008422464366	34	16	0.000599543189	Global Trend	
6950000	255.370378	1	0.662550497262	0.707619072466	-0.022960259901	0.000590964781	0.878126004389	N\A	0.035479987978	0.008546810561	47	15	-0.002504059056	Global Trend	
7000000	238.050342	1	0.696194005276	0.826350172893	-0.045603966915	0.000850022620	0.866257303645	N\A	0.037443415651	0.009447541506	42	17	-0.007545716827	Global Trend	
7050000	257.669532	1	0.953659120721	0.841104780182	-0.053409207276	0.001050001713	0.896969221268	N\A	0.030381977698	0.007263960807	35	15	-0.018797261585	Global Trend	
7100000	245.916601	1	0.485930912676	0.872494899777	-0.061010857427	0.000397810324	0.866450901441	N\A	0.034967423823	0.007919070925	42	14	-0.002242555106	Global Trend	
7150000	248.277653	1	0.711274996343	0.866930473251	-0.062014855895	0.001018120020	0.902790597659	N\A	0.028523631081	0.007319651322	43	14	-0.012301175524	Global Trend	
7200000	263.742359	1	0.857294590936	0.935766563881	-0.070810517206	0.001043343635	0.912140455097	N\A	0.026846775393	0.006556535550	32	19	-0.029866030647	Global Trend	
7250000	256.153218	1	0.536061840613	0.903628939784	-0.073126549469	0.000686905490	0.922945295076	N\A	0.027578821089	0.007668654895	43	16	-0.004090220770	Global Trend	
7300000	245.617196	1	0.669957262917	0.815870994763	-0.044436166049	0.000965562999	0.870890092846	N\A	0.032009890898	0.008100613282	32	17	-0.011649085208	Global Trend	
7350000	245.360410	1	0.562773367686	0.946249939056	-0.086527189188	0.000730328620	0.888133715360	N\A	0.028620537929	0.007520298200	47	12	-0.011298041180	Global Trend	
7400000	267.240914	1	0.616014556714	0.835690518155	-0.051093951112	0.000823543848	0.880273264986	N\A	0.034986108970	0.008670238719	42	16	-0.005222567751	Global Trend	
7450000	238.848563	1	0.667669794973	0.896232589954	-0.068164514581	0.000765774403	0.870442830889	N\A	0.034050187637	0.008596638615	42	15	-0.008915496773	Global Trend	
7500000	268.206399	1	0.785396628074	0.898994541903	-0.068966598380	0.000561921646	0.888543356328	N\A	0.031191574071	0.007513783163	36	23	-0.012468321146	Global Trend	
7550000	252.049051	1	0.448090742216	0.914436096689	-0.065297042586	0.000337233018	0.881479558510	N\A	0.030646314561	0.006965905064	41	25	-0.002708996973	Global Trend	
7600000	269.418459	1	0.601388808518	0.828000785636	-0.050495037439	0.000261543818	0.888816130400	N\A	0.031102550294	0.007423791957	35	22	-0.003561430088	Global Trend	
7650000	251.901820	1	0.509064856369	0.865196007720	-0.063352550802	0.000263284687	0.869898876612	N\A	0.030680890868	0.007255925057	39	19	-0.001848837902	Global Trend	
7700000	251.418507	1	0.610696780208	0.949700835937	-0.078225656479	0.000580265350	0.905572989619	N\A	0.029651320898	0.007421076907	40	18	-0.010798415018	Global Trend	
7750000	249.817044	1	0.617048548592	0.835449989179	-0.051471734292	0.000301894034	0.879377731663	N\A	0.035238523715	0.008749318064	36	12	-0.003053328604	Global Trend	
7800000	268.272166	1	0.711058011926	0.844386327449	-0.056057807336	0.000284097871	0.873639555703	N\A	0.032637714609	0.008266228404	35	21	-0.004030403453	Global Trend	
7850000	247.059483	1	0.396088198010	0.920020693656	-0.070196889290	0.000304235721	0.873306934598	N\A	0.036355665739	0.009318874251	48	11	0.001117269454	Global Trend	
7900000	270.705058	1	0.695439895623	0.844419723033	-0.051340338261	0.001179294548	0.899034005964	N\A	0.029551456418	0.007884076407	36	20	-0.009135844907	Global Trend	
7950000	234.289365	1	0.536903844680	0.918285101064	-0.071527574158	0.000881360273	0.861570356065	N\A	0.035241318975	0.008574890486	37	13	-0.007635432226	Global Trend	
8000000	235.130369	1	0.478513671663	0.945087423828	-0.075379739112	0.000451456510	0.881874589648	N\A	0.037975309430	0.008457943655	35	15	-0.004720110937	Global Trend	
8050000	262.805728	1	0.560403330357	0.810428578355	-0.043544172419	0.000300978013	0.886499212755	N\A	0.034067449614	0.008747312411	44	18	-0.001687015411	Global Trend	
8100000	247.600316	1	0.404175947996	0.872735604479	-0.063230682379	0.000321925588	0.867495254905	N\A	0.036960404698	0.008413488728	37	17	-0.000504518771	Global Trend	
8150000	235.104526	1	0.392675569139	0.866108382657	-0.056629237601	0.000671213670	0.857116720541	N\A	0.038823325492	0.009085112083	41	21	-0.000054811712	Global Trend	
8200000	260.310932	1	0.504218194418	0.911022214352	-0.064006405382	0.000276960849	0.895059300080	N\A	0.030595611514	0.007660382244	35	19	-0.004295037304	Global Trend	
8250000	254.321445	1	0.491199864369	0.874065603710	-0.067730436359	0.000390771591	0.877199387108	N\A	0.036571925483	0.009227222065	33	20	-0.000721264062	Global Trend	
8300000	264.666977	1	0.790419230668	0.895857948890	-0.065618275343	0.000128623904	0.895983714180	N\A	0.032106700984	0.008759910283	33	20	-0.002429527673	Global Trend	
