Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m8-fab-002.txt
Log File Name:                   MES_d1_m8-fab-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1168914237
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m8-fab-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.297316
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.66 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
4350000	605.348030	1	-1.097298310896	1.079705372837	-0.043083883674	0.046162440697	0.000036937591	0.983448894130	N\A	0.025159668760	0.003313488239	0.013091296034	35	6	
4400000	576.186575	1	-0.798699383098	0.947778024693	-0.034458943387	0.080808954152	0.000073742078	0.980731670116	N\A	0.024897352766	0.003483900642	0.013395593567	38	4	
4450000	566.917236	1	-0.804202691662	0.906630983672	-0.025960418054	0.082756165565	0.000065606428	0.983304340991	N\A	0.038642754202	0.003929147127	0.016392722964	36	2	
4500000	591.589283	1	-0.872215127729	0.963278586679	-0.033119647656	0.071278805124	0.000059692015	0.983845322251	N\A	0.031788425460	0.003692251591	0.014794542185	43	3	
4550000	570.510619	1	-0.914039769190	0.991374245279	-0.032864290464	0.058760061937	0.000096587408	0.977643528811	N\A	0.035703859580	0.005055869074	0.017273968716	40	3	
4600000	562.885424	1	-0.962166428872	1.030921451375	-0.045768430800	0.079892903536	0.000081799970	0.978666614155	N\A	0.030938840181	0.004235794252	0.015141024924	36	2	
4650000	576.860604	1	-0.974083246241	1.034822861456	-0.032376620650	0.014782983350	0.000078534717	0.983773949079	N\A	0.024595056963	0.003557476802	0.012136094763	40	5	
4700000	581.359393	1	-1.087339797041	1.074822830655	-0.042711788210	0.043000780062	0.000057926868	0.979245617974	N\A	0.035145743129	0.003865954134	0.014797808119	34	3	
4750000	599.268886	1	-1.079810939919	1.070285923274	-0.038959991001	0.026548570013	0.000054269189	0.982329018390	N\A	0.030241361364	0.003599605651	0.012946431055	43	3	
4800000	571.432495	1	-1.131771631645	1.080514174373	-0.039177267465	0.031444374531	0.000079331003	0.977554726065	N\A	0.039517932324	0.004968952402	0.017825456928	37	3	
4850000	581.830248	1	-1.060813141668	1.065083142647	-0.046535650660	0.062225565797	0.000194634113	0.981412892270	N\A	0.034362566499	0.004403433537	0.015491893027	35	2	
4900000	604.655302	1	-1.062428016448	1.074216923124	-0.039914668671	0.021827841810	0.000052479103	0.983541198898	N\A	0.026016066708	0.003342535716	0.013043254238	37	5	
4950000	585.977296	1	-0.973538504538	1.024394330384	-0.036527807582	0.040481065809	0.000064202810	0.977387784494	N\A	0.034176198352	0.003941240451	0.015996134213	31	5	
5000000	587.633787	1	-1.053397120192	1.059605768929	-0.040081982150	0.034165660844	0.000063474648	0.976515757451	N\A	0.035636155562	0.004106016841	0.015566758332	43	2	
5050000	583.639368	1	-0.894402419247	0.967470560519	-0.033713558783	0.065577507523	0.000070805263	0.975015129612	N\A	0.039741269359	0.004446585239	0.017067509569	32	4	
5100000	588.902990	1	-0.999754352911	1.029287216715	-0.034127599768	0.031305663796	0.000079734417	0.978065522662	N\A	0.034160430490	0.004648572874	0.016037402575	39	4	
5150000	583.090091	1	-1.070127894705	1.053428830862	-0.043480115061	0.062139500980	0.000083153363	0.987290327298	N\A	0.022110720965	0.003595287305	0.012289723581	53	4	
5200000	581.479624	1	-0.991205702727	1.010545332354	-0.039327370535	0.075894316539	0.000074824023	0.977078559803	N\A	0.039319159713	0.004483470166	0.017155204467	38	3	
5250000	581.363693	1	-0.925334842741	0.988482882437	-0.035321206627	0.061255875872	0.000065206632	0.979568758614	N\A	0.034204248961	0.003938328246	0.015782279304	40	2	
5300000	613.064326	1	-1.051934539691	1.069595155967	-0.039441826859	0.020434416390	0.000051352104	0.982421525168	N\A	0.028579781922	0.004118518958	0.014198159829	44	7	
5350000	590.323793	1	-1.106752320843	1.078054067610	-0.043713157697	0.031407455795	0.000053537991	0.986765225069	N\A	0.022380286143	0.003182084905	0.011856188055	35	3	
5400000	598.919608	1	-1.107487879259	1.061573514978	-0.036568422546	0.015138438308	0.000008550439	0.980192616427	N\A	0.030232914968	0.004122967692	0.014543007374	30	5	
5450000	600.699442	1	-0.882929520080	1.054583949256	-0.038333241437	0.036227628472	0.000005369530	0.983349979959	N\A	0.030405754465	0.003544348956	0.013592122582	41	5	
5500000	590.565838	1	-1.072183047101	1.062132081955	-0.032203167004	0.002142190842	0.000087012499	0.977674097729	N\A	0.035536401235	0.004735108639	0.016985954301	32	5	
5550000	605.173884	1	-1.011147805709	1.031716870060	-0.034742865852	0.035965826975	0.000058797486	0.978586070299	N\A	0.035067950823	0.003945189774	0.015447160216	33	5	
5600000	576.797353	1	-1.010641629047	1.040125717373	-0.041428663961	0.060112512354	0.000039145735	0.980125753678	N\A	0.032175914086	0.003709755820	0.014708787637	38	4	
5650000	580.514897	1	-1.062214715969	1.065018845360	-0.041186316017	0.033963690122	0.000072600363	0.978030624683	N\A	0.033775003133	0.003737093491	0.015744047541	33	3	
5700000	598.593800	1	-1.037129852649	1.048537236650	-0.040281168445	0.045784412734	0.000041933817	0.978331631548	N\A	0.034936834434	0.004246078489	0.016014198040	38	6	
5750000	598.416065	1	-1.119728731392	1.082211275805	-0.044839497449	0.047392038484	0.000059070683	0.978389566744	N\A	0.033917843927	0.004019855084	0.015705230516	44	6	
5800000	582.279987	1	-0.974896419240	1.023690022082	-0.034268487435	0.025717084519	0.000067290979	0.976797037957	N\A	0.034494856879	0.003916598984	0.015543832701	35	5	
5850000	590.056534	1	-1.087424418838	1.066795213916	-0.034674889608	0.012237986486	0.000056953466	0.978643238911	N\A	0.033546831157	0.004351917984	0.015328867168	32	5	
5900000	597.934941	1	-1.133339256169	1.113833231023	-0.043379169036	0.009992871181	0.000044598246	0.979776217720	N\A	0.032308438418	0.003551595935	0.014643566722	44	6	
5950000	580.740426	1	-1.010860040756	1.019853367466	-0.034391219910	0.046618792651	0.000090550001	0.978402791796	N\A	0.036856504354	0.004078791538	0.016150558158	38	2	
6000000	590.486093	1	-1.082831791211	1.077665229515	-0.043918380910	0.038197329263	0.000120950769	0.978835758798	N\A	0.029787926147	0.003540746943	0.014790101536	31	5	
6050000	584.911616	1	-1.012069405463	1.060350102447	-0.049058459932	0.066952616361	0.000046482282	0.977027064408	N\A	0.036585613391	0.004782348719	0.017297331029	42	4	
6100000	589.916485	1	-1.006908570071	1.047526660797	-0.036270404467	0.028037863059	0.000054461063	0.976130521145	N\A	0.037523853357	0.004325222212	0.016541502941	44	7	
6150000	569.872431	1	-1.005445916987	1.043144770477	-0.039745286435	0.043504344944	0.000051524741	0.973691082539	N\A	0.038847116587	0.004523089605	0.017804993485	39	2	
6200000	577.223674	1	-0.942865154114	1.014120303226	-0.041596904012	0.071414503405	0.000076849234	0.977132998834	N\A	0.033192076844	0.004701519407	0.016319902126	41	3	
6250000	593.285958	1	-0.940672977598	1.001392928335	-0.037643012222	0.064001207948	0.000057522044	0.976691041145	N\A	0.035872897364	0.004029336396	0.016121191772	29	5	
6300000	585.364025	1	-1.110314851388	1.103159069952	-0.045842060905	0.024433043694	0.000052192664	0.978975467907	N\A	0.029814709233	0.003754331625	0.014510150454	38	4	
6350000	583.182750	1	-0.972412975476	1.026568403764	-0.034152879223	0.028354405009	0.000077074625	0.975673687530	N\A	0.034825345332	0.004175325441	0.015753179632	29	3	
6400000	596.358827	1	-0.993391371113	1.021321015508	-0.036042993496	0.047989833825	0.000045905753	0.980968336455	N\A	0.033951655023	0.003804984453	0.014437534748	41	5	
6450000	587.842794	1	-0.906196477705	1.000183320524	-0.040624355732	0.086866569123	0.000021475636	0.978315152759	N\A	0.037287562630	0.004334889122	0.017267746103	43	3	
6500000	581.022212	1	-0.948706935273	1.021097833038	-0.033088395324	0.028800080987	0.000026544845	0.982095329752	N\A	0.032191062242	0.003669250967	0.015581260937	39	3	
6550000	588.897620	1	-0.912150464493	0.976403097128	-0.037426415489	0.075907612641	0.000058292069	0.977279271541	N\A	0.034494990099	0.003908600592	0.015462765180	32	4	
6600000	606.051092	1	-1.011258127908	1.044512047971	-0.044307915652	0.063560418139	0.000053093276	0.979493563469	N\A	0.032270672143	0.004417215810	0.016683941101	41	4	
6650000	587.471620	1	-0.931133973517	1.020539924043	-0.040460074208	0.054977063839	0.000033963360	0.973975408822	N\A	0.036209675229	0.003973298638	0.015717808642	38	3	
6700000	596.808858	1	-0.507739137862	1.048300996936	-0.042013450551	0.056353239091	0.000084356509	0.979038633244	N\A	0.034306713942	0.003814092170	0.015715693485	44	5	
6750000	592.702077	1	-0.426243012989	1.059051233925	-0.040580635717	0.032483036667	0.000065934871	0.978098058333	N\A	0.034745391183	0.003646572802	0.014834882347	40	6	
6800000	586.311911	1	-0.456154365995	0.981659441023	-0.027656290013	0.039186662149	0.000088665635	0.978047940781	N\A	0.032137281166	0.003987555277	0.014792391757	37	5	
6850000	582.915065	1	-1.062305334406	1.056303892240	-0.045542204358	0.073589272009	0.000119092177	0.978831850410	N\A	0.035975815839	0.004626483242	0.016768299769	27	7	
6900000	581.498888	1	-1.077795788797	1.032671340961	-0.039148387776	0.063895773002	0.000095756941	0.978650929457	N\A	0.032072081108	0.004677208808	0.016701948189	32	5	
6950000	603.250557	1	-1.054764383013	1.060062417825	-0.044888320115	0.058758024077	0.000102106167	0.976509275324	N\A	0.032528694034	0.004437389249	0.016375578611	33	6	
7000000	589.892036	1	-1.073681995598	1.060911415426	-0.039427200667	0.038512977100	0.000089328078	0.977072943117	N\A	0.036937562602	0.004397494787	0.016652544966	35	6	
7050000	582.353394	1	-1.030584520388	1.049448150819	-0.039366861718	0.038511725479	0.000068295144	0.978156422478	N\A	0.035759321764	0.004291886233	0.015816225188	36	3	
7100000	592.275735	1	-1.067675562349	1.061409164288	-0.035586159354	0.014972489030	0.000058177288	0.990316095550	N\A	0.016251969971	0.001535854105	0.007300552837	43	4	
7150000	587.663281	1	-1.059596816790	1.056044131194	-0.039400841380	0.038586107016	0.000087637192	0.977513757600	N\A	0.034329386702	0.003746606520	0.015006117325	30	4	
7200000	593.769655	1	-1.052128638751	1.065796854370	-0.039162470733	0.023510392542	0.000079779780	0.979395454898	N\A	0.030654473530	0.003953012455	0.015029490088	27	3	
7250000	606.463483	1	-1.092590905973	1.080360297458	-0.042345270269	0.035909945719	0.000068350971	0.982141486698	N\A	0.029514335588	0.004012859658	0.014149242496	35	5	
7300000	600.554990	1	-1.013785423354	1.012763257739	-0.038113389575	0.053830911163	0.000048935456	0.979172308471	N\A	0.031478032183	0.003639545371	0.015168197456	38	6	
7350000	592.347628	1	-0.929402674007	0.980724533384	-0.031833569695	0.058305184600	0.000102086674	0.976699215075	N\A	0.038914100349	0.004808055133	0.017560059724	33	6	
7400000	583.524769	1	-1.029991163909	1.049149545483	-0.039097771271	0.038389973299	0.000118045497	0.974521095585	N\A	0.036673610847	0.004297078753	0.016365492867	37	5	
7450000	594.029829	1	-1.031945950833	1.057267701943	-0.045968808987	0.062939570298	0.000045259816	0.982339087878	N\A	0.028435499900	0.003527607826	0.013995622387	40	3	
7500000	591.585141	1	-1.046436124228	1.044497426632	-0.037608448059	0.039034368948	0.000097495027	0.987241211392	N\A	0.021834863407	0.004095826196	0.012822360682	36	3	
7550000	590.927283	1	-0.906417724244	0.974743413641	-0.031461135242	0.047279828374	0.000057873023	0.976615479480	N\A	0.036200666104	0.004045530227	0.015910627453	38	6	
7600000	596.631629	1	-1.026556631163	1.048485375764	-0.039380369265	0.035870299016	0.000063488464	0.980892389234	N\A	0.029635140652	0.003937674347	0.014638508683	37	3	
7650000	584.624344	1	-1.119322596391	1.079177227926	-0.046288719229	0.063889885169	0.000018402168	0.976992202196	N\A	0.037489583229	0.004156570335	0.016173298149	43	5	
7700000	576.261040	1	-1.078310909740	1.094289742705	-0.051858092277	0.059561288721	0.000004791210	0.977662462850	N\A	0.034139454449	0.003962648847	0.015239063433	39	2	
7750000	568.849356	1	-0.942366667257	1.041030031110	-0.040188543858	0.038677998090	0.000003764524	0.993866700879	N\A	0.037924518450	0.004088823149	0.015665192222	35	4	
7800000	571.601064	1	-0.942086323293	1.046078234057	-0.042445665839	0.056266758192	0.000019095595	0.978676515810	N\A	0.036118602920	0.004032029700	0.016795339394	38	2	
7850000	569.918403	1	-0.919816438252	1.010559022505	-0.039118030216	0.065193163395	0.000228028477	0.979028153018	N\A	0.035811386409	0.004262097798	0.015919418428	45	1	
7900000	576.284849	1	-1.013763670360	1.048395896193	-0.031775051856	0.006027802511	0.000069708028	0.980049480702	N\A	0.036360895023	0.004088217534	0.016375304724	42	5	
7950000	586.748122	1	-0.932047569047	1.007410834111	-0.037541105693	0.057657033133	0.000158828099	0.976820662433	N\A	0.036634886300	0.004471447390	0.017346870584	43	4	
8000000	592.912342	1	-1.033045032983	1.055627637906	-0.035876537495	0.013946661118	0.000064698402	0.976776757052	N\A	0.037514823492	0.004175681766	0.016159964848	44	5	
8050000	577.099992	1	-1.108682635869	1.089425372470	-0.041043918287	0.025520298517	0.000032364930	0.976389190313	N\A	0.034121120097	0.004001145743	0.015377132721	46	4	
8100000	569.883821	1	-1.013390280232	1.053719231522	-0.042105022454	0.041220854958	0.000052150980	0.980383215188	N\A	0.028460336920	0.003713532411	0.014338056204	43	5	
8150000	594.371810	1	-1.086065273160	0.938388251564	-0.028724726768	0.071956150931	0.000029630973	0.979917241189	N\A	0.032706732900	0.003842864827	0.015423420554	34	6	
8200000	602.928753	1	-0.925091903798	1.039484360191	-0.040168675914	0.057746277201	0.000059091392	0.980693287942	N\A	0.034004354023	0.003839056054	0.015350347427	51	5	
