Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m2-fab-004.txt
Log File Name:                   SCH_d1_m2-fab-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3864695672
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m2-fab-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     11
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
    Beta-5                       None
    Beta-6                       None
    Beta-7                       None
    Beta-8                       None
    Beta-9                       None
    Beta-10                      None
    Beta-11                      None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Beta-5 - normal 0.00 5.00 
        Beta-6 - normal 0.00 5.00 
        Beta-7 - normal 0.00 5.00 
        Beta-8 - normal 0.00 5.00 
        Beta-9 - normal 0.00 5.00 
        Beta-10 - normal 0.00 5.00 
        Beta-11 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      12
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Beta 5	Beta 6	Beta 7	Beta 8	Beta 9	Beta 10	Beta 11	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	s.e. Beta-5	s.e. Beta-6	s.e. Beta-7	s.e. Beta-8	s.e. Beta-9	s.e. Beta-10	s.e. Beta-11	No RJ Local Node	No RJ LS Betas	
12850000	350.073420	1	0.182084123520	0.622890438971	0.352894323731	-0.187202531479	0.539659605656	0.279087060413	0.564384008746	-0.016231210832	0.116612195947	-0.075971476268	0.005451939188	-0.116132562392	0.000139965873	0.919883851478	N\A	0.035735436818	0.163168147728	0.159627525673	0.188442617134	0.156783460577	0.203709430367	0.041382407053	0.040102566427	0.049212717613	0.045894053688	0.044039235108	32	9	
12900000	374.318924	1	0.671852004388	0.418727524945	-0.139934754711	-0.557382770426	-0.061200546090	-0.512246371761	-0.454599269305	0.217198745180	0.290574022443	0.164144901396	0.219588913081	0.127436387867	0.000239443563	0.933308709036	N\A	0.031517402791	0.190990789178	0.168062815937	0.185149001286	0.175273661332	0.213152863843	0.039654204833	0.035120093166	0.042410838620	0.043629499718	0.036681225860	43	14	
12950000	372.053029	1	0.450007989800	0.573981885095	0.853229856748	0.438837632311	1.262738021137	0.538836200420	0.179046654047	0.015046207868	0.089292498486	-0.055604037112	0.107198826810	-0.067496687458	0.000107767432	0.935322902654	N\A	0.047262403603	0.173622218995	0.164462414289	0.225778300279	0.172064584136	0.210334975283	0.050325225817	0.049642884500	0.059000401693	0.053843824550	0.052736615492	40	16	
13000000	353.574581	1	0.074595587447	0.746188178084	1.152324454584	0.854662187822	0.792572968039	0.850473480912	0.377619612407	-0.077225388273	-0.071127603672	-0.187574517662	-0.078552872839	-0.187522972547	0.000256148007	0.919127975796	N\A	0.083059791732	0.280636581599	0.274487501340	0.279771267148	0.288232784589	0.332263208427	0.086489456439	0.084998650059	0.085580108286	0.093701914487	0.086118247286	48	16	
13050000	354.349912	1	-0.247743229992	0.874073338197	1.159642258821	0.734441245106	1.259319782962	0.611213020204	0.596591779946	-0.287965395968	-0.222567732032	-0.348302749610	-0.188325236247	-0.329112330146	0.000475059765	0.917223088621	N\A	0.098186817070	0.332189659733	0.325441353337	0.333519309492	0.329839776632	0.423309068595	0.101323023535	0.099650059164	0.101228389319	0.103307220205	0.101147482560	36	12	
13100000	340.247325	1	-0.256157229328	0.915069684615	1.050436889173	0.483220302040	1.145599006841	0.669544894659	0.776662083412	-0.330301501965	-0.227489125525	-0.377122862112	-0.307544721378	-0.417074409713	0.000270107258	0.918454442200	N\A	0.089464243015	0.262343433600	0.247383049602	0.256895841169	0.250881408358	0.310759484856	0.091942225112	0.091337053971	0.093516271390	0.094967244926	0.092484216261	30	9	
13150000	364.369678	1	0.485002182803	0.535381400158	0.260692773925	-0.172633958271	0.192509262103	-0.375270632663	0.077211837467	0.061989106470	0.128466216015	0.049733391370	0.052662702358	-0.002608230589	0.000206366345	0.933010950197	N\A	0.043982474041	0.186154974377	0.169604822764	0.187937404510	0.172246741549	0.235308433869	0.047844974311	0.047338049029	0.053311137403	0.050732109288	0.047533840193	46	12	
13200000	355.787159	1	0.479853849633	0.501764685049	-0.053144968547	-0.471878964032	0.265601384393	-0.003535186041	0.253067677161	0.090211741150	0.183760081410	0.025045988011	0.123168537383	0.000674088742	0.000136704199	0.917027803412	N\A	0.040627680845	0.181600786581	0.164394496001	0.180992081999	0.171094801224	0.201467193078	0.046154214836	0.045429092760	0.049604503691	0.051102727670	0.045858356460	41	7	
13250000	362.755685	1	0.464150607305	0.465964046564	-0.323552419785	-0.681160899918	0.240725953169	-0.547773030355	0.172427431570	0.158404306577	0.211504720032	0.043695486592	0.161165667535	0.080717508385	0.000245531964	0.925337855057	N\A	0.023787705931	0.174277480528	0.165354790797	0.193853227731	0.172958575992	0.246092705733	0.035224897527	0.029059648362	0.043316449742	0.038757543845	0.031614664281	41	11	
13300000	348.959323	1	0.505548644656	0.504805967556	-0.037734542263	-0.408608697368	0.339415723729	0.158659804357	0.122225478509	0.099099233595	0.200441903579	-0.008578829927	0.074577591984	0.020198700526	0.000509443083	0.919269078746	N\A	0.048464843773	0.195411043582	0.184753085763	0.200666350711	0.195682225826	0.311594400807	0.054545159235	0.050822431550	0.055754310961	0.059924612393	0.056646114463	36	8	
13350000	375.849508	1	-0.222350485917	0.689551274779	0.794561244920	0.451145917214	0.776710285918	0.527258923182	1.028667371478	-0.107386737612	-0.022702412415	-0.148656379194	-0.047478966138	-0.184692481403	0.000262295652	0.941181361809	N\A	0.068312390676	0.223455631663	0.207749265295	0.204028455790	0.210568898018	0.294892160538	0.070840709718	0.071346603280	0.069284615909	0.074300259802	0.072306011651	36	12	
13400000	357.082954	1	-0.079117365462	0.727055866053	0.751076662321	0.413209665533	0.976982316690	0.375755789412	0.805686384439	-0.128739445621	-0.057508070926	-0.203143915388	-0.072350577394	-0.191503997532	0.000344234748	0.924033857700	N\A	0.063148356200	0.196726719778	0.186185394822	0.212409790804	0.208647307330	0.296619855611	0.066638199165	0.065115436227	0.068428921858	0.070570179384	0.068216398763	33	13	
13450000	355.755776	1	-0.293824591155	0.732487734543	1.265769274470	0.735605757435	0.961048189539	0.668016623258	0.520731934052	-0.111743181896	-0.031251772948	-0.092687206252	-0.054677596626	-0.170393936465	0.000387232415	0.930260781734	N\A	0.073665854415	0.232200613674	0.224743106773	0.256524692044	0.249488195661	0.338170284190	0.075794751506	0.075268457678	0.079780231026	0.082016790587	0.078397203382	36	11	
13500000	349.808305	1	0.206308189473	0.579498692563	1.010117004006	0.481905482162	1.393758226957	0.544921206622	-0.356438822435	0.005398664896	0.110869442847	-0.028299579885	0.021370428554	-0.067760620285	0.000324050615	0.912330404709	N\A	0.063115290123	0.227351213420	0.212636395808	0.241091446535	0.225269281046	0.303553776589	0.067625017611	0.065513583619	0.069877538829	0.070989773773	0.067458495807	33	20	
13550000	366.354005	1	0.337596013056	0.586873040329	1.052243700809	0.614340132552	1.408898747831	0.829744045977	0.358071523015	0.024130439452	0.088553158762	-0.039561438037	0.052233242787	-0.070637529020	0.000308014336	0.922708276577	N\A	0.033516024691	0.177373792533	0.146108650746	0.165715022211	0.154890783984	0.246280933181	0.044884936731	0.037484661870	0.045218537588	0.046569508189	0.039490965290	34	13	
13600000	363.601296	1	0.451775507807	0.606746280464	0.467303918424	-0.048624314912	0.523488485516	0.139943708102	-0.151200852747	0.014809448323	0.077576554533	-0.082777247470	0.051436317210	-0.099114547302	0.000128954970	0.923606563481	N\A	0.029889547576	0.141130060959	0.123962435949	0.189833289958	0.141008682746	0.210768887945	0.038737942345	0.034311259985	0.044379388962	0.044331238701	0.037468591797	41	8	
13650000	363.993787	1	0.465430722918	0.492943898323	-0.009165961380	-0.289095789636	0.117281406312	-0.180702020766	0.400170905210	0.081572396682	0.188349859588	0.050924600835	0.121866505229	-0.015209912901	0.000216405558	0.921254419415	N\A	0.045039589525	0.191677751330	0.174321564621	0.184329039429	0.183070254152	0.248227807831	0.049554100026	0.048506309251	0.050958148723	0.053993177983	0.051408469154	33	12	
13700000	364.488578	1	0.438319138540	0.562844123104	0.177395757555	-0.284610454451	0.210075368930	0.046710897707	0.131062085847	-0.002463475432	0.101799205276	0.019524789787	0.063017402610	-0.046079396869	0.000159747645	0.928590622475	N\A	0.039821224604	0.166836806515	0.151032786514	0.160197704460	0.161548009834	0.281472759575	0.045483981445	0.043274580653	0.045128688209	0.050598187119	0.045610480834	33	10	
13750000	367.664058	1	1.155746371427	0.531569214890	0.197255845549	-0.355655506337	0.483140233169	-0.031330811784	-0.699269627663	0.059184275103	0.200610794123	0.015020752846	0.124722272837	-0.016579787668	0.000059456917	0.925222041484	N\A	0.053435198223	0.169767099635	0.149134304450	0.193320930043	0.166272427609	0.256307533660	0.057704010243	0.055520128663	0.061813413265	0.064747670385	0.059188742687	35	14	
13800000	360.899767	1	0.410122975904	0.616404725515	-0.167537358341	-0.558124485954	0.377974756751	-0.587718327668	0.292400550133	-0.018152294605	0.100346730334	-0.130797913322	0.065717866486	-0.127288634749	0.000075709140	0.920626131951	N\A	0.039393048007	0.142950452087	0.125628363579	0.176640716466	0.137669471237	0.319646611365	0.046028511955	0.042988492137	0.049398320456	0.050017972081	0.047690703328	38	8	
13850000	351.499629	1	0.604089425497	0.480681765057	0.629817328036	-0.373590160346	0.271931402709	-0.253569700304	0.011302615830	0.122428907477	0.159465361584	0.046199929707	0.144075395799	-0.002226465121	0.000147281786	0.917543649572	N\A	0.052060105296	0.221501911617	0.198324718818	0.221259498416	0.206387653720	0.278237491960	0.057680145568	0.054558373107	0.062847604438	0.061861048845	0.056688155296	38	12	
13900000	369.202551	1	0.629049615581	0.472841132884	0.667171150682	-0.572599321199	0.013909928852	-0.336541138174	0.714126570842	0.100790503065	0.204881409853	0.063578395018	0.164905983071	0.042577649506	0.000272654376	0.936558578993	N\A	0.041952072638	0.195994821220	0.186840661807	0.210285241110	0.193999543947	0.266264868900	0.045072813576	0.044949118296	0.052212481638	0.053353300107	0.047271319191	39	14	
13950000	371.311210	1	0.348923272111	0.587920306132	1.489470251938	-0.204963884025	0.376404811565	0.061930108410	0.267363903503	0.007736277041	0.067696074391	-0.084165369790	0.046855868757	-0.034145898849	0.000272461763	0.934409911724	N\A	0.049537051786	0.194646975506	0.182915582716	0.208223474421	0.197621678260	0.271593744366	0.052965658441	0.052331506717	0.057125718339	0.057765785781	0.054657382215	26	13	
14000000	356.829960	1	0.593148812301	0.497794191085	1.374266677839	-0.143196877046	0.240447683387	-0.130336159961	-0.190075134101	0.080768291837	0.193310144991	0.056414582719	0.139131171571	0.054008350957	0.000253847877	0.923384269291	N\A	0.048780583000	0.208783635346	0.188494445643	0.197588423514	0.195934993557	0.259587195533	0.054885532687	0.052534718533	0.054534780847	0.059926202296	0.051975752150	36	12	
14050000	373.161991	1	1.047070232968	0.515112572754	1.410320170788	-0.068105104724	0.543672305894	-0.003543725536	-0.329004868651	0.051096665672	0.142278319768	0.033738229428	0.119126478137	-0.016295668097	0.000336961942	0.934496284272	N\A	0.044311308416	0.189336528620	0.171241300212	0.180995928405	0.177151073657	0.262091514085	0.049342734542	0.048079779892	0.050079568304	0.054014040064	0.046824730048	30	13	
14100000	362.550004	1	0.384048312397	0.493197353590	0.816789750453	-0.339063619225	0.268850012638	0.102378345490	0.453613540227	0.082434835777	0.227124870854	0.069168819652	0.082646033718	-0.000159361600	0.000156729516	0.933134962389	N\A	0.038329717180	0.161340622231	0.149074765132	0.164975521626	0.154600036446	0.206836655446	0.042449306674	0.042391336492	0.046633848301	0.046653992067	0.042796976484	41	13	
14150000	371.935378	1	0.500428436705	0.564488623989	0.610858933028	-0.229521178120	0.056370085874	-0.046502632748	0.078157568435	0.084031428503	0.120335751047	0.032764928954	0.059013130646	-0.070625395645	0.000085504686	0.928984847212	N\A	0.044523644341	0.181087220097	0.159256608932	0.173049335877	0.163719545917	0.259126479792	0.050337827462	0.047351753645	0.051714735271	0.052705974352	0.049698139429	34	12	
14200000	377.925233	1	0.482647536978	0.565201399543	0.529264928467	-0.307698359837	0.382897786468	0.021387957645	-0.011407452064	0.045243629634	0.093203933996	-0.016159796051	0.036482616775	0.000039899218	0.000213018693	0.930316412342	N\A	0.050844223924	0.195969447566	0.176822389188	0.188465534310	0.183873367790	0.244738838117	0.056290048933	0.053386825889	0.056087525339	0.059832809908	0.054773508673	38	13	
14250000	389.396154	1	0.385693560671	0.601307131489	1.198330602431	-0.253580810927	0.507842972356	-0.056101114393	0.114442861020	-0.018766343614	0.087594711398	-0.066177311783	0.063766072880	-0.066305961154	0.000118057947	0.951007115188	N\A	0.030460013929	0.187275292521	0.166787788676	0.166848241048	0.181243508020	0.290638772532	0.037904568262	0.034907390485	0.035767948147	0.045973462060	0.032447310666	42	13	
14300000	382.434254	1	0.473583615305	0.529954579881	0.793716218352	-0.279540581512	0.095088777529	0.034817988876	0.128749798685	0.104856758859	0.143844371240	0.026376631464	0.059750053667	0.017899609427	0.000212984404	0.925942589573	N\A	0.044682155997	0.191523070430	0.171942788635	0.183259064446	0.177314523070	0.245434883351	0.050967836680	0.047865551424	0.050611081121	0.053209666983	0.050046759176	34	16	
14350000	375.168768	1	-0.111642258904	0.463072238628	0.754882645050	-0.490048664271	-0.114545348272	0.067249431553	0.600923497675	0.117826835293	0.238535780532	0.117374075394	0.142801895852	0.060688087967	0.000231309393	0.927913717347	N\A	0.047799238193	0.200338464424	0.179896353831	0.193472298787	0.188275836636	0.253121767376	0.053345233614	0.050446368353	0.053928380888	0.058382393301	0.052853668514	34	18	
14400000	357.035766	1	0.618476477827	0.526117034583	0.805099674092	-0.285060517537	0.044342664034	0.015726336692	-0.086914789068	0.067310396313	0.182979431585	0.095141857310	0.091156085355	-0.044328841293	0.000226800862	0.935299548474	N\A	0.030415076235	0.146078631938	0.138868151025	0.164072829289	0.153986130589	0.228268850164	0.034421755662	0.035051637157	0.043775231478	0.044863232040	0.041286562561	32	10	
14450000	357.152152	1	1.038582793190	0.535932755408	0.596343474762	-0.401248854449	0.370916128562	0.058241180912	-0.181669817076	0.027290422086	0.157986247298	-0.037031439611	0.037976237336	-0.046615254463	0.000167936029	0.927234718532	N\A	0.039676390684	0.167937222344	0.153483938095	0.228120710503	0.165165110473	0.213512866398	0.045641123186	0.042725033216	0.057057999073	0.051136125586	0.043389745430	40	11	
14500000	353.073512	1	0.687253205301	0.451234314626	0.060017131708	-0.408831419639	0.175083866125	-0.506220075229	-0.040204219100	0.107775100055	0.190961321796	0.093137543337	0.236549711514	0.073542615538	0.000166770270	0.922536397801	N\A	0.039538440345	0.169852930122	0.152584854780	0.196928054521	0.157318709092	0.284711325386	0.045234448960	0.042897102019	0.050731231044	0.047727052548	0.048656847271	42	9	
14550000	342.381318	1	0.605726201267	0.633597689168	0.315208022642	-0.255373221241	0.075517533938	-0.144640616804	-0.089067611442	-0.060654771734	0.039133493827	-0.005011038578	0.003135538337	-0.159105639907	0.000216274846	0.905891909755	N\A	0.064118081411	0.212207200555	0.192477241102	0.215901335811	0.200633848784	0.260287695446	0.070816601109	0.066311187984	0.071529278643	0.072774077752	0.069892913609	43	8	
14600000	344.687106	1	0.153675374814	0.683238057213	1.109644564555	0.733359042567	0.112499139715	0.753194227118	0.228141277539	-0.086003543552	-0.054192207006	-0.059874533925	-0.042831336271	-0.114631479475	0.000176235328	0.909622739474	N\A	0.064980397874	0.203861832494	0.192702422349	0.207415708156	0.195686748362	0.256585072017	0.069727161731	0.067513874171	0.071240486994	0.070248087832	0.071224068754	45	8	
14650000	369.889341	1	-0.082944285173	0.498854059760	0.615980706056	0.027560240824	0.905788074492	0.152615872551	0.691994937929	0.080233704794	0.179272609074	0.033313720530	0.130940580690	-0.021735820683	0.000182566786	0.925376728082	N\A	0.041368626624	0.179088554330	0.160147593985	0.174260089463	0.165667377839	0.223896875186	0.048363363159	0.045000816830	0.048312421407	0.049705745492	0.045992465263	41	14	
14700000	371.277472	1	0.253740231687	0.552889997861	-0.937190789576	-1.564439396679	-0.473639983441	-1.354580467923	0.521791731242	0.064277419414	0.124547559456	0.004037799584	0.164136185138	-0.069929675220	0.000359920834	0.925271354895	N\A	0.046591718714	0.186892019610	0.168545251532	0.176097647446	0.172659085596	0.265981517348	0.053138689126	0.050372864234	0.051295623176	0.054595580509	0.050577756867	37	16	
14750000	381.424506	1	1.457181963414	0.562883221643	-1.130888390864	-1.580434106608	-0.474029873448	-1.381148105574	0.158127333689	0.041548455867	0.078544601544	-0.008618385592	0.073290295584	-0.074800388844	0.000281025263	0.941094325989	N\A	0.051325465851	0.206403496118	0.195411023630	0.206768708612	0.201377091809	0.272948179634	0.055912050262	0.053013658553	0.056951285049	0.059605985438	0.054467234625	29	18	
14800000	364.031282	1	1.500338643220	0.441183762837	-0.312557559858	-0.893352151248	0.390282879865	-0.507281903535	-1.082667318230	0.142785510429	0.245175229336	0.092496657725	0.175221514463	0.111155892192	0.000224410879	0.913599840057	N\A	0.049875558949	0.198775792172	0.180266520543	0.210036552423	0.183775418257	0.255423438475	0.054754856252	0.053100153461	0.058650788468	0.058483081650	0.056541536978	31	13	
14850000	375.531803	1	1.184160971860	0.463247874763	-1.110462628511	-1.552508259557	-0.507889095251	-1.256879343780	-0.646909131989	0.141012174461	0.249705091933	0.129023586511	0.141895697507	0.074908954066	0.000257820990	0.935210809094	N\A	0.049910919095	0.190316750747	0.187752463810	0.198998662625	0.196724957718	0.262759358303	0.053223916418	0.052595957785	0.055480705741	0.061416559815	0.053382278636	39	15	
14900000	365.095075	1	1.490603181566	0.575083194590	-0.304690511806	-0.775380945346	0.056985210204	-0.590491271163	-0.951299841243	0.023140916049	0.123088309078	0.030698682281	0.050732330413	-0.068284440051	0.000226878042	0.925457828306	N\A	0.024431563482	0.144843125451	0.118652967330	0.133276888517	0.140939855540	0.212329094617	0.036444980598	0.030608572448	0.032916409060	0.045065745652	0.032353677692	31	11	
14950000	362.419484	1	0.231669037145	0.597262429714	0.133768636962	-0.469735037826	0.470041971312	0.031658519501	1.592701153653	-0.015188326449	0.111230945969	-0.023780030604	0.077233587063	-0.074798695761	0.000208858897	0.933743014039	N\A	0.044247293207	0.188804996795	0.171638677514	0.180440469531	0.174123335632	0.238287009697	0.049171724691	0.047556743695	0.050028545244	0.051769630413	0.048918342880	28	14	
15000000	345.810759	1	0.314200189232	0.614689597205	-0.006467748138	-0.413075978420	0.454500017494	0.227679698892	0.165540217454	-0.031076847349	0.053780194517	-0.093875405985	0.036538662841	-0.080568153056	0.000164835901	0.923703466678	N\A	0.059656477113	0.203381947547	0.191293479958	0.204865149036	0.217260397189	0.245897320577	0.063119147331	0.062610155179	0.062768339663	0.070215768454	0.063754670568	34	9	
15050000	376.389481	1	1.026237635310	0.440901139350	0.204327826922	-0.223332827118	0.421080042324	-0.095605113203	-0.311897502160	0.165634305303	0.228607420027	0.064866049719	0.192900291012	0.059429581385	0.000301299469	0.926514661950	N\A	0.059067255417	0.199784690601	0.190788728693	0.217833845450	0.202640271202	0.286656844673	0.062545446213	0.061914961705	0.064138968858	0.067471267848	0.062173418053	32	12	
15100000	337.562662	1	0.516141298081	0.560797979707	0.681175866637	0.263569505774	0.374447918569	0.172682051066	-0.056404930498	0.077559451463	0.113680103047	0.026813317887	0.113284359517	0.040449115366	0.000137328530	0.921065518441	N\A	0.035879022629	0.153965349517	0.138435120759	0.148061173537	0.148920159102	0.207539967712	0.044412876549	0.040175070014	0.041373886598	0.046361948328	0.049229438486	37	8	
15150000	356.965029	1	0.238530265417	0.650016912943	0.930526640129	0.540538410250	1.209988586101	0.938046824545	0.601682972934	-0.100263474542	0.036716341272	-0.157811711791	-0.022251602172	-0.190483545436	0.000252378825	0.919438098328	N\A	0.062559890322	0.219185893840	0.199582453305	0.209504443943	0.199290482978	0.312138789748	0.067580731523	0.065221798139	0.067364094237	0.066804832701	0.066835577433	28	11	
15200000	349.655015	1	0.295654137875	0.617245271744	0.984139817018	0.445110651401	1.039018582171	0.682474609836	0.473938452240	0.013150811117	0.052720868934	-0.082483202702	-0.055216747010	-0.107416008825	0.000278208394	0.908849367346	N\A	0.076199695910	0.237766532865	0.226287874885	0.267306372347	0.225607934715	0.297586107598	0.083009492010	0.077979986664	0.084092992094	0.081430109864	0.079389055704	36	12	
15250000	356.987385	1	0.612101536210	0.549440351222	0.052607040226	-0.274471045870	0.082070042769	-0.259872018756	-0.189481354073	0.082147994295	0.121585982978	-0.009263606796	0.134983681629	-0.057017465776	0.001184103395	0.928006720187	N\A	0.044948623324	0.190891280751	0.172450320128	0.182419276478	0.175305772700	0.326303384755	0.049040353961	0.048376436753	0.050817796550	0.052261992757	0.052612362632	33	11	
15300000	380.109982	1	0.689212759080	0.442447650878	0.152173367250	-0.310780506851	0.204566628674	-0.225805867181	-0.722954104971	0.201627551040	0.229236587867	0.125601999958	0.193240633021	0.041136837255	0.000396171858	0.982130500973	N\A	0.033683445488	0.153575734361	0.134694951125	0.140438041145	0.147356805439	0.252920986361	0.034132661642	0.037157711288	0.038329136908	0.048627137697	0.036977801727	32	15	
15350000	361.030376	1	-0.356797879972	0.514947604781	0.495854958633	0.149034393428	0.599343301653	0.305724145364	0.889129745023	0.109346747385	0.166963281593	0.000988399510	0.141941757984	0.024821959328	0.000255814097	0.928960759246	N\A	0.052351442738	0.197882622979	0.189514746831	0.198954278129	0.185886039624	0.336654579977	0.055727304477	0.055061885969	0.057310315145	0.059248679752	0.059576622344	42	11	
15400000	361.440088	1	-0.017917898902	0.485926863351	0.728879325238	0.080997179652	0.210060646774	0.206410517913	0.816522904824	0.076518186001	0.176575481818	0.132865157965	0.176063831971	0.008798789121	0.000247038683	0.923547237194	N\A	0.056822255201	0.223697788201	0.207446300799	0.216895474662	0.210509269375	0.411268546705	0.060017988229	0.060018525017	0.062217467496	0.063911232569	0.060489743401	27	13	
15450000	354.970783	1	0.892437434020	0.637685181232	1.003598029256	0.214865524412	0.497233477014	0.451924355632	-0.054243347798	-0.059176899159	0.038374225258	-0.073634918169	-0.075545470290	-0.133970186057	0.000439065914	0.922189342258	N\A	0.024480802631	0.205326717977	0.174918312851	0.196265062564	0.181159130202	0.289616003459	0.035833115472	0.030052811170	0.041451254379	0.040357848617	0.034344028753	39	9	
15500000	365.159929	1	0.566529417466	0.552513840631	0.202925795190	-0.134679551900	0.407891715913	-0.118652040469	-0.204242529918	0.085357687417	0.107631366192	-0.007131048931	0.159737385703	-0.026262401200	0.000189642183	0.918043439258	N\A	0.040304515628	0.179085415963	0.160778456731	0.218417897918	0.169998367237	0.227939721762	0.047262256558	0.043548440903	0.054577460631	0.052374826533	0.046774450235	35	10	
15550000	365.227916	1	0.259923583835	0.654028051596	0.381945937354	-0.064478654983	0.539737046789	-0.386899180517	0.702269519850	-0.070240864005	-0.015467204768	-0.156123599616	0.005308648515	-0.172025780144	0.000061060753	0.921659248232	N\A	0.040667871108	0.155572961934	0.139155529703	0.188122045943	0.155236103120	0.240263397649	0.048315067378	0.043517135426	0.050913639584	0.051742441968	0.045797358941	43	15	
15600000	348.767263	1	0.602272970857	0.648257414902	-0.021001901490	-0.488461544038	0.153377933346	-0.266280707348	0.033065018761	-0.084067443829	0.017968466188	-0.068793557633	0.009249373413	-0.146364055331	0.000344442538	0.924731914401	N\A	0.034820182477	0.222834679468	0.214401078229	0.229843504656	0.220476606024	0.301735354818	0.039188704050	0.039484796973	0.046146880315	0.048341564312	0.041102108681	32	10	
15650000	365.494960	1	0.382662919536	0.539191907768	0.605672765959	0.087483831234	0.422894562552	0.069277522594	0.086123784533	0.042575888493	0.156258040906	0.030506757980	0.091051038598	-0.009389285128	0.000250818544	0.988833837923	N\A	0.062983794413	0.213251555195	0.199721798436	0.195773683284	0.202814475187	0.268629057572	0.067472605443	0.066651219270	0.063084044092	0.069219818685	0.065958653079	42	11	
15700000	346.501742	1	0.586504985165	0.504189946970	0.268175001651	-0.221503014866	0.379216625067	0.116021453881	-0.231232156270	0.099412113922	0.192047425595	0.042771058362	0.151730152913	0.032662147524	0.000092065859	0.913585138630	N\A	0.030208402921	0.192457953464	0.146926239674	0.158920196454	0.148587666888	0.173468959618	0.037298824899	0.036446977975	0.039397579533	0.041250151645	0.042209817768	30	12	
15750000	338.354906	1	0.786165026426	0.526310827554	-0.407825790309	-0.885455745958	-0.251393656751	-0.637059961849	-0.488028106313	0.037504909504	0.149932400376	0.068342171322	0.059164127156	0.027874425706	0.000393975430	0.920389886069	N\A	0.042203091428	0.216576832110	0.210922424449	0.248642950495	0.214416992014	0.311866042600	0.045559043623	0.046383093504	0.056885950093	0.050415667332	0.049320320025	23	7	
15800000	352.281547	1	0.363228213924	0.668924435875	0.554177082040	-0.056909633913	0.534519210323	0.083763696619	-0.850658413266	-0.092139857966	0.010013117857	-0.124948079685	-0.024153127509	-0.117699109588	0.000226245576	0.914145318636	N\A	0.090084238728	0.254530643539	0.239624561898	0.246826801251	0.241546550632	0.294658599720	0.093652426216	0.092245256757	0.093396351210	0.094616432265	0.092688385539	28	10	
15850000	353.417780	1	0.677897461715	0.541102456384	0.597888751242	0.040635778659	-0.936769039413	0.057324036374	-0.167695331324	0.050755643756	0.137538480390	-0.001692750884	0.085262525348	-0.003989362669	0.000368351012	0.919917781496	N\A	0.093290762278	0.264370374019	0.256425981075	0.282181384650	0.274920641089	0.350089909872	0.095640681073	0.094804059718	0.098082404050	0.099483068961	0.095804155208	26	11	
15900000	350.035461	1	0.107612100769	0.673661905653	0.647263468807	0.162785645210	0.393611837051	0.146735791184	0.588036086215	-0.095581883304	-0.001996695141	-0.060169830849	-0.006285898737	-0.172696099939	0.000463960445	0.918730388674	N\A	0.062715788777	0.236941371913	0.227010852053	0.251134340422	0.246193572047	0.347389173890	0.065735839788	0.065446022705	0.070324036977	0.072624094050	0.065732269949	46	13	
15950000	360.270494	1	-0.910861667857	1.077922766917	1.483238810483	1.035457377494	1.426439858545	1.166789903976	1.744834434941	-0.488888298017	-0.407457165516	-0.505365207822	-0.463731565355	-0.587203430575	0.000836217262	0.926386056756	N\A	0.088535976701	0.302711024399	0.294088427255	0.305482559863	0.295055130745	0.468092845451	0.090851446041	0.090116784439	0.093848401789	0.091952291476	0.091386748832	34	15	
16000000	360.629809	1	-0.759073713098	1.078118913381	1.480352107896	1.024133607781	1.531340652195	1.311399153463	1.288651761735	-0.520782376007	-0.377024950346	-0.512241501617	-0.447733589116	-0.592808674837	0.000243418245	0.929386811942	N\A	0.080815031198	0.238933923701	0.222935348444	0.233275897596	0.222732401854	0.336545495641	0.083815183305	0.082499433302	0.085036439643	0.085170468623	0.083958009333	43	13	
