Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m8-VR-006.txt
Log File Name:                   SEP_d1_m8-VR-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1409892271
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m8-VR-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
2050000	543.514993	1	-1.976524281277	1.155003536645	-0.037321460245	-0.009670546308	0.000080562257	0.973040279440	N\A	0.042398787913	0.005012007593	0.017383554541	40	32	
2100000	550.180022	1	-1.726613174134	1.028464660369	-0.028346734504	0.026028763153	0.000062655748	0.975396796754	N\A	0.041902769534	0.006028603501	0.018576874025	37	29	
2150000	541.058932	1	-1.845711168847	1.088879982968	-0.025801158331	-0.014964437357	0.000071105049	0.976726889973	N\A	0.038177233902	0.004441898878	0.015647333444	50	29	
2200000	547.740685	1	-2.104824979164	1.232497074266	-0.041092955377	-0.032239223059	0.000068631691	0.972748498896	N\A	0.046808418227	0.006255380231	0.018514487095	44	25	
2250000	553.999673	1	-1.913949848241	1.112215575303	-0.026333935325	-0.008080534920	0.000048041663	0.978552838410	N\A	0.041728003028	0.005370414058	0.016622417198	46	23	
2300000	546.657090	1	-1.752360751223	1.032375654817	-0.033609707250	0.060436616112	0.000057443951	0.977151771686	N\A	0.039753757249	0.005367111637	0.017183597955	36	29	
2350000	542.721377	1	-1.834406817691	1.072875640575	-0.024688167609	0.006055097351	0.000051369406	0.978467223163	N\A	0.039769794734	0.005653707165	0.016822785532	42	21	
2400000	543.802091	1	-1.869914782357	1.083122269946	-0.032209121456	0.022708593148	0.000104173720	0.976155246273	N\A	0.037754392827	0.005321755581	0.016238753318	48	24	
2450000	534.449675	1	-2.066934361705	1.182517420419	-0.039000278384	-0.011090492406	0.000060435800	0.975984126294	N\A	0.043040795769	0.005983926614	0.019273752899	57	29	
2500000	541.478063	1	-1.794326085253	1.065380538615	-0.028658693382	0.014074291912	0.000059929255	0.975461403613	N\A	0.044404927893	0.006041490693	0.017987461875	45	25	
2550000	536.888634	1	-1.934128351665	1.119109975403	-0.036468057268	0.023457004425	0.000072418494	0.972940480856	N\A	0.046307463242	0.006021419900	0.019868015045	39	28	
2600000	541.045346	1	-1.721066907840	1.034849327819	-0.028036585904	0.015650530270	0.000021278720	0.971474958731	N\A	0.044122344667	0.005700744143	0.018141984884	44	27	
2650000	560.795534	1	-1.830122336700	1.087598552647	-0.038463233922	0.044027441522	0.000015570606	0.976321568345	N\A	0.040586251070	0.005462027831	0.017598992464	50	23	
2700000	536.804804	1	-2.082701392842	1.228571415817	-0.041776704106	-0.033174234127	0.000011743244	0.974490670639	N\A	0.047330447693	0.006210650842	0.019206493307	37	32	
2750000	541.894551	1	-1.794366935128	1.047883774958	-0.022284034752	-0.000541263557	0.000010520512	0.977274772885	N\A	0.041248302080	0.005790908131	0.017507291978	46	26	
2800000	544.370879	1	-1.837683144602	1.086754453282	-0.035825246096	0.035221914798	0.000002507507	0.975887842963	N\A	0.044731335702	0.005083407353	0.016608702999	59	29	
2850000	543.411573	1	-1.806144922935	1.085704486599	-0.034846650357	0.017947667054	0.000035928171	0.977448410813	N\A	0.045688302053	0.005799108079	0.018052112027	57	22	
2900000	543.717103	1	-1.842058414195	1.083349499908	-0.036765636993	0.037138736812	0.000065707358	0.978018967128	N\A	0.043923896881	0.006435860651	0.015750969344	46	27	
2950000	535.803063	1	-1.711484297629	1.008398110118	-0.018315323109	0.008055041822	0.000061413673	0.978914249072	N\A	0.037771373684	0.004507744475	0.017433235098	43	26	
3000000	551.224943	1	-1.883624431006	1.112135974438	-0.036282068676	0.016691500464	0.000083053200	0.975937565341	N\A	0.042747172216	0.005765277498	0.018585075788	36	23	
3050000	527.965128	1	-1.836693422990	1.067385247280	-0.035461044704	0.059987842726	0.000042006347	0.974860477785	N\A	0.047464155191	0.006414793017	0.019819671732	49	26	
3100000	546.685368	1	-1.891353563827	1.115072088108	-0.038127982184	0.029738760634	0.000054620315	0.977700668836	N\A	0.040541001628	0.005458766367	0.017220852856	43	23	
3150000	545.919205	1	-1.764002053216	1.050884227930	-0.038036377126	0.055871153328	0.000075010472	0.973325518552	N\A	0.041762558714	0.005943011626	0.018022666447	46	30	
3200000	545.180498	1	-1.883987920439	1.091406054546	-0.030491560994	0.009371081144	0.000089084204	0.974189001107	N\A	0.044861654688	0.006094887665	0.018017607604	34	24	
3250000	552.930807	1	-1.805196243245	1.076651807805	-0.035397228360	0.035771914703	0.000060753549	0.981453642502	N\A	0.040404771719	0.005529711707	0.015771415203	47	19	
3300000	532.903094	1	-1.969667883903	1.152518630744	-0.040227031286	0.004495501867	0.000081740137	0.970748041166	N\A	0.044617192788	0.006058144656	0.020138702970	52	22	
3350000	527.543897	1	-1.915196221064	1.130635809649	-0.041729764833	0.029220567771	0.000072023307	0.973257548688	N\A	0.041193216861	0.005446064875	0.018326940560	53	17	
3400000	538.275516	1	-2.029798870750	1.194887112069	-0.044945916569	-0.004597397314	0.000077993177	0.976913533834	N\A	0.043524276180	0.005929385776	0.015752508441	43	24	
3450000	532.001013	1	-1.793646761741	1.066966713540	-0.029463307105	0.014750329495	0.000058096167	0.973067415199	N\A	0.046583348725	0.006466490916	0.019087416370	48	21	
3500000	544.962555	1	-1.835886541522	1.077567891149	-0.027337699896	0.009055862235	0.000069765039	0.972895799224	N\A	0.046801373195	0.005646118283	0.018799154231	40	14	
3550000	548.967392	1	-1.885514231842	1.135438812476	-0.045936479274	0.031049649065	0.000041134279	0.975544104401	N\A	0.044162807271	0.006092906481	0.019121409688	41	23	
3600000	539.458664	1	-1.667746215110	0.988556433838	-0.019024892622	0.025056453443	0.000061328563	0.973395202319	N\A	0.048258272043	0.005661998410	0.018793475211	50	24	
3650000	551.262071	1	-1.799311614885	1.076304964706	-0.034089333502	0.030997482525	0.000050942064	0.977748980999	N\A	0.041867338959	0.005497225135	0.016663202230	62	21	
3700000	541.836849	1	-1.836569336682	1.069052391801	-0.030198323322	0.009981176688	0.000069889615	0.970434185671	N\A	0.045462127956	0.005896558506	0.019481936938	34	23	
3750000	542.080004	1	-1.712336421781	1.005510908785	-0.029272920456	0.059867474451	0.000059676185	0.976970260197	N\A	0.041521810475	0.005622593838	0.017624044231	58	21	
3800000	521.011993	1	-1.861173306612	1.066401882434	-0.021352138075	-0.006127120903	0.000051140801	0.975816812882	N\A	0.044101832690	0.006255341385	0.018803427214	59	30	
3850000	523.910355	1	-2.048289146827	1.213994333663	-0.047468172552	-0.006900903988	0.000057327426	0.972721740962	N\A	0.050883555556	0.006776777567	0.019648805508	40	20	
3900000	531.281750	1	-1.754848876370	1.034902938167	-0.035901216841	0.071268027320	0.000051580280	0.974022388709	N\A	0.043859613262	0.006205565987	0.018871645750	44	29	
3950000	547.730524	1	-1.939767644257	1.164672115120	-0.052538593941	0.053497190664	0.000058172993	0.980944432612	N\A	0.042141045258	0.006117715262	0.016691627544	50	27	
4000000	548.836262	1	-1.922358260334	1.143976947838	-0.034065895628	-0.015353426862	0.000066833858	0.974171147348	N\A	0.043327305503	0.005894163225	0.018344896306	41	17	
4050000	541.028108	1	-1.802764953858	1.056654844381	-0.031825126029	0.044211977148	0.000067673602	0.976191704154	N\A	0.042641545127	0.005824208160	0.018496748427	51	21	
4100000	538.407870	1	-2.051501395106	1.216684723036	-0.055721951114	0.042858233660	0.000064041513	0.975812691039	N\A	0.042418362379	0.005288420361	0.017397323360	40	24	
4150000	550.480245	1	-1.827527813052	1.085543718517	-0.033558035277	0.026621598857	0.000058818315	0.976473587672	N\A	0.040188483780	0.005511031911	0.017833372405	50	18	
4200000	529.210181	1	-1.888789790286	1.122474916575	-0.038112078635	0.023616341213	0.000082428034	0.973771231317	N\A	0.044560740819	0.006507885949	0.020573601994	50	28	
4250000	535.563042	1	-1.737099706108	0.987905991938	-0.016614211337	0.002386717004	0.000111080245	0.971262702727	N\A	0.046993910557	0.005603797534	0.018842664313	37	30	
4300000	541.357871	1	-1.878634090147	1.097737300066	-0.037253725165	0.031687654061	0.000065548900	0.976504959951	N\A	0.046124520906	0.006735924199	0.018737647771	49	23	
4350000	537.350825	1	-1.848166900900	1.082327305432	-0.033570859176	0.023729549320	0.000075054642	0.973911937165	N\A	0.044532147708	0.005736405406	0.018425662293	53	31	
4400000	547.524537	1	-1.880586970057	1.074697718144	-0.031598849462	0.029427264985	0.000074321603	0.973236287631	N\A	0.044870341071	0.005599294491	0.018264931867	37	27	
4450000	552.426194	1	-1.797178761774	1.069778047578	-0.033663011760	0.026019869481	0.000063248399	0.975955232539	N\A	0.043012249167	0.005611559870	0.018068613855	43	20	
4500000	552.160796	1	-1.790631278624	1.061105356331	-0.031825276982	0.036302300750	0.000078850152	0.977884069324	N\A	0.035858859504	0.005505249092	0.016856636221	39	21	
4550000	530.662834	1	-1.748177056626	1.042027981487	-0.028432094512	0.030867217572	0.000075392640	0.977787885449	N\A	0.044396297711	0.006371369056	0.019261213164	41	19	
4600000	555.764522	1	-1.865673276281	1.102554475207	-0.032978794316	0.016245528586	0.000073377481	0.977509876745	N\A	0.041094836792	0.005565029460	0.017321537547	39	21	
4650000	543.924984	1	-1.797581632239	1.065657588825	-0.032839574777	0.031776588023	0.000067125616	0.976278706453	N\A	0.046056990751	0.006012013984	0.019058482819	48	31	
4700000	535.170763	1	-1.881156443131	1.108636258180	-0.033670618832	0.016636059069	0.000055409933	0.975167134089	N\A	0.047057549209	0.006426586217	0.019098547569	46	25	
4750000	538.732198	1	-1.784931118259	1.044597438711	-0.031037827941	0.040905539468	0.000082596620	0.976550675826	N\A	0.045160833070	0.005787566926	0.017717094650	46	21	
4800000	550.595282	1	-1.957956042011	1.154682900295	-0.038011950554	0.004233585576	0.000052903325	0.978501393937	N\A	0.040830624006	0.005995571711	0.017925023141	44	25	
4850000	534.650364	1	-1.835010237761	1.083655176457	-0.032887358056	0.012717144297	0.000070946399	0.973582981409	N\A	0.044587281429	0.006184264402	0.018115137735	30	24	
4900000	541.160581	1	-1.885888526544	1.123459999838	-0.040975056901	0.029852291127	0.000080877956	0.972062928367	N\A	0.047434340204	0.006371365412	0.018388245508	48	16	
4950000	544.900127	1	-1.787145784645	1.085171606859	-0.039867474991	0.038078677450	0.000015642891	0.975981730977	N\A	0.046436795857	0.006368926115	0.019430244491	40	29	
5000000	542.367520	1	-1.846636361235	1.108833985566	-0.044657088950	0.047742532412	0.000013820922	0.973633806899	N\A	0.044287551878	0.006306440256	0.019666017898	46	21	
5050000	543.121161	1	-1.796194950039	1.065674065040	-0.031842289748	0.029304956658	0.000002348713	0.985304462944	N\A	0.045946285298	0.006193809323	0.014296105020	43	36	
5100000	537.533712	1	-1.817031400766	1.061197750308	-0.029662965110	0.034621868685	0.000003598992	0.977099322958	N\A	0.045052746728	0.006210842408	0.019998868004	54	25	
5150000	530.995967	1	-1.972360362449	1.173571420300	-0.031933349774	-0.054337315196	0.000007149348	0.976704255158	N\A	0.043174938500	0.005429538176	0.018502780805	45	26	
5200000	543.852167	1	-1.845127182675	1.099310696306	-0.044079119753	0.059574707995	0.000006918968	0.976546036040	N\A	0.046614013804	0.006483445100	0.018784116285	43	27	
5250000	541.684877	1	-2.025405842091	1.183631963249	-0.047058996167	0.026670538520	0.000012026836	0.973367015533	N\A	0.042779322467	0.005691228631	0.017708523929	35	28	
5300000	535.476549	1	-1.811397905982	1.079127947572	-0.028229468154	0.000823584067	0.000010391739	0.975146395480	N\A	0.042705158659	0.006179631939	0.016820228205	50	29	
5350000	551.264070	1	-1.941569239771	1.152603169098	-0.042927901438	0.009939588493	0.000006730676	0.975517236357	N\A	0.045126986972	0.005913874955	0.019130987994	47	28	
5400000	544.851725	1	-1.801671499846	1.061285054686	-0.033667774015	0.045550923209	0.000011250506	0.978624942689	N\A	0.037664681747	0.005405000365	0.017655056728	48	29	
5450000	553.756704	1	-1.843631428922	1.094012512813	-0.038952665454	0.033489596158	0.000014386421	0.975997790903	N\A	0.041489083631	0.005723172744	0.016792894518	43	24	
5500000	552.383935	1	-1.737822993618	1.036291233379	-0.028139465464	0.020797847408	0.000065798904	0.974897436795	N\A	0.043461927469	0.005366346431	0.018021005867	50	30	
5550000	547.523499	1	-1.652627558322	0.967117281121	-0.021004591289	0.042226309625	0.000060978179	0.975591169592	N\A	0.042883853487	0.005571417336	0.017737063893	42	22	
5600000	528.688469	1	-1.927560859461	1.131880321809	-0.036592212778	0.001305806459	0.000076654869	0.972215266506	N\A	0.044869441910	0.006519375590	0.019366903178	44	26	
5650000	538.402994	1	-1.863079383852	1.106486813920	-0.039846370925	0.026346177052	0.000056128619	0.974173246472	N\A	0.042649352353	0.006009645399	0.017794327308	48	20	
5700000	549.474784	1	-1.909150512415	1.131993702216	-0.030416582423	-0.019520048229	0.000056517903	0.977387661526	N\A	0.036789228293	0.005242111149	0.015731877908	42	20	
5750000	535.998892	1	-1.819134279512	1.059467996572	-0.034480353307	0.054201572620	0.000064967078	0.973907310109	N\A	0.044039755202	0.006273776867	0.018545572817	39	21	
5800000	554.052744	1	-1.868056098487	1.099976967200	-0.029454901410	0.003833359283	0.000069300630	0.976072487145	N\A	0.039715093621	0.005204651390	0.018158214840	54	23	
5850000	544.951931	1	-1.815449489723	1.069665471460	-0.028386625942	0.004872223029	0.000062472569	0.975551202307	N\A	0.042797584492	0.006078339274	0.018535902624	38	29	
5900000	523.402397	1	-1.862022900753	1.062177885076	-0.026274072064	0.009701979130	0.000091426629	0.971554669508	N\A	0.041449996606	0.004988417771	0.018093058571	43	23	
5950000	531.086063	1	-1.817373369787	1.068246040296	-0.028742636981	0.007606840900	0.000045312345	0.972856022652	N\A	0.043192882581	0.005871212368	0.018703410659	44	30	
6000000	529.279682	1	-1.891503200307	1.085250067838	-0.031361329646	0.015791877003	0.000068214218	0.973958167492	N\A	0.041038677547	0.005046360001	0.017740528784	50	23	
6050000	545.702768	1	-1.814934404833	1.089339694670	-0.046024114513	0.065518099389	0.000090595524	0.975783375803	N\A	0.039853143259	0.005658525566	0.016065934748	40	17	
6100000	540.295952	1	-1.815431787808	1.042178784415	-0.024148601202	0.022666432938	0.000085042536	0.974615610778	N\A	0.045915073899	0.005646264646	0.018635194265	46	27	
6150000	543.604907	1	-1.880652507152	1.123411500065	-0.039860477831	0.020181570935	0.000113119417	0.976432029214	N\A	0.046431346090	0.005884565357	0.017909347021	51	28	
6200000	542.466596	1	-1.849323261078	1.083346422876	-0.024199570587	-0.008733703726	0.000079916917	0.975656848690	N\A	0.035243645645	0.004343207475	0.015891821947	41	29	
6250000	533.310647	1	-1.857133466525	1.079193346951	-0.028422855165	0.002166939880	0.000074613460	0.972799221007	N\A	0.044856592925	0.005917648491	0.018724104886	49	25	
6300000	513.691717	1	-1.872636477072	1.097019549915	-0.036453429735	0.023126940934	0.000075820288	0.972326340052	N\A	0.044526656660	0.006011404654	0.021208243916	46	32	
6350000	541.948033	1	-1.675647187888	0.984528577622	-0.022217064730	0.027204358956	0.000046953185	0.975525923663	N\A	0.041533660235	0.005165604943	0.017341850249	50	26	
6400000	537.652657	1	-1.874972517421	1.096366417681	-0.037533768037	0.038454367032	0.000072063960	0.980588178181	N\A	0.044599662669	0.006051765362	0.017601135283	44	29	
6450000	553.212181	1	-1.768317286344	1.054086245859	-0.030347523371	0.026477605716	0.000052504320	0.975888025247	N\A	0.039276024660	0.005218181943	0.016474852471	58	28	
6500000	531.662852	1	-1.795221940404	1.065995120056	-0.043998487921	0.085612951369	0.000063695168	0.978011575135	N\A	0.043978254328	0.006592045456	0.019380130413	43	27	
6550000	544.448902	1	-1.905488777476	1.076045707559	-0.016066343782	-0.036599535303	0.000094234157	0.980853988522	N\A	0.032483216366	0.004698979762	0.015777009016	50	20	
6600000	535.296583	1	-1.761747359596	1.053475938680	-0.036556228286	0.049905418370	0.000051045359	0.975455644213	N\A	0.040415405896	0.005561639805	0.018007787893	44	23	
6650000	539.873250	1	-1.792469653542	1.055251815727	-0.039363896035	0.066686671048	0.000073775897	0.972663584915	N\A	0.041791672339	0.005494264220	0.018533706690	50	29	
6700000	537.321950	1	-1.851725317820	1.093338916471	-0.032313198742	0.010469885860	0.000069911899	0.969342750929	N\A	0.046718956986	0.005658537822	0.019789167027	40	21	
6750000	542.817970	1	-1.894539005894	1.120354021780	-0.035668970684	0.007236782024	0.000083650362	0.980369909619	N\A	0.035977224294	0.004995664887	0.015142747091	43	25	
6800000	537.206478	1	-1.921225053266	1.162826740734	-0.045332669244	0.016141895747	0.000042228622	0.977320944062	N\A	0.034576069896	0.005690471269	0.017864645434	50	25	
6850000	528.191070	1	-1.829000087221	1.068409291958	-0.026704442664	0.015313559705	0.000075924847	0.971622712870	N\A	0.042981518679	0.004939089667	0.018000385483	58	22	
6900000	524.770615	1	-1.964825941706	1.149030309991	-0.048464917481	0.054016115465	0.000067980599	0.972142580021	N\A	0.048004628597	0.005973604075	0.020768112917	50	38	
6950000	546.097083	1	-1.875521753112	1.103005508187	-0.030424588372	0.005614216757	0.000078892684	0.975794831226	N\A	0.039414596695	0.005354920107	0.017371107817	51	28	
7000000	544.846962	1	-1.932604136011	1.135531768529	-0.045974965785	0.039942361856	0.000092105326	0.977547795698	N\A	0.046345289099	0.006684228203	0.018536658158	43	31	
7050000	543.727692	1	-1.749772818701	1.033120898919	-0.035552461450	0.063446374301	0.000096408592	0.976558011990	N\A	0.040781047810	0.005554450431	0.018468965076	49	31	
7100000	542.902372	1	-1.870265877672	1.110144664572	-0.028868112448	-0.019721814107	0.000053336347	0.976334356088	N\A	0.039263491605	0.005344205999	0.017309821592	50	31	
7150000	538.575831	1	-1.910953101683	1.131727150445	-0.036254771026	-0.005099901530	0.000064809271	0.973650412290	N\A	0.044572427630	0.005894298629	0.018453557393	35	26	
7200000	540.108930	1	-1.931670313592	1.136091937977	-0.040167332242	0.020071239354	0.000047511910	0.977738587035	N\A	0.039678641866	0.005593121959	0.016853193217	43	26	
7250000	528.227514	1	-1.860954532589	1.091179539502	-0.032879083708	0.010131429893	0.000066138777	0.973175295138	N\A	0.046244571370	0.006043853593	0.018775318987	44	25	
7300000	549.279509	1	-1.836532916491	1.090638524578	-0.045631742382	0.067090010824	0.000095122218	0.971669242159	N\A	0.043662760846	0.005889031207	0.019117499454	46	25	
7350000	546.096208	1	-1.772828489796	1.062942417470	-0.029819716543	0.015130672580	0.000058844139	0.976983463257	N\A	0.035855352399	0.005656733807	0.016731630514	51	23	
7400000	555.542503	1	-2.010677624535	1.189363591865	-0.044856241512	0.006577971530	0.000079855633	0.975472313728	N\A	0.042807170658	0.005784582039	0.018888948353	46	22	
7450000	540.247667	1	-1.830690025538	1.085958959742	-0.031861872926	0.017260996154	0.000053783548	0.975570484221	N\A	0.041564974417	0.005908592934	0.017209508505	39	25	
7500000	536.964027	1	-1.889377103975	1.131998472540	-0.035088908915	-0.008897253257	0.000052600676	0.973286495803	N\A	0.043955890104	0.006131735847	0.017931190875	42	24	
7550000	534.948739	1	-1.824530111868	1.091347924825	-0.040415511377	0.042708309686	0.000079099711	0.973732229880	N\A	0.043069422347	0.006270544281	0.018538626882	43	32	
7600000	537.719355	1	-1.836095186429	1.074453562484	-0.032022536043	0.031406588345	0.000055607478	0.982621865777	N\A	0.035130041132	0.005697273186	0.013713214487	49	23	
7650000	534.374878	1	-1.794590079054	1.036134333300	-0.024308722680	0.018227519709	0.000095568229	0.975195107874	N\A	0.042790127676	0.004761511441	0.018566564530	47	25	
7700000	548.378125	1	-1.749876492645	1.036143252406	-0.026608377802	0.026931998144	0.000049987425	0.976853200626	N\A	0.042703075946	0.005979852902	0.018091526472	46	17	
7750000	548.217636	1	-1.877042735044	1.108002005727	-0.043068136978	0.049581773917	0.000063653402	0.974056567871	N\A	0.044320895541	0.006278969732	0.018190527569	42	28	
7800000	543.013846	1	-1.680872155799	0.990338207179	-0.023185682295	0.036813275250	0.000057569278	0.978700561279	N\A	0.042095009379	0.005727599993	0.016887400525	38	30	
7850000	544.500329	1	-1.735788657997	1.016865903042	-0.028247490084	0.044465978370	0.000078371434	0.978454008326	N\A	0.043148507537	0.005912680163	0.016278129296	34	28	
7900000	536.758967	1	-1.775088844465	1.071904924188	-0.038877802677	0.042754333622	0.000071404372	0.969747825237	N\A	0.045753228259	0.006430409138	0.019232303262	36	24	
7950000	548.642287	1	-1.888627237956	1.125436029179	-0.036865929798	-0.000291278196	0.000061852278	0.973716904571	N\A	0.044365512758	0.005779668962	0.017844854940	50	23	
8000000	547.037502	1	-1.895895619977	1.117445986450	-0.036381144248	0.021125235331	0.000057753453	0.976609538184	N\A	0.040221808571	0.005592484084	0.017918988080	44	28	
8050000	552.647756	1	-1.861653563967	1.098241718290	-0.037528877655	0.026720666120	0.000089212178	0.975566018361	N\A	0.039160524440	0.005201842786	0.018285599432	51	21	
8100000	542.565149	1	-1.901422823592	1.126692631008	-0.036394837478	0.011304010237	0.000057554034	0.977759371649	N\A	0.039649175535	0.005305720662	0.016460376107	48	36	
8150000	544.069857	1	-1.884698811952	1.078026879358	-0.026069453769	0.001832946807	0.000076424902	0.974988787048	N\A	0.041884694099	0.005352641072	0.017487617829	49	28	
8200000	553.709571	1	-1.911165453096	1.134933722564	-0.038256682645	0.002011519602	0.000064060155	0.975619261668	N\A	0.041430506932	0.005850992411	0.018364075948	47	27	
