Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m8-fab-003.txt
Log File Name:                   PAL_d1_m8-fab-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3306130306
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m8-fab-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.207006
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.72 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1550000	430.807121	1	-1.567468672684	1.402697529834	-0.058648209287	-0.064281083385	0.000192961004	0.948568545461	N\A	0.057065241138	0.006529824536	0.024884653363	40	8	
1600000	441.932467	1	-1.132280134525	1.151782407142	-0.035173785202	-0.001317451600	0.000186321437	0.955585076702	N\A	0.054244179737	0.006128077862	0.020211069125	32	14	
1650000	438.562125	1	-1.201963301192	1.203796591138	-0.055124827707	0.042056786252	0.000248568350	0.955733869836	N\A	0.050381284640	0.006943081009	0.024269698308	43	14	
1700000	475.975627	1	-1.221812185886	1.233858672151	-0.054044927511	0.031317620588	0.000082301526	0.957704892033	N\A	0.053904475905	0.007084566339	0.024214065830	33	20	
1750000	466.924395	1	-1.345211421666	1.347974489533	-0.068595752322	-0.006193095116	0.000093031345	0.965748195633	N\A	0.055210092598	0.008072627006	0.023198888934	41	18	
1800000	477.328036	1	-1.176705844360	1.222042919993	-0.055265421580	0.032427033852	0.000105154934	0.958205204739	N\A	0.055276611304	0.007207918681	0.024313336733	32	16	
1850000	465.113305	1	-1.210438788648	1.206223506266	-0.057516931934	0.060263612225	0.000202173127	0.965326640182	N\A	0.052031498138	0.006405322169	0.023079738879	35	13	
1900000	440.820156	1	-1.805871911482	1.396298982998	-0.058923467393	-0.064757686107	0.000206623988	0.951381994014	N\A	0.062808071621	0.006838335186	0.026036791466	31	18	
1950000	472.202941	1	-1.212320084732	1.244117583644	-0.050449149229	0.001780244062	0.000213188113	0.966584783139	N\A	0.043650100165	0.005771123461	0.019126802561	34	16	
2000000	457.608361	1	-1.192018657322	1.179652789492	-0.044990244501	0.028161997193	0.000105073506	0.954661584378	N\A	0.055594033718	0.007899190893	0.024397294911	41	12	
2050000	455.818194	1	-1.323876530940	1.305679372143	-0.048761735774	-0.042321385499	0.000104218341	0.957282173737	N\A	0.055513100710	0.007077349856	0.024668251438	41	13	
2100000	464.314793	1	-1.172187122963	1.196031346572	-0.046548129106	0.021687918760	0.000092290609	0.960836105623	N\A	0.054450045222	0.007849687778	0.024273529172	40	12	
2150000	443.485945	1	-1.190728062705	1.203229740112	-0.049495321248	0.025633717256	0.000123988124	0.953285036838	N\A	0.057385425553	0.007721472159	0.025925349209	38	14	
2200000	464.812734	1	-1.185128753226	1.224501214293	-0.052019514878	0.004743002633	0.000195955781	0.957131688751	N\A	0.053736155592	0.006879133683	0.023374555608	45	15	
2250000	464.677096	1	-1.288206755570	1.263625472816	-0.056172757494	0.006989979643	0.000150880726	0.961498122798	N\A	0.052911264200	0.006072796183	0.023076334411	33	14	
2300000	462.476096	1	-1.245115821788	1.219070347997	-0.047527498176	0.014768713281	0.000208170189	0.963355839932	N\A	0.047348352027	0.006315407520	0.021578374834	36	14	
2350000	441.815160	1	-1.335507396212	1.327596041327	-0.063815148123	0.013247163865	0.000160046264	0.956568767833	N\A	0.059172029285	0.007555918158	0.026547449795	35	13	
2400000	458.321617	1	-1.147447962788	1.189243744651	-0.040775744927	-0.013758486913	0.000101851310	0.956523888936	N\A	0.059701521024	0.007483163657	0.026129184712	40	10	
2450000	451.903689	1	-1.269439248393	1.243900134506	-0.052588183378	0.015294755350	0.000087800011	0.985559624197	N\A	0.061037864131	0.006741855507	0.022782657884	37	8	
2500000	415.495815	1	-1.390112833559	1.288846246538	-0.052594913967	-0.024824576879	0.000178285686	0.944047161490	N\A	0.061970498559	0.008014220855	0.028025676775	28	11	
2550000	436.505582	1	-1.200599289720	1.191855773358	-0.050788923046	0.047859959723	0.000170400319	0.952246140182	N\A	0.058792440748	0.006883445552	0.025432560832	44	11	
2600000	449.054842	1	-1.052155414198	1.138743195785	-0.035412047788	0.001883398101	0.000075473901	0.955939583027	N\A	0.059170747812	0.007410466278	0.026850529935	35	12	
2650000	455.757419	1	-1.167574563802	1.169430801808	-0.032038638048	-0.018208222310	0.000249196513	0.957791079335	N\A	0.057390328804	0.007384874406	0.026767846991	36	14	
2700000	464.893497	1	-1.286316977348	1.247849199862	-0.049083054532	0.005065356363	0.000110717360	0.956494491510	N\A	0.051463661430	0.006776289831	0.023286508340	40	14	
2750000	439.085769	1	-1.201642147576	1.255658542002	-0.055635366121	0.002969315748	0.000178005021	0.945828849667	N\A	0.059278828832	0.007971544375	0.027478994159	37	10	
2800000	442.299776	1	-1.245531592400	1.242072286576	-0.046360854361	-0.007805521060	0.000270855553	0.951641552026	N\A	0.051133935719	0.007173834075	0.024007982850	46	8	
2850000	455.669815	1	-1.271074518603	1.252056970906	-0.040997566772	-0.041072896053	0.000111822753	0.952649092419	N\A	0.057674167121	0.008065561225	0.028235116472	37	11	
2900000	450.509225	1	-1.288171533599	1.304346766292	-0.069475528040	0.035656262044	0.000107650633	0.958042415038	N\A	0.058963899718	0.008204567392	0.026841786952	36	14	
2950000	465.028291	1	-1.275893913139	1.261057005136	-0.051893288904	-0.001952518708	0.000217087441	0.957727553326	N\A	0.054649403172	0.007604129110	0.024534385935	37	10	
3000000	462.590146	1	-1.376167717522	1.296428880176	-0.059327173343	0.020394320458	0.000130687626	0.955247892712	N\A	0.055456241129	0.006724105410	0.026089225614	30	14	
3050000	444.533306	1	-1.279635944534	1.252159937385	-0.032295811364	-0.084248882866	0.000243304597	0.958516241024	N\A	0.047617635081	0.006443575755	0.021901629270	33	11	
3100000	452.090733	1	-1.063738241012	1.141330002537	-0.022322309317	-0.039241475875	0.000047621247	0.958029562871	N\A	0.053252614811	0.007250166846	0.023627835704	33	14	
3150000	454.221078	1	-1.148727976520	1.182663806858	-0.027380601292	-0.071190371265	0.000076204983	0.960969215946	N\A	0.047117800215	0.006393886529	0.021686301986	46	10	
3200000	444.770521	1	-1.250751084100	1.222442327486	-0.048600997157	0.003741539396	0.000308379698	0.954714833056	N\A	0.053688423117	0.007299202605	0.025506918888	34	10	
3250000	452.878419	1	-1.331761258110	1.283780877477	-0.058789492649	0.018567419473	0.000254554619	0.955464666292	N\A	0.056034533494	0.008034116196	0.025641077589	38	12	
3300000	449.536385	1	-0.937787128140	1.064027672791	-0.021973935027	0.005391986241	0.000339649353	0.949810385212	N\A	0.061631512148	0.007844551455	0.026126301894	36	15	
3350000	445.728431	1	-1.214242922284	1.226779175304	-0.049716089209	-0.004493513136	0.000163306068	0.959005668858	N\A	0.053912371242	0.008170635069	0.025360151677	44	6	
3400000	446.686255	1	-1.246371442754	1.198878612714	-0.042040851872	0.004740614482	0.000179977412	0.963040361470	N\A	0.053074132677	0.007857699123	0.024707169023	46	13	
3450000	446.775524	1	-0.896766630710	1.045552982506	-0.041981006877	0.105619494728	0.000222911384	0.958133577238	N\A	0.058445917091	0.007083213933	0.022296814051	41	8	
3500000	468.827892	1	-1.232994593318	1.240240422115	-0.033069220628	-0.071341862795	0.000209578655	0.965225018069	N\A	0.045075208589	0.007061548674	0.021651377245	36	14	
3550000	469.732680	1	-1.324445504905	1.297801324969	-0.043763247007	-0.066824227543	0.000197815720	0.962567394592	N\A	0.048255626336	0.007195538069	0.021741667059	40	13	
3600000	460.677037	1	-1.235762109582	1.248953058593	-0.047027754197	-0.026046844453	0.000090959340	0.959067780583	N\A	0.051854681531	0.007775926951	0.023219359258	40	11	
3650000	451.477780	1	-1.320823241370	1.313634391016	-0.050072379060	-0.061122088739	0.000185527385	0.956414434331	N\A	0.052041714098	0.006395108168	0.022511467503	38	13	
3700000	468.615153	1	-1.256960460128	1.232575738623	-0.046011741605	-0.009494762275	0.000317298807	0.961897342975	N\A	0.050942957786	0.007804689768	0.023958928335	44	14	
3750000	453.366444	1	-1.345083484573	1.332206741630	-0.060680308968	-0.019276126186	0.000223242805	0.954507043650	N\A	0.061947570598	0.008076521836	0.025950576861	44	11	
3800000	438.102098	1	-1.377257420698	1.331639340648	-0.069366592206	0.033865937583	0.000180259555	0.953347050044	N\A	0.061882833732	0.007848065373	0.027335912833	36	11	
3850000	449.726470	1	-1.251345369295	1.239736268876	-0.047286835392	-0.010663455978	0.000286722380	0.951766360803	N\A	0.059803524660	0.008594105790	0.023447656383	32	9	
3900000	456.240580	1	-1.347252039988	1.259517359603	-0.046906260466	-0.022998162512	0.000184654469	0.953111508347	N\A	0.054600093525	0.006374094591	0.023945034910	40	13	
3950000	457.649852	1	-1.242837344706	1.231412691689	-0.043784689935	-0.028185481229	0.000239448917	0.957030707871	N\A	0.056916611735	0.007721732422	0.025523148289	40	10	
4000000	455.999607	1	-1.467417033015	1.357696706668	-0.057061696937	-0.044054281254	0.000189406334	0.959848074075	N\A	0.052080296318	0.007346238685	0.023979400058	40	12	
4050000	459.753653	1	-0.965834480802	1.068759520342	-0.034572104947	0.038472026411	0.000110685405	0.959678528227	N\A	0.053414371389	0.006812880266	0.024379874024	35	12	
4100000	446.831405	1	-1.243625517801	1.231544667769	-0.038185697106	-0.062788708942	0.000188122242	0.952624660469	N\A	0.056849984647	0.007451260084	0.026238106331	36	14	
4150000	447.077477	1	-1.265620961904	1.270696257762	-0.055328479051	0.000762727839	0.000089066242	0.957752793574	N\A	0.049158730860	0.007209054395	0.024163835102	47	10	
4200000	444.648141	1	-1.281088384089	1.254802207605	-0.045325629087	-0.039928174639	0.000197154888	0.944968170196	N\A	0.059075807153	0.006757194251	0.026303316916	34	10	
4250000	445.746971	1	-1.301408278764	1.251496827430	-0.049348134705	-0.003367465162	0.000178607912	0.950482283071	N\A	0.061285469001	0.008164471115	0.028357005733	41	12	
4300000	441.633486	1	-1.158690896602	1.197244203815	-0.061059818936	0.069702067971	0.000249494350	0.948020244882	N\A	0.065044868759	0.009458799153	0.030121862400	25	12	
4350000	455.324817	1	-1.119427189970	1.199299538952	-0.049412107547	0.022951491813	0.000100042258	0.960250946168	N\A	0.057913584344	0.007373195986	0.025753990057	44	15	
4400000	460.805650	1	-0.972472004423	1.090793144906	-0.045657143783	0.077571503539	0.000135483898	0.955391147138	N\A	0.058586412498	0.007277601467	0.025620709567	40	13	
4450000	427.749282	1	-1.228135544972	1.207774691144	-0.048828687206	0.022577206041	0.000206328396	0.952212277508	N\A	0.062366939040	0.007068457961	0.026786423016	42	10	
4500000	451.497443	1	-1.432983923208	1.342837120405	-0.058675910307	-0.007866007094	0.000241712249	0.954184459296	N\A	0.061872444877	0.008111441472	0.026920446463	41	16	
4550000	469.200621	1	-1.138911651375	1.184158886846	-0.051833420590	0.056578858606	0.000107998775	0.959060329084	N\A	0.053618423143	0.005756683046	0.022828827608	35	14	
4600000	450.372071	1	-1.182195506609	1.211975053684	-0.045861307334	0.013036190166	0.000251070827	0.958312462293	N\A	0.052470796697	0.006692863224	0.022221043231	34	12	
4650000	443.566415	1	-1.311075428041	1.307806985941	-0.038454274200	-0.099872083710	0.000114177244	0.956234123723	N\A	0.050568550552	0.007799026032	0.024778000724	39	11	
4700000	448.807991	1	-1.078448965349	1.122461593421	-0.017710220338	-0.050416532810	0.000126820996	0.964355174736	N\A	0.047810837537	0.005768244369	0.020838190302	39	14	
4750000	438.878888	1	-1.316121900374	1.296006505901	-0.040754172922	-0.074524155107	0.000292364033	0.952384556324	N\A	0.058702349242	0.006654839726	0.025121474313	23	10	
4800000	455.356674	1	-1.246390828924	1.228393451737	-0.037070712761	-0.041382990509	0.000265090904	0.961232469678	N\A	0.047717982609	0.006475931314	0.021395585980	34	13	
4850000	453.592026	1	-1.014822393450	1.107815170940	-0.030198647132	-0.007500098739	0.000012054679	0.958685916833	N\A	0.060036773692	0.007461294755	0.023939087372	43	13	
4900000	445.860681	1	-1.418361626694	1.349306050269	-0.051040446090	-0.057930710757	0.000012264647	0.957807799215	N\A	0.054778455258	0.008153709600	0.025682247029	36	11	
4950000	450.708509	1	-1.202962851077	1.237048863292	-0.051736979888	0.008475863340	0.000050572022	0.949561827975	N\A	0.064572579668	0.008872034498	0.028368301643	35	16	
5000000	460.096999	1	-1.414236502963	1.303869689609	-0.053948041166	-0.007150778801	0.000161958109	0.959087156840	N\A	0.052206759632	0.006191306653	0.022605220452	37	14	
5050000	451.921969	1	-1.269185361108	1.257745481618	-0.052803431632	0.017807642589	0.000085369454	0.954039126472	N\A	0.060760016589	0.007829894576	0.026969147932	42	14	
5100000	447.293665	1	-1.364016363968	1.311611960340	-0.056930526724	-0.013217373945	0.000020725954	0.959598540729	N\A	0.053292031120	0.006772284403	0.023151077602	49	12	
5150000	454.916162	1	-1.194229783758	1.181472963830	-0.035289605490	-0.005822245178	0.000041496958	0.961456604320	N\A	0.055594556357	0.007634275784	0.022914848967	51	10	
5200000	429.023663	1	-1.353596080721	1.259704149644	-0.030532730717	-0.084306086281	0.000067092852	0.950972170001	N\A	0.059973496504	0.008254950054	0.025859792262	39	7	
5250000	453.487755	1	-1.125985148074	1.175155067472	-0.042335607575	0.014392398093	0.000338497532	0.957858699582	N\A	0.057612032850	0.007556683366	0.025605213075	38	11	
5300000	440.975591	1	-1.440159384930	1.384677574768	-0.061799976641	-0.047622602615	0.000104844545	0.953588058369	N\A	0.059474847758	0.008089442311	0.027631522278	37	11	
5350000	439.203385	1	-1.384517648740	1.297242881068	-0.057141141917	-0.005667526036	0.000168015823	0.961231398428	N\A	0.053433768613	0.006409002438	0.020731326414	39	11	
5400000	452.808409	1	-1.458107275734	1.332748430853	-0.048737596866	-0.049759120268	0.000190518337	0.970427712127	N\A	0.041192680314	0.006106291386	0.020411062996	28	11	
5450000	432.954464	1	-1.286286387382	1.236086080164	-0.039417942367	-0.039678066535	0.000182024736	0.948968182266	N\A	0.062110834832	0.007562272645	0.025895937134	40	9	
5500000	466.225160	1	-1.354020362949	1.320539571873	-0.041946250795	-0.076929963077	0.000132791804	0.963290906316	N\A	0.051727666796	0.007283112016	0.023000615770	39	15	
5550000	471.384510	1	-1.487083387521	1.376859985983	-0.064947306696	-0.027627699389	0.000081558174	0.965271173213	N\A	0.051202128091	0.008046010632	0.023208663385	44	16	
5600000	472.492697	1	-1.146867099373	1.223025295204	-0.043315221148	-0.022332389072	0.000080721536	0.957122143310	N\A	0.053340314801	0.007116458357	0.023629448724	30	17	
5650000	446.309190	1	-1.333853124261	1.267990380101	-0.038902712858	-0.055757077562	0.000214899837	0.952967925504	N\A	0.056592026042	0.007338260813	0.025801624439	32	12	
5700000	451.626694	1	-0.935176855393	1.087542769806	-0.026852394671	-0.001936715647	0.000124930870	0.956959379041	N\A	0.055923562308	0.007006034521	0.025453244868	45	11	
5750000	450.923385	1	-1.047844562729	1.158996231509	-0.039766091193	0.015998678542	0.000213292359	0.955452708385	N\A	0.056425420574	0.006493951659	0.022420072153	43	18	
5800000	462.488584	1	-1.176155989368	1.240473010896	-0.062476906573	0.049833310075	0.000148943795	0.961729977171	N\A	0.049364358636	0.006444182306	0.018866156579	34	17	
5850000	447.934979	1	-1.277622656496	1.229520012798	-0.048108157046	0.013822034403	0.000120036447	0.952721584166	N\A	0.060701430428	0.007892884831	0.026573900874	38	10	
5900000	449.972175	1	-1.287371939541	1.249628971584	-0.052315126535	0.021046129672	0.000083212423	0.962124787402	N\A	0.051112776891	0.006502362041	0.021990234817	46	13	
5950000	439.471818	1	-1.071619839698	1.225320210221	-0.043754175137	-0.017316322414	0.000161140557	0.954640102376	N\A	0.063491426566	0.008376043033	0.028288547641	45	14	
6000000	463.396225	1	-1.079933724328	1.102252228530	-0.034287656266	0.026673944139	0.000207344902	0.956349554027	N\A	0.054432700496	0.006281420711	0.023192691097	41	16	
6050000	455.096855	1	-1.238517176970	1.251485473312	-0.054767345044	0.012648334078	0.000167551765	0.958441752411	N\A	0.056285258568	0.007435056074	0.022491028979	38	16	
6100000	455.116680	1	-1.132420319885	1.133769171336	-0.039600290576	0.035458604534	0.000281928147	0.962181614672	N\A	0.064852718602	0.009045758908	0.025557132400	43	12	
6150000	466.573561	1	-1.266840999854	1.248349911859	-0.051179738803	0.013446820484	0.000078102089	0.979962428909	N\A	0.038598551293	0.007153682824	0.018644969347	35	12	
6200000	462.937515	1	-1.344773074419	1.293600208163	-0.054374060212	0.003746631563	0.000132699577	0.959679798038	N\A	0.053581289565	0.007631036488	0.023748673640	43	12	
6250000	450.046232	1	-1.418401023630	1.330476969304	-0.059349431396	-0.011646823900	0.000200544677	0.957335609295	N\A	0.060023919222	0.007300450234	0.026335255890	40	11	
6300000	431.590427	1	-1.163246492203	1.178646735851	-0.048164533172	0.031144319931	0.000182002619	0.951252375587	N\A	0.058435817166	0.006732142984	0.024597389382	33	12	
6350000	459.231936	1	-1.193995412847	1.159327710368	-0.034186127986	-0.016039529073	0.000195751577	0.958058863094	N\A	0.059756736695	0.008034566226	0.026906729086	33	16	
6400000	435.423444	1	-0.997530101007	1.091570622553	-0.029356560456	0.005058105121	0.000195115461	0.951888345793	N\A	0.054490997211	0.007288792411	0.025520973674	42	12	
6450000	439.767810	1	-1.363552497053	1.297619796978	-0.064545968321	0.036663813643	0.000147212591	0.952591697826	N\A	0.063512256425	0.007868992934	0.027126246639	35	13	
6500000	449.682052	1	-1.249397273009	1.240000941229	-0.049049439938	-0.004577439475	0.000205277971	0.954263923226	N\A	0.057062142356	0.008041301598	0.026703620932	24	12	
6550000	452.181096	1	-0.757771428846	0.961121928900	-0.017778868887	0.038537893025	0.000234042547	0.951945912556	N\A	0.060068055229	0.007629352014	0.026803212352	37	12	
6600000	454.733583	1	-0.991319489698	1.108542747214	-0.035518214434	0.020126899072	0.000097481497	0.951079970740	N\A	0.063725639941	0.007720535290	0.028390456923	37	13	
6650000	430.733964	1	-1.327142592010	1.263819722917	-0.052547550492	-0.000808951268	0.000158343830	0.952568037449	N\A	0.056243510245	0.006470321211	0.023069737262	26	14	
6700000	453.709583	1	-1.093801685327	1.092134349010	-0.017637076174	-0.036737460417	0.000198244373	0.955570219583	N\A	0.057486373921	0.007727280330	0.027068912395	40	15	
6750000	445.311968	1	-1.080386675858	1.136318745425	-0.042132906426	0.050038149027	0.000210943548	0.956815345745	N\A	0.057668640596	0.007874280454	0.026584897789	43	10	
6800000	471.032597	1	-1.224690789050	1.225394984113	-0.053181456699	0.034936471089	0.000051616378	0.956345864110	N\A	0.053763582844	0.006472748997	0.020077162866	35	13	
6850000	458.650342	1	-1.331197995958	1.306376362603	-0.052846460144	-0.042004218687	0.000068928123	0.957662285940	N\A	0.052551690550	0.007211551722	0.023213550122	33	14	
6900000	462.308000	1	-1.204812612302	1.199807869079	-0.049443284669	0.040771420937	0.000258047802	0.955919923644	N\A	0.056683936162	0.006921619453	0.023485227681	31	13	
6950000	432.456948	1	-1.298956387049	1.273606172904	-0.056690773644	0.013909075914	0.000104688398	0.952032437629	N\A	0.064910761872	0.008031891682	0.027666289037	32	12	
7000000	463.390203	1	-1.285413643771	1.259891523287	-0.044506681008	-0.021041925665	0.000155666553	0.960439639003	N\A	0.049369223623	0.006731257400	0.023466790856	38	11	
7050000	448.700918	1	-1.486222412152	1.374169011307	-0.064075222541	-0.020406257745	0.000215151680	0.953741082685	N\A	0.059096563005	0.007238558761	0.025346530468	27	14	
7100000	477.948365	1	-1.259809634942	1.248925368680	-0.051719241847	0.006203870982	0.000063103842	0.962405249161	N\A	0.050635342644	0.007202529378	0.022218799633	38	16	
7150000	458.104427	1	-1.139125194228	1.211035139681	-0.043627107445	-0.016625887851	0.000094141962	0.957925153904	N\A	0.053163189414	0.007062576001	0.023484532916	44	15	
7200000	443.523550	1	-1.032285082798	1.147245716452	-0.046682017607	0.038274220455	0.000148616459	0.951584942550	N\A	0.060188857114	0.007888347257	0.026402961748	38	11	
7250000	450.782612	1	-1.152660266897	1.182769531443	-0.047110887372	0.032084424044	0.000101199955	0.956002071691	N\A	0.055056505744	0.007018851949	0.023032860402	44	12	
7300000	444.613168	1	-1.208935597003	1.234510015779	-0.062227500753	0.064886063918	0.000095384891	0.959309340900	N\A	0.055108360177	0.005745526650	0.022606643986	39	11	
7350000	454.485097	1	-1.345227465937	1.269091305487	-0.051230499799	-0.011355908991	0.000083744102	0.957931961375	N\A	0.054883543187	0.007395112875	0.021743590791	40	11	
7400000	435.575394	1	-1.121815804704	1.185446596483	-0.037116648851	-0.010495239952	0.000031665267	0.952284315077	N\A	0.057978495613	0.008947081909	0.023474121894	45	10	
7450000	460.831489	1	-1.331452355663	1.262669191220	-0.048636872190	0.000251543015	0.000106574357	0.961170522887	N\A	0.052482662423	0.006576656491	0.022094988419	45	14	
7500000	443.786139	1	-1.368785178506	1.281573097049	-0.041560409861	-0.055703037360	0.000239051887	0.961206706677	N\A	0.053450102491	0.007477009681	0.024336254589	35	8	
7550000	463.709778	1	-1.191409457565	1.156742144168	-0.036118127801	-0.009866775218	0.000218127190	0.954109553249	N\A	0.054346798155	0.007252712420	0.026489691865	34	13	
7600000	446.383128	1	-1.194034439024	1.228038768654	-0.046028652330	-0.022283878934	0.000199212552	0.949102748663	N\A	0.058257244562	0.006885685690	0.024864411923	30	11	
7650000	449.022721	1	-1.155835129528	1.244732070682	-0.041066208743	-0.051843169300	0.000147217047	0.950463585082	N\A	0.060956685419	0.008318455412	0.027240367501	34	13	
7700000	444.746363	1	-1.185403693552	1.236382568085	-0.050567493952	-0.001506684587	0.000153665903	0.955154081076	N\A	0.057115168382	0.007936357077	0.024747825181	35	13	
7750000	454.582770	1	-1.565237157403	1.436162988878	-0.065348908172	-0.049438073121	0.000139392059	0.959787777107	N\A	0.047409882375	0.007107561919	0.023723959238	37	14	
7800000	439.498071	1	-1.128450595519	1.174647616623	-0.025536831734	-0.062137591739	0.000197632187	0.943909793108	N\A	0.061543583238	0.007657498931	0.027578101637	31	13	
7850000	457.140832	1	-1.138796043314	1.184202852123	-0.047520449322	0.027337023049	0.000170054692	0.952470769174	N\A	0.052761872016	0.007148528383	0.024980078696	38	10	
7900000	452.663900	1	-1.337028495636	1.313783693399	-0.056782992220	-0.036291325095	0.000201711567	0.953090974446	N\A	0.061153959113	0.008070792325	0.026748203374	32	12	
7950000	435.017526	1	-1.155256918098	1.174434237373	-0.045018714297	0.018896511009	0.000162961334	0.952214264582	N\A	0.054923860673	0.006551476912	0.024451274889	35	10	
8000000	435.194274	1	-1.117248070139	1.192752949177	-0.056200901653	0.039845874035	0.000189871042	0.947823686632	N\A	0.056270881559	0.007169127786	0.026038235348	38	10	
8050000	447.314451	1	-1.419103041853	1.153021692481	-0.045898035189	0.040485192467	0.000213273989	0.962290333401	N\A	0.052030591109	0.007785254593	0.024194443704	40	13	
8100000	452.321784	1	-1.345271497946	1.283546140166	-0.047937605357	-0.027283995722	0.000245560752	0.961433565746	N\A	0.048039200330	0.006779262500	0.022208257959	36	13	
8150000	435.542388	1	-1.467124886862	1.254110783906	-0.053123347792	0.020400314403	0.000212771291	0.952807507119	N\A	0.056954930732	0.007674652845	0.026355011386	33	11	
