Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m8-glob-006.txt
Log File Name:                   CEREB_d1_m8-glob-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1253719913
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m8-glob-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.111269
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	575.484515	1	-0.859548412927	0.997515274651	-0.009011579729	0.060249086146	0.000084867069	0.984197918006	N\A	0.039946185579	0.004652245522	0.017724607453	41	0	0.001690566049	Global Trend	
1050000	565.659409	1	-0.836132980802	0.966387347781	-0.002675125405	0.051482874110	0.000067034087	0.990661321797	N\A	0.022811522798	0.002305495857	0.014397429376	39	0	-0.008100591999	Global Trend	
1100000	564.414689	1	-0.783407870033	0.938011536862	-0.001493234211	0.063611368618	0.000010436253	0.999846039632	N\A	0.015243164997	0.001491411535	0.016032257351	35	0	-0.031145129427	Global Trend	
1150000	558.187945	1	-0.769235398195	0.937600440336	-0.001036026820	0.065214137899	0.000124943125	0.988792945195	N\A	0.019037615811	0.002015883794	0.015846855913	34	1	0.030797391074	Global Trend	
1200000	567.244558	1	-0.925819212498	1.079159528276	-0.009580376433	0.000214804325	0.000102905400	0.988300826169	N\A	0.031110100517	0.003621049482	0.016052025812	30	1	0.006651722296	Global Trend	
1250000	564.265800	1	-0.811136092479	0.950121500700	0.001858863898	0.047925871058	0.000078002197	0.999944771971	N\A	0.017856557486	0.001824646693	0.019023202720	41	0	-0.420955314743	Global Trend	
1300000	570.528872	1	-0.965509417968	1.080780680825	-0.006031154082	-0.009051779930	0.000102469051	0.985982691945	N\A	0.034346293989	0.004058207944	0.014969172745	36	0	0.005349923179	Global Trend	
1350000	581.849395	1	-0.855232163185	1.019476433116	-0.008634956057	0.047885679055	0.000083532448	0.985825268799	N\A	0.033318160299	0.003918715386	0.015457410851	32	1	0.006201383514	Global Trend	
1400000	578.566850	1	-1.064106450192	1.035579086218	-0.003700208038	0.014514261606	0.000071677020	0.987312023185	N\A	0.024741092950	0.003737630848	0.017522323007	43	2	-0.012193365145	Global Trend	
1450000	568.634445	1	-0.852568529705	0.985537623887	0.002349892662	0.011676020627	0.000012154189	0.999936530000	N\A	0.014171621080	0.001519983885	0.014906778121	39	0	-0.068575452557	Global Trend	
1500000	576.783739	1	-0.773082302836	0.957483674949	0.001656361328	0.039377160035	0.000141626729	0.999690611397	N\A	0.015065983943	0.001440507964	0.015751998558	33	0	-0.453591827407	Global Trend	
1550000	576.091305	1	-0.840839039313	1.018966067037	-0.008266139964	0.040177581033	0.000077084684	0.986326237541	N\A	0.031579336931	0.003561764072	0.016909615234	36	0	0.007578333994	Global Trend	
1600000	562.181003	1	-0.836845650900	0.970642353925	-0.004640525661	0.047717772492	0.000078113015	0.985641343817	N\A	0.023375063894	0.002369940725	0.016844621486	33	0	-0.015730533816	Global Trend	
1650000	567.810300	1	-0.958868305519	1.034682161992	-0.007238954170	0.033090692398	0.000111298763	0.985493569356	N\A	0.041721816706	0.004772008606	0.016922313517	38	0	-0.000918783657	Global Trend	
1700000	578.979885	1	-0.842401897974	0.964592536653	0.001450241395	0.034282496329	0.000073155450	0.999901412130	N\A	0.015813901449	0.001587195438	0.016735879194	29	0	-0.433458772042	Global Trend	
1750000	566.157964	1	-0.735582602992	0.934923487599	-0.001600138898	0.067086115978	0.000087727287	0.999931518556	N\A	0.013961552426	0.001256894094	0.014679949849	27	0	0.446752868070	Global Trend	
1800000	563.070309	1	-0.750281830185	0.936828991291	0.001461025588	0.062061333575	0.000104684626	0.999973676339	N\A	0.014636378666	0.001520595163	0.015480471541	29	1	0.985101171376	Global Trend	
1850000	580.058437	1	-0.832268309463	0.934578659527	0.000604804594	0.065129335306	0.000067758060	0.999985053825	N\A	0.015778466095	0.001500849290	0.016693343796	37	0	-0.825215159179	Global Trend	
1900000	568.886523	1	-0.921626836623	1.005602569714	-0.005589608209	0.038413610904	0.000089499019	0.983793128532	N\A	0.037929492794	0.004082654180	0.017057658234	30	0	-0.005595011861	Global Trend	
1950000	564.721146	1	-0.926921492812	1.012028424682	-0.010663850316	0.059276103897	0.000078268648	0.984361580450	N\A	0.035807825817	0.004049295655	0.015238416061	34	1	-0.002081702602	Global Trend	
2000000	562.440467	1	-0.764631660259	0.954398793725	-0.000452905679	0.055170668377	0.000101260056	0.987458357510	N\A	0.020207782627	0.002227656999	0.017597954370	40	1	0.029328768985	Global Trend	
2050000	568.928713	1	-0.813975547932	0.974090215125	0.000905315215	0.024970097311	0.000093295754	0.999975640292	N\A	0.015435844370	0.001472375338	0.016360930022	44	2	-0.960617532722	Global Trend	
2100000	572.927964	1	-0.944430250793	0.989606203322	-0.002201535918	0.036066900858	0.000093854577	0.988296858254	N\A	0.021282814811	0.002357594557	0.017466696690	31	1	-0.022679668649	Global Trend	
2150000	581.001387	1	-0.914828492405	1.019778264567	-0.001613371648	0.021307262278	0.000083804595	0.985748786031	N\A	0.032006028019	0.003620612515	0.016767261593	34	2	0.007030473393	Global Trend	
2200000	570.907001	1	-0.706231003788	0.949287020289	-0.003520491177	0.068944707573	0.000077575269	0.994820605662	N\A	0.016256106719	0.001655811951	0.015962333451	34	0	0.033557492470	Global Trend	
2250000	576.349458	1	-0.940936962026	1.040092612818	-0.005673448175	0.024510726365	0.000074798029	0.986111415926	N\A	0.036303844151	0.004158355762	0.015814638201	35	1	0.003391804339	Global Trend	
2300000	569.104518	1	-0.887718241950	0.983906184826	0.002241938538	0.012139202464	0.000086710391	0.999204380445	N\A	0.014871005762	0.001480168733	0.015549514150	31	1	0.140259082682	Global Trend	
2350000	581.348995	1	-1.015810283516	1.047860348838	-0.004948971605	0.000336958320	0.000086062401	0.985408431653	N\A	0.028542258753	0.003307492494	0.016528851041	41	1	-0.009660312612	Global Trend	
2400000	566.899330	1	-0.689694525097	0.959901122097	-0.002255413081	0.045821903833	0.000103221743	0.999112890031	N\A	0.015949789651	0.001619519192	0.016655866690	32	0	0.176047922982	Global Trend	
2450000	575.461841	1	-0.769641720582	1.027708187921	-0.008197019807	0.038950779499	0.000091241119	0.986473859599	N\A	0.023293688633	0.002535036403	0.016268212117	35	0	0.018045421082	Global Trend	
2500000	574.454266	1	-0.898491579124	1.018755370327	-0.007583589386	0.029470130522	0.000082466353	0.985706284194	N\A	0.041571498027	0.004627109184	0.016307236392	29	1	-0.001863743973	Global Trend	
2550000	566.721600	1	-0.795541900201	0.995329856913	-0.006225516446	0.046266874971	0.000092351825	0.984175934029	N\A	0.027767468809	0.003010291120	0.016256821336	19	2	0.011624991003	Global Trend	
2600000	579.780198	1	-0.886339119769	1.043957945850	-0.006113803805	0.026822239526	0.000094913396	0.987119813517	N\A	0.031231182785	0.003252623027	0.015723744762	28	2	0.009387619905	Global Trend	
2650000	580.933510	1	-0.762090103623	0.947308347617	0.000301808690	0.051103066984	0.000080608868	0.998591349365	N\A	0.015407901629	0.001597658215	0.016040702930	36	1	-0.103350190544	Global Trend	
2700000	562.224895	1	-0.642342527277	0.901312394985	-0.002677554907	0.101870124904	0.000111161773	0.999977023584	N\A	0.017080531329	0.001713691892	0.018201300036	46	0	0.822637264995	Global Trend	
2750000	552.288904	1	-0.863623914645	0.957578043717	0.003820047020	0.039169262798	0.000094129427	0.999814868694	N\A	0.016154845513	0.001575180597	0.017078897852	34	0	-0.293767359834	Global Trend	
2800000	579.871813	1	-0.819445591755	0.965388714336	-0.002585898879	0.051784689672	0.000031398061	0.984724619906	N\A	0.034342875819	0.003786130622	0.017031038806	39	0	0.002294698370	Global Trend	
2850000	577.210935	1	-1.071080936205	1.087244593535	-0.012826994737	0.018955872081	0.000115806594	0.986396486756	N\A	0.038416228283	0.004535580320	0.016669397718	31	0	-0.003574869957	Global Trend	
2900000	570.606641	1	-0.983091707786	1.057944151419	-0.011683719162	0.042259568945	0.000079807778	0.988035060392	N\A	0.034047524930	0.004176299114	0.014329010534	32	0	0.001146416847	Global Trend	
2950000	574.980621	1	-0.795497494114	0.992066813834	-0.004019454115	0.037649657672	0.000072818455	0.990285046105	N\A	0.019183252826	0.001931694614	0.014821179441	35	0	0.015337907426	Global Trend	
3000000	564.072118	1	-0.862960070510	0.979333057549	-0.003532091487	0.055920775145	0.000071566916	0.984994868595	N\A	0.040968314169	0.004477606815	0.016542497196	32	0	0.000221690156	Global Trend	
3050000	573.866495	1	-0.794085916731	0.959343268631	0.001542648488	0.039494874236	0.000056201510	0.999972920726	N\A	0.015009354153	0.001480756124	0.015756881941	36	3	0.498552863056	Global Trend	
3100000	578.744552	1	-0.920985038849	1.050593914804	-0.011645271482	0.040672056583	0.000102752110	0.986995430877	N\A	0.035402644776	0.004057549823	0.015681489511	26	3	0.005888477857	Global Trend	
3150000	572.503912	1	-0.960302411506	1.040741661407	-0.012374544688	0.049742013001	0.000078610421	0.988198820976	N\A	0.038423012942	0.004396449270	0.015485364852	27	2	0.000766567872	Global Trend	
3200000	579.353816	1	-0.739002724638	0.946061715197	0.000704017244	0.054969470611	0.000064907470	0.999673306663	N\A	0.014745643734	0.001459555135	0.015588954411	32	0	0.172783994072	Global Trend	
3250000	568.633279	1	-0.773724742394	0.966322614094	0.000120292455	0.032145255586	0.000070824715	0.999491320504	N\A	0.015644635962	0.001405880727	0.016302690468	26	2	-0.144087744256	Global Trend	
3300000	573.746293	1	-0.978330995995	1.089054472634	-0.018051430011	0.046536081642	0.000088609141	0.986232005011	N\A	0.034534063674	0.003934938286	0.015905859499	31	3	0.003042520980	Global Trend	
3350000	571.288208	1	-0.766920264032	0.925129221412	-0.001279923568	0.076451473259	0.000079366472	0.999086682904	N\A	0.015781278392	0.001479208023	0.016403574408	27	0	-0.131445616000	Global Trend	
3400000	560.387810	1	-1.051617854429	1.086890972686	-0.009934228628	0.000765463756	0.000087300383	0.985013630317	N\A	0.036846807821	0.004021571356	0.014567444444	34	2	-0.002313772559	Global Trend	
3450000	554.032544	1	-0.679523084615	0.913445910610	0.000701090379	0.066950948681	0.000106177021	0.981789628360	N\A	0.027349488473	0.003113990134	0.018673256395	33	0	-0.010662911840	Global Trend	
3500000	572.173182	1	-0.865674936147	0.993443647975	0.003961320015	0.001682606318	0.000090447770	0.996554474670	N\A	0.015920272569	0.001554426087	0.015698051661	43	0	-0.058815647879	Global Trend	
3550000	573.868363	1	-0.913112335190	1.007811968275	-0.006148622810	0.040156022328	0.000088580175	0.986948863144	N\A	0.036375724375	0.003758403243	0.014856473932	39	1	-0.003364102540	Global Trend	
3600000	584.677233	1	-0.699702950234	0.953656531063	-0.000758963636	0.052502597749	0.000068218247	0.999094790417	N\A	0.014472224559	0.001434422269	0.015262349581	27	3	0.098286605442	Global Trend	
3650000	571.291124	1	-0.896578628806	1.023625509661	-0.012543609854	0.055026056008	0.000114766222	0.984490795206	N\A	0.039088534672	0.004576369355	0.016744781841	27	0	0.000336175416	Global Trend	
3700000	577.753938	1	-0.877791865470	1.008183150021	-0.000921079069	0.011766188800	0.000082772694	0.986133877109	N\A	0.038043986328	0.004178656982	0.015807481977	41	2	0.002109495327	Global Trend	
3750000	558.768657	1	-0.856402895609	0.948842740181	-0.001541650993	0.058065184163	0.000075078425	0.997208130702	N\A	0.016431103249	0.001573042431	0.016450169115	33	1	-0.069682332338	Global Trend	
3800000	577.727442	1	-0.712294046508	0.908736963518	-0.000416490080	0.087839168511	0.000100123809	0.992107561792	N\A	0.017302311208	0.001647961545	0.015562616094	30	1	-0.040831218594	Global Trend	
3850000	576.816821	1	-0.802116507848	0.980900608674	-0.000490535039	0.032055753158	0.000071644814	0.987351836168	N\A	0.022174017359	0.002355874503	0.018205335328	32	0	0.011919153000	Global Trend	
3900000	577.712992	1	-1.001185552990	1.070740594951	-0.016116388776	0.041545016745	0.000076197311	0.987149163067	N\A	0.037017799481	0.004355955952	0.016852097431	45	0	-0.000639315722	Global Trend	
3950000	569.760236	1	-0.798490453594	0.951077878979	0.000237223561	0.048765769478	0.000097125389	0.999428795613	N\A	0.014162814099	0.001294815648	0.014775360124	30	1	-0.165143021006	Global Trend	
4000000	564.399391	1	-1.042246461660	1.098973252111	-0.010442355370	0.003033514237	0.000087243189	0.982891850505	N\A	0.041706717267	0.004589808335	0.017258888158	28	2	0.001176907237	Global Trend	
4050000	560.586906	1	-0.969563110085	1.040889556409	-0.008093953360	0.035157516369	0.000086701551	0.982091568713	N\A	0.044057433947	0.004889053634	0.018467978666	37	2	0.000606117422	Global Trend	
4100000	575.779149	1	-0.779445111900	0.937707863345	0.000574044477	0.062046419593	0.000068923874	0.999962530182	N\A	0.017236932291	0.001794335584	0.018492659173	37	2	0.539770776445	Global Trend	
4150000	576.293274	1	-0.787618601566	0.964452011499	-0.001180272236	0.048905129385	0.000081155809	0.987158827490	N\A	0.020503979403	0.002261260959	0.016420743614	31	0	0.018985738507	Global Trend	
4200000	557.108268	1	-0.763157993335	0.962013665776	-0.002952033321	0.057947518563	0.000087993925	0.991040013311	N\A	0.018034469862	0.001944577875	0.014563717672	40	0	0.018862817091	Global Trend	
4250000	567.690843	1	-0.783126411034	1.005185766349	-0.001944577083	0.019674874346	0.000084154957	0.988915652509	N\A	0.019528014047	0.002336350086	0.017706138462	24	1	0.028196182561	Global Trend	
4300000	574.498194	1	-0.759611082439	0.958770663625	0.002075763132	0.036704021241	0.000065250476	0.999059385364	N\A	0.016749606649	0.001794524610	0.017557247535	34	0	-0.124984800491	Global Trend	
4350000	582.180919	1	-0.810608941757	0.966942468860	-0.000346719278	0.038717336294	0.000055503117	0.987814872358	N\A	0.031201833953	0.003660950012	0.015210262225	46	2	0.003041411641	Global Trend	
4400000	571.836305	1	-0.797715755021	0.964649057875	0.001223395634	0.043067628031	0.000085978885	0.992873293948	N\A	0.018057724684	0.001836006404	0.017639798697	33	1	0.039631375932	Global Trend	
4450000	561.712605	1	-1.025882465713	1.057186962234	-0.005986769039	0.000516203998	0.000084087234	0.981545439839	N\A	0.032196905879	0.003856861580	0.017251955548	39	2	-0.006085870958	Global Trend	
4500000	571.047083	1	-1.192659156843	1.164130308610	-0.018386873654	-0.012967928495	0.000104118457	0.979904156411	N\A	0.043944935806	0.005362226553	0.017845871639	39	0	-0.001719968277	Global Trend	
4550000	568.345036	1	-0.830805920429	0.995375723275	0.002425419708	0.011333999148	0.000074667336	0.993887498291	N\A	0.017380561810	0.001889755102	0.017426448185	28	0	0.037780086832	Global Trend	
4600000	570.781558	1	-0.895520804912	1.065790457172	-0.013287591506	0.034787881783	0.000081370378	0.985270511250	N\A	0.029180601130	0.003630567780	0.015045614942	30	1	0.006920432893	Global Trend	
4650000	574.334405	1	-0.720584811218	0.939513571920	-0.003814718471	0.070795865505	0.000182166090	0.988527573646	N\A	0.019505938835	0.002108142226	0.016843351031	36	0	0.044042130412	Global Trend	
4700000	573.206949	1	-0.831937102158	0.977358451163	0.001283114973	0.021405081865	0.000096133661	0.998127691687	N\A	0.015507737317	0.001521447887	0.015990662145	32	0	0.114357709689	Global Trend	
4750000	575.086389	1	-0.737856420542	0.938845376686	-0.001234427936	0.063954928605	0.000073304060	0.998936783706	N\A	0.015415381968	0.001430866961	0.016163140408	38	0	0.105293413694	Global Trend	
4800000	586.263969	1	-0.767960380670	0.997961762978	-0.002881921146	0.023156377527	0.000096304071	0.991117781433	N\A	0.018192148564	0.001879077494	0.016347833329	40	1	0.034154475307	Global Trend	
4850000	571.663322	1	-0.678117483905	0.970384709095	0.000733081317	0.028331960056	0.000089095482	0.999990115437	N\A	0.016966506570	0.001805257473	0.018158443914	40	1	-1.585712555754	Global Trend	
4900000	584.369751	1	-0.841166364682	1.008232950246	-0.004939680742	0.032790213991	0.000079866963	0.985189118058	N\A	0.027577380743	0.002916682575	0.015693206527	35	2	0.010119162193	Global Trend	
4950000	559.338473	1	-1.022974702602	1.067450211698	-0.011796054878	0.029141156643	0.000048022627	0.986204061487	N\A	0.036924499839	0.004588542513	0.017281604361	47	0	-0.001475396637	Global Trend	
5000000	571.847615	1	-0.806390273823	1.012686050415	-0.006170765626	0.038362148268	0.000089284985	0.985946324911	N\A	0.023668517102	0.002788073328	0.017290319800	44	1	0.013261903528	Global Trend	
5050000	574.195082	1	-0.799648109744	0.971832891632	0.000970291120	0.026685678648	0.000075442273	0.999872173363	N\A	0.015125654818	0.001490254130	0.015931352154	36	1	-0.305424581211	Global Trend	
5100000	559.886983	1	-0.764449717741	0.940806097006	-0.000385396489	0.059506204923	0.000162263726	0.999957425682	N\A	0.015443193405	0.001426118158	0.016153777639	42	0	-1.019537154424	Global Trend	
5150000	580.131183	1	-0.825346988717	0.990661607331	-0.011062591013	0.076636034179	0.000071652960	0.986578425896	N\A	0.035581293688	0.003739199800	0.015640937605	31	1	0.005177048361	Global Trend	
5200000	571.004314	1	-0.708136662362	0.934351697623	-0.000475770665	0.072141444224	0.000099147957	0.997945412666	N\A	0.017196136221	0.001787041593	0.017998146481	31	0	0.081206339870	Global Trend	
5250000	577.836599	1	-0.771821736552	0.975819263616	0.000346775654	0.032386613584	0.000075171510	0.995190418000	N\A	0.016274382395	0.001680480183	0.016419643912	30	0	0.046883318897	Global Trend	
5300000	582.825509	1	-0.778827472851	0.980476131649	0.001626839604	0.019510253296	0.000108009266	0.999592092413	N\A	0.014085440770	0.001327443637	0.014759455374	35	3	0.276572593070	Global Trend	
5350000	565.603226	1	-1.006497365392	1.056979447178	-0.007889950648	0.021133003598	0.000028636865	0.982191332629	N\A	0.043014979789	0.004604060702	0.017423653490	36	1	0.000632610866	Global Trend	
5400000	564.946406	1	-0.853322663538	1.033516663266	-0.009667411498	0.039847740633	0.000081389689	0.982711395459	N\A	0.030511231102	0.003453774399	0.016668638793	34	0	0.008308542896	Global Trend	
5450000	569.987782	1	-0.740173005742	0.971581847536	0.002214707367	0.025583192711	0.000063538511	0.999983454124	N\A	0.016416550990	0.001787008346	0.017501507155	37	2	-0.843964264733	Global Trend	
5500000	570.613629	1	-0.747614643558	0.982354773425	-0.008051541192	0.069980314100	0.000080697559	0.991698714777	N\A	0.022486975702	0.002354924571	0.012874052230	27	1	0.011943651684	Global Trend	
5550000	554.190668	1	-0.882967000448	0.972621623270	-0.002930093997	0.052646010785	0.000080783114	0.982396803863	N\A	0.027789627638	0.003411192665	0.018846884475	30	0	-0.010679821019	Global Trend	
5600000	570.719886	1	-0.865601670918	1.014166550962	-0.012709754407	0.075338105794	0.000092700592	0.986005945749	N\A	0.038887588224	0.004248035618	0.016402221202	34	0	0.004471419877	Global Trend	
5650000	568.741597	1	-0.753141753913	0.960753883158	-0.006629376962	0.071313402764	0.000065380087	0.988129686733	N\A	0.021675276324	0.002291236942	0.015286156088	48	1	0.010988974636	Global Trend	
5700000	563.114284	1	-0.935076257833	1.012470007590	-0.010101649388	0.064158795250	0.000082037745	0.981674509988	N\A	0.041922213874	0.004597977245	0.017663329681	32	0	-0.001586315202	Global Trend	
5750000	571.299396	1	-1.022871332013	1.079228059785	-0.014898885145	0.039127645937	0.000103536146	0.987151114040	N\A	0.038404304935	0.004169538671	0.015509380923	38	0	-0.000005024067	Global Trend	
5800000	572.449985	1	-0.777398088910	0.951727179402	-0.003723743575	0.054684833173	0.000075739726	0.990521466908	N\A	0.019188357551	0.002042359937	0.016037177099	33	0	-0.020179625782	Global Trend	
5850000	567.847231	1	-0.764087786306	0.949632027503	0.002179259885	0.047726748655	0.000082223786	0.999965824645	N\A	0.016813824923	0.001694777587	0.017894498442	41	0	-0.581827835289	Global Trend	
5900000	564.738677	1	-0.846647717668	0.975742402693	0.001572375871	0.022791024007	0.000084150808	0.999951634713	N\A	0.016893013346	0.001724547078	0.017877143611	30	2	-0.630206128951	Global Trend	
5950000	575.524334	1	-0.853068131586	1.053380820369	-0.009097723945	0.023660949668	0.000075601862	0.985876514554	N\A	0.026393521819	0.003037119086	0.014427191176	37	0	0.009826644475	Global Trend	
6000000	584.359242	1	-0.753054845095	0.959855347992	0.000555989041	0.040624812126	0.000068159889	0.999868713258	N\A	0.015446285227	0.001606013027	0.016392688658	35	0	0.296908893757	Global Trend	
6050000	575.881582	1	-1.066231516852	1.077328042174	-0.012622219724	0.027976208154	0.000077443575	0.983727438457	N\A	0.039077810742	0.004769773920	0.016862923527	39	2	-0.002859264990	Global Trend	
6100000	573.258448	1	-0.804607035466	0.958209836013	0.001096044330	0.040267238219	0.000070153082	0.999215359242	N\A	0.014657004240	0.001522006692	0.015417163721	38	0	-0.104672984718	Global Trend	
6150000	571.535440	1	-0.726347243606	0.919949908099	-0.000004930308	0.074685880547	0.000088983421	0.989633225796	N\A	0.018118769613	0.001782767982	0.014846495405	37	0	-0.024134969993	Global Trend	
6200000	570.168522	1	-0.713228254947	0.916052383479	-0.001814552797	0.085867322809	0.000081610791	0.999995708407	N\A	0.016977461828	0.001835929746	0.018097860117	34	1	1.454329490345	Global Trend	
6250000	566.660323	1	-0.798839618761	0.977329456018	0.000078812592	0.026165667204	0.000086135008	0.996775974875	N\A	0.015099890750	0.001417236164	0.015238429645	36	0	0.050338491272	Global Trend	
6300000	564.485591	1	-0.710435524784	1.043200768811	-0.007126737782	0.013343573053	0.000130978316	0.986280639108	N\A	0.023868960652	0.002539812453	0.018096195693	31	0	0.037335074434	Global Trend	
6350000	568.826125	1	-1.023656801505	1.075460916875	-0.008964229378	0.013685214626	0.000089431155	0.985687170841	N\A	0.034996157539	0.004198486422	0.015271092035	42	1	0.000179600108	Global Trend	
6400000	565.027853	1	-1.005010407140	1.097613294392	-0.014814868767	0.019689715347	0.000079832570	0.983997853136	N\A	0.039478056423	0.004573711745	0.017372216132	37	2	0.002618635243	Global Trend	
6450000	577.332918	1	-0.834341343099	0.949934780632	0.001025345793	0.048627621461	0.000012405843	0.999956943477	N\A	0.013927441754	0.001294081439	0.014718984545	35	1	0.063991667371	Global Trend	
6500000	563.776303	1	-0.788717244737	0.923359021345	-0.001161797834	0.078079401321	0.000021350279	0.999980707958	N\A	0.010973959778	0.001062717493	0.011786875905	45	2	-0.170183930775	Global Trend	
6550000	564.949447	1	-0.991002914236	1.034137896471	-0.007215101438	0.030770083181	0.000109110293	0.984187380524	N\A	0.029382555490	0.003550078554	0.015406217088	38	0	-0.006412307374	Global Trend	
6600000	570.751701	1	-1.006651978494	1.075707302331	-0.010814728008	0.013452932026	0.000090128353	0.981598318657	N\A	0.042531862755	0.005347710049	0.018933967688	35	0	-0.000430774032	Global Trend	
6650000	559.707664	1	-0.918235092676	1.050267140575	-0.006394472345	0.015850807429	0.000083573051	0.983155945170	N\A	0.033562379048	0.003774584802	0.016537010861	30	0	0.005615901627	Global Trend	
6700000	567.453069	1	-0.893725298402	0.999487527950	-0.003787165770	0.034413589422	0.000084449531	0.985378853451	N\A	0.036808675393	0.004036976838	0.016565812908	44	1	-0.002746285111	Global Trend	
6750000	578.456772	1	-1.013316337816	1.099765389759	-0.017330289508	0.031990191237	0.000084908244	0.983417979631	N\A	0.040998462690	0.004503602526	0.016677116757	31	2	0.001426772837	Global Trend	
6800000	575.299397	1	-0.790728689320	0.949029939034	-0.000864780825	0.060230895527	0.000092459817	0.989429670142	N\A	0.029870069015	0.003276383241	0.013619261693	35	3	0.005904494472	Global Trend	
6850000	579.660697	1	-0.992675039673	1.059490723931	-0.009908969595	0.022785451426	0.000077438729	0.986565342163	N\A	0.038324415562	0.004412763948	0.016687490269	34	0	-0.000689941500	Global Trend	
6900000	560.198924	1	-0.879676032160	0.956070029331	0.000707046874	0.043262079033	0.000087587098	0.998717028001	N\A	0.014486185064	0.001495058968	0.015151246546	32	2	0.111322211035	Global Trend	
6950000	562.902488	1	-1.091885960855	1.063262736696	-0.008112596551	0.012737599809	0.000077771874	0.982459912573	N\A	0.040181418147	0.004996676618	0.018733199928	36	2	-0.003673218943	Global Trend	
7000000	568.995675	1	-0.717575383145	0.939880432489	-0.005240922004	0.076854021832	0.000088381891	0.988035922191	N\A	0.020640680145	0.002289279201	0.019558498588	47	1	0.023165651321	Global Trend	
