Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m8-VR-001.txt
Log File Name:                   AMY_d1_m8-VR-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            792630487
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m8-VR-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
2750000	481.749323	1	-1.621852377544	1.226071392457	-0.073780784013	0.060743303588	0.000154792562	0.957335020456	N\A	0.047222460460	0.006797247634	0.020187921792	41	30	
2800000	482.081306	1	-1.401511705481	1.077504374392	-0.050457589058	0.063282212712	0.000120516342	0.961763296612	N\A	0.053592685264	0.006877798693	0.021345831395	40	30	
2850000	481.291517	1	-1.366058938928	1.072936990373	-0.049326746970	0.058696653562	0.000086523209	0.960922151796	N\A	0.049531149590	0.006051038147	0.022548655393	47	21	
2900000	470.726127	1	-1.564261259160	1.198739342125	-0.066657880676	0.040290642379	0.000089946752	0.959270611823	N\A	0.052216035130	0.006862535143	0.023116316411	49	26	
2950000	480.794811	1	-1.628701880080	1.215285288810	-0.069999299476	0.056799819231	0.000200383829	0.956647100351	N\A	0.052954344123	0.007359609683	0.023799712558	46	13	
3000000	482.922738	1	-1.668711296845	1.220579193359	-0.058917645289	0.018783902215	0.000101669954	0.959220363780	N\A	0.048898258369	0.005501546101	0.018947782944	48	26	
3050000	487.255881	1	-1.546435046711	1.156282656806	-0.058434017105	0.048792232131	0.000104196357	0.956594786420	N\A	0.053047365665	0.006719289192	0.023727940207	45	23	
3100000	485.986429	1	-1.428021920869	1.063566285141	-0.039713029592	0.043182577682	0.000107842922	0.961254078340	N\A	0.052762946520	0.007585788869	0.022336066320	39	20	
3150000	493.492896	1	-1.410004695575	1.076642241267	-0.051473837675	0.074470675991	0.000108919389	0.958494018539	N\A	0.050867516546	0.006360245924	0.022399469664	44	23	
3200000	494.887033	1	-1.732448696556	1.270108878499	-0.073205148557	0.043231732926	0.000098442999	0.961022875107	N\A	0.049101036330	0.006292817028	0.022897326559	54	29	
3250000	493.169483	1	-1.698147785758	1.247202438350	-0.063236591351	0.011819670370	0.000125035240	0.996713672910	N\A	0.048843300569	0.005192827002	0.015139118910	49	30	
3300000	493.535005	1	-1.482803919332	1.106097165790	-0.059568736601	0.096261165676	0.000101106238	0.963984506753	N\A	0.049144616893	0.006239279234	0.020339652139	50	26	
3350000	492.119056	1	-1.656411645567	1.217476659072	-0.063420970076	0.039898090985	0.000089939003	0.959814846768	N\A	0.050744705869	0.006364547139	0.021092101054	50	29	
3400000	481.703097	1	-1.568328493194	1.190350936882	-0.061996782360	0.025962590621	0.000121841594	0.956652951911	N\A	0.047742819285	0.006689947717	0.023529404521	51	31	
3450000	494.567912	1	-1.653532060492	1.228879955070	-0.056808243103	-0.012848708859	0.000120691574	0.965396662908	N\A	0.051931627321	0.006476898706	0.022556938011	41	28	
3500000	475.880724	1	-1.691447620914	1.233099828277	-0.069012884073	0.052264163027	0.000107548425	0.956702348441	N\A	0.052159803522	0.006796977827	0.023764673613	52	19	
3550000	484.906063	1	-1.534031563873	1.164288892393	-0.062223066089	0.054836608816	0.000094502167	0.969096286856	N\A	0.048855400927	0.005182938391	0.017959284652	50	29	
3600000	483.554497	1	-1.580797887210	1.175185251357	-0.063226128759	0.065557477555	0.000109798895	0.958765790027	N\A	0.051702012970	0.006653764785	0.021672092201	43	29	
3650000	481.824991	1	-1.463102882875	1.123068181964	-0.053340929230	0.045467452570	0.000099430846	0.963661401945	N\A	0.056581715874	0.007040753832	0.022818336568	39	27	
3700000	489.390532	1	-1.792811170361	1.323537082550	-0.079804706242	0.022671090693	0.000085673927	0.961492129697	N\A	0.048299760758	0.006609742967	0.018925258321	52	21	
3750000	482.111055	1	-1.672853521599	1.244444190653	-0.066203309894	0.027303390437	0.000098286800	0.962022566394	N\A	0.049152035769	0.006758979775	0.022135546938	47	21	
3800000	497.032713	1	-1.644556858420	1.250597987776	-0.073054212371	0.039812600705	0.000090778110	0.963379772333	N\A	0.050638985778	0.006562180942	0.022131712512	43	24	
3850000	487.265456	1	-1.707612876839	1.214291614703	-0.060069053583	0.037230844788	0.000101188786	0.965673815204	N\A	0.045078384253	0.006227264006	0.019370021758	45	26	
3900000	484.632304	1	-1.608346435270	1.186577760775	-0.059245472836	0.037116568158	0.000121831674	0.975126263713	N\A	0.049711562124	0.005985942839	0.022590933546	52	18	
3950000	479.585199	1	-1.449574595702	1.107917222963	-0.053095403804	0.052885039225	0.000091626416	0.955277414382	N\A	0.053395669659	0.007147671187	0.022737921700	43	22	
4000000	489.303943	1	-1.523944946500	1.164675444080	-0.054424807589	0.017721303025	0.000102252598	0.958819896561	N\A	0.053358326159	0.006811822485	0.022154705447	41	22	
4050000	496.939157	1	-1.609950396500	1.180645624502	-0.060935684107	0.052014877251	0.000205536153	0.967706785127	N\A	0.041493528941	0.006202740766	0.019069405551	45	34	
4100000	491.503163	1	-1.578346942608	1.141541192017	-0.045167132888	0.017186118908	0.000154116532	0.968500645923	N\A	0.041436537221	0.005497035179	0.019386059165	47	29	
4150000	474.819238	1	-1.598550959089	1.203166187331	-0.062440404554	0.028053949468	0.000120902910	0.958169705331	N\A	0.050576293239	0.007227354493	0.021969546699	37	21	
4200000	474.915033	1	-1.568804794440	1.187962063363	-0.057488524275	0.007071733163	0.000109036061	0.965049654395	N\A	0.050398616182	0.006656544391	0.021807188068	43	32	
4250000	480.803608	1	-1.529068052467	1.157777679191	-0.059345898388	0.042954791142	0.000113814370	0.961669606451	N\A	0.050508266545	0.006112049386	0.021625152880	60	23	
4300000	482.038755	1	-1.507595248430	1.133643433420	-0.050708230490	0.026179652433	0.000155986373	0.957442931862	N\A	0.050519888178	0.006429061139	0.023051670198	47	26	
4350000	491.294761	1	-1.494904825413	1.132135777795	-0.052097869216	0.039485052470	0.000211034200	0.966615333636	N\A	0.050654998096	0.006007065203	0.021857055814	52	32	
4400000	482.511951	1	-1.932132729343	1.373476245492	-0.081719667177	0.026309278692	0.000128052858	0.963205588016	N\A	0.046302730787	0.005490375232	0.019656148063	49	17	
4450000	473.514752	1	-1.637149351578	1.212228227247	-0.062137260040	0.032103289481	0.000094141268	0.962027596549	N\A	0.051310678231	0.006693020130	0.021441738989	39	22	
4500000	494.090877	1	-1.661977348445	1.267378144227	-0.073246316428	0.024468435537	0.000104057266	0.979492453033	N\A	0.048933235628	0.004764302416	0.016230897492	37	28	
4550000	479.882921	1	-1.356434733102	1.037026591150	-0.045135139837	0.076404370566	0.000125169584	0.959367779991	N\A	0.047972810507	0.005961645058	0.020940491411	35	21	
4600000	478.155798	1	-1.559225329011	1.160006758457	-0.052127626465	0.016468426306	0.000171045967	0.956380609284	N\A	0.051158826165	0.005920429432	0.020874929362	54	25	
4650000	470.927720	1	-1.558344761638	1.167490990699	-0.055306187623	0.026554589586	0.000100486286	0.988195882044	N\A	0.041930365806	0.005466364512	0.019305182618	57	22	
4700000	488.819875	1	-1.429815982298	1.110797689032	-0.060970584392	0.084381853206	0.000101539723	0.961325746243	N\A	0.050068515820	0.006184230329	0.021505981657	47	21	
4750000	483.724872	1	-1.567995633271	1.174253577147	-0.064381020012	0.066347680385	0.000110883968	0.956650607588	N\A	0.055363359409	0.007352805739	0.023843093235	43	15	
4800000	472.913320	1	-1.650289448099	1.233093694148	-0.066498355775	0.032746205072	0.000123890283	0.957820744970	N\A	0.050145396684	0.006174597482	0.022374363275	51	20	
4850000	480.265465	1	-1.635424834154	1.221687560845	-0.068540543097	0.047671888411	0.000079360875	0.965573189152	N\A	0.050413362752	0.006519883208	0.021285989798	48	25	
4900000	492.668965	1	-1.478237211834	1.127558506715	-0.050684687670	0.020839952777	0.000092186015	0.968074241500	N\A	0.049073460839	0.006373221435	0.019609257795	44	22	
4950000	487.225833	1	-1.791034583988	1.288612641723	-0.065419741004	-0.012257647853	0.000133643784	0.962872423259	N\A	0.046963209473	0.006543360997	0.019540587732	51	20	
5000000	486.673718	1	-1.638462040909	1.215989235206	-0.064224034834	0.037315551223	0.000104653756	0.963338964644	N\A	0.050095520285	0.006433413019	0.020880343265	54	23	
5050000	473.922997	1	-1.450216428711	1.143239697753	-0.053809113361	0.023420281502	0.000115165154	0.953532155609	N\A	0.051732777945	0.006417107838	0.022610339097	48	22	
5100000	490.712399	1	-1.672855894723	1.223100507872	-0.062145937557	0.024556799562	0.000098485271	0.958000581321	N\A	0.052955634100	0.007040421117	0.022013054694	58	24	
5150000	483.326311	1	-1.647655622587	1.192905032214	-0.056202439157	0.023777594899	0.000094390668	0.961658213894	N\A	0.051032253077	0.006811757525	0.021061322643	37	21	
5200000	470.559450	1	-1.440954484055	1.121690165682	-0.060711301946	0.071716928994	0.000253448912	0.955763030463	N\A	0.057981556873	0.007183983581	0.024464145773	54	21	
5250000	479.222271	1	-1.446351561464	1.094380512503	-0.048384103702	0.055413546218	0.000107773617	0.958620620279	N\A	0.049956186944	0.005724115575	0.020985438870	47	32	
5300000	487.841701	1	-1.567874690493	1.213801446171	-0.069673260438	0.045244641790	0.000099438639	0.961496935068	N\A	0.049281461177	0.007122418360	0.019523931428	49	33	
5350000	475.964906	1	-1.428947800615	1.089824849032	-0.053480239466	0.067438679469	0.000121379552	0.962592426997	N\A	0.052354071862	0.005967260922	0.022106843941	39	27	
5400000	475.626026	1	-1.648485300572	1.216759064851	-0.066222619314	0.047593558428	0.000111480988	0.955285263978	N\A	0.049918820673	0.006383657488	0.022366364518	42	21	
5450000	475.292707	1	-1.547213615747	1.167030947231	-0.056658574699	0.031092325231	0.000130590270	0.958744382132	N\A	0.052623419482	0.007064021268	0.022542673098	57	20	
5500000	495.969686	1	-1.597607824255	1.196934053767	-0.069344971845	0.067767448787	0.000081572695	0.961918336540	N\A	0.050548909443	0.006759610362	0.020677144899	55	29	
5550000	481.733685	1	-1.720383707670	1.277552203013	-0.063816584813	-0.019480946097	0.000135844097	0.964172092902	N\A	0.042804217118	0.006160480205	0.020366169200	57	21	
5600000	490.176164	1	-1.585698831986	1.202228717708	-0.070871667072	0.066806406103	0.000108117296	0.955572841866	N\A	0.053183850617	0.006934947159	0.024444039563	60	18	
5650000	493.815888	1	-1.543330751369	1.127960916792	-0.052768407372	0.054200092499	0.000093415718	0.961121809035	N\A	0.051652571834	0.006944041514	0.021445596602	40	22	
5700000	485.395213	1	-1.461583763404	1.146171870572	-0.060735139278	0.068522836362	0.000074597060	0.961480554710	N\A	0.049107460834	0.006144421451	0.021908118809	50	20	
5750000	483.639505	1	-1.656038567494	1.255212764387	-0.071753830481	0.028113425308	0.000092666356	0.985711862260	N\A	0.045731263089	0.006330100145	0.013371623113	46	29	
5800000	483.431843	1	-1.521171096777	1.124893345101	-0.050202174924	0.051451355549	0.000092956439	0.960501135288	N\A	0.050669356159	0.006279718144	0.021145059225	50	26	
5850000	499.069460	1	-1.629725499711	1.199100566305	-0.063623530806	0.057073883956	0.000106982988	0.961695014478	N\A	0.049767299321	0.006747199698	0.021989278086	41	25	
5900000	483.401909	1	-1.614417224512	1.194035724875	-0.064023077401	0.052537795987	0.000090649544	0.970182996864	N\A	0.048602177691	0.006600740606	0.022379969577	46	28	
5950000	484.749860	1	-1.538516253038	1.161274599851	-0.061090804232	0.054618555920	0.000107234898	0.961873741411	N\A	0.051051266201	0.006810597088	0.023452369035	46	25	
6000000	492.701730	1	-1.860565346625	1.344934672671	-0.077771475410	0.015557133979	0.000091099632	0.966845416183	N\A	0.049793577890	0.006479718052	0.019967360846	34	20	
6050000	489.049087	1	-1.387393796460	1.066184680485	-0.058842771026	0.118295419474	0.000155465234	0.962720057529	N\A	0.050142715925	0.006216554797	0.019741988364	48	32	
6100000	482.275086	1	-1.892240198684	1.375337215910	-0.089503242870	0.038830662947	0.000171019488	0.960589739797	N\A	0.050897541285	0.006523828501	0.022481429541	48	32	
6150000	493.469235	1	-1.720714423128	1.279182523396	-0.079214734258	0.049219591312	0.000096548690	0.956107327380	N\A	0.055449759860	0.006918516446	0.020852825443	56	22	
6200000	485.872904	1	-1.420436192992	1.106745934485	-0.051180679779	0.043524603128	0.000106903323	0.959529601884	N\A	0.050323295315	0.006350199150	0.020701495567	44	27	
6250000	496.435080	1	-1.661976535793	1.241621294607	-0.069600866463	0.037425773767	0.000110009576	0.963986602403	N\A	0.047389199549	0.005989450369	0.019581964642	49	26	
6300000	477.307685	1	-1.738966896240	1.269859481191	-0.066627191195	0.014790116489	0.000116213794	0.956051846666	N\A	0.054147981105	0.007123265506	0.023221374070	45	16	
6350000	498.893019	1	-1.654286941284	1.222981615881	-0.066547234672	0.043497019918	0.000088548403	0.969366466705	N\A	0.043975282104	0.005910273257	0.017739224162	43	22	
6400000	487.121140	1	-1.363702838471	1.054037552198	-0.051196364063	0.082898215909	0.000111787143	0.956175001150	N\A	0.056432179684	0.006916156634	0.022134878781	48	24	
6450000	482.445919	1	-1.704098363412	1.260982157133	-0.076217276591	0.057555161951	0.000120671413	0.953275609388	N\A	0.053486480898	0.006815506338	0.022672869301	51	25	
6500000	488.867923	1	-1.633864858802	1.232973414601	-0.071962556167	0.048560466919	0.000091220216	0.956590800099	N\A	0.052194745022	0.006719055550	0.022918409255	49	27	
6550000	486.942139	1	-1.563559003225	1.160247403931	-0.052633420727	0.023070712854	0.000093229743	0.963883782781	N\A	0.047750795783	0.005878618722	0.019669902093	39	28	
6600000	491.078912	1	-1.534562037352	1.158543835712	-0.063097177247	0.069717444319	0.000102400842	0.965061522621	N\A	0.051501968127	0.006013049877	0.019890340736	42	37	
6650000	475.819842	1	-1.679836106680	1.254592997695	-0.065969703822	0.007139890647	0.000096985869	0.961514982706	N\A	0.052133726830	0.006657467126	0.022833595359	48	25	
6700000	466.070983	1	-1.758217907186	1.267455145746	-0.068366843126	0.037047021487	0.000147807102	0.982503163427	N\A	0.027839665777	0.005581335564	0.019163429463	45	24	
6750000	478.409035	1	-1.602120282024	1.178959934983	-0.058730940373	0.041088807808	0.000113833682	0.958229125711	N\A	0.053394687814	0.006704929171	0.022845901132	49	19	
6800000	486.380677	1	-1.483251122650	1.146615221732	-0.058441028627	0.050319674183	0.000109513345	0.964737770839	N\A	0.058575900341	0.006713044594	0.021485611591	44	28	
6850000	486.031742	1	-1.599219400333	1.217084650142	-0.073709551971	0.063987040000	0.000092472337	0.958741002392	N\A	0.050221001583	0.006853703244	0.023569446688	45	26	
6900000	455.795545	1	-1.615688056999	1.232483830599	-0.066851676330	0.013356550173	0.000113602718	0.952527296069	N\A	0.057013984411	0.007414295026	0.026159640323	38	24	
6950000	484.957511	1	-1.478644587540	1.109742019113	-0.048892917859	0.040720317654	0.000113632020	0.963229395835	N\A	0.050116623570	0.006739107815	0.021063227499	38	27	
7000000	481.546490	1	-1.411175694969	1.094265819022	-0.051708524934	0.056648121232	0.000118005078	0.981303666033	N\A	0.051270071532	0.006031375780	0.016461815827	38	24	
7050000	475.341182	1	-1.678062236900	1.243791151769	-0.069032792387	0.039467739547	0.000185375413	0.956506151371	N\A	0.054224838135	0.007000523958	0.023638828461	55	20	
7100000	495.462554	1	-1.495393873966	1.152942590853	-0.061992268379	0.050955252517	0.000095323263	0.962375794400	N\A	0.051862007098	0.007110662046	0.020306791112	52	24	
7150000	494.242623	1	-1.417525541463	1.081074392843	-0.050649487847	0.068159749719	0.000105790918	0.975535778559	N\A	0.048147045642	0.005997269395	0.021611362978	47	22	
7200000	485.051569	1	-1.532898588466	1.133850175742	-0.048912802808	0.031034284231	0.000117653343	0.964399282008	N\A	0.051409918706	0.006585236573	0.020393097227	42	25	
7250000	484.555459	1	-1.549450452329	1.164168179816	-0.059886439830	0.049088834024	0.000114898961	0.962989394845	N\A	0.050963579161	0.005453019234	0.021706312225	50	24	
7300000	478.373924	1	-1.631949645699	1.231444326372	-0.069521260477	0.039518836934	0.000121315492	0.962163537734	N\A	0.054075812882	0.005727430172	0.021796219150	55	26	
7350000	487.393483	1	-1.541736066186	1.151224482924	-0.052897930887	0.032750103165	0.000124357210	0.958449457396	N\A	0.049468945985	0.006706539778	0.022531667240	51	29	
7400000	483.803396	1	-1.491100803093	1.134860827834	-0.058049927566	0.056571915789	0.000106924256	0.955970810488	N\A	0.054507559780	0.007101099380	0.023411348309	43	18	
7450000	490.622635	1	-1.440665013942	1.100823866286	-0.055201167435	0.072551217085	0.000109865978	0.963116368116	N\A	0.049552630166	0.006587260798	0.021430917374	52	18	
7500000	493.295125	1	-1.550886516460	1.182631237011	-0.063124303475	0.048809573993	0.000092019837	0.961677749767	N\A	0.051652063701	0.006584811163	0.022474665732	40	26	
7550000	488.890775	1	-1.565700771586	1.169432278395	-0.064575743090	0.068265501598	0.000107634279	0.962504771461	N\A	0.052686146039	0.006997636912	0.022415705065	36	23	
7600000	486.948579	1	-1.869100188665	1.367498314714	-0.080485239432	-0.003190975280	0.000101839348	0.963271184146	N\A	0.046064381460	0.006534868093	0.021861070975	36	24	
7650000	475.350229	1	-1.717827511002	1.258095758892	-0.065768941441	0.013728760485	0.000113867064	0.961005801856	N\A	0.051804938803	0.006713674649	0.022118900329	43	21	
7700000	478.862631	1	-1.861877126878	1.338478961337	-0.069947638345	-0.012551366259	0.000096851276	0.962457008659	N\A	0.051007343588	0.006198210226	0.021144564807	45	26	
7750000	476.267348	1	-1.630347771302	1.211678494900	-0.068759110515	0.061526257852	0.000103841301	0.958946476378	N\A	0.050658438172	0.005650475708	0.021781863368	53	17	
7800000	491.492664	1	-1.648254763046	1.227820523570	-0.069919590354	0.052961870848	0.000145677879	0.963941393452	N\A	0.052766097423	0.007290354269	0.021893273925	43	28	
7850000	497.040072	1	-1.441520000440	1.124822179584	-0.060515613332	0.075404163634	0.000100594358	0.961461468555	N\A	0.053050950048	0.006593999100	0.022767074311	52	20	
7900000	470.722287	1	-1.684461028934	1.226874504149	-0.056775234651	0.000702376946	0.000109650434	0.957040182047	N\A	0.050053713113	0.005547724457	0.020646218654	43	26	
7950000	482.371792	1	-1.624296274571	1.215565131242	-0.072716644623	0.062008982343	0.000111367421	0.957482151657	N\A	0.049837984690	0.006785445999	0.022177249383	51	22	
8000000	485.113522	1	-1.505326389728	1.121211667758	-0.047386763689	0.028689600537	0.000116152571	0.958387317049	N\A	0.052305859492	0.005752528010	0.022138197024	48	18	
8050000	477.606921	1	-1.368115446839	1.024049831408	-0.042149907460	0.077793291355	0.000088117804	0.961428784117	N\A	0.051095605216	0.006453439482	0.022607149577	55	25	
8100000	491.578745	1	-1.467208679810	1.122593085385	-0.055747229396	0.051905589451	0.000124786605	0.961949620691	N\A	0.048276640155	0.005943304078	0.019464227131	46	17	
8150000	486.393947	1	-1.524155403433	1.164297254257	-0.051077232053	0.014154086560	0.000112623976	0.959207787546	N\A	0.055418736429	0.006483055071	0.022282981832	52	24	
8200000	494.774729	1	-1.661249317201	1.238901269032	-0.064969327869	0.019071546463	0.000079005731	0.960795135284	N\A	0.048483202087	0.006646613711	0.020831434022	34	26	
