Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  HIP_d1_m9-fab-002.txt
Log File Name:                   HIP_d1_m9-fab-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            973765877
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   HIP_d1_m9-fab-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.233350
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.70 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
1850000	479.341134	1	-1.253096905283	1.250221675713	-0.051522341506	-0.042381115358	0.001566617050	0.000007858423	0.963808360398	N\A	0.120901947390	0.018116445583	0.047274012946	0.009123480946	42	5	
1900000	453.505077	1	-0.989632922838	1.046265503202	-0.021898050283	-0.012317055686	-0.002467792379	0.000052864057	0.952341288894	N\A	0.105608282551	0.014862567304	0.047571293694	0.008538878657	34	3	
1950000	459.330847	1	-1.470508803570	1.367885002144	-0.064463944942	-0.105499465069	0.016129208085	0.000118777186	0.962337481538	N\A	0.104167866687	0.014375054058	0.048576432518	0.008822923534	32	5	
2000000	450.386446	1	-1.159837459201	1.143588055394	-0.038481465279	0.001655155530	-0.001609319087	0.000098782295	0.953998413594	N\A	0.108100216801	0.015416593171	0.046812258334	0.008798459109	38	4	
2050000	465.442214	1	-1.217583755965	1.218069899749	-0.046689350808	-0.073416315740	0.012058469624	0.000106752772	0.958605138435	N\A	0.109233576367	0.015642253799	0.044525158680	0.008501758023	39	7	
2100000	452.517333	1	-1.243016048987	1.217400070354	-0.053823591079	-0.034786461466	0.014310327600	0.000148526970	0.955994778641	N\A	0.096859064544	0.014665961032	0.044817667116	0.008594250942	30	5	
2150000	471.948755	1	-1.462084730760	1.371422955474	-0.065874436416	-0.114741530508	0.017942525072	0.000103018154	0.956481662212	N\A	0.103364873197	0.013732548012	0.047885792014	0.008598066060	42	8	
2200000	469.887665	1	-1.290989940008	1.272369881142	-0.044717110614	-0.128024087536	0.017724768613	0.000008430619	0.959097053635	N\A	0.107083856018	0.015825394945	0.046221376241	0.009403292771	51	5	
2250000	462.511687	1	-1.101202992540	1.172268376588	-0.047873279432	-0.047133930804	0.013493617338	0.000009589219	0.962301363259	N\A	0.097530116017	0.015306423976	0.037098675260	0.008532183262	39	6	
2300000	489.929088	1	-1.023446046871	1.125863960107	-0.038920685408	-0.044624443724	0.008230037091	0.000018749487	0.961532362361	N\A	0.097566594319	0.014728434410	0.041249686040	0.008305513162	41	9	
2350000	467.867638	1	-1.249454252102	1.252557322633	-0.051642478609	-0.106289625092	0.018006344008	0.000111124640	0.958127362111	N\A	0.102005702506	0.014673109439	0.044889373799	0.008612353670	41	4	
2400000	472.984721	1	-1.360092034231	1.321519121155	-0.054244672466	-0.153175606388	0.023056715100	0.000092603720	0.960258116643	N\A	0.097858187126	0.013725400466	0.043721538232	0.008004914751	39	7	
2450000	449.646722	1	-1.169872774502	1.131787296859	-0.028601740717	-0.025827357737	-0.001109473434	0.000096346075	0.961766135507	N\A	0.111139851363	0.015132595179	0.048893188665	0.008609965497	48	5	
2500000	450.005657	1	-1.329887468785	1.300410078572	-0.065614029904	-0.064889109314	0.018089126060	0.000128535437	0.962387781653	N\A	0.125054811692	0.018631408059	0.050948498442	0.010589713367	43	5	
2550000	468.066131	1	-1.130339136233	1.118965769013	-0.040419706514	0.035448811484	-0.001166558934	0.000094267647	0.963290925729	N\A	0.102366248911	0.014658239540	0.045340086959	0.008721941672	37	10	
2600000	452.874000	1	-1.240859899793	1.195823224264	-0.044167271179	-0.025682476807	0.002400871866	0.000133429990	0.956246266234	N\A	0.105008118562	0.014963006274	0.044534516263	0.008267069687	38	2	
2650000	471.691729	1	-1.201663551775	1.210357451640	-0.050631432542	-0.027873254979	0.007241700141	0.000013500440	0.964394199699	N\A	0.089732825892	0.013184376358	0.040272681512	0.007394462711	44	6	
2700000	468.214189	1	-1.422859950584	1.418192113184	-0.084927635564	-0.106146133856	0.022154402291	0.000008566012	0.951616113889	N\A	0.110013119896	0.015329089787	0.048098928277	0.008577875573	49	8	
2750000	470.586330	1	-1.123759685516	1.157347885003	-0.049001736407	-0.019568742863	0.012767669630	0.000136382576	0.956788893492	N\A	0.115168665519	0.016849698762	0.048018957987	0.009015178970	37	8	
2800000	465.924362	1	-1.377394637259	1.305388013812	-0.052724857315	-0.107326085017	0.011897551677	0.000092150074	0.959504956382	N\A	0.107427078317	0.015929410253	0.046026248796	0.008771702345	30	5	
2850000	451.398309	1	-1.517591638107	1.440874690852	-0.078337767627	-0.171647653301	0.028898873194	0.000184211626	0.953799434729	N\A	0.109983788050	0.016466471499	0.047711584166	0.009230568020	40	4	
2900000	452.431381	1	-1.575593280958	1.487015062583	-0.083809820255	-0.190250346148	0.035055626726	0.000124482039	0.957241398516	N\A	0.109415145326	0.015194361043	0.047669945694	0.008706221086	41	5	
2950000	487.884952	1	-1.314101659551	1.273577216475	-0.052504428096	-0.074358146607	0.007845731394	0.000085671514	0.970402408483	N\A	0.093121282533	0.014224510198	0.038921655494	0.008157432464	37	9	
3000000	467.260584	1	-1.481425138880	1.427584535697	-0.085862105364	-0.118050588313	0.028363742046	0.000104788106	0.952668048725	N\A	0.114992594253	0.017918872643	0.046519066816	0.009703012771	43	6	
3050000	444.317444	1	-1.435129286793	1.365503809778	-0.074885363150	-0.060079041756	0.016078976300	0.000117923963	0.957624684150	N\A	0.119294820080	0.015685221974	0.051941955995	0.008948631283	41	5	
3100000	472.622638	1	-1.157202298192	1.206528025290	-0.048948030158	-0.076831649552	0.014842221015	0.000056770837	0.964015356159	N\A	0.105986222803	0.015773184288	0.041696796539	0.008710760565	43	5	
3150000	481.486615	1	-1.352632639197	1.304321380193	-0.063679399644	-0.070506846054	0.015548516889	0.000121084148	0.959856231461	N\A	0.096591224169	0.013881903887	0.043294276685	0.008301667030	43	7	
3200000	455.857180	1	-1.026383969729	1.058665928889	-0.028894338113	0.006692851479	0.003399081112	0.000116487229	0.960348914474	N\A	0.091887014813	0.013913397700	0.039435142912	0.008001870054	41	5	
3250000	466.798595	1	-1.383890548396	1.346358978299	-0.070925539037	-0.096781515967	0.018966025179	0.000106367535	0.956100686713	N\A	0.100372522664	0.014326553433	0.044977083592	0.008400688501	37	6	
3300000	465.837145	1	-1.103449035830	1.131478306800	-0.042987769619	0.001228193843	0.004270089266	0.000083237206	0.960243183915	N\A	0.111323012431	0.015957387861	0.048403999965	0.009093707479	38	6	
3350000	462.958430	1	-1.244407478058	1.268917743875	-0.062762090196	-0.077900031248	0.018432275067	0.000126759797	0.956355651155	N\A	0.099256945827	0.014954357222	0.043204809386	0.008626438437	41	4	
3400000	448.550315	1	-1.163333127590	1.165959023796	-0.046430154576	-0.037160736706	0.012087690854	0.000188815455	0.950206993363	N\A	0.141124422966	0.020216124434	0.059308055102	0.011302410232	42	4	
3450000	446.066083	1	-1.175009402904	1.189709435790	-0.045072911720	-0.067982691523	0.012601657713	0.000148658220	0.949986255853	N\A	0.106628816433	0.015193434541	0.047557418627	0.009033505681	41	5	
3500000	471.660775	1	-1.161771850011	1.179838329670	-0.033016771142	-0.105487268250	0.009742044908	0.000088619739	0.954016586976	N\A	0.110069899938	0.016524034422	0.045648223873	0.009086841565	40	6	
3550000	480.805405	1	-1.332926211358	1.273654360385	-0.052871740037	-0.063102950194	0.007320601809	0.000092704020	0.959559303698	N\A	0.110931169569	0.017445656463	0.043385117701	0.009241602221	39	5	
3600000	484.871896	1	-1.176812438655	1.174236299848	-0.037343290445	-0.059138304618	0.005124936099	0.000066742194	0.961662781348	N\A	0.093900838785	0.013881045476	0.040951543520	0.008031371697	39	9	
3650000	486.278512	1	-1.334403614516	1.315094251733	-0.068792874041	-0.088736429285	0.021245193670	0.000177279258	0.965098655321	N\A	0.093010127803	0.014329611653	0.039153636967	0.008294675748	37	8	
3700000	483.528007	1	-1.137472508804	1.157414765219	-0.045165652663	-0.024838332339	0.009048845017	0.000136946098	0.964269730252	N\A	0.116414450880	0.016975778128	0.048704303165	0.009301612927	38	12	
3750000	472.865845	1	-1.397049048257	1.331992120013	-0.057709303146	-0.121991931718	0.017810906417	0.000168859669	0.954529753268	N\A	0.106692622969	0.014713532446	0.046784204981	0.008340192134	46	10	
3800000	472.236948	1	-0.943312062792	1.011897121828	-0.019091591963	-0.006006655728	0.000890193076	0.000038695505	0.966845054823	N\A	0.095050585331	0.014396722708	0.039557172753	0.008258807096	47	5	
3850000	458.818107	1	-1.374779595661	1.327891230896	-0.055235694941	-0.138392527137	0.016979713937	0.000114211886	0.957114786511	N\A	0.111747280005	0.015125388851	0.047964145060	0.008470172561	31	5	
3900000	450.358189	1	-1.305741520392	1.226893574411	-0.031453309885	-0.088411754534	-0.002114778060	0.000094955237	0.956481779934	N\A	0.110426076325	0.015942983676	0.046138502246	0.008463649990	41	5	
3950000	473.275035	1	-1.244365814208	1.228074702666	-0.052450989604	-0.048743508335	0.009162927977	0.000148318941	0.957987234646	N\A	0.100130802266	0.014525009455	0.044243991240	0.008177624222	29	7	
4000000	466.568205	1	-1.315976672269	1.274589777451	-0.060483636638	-0.057434713539	0.013800147579	0.000102938238	0.958894720778	N\A	0.099598715717	0.013870271389	0.044437872082	0.008062704449	33	5	
4050000	472.670450	1	-1.218976580938	1.228841916486	-0.049715997542	-0.072245785091	0.009853565011	0.000099787292	0.958634220831	N\A	0.100150543487	0.014645718078	0.042512524092	0.008315548306	34	7	
4100000	450.050093	1	-1.112847055969	1.121013513502	-0.030449281996	-0.036017778301	0.000995881886	0.000102490055	0.958976749359	N\A	0.109067266448	0.016299815281	0.043538694433	0.008663862849	35	6	
4150000	447.160645	1	-1.525102109242	1.418462450967	-0.064681421006	-0.151447898576	0.018121915665	0.000035556525	0.951281809095	N\A	0.118419927490	0.016324325117	0.051568492365	0.009197022762	41	3	
4200000	470.998873	1	-1.160903916851	1.197626400363	-0.050974890886	-0.021475994886	0.006173255163	0.000008898372	0.963669987060	N\A	0.096133307535	0.013480265003	0.042610274255	0.007897415812	38	3	
4250000	480.912994	1	-1.596986795105	1.509500375857	-0.082074980951	-0.198975464575	0.031256550871	0.000030918710	0.960254485405	N\A	0.117625048925	0.018424127666	0.047115075880	0.010368688488	42	7	
4300000	459.369276	1	-1.321315725354	1.272652893964	-0.054819543726	-0.066800546062	0.009922781329	0.000113017098	0.955478990227	N\A	0.109279564901	0.016784335495	0.045648604378	0.009184825730	32	6	
4350000	455.281394	1	-1.510327588281	1.412546235380	-0.080666174641	-0.075587448019	0.014304231990	0.000183285099	0.955284560106	N\A	0.125975956888	0.017967192574	0.052843241435	0.010124179701	40	3	
4400000	462.064322	1	-1.367877890895	1.338244340464	-0.060370661880	-0.097225684238	0.008782073898	0.000081400965	0.963547315523	N\A	0.112317731614	0.017316878402	0.045558789040	0.009349769933	57	7	
4450000	465.666634	1	-1.224701336592	1.215677014658	-0.048355247011	-0.054538308073	0.011175176987	0.000101929713	0.956915706883	N\A	0.099191039796	0.015104302072	0.043026497604	0.008863051204	41	6	
4500000	472.576616	1	-1.048900041751	1.068782716575	-0.027202448095	-0.004520064052	0.000049203205	0.000100063252	0.960066670465	N\A	0.104087336016	0.015500473097	0.044758216264	0.008892161711	39	7	
4550000	475.126676	1	-1.216105848780	1.240986043157	-0.052765116373	-0.075481606422	0.016606006782	0.000009713430	0.958094354693	N\A	0.100446953642	0.014402999954	0.042795996399	0.007968166607	41	5	
4600000	459.507857	1	-1.322824303712	1.333325095199	-0.063857945478	-0.098074839347	0.013515458217	0.000033648168	0.958077111972	N\A	0.094704154891	0.013048947318	0.042534819789	0.007561289656	45	4	
4650000	462.620801	1	-0.996560276881	1.053163846246	-0.033915497285	0.064300756807	-0.005731408191	0.000008295820	0.960121148856	N\A	0.091950307737	0.013111865605	0.042113553646	0.007999639227	52	6	
4700000	469.919704	1	-1.016979556685	1.116062587044	-0.027544027462	-0.100309897982	0.012449660124	0.000022253557	0.971714212787	N\A	0.076314507546	0.009585360734	0.039349769565	0.006564103437	38	9	
4750000	472.819033	1	-1.139406691592	1.229686401264	-0.066560822273	-0.015959021526	0.010834160191	0.000012473749	0.954381208516	N\A	0.106403380656	0.015777786526	0.044698225122	0.008564045494	42	8	
4800000	454.238281	1	-1.153541921725	1.071460673015	-0.018488283049	0.020843946521	-0.013360011018	0.000026435318	0.955601353476	N\A	0.105214162102	0.015162842081	0.047995069392	0.008705392621	33	7	
4850000	453.883830	1	-1.145366366746	1.191306490806	-0.039850574582	-0.081767496824	0.008592369951	0.000012315819	0.960248415902	N\A	0.102011774306	0.015292718644	0.045181266534	0.008561885061	42	4	
4900000	440.214977	1	-1.456373872721	1.379341069437	-0.070183044250	-0.084924598286	0.013511005311	0.000030517711	0.957583765718	N\A	0.125607705528	0.018551644305	0.051715717255	0.010010208847	31	5	
4950000	468.243321	1	-1.520327030509	1.443693600806	-0.076303563585	-0.172983228710	0.026941004257	0.000086309742	0.969267053594	N\A	0.090609085632	0.014356619724	0.038282005495	0.007940152409	35	7	
5000000	460.978932	1	-1.302771155030	1.327475414626	-0.059693900743	-0.145263473120	0.019274559751	0.000136981699	0.955520107113	N\A	0.120921014938	0.016590854706	0.051945055664	0.009232217505	39	6	
5050000	470.385734	1	-1.440117177486	1.431713632838	-0.088460021613	-0.128522431651	0.032468151117	0.000093818309	0.955202472286	N\A	0.107417593172	0.015774503793	0.045423708255	0.008752789186	39	8	
5100000	464.935430	1	-1.178064210573	1.182101101438	-0.038942775935	-0.057192711563	0.004384656357	0.000107456872	0.954035117267	N\A	0.103582911755	0.014931612106	0.044875967281	0.008424290864	40	6	
5150000	480.595659	1	-1.301094385482	1.271710424519	-0.050837663235	-0.111989173736	0.015633260170	0.000095265052	0.961924989526	N\A	0.103311528723	0.014734243967	0.045211551065	0.008278900659	38	7	
5200000	456.076007	1	-1.088708551523	1.127249135599	-0.042914050383	-0.024013007373	0.011198001585	0.000104678934	0.954690487717	N\A	0.101547988302	0.014095410180	0.048709166257	0.009045380112	28	4	
5250000	464.207680	1	-1.150246961039	1.177177101809	-0.046862397007	-0.041417741464	0.008947007631	0.000083245292	0.962876782112	N\A	0.102817383846	0.016587385824	0.039666089497	0.008843520546	48	6	
5300000	476.423624	1	-1.163209889432	1.173559153530	-0.036706739057	-0.068061765542	0.005357031828	0.000028140026	0.959078926173	N\A	0.100580398765	0.013790151061	0.044305978416	0.007970771561	50	9	
5350000	458.390705	1	-1.447809745348	1.427237205938	-0.079664762539	-0.177477431370	0.034251216547	0.000127499668	0.968869417647	N\A	0.122115407614	0.019325022196	0.048223110754	0.010341177633	38	6	
5400000	475.729638	1	-1.317043274564	1.310385522643	-0.069819122888	-0.079594862773	0.022994662083	0.000100204456	0.956371504031	N\A	0.094955051171	0.013678025466	0.044569258911	0.008441052560	48	9	
5450000	466.610534	1	-1.066249622440	1.132557529943	-0.026725160811	-0.067585725841	0.002801029327	0.000112900194	0.955598503740	N\A	0.104824321336	0.014773519974	0.046778627793	0.008679560796	44	6	
5500000	459.740705	1	-1.158193880267	1.212157468308	-0.054869117714	-0.047738529251	0.014310375125	0.000042670153	0.954689532151	N\A	0.102270177944	0.014313446427	0.046842629088	0.008415854596	42	2	
5550000	472.537102	1	-1.224886561607	1.255940449989	-0.052192302994	-0.125139839085	0.020235047792	0.000093901000	0.967138691958	N\A	0.096447823430	0.014714965582	0.040498083133	0.008134473272	41	6	
5600000	467.546560	1	-1.142875875329	1.134169042369	-0.037935940237	-0.010502704764	0.003363132367	0.000160098412	0.961110973364	N\A	0.101229028112	0.013681919482	0.045453839055	0.008211923928	33	3	
5650000	463.572051	1	-1.126540039504	1.116171505752	-0.028582344268	-0.048376598348	0.003244626835	0.000096959556	0.965598723377	N\A	0.094765729614	0.013992756638	0.041230037132	0.008110471740	32	5	
5700000	470.148131	1	-1.293229665515	1.224468625720	-0.045380357869	-0.086001510765	0.011767010859	0.000077062648	0.961000861717	N\A	0.088604770464	0.012483113717	0.040875879215	0.007793718169	39	5	
5750000	484.012491	1	-1.260840828644	1.221212432817	-0.050899362948	-0.043611419227	0.010094892976	0.000104214671	0.971355186031	N\A	0.071063668982	0.011691118483	0.030712115907	0.007109017261	51	6	
5800000	465.365679	1	-1.449022256694	1.315904835047	-0.059063722989	-0.066189813676	0.009491336707	0.000091453760	0.960459965933	N\A	0.097153170016	0.013430347755	0.044363917890	0.007982783995	35	7	
5850000	476.945278	1	-1.132102381122	1.112805235952	-0.038985245743	0.052027367571	-0.007862609637	0.000113263291	0.959922082231	N\A	0.105661376733	0.015076273087	0.045471747050	0.008329354580	38	6	
5900000	473.272251	1	-1.469806529627	1.305384398023	-0.060423723277	-0.052568663960	0.009570988463	0.000266064307	0.964553130273	N\A	0.095708862209	0.013239656409	0.044203382557	0.008007530534	38	10	
5950000	469.648288	1	-1.228032921241	1.201797715164	-0.045201989192	-0.056147381837	0.010656797648	0.000093538306	0.961954558257	N\A	0.108784986437	0.015777291255	0.047137641142	0.008730810501	45	6	
6000000	464.793208	1	-1.574048400243	1.492094770731	-0.097689687469	-0.118826977215	0.032275508304	0.000085787650	0.957588862504	N\A	0.115787127999	0.018070354217	0.047155201851	0.009813632464	46	4	
6050000	478.225814	1	-1.323059929242	1.232226460294	-0.046657682316	-0.034130240355	0.003657196370	0.000109535333	0.971370003557	N\A	0.112084337696	0.016795468542	0.045599773141	0.009482321779	46	6	
6100000	476.660587	1	-1.673420127103	1.543934233569	-0.094116699796	-0.180638011231	0.037930075805	0.000076411924	0.962171988366	N\A	0.113433585168	0.015815064606	0.048392784293	0.008829868062	38	7	
6150000	468.328262	1	-1.349931199628	1.328671255906	-0.064140249309	-0.109570019640	0.022293524987	0.000101240079	0.962338225395	N\A	0.095421460292	0.014473613267	0.040765430015	0.008076250237	36	5	
6200000	457.906748	1	-1.446597976958	1.407591237444	-0.087200357508	-0.086939100308	0.026085439504	0.000133144828	0.953741717070	N\A	0.111893017183	0.016408953865	0.047992647239	0.009262704801	44	3	
6250000	478.404632	1	-1.220117989390	1.216105467323	-0.052737258172	-0.008266167831	0.002401063879	0.000057001869	0.966216769271	N\A	0.095558601608	0.013724766167	0.040769507438	0.007775025457	50	8	
6300000	451.676885	1	-1.350204198894	1.331866248253	-0.061644286727	-0.138714022150	0.021695651081	0.000126096514	0.962642805453	N\A	0.104127244117	0.014743788923	0.044295182190	0.008634080611	40	3	
6350000	477.066100	1	-1.233215486037	1.228704912508	-0.047190222356	-0.090006700828	0.014682186233	0.000084484793	0.964572140591	N\A	0.090327551027	0.013562310571	0.040011221511	0.008090691114	54	8	
6400000	468.565461	1	-1.313132428392	1.328305510437	-0.074618563945	-0.085216661479	0.022209387641	0.000090734870	0.964877934566	N\A	0.103145823326	0.015435588139	0.042277231931	0.008580039771	41	10	
6450000	471.889729	1	-1.138560598387	1.208170761981	-0.062246991204	-0.027454200184	0.014282544956	0.000096391248	0.958771770131	N\A	0.097864408324	0.014277131203	0.042888477490	0.008266838528	29	8	
6500000	465.824066	1	-1.287618027658	1.289950916246	-0.069000323860	-0.055355499762	0.017037496657	0.000102738500	0.956638904892	N\A	0.110797160406	0.016777764826	0.045932023578	0.008958330574	36	6	
6550000	460.592688	1	-1.050505612730	1.083302548351	-0.023749729759	-0.043672504238	0.003461035888	0.000130449718	0.969691822181	N\A	0.102534516063	0.014138994489	0.043419540830	0.008059093702	36	6	
6600000	479.840854	1	-1.249390172550	1.293183504461	-0.065406599757	-0.104312931937	0.022529523220	0.000049510622	0.958044783688	N\A	0.101171372870	0.014295708417	0.044962114869	0.008311258790	36	8	
6650000	461.223601	1	-1.295275429209	1.243181445813	-0.040979322512	-0.093015853427	0.006212962815	0.000102828838	0.954604228070	N\A	0.100970953529	0.014695725622	0.044422473909	0.008268376327	34	7	
6700000	462.082720	1	-1.462407772237	1.402488772254	-0.072199036401	-0.119689652802	0.018406352832	0.000155244564	0.956185714047	N\A	0.106411073956	0.014723154435	0.047225304829	0.008165035749	41	6	
6750000	478.833509	1	-1.231347306624	1.233955833865	-0.052693298172	-0.049603799444	0.010152525533	0.000149537327	0.970178504345	N\A	0.097292253683	0.014238240826	0.044840159190	0.008947889964	36	4	
6800000	464.445167	1	-0.942564292875	1.066138236654	-0.032304947530	0.052855612055	-0.009437553724	0.000084646112	0.956687913263	N\A	0.117108255738	0.016943739120	0.048397281765	0.009291532130	44	6	
6850000	465.233572	1	-1.394180321348	1.360307070287	-0.078644758178	-0.062856854953	0.018024766450	0.000109848049	0.959287398055	N\A	0.111591987183	0.016621762435	0.045480215518	0.008884922662	32	5	
6900000	457.081158	1	-1.293929917347	1.312325530755	-0.072556497685	-0.075634298928	0.021606465309	0.000117199384	0.956511584413	N\A	0.113501811024	0.018014685097	0.044602887279	0.009373100011	27	5	
6950000	464.520039	1	-1.704427002277	1.546518481694	-0.084522190657	-0.185717257935	0.025268785218	0.000115505843	0.957168621792	N\A	0.098077888773	0.012766440148	0.045130664084	0.007675919829	36	9	
7000000	454.835701	1	-1.311703322313	1.295861904273	-0.067716171148	-0.056230145816	0.016767849493	0.000053745741	0.957110288923	N\A	0.101826563413	0.014777589255	0.046492292398	0.008860703967	39	4	
7050000	466.999409	1	-1.325803903490	1.285613869885	-0.060094294594	-0.074171452246	0.013735518159	0.000113719020	0.957205301408	N\A	0.110545436456	0.016843562610	0.044886149234	0.009108749040	29	7	
