Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  DIE_d1_m9-VR-004.txt
Log File Name:                   DIE_d1_m9-VR-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1061609771
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   DIE_d1_m9-VR-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1500000	742.447561	1	-0.950182429218	0.923920952353	-0.000424672511	0.057366483800	-0.002013472577	0.000023717131	0.992933393681	N\A	0.053067321594	0.007986815335	0.021436192005	0.004356003905	47	22	
1550000	727.013508	1	-1.011535566403	0.914961073046	0.010218015988	0.071478372232	-0.013899683472	0.000023271810	0.993159978486	N\A	0.061490334340	0.009423068330	0.024186990649	0.004981090900	38	20	
1600000	715.078363	1	-1.055564355181	0.960247514139	0.002784523492	0.047961181173	-0.007829921006	0.000023316664	0.993064956620	N\A	0.061580871975	0.009279873819	0.025118517043	0.005071914046	44	25	
1650000	722.486793	1	-0.843138108201	0.823388413599	0.015933317411	0.097836358416	-0.012702339334	0.000023494089	0.991829284093	N\A	0.053896787812	0.008706965275	0.021171604943	0.004711343587	43	28	
1700000	726.380523	1	-0.918000601344	0.861463839565	0.009355661072	0.106697073244	-0.014210980349	0.000019197868	0.991961713160	N\A	0.052325100630	0.008183379801	0.021217179275	0.004433010101	48	22	
1750000	729.078607	1	-0.977205011651	0.943781386058	-0.002382387033	0.059024271509	-0.004616177796	0.000026486190	0.993717403040	N\A	0.052006396189	0.008060867836	0.020416466506	0.004155361557	51	18	
1800000	726.739203	1	-1.207926607978	1.085853677665	-0.019113277344	0.021254262222	0.000455376756	0.000021511060	0.992987124519	N\A	0.055411273609	0.007991877167	0.023408976374	0.004350242638	53	28	
1850000	729.967247	1	-1.030475556837	0.956011611202	-0.000925861097	0.062618839702	-0.008292973578	0.000024254905	0.992812467661	N\A	0.053684457560	0.008455773258	0.021088242277	0.004553338800	47	23	
1900000	730.542041	1	-0.888730237827	0.858299003657	0.008997837082	0.106488905200	-0.013153747805	0.000022979728	0.992796009480	N\A	0.052223502460	0.008260206638	0.020596618296	0.004413288978	53	24	
1950000	721.795580	1	-0.885929261380	0.837610292236	0.013034285023	0.123058056010	-0.016984214890	0.000024184232	0.992600519831	N\A	0.054561724590	0.008647737593	0.021728298978	0.004691002597	45	31	
2000000	733.469672	1	-0.957402903058	0.901877687611	0.007589519284	0.072611680831	-0.010723674620	0.000023524137	0.992496592367	N\A	0.057987059661	0.009006696777	0.023017436597	0.004856663700	45	24	
2050000	730.775455	1	-1.034757049178	0.936122242127	-0.000030840866	0.091486311584	-0.011130354947	0.000028138129	0.993346592598	N\A	0.054453009371	0.008681741274	0.020485814834	0.004443414930	56	31	
2100000	734.861745	1	-0.900818599182	0.859935540610	0.010631946172	0.099585496343	-0.012739430438	0.000027132095	0.992401528917	N\A	0.057588080440	0.008824611194	0.022456648052	0.004656663296	39	21	
2150000	722.913272	1	-0.871439551952	0.848129326013	0.012206416121	0.085406818550	-0.009301453167	0.000022392982	0.992831562848	N\A	0.056701106336	0.008947537474	0.022093528688	0.004776689237	44	29	
2200000	721.904681	1	-1.023432885841	0.967203087093	-0.010332809599	0.079942106284	-0.004698186950	0.000024316115	0.991800445159	N\A	0.055452376312	0.007992818563	0.023059897638	0.004430005425	34	23	
2250000	736.424000	1	-0.773178559262	0.753518213484	0.034357601200	0.100233816611	-0.020339326478	0.000024433945	0.993642274168	N\A	0.059691011542	0.008998412786	0.023418349082	0.004934031386	49	20	
2300000	728.999465	1	-0.933773285593	0.899538868877	0.002444936346	0.084688048216	-0.007702929912	0.000026784733	0.992529441954	N\A	0.058448052373	0.008799664902	0.022624454548	0.004403107077	32	26	
2350000	725.789183	1	-0.882454855999	0.846636175684	0.015389558307	0.093023563952	-0.014177120959	0.000014727032	0.993656262946	N\A	0.057909966115	0.008691077597	0.022652024459	0.004686139927	39	29	
2400000	718.120774	1	-0.865355468143	0.796734430637	0.026150414445	0.117252554091	-0.020728239978	0.000022517219	0.993110078347	N\A	0.057227171517	0.008847512938	0.022442821564	0.004681354874	50	29	
2450000	716.364675	1	-0.870857290199	0.838278259256	0.019788590456	0.064074787666	-0.011047734290	0.000033394883	0.993345497951	N\A	0.050266938162	0.007302321192	0.021847191227	0.004405413479	43	20	
2500000	734.073068	1	-0.953755436153	0.910784668606	0.004985614831	0.066344713881	-0.008620968643	0.000026596612	0.991896035169	N\A	0.053893156618	0.008628369346	0.020425827799	0.004461965099	42	23	
2550000	726.186208	1	-0.802375512292	0.810723625321	0.017391814445	0.089643844012	-0.011263509313	0.000028391203	0.991624302358	N\A	0.057130176818	0.008363928519	0.023824401827	0.004547615792	34	20	
2600000	715.674353	1	-0.995973272623	0.934976183435	0.003560938409	0.049514136690	-0.006906561622	0.000026266546	0.991876073814	N\A	0.055779982596	0.009021131232	0.022532540902	0.005116521578	45	22	
2650000	715.027337	1	-0.918453714316	0.875683829650	0.010169705316	0.082690513013	-0.010574194162	0.000023274741	0.992974764824	N\A	0.053364772098	0.008052264060	0.023066219361	0.004765331329	47	19	
2700000	720.590695	1	-0.873329566819	0.834717514433	0.016937042377	0.096432011164	-0.015266452956	0.000021822584	0.992170496906	N\A	0.059182649043	0.009151893998	0.023466188323	0.004827957654	59	23	
2750000	733.929660	1	-0.841777591836	0.827546217249	0.015319119027	0.093034041088	-0.011811282348	0.000018943000	0.993594304662	N\A	0.050857225487	0.008076878698	0.020069023439	0.004347537615	58	23	
2800000	729.399959	1	-0.907675736862	0.882115329277	0.002898112257	0.091970346530	-0.007046505576	0.000022332798	0.992604055023	N\A	0.052114191905	0.008132993510	0.020748789343	0.004314767956	54	23	
2850000	733.875357	1	-0.941997616041	0.898260876570	0.004271535857	0.080341454204	-0.009050709015	0.000022542686	0.992955397625	N\A	0.058891121049	0.009082316652	0.023201627309	0.004816866266	35	20	
2900000	728.394360	1	-0.883878382356	0.834899336505	0.018060109647	0.099179306807	-0.016156683815	0.000023685618	0.993504982467	N\A	0.054812387654	0.008919161601	0.020669491461	0.004584405908	45	30	
2950000	724.747621	1	-1.037493000624	0.975363146863	-0.008521708517	0.068483974873	-0.004932064531	0.000024226892	0.992563466624	N\A	0.057663704093	0.008646727946	0.022690025188	0.004491519506	54	22	
3000000	724.604520	1	-0.933713397982	0.887253815765	0.006424168749	0.097347846669	-0.013001996807	0.000030658203	0.992818621113	N\A	0.054360138760	0.008253148860	0.021890571964	0.004478072359	49	26	
3050000	719.316986	1	-1.006789997447	0.963134425569	-0.008849583733	0.074905691695	-0.005586073153	0.000026649863	0.993469288584	N\A	0.060527549215	0.009666871489	0.021805936354	0.004707231495	57	29	
3100000	721.038769	1	-0.902519450799	0.876205873881	0.005437501909	0.101272249968	-0.011806094848	0.000030960133	0.992118431657	N\A	0.055811317655	0.008331438949	0.023184015235	0.004648949802	43	26	
3150000	738.597840	1	-0.980643540199	0.914702169230	0.001502716594	0.085985194124	-0.007616259874	0.000024265415	0.992912820483	N\A	0.054124918015	0.008192357024	0.022105400185	0.004521178246	40	30	
3200000	728.470802	1	-0.875821927318	0.856989819838	0.005552634341	0.115433629010	-0.012086401239	0.000022986793	0.992239186358	N\A	0.052328725165	0.008097507065	0.021915126596	0.004546397958	42	27	
3250000	723.329992	1	-0.966899773075	0.915991539657	0.004163366338	0.075756901185	-0.011140652156	0.000028703273	0.991783083325	N\A	0.056372263702	0.008451801803	0.023035970568	0.004583114159	44	20	
3300000	725.619489	1	-0.982917094946	0.932642341420	-0.000601745430	0.066292462706	-0.005997305037	0.000025770761	0.992878667151	N\A	0.051557912025	0.007788113672	0.020417403960	0.003832095040	57	22	
3350000	727.625707	1	-0.996641498733	0.934263233445	0.001005358217	0.071923580887	-0.009452685182	0.000023846932	0.992011842063	N\A	0.055032551713	0.008908438632	0.021404055695	0.004692053541	34	28	
3400000	717.707744	1	-0.934467829998	0.884859643567	0.011676843464	0.070606956047	-0.012012965443	0.000024707221	0.992096671022	N\A	0.054520567314	0.008517829637	0.021878385647	0.004530120066	54	20	
3450000	721.960495	1	-0.868028639455	0.826196867949	0.017417132514	0.105792721731	-0.015428052790	0.000029986761	0.992488043972	N\A	0.054057897939	0.008671970616	0.021518282848	0.004746851319	44	21	
3500000	713.071658	1	-0.959108894598	0.892401870745	0.004672214856	0.111211352282	-0.014775670240	0.000024373303	0.992375278872	N\A	0.055033131400	0.008668650312	0.021038222415	0.004475762188	48	24	
3550000	717.766036	1	-0.952127495231	0.876744369006	0.015364527443	0.068291571260	-0.011879879754	0.000024972978	0.992264932896	N\A	0.045517509832	0.007425841477	0.017760531719	0.003506450953	61	32	
3600000	720.938645	1	-0.993183879393	0.923807019821	0.000746783717	0.089295222735	-0.009940396504	0.000024938506	0.992400337275	N\A	0.058122348977	0.008592050494	0.023793630881	0.004732818114	36	20	
3650000	719.840439	1	-0.944053467761	0.884818661904	0.014622893792	0.057069839116	-0.011502726485	0.000025978825	0.992622949186	N\A	0.050972171481	0.007657954672	0.021901413028	0.004528064845	44	27	
3700000	726.761631	1	-0.811483331111	0.783745911442	0.025750117614	0.105661408318	-0.018416967364	0.000022308087	0.992531075806	N\A	0.046095251388	0.007473243245	0.019049172478	0.004215901965	50	23	
3750000	725.398164	1	-0.838826425495	0.803085943515	0.022955657869	0.091810182041	-0.013304792151	0.000019181128	0.992549470366	N\A	0.055406265788	0.008830049229	0.022071851235	0.004764161754	50	25	
3800000	722.279191	1	-1.032395554704	0.955946272321	0.002790136520	0.038213023698	-0.006651421301	0.000029227414	0.992241574681	N\A	0.057370116301	0.009115913606	0.022804215598	0.004918501935	33	26	
3850000	730.799393	1	-1.018316398175	0.940631646567	-0.004658055436	0.090871214001	-0.009992244093	0.000028544012	0.991774432102	N\A	0.048793253210	0.007210238354	0.021452019432	0.004163232571	58	19	
3900000	725.861911	1	-0.975832460074	0.917709226143	0.006900844941	0.051137992992	-0.007160991560	0.000024858216	0.992562576659	N\A	0.054218921965	0.008599065034	0.021247884021	0.004496335508	56	17	
3950000	731.926996	1	-0.869760365590	0.843506664985	0.014496945392	0.098667171257	-0.014590275621	0.000023408085	0.993078920709	N\A	0.052605389497	0.008271456124	0.020961381555	0.004454075994	47	12	
4000000	728.405403	1	-0.922018653118	0.875820249568	0.010127517244	0.085572563295	-0.010715526630	0.000022249648	0.992797058612	N\A	0.059380689679	0.008490462149	0.024230668292	0.004590341485	46	21	
4050000	731.380859	1	-0.984726291844	0.920438154979	0.001921875706	0.085410106713	-0.010423187252	0.000025872948	0.992037876226	N\A	0.058210755542	0.008955503156	0.022625017357	0.004719544643	48	24	
4100000	722.902727	1	-0.911429430592	0.865169580244	0.009571494127	0.097821386886	-0.011910434051	0.000023572851	0.991929984553	N\A	0.053589853279	0.008576721635	0.020518904753	0.004397916489	48	26	
4150000	714.758488	1	-0.763377856562	0.759287202832	0.025317898009	0.128562930081	-0.019447971596	0.000038934747	0.992944611329	N\A	0.053228220094	0.008326775566	0.020652887730	0.004037550358	45	21	
4200000	720.621016	1	-0.784122512942	0.771731253109	0.021453606101	0.126948269225	-0.015951845014	0.000023327605	0.992526659775	N\A	0.054431391411	0.008601336276	0.021292286263	0.004530358218	40	18	
4250000	723.031299	1	-0.924689916901	0.871639034920	0.010384961953	0.093401144316	-0.012246906896	0.000028040572	0.992753728486	N\A	0.059296758149	0.008835030793	0.023766902539	0.004731597989	42	25	
4300000	736.562306	1	-0.968947175307	0.904106553568	0.007708369145	0.066704024808	-0.008348891689	0.000022797564	0.993260585598	N\A	0.056673270618	0.008876101748	0.022185682725	0.004699832454	43	21	
4350000	713.520600	1	-0.808799470052	0.785477821016	0.024424798762	0.116466148708	-0.019446881431	0.000027153812	0.992728280040	N\A	0.054124476388	0.008516784568	0.022213692835	0.004807263922	47	31	
4400000	724.017449	1	-0.885329518829	0.843544768394	0.015534953904	0.085564981011	-0.011951441599	0.000021495813	0.992843263532	N\A	0.051977161897	0.008628733137	0.020307334982	0.004634463340	56	22	
4450000	722.510936	1	-0.926233781007	0.878023502325	0.010378375689	0.077502280063	-0.009165788459	0.000021632187	0.992187118026	N\A	0.055213269117	0.008651591666	0.021928168971	0.004879277379	54	29	
4500000	738.945319	1	-0.883298749340	0.859266620834	0.012771738689	0.075126732233	-0.010284140558	0.000023683522	0.993083516480	N\A	0.053895772501	0.008230843222	0.020338819836	0.003983108219	40	28	
4550000	732.634140	1	-0.808776274964	0.800240080278	0.022511835994	0.090773148789	-0.014169823443	0.000023672232	0.993087031078	N\A	0.054605002451	0.008211139809	0.022123684668	0.004468513280	53	28	
4600000	720.850136	1	-1.014506183736	0.936194780944	-0.000197198077	0.083502633924	-0.010160848888	0.000022881633	0.992047647368	N\A	0.056997522614	0.008564019742	0.023086012996	0.004616764887	35	25	
4650000	727.308805	1	-0.816274250209	0.800032926627	0.022310342635	0.097478591526	-0.016222641550	0.000023213565	0.992132263110	N\A	0.061402902420	0.009104772340	0.024241186192	0.004558960294	49	22	
4700000	713.687565	1	-0.747269404466	0.731641577433	0.032365939547	0.131515295575	-0.021524181747	0.000032042749	0.992989255088	N\A	0.058556073212	0.008861937841	0.023121168172	0.004729952061	46	20	
4750000	728.471075	1	-0.979857890853	0.943978529023	-0.003060236035	0.055931918293	-0.002836182218	0.000023363926	0.992152573924	N\A	0.057704160056	0.008846854405	0.023357732235	0.004850125670	50	31	
4800000	721.649724	1	-0.847628064281	0.824216393602	0.019277544266	0.073838770850	-0.011212863945	0.000024902589	0.992009893011	N\A	0.057274443337	0.009000048415	0.022189792486	0.004537315022	53	18	
4850000	735.278301	1	-0.967684439803	0.925630870313	0.000228161903	0.071035990295	-0.007909463197	0.000023547269	0.992287420964	N\A	0.057436507083	0.008726683167	0.022760368265	0.004589664591	39	26	
4900000	719.128605	1	-1.086680916604	0.995182422118	-0.009977049662	0.069945636887	-0.006262748239	0.000052788534	0.991135569283	N\A	0.058342044890	0.008887167204	0.023244619340	0.004832767657	45	24	
4950000	726.130399	1	-0.892550487249	0.866651331872	0.007523269518	0.097269495853	-0.011330974065	0.000020694543	0.992433714691	N\A	0.063853988266	0.009448635966	0.025190020730	0.005100507688	35	35	
5000000	733.702011	1	-0.840665119877	0.816421717426	0.017744984574	0.111466732137	-0.017242823884	0.000026022859	0.992606616307	N\A	0.052136690645	0.008151205951	0.021112855463	0.004448088220	47	25	
5050000	714.063473	1	-0.916242643806	0.886177140359	0.005401896407	0.077903236861	-0.008588025845	0.000021171443	0.992659760562	N\A	0.057858885588	0.009090399537	0.022047972550	0.004631689186	56	28	
5100000	720.208023	1	-0.988455536548	0.931491226696	0.003438925526	0.047711002089	-0.004359136066	0.000028891417	0.992262825134	N\A	0.053408182605	0.007760451889	0.023363671576	0.004564085757	48	18	
5150000	717.584738	1	-1.032781514468	0.982017067778	-0.009886827031	0.039099501199	0.003628441426	0.000022860313	0.992099230934	N\A	0.053905197917	0.008660808320	0.021313356788	0.004739067471	53	27	
5200000	727.552899	1	-0.866071954754	0.802383774425	0.024127235874	0.107849454344	-0.018180331074	0.000022989388	0.992805481895	N\A	0.057652805531	0.008977034804	0.022683360413	0.004848835411	42	25	
5250000	727.958377	1	-0.801910490469	0.792475669540	0.024864194784	0.080006532200	-0.012357807798	0.000022523217	0.992464672090	N\A	0.057806378743	0.009344910784	0.022220155429	0.004820195442	46	22	
5300000	727.522363	1	-0.862137199961	0.825345218476	0.015877787949	0.109701476304	-0.015857498740	0.000019163558	0.992806779736	N\A	0.053766072126	0.008275560077	0.022133506389	0.004728795162	43	30	
5350000	727.712943	1	-1.001640614570	0.941645430543	-0.002417162246	0.070246277987	-0.007808679868	0.000025587442	0.991590714008	N\A	0.048014408823	0.007387694329	0.019737682986	0.004060284563	41	29	
5400000	715.164394	1	-1.050841531981	0.977172867916	-0.001623120083	0.031241993737	-0.004138870034	0.000023344227	0.991751382969	N\A	0.055956035347	0.008262093951	0.024235297253	0.004749519159	31	30	
5450000	721.743996	1	-0.896787037555	0.851528675269	0.008586288102	0.124453376580	-0.015230464307	0.000050489680	0.992575612489	N\A	0.051913480218	0.007857394817	0.021573004159	0.004350527700	34	22	
5500000	736.803405	1	-0.889638058679	0.851113386259	0.013686071342	0.084551090099	-0.011383079882	0.000021572988	0.991906453259	N\A	0.058291030345	0.008865776604	0.024086336009	0.004846212886	42	24	
5550000	722.249218	1	-0.781428948839	0.787156994058	0.023344201256	0.105975153532	-0.018007590396	0.000026163216	0.991778375398	N\A	0.055450923946	0.008581265412	0.022192626554	0.004515853622	31	19	
5600000	729.057240	1	-0.941582559320	0.878183718770	0.014402890052	0.070289405600	-0.012227004647	0.000023241238	0.992019331757	N\A	0.058646796549	0.009042476437	0.023467162888	0.004782786576	28	27	
5650000	718.406016	1	-1.025643832655	0.945834460070	-0.001137897729	0.084272060403	-0.011063754316	0.000034971759	0.990899983053	N\A	0.054040134258	0.008099689608	0.022287078454	0.004361497628	43	26	
5700000	736.320960	1	-0.892769128722	0.826655489901	0.018982883280	0.107894901675	-0.016767509095	0.000028434405	0.993374248568	N\A	0.056229722455	0.008536368254	0.021963034605	0.004629955883	50	28	
5750000	725.319627	1	-0.910891749945	0.872147123872	0.013964198665	0.059878806133	-0.009231996890	0.000024400273	0.992372944019	N\A	0.049251743199	0.007822455459	0.020468390861	0.004352286434	46	31	
5800000	723.405115	1	-1.061596080565	0.978873504242	-0.005304958110	0.055782337056	-0.004917894409	0.000025384806	0.991975945143	N\A	0.056282703843	0.009012921689	0.021753952287	0.004630530852	41	21	
5850000	719.675806	1	-1.100419518543	1.046058148655	-0.023127270493	0.038399770829	0.005093806438	0.000026278293	0.991556574465	N\A	0.055343934502	0.008565692181	0.022318101939	0.004680390490	58	27	
5900000	729.360422	1	-0.853174276092	0.836226025035	0.016847345195	0.086675213112	-0.013864399061	0.000023381433	0.993200759101	N\A	0.053328448533	0.008315422368	0.021145696397	0.004410241142	41	26	
5950000	726.319922	1	-0.813165543937	0.801210924679	0.015812518812	0.129210280303	-0.015953183949	0.000024554598	0.992565936685	N\A	0.054236711848	0.008413221037	0.021514136740	0.004451702031	47	15	
6000000	720.980764	1	-1.013087977823	0.960332635461	-0.007243409889	0.073695571396	-0.005245853882	0.000029867352	0.993340694422	N\A	0.052921160938	0.007805481801	0.021197479653	0.004034932512	38	18	
6050000	722.233261	1	-0.994936361910	0.935179145519	-0.000743146074	0.063391475579	-0.003992859595	0.000024197086	0.993016967623	N\A	0.058521218616	0.008707831593	0.023309310838	0.004652105419	48	21	
6100000	721.700771	1	-0.913237981937	0.871045777145	0.012783793931	0.074224134889	-0.011142710863	0.000021404081	0.991947153531	N\A	0.063108869310	0.009509018631	0.024225911717	0.004941037802	47	22	
6150000	729.132615	1	-0.930704185883	0.850755471280	0.021661036535	0.080404347222	-0.017495801317	0.000022029041	0.992467245573	N\A	0.053118074795	0.008356346226	0.021287504218	0.004516595631	48	21	
6200000	731.943406	1	-0.944325400643	0.886546503643	0.010762408898	0.075305646513	-0.012435537500	0.000025524384	0.992746881448	N\A	0.053793789769	0.008376743539	0.021589017430	0.004544281766	50	22	
6250000	725.411166	1	-1.069311381786	1.009880572803	-0.017403529091	0.064970729164	-0.001585792851	0.000023705708	0.991436921956	N\A	0.050154803672	0.007064416424	0.022665385307	0.004292192519	43	25	
6300000	722.597014	1	-0.990410912984	0.914745393099	0.009142690339	0.059520398389	-0.010836849829	0.000030617738	0.992054673978	N\A	0.058467663068	0.008848465324	0.023767963469	0.004798259853	44	21	
6350000	717.354664	1	-1.119519062190	1.020370387674	-0.010754277541	0.050953194056	-0.006819197155	0.000035701528	0.991175448471	N\A	0.052932198498	0.008005551372	0.021717090766	0.004548444645	53	22	
6400000	717.936294	1	-1.020123664893	0.953988615772	-0.000842887895	0.060597669458	-0.009647805159	0.000022173788	0.992473542414	N\A	0.051997247548	0.008275662341	0.020977730795	0.004578883450	58	25	
6450000	728.696119	1	-0.860589235968	0.816633786535	0.016818147381	0.121881790516	-0.016929987622	0.000026983824	0.991925341102	N\A	0.053851153438	0.008299930392	0.021444236038	0.004190035375	32	16	
6500000	732.180222	1	-0.861136134480	0.824145998229	0.017132932278	0.112149366450	-0.018075965962	0.000025849872	0.991843304897	N\A	0.052836356365	0.008053828389	0.021406331710	0.004206957383	42	22	
6550000	729.444810	1	-0.766435198994	0.755551498951	0.031115139557	0.099923851948	-0.016730269154	0.000022335632	0.992917311813	N\A	0.054294322580	0.009007582700	0.020976708601	0.004800142965	52	21	
6600000	725.435242	1	-0.904726334979	0.870817823854	0.013182309314	0.062316093336	-0.008979828044	0.000023036803	0.992616867840	N\A	0.055702440504	0.008803713539	0.021750203243	0.004684342163	56	25	
6650000	724.302809	1	-0.829749984401	0.810094144228	0.017152749929	0.116370539447	-0.015422263432	0.000022706205	0.993206839704	N\A	0.057537624561	0.008961398365	0.022508005365	0.004764447246	42	24	
6700000	723.307154	1	-0.850651025550	0.827392025882	0.015651087226	0.091036342793	-0.011708958501	0.000028211520	0.991776140797	N\A	0.056124307961	0.008939643430	0.022499797586	0.004842195218	37	17	
6750000	723.653206	1	-0.839987589787	0.823949140272	0.017965332226	0.086593271804	-0.012539084204	0.000024921939	0.991633625595	N\A	0.056254890099	0.009068035217	0.021928933191	0.004867358655	65	25	
6800000	738.088031	1	-0.939909715048	0.900700127393	0.005343467244	0.072338445303	-0.007974338248	0.000022678488	0.992284173118	N\A	0.055891123936	0.008583073380	0.022704519755	0.004700878043	51	24	
6850000	726.494726	1	-0.745338921963	0.707491784068	0.042510797358	0.130544805904	-0.028753238209	0.000020621952	0.992863822573	N\A	0.050531142015	0.008287751022	0.019910303764	0.004364509905	49	20	
6900000	731.559755	1	-0.889635499305	0.881701826247	0.003116501094	0.093293473825	-0.009665977698	0.000023078492	0.992794219850	N\A	0.050709630975	0.007909351543	0.020624370060	0.004280136494	42	23	
6950000	708.033469	1	-1.190789603672	1.083662423899	-0.024496321978	0.030488082961	0.003787371498	0.000022806588	0.992738304374	N\A	0.052519805500	0.007723709226	0.022476260761	0.004420368282	44	28	
7000000	750.627726	1	-0.927923044015	0.874212138982	0.012430664698	0.082627891110	-0.013552326512	0.000020545024	0.993200271354	N\A	0.058506294867	0.008927751530	0.022254359064	0.004643108376	46	27	
7050000	718.258329	1	-0.816469274928	0.773457652991	0.028842615524	0.111888658381	-0.019809903196	0.000029578534	0.992870471063	N\A	0.054244413481	0.008539546369	0.021085340697	0.004517399778	53	18	
7100000	722.839898	1	-1.080573508746	0.990239287458	-0.001177750087	0.025588627927	-0.004254046437	0.000025262685	0.992921360479	N\A	0.053939055053	0.008572324039	0.020960265884	0.004539610088	49	24	
